q1,epsilon,r,Ef
1.1288690240176225,4.519501650181208,2.1010239724951,0.0045027841379301
3.257431887446954,4.752603921539652,2.716629602954069,0.0073904860173292
2.418537547714701,4.985077323651922,4.44365841464999,0.0019551934637032
3.841691602161912,1.0631360591618138,1.0556512269834086,0.2580375275295467
3.122055694720268,3.421897074687466,1.2864925709842336,0.0438681454113448
1.8171137124065135,2.80833478683346,3.5782187227943894,0.0040215140882591
1.6774932522135502,1.4467110604922362,2.470204534210473,0.0151217929372166
2.052667142247592,4.363167236936578,4.0390846255262245,0.0022947791856661
2.744894522540105,1.9162392256335463,3.3468798084048084,0.0101762047747387
2.406528845618515,2.9385043724007764,3.777968251201981,0.0045660247213466
2.0714368907511744,2.314692639221362,2.659931620696938,0.0100653195497356
4.658377764645678,2.3061451831203343,1.2566092968203906,0.1017976279682301
1.4077534961740343,2.6685261121484447,3.10259285925163,0.0043610966998429
4.703674516398349,1.2863816632495904,3.4945052828284298,0.0238279211557049
1.1010219811656516,3.064043644147988,4.728857347218922,0.0012787296996086
3.527386562283415,3.9596442913215593,2.1887390202102064,0.0147978648881447
4.655924730298138,3.36725392467389,3.472149936525512,0.0091268996844798
4.597106673612107,3.773538008330672,1.8356221147561305,0.0287712960773449
2.919269710539833,4.3447043783102615,3.5251023312783363,0.0043028942027984
1.4399290914646845,2.719889675403251,4.113060718027881,0.0024902887812685
1.669535726554756,1.4418397983735365,4.105710464171517,0.0054662841669776
4.994760815567588,2.264769340260239,3.951583469266051,0.0112392811435482
1.1229542157245445,4.605476116559261,2.345328343940847,0.0035275270042801
2.4785778293057183,3.266295977572668,1.1119907831167355,0.04883540406736
1.0209169644794782,2.606190435862433,4.439405910301394,0.0015817021246854
4.897752928165559,3.076012899886351,4.498599724681878,0.00626100645898
2.371477735791028,4.557512371460026,2.428546042285415,0.0070208330875106
3.23734294924225,1.1514617068600246,1.9606129151465432,0.0582030344049669
4.668699575219028,4.535701464293785,1.1403179582308445,0.0629926204213642
4.788102865666764,2.671320888197686,4.355448076088528,0.0075190308496356
2.4985935386447733,2.1751770169127367,1.4591125620913412,0.0429352058796105
2.9939901067945103,2.4878250941042754,4.268707792734627,0.0052556664979018
1.5741102164216605,4.879654967105198,1.2193041627349208,0.0172668074417784
4.350051395125565,4.878847385708572,4.574905696262356,0.0033900257598805
1.5572548007034102,4.070472762840297,4.113451782616624,0.0017992526022116
2.18576088686679,3.2226592084664247,1.6691704341466465,0.0193721149445207
3.465758940818709,1.1435869913576586,3.721982831407106,0.0174088687392138
1.705030311054291,4.902359831774936,1.4786944141637477,0.0126578571522144
1.117735470287457,2.324074810406154,2.1676169115072352,0.0081454297809575
2.7554183591514625,3.7908919914470287,1.6129998845324145,0.0222314403095213
1.6104038678410468,3.6137647897659,4.595265727704981,0.0016793599763873
3.945820452436008,3.8519032326986022,4.552337124340243,0.0039335371353642
2.2977992941454644,4.269205169982594,1.79566856522147,0.0132832039541192
2.36431164257633,1.5927051584053076,3.1736989814511234,0.0117281093135063
3.7649127377854072,1.1204098641002336,3.417886330667481,0.0228903744210317
3.6864065822520735,3.4625716277329195,1.1351137576023755,0.0657530386950714
2.411804388354826,2.4048725004932496,4.125909437723119,0.0046881422251957
3.6879345830319856,2.4717764875890538,3.2093533061198443,0.0115273396263923
1.3465201374557472,2.334516503767747,1.770932948427927,0.0146353058902258
2.4994096653670117,4.853236191680469,4.922935301125824,0.0016910167016373
4.830664616575492,1.9235034008912484,4.416956224449369,0.0102437241187655
1.4402387937223673,3.040625329064217,2.9444541021321697,0.0043476257651054
3.624207343663677,4.32253776252963,1.7257293247063448,0.0224036623141018
4.106584610305688,2.900918106429022,1.7508190624546405,0.0367496248124818
4.0919324603058405,2.8137316205598584,2.783479906534389,0.0149368747903882
4.007011335486282,2.723174840807637,3.2137951280880603,0.0113370171829286
4.206522125467286,3.6150623653971543,1.467672702041884,0.0429871929041239
1.1964845914993467,2.2851268851983098,4.879011915168634,0.0017503430266549
3.368388305373565,1.2859365509121683,4.539646311110513,0.010114599954316
2.717553093486438,2.0787278054080742,2.1608904174847026,0.0222794805630934
1.7998609381963897,3.5884423713203906,1.0831339332287024,0.034021917547762
2.9849766173568435,3.661816016813472,4.04287809494676,0.0039687455622262
3.4392768799701168,1.9492017174022944,3.008810925426597,0.0155099606524899
4.993816415978519,1.186994230420055,1.9853507343921404,0.0849375283309686
1.5627507305847264,2.9431790363697945,3.727496889283089,0.0030410851867436
1.4520275394837148,1.7260187419226702,1.3451082372507868,0.0370002806005929
4.744504023393064,3.712763179700167,1.022914473832556,0.0971863024577423
2.674952589962174,2.719888925455465,3.975351167263698,0.0049522670876699
4.139197497304696,4.78313395384796,4.302192264391142,0.0037206096745524
4.248949476031337,3.531241344707386,2.652209502755112,0.0136122102572169
3.340776176697609,2.468158028717403,4.276048829547145,0.0058908673216429
4.91138411976068,2.1705035146470726,4.951134913965227,0.0073455449887414
3.0960246015203388,2.505910565179121,4.166476366034368,0.0056635811348984
2.719666678654548,4.218065355012897,1.8013247540629065,0.0158127890565903
4.941004413900682,2.494501323383056,1.4686519502345687,0.0730775311112725
4.766006248205676,1.4570290889666788,4.035295150022026,0.0159854884157266
1.7263733281699545,2.441992889908148,1.1509561222821008,0.0424681090377349
1.4995025712877643,2.3100367539344293,3.5684629968818364,0.004056542828465
2.487833001487392,2.7412657086649483,1.1893779824425508,0.0510529024769745
2.824650877044633,3.2793582428953463,3.2657470848990418,0.0064268913083155
2.59138448036422,1.6295395426391694,4.5794664777408345,0.0060343058308366
3.545858096420187,4.158147022432623,2.5472096212268025,0.0104588100008549
3.137543796548014,2.784206620868304,2.809004135813003,0.0113651118345902
1.1390499578836395,4.249903046605883,2.8545872007063275,0.0026173828797036
4.306373441722986,2.3781345297753407,4.086333406007036,0.0086297419514608
4.786285765996615,4.745984629464417,2.987817930728152,0.0089898857984329
3.547270300446113,4.682462353801005,3.524703953347368,0.0048524920561142
4.564886097673652,2.0163706701364785,3.186958898027584,0.0177376787486495
3.1105294737754723,3.473122407114707,2.6365646824302478,0.0102524463741306
3.2964781262133727,1.214837978418433,4.067896359198085,0.0130491497417354
2.152711370916273,4.500294452609166,4.415043476855308,0.0019528327109571
1.9541497233323235,4.300418057817643,4.524495164834884,0.0017664324642621
2.2544068147666305,4.922154876494711,3.419802043494661,0.0031164862480757
4.788716827316359,2.950968471956249,2.884191090405923,0.0155237507513998
2.403586777123415,2.559425958840845,3.5023744261532825,0.0060923132509951
1.6262193179460671,3.739466161730153,1.9680943565622464,0.0089344497800483
3.5795283344295123,1.7935510654942606,2.117777944517771,0.0354112577180611
3.378367413868626,2.263851597597125,2.7768970001035527,0.0154003119724425
3.457089235481756,2.700601729311713,2.7210844850478217,0.0137580262013595
1.1430346895275787,4.411144709418531,1.5773625053052611,0.0082877227692855
4.873729034876037,2.759399819426421,1.426330022473299,0.0690870799572082
3.40749929688694,4.162609979044172,1.5598686864421802,0.0267722030382478
1.9671198113185653,1.9081914677733705,4.069129508980265,0.0049544559760599
1.6113323810986646,4.063102174392935,3.442968591010497,0.0026622657526786
3.8713625387676887,1.6531725061464595,4.198009074567727,0.0105742374690633
2.2233629174949026,4.4070002902622925,1.245002621216146,0.0259010209555471
1.355319634489514,1.5608053072453942,3.172445342352144,0.006865858298725
3.142660256758523,1.2610166450095242,4.626156195693799,0.0092667226749612
1.576726396573255,1.2346014191065635,3.350434683222862,0.0090535184499663
3.1612605383706405,1.9992649331670076,4.795949131714011,0.0054705493642386
1.7875501667314224,3.9256176515741847,1.7695726274971304,0.0115718712622574
3.9521829732863702,2.1635017233230145,1.6573126447483242,0.0529250217942607
1.4860011441361176,3.7802405439086297,4.365970416720003,0.001641074384992
3.1049879305567822,3.046353669270251,3.3268323652269043,0.0073283785491359
2.1653543692252684,1.379430479482337,4.597725177340346,0.005909262493437
3.934711327411265,2.0820651929457905,2.342949025504901,0.0273957382277967
4.460760955787852,1.7496549168359663,3.975500405813857,0.0128369863965166
2.497135109387062,4.649000308030463,1.9782177267646264,0.0109225596046826
4.025856776574025,1.9873015757148096,2.68706532093953,0.0223268899384937
3.663466656641648,3.3334530841229304,3.15684327194299,0.008775704479696
3.4066720407688136,2.5731268932437508,1.9296379481584536,0.0282948630058099
3.134318861443078,1.626039436111132,1.674669964650612,0.0546945149610537
4.572265454834866,3.614753426356222,4.715764941166572,0.0045262506026986
2.2678283523414486,3.96922155844923,1.1816033107462602,0.0325650370541426
4.919032542105136,1.1646922566481763,2.9304316561376127,0.0391377134495838
4.500850681001586,1.316973376578051,3.766874819152029,0.0191666128115973
3.349578916378711,1.2409259912820287,3.4714462651260964,0.0178243448096289
4.306424255217541,3.1093550025977783,1.4759546340444798,0.0505930220523789
2.3381851195335424,3.503955807837336,4.160568945640147,0.0030676440238376
2.240448604515989,1.2265727044133037,4.826755736282852,0.0062390890319098
4.451709715311853,1.1942273513112442,3.585931708808075,0.02306884923352
1.896188737177385,4.246736213705364,4.164131422983811,0.0020491207806831
4.545644155799691,3.129063161368953,2.3495991542238723,0.0209403379837607
3.866914639939828,4.572381455496237,2.336524312314268,0.0123274048172624
4.472613837371458,2.6951530737921314,1.1085193386343757,0.1074685909340625
3.069573291469668,3.632766821031181,3.1321878429797247,0.0068538567283746
1.617438437191023,2.3669564277617683,4.483093696397692,0.0027056523977863
3.4746371019650644,3.3182181059162006,2.3582459216078013,0.0149836105307779
1.845450356288115,1.6194435792726187,2.9048325049771737,0.0107469317186722
1.6540309888370932,1.9265868132561037,1.5678536560578755,0.0277929181497216
4.7536459992060855,1.3167654934207529,3.634482099936447,0.0217482074685987
4.844143988948598,3.227579521702111,3.1505456861520647,0.012032577429255
3.352188739991336,4.466066442164545,2.387043174311221,0.0104826930904884
2.016744705217388,3.9881282552479367,2.9798125134223605,0.0045320434586504
3.0659850507921558,4.211433902975237,4.685057806582547,0.0026393699777364
4.333389427216748,2.296977156888897,2.669138320743849,0.0210726434126185
1.7235240333191322,3.353824583426276,4.341743674831497,0.0021693957019601
4.94906245106806,1.8637101972733148,4.6120794641019724,0.0099343881816417
3.932633260470446,3.3922792677713383,4.068308879567821,0.0055738355172869
3.0603387992425466,1.4132522068995446,1.2287914424917603,0.1141257423800883
2.224155937800207,4.790287299496455,3.0461420770057384,0.0039819288550854
3.4011780521011983,4.702480596521811,4.0374652444274215,0.0035308144718972
1.5660740363738883,1.472305666650549,1.0092523122406916,0.0831007485401478
2.079237558790324,4.659513811239644,4.132522381814333,0.0020793290226769
2.0885070389613225,2.436465520605445,2.324647868609568,0.012622676629599
1.0537352837799183,2.937737100346894,3.655994117997816,0.002135491040953
3.575470884398673,3.3788261889039823,3.0559090496808348,0.0090173033715268
2.4911406844673123,4.093284063299684,1.2849452747899832,0.0293323759444741
4.9086106294157,1.4547259607971554,3.215818341073409,0.0259647720720351
4.037396591450415,3.940883710903567,4.051318204976759,0.0049671264618004
3.343952796059876,1.2465005188558351,1.2252293926367637,0.142207662227085
4.523703269943572,3.3841893298360297,2.7168041489834645,0.0144116242514248
2.325674948192352,3.00576586183216,4.518679344197762,0.003015511265816
1.6526210784345707,2.0908065008288936,1.662835018664302,0.0227484210446107
1.6332118476062591,2.9838030530410364,1.4488081644354325,0.0207510814158812
2.553473951984077,4.703565811518608,3.6951372201158335,0.0031639761532261
3.2897302216044744,1.2705132428886057,2.3280826962855783,0.0380167002493318
2.3837443448724898,4.818501263372646,3.811000119368009,0.0027105655215175
2.1198341081674306,1.3690288266441657,1.2182810557581951,0.083020326460178
3.563803058927032,4.330363976900301,4.442640450659686,0.0033181582741082
3.583716876990282,3.3333827163851324,3.342813417854708,0.0076562194865756
4.431478921786722,3.781658668954253,1.3278269801354363,0.0528899941781037
3.252174937249398,4.087557126553284,4.557209677568073,0.0030486121586726
1.7679632055067145,1.5747034330513712,3.792974037819664,0.0062101893755048
3.275214952155118,4.707804696508161,1.274404727063171,0.0340876261956202
4.643727168583855,2.403817863091285,4.870477097382334,0.00648055592376
4.848036251863988,4.906340002972117,2.8012826007195137,0.0100203872593107
4.955395117776849,4.9288241639011385,1.2739562425802906,0.0492964990029967
1.5797557183987505,2.527843922110585,3.640162220017077,0.0037530844826373
2.270831804031455,4.861522586164156,4.009497128509336,0.0023121871471012
2.5795619889884707,3.7827670264538895,3.871737093195353,0.0036200518544079
3.984340705813552,2.0183206588977813,1.481804588230947,0.0715442225113281
1.4124920243640475,2.888690791760194,4.498574779193183,0.0019227605147957
3.19092236743476,3.193582174406629,2.65138868430005,0.0113104916079825
2.6026916923823524,1.1075361352661235,2.336936313985934,0.0342421639801937
3.525810176830788,2.621910184344251,2.348356164405362,0.0194045386820188
3.173022128252057,2.163530602617314,3.76339622032836,0.0082402484351295
1.0759359846202663,3.745872452798776,1.3577684679778574,0.0123985856313931
1.7683074148072977,4.671200645847013,4.898317198962996,0.0012555255970258
4.483347722522428,4.38635359281705,3.4504577447374114,0.0068318055187513
3.2180966352910687,2.9096052218149664,2.1361291955963195,0.0192885738514992
3.5186593629784,3.5157962111924426,4.528842500175257,0.0038830164700367
3.8846339472812126,3.1647331246198296,3.399128929543386,0.0084541095032504
3.237988241915785,1.4307900301890446,1.2893975519981504,0.1083217868365062
2.356399694634713,3.792113766748815,2.417765134900041,0.0084592043129587
1.124368244617012,3.043024099702712,3.2676149560726637,0.0027537947343289
2.3596100869636523,4.215569379944338,2.043657387877423,0.0106649287780348
4.344780219404422,3.7514302999220432,4.245821404712971,0.0051125506360598
1.3272010971556338,1.2116947362781318,2.58653378513126,0.0130285875504687
1.5231826195951008,1.4291705942384263,3.5889953660505496,0.0065843399352645
1.055700070383888,1.49569392975484,1.9449604455742229,0.0148479469874854
2.473963290738092,2.793526370691006,3.665019244173476,0.0052466016681934
4.963141640482859,1.6275287424854157,1.4850993135668018,0.1100289943827728
3.584815408459816,2.349893080639692,4.589386682531046,0.0057636755970847
3.2587360157679,1.5109382463744128,4.999933613170709,0.0068653728120354
3.032506506926221,2.9614815458646366,1.382081928168699,0.042659451794584
1.72121013656856,2.518354857019682,1.426368853465704,0.0267327361192719
1.532072206300754,3.543766691138561,1.1336078011764283,0.026771863148397
4.0720364318288205,3.6887445740922873,3.947011523968949,0.0056387964597955
4.2771005031318055,2.0042577497882963,3.2064185945724675,0.0165175482088012
2.8655988003740203,1.2626996862345417,3.4710718757444146,0.0149891924846761
4.947816475987639,3.1072562567371502,4.409118197794248,0.0065181321996019
1.831741309151647,4.064266872003495,2.726240985232632,0.004825513926139
4.056526835259295,3.582704980793224,3.5163862227067346,0.007286857928522
3.506984818902276,1.998064931281196,3.643267996611235,0.0105228210947463
2.873915649301043,1.426477228186005,3.1202111997694333,0.0164676385987795
3.160572054032917,3.1267892207747296,1.533505692293979,0.0342047515948016
1.707382414948694,4.513832007355644,1.370233229750443,0.0160319576669189
1.6446276667525916,2.7312034829542817,3.40022730552291,0.004144649113303
4.592913778601451,3.788507708965821,1.5916312224740263,0.0380824914601651
1.7334380407081125,1.0374358664910406,4.838814921553452,0.0056788340556472
3.970417039144453,1.6603681126498415,2.622585127900919,0.0276670394667538
3.2746952405601366,1.1854540546609909,2.07319214516286,0.0511442940864748
3.95759474794306,2.0902511932878456,1.7530309581594703,0.0490279580164263
3.930090645367418,4.955379314557868,4.984661513240944,0.0025400628016139
3.1569329122410514,1.007262168230339,3.3148782567423334,0.0226974882645209
1.0954488430483948,4.615701010489351,2.7268375450155604,0.0025399550914176
3.8349215883768175,3.0959014414452524,1.327872073947086,0.0559045328896753
2.6710754654148,3.4684111310126724,1.2155392163323455,0.0414770416951603
3.8732288394507934,4.540243388701845,1.765638869512936,0.0217761147385695
3.8026912529233226,1.1684697014194296,3.5275000290834257,0.0208127608574188
1.6779970300164575,1.4659216699572006,1.0634128618326255,0.080550221958097
4.63337268533251,4.553560759884672,4.499999907399188,0.003998630041343
1.4967368145274729,2.424373575867475,1.5273108438761973,0.0210611055463702
2.9735377839930024,3.3583343160666934,2.393241011658636,0.0123017471739238
3.2046554501673423,3.1716042118867005,3.549445373079855,0.0063822160202761
1.666459192811795,2.6988301423371475,2.6393003761302696,0.0070539378362702
3.2400122349927147,2.2448519331041816,4.600745104332249,0.0054261618041005
3.748960312738569,1.627658484068999,2.2486681305375007,0.0362482431928859
2.7901255599887205,1.195694383829482,3.606294653632898,0.0142781282369902
1.71134362650435,2.790982251225468,4.986083644506593,0.0019626875315166
4.915152904179063,4.9347436821342825,2.61782204596412,0.0115659770823416
3.846555115298976,2.6555931310544767,1.7720641556689576,0.0367063901975625
4.829002381211872,4.586430298131656,3.1855614621713717,0.0082565911599375
1.0561183620046046,4.79415220060968,3.9485551369044183,0.001124383589279
3.7644939185453374,2.0560644879659518,4.845065142027229,0.0062067001200844
4.017022398199169,4.215846159799163,3.23970651341208,0.0072243419872534
1.03434304831187,4.647372111584874,3.8452248669334295,0.0011978537698207
2.040300451575335,3.7547521062836,3.693382768889748,0.0031699641791099
4.656539883608536,2.293695359153194,2.53481746206189,0.0251434198075039
4.637257382055459,1.3203872602173783,2.512246105085642,0.044281839009713
4.262443425992883,4.631910120796298,2.534419871823123,0.0114006997949427
2.429538486533973,3.172479483511951,2.2262543489332485,0.0122960475862103
4.347367566446285,2.7164908180556413,4.731250197637685,0.0056892684368611
1.867289485024916,4.000888280219181,3.119732403254752,0.0038160202939626
1.0929665942295737,2.1647101247579186,4.9982717008249455,0.0016082647950698
2.9487388551422447,2.911925494112481,4.544631746350515,0.0039016543642399
3.3167072135849467,4.407669005440444,2.643365238360847,0.0085698643697142
3.607088727437548,3.7732283251028353,3.1749204617063427,0.0075468927060124
2.433619469537541,1.2992885335276148,2.0898041079090985,0.034129194968609
2.291881593400968,2.4334701446933504,4.750747981145906,0.0033207203631006
4.640885420127852,3.4589061370061045,3.2178255288021456,0.0103116275821982
4.38512055542553,1.6977552673442782,2.0770670721259017,0.0476426099707771
4.609368445540582,1.509869638596379,3.782717413564244,0.0169779132764003
1.7363221787567773,3.516224058470488,2.913617272918027,0.0046289117533141
3.396669410833192,2.320838694883037,3.346481808927418,0.0103997170217085
3.4970205314487157,4.82160187087749,1.428902403851053,0.0282677887710379
4.703024871688335,3.7404596248344624,3.5119491517820336,0.0081123373354274
3.6432438756392025,2.8485949715158854,3.861768161820485,0.00682456981251
1.9936298383461464,2.3053259939686006,1.1121352308977157,0.0556399993386784
1.813588135101862,2.1224053397981657,1.1663699158581862,0.0499836369559527
2.005494577869212,3.2035889444247627,2.6865707459387207,0.0069020528283631
1.0986709227949325,4.0716664954796045,4.413681441612312,0.001102258861659
2.2190884320845816,4.447124128584695,4.871619367525864,0.0016731650993253
2.81782968240652,3.4594603116960267,4.2318360193268525,0.0036194189968366
3.9232015844968258,3.291158217569764,3.2380828901747414,0.0090470309344045
4.978116760552886,4.7587516631275495,1.7035483221853465,0.0286848946252837
2.541333232427916,4.970682865574403,2.9304642356011943,0.0047376485991631
2.580954388047974,4.805038732682653,2.8828675891064623,0.0051430906791908
4.405092523738418,3.67862083698572,1.9901417051453345,0.0240598071809509
1.5656658277016673,1.3485093682198976,1.3841861518754983,0.0482221134888019
4.326181940927073,4.546465570900892,4.526920285828456,0.0036950074229889
1.3007134508952056,3.416592519035489,2.020540318847841,0.0074206771931549
4.545782462423458,3.563170401021258,2.3400113711488038,0.0185407055597318
3.7601816411668976,3.0493193312008398,3.499525655811841,0.0080126779949147
3.5712119471841155,3.352387103044089,1.240276559252235,0.0551079846829202
2.2879839939224005,2.7229754019035024,3.123832613115165,0.0068521031233667
1.2869847280413491,4.755443015610858,3.979136798901002,0.0013601750599999
3.5412378002020164,3.185900161052247,4.28864440058084,0.0048092016824596
1.8905621064229048,4.051787469746088,1.9140126110840556,0.010135492063331
4.856525604001777,2.8842635929660565,2.864270527912588,0.0163325050823788
1.0178153091685855,1.305817719829435,3.519795664514791,0.0050065856840883
1.6989360990608566,2.788511710144577,2.159979777229849,0.010391909059144
1.7142716051271618,4.952866354535043,1.2093041214615692,0.0188339794499863
4.34499096967058,3.738022716049777,3.3166443561126653,0.0084089015658034
4.845919168488617,3.079681387418277,3.7922516218561575,0.0087069534355287
4.741421781441488,2.5401010118344507,3.4134130599931867,0.0127488217016131
4.6811085267195445,1.4477637136982109,3.6531280663483834,0.0192801924112298
1.0854169484423144,3.5860613351126256,2.3822507053956223,0.0042441829157937
3.348545289347137,1.6607002146732288,4.493684832539246,0.0079460236274533
4.309633971773932,2.630570605909976,2.3210686180684696,0.0241994000702251
3.16855587089867,4.400739227351886,2.9017886836135025,0.0068044700276326
4.016362353640622,3.642542851303751,3.4236425570448112,0.0074858569153723
4.4422253971608345,4.49976255276559,4.813573105152745,0.0033905174634994
1.307983253170569,1.7841610673756607,4.374126635494773,0.0030491273034979
2.737522442756166,1.0165683009048854,4.0951159897244445,0.0127784696755337
1.7374544969913486,4.0375568544271285,2.580363767976824,0.0051430773299144
3.2621416946639448,1.508542331926852,2.8461480554567102,0.0212432264768937
4.32644291997949,4.320607465990729,1.4334121285033183,0.038782352806329
2.050286695991743,4.14622958688804,1.9613798640016733,0.0102288770485836
4.266161563476739,1.437295034336575,2.713981070556271,0.0320677050883325
1.2888555135047333,3.933129304921077,3.596733280901037,0.0020157639697623
1.2568705928026858,2.713336456124521,2.479143691892262,0.005997546894914
1.2160093608737608,3.37973826346575,1.634505500113535,0.0107169502073534
1.709246073006507,2.239882154981676,1.8816522948945755,0.0171510537520979
4.943641865452033,3.4419711274116134,4.804579866470775,0.0049512981670561
2.2140493455326937,3.393095202829922,4.423232920326772,0.0026540051932487
2.7446257589964227,1.8566709067016065,4.608120151567986,0.0055397574487366
2.1492076185053386,2.966290551320734,4.426279071859273,0.0029429117198622
1.24970713205788,2.5474897915766923,4.228655411108372,0.0021831387546985
4.120617273167728,1.7498788649732997,4.715928839837325,0.0084257766441808
3.14542794345174,1.8919458184154936,3.5189309187976567,0.0106841431797604
3.7316080539609313,4.694161515223745,4.415733534260925,0.0032443105049421
4.561237634839573,4.537184396481855,3.058340836316301,0.0085529244898708
3.902998796705076,2.163844751699732,1.780666463218509,0.0452686242601707
3.531720222401641,2.427401774952243,4.887413279361852,0.0048470403369796
3.398320272872269,3.168028143017972,3.6885016466533136,0.0062743024229722
3.008915598426307,2.441012500364909,4.718340127330691,0.0044060726077787
3.1063922617494804,1.4559078821149312,3.8972002790868574,0.0111791062650908
2.1160527583500843,4.083788104008919,2.278055344265062,0.0079455668526854
2.7398559630195183,4.44879051511292,3.8859941559473072,0.0032454253616892
4.551343593966742,3.635360141119624,2.1127335777390406,0.0223199310368437
1.005319166718682,3.578385447833995,4.072900404069152,0.0013477191487759
3.0896064932747973,2.776030209506641,1.0683823454186778,0.077591779382685
1.45890181636784,3.83688132044322,3.498558345811288,0.0024720633313805
2.281070330627523,3.324760736788454,4.489242292987512,0.0027090830754307
4.202179860461424,2.6425198008052764,3.262629045366631,0.0118880637808807
4.620609775019346,3.8841070735282353,3.362232906697104,0.0083741868360343
2.8394318966669148,2.736722602664352,1.194519765936937,0.057863424486748
4.1874774922126266,3.3581085743749552,4.900047924418468,0.0041328270636919
2.223270528710481,4.717229031472524,3.786750552208959,0.0026155443565984
1.0405918378450505,1.126617311017884,4.500438338134892,0.0036289793722148
1.1532568531382537,1.4593869634895775,2.683659338718744,0.0087315419623133
4.795157219242297,2.632037801695369,2.2519875679672143,0.0285870201135571
2.48701006216714,3.082300961459873,4.387564611063379,0.0033353820467321
2.65246194816557,4.389743787606832,3.493504710515555,0.0039398297840722
1.0747719966901794,2.243635963618146,1.9500918228795348,0.0100240670528245
4.078573382131218,2.9121794237233467,1.855301560084896,0.0323780931398112
3.061805814549924,2.9329482246657768,3.5794126948003195,0.0064839526534789
1.894195950209271,3.194835140721568,2.547944237800987,0.0072675285865514
3.3629847701649624,3.2988739682748847,2.0103409416363496,0.0200728887628789
4.449289701662211,2.5272582453719696,2.464042502074907,0.0230746333490568
