mom,H,kb,T,alpha,epsilon,c,M,f
1.875415808976824,2.8901861602319685,2.804330087247318,2.057156213401802,2.7322655938486884,2.433512145579962,2.6637731212803053,2.899991783347532,1.08873924547422
1.9314468103083715,1.4107074058233469,2.7704799724882863,1.5964556480905274,1.348902815117187,2.2615367815069787,1.570355181770358,1.0684991311912388,0.7288948810252012
2.611432983210464,2.4273915094216783,1.923101734799328,1.756546138513383,1.6658721439428628,1.262736087968735,1.9295711150470007,2.898267831821729,2.67043098047058
2.4606307254608737,2.668551529785662,1.3059204728160845,2.590785690021684,2.489104520630519,2.761260231041928,1.927406846343172,1.6204663108628583,2.2267433121196816
1.3701302988725694,2.5360858235803825,1.3508912769506063,2.804184635814411,1.8134152329326985,2.773077909999751,2.0827226308006805,2.161532369141651,1.0351341061753463
2.091644582270612,1.1695217734112096,2.8894202261794346,1.0328002028778915,2.87670015256861,2.0310034154749035,1.50879919882702,1.6267811503015324,1.5291593370589198
1.4939708254789767,2.40819713716784,2.812973886100084,2.9039018934226988,1.4146041077649456,1.0917076147861198,1.598752020050445,1.5870424104337342,0.5875860632063857
1.4285629020172363,1.3667068073754631,1.0680117055829776,2.6653972859868267,2.35920810385589,1.926211714135231,2.5701193629404333,1.1515318194776178,0.793012233061209
1.103210061060772,2.955163845797652,1.0548352481534171,1.5662167067074624,2.055855067730453,2.391113771685808,2.628014110781072,1.186532206189297,2.07198284905438
2.034001489977351,2.3062795961363864,1.3022186749652604,1.3513897604306415,1.2084683380614425,2.063026898369892,2.8498459701594223,1.6735480066886572,2.8051350170226077
1.7933855609180256,2.462754272113876,1.2752528046203084,2.374190704870255,1.927377605699377,2.7188441662120786,1.5892294800429392,2.6480995242377543,1.899012763986541
2.660415101763736,1.1141656345914497,2.4763640759223366,1.450698679187066,2.1250656440673383,2.77355581440471,2.39604095949026,1.75597513895981,0.998651005954092
1.3484556024648198,2.90012048494783,2.9853541563412342,1.9854391538847855,1.82841689477908,2.840455669184279,2.4708694017673247,2.340091659310029,0.7159129274741259
2.354716146836424,2.236087354504438,2.894863566404595,1.8669812979384677,2.1925985796949807,2.151255051593843,1.8596474710628472,2.2992208226866597,1.2694527120366228
2.2511062374224684,1.5759055707609912,2.3169982466931387,2.7385511100008344,1.8610163035242924,2.6085294041084754,2.306884779062102,1.046804727765265,0.6088745037913174
1.5631260131949969,1.826796380213808,1.8022096175448925,2.9808407075679426,2.543430338500113,1.0754356518380188,2.2533145473375438,1.232130456674926,0.6985380764417132
2.3577668770564486,2.0820796829304444,2.380837694126363,2.9019252514133704,2.027596036251343,2.1347829611476223,1.9348595568548468,2.0666791249693564,0.8894611004904467
2.901176266587425,1.7907479591228974,1.1468732739197829,2.731263276442773,2.9459423493163395,2.7068455590006235,2.8882857554942056,2.201065524531041,1.9245091069441085
1.8419918012818632,1.623677996328392,2.6233267106969405,2.9055044229765388,2.5168749364477456,1.5026161845397763,1.820695057869187,2.103926693477073,0.6492976417630625
2.935765916637676,1.3974737644320108,2.512785115495741,1.9796500994683064,2.843267155220178,1.3898863240834598,1.6073854568663508,2.434047497887309,1.962126526690997
2.563298440816052,2.123149336651565,2.257481174750649,2.4404979990297657,2.069916434803022,2.894621909165469,1.1855908396844863,1.5696132836616596,1.3593370091577994
2.757915373380924,1.0030316314944092,2.933704274436222,1.1294114053174915,2.1192919148859763,2.21557376616647,2.0534852626426088,1.7797931669222071,1.1709353541396617
2.3983533475471663,1.5557821548788964,1.200354628013291,1.776664836646081,1.9856862505178896,2.30752802691955,1.6449642978704349,2.37403861283261,2.5986890900741804
2.7475746705964683,2.870967708860206,2.4860741416361525,1.949008086460991,1.797094575802162,1.2835418515294277,2.4452633604554235,2.5552626914048435,1.9672706546361227
1.291405735959579,1.935879383392986,2.897552429257875,2.9054500206262013,1.66871380646919,1.2525654501175283,2.67127886457284,2.771719067899676,0.3763386978167317
2.759160079017996,2.856840896700143,1.8767380797055708,2.485214481124636,2.360222401515354,1.8355837213137465,2.4617727173596915,1.9972240918983204,1.9407134672699853
1.6595895388951982,1.7639609235963836,2.1289698345196486,2.78861102881652,1.4094865514489017,1.172719033394382,1.5833714450422327,1.7511545970267837,0.7277730327179514
1.1500437007214224,2.140838549153143,1.863624109079644,1.174358546041954,1.3088035657324992,2.561289058651373,2.730691427837402,2.262076757154417,1.2064234713535074
2.2523603302240884,1.7717116001635562,2.705213321009703,1.940187724503013,2.536839883083591,1.3613525903460983,1.945588661991254,1.8537119926879928,1.151912440519412
1.4441888500472149,2.170785957477591,2.1745015098810256,2.7461051262564204,1.902275039885592,1.6903777324048654,1.003776710958372,1.8704495196234383,1.0302582652401686
1.6572587982516194,2.115811272972548,1.5740645226813113,1.7701458417700389,2.301543670690944,2.7898758487158952,2.580052178408504,2.495290273396749,1.4423811314024773
2.38489204101038,1.454888238928796,1.9123758095824936,2.2806410082920467,1.5739102077671794,1.6396508743563447,2.4350807261378065,2.4701528952078657,1.0142087197767191
2.718918370410456,1.789676502722027,2.027923350388925,2.761061644962501,2.378629589076821,1.010974984285117,2.1298932324612423,2.08102660786939,1.3931499140255768
2.730097356537291,1.3799808408468586,1.400937862794366,1.5709954656880394,1.3892591170042237,2.7176505368540327,2.231037515918972,2.9691077920863758,2.0900735244887008
2.8265667980921942,2.3887463957724897,1.2525515019214513,1.0076189693328257,1.223716740852295,2.010892038228734,2.018352932511288,2.3883050802109653,6.148813067035033
2.167398707012664,2.17077402124365,2.019578952114043,2.886206403700427,2.2107618346129976,1.828222741508423,1.1150909925303236,1.309942791132534,1.280861378099729
1.3499105439232466,1.5425662394314466,2.0493612286912146,1.1263330508419898,2.3069461737252897,2.491756841879367,2.741461336552119,1.1572030913924378,0.9854857491364314
2.653470169732135,2.215207725877145,2.7495745660497724,1.6852350769547844,2.021747018068247,2.6299410953601914,1.011223431541058,2.4103296199793056,2.306186376854848
2.273718566016704,2.5329437750982784,1.8578001045058312,2.5675075326375203,2.818357763195004,2.5725067237296644,1.4400314955820592,1.7712209286272556,1.6534621518836132
1.783234053291243,2.617727788997993,1.061279136643471,1.5133830063251594,1.1353026134233393,1.908916298119775,1.617779391953414,1.6981620133369704,3.3348381578932598
1.6417547523706295,1.1072754806645164,2.1527128345048,2.085136232366682,2.251516065011126,1.2381787746507562,2.672053825281652,2.576442565621025,0.644988228537378
2.674120832074132,1.6212556519291603,1.093818153889332,2.602768829527084,1.7291341461678071,2.3261838506009136,2.526980767077867,2.976204291574841,1.8482510255130131
2.3605196508981283,1.3908776806740957,2.497811729196102,2.2671030048370246,1.6103994540684414,2.2194160903587594,1.909427626011115,1.3666819713938918,0.6931621685536689
1.4292421367409174,2.858925096294449,1.868854886462077,1.5441160338451927,2.319611726475547,2.482800141785927,1.5828060855188646,2.8800368167198407,1.9479114707964336
2.835727348819744,2.170692419063984,1.9164347380406068,1.1504449868898643,1.204473843632511,1.651627066101172,2.064617645721823,2.7060604413293614,3.3873733214263075
2.25783610722923,1.7561028713204856,1.832978934114459,1.8740297947087143,2.993417224690477,1.530125525602806,1.3271579697296827,1.3514481075498812,2.1408991444861734
2.6229466416746057,1.1290154408741755,2.4361536140298465,2.7088897434644794,2.798827994286608,2.2502467584390464,2.7605778487335537,2.3306766646719383,0.5999279798085816
2.2605401892743915,2.0905600453918103,1.4144907127578306,2.316241772957208,2.522867298658363,2.921188354717893,2.17254503731086,2.753632739477684,1.790058618106004
2.860282791484791,2.9203481785264724,1.3531783105288504,1.7384620228247862,2.724647512680636,1.241720381349787,1.6108022496184953,2.19494708398825,5.807689957277543
1.6476033617566928,2.695199811471361,1.7998831695687292,2.0651133217377224,2.4340176755871576,2.262826537395548,1.589117440433862,1.8677556111656903,1.5473414577139262
1.4847688052651271,2.9539784983575137,1.9904797075353644,1.4682114572695462,1.1302303867899546,2.941659527991022,2.33373497936824,1.0692485484536411,1.539112841513545
1.8517623351543893,1.1261589750151115,2.030105610403777,2.156442432643352,1.453886707543697,2.612559484963157,1.998653872989357,1.0448932704307454,0.5379254375003274
1.6021883053455803,2.5573622398930222,1.5923915063138725,2.161544188163952,1.8000174541588636,1.511355407163356,2.896284052881686,1.862035804893407,1.3134566093583544
2.431966714280934,2.945240790095939,1.2016999421112136,1.9296033642529928,2.698792902129337,1.7192102874500284,2.208614220547486,1.085810458455091,3.4554530625859785
2.029227094460921,1.149082627521449,1.091444542829316,1.6523618680118943,2.9356881234529086,2.014387663229007,1.9261200538495544,2.922664052030056,2.5847527553738017
2.9558699218685778,1.1496262426408876,1.6958814354137743,1.5079680406985712,1.0589517599615017,1.5366826866737513,1.0378013929083605,2.0254080540440427,2.826652486796254
1.8176181959058963,2.3871907246620143,1.8824557073404435,1.1792244615512186,2.5127047765051644,1.566855064809437,2.9344307727192174,2.664031515500879,2.36089068609046
1.54277109427539,1.0445909257173016,1.0354454128589698,1.865439368231866,2.367836699008765,1.1883780623970193,1.1487807427371135,2.0812798958749754,3.344175420162108
2.3650764677590894,1.2130174915270804,2.53676217404182,1.3724234966586195,1.972288084607944,1.5666430063031824,1.933254989929597,2.195073960145539,1.3263155152295707
2.3925416166816187,2.817652467594676,1.875467191695419,2.2213276041439305,2.9315281459764173,2.8069233816398222,1.8794225134057765,2.5542391631342065,2.051896775577411
1.9336618162227968,1.062806088407516,2.818601439570572,1.9900393134541925,1.65240122992956,2.2486402170673783,2.994788389149984,1.2177611514906823,0.4007825108841898
1.78248464185405,2.104887697788936,1.4150121356445382,1.3532085544103951,2.4036329157520484,1.4458099249625898,1.0915894169246414,2.000584100534397,4.557770570865847
2.871796166247892,2.41239826041951,2.00021048840227,2.548791684172185,1.0149815305488996,1.4071713667270151,2.099479087345657,1.6329184757682915,1.5094365488753372
1.4773048801033215,2.79804964471804,2.022705380028309,2.950822913351729,1.8381337497075627,2.509312860804182,2.4953067773814985,1.7338988262548245,0.7430363330587352
1.7151086758529093,2.747823872659476,1.9503347871952503,1.059285283501946,1.017486276337553,2.661182136624886,1.5733562846680065,2.190586361840834,2.5620598487365944
1.21980448849496,1.8606941512409536,2.7509211600549994,2.0747205650319973,1.4790239188560148,1.196631170770181,2.9341006022423146,1.6152813174619232,0.4472381499837042
2.12394707981451,1.0068979954052066,2.852257089839264,2.5459108255834373,1.4517418036712022,2.1091285177318504,2.140118544905085,2.3483027089502224,0.3977311736230948
2.6175242767865794,1.261513298869854,1.4626442754515243,1.7466529492796423,2.871750919942095,1.5327294133078515,1.3019363255784688,2.901149010885965,4.578138857745468
1.558387865218045,1.0086873859462024,1.1128959429227292,1.102330902590593,2.035775552445143,1.740035413842909,1.860056209170231,1.0260395783999785,1.7220940918495533
1.5290564904659334,1.7013599292329304,1.1561548572796003,1.4392592063099563,1.7836102591699297,2.140612238589571,2.401236293054782,2.67802480041,1.9189916172957684
1.2714227208162503,1.1025775782366491,2.6220156143167213,2.0348089156700637,1.1400349459082633,2.717733334179689,1.3111397331900825,1.9120109516418924,0.3739305665711443
2.9227684207911397,1.6429138930806817,1.061962464301596,1.878850753520527,2.846623805599449,1.6256105630670896,1.903287638288975,2.2741737475316266,4.01697513719822
2.9442315690156557,1.6075381437860174,2.481289003566095,1.1381262879763112,2.707623549101573,1.0936531658419852,1.3023443405056383,2.013266989861497,4.739781993167657
1.2723470562001702,2.7096549798924903,2.8765682216527217,1.5940005508932205,1.824534794442986,2.4112743124293834,2.352459308241217,1.1761596268535652,0.796517843523146
2.4137876830086773,2.593134197565302,2.623297079402948,1.8853839926493243,1.6488430158960286,1.7183903933873776,2.159782259403292,1.1927568006399796,1.3852831380472832
2.1169261235189807,1.9620483852802448,2.084990685259414,1.506789362174231,2.416381304887534,1.8329234372736385,2.371483799420201,2.102973541140748,1.6542555831494892
1.3408269677794946,1.2365115986037616,1.6620223389985238,2.383282342065052,1.54248804222485,1.9297996528336288,1.4253695685029688,1.8435234340199165,0.6640677034740907
1.6249682538118488,1.2590110868663056,1.423931497768452,2.439732613923226,1.7739292183710813,2.4872854171619183,2.6742512297359813,2.3714641970189696,0.6995227991829087
1.4418093515296186,1.309593789091983,1.3372908984181644,2.232639631343443,1.3903754492379763,2.319374268512185,2.511871799147816,2.9065773970361644,0.7657674268248853
2.98361416374755,2.631050877281583,2.28419655008084,1.7265146911311515,2.1122744653692407,1.7000911309018578,2.680297592498536,2.537798315460548,2.322580937505799
2.601855472407249,1.878707288324095,2.69097187893482,2.818281895508365,1.1218160950812917,1.990648223817504,1.600848599682522,2.1473902577293287,0.8065427936535514
1.6026052472900745,2.1781232080755686,2.307931135442554,2.858116262590788,2.99675865001623,2.929209413911768,2.388111915278848,2.705725109584036,0.6471067288086941
2.869483464971208,1.787741570215214,2.795301305246062,1.1243617043900156,2.864880832194031,1.5099320791454762,1.660380693918199,1.0021952727073409,2.2619327657643917
1.7473211807649391,2.7928832813041806,1.549536517327746,2.0822138599474997,1.3490983203929088,1.3884187825424028,2.294685298750521,1.225409594824615,1.6349731035895396
1.753915740870721,2.218799531677006,1.2728931682262474,1.184583686541239,1.9418064041201009,2.300233067438884,1.759976795041004,1.2112309805126944,2.9648583814972653
1.127552002063612,1.0709936284031225,1.3447313900938491,2.145515653616012,1.2093785818014404,1.2238382699744113,2.773196329044702,1.1074689072379138,0.4741717710015331
2.0678121381597867,1.2563428166967308,2.338620191918835,1.8156647078448007,2.4185188137541616,1.6750564130367716,1.195810498526501,2.6978789925311304,1.9384005071992156
1.7929887223044982,1.7618512771664032,2.553850046851984,2.4222307878097484,2.653632856840023,1.678703743973927,2.496394839684087,2.41674390241484,0.6883443337733306
1.2105617238836597,1.740339618368026,1.442404861942172,2.4251674707018704,2.310130223579305,2.664140405864793,1.5854963320516051,2.0869982656853017,0.8514028080161533
2.2633989697777777,2.048714322362148,2.12448410725128,1.4014718473574632,1.7072115229771576,2.6474012930806925,2.954113540764145,2.11119091285498,1.6760104098957478
2.324357637974251,1.60267098750204,2.928729902765212,2.896775209988228,2.805444811100054,1.8673191186858824,2.801912796956043,2.3038474689717714,0.5598811987948066
1.0648146960792193,1.375748106309445,2.1920258752071304,2.615344823643468,1.607933921005838,2.8517801284574835,1.8688697764911937,2.3448675975424376,0.3258370437235296
2.114598208898125,2.9421904538654924,1.2946484317000684,1.4631594388347913,2.389227221419224,1.574972678962302,1.1563336800675827,1.157496042287891,4.750352589564997
1.8218217448512484,1.818424991305507,1.0675027696936157,1.0868086248537838,1.435382137835839,2.0774391245645933,1.2914831907330182,2.519075328133483,4.494132158940956
1.9989243410974835,2.1715791766591725,1.1165445625901624,2.8175737369121383,2.9420162095788216,2.7220451069537908,1.5929498160458726,2.55298193407063,2.0707511662744023
2.289857588124573,1.9734072197509769,1.05950357607684,2.73944274348602,2.480377272370152,1.6241392653045774,1.9699029836154889,1.222437615062371,1.9364548601645128
2.762659432209745,1.1990898869807685,2.4186016713249616,1.7398185325268372,2.577875988244892,2.367970838357543,1.5680120483533526,1.4846507415143315,1.218835455197624
1.8886436342388568,1.723712997950442,2.6379102094961024,1.4301549393400887,1.3111743685771922,1.1249406594975069,1.851947564073684,1.473574090713328,1.1136215276817532
1.5673228918985112,1.0408110309588114,1.3957574972056896,2.472076662519764,1.100932097483599,2.86601563090842,1.3073200110797345,2.1154617547961543,0.6887575038589426
1.4959279809938202,2.30795044314217,1.0612850542672716,2.341797232867634,2.1596758928953856,2.936717912089432,1.2814428944877032,1.6274331386834144,1.827864012337896
2.847333083821028,2.419809707566288,2.1461615672925323,1.4140595856380287,1.4168002697676154,2.6015656476135978,2.504912833131356,1.895400296410221,2.42467879867688
2.703471676411813,2.7329891743814523,2.198618641872214,2.9604899830413194,1.3857084735419405,1.631270738071844,2.3564325505580266,1.7414085047234882,1.2457799608138098
2.3442829730221515,1.2152007122182165,1.011718681542004,2.382244550608541,1.6961821458125217,1.140293025817909,2.44375915966416,2.158046986348344,1.7048191762361478
2.545820829882487,1.9047822127801843,1.1990433720804088,2.2326179956464607,2.3830496673693995,1.2297563421853068,1.528444415434454,2.413042496858972,3.714962946561845
1.9027673667049705,2.917686132087908,1.3621812360525003,1.2313132295095754,1.7051553449938623,2.7428459320013268,1.178670916115661,1.7235508180119328,4.184896411100347
2.371553178725159,1.5171036936451825,2.2955849696149686,2.6464900911440603,1.0197143953741636,2.769640126873633,2.5436338351257275,2.682001574251303,0.6517983364368805
1.0003721855776264,1.461279902356896,1.83901059313864,1.708189942785937,2.5434414755620693,2.5999846082511864,1.4108963978842646,2.338409703988406,0.8312952133587828
1.8360961108645,1.947843624777777,1.3055934986334472,2.370905682854529,1.0350029282516882,2.801375178088985,2.5045489514032,2.133394948163672,1.2299205900414836
1.0331264766252783,1.4009546495284766,1.107864012900358,1.790867241194854,2.296861768496213,2.1190096593585577,1.4097543455798418,2.373918959684466,1.403697589166381
1.5001003059438218,2.48975344099153,1.2653605974490918,1.3569537761823296,1.3357170680245851,1.733859414130842,1.3937352737408562,1.2694276074400823,2.6150245047209424
2.9897538405931945,2.7006380021531218,1.006760014812514,1.0386463984347871,2.412877138847677,2.0586462519756377,1.6387577662825903,2.463842469513075,10.796144122015216
2.721025142432373,2.0307670297990734,2.240351139105618,2.107242164439737,1.3181101655896814,1.2162765298073197,2.927093843803125,2.8135116400784157,1.3755896532590015
1.4843693090301668,2.362866101894809,1.4291592535626363,2.182929928774496,2.654192807022814,2.535077742320233,1.0894607995761114,2.892899905259894,2.3383958184745177
2.9486853589035444,1.0357080645916108,2.0227500794209465,2.585619489034644,2.445298564105973,1.553320090598982,2.242073631878552,2.7977925824762626,1.0779063180842627
2.785911784995001,2.83741672644312,1.485511861447189,1.414532964516734,2.188992970272319,2.850867632275909,2.803154200263335,2.366745961748542,4.0684702697878885
1.931240553323794,2.8211453245024893,2.0518045147826447,1.639850014920647,2.557230304994164,1.4438847657422478,1.445871776542055,1.5342635790407135,2.3653395372690884
1.3541558005862089,1.763551098599592,1.3249999186592272,2.03648266028486,1.7389738349290873,2.651937346717696,1.901836532787484,1.660382774648805,1.036099270530627
1.556287221028047,1.173127099360029,2.201832808639945,2.014975106240965,2.600748998111283,2.458257855293979,1.218119862913412,2.349291305932592,0.999085710779904
1.6026734000256877,1.7898117550472066,1.897579249523913,2.9550378126136354,2.468915403426879,2.9883258990778536,1.78904515602314,1.5997071221204686,0.629572268102682
2.715129349772516,2.3494236951500858,2.588473140563745,1.1551029396485035,2.852455671165416,1.881589993005212,1.385953011747542,1.2497557107118835,3.029145149066498
1.6901228464443068,2.233145721718289,1.876989033497646,1.4321214345509026,2.872527402985848,2.7975785470002528,1.497807821882722,2.8032536499492986,2.210780085710857
1.470202668554709,2.6048764110354874,1.5243133880639512,1.4173933309520013,2.743643440572812,2.257688667573801,2.5482023040588357,1.4763548418243788,1.9605727066863528
2.5235346320729315,2.2245311607011624,2.1860931499113185,2.153885814747972,1.5317654915859145,2.3496959195464493,1.9649240207813905,2.702871659528375,1.436806537209632
2.814147058059996,2.3792361903115227,1.3668847829960962,2.80868653811644,2.734848980942325,1.8871357569256104,2.0534940613941384,1.922089969479924,2.22821505577573
2.098507454640544,2.521644736607404,2.206416853348361,1.806819339406892,2.7408541232373533,2.019777669844933,1.036610330733334,2.579536111446468,3.042121599420211
1.2141617707203114,2.126732473849681,1.71216822614315,1.167845875239118,2.630533177261417,1.710908081653421,1.2483504038385271,1.8707070185981656,2.4121032277869325
2.2193449988593104,1.4965084967310014,1.6922971214512743,1.641235964990727,1.8653194121232104,1.053131991241573,1.3811852917012972,2.5786276520012787,3.1088704464079733
1.214129449194124,2.195831426456326,2.482169142542813,1.801783762101798,1.646297882465498,2.5927837437014487,2.782208308714679,2.284357147614529,0.6469843988430948
2.754242464762032,1.5477971647008368,2.607945081814298,1.7132881996714635,2.0941209890144443,2.4111710198161456,2.646904542504924,1.252584666039966,1.0498000906539584
2.2079935473591323,1.9143076922542497,1.5160871313496858,2.873214559823759,1.8835070353456096,1.6236212944095814,2.474071541915212,2.6819916053379997,1.2279698015155756
1.4156744392932472,2.773791506419395,1.922542757826704,1.7192019240560192,1.604625862640626,1.0980296867923491,2.482074701924944,1.3093087254889422,1.3210736639725231
1.9933677152044205,2.1028420176111995,2.834227528705518,2.3605599068343333,1.750101430984069,2.6058653857912963,2.5333738240410497,1.151767746006121,0.6624435337587323
1.1639211376565888,1.4771328657994465,2.344048306748439,2.995806418000716,2.2366384668569395,2.038516097759409,1.7633246546585892,2.7407219843870294,0.4051259460497369
2.9614798115657277,2.665882635312148,2.798580965124367,2.9893162610235926,2.7991009495268635,1.0972159722540724,2.193083413002209,1.2014421171007366,1.169302326366879
2.555944982269448,2.8396321442670827,1.1873750910056566,2.046951563746246,1.5637151914412402,2.289197535632685,1.8108129206476855,1.4812648597497369,3.310695378884506
2.5858499821253966,2.3752198142177114,2.266269717843616,1.959530493543099,2.7497212442487777,1.672153090555568,2.9246510695811283,1.0476020676925053,1.500341613514618
2.916076127498952,1.1620944620717435,1.6297520930822431,1.078934734443484,2.45423288461528,1.075241593020706,2.098973503237327,2.342077176460479,3.939422756814444
1.7655398359988497,1.8864543367303055,1.4405679352662946,2.700454674002044,2.758995189305068,1.1546657705748355,2.5631523258384497,1.7865949968807069,1.1510592932658412
1.7761174994957587,2.2119019721750464,1.4332740395944823,1.106395718536059,1.3480471121533133,1.301966152830991,2.894840557047746,2.42705006796673,2.813276357032757
1.80708810304915,2.149600215672981,1.317733375960434,1.0101100295124956,1.4583201506167889,2.661413083919241,2.6298561577391766,2.7229043775981867,3.211254570117524
2.009222427568213,1.841706069161605,1.0358628424522247,1.8211171015837568,2.1774572759370203,1.86342957273889,2.346474419512978,2.172893122167358,2.452759224364247
1.0904934335586547,2.62709821734276,1.0087737545421522,2.318437910183757,2.5276652076026616,2.245657050188521,1.9637762817784816,1.5249952632569534,1.4324632130238952
2.937435367151573,2.54718888243171,2.9848748859408616,1.6467470866344986,1.047672968819395,1.3517281015820253,1.958344852741984,2.813582094958086,1.8620240085013908
2.949017759892072,2.73477911492166,1.0699755962440307,2.7550381366597394,2.1064077058047026,1.94379451935564,1.229046926719784,2.3647332238518386,4.433009549282797
1.9216549304317156,1.2271417252114836,2.948080603214501,1.2652233138214026,1.2838695154832165,2.021593212138348,1.3241664787501,1.9702399775541772,0.999859313891168
1.4966088277882177,1.5888286670761769,1.737389460499852,1.8705080051332028,2.851983186508715,2.918475603868672,1.1999313210363145,1.870053767524406,1.316191499763537
1.2102252191835143,1.0023075637509122,2.772635746433675,1.4342169021301223,1.8669831401024024,2.156867298877328,2.812063894664336,1.4969695481424143,0.3549117940614965
