epsilon,p_d,r,x,y,z,Ef
1.6237096322625229,2.323215923235553,1.8023513235876156,2.913587799576701,2.2294944784840114,1.3060770012515954,0.0860559386949225
1.8407236260065063,1.38871323321975,1.2533434630987668,2.8340121996394294,2.3812253549796667,2.522990867624451,0.5438639938849431
1.216492250913396,1.152735000832913,2.6610824941089564,1.9834016860442332,2.287471649221429,2.2265959438351937,0.0114282796317096
2.2019037146052405,1.3003834371346232,1.713513431482132,2.1631746320922733,2.877330563630462,1.0707414685577463,0.0367880274006566
2.744058620415407,1.1706525468729512,1.4531003902181487,2.5470468921671183,1.6312771400530095,1.9432875898180544,0.0924017623910131
1.6506251683025954,1.7255873019646335,1.7066123371633792,2.8362659279079367,1.3338025096371195,2.476230155229546,0.1337975385482409
2.5239956190478257,2.224175863947925,2.6409643243630025,1.650294880642161,1.274562196969991,1.568028658920987,0.0053539844923886
1.200421054605191,1.032295184243479,2.161988647062114,1.8369376905738044,2.174344579942629,2.130033656900368,0.0263511937835266
1.5273593356291415,2.966440095375492,2.52113466289128,1.9947559184824624,2.409939791750337,1.805556044619312,0.0257133235683298
1.8974001588586775,1.547659215388774,2.5228783913182444,1.803954389016961,2.6567047913995565,1.689150367182329,0.0103345830997826
1.163128887492353,2.1699495806853832,1.0979572751968718,1.7249943882245342,1.466567498503077,1.7849004280237963,1.1280473312525134
1.3109089000550815,1.0997398601975024,1.006534531562727,1.307222031434249,1.847408512122394,1.226735007857667,0.5382019880845614
2.308717927329952,2.7875310947859493,2.626549929611925,2.962540328814941,2.078191210312376,2.9541569703976744,0.0246505684129245
2.8001401086339177,1.811882360582536,2.736986003681415,1.908990116868712,2.009343823432864,1.308128287683131,0.0036465142647699
2.310790673473503,1.9000830631581085,2.585222302785224,2.639703196605393,2.483792276544622,1.4834312420202376,0.0091401573375678
1.7676971086161848,2.212340091268444,2.4918695896495957,2.5621906247633177,2.40673697973917,1.80305971868028,0.0197105658487107
1.8040650637269304,1.78912211538883,2.204046337048374,1.3569223853787495,1.087122624592999,2.350876786672539,0.0186058634241649
2.921734323528033,1.5953809709005684,2.00656023387063,1.6234682406000052,1.3612726467929173,1.82236655602636,0.0154728635065529
2.7474406283011854,1.3608242219679183,1.8316725546600932,2.5343717501494227,2.4109995965478346,1.3988986224072482,0.0280641031471119
1.884369487221664,2.7798600011040437,1.3579454097389991,2.309100647676805,2.983533076293915,2.473022224478075,0.7116054684554043
1.5515413795890318,2.904622680419422,2.348113913573133,1.4755229078449246,1.2079264158127556,2.8694121661850334,0.0342579986987651
2.566808539648108,2.779244479365704,1.0949889722398098,1.1499782647478285,1.624281621031994,1.6101183212724852,0.52618921521302
2.310804642915929,1.6032434057487053,2.211766646397243,1.2697545832542396,2.893943062607108,2.6297681395157904,0.0260069884768698
2.8118959545153808,2.2480490086816234,2.145717043245165,2.069259459688844,1.5126166855948422,2.067052302719006,0.0222323134821353
2.2533724651987823,2.773385944731949,1.5180597013980492,1.511090512737978,1.5773994299052068,2.403721862071535,0.1913638664940977
1.4238193453096035,1.1695879093848294,2.843942522369432,2.5583751009525058,2.5366862062415425,2.34725711246516,0.0089142397874999
2.3269896584740906,2.5606440780951143,1.6802454344953637,1.0567790234372287,2.867557445952651,1.1298468423353163,0.0677310519438367
2.5414606275126808,1.2591678834436453,2.7088364492691444,1.929674036799306,1.579718086438611,1.4391187544158623,0.0029104484262109
2.595894432195172,2.8769202432162992,2.116226061344181,2.5997671436622545,2.35642459171697,2.23060417566294,0.0487888238732892
1.325621610813905,2.7193280982179213,2.7770109134515613,2.9261300612299346,1.0067428903561115,2.42509092974111,0.0222525782348069
1.622236173427961,1.2402927843093667,2.0339785892653897,2.6028747260787286,1.7251055223704908,2.8624947962746403,0.046865981945627
2.834899200640255,2.709188382690191,2.6295771815915243,2.9806100389946915,2.443814903599068,1.3798300852202583,0.0096508113566789
1.8606644082462644,1.725313130789435,2.3542812530390678,2.215429770917262,1.0965767958992627,2.06178176695,0.0155992786066344
2.836768281158672,2.5355995615548546,1.497412790206469,2.0130501750852288,1.7721503116229702,1.6972804850200776,0.1290225923100899
1.7286053648339794,1.8900274314193557,2.6307947204959152,2.883646004789216,1.3620858840759753,2.988182418532852,0.0197392749325052
1.948872300102949,2.2070265546509766,2.8970961354855698,1.7651115059890072,1.0850670429389708,2.7743400117658883,0.0076148369992371
2.376615472552974,1.687745483722557,1.806605346030701,2.699243148475565,2.976997747765713,2.3236788380567948,0.0822591493394197
2.329589662671712,1.5990119433068404,1.3366972450036405,2.0816959111308737,1.8507630200885397,1.0154512362794497,0.1086111069364461
1.3734609835410156,2.443458368495562,1.911281392716304,1.9672961216280684,1.2576340860784272,1.52639719484615,0.0593496620651776
2.0011520678631816,1.7773969906596263,1.6229931892896898,1.274138541339516,1.8750951691180209,1.8018933941888653,0.0769162348591022
2.734915067157086,1.0104675665147045,2.7579883771217912,2.2966035392023607,2.674279716137258,2.972741624048653,0.0057923313628092
2.727989570257965,2.029221344559779,1.0214963592475612,1.6582061495085734,2.8734003414963043,1.1371471215323203,0.6023472395894356
1.1111242316114724,2.5121327042626467,1.923967709111961,2.5300666523756723,2.6611191650167925,2.2106962863204664,0.1661963425045389
2.881744584372155,2.7574784111340067,2.5792465782348017,1.0759484078165054,1.7199322181919177,1.1171532648049545,0.0045357100026667
2.402570957787044,2.122744898304741,1.9567404302878448,1.5473040485856946,2.675251510328096,1.7459989245986358,0.0396769256841851
1.5954476579814088,1.1010979094070086,1.2073438381856971,1.5312380343688148,1.167469415794986,2.3334633796009863,0.2885703609082054
1.8117616178887663,2.2322767823648118,2.293064267379888,2.7770786259629823,2.5027151161416707,1.5113893023429203,0.026214472833059
2.481822181552999,1.80998250520204,2.1349202941054237,1.3529928910528086,1.0189038430099673,2.3160973363872,0.015399630500314
1.415966271181358,2.4664219300651054,2.673626768544427,1.3563460003163303,2.3728499010135105,1.136106553923797,0.0094515702523712
1.2063596089087831,2.181002115868585,2.5860336329346234,1.7830244521168184,1.2692930913758678,2.21277235882113,0.0180732845004557
1.408620061372305,1.593329863905432,1.887752362720376,1.551654962195537,2.0049502561170653,1.5757831506717548,0.0450001750585532
2.16364091435371,1.5803485649416922,1.8935950099714212,2.841358837604268,2.012189887974616,1.4997463046519055,0.0373983651303344
1.7681742755888774,2.547765139702989,2.380857153842018,1.2540563209247746,1.0111994929671206,2.510666484130879,0.0181866171311597
2.88217952267046,2.638488488872272,1.908488969605006,1.5199958210119489,1.9003137788383837,2.487588261626099,0.0522509974480082
2.417765479673081,2.531619025830763,1.1726861596831843,2.0918146928022,1.4360893288280945,1.892954609550624,0.5413817976156011
1.7470102822890776,2.222945671508961,1.519987992467687,1.357188649177591,1.9462993765091277,2.501635173701142,0.2222408021092861
1.7205962787532534,1.317531621727042,1.4111255720863718,2.9411968928434127,1.2546555552116856,1.2330646305137336,0.1288185462836707
2.8746027512336187,2.0957518047380965,1.0752420873920996,2.972839370643869,2.0273908681037955,1.5573033035652124,0.678606704994485
2.181857592761735,1.6328734277107797,1.0074351180279135,2.2834262248325805,2.144630432123201,1.528709654099633,0.8244959010480215
2.937273526577379,1.4727317179199262,2.770617768264505,2.6106398911848467,2.1081090759434438,2.386029076650188,0.0058700809887628
1.0412182134262358,2.368361314318224,1.0346926571323745,1.3278530828010024,2.9782430340666366,1.4089355410368425,2.1036929405173908
2.6377783947424143,2.056909090063659,1.757712674741779,2.35090685956712,1.8916602648465808,1.8009523075032976,0.0602968082751011
2.0420391256506627,1.2359271144299118,1.769088417698083,2.454964779863844,2.551292392815961,2.9654662718784883,0.0875515870609493
2.748932465658415,1.6154490407829891,2.587132675794181,1.6079285576222135,2.547237045967668,2.18964920334042,0.007983943187104
2.542854520322215,2.78448919042586,2.227801576833394,1.055864727519766,2.4873408762426594,1.7188737099119769,0.0221263248486053
1.3544389556777967,2.478052287752382,2.2158119706447312,2.0355052104687505,2.944549536739286,1.3810790621172224,0.040425269799243
1.5592625190260785,1.722878966964227,2.2481740692258647,2.526238792943226,2.0846951190340164,1.5645802094271273,0.0235370021890728
1.030565914606135,2.657899528306828,1.6751876908280858,2.6413774022333647,1.2903113245527478,2.449766635733297,0.3361112710446653
1.9177977776798731,1.66457254117481,2.1246589933668742,2.618257115456966,2.2364550380519903,2.8282580253950824,0.0466091937959427
1.3851362119831567,2.328730575022302,1.782680333118063,1.3863934778687812,2.0681444927445725,2.1828040801673088,0.121159415147026
1.727094442447688,1.3042214029329575,1.226178100191162,1.552167765320965,2.5969800507995227,2.199466794252871,0.4328033051749427
1.458591349374592,2.003269758770229,1.3818605913365591,2.121676034630407,2.361875471192957,2.461755278679747,0.508593052069974
2.4760122887489286,2.6437099401112065,2.6606330223779686,2.0951072898704126,1.5508366484275773,1.1700816266819367,0.0058310212752274
1.4079440525620188,2.605974934639957,2.3807027047687037,1.0375814592177888,2.462245889501528,1.0386759664227834,0.0160352661698593
2.157579723475402,2.4651543800510822,1.883482407232556,1.2369830825141357,2.827768484292837,1.593468329222685,0.0565963864244754
2.547870307317454,1.6428908798521222,1.6825615207231188,1.3422561044075785,2.579316670513724,1.8440215146317085,0.0612066546296302
2.8181591351636444,2.557144403959128,2.4628060627022235,2.043733333713543,2.251154751287137,2.8515742537019717,0.0207289586310514
1.2132618234020964,2.863977952175571,1.5750520525296077,2.688400235833308,1.466315772640553,2.5647260537107965,0.4566025102255043
1.1109175075788735,2.0452525876115084,1.785561195335139,1.0641961913343505,2.473197845024649,2.4074790106561386,0.1569679613637489
1.6510772979458752,2.779707951470168,2.3451308137030424,1.884185452857357,1.6362406860157848,1.1384921161276509,0.0160987640951365
2.084876955100455,2.9579847788582576,2.2015697142201973,1.2043994172095087,1.1457162862237984,1.0504004323809262,0.0114348158926049
2.1523955928135585,2.6081796183354227,1.4885167418668224,2.6476302355344443,2.875421520238432,2.519681117569855,0.3898853664131009
1.2265277200242348,2.729067038723713,2.1510067424638555,1.7381877269266215,1.3720413847321655,2.95928579760055,0.0755948819504141
1.0458858598627772,1.7903199282599047,1.1418710390882114,1.2215164540124464,1.8675913691245976,1.0806573102293895,0.5076625415455764
1.7404800015308046,2.997663666177655,2.509920160576371,1.8086689507964655,2.2171340664281045,2.283108293929473,0.0269658273548267
2.654489991376224,2.7810674341337256,2.5826981667601667,2.501593812520569,2.719682332837791,2.0348934114835817,0.0163664842479698
1.541354451443233,2.824416529640408,2.812979851291748,2.0778856368066725,2.0556366025742143,1.7038346110425222,0.012369254207364
2.733474742165215,1.2158480607067443,2.054365049279763,1.281907966710639,1.6225265735253105,2.3315174370258367,0.0139906853988097
1.2413859927020718,2.8803643283738705,1.2251823916625275,1.6082862927230457,2.614710943791904,2.8472976887472266,1.753810162821615
1.7505022992532084,2.2395094140697696,1.015095692074699,2.365671665782079,1.7282427570368453,1.8010260412914385,1.495243512094518
2.956925688586677,1.4738917055371925,2.4805440344117766,1.164398362448574,2.1787555819661,1.4821050312407,0.0046392244050936
1.90984049902161,2.8791354928192043,2.3903951864895063,1.6823251724336985,1.7764256283190472,2.281760257571483,0.0257432174622621
2.709262466670081,1.6524065422908558,1.39123310728446,2.130104408079156,2.995527152602846,2.068857222648947,0.2124439520522458
1.2266565386103307,1.4145909064865163,1.9569436491382688,1.1591958991878109,2.395070768309416,2.6759722549603087,0.0683012966740088
2.190458264466614,2.890183064423207,2.419988607818768,1.4718823022162324,2.305105696062856,2.100371982396486,0.0218012155889706
2.123356563838611,2.2589391285187856,2.405369934319304,2.30238184747926,1.3417977484327406,1.2947474867218756,0.010882787638588
1.0611234549466364,1.1504490541379233,2.6896594167775474,1.608449434341351,1.4726539625728632,2.908579055271219,0.0116632601061029
1.9867907695736888,2.9130723399187515,2.5092075363630526,2.774114999846694,1.9334657284749437,2.546550583087301,0.0303025434544621
2.718732947154668,2.7257260503541056,1.872155139248816,1.2364029991632428,1.361617609062646,1.65518740587097,0.0316808233546156
2.330014292223818,2.0223748764471243,1.851683375302396,2.4957735171978923,1.5930708373756046,1.4302324456198658,0.0403094635367643
1.261114851841463,2.9362368874962788,1.1544088393891874,1.966950030635177,2.112815071541962,1.3436019055450137,1.0515206279255414
1.6396633213782938,2.4366489408955525,1.737411979241771,1.6729229059213255,2.7949049249803557,1.4120490771538945,0.103073367628025
1.2280136232051806,1.3045163462383866,2.01347744505484,1.3154117047341578,2.2301066713009865,1.4111026811829896,0.0279987898778252
1.2465316536544135,2.0491103714452734,1.909232379145641,1.8016884531499144,1.7506927719353584,1.8917460751888049,0.0735176522762278
2.409148170851151,1.0684203052773538,1.4444903726175418,2.549890783849648,2.454723656991477,1.6067997069463242,0.0957442346595872
2.58843151252289,1.041548371718826,1.0972089564862946,1.2157266525985286,2.2484659158235685,2.0627947049439945,0.3185219691599618
1.0034556947209852,2.761443528845583,1.8483603258377173,2.2300740408077724,1.7053564453987846,2.910486351164097,0.2488200473131454
1.5844592469273084,2.548389314790467,2.100471588025805,2.899288223419715,1.1878144009720533,1.0480596919894454,0.0308377354349561
1.7353440121718728,1.5404241596370165,2.942436371583219,2.400779039409912,1.4218691814816544,2.732639294296237,0.0073257982298608
1.454075728761901,2.17036661838014,2.5675501062845623,2.219228868142439,2.7914289913524994,1.1142888221212457,0.0126897724771498
2.34326189790447,2.503445136770808,2.654477777440112,2.2545552263628865,1.517284631027899,2.8789496235557266,0.0151407552469286
1.973669184602512,1.6111716964879834,1.0729605266025113,1.2767975756129593,2.072680204308426,2.781605146147226,0.9279921935227392
2.02228057895072,2.154460202463156,2.0328606685706347,2.748091140848029,2.7263990474520785,2.3247069803925102,0.065928121596781
2.649950709598352,1.4010340990663308,1.9237270896733527,1.270651561021728,1.8787493060804408,2.5118477022464414,0.0272935179606273
1.5601007345630993,2.886921553022616,1.805529432853598,1.8822560399541544,1.9333918338567035,2.2640542185071078,0.1406533177508875
2.3845808088051186,2.2871184656174792,1.271743908868314,2.7708100374728764,2.1867824056302263,2.3732551034515232,0.5766107835260105
1.6444088387311293,1.0174789995958016,1.998825180088526,1.7620035764411266,1.6608264515872777,1.0903709896190652,0.0122232659108564
1.941284849832846,2.7609811887558084,1.7355312277635824,1.3269658776321225,1.9026839852601125,1.2680118008626038,0.0634278528253624
2.121180217041836,1.642355216365233,1.1613019738013874,1.4345981343398424,1.357048900490531,1.5526285662516588,0.2683216275857268
1.2647623428935166,2.0574124876135604,1.4143088521980705,1.268066704932679,1.143618702769224,1.0421819639825505,0.1221319227136106
2.177253779936139,2.2722426777478484,2.004058862211753,2.5847451165689157,2.019323743156388,1.82498955360092,0.0461362675127543
1.4441916363772715,2.166634274172785,1.3676535857714915,2.033147827081306,1.2488152471280405,1.338210007397768,0.2389985437461436
2.6078319478474503,1.266577127324465,2.403802101380992,1.86020106161596,1.538233698752448,1.6100266937427627,0.0056144502258223
1.6047730940576752,1.6782759062469876,2.123732445948055,1.2112063683843728,1.8191557431993453,2.627876123802653,0.0331905918877759
1.719440072914877,1.1602986708538603,2.2037226563036247,2.330419639917233,2.388457369925863,2.2429935534863006,0.0232003207258008
2.775140577070948,2.1963373622127,2.718160388275248,2.198016200869219,1.8742027087820707,1.6139961169692254,0.0059365943436788
2.332587746850214,2.8984883734624414,1.1006772490505572,1.4443801818887574,2.3227918227758826,1.599865828615696,0.8035736782572809
1.2458897771042643,2.7741031242646343,2.858161881257105,2.008015401053089,1.5484015466259808,2.9909781354342293,0.021136250325011
2.4802929609460693,2.4771961487351817,2.596212930923631,1.792332128912052,2.526154438762574,1.982779464624434,0.0124147938134486
2.878628114265817,2.805517879986815,1.9360715646750384,2.587141603148853,1.8571199656137125,1.8298739975472431,0.0498447046756718
1.4587855009828232,2.334879486532228,2.461716297734532,1.397125451055489,1.068280425093953,1.9715417671850697,0.0146555856676969
2.564996142108882,1.8145419147811408,1.119459096553843,1.3375803348441344,2.174104483911432,2.3790124721790726,0.5833548823272426
2.9832680397128133,1.16217779800595,1.931851740768495,2.756310473231655,1.9604961895714668,2.324392835287072,0.0271744215858838
1.092339527167554,1.5623630484639333,1.3207696689190138,2.024067371286276,1.0591884015656807,1.6375374928209558,0.3178146276633796
2.124296721922957,2.150081728116973,1.0551495961012396,1.1342576258179138,2.08956618205912,2.861705486535,1.2570101536980611
2.7611734157819425,1.3868934888274136,2.415118821294677,1.16781786986105,2.076020606062398,1.568152774336138,0.0054511525203163
2.617913255924834,1.1039836696396996,1.4590908265483211,2.589968206420876,1.033966907702506,2.461265343762263,0.1044894101403617
2.4094514845941264,2.535426119676952,2.390630109231707,1.010375737338249,1.1865034994909358,1.819819664118108,0.009124162911573
2.0820100688962864,2.2738855667618387,1.5057916754319645,2.466461839206836,2.981335478571915,1.2068198753027457,0.1572722515731429
2.3624950533551115,1.4400632336830463,2.77776754050511,1.1191496293219674,1.4580267544949457,2.349471506579885,0.0037998309672875
1.34268165465196,1.7728854938270768,2.519960904921022,2.8240545753816946,2.6687300539966747,2.789224871439598,0.0336189913180979
2.4393405467157523,2.1197964003143177,2.4474604461508287,2.51417398225449,1.0651004575093348,1.1807415937107044,0.0076163734802242
1.0139365596229486,1.110833306011752,1.279937830511206,1.3271894827038186,1.8632247930692705,1.4500866037373594,0.2525666656382712
2.301574606066402,1.316691990057471,1.1298347552715695,2.5897110727218453,1.80779787574333,1.0652066594000886,0.2495631550943071
1.3874148901786334,1.9646469802024988,1.3662056457937517,2.233718116868814,1.153324334562753,2.30867752391158,0.4122105468233042
1.2802401470573526,1.8519888538860731,2.040116265117927,2.7863677178257715,2.531213808258318,1.2774512587545634,0.0469922893171751
1.027542763824831,2.472998762477085,2.772547749774276,1.2520146192135977,2.39972984679548,2.325616303976248,0.0220759277176265
1.8891790425377664,1.8623058518585092,2.6316106968579893,2.089895574623543,1.6109806520378886,2.713528204237698,0.0133509194238984
2.3236974621003257,1.4642901937675452,1.4117653960230483,2.3942541751815307,1.1031807178737731,2.993811019706964,0.2117123699064123
2.9469282411256508,1.8345587290815693,2.76010314204952,2.1468339833628365,1.7474210174825613,1.384334403520526,0.0035552458975306
1.140007517119872,1.64942689007182,2.015206433250853,2.002751729446481,1.0497267786357318,2.6071478121448566,0.0612688992377672
2.766844426538009,1.68138031484891,1.4858087975740295,2.945309205012113,2.488420248015605,2.338871017094828,0.1806746061416289
1.6213715294380646,1.3089992003784603,2.808342703881485,2.576950151067373,1.6956617570574024,2.271289247747704,0.0077306501908803
2.22989357755226,1.2968567918491656,2.820867285482194,2.0868563032982657,2.918022306190651,2.2518374164076773,0.0062795616550127
1.747316549275194,1.4700764324481093,2.240732747445848,1.348144146857907,2.189861293340903,2.862956000896024,0.0261783853316539
2.293477905365508,2.041398581895064,1.400586488291747,2.3665237968012987,1.1090344192353083,2.820690749658551,0.2906519714323017
1.066191889561123,1.6454427816202548,2.8030612780814548,1.7810202719218071,2.1481208288452107,2.609937963950678,0.0155058632971798
2.7372395648892534,1.225575835594053,1.048321313137491,1.060763177249633,2.126811010991074,1.269790552032531,0.2547809943066116
2.761949096297649,1.5114179045790777,2.464795325831654,1.4140998063692607,1.2351347080389596,1.2158173709678115,0.0032782224304286
1.5727537777408016,1.240184679127042,2.6848007935171827,1.9255031964883904,1.1396970944733291,1.068089580397338,0.0032251524887538
1.1377982051536326,2.5209654290845034,1.179050206873915,2.8977774575182225,1.453323711012002,1.457230361914442,1.0966446006054318
1.1364802593567556,1.2220418888120594,1.950973746370925,2.8741420550863825,1.6581137011647518,2.928886332289879,0.088262312156827
1.3120381654058244,1.4976771963216495,2.600466193473941,2.275729380133232,2.218169243255436,1.3334659010103291,0.0097107525610206
2.790271358132159,2.32202094894195,2.030963548690288,2.629864108822831,1.5059157996261745,1.4908096403942006,0.0259751344060847
1.0841692386310615,1.101730979151763,2.217793176561991,1.282257564301036,1.3351101787610649,1.5875379208770783,0.0132876150550631
1.0088698519203223,2.9902957435394986,1.788787171019187,1.965171913346079,1.7880629763023173,1.290889537365391,0.1325134168341662
2.286583793990517,2.384997911523948,1.1042723862666448,2.6464600122665223,2.4683329780568823,2.039914846391204,1.1194881970126629
2.13375922977116,2.4113714566211835,2.4792629035539924,2.513167902365645,2.293779765300207,2.478811950951383,0.0242922088152638
2.303496670657439,1.6477334107939137,2.9777789123180454,2.346180820997007,2.880761730248872,2.9681683366653626,0.0080432083391536
1.8255910494104937,2.802898971935659,1.627663319227234,1.8016975003518367,1.2458823769359193,2.376643236485406,0.1670328195084473
2.4770811493867297,2.465647120180688,2.2508638762900777,2.1800562161191976,1.1969554302585053,2.234064395346678,0.0228524967982202
1.4849193384944437,2.5470790149023106,2.122028420940257,1.04742628432259,2.165135105955577,1.4177261724724832,0.0324515685772301
2.132038926625296,2.890417471037789,2.6962381517870107,2.841215843291225,2.345732652298264,2.0295782367354502,0.0169848145388233
2.7868023623944254,2.575710857052842,2.097344425461942,1.654359768945108,2.863735902042217,2.391871539517285,0.0430088833685221
2.9395731494131754,2.456644914944218,2.972222864839446,1.7094999268699114,1.81543525421208,2.4248024969382587,0.0052008125074829
1.9044441129415504,1.5358584947994185,1.3950726545852952,2.6280446496267977,1.758095403218912,2.832662743181853,0.3263256433345047
2.258678537276884,2.539197900398652,2.9780674098800555,1.4214534021461172,2.2094194199991173,1.0022953867112356,0.0030169361355299
1.421796725175699,1.30434955423801,2.2978567780743377,2.075351667294223,1.196372690587308,1.2048668538646512,0.0098670485015916
1.4413618714043217,2.32623721154269,2.4857429838248626,2.2783057915469547,1.4125797028838498,2.2113565258183447,0.0240666363652992
1.6039205056693966,1.0867688494133152,2.949126998522533,1.9025587275984808,1.0036011233184905,1.7614433871238149,0.0027473514037217
2.34631906803773,2.795636110802467,1.6890298023370809,2.0847381329339987,1.7436533020041294,1.0415618599479426,0.0585762601633751
1.9631770158850643,1.1529967140099149,1.703875540711608,1.7908959243977254,2.313396341091285,1.8147738591097036,0.0518355243973883
2.4476072577552186,1.5966990654573796,2.2291941738628456,2.056410224743421,2.8181767625309755,1.3363417406036406,0.0131896382937475
1.7312302016388028,1.810680790708805,2.8055110151428955,1.5131153009871732,1.6937905648283216,2.792244102241469,0.0091106913303518
2.9459857333784845,1.9530516938726132,2.8847426999471653,2.8063129617243985,1.1014091799770114,2.7766674452092657,0.0066317618254163
1.082301090670329,1.2123639278462854,1.3992674856633298,1.8166412756340404,2.298900413517712,1.3237240325513893,0.1933585783534527
2.2899448144217045,1.6087114758317964,1.1314882509016118,1.117873837363238,2.8058845860840718,2.4188617278666174,0.6606711910235229
2.7349197091474062,1.8903871879068013,1.39226280140945,2.177556254784573,1.4083864367537726,2.57910000960781,0.2109772398353388
2.3158683256549564,2.2924156888896543,1.3171305452040452,1.363205846253319,2.367057360210211,2.9668499460904965,0.4831137022932798
1.8818013353776133,1.4331606367120544,1.4829322852883084,1.6240001997792213,1.61556546070069,2.8035192112772807,0.1628181009540028
2.5934337083869963,2.2200497065550904,2.057926018115848,1.8118395970691947,1.1633214701111418,2.082240362617552,0.0248231247154576
1.6293300022643895,1.2640344244939794,1.7794103174662943,1.716453954605215,1.739382812986111,2.878862136488388,0.0730380829110107
2.350035818393782,1.8261741874541817,2.868646980644744,2.9302620712745258,1.579341912541852,2.563597281696725,0.0081494460121208
2.462848614884879,2.904351915553523,1.4033314394494238,2.18750330936004,2.4237765209215008,2.214242945601385,0.3739579104635341
2.862906769571798,2.406413328646252,1.7353800375391366,1.3336361690080336,2.188143636934388,1.1372118450049684,0.0371545229863876
2.667221803987061,1.299108838349163,2.031012437307398,2.241805623012356,1.9013347539818928,2.2892848293219257,0.0226417943124554
2.823778954614562,2.915264303944358,2.988779795702696,2.9041416605075114,2.5764969666558306,1.358396382959743,0.0054501242420738
1.8901954141211792,1.283495677200139,2.551007409266185,2.141075857473285,2.569829600052583,1.606861949108479,0.0080649142736777
2.422762110366836,2.0598244257797447,2.2238900780721944,2.7525088244987157,2.4059273662549785,2.27219234301565,0.0309949127542662
