n_0,kb,T,mom,B,n
2.453431355012792,1.8047390726207029,2.5571787976690667,1.0312537508228463,2.8073581017457747,1.0194579079115154
2.398694961225387,1.5277496920949942,2.6507453025924628,2.6564737968491787,2.7562491493433496,0.3830341111863158
1.0933905259695904,1.390125695937343,2.0366059939064227,2.6197465261063964,2.003781982931931,0.1671096076308099
2.650694603594891,1.659660271571213,2.70164352066724,2.114565509616207,2.961292998148988,0.6180694195632319
2.4787974152739114,1.741573985510776,1.511384019840068,1.3242683008095035,2.339178087724071,0.6977813651701388
2.7018158485644954,1.957763892833068,2.321294728918673,2.052255395356999,2.75564209190044,0.7187595206863466
1.1493833439474377,2.180467086159504,2.961472807929789,2.4776159816266325,1.8770108186983,0.4522506788280965
1.463867351664749,1.3074081847875856,2.541471476171557,2.106252072473283,1.69140177361046,0.4484944237249913
1.3949012276690824,1.4662544044052137,1.0346956198158472,1.1964676757852446,1.6936143030539932,0.3431100164614218
2.996809198165287,2.4740667529087155,1.073098898629868,2.310857819693137,2.17240304539349,0.442262120139045
2.4792787913305108,2.227015250783083,2.02792403721038,2.292595567900385,2.666570240844079,0.6003361227565452
2.0849399460450204,1.782321812703261,1.804818118093117,2.770619745011043,1.1783272466133046,0.6679232345352446
2.665088007349363,1.997127428709582,1.3417569353492298,2.4744857606051323,1.1145537020469545,0.8444093372305559
1.971998548562753,1.2243296223711813,1.4341937359279682,1.5496736223224123,2.0645900251038496,0.310726641347363
1.339609862534007,1.513236635685418,2.6344068619174186,2.65791849392559,2.919831996722829,0.1873945146102698
2.889531679634916,2.611259490922479,2.8680048523310067,2.3717918820831434,2.4678064361052527,1.0934612048874894
1.407470563857719,1.2989179011419394,1.041852284647127,1.0728136542500113,1.4072367747292296,0.4165244304865244
2.584441593798557,2.53262019423288,2.093848656877309,1.4450451505189394,1.5929454481973324,1.1793562525714285
1.0134823773693176,1.2513182811035055,1.6939387448427423,1.7964005625600314,1.1312268391510203,0.3387627430515778
1.9295419834133851,1.3955032850878513,1.4860705581620053,2.362005859819297,1.3970421414076009,0.377361982761823
2.0582795187487197,2.264212560223245,1.5835688971885946,2.757102659390047,2.102950935465639,0.3930437431560415
2.3190150958376776,1.538812440342781,1.6960738504690434,2.374954708963032,2.0450213003138464,0.3521639028653963
1.1691382918441768,1.2472786672302223,1.6037268008824028,2.997169113152568,1.2099172459781198,0.1858325578615317
2.0167761292131154,1.2862908242418376,1.024571392810238,1.3190925206482,1.2455861346826154,0.5354726574878185
1.980719464756739,1.2950109440669362,1.344832255679157,1.852647967456432,2.836247427645859,0.0967067361296569
1.2564582369887862,1.2138460240832518,2.714529102225341,1.7311791136567851,2.453346889121835,0.3217890938980451
1.8090630352145352,1.3014656784743095,2.4904136526175225,1.6031061740070347,2.981502547560332,0.3934092245542144
1.7854309257452174,2.6422306748206346,2.806068155048488,2.962014229424561,1.7336830954558038,0.7144031044206632
2.970006950730385,2.4931780593046184,1.5351256094573154,1.1864696820994591,2.3541708705350333,1.161677420528717
1.4577008570060035,2.623127726026372,2.209956257686612,2.915357948327616,1.5787612275742486,0.5471415611944825
2.9382754717248845,1.433155057656926,2.826603636816401,1.6419339759023708,1.1794974350424938,1.315877144979867
2.5034438355656983,2.5295506831682277,2.86600335924428,2.138712556876996,2.1348858544743523,1.0387984229382556
1.466507213589355,1.43257031878621,1.3125698340765222,1.3451856227629122,2.568163066617695,0.2277731748835709
2.777504608208516,1.905297523497976,1.7701793803795731,1.2555263082731682,1.2991224340070482,1.240803156415713
2.300661550966172,1.6435002518261927,1.3014865756271032,2.529283567260812,2.025845689757836,0.2079279600779301
1.470888768801687,1.821883086306479,2.4718249404022514,1.0834959905553176,1.9658546499416676,0.6602103201718454
2.874769179178955,1.362549279944284,2.053767246197988,2.6711522434983657,1.3609491201930786,0.729874481945786
2.042727566024672,2.9488400707863462,2.7210456869622845,1.2091547104052975,1.1883236291945292,1.0052037060538674
1.6705882086609931,2.267633665998914,2.2873505607459137,2.859558101816193,2.291095476732488,0.4374262074728816
1.309281130459659,1.5278259624880903,1.8646532541523653,1.47606752135879,2.7911390647469743,0.2921041933698348
2.60455401238107,2.1023627419361786,2.690196797031384,2.6361815398986024,1.0993963620671194,1.1481974293442498
1.221580239723388,1.332851116360088,1.8044723980817867,1.0610056198791558,1.858924843988493,0.450593327020482
1.840836416859216,2.663615059382053,1.4647815603814232,2.368644483888083,2.533306999947186,0.3780047074711738
2.8336304573665902,1.6564050379540016,2.788493605665636,1.2437435372463728,2.4432777125020277,1.1572037257868306
2.9037763682339643,2.4722207596012438,2.925438277096303,1.7690582745632026,1.3992287239243792,1.3708128398064292
2.4057526362371693,1.4844650578817078,2.3184202796193305,2.989303790465443,2.306945055024048,0.3185709893352458
2.067156513824454,1.2018930892499895,1.851452904515639,2.667572865043451,1.7398977552152677,0.2528689690955396
2.423992908724664,1.3149096432828815,2.2790453341800063,2.694296867160584,1.7729554625989212,0.4728247587603392
2.9976251802644622,1.5400089335344616,2.0834941421219666,2.838774091574044,2.419810225724766,0.3475648792100108
2.3740124986156936,1.7920923084990694,2.343932838224721,2.752940655223849,1.2562133165135472,0.8737709138305785
1.1772895477150485,1.4309194653487192,1.7835804721451471,1.1839793390826034,1.962206441389848,0.4077255912310141
1.4128865558926662,2.6783010080064087,2.3842525675754094,2.871874438106758,2.7544119540700907,0.3776727298921007
1.4352641513958868,1.1121974443010054,1.5505649960345829,1.6160647700638548,2.9604715412090057,0.0892065593178618
2.566034370538506,2.098419977996059,2.2389145984790133,1.4135263461406415,1.64694690048158,1.140157423782404
2.976672475788245,2.758775317158109,2.138268056689058,1.3471887087012002,1.6903493503472242,1.3839306333653354
1.5613946314956342,2.9669173441705787,1.348315406453799,2.5839503837181823,2.2012019593961245,0.3559981092458774
1.5105397720347191,2.9096924951375924,1.1867829260296636,1.3633531003418622,2.0010472701351003,0.5684478970853196
1.8637647171014824,1.0484597084923966,1.4879327216017018,1.861740904127416,1.5750428321445145,0.2780143563995421
2.905472276854449,2.008912886586344,2.5468230318646112,2.846432113163039,2.141379280271953,0.8081322347192674
1.3948315910974234,1.6438576002625906,2.945403659062295,2.9844672541433788,2.5737543888954284,0.2739800515372496
1.378086931530085,2.069111155457739,2.9572186820583246,2.1247811888061143,2.202610893794548,0.5271743518224113
2.8000828449006585,2.0067682145970247,1.3598263053865554,2.041537373209515,2.535630812565115,0.4108251571432303
2.683058673415271,1.8361309657930176,1.0042917990170646,2.5052722418764546,1.8914138904468965,0.2042194008807034
1.3169550512308834,2.354994278661599,2.842298175682898,1.6707265705715704,1.1174216849471863,0.6336705952094749
1.4412949909992765,1.008331564680205,1.2208480480672743,2.235371573993924,2.334646447843208,0.0207734368331991
2.8949775656706187,1.570755474373639,2.933595070352696,2.1648248746494403,2.66869705229665,0.7640659539559722
2.5795198747356567,1.941404924840542,2.284414460892372,1.8569249259935583,2.097854925280623,0.9139332813329276
1.8535847117082265,1.656758410165659,1.1926039724202857,1.7873549887484736,2.9324642253455817,0.129959712516728
2.3415175105762533,1.7158397018102696,2.2976392112984483,2.1343597911049503,1.4074995352202675,0.8973751765277975
2.4970253078358704,2.663312607482821,1.7835115425279873,1.4904681997732163,1.2999104993232349,1.1513980570712057
2.801893069557303,1.6466747440719052,2.3463060816345047,1.5502558131503446,2.9407696499834524,0.786701252660254
2.4860225790946497,2.632757900215374,1.769720012568713,2.9751229745945444,2.2406865808621728,0.5623146930316597
2.667562313828572,1.0282302312896128,2.532282363385529,1.1552595362504037,2.471589934846201,0.8015489677975777
2.5465489471765657,2.672784461771969,1.1574816955089722,1.8817326944314037,1.947471433967899,0.7123055599820232
2.605448110937901,2.875358726284284,1.79045660466324,2.7756723937038554,2.988558823865944,0.5001909145765006
2.314367527891605,1.394113622336509,2.179139710991456,1.329758716902397,1.2034316045342803,1.0133181957395063
2.68113196908142,2.550923204669676,1.6617025623197743,2.287772082402992,2.7767592434072386,0.5705658072159966
1.9106985054290917,2.5802827147645697,1.5971502191594729,2.606096237363647,1.0745610201565314,0.7705035249610483
1.9722203794501456,2.139269709242886,1.7253920646763472,2.8866298376620705,1.894288881824492,0.4262799585030991
1.4264777090854823,1.6413661578089755,2.9899652802534145,1.1163747991853938,2.108352065497221,0.638398830688038
2.9392811756408204,2.601093023174574,1.535343836942022,2.3404674547074054,1.2198691676867812,1.1602823772943456
2.58536446687346,2.0524802697659013,2.28161661258482,2.0104282975502423,2.718568753937477,0.7336606129715677
1.38982424692528,1.9474360446054708,2.8012381981132224,1.5123557373059275,2.527768543879282,0.5533812350010873
2.9667292330336665,2.7999201479867946,2.7658442034464814,2.4193113560215176,2.536385766571052,1.1147194535318992
1.8857353978540536,2.735261720106124,2.2989898474187367,2.0175332928368856,2.9012640565993264,0.6434095583269983
1.211178302928691,1.3906128671764093,2.036666332825769,2.929230794720961,1.5218198125390898,0.240652499379229
2.505271842133979,2.6270077961816574,1.9559591070113345,2.4117834242389744,1.091236726904226,1.1045536653395456
2.8951576160912804,1.1460213689592424,1.4224812088360443,1.0038101167061233,2.205819306539883,0.6982138238373458
1.0501341388569636,2.3170216421321346,1.652371606682646,2.6773476765708173,1.7572040720212976,0.2830672012984611
1.0771066147969222,1.4107990111877713,2.5394705946587344,1.0580590143789392,1.9428813484214,0.4606249161830518
2.994329447387737,2.716320755121684,1.111685358717579,2.565975615202206,2.9987696916759568,0.2328001145363289
2.8301679490968272,2.5400460421828903,2.7879688156064457,2.9906536381435425,2.0158847942382745,1.021859994659908
2.100074465589804,1.4998433330125138,1.447366973968076,1.395346719375112,2.574456325175296,0.387244874801231
1.3089970260057049,1.7573739656954577,1.7393459130165918,2.7990717149593936,2.463055771329147,0.1357225701569997
1.5064778032267558,2.1077405523151254,1.904403307910195,2.291721352743089,2.9758094667060595,0.2665723635021161
2.192394065900218,1.0958397274499467,1.8942041885904228,1.6072286116868275,1.605092557489807,0.584030717256327
1.7985680039771987,1.437486729652122,2.542452731382836,1.9249793851911576,2.583888402641446,0.4327304435491113
2.237211278878582,1.1587729415463792,2.980759882475871,1.6656249563032175,1.6019576859537046,0.8516082211143384
2.7875899753480136,2.0108063331883743,2.2917468893113293,2.545531198011864,2.8012089915221585,0.5675305711382744
2.45134988834475,1.569717619825082,2.655655801650018,2.411224258927999,2.641292843409958,0.5080567332643161
1.8952644097681588,2.893118036941379,1.4478680104159642,2.2682662297304725,1.429449098949048,0.7207237310231704
1.9927178859283805,2.711735836614136,2.645468020352928,2.2062882446469567,2.254825999377356,0.7969345023004435
1.698619749854393,1.1969925413265696,2.706934759186127,1.8656747173677648,2.2242424069010376,0.4381256909940079
2.8099430859347425,2.6160303425968072,2.7406940272462084,2.3689104362609683,1.2126787738022011,1.299276160035792
1.562562002653186,2.5917702081382368,1.9153736591157584,2.2495758878163974,1.622746326630594,0.6090508012703114
2.460110776135956,1.3318345114375756,1.8053031702909248,2.243318336592133,1.2641156329864296,0.6910395000515392
1.5322279552845353,1.4086026110541887,2.0027380519545703,2.8028078067849345,1.0537029291809206,0.4788523273724145
1.617472567765506,2.1973436748694697,1.468078412040421,1.8630219999884807,1.9193000527566784,0.4814319389908263
1.7857881454899074,1.7479948302479025,1.649831938478644,2.6722319588479277,1.0252719268992505,0.6007702464012065
2.7235513348771283,2.061847196674501,2.539893791605157,1.820835240847056,2.1721014156493474,1.04832535675102
1.592499248214112,1.935484033620613,2.250691494716394,2.2325836420506047,1.947533313815172,0.5167480459405936
1.3237901325156736,1.193135135217556,1.155059255755985,1.175438182163582,2.160426587814452,0.2045502833074656
1.6433466798405083,1.1326717386532574,1.2229406938977814,2.412348178279039,1.215157067163297,0.195165407968073
2.433451115710139,1.941314344706775,2.753861155430772,1.090270508488059,1.5994876321980516,1.154744653504438
1.8414341476309173,1.4753159165933956,1.9006624582180485,1.5411731668706958,1.610302772622505,0.6493517482547411
1.8799303280928343,2.3231977249002576,1.1150354681668917,2.9192831112317075,2.3023566029016886,0.1396037608418994
2.5412710016429294,1.696668304486257,1.6424183409262414,2.4875070196917277,1.6919796496275965,0.5350985043619504
2.8303240010175914,2.5889629091692985,2.835714146000796,2.385691712467055,1.4851353256457742,1.2649698488848704
2.507153310410029,2.269351824433153,1.1876407479789373,2.2803907047982483,2.16973185746854,0.3899324022432798
2.1221383218260828,1.024765068180473,2.329019634365802,1.4552184853173709,1.396118755414354,0.7662700723772708
1.4249769340497924,1.8186802663571104,2.1604089459184257,2.1031541789220665,2.2719924947052927,0.3882211850193626
1.8267452451991724,2.966142378302314,1.671275212003692,2.532408054372229,2.442065804668117,0.4846832434383513
1.80246092329252,1.1164715058732122,2.9623739011345878,1.7454970739335691,2.7092863768682163,0.4080397574763023
2.5396034703755435,2.068379049556013,2.063429358716088,2.105308812047993,2.008366971384881,0.828738794056664
2.206891274142617,2.443230101955919,1.3442128404200324,1.211969248220908,2.58364863539122,0.7405602817903627
1.3570799453578353,2.07275633769774,2.8095669960595635,1.872130184106558,1.0245412611968487,0.6433287422270121
2.9086182579750544,1.2712681724897408,1.625297953488262,2.720540365846712,1.2800734582182205,0.5212278072576502
2.4932987149931103,1.623352728469136,2.169114059755538,2.917899124937467,2.2016927526097314,0.3919859388414937
1.561652218454194,2.0147670262833755,1.9240461495975396,1.5685840552406125,1.597125478616951,0.642023672505297
1.8929537847081437,2.1001527428686178,2.501606826033534,2.6816332781208425,2.0370060208583487,0.5948923939763824
1.510866856713789,2.472535332067873,2.874988671807225,1.9348325518443603,1.7294224083403622,0.6788269911376063
1.0466146511572934,1.4753073157541845,2.285458246090104,1.056565013616653,1.9685247155495855,0.4374150765428258
1.3581674156808805,1.4009662430240308,2.263364847355421,2.017085447128846,1.1975906950508957,0.5205737217537649
2.6349354163414525,2.311075596624069,1.0507222874779951,1.834125383137753,1.5003417217907895,0.7687280203605881
2.299709626055055,1.3926800485238526,1.7550498972197233,2.713069738566237,2.179001054416606,0.2031543515591233
2.3520508063598884,1.8574770108380996,2.754569760686478,2.93333618352171,2.184466387030427,0.6215078243267416
2.6923129058717947,2.14913773980813,2.70056219946635,2.6954797530839647,2.656851483334801,0.7226138627126504
1.956269328790976,2.067154643816696,2.103756332943205,1.346164516648561,1.302918939171818,0.9036378396625474
1.2873339473919183,2.072695368138075,1.749800267462641,1.488861474511788,2.5473653522857944,0.4026791611818971
1.4610149061817304,1.0836682938177455,2.9857879112869226,1.2880349079836633,1.6474980947220517,0.5973652498430663
1.537088345897859,1.783001338565471,2.3341114555387383,1.9092116154687817,1.4120091014878864,0.631382629383525
1.050823942269637,1.484722844168998,2.7871631639194963,2.6119655428289184,1.138153551515659,0.4139277031506141
1.0586222355388737,2.717734219269317,2.7932985474235847,2.2921999847217727,1.4055020616443006,0.4849788004641518
2.292755119160772,1.4014754860701546,1.217066858628948,2.207058778663497,2.277413344449437,0.1200515749702455
2.82743478732788,2.214889404925862,2.21513732403863,1.4325319506379168,2.726756659721381,1.0597338103745502
2.458661247929841,2.438536862486941,2.4486686481935047,1.286984034853754,1.7525498910620998,1.146557037154594
2.5079345240401034,1.578448377425756,2.834582817719309,1.467843184232228,1.306138333140078,1.1470414209109394
1.053964423320014,1.6903151122314048,2.2493684702626453,2.7996317097725205,2.1369153531236664,0.2095062864219889
2.852938245728742,2.5009378913806035,2.623258962792091,2.115734978697029,2.244789894462786,1.119960376724329
1.575810102412841,2.709188720149726,2.693057358537549,1.147024863140835,1.0258337394826151,0.7777684737450977
2.369373296021017,2.211367732540105,2.1737999430439303,1.2219514562794709,1.2897366675112092,1.12375045128329
1.3009302777852074,2.191073159022449,1.298070773169302,2.365369662646461,2.5524561159443797,0.1535218299587593
2.761876325485387,1.1869252003493065,2.994928622658283,1.8995655295198903,1.6070594983526216,0.9920757491525762
2.1082188274996114,2.522061277548365,1.92259146927924,2.934413702461832,2.467623451181137,0.4508068972176318
2.731388095684534,1.5853994964943878,2.8919022017501863,1.6857754749977634,2.3627801935066,0.9743029583402734
2.127062200977294,2.1163224898345936,1.6866016305385314,2.5377923034469525,2.492677484778013,0.3513428033631225
1.818563013976539,2.592418610178404,1.2157703953889218,2.519187821380471,2.522980461680174,0.2378519829052874
2.5434331916241275,1.6281438455245725,2.114655967770677,2.795755405664412,2.8690777621205714,0.2452051400291681
1.3523980583221562,2.0646882853032085,1.3398426227368985,2.3388698409183166,1.0020651396329334,0.4896892894064834
1.7632606589264517,2.1043776182768714,2.967779673237967,1.7453438707134763,1.4504169008455796,0.8138520402426949
1.784730260877902,1.366215695884652,1.026416476877433,2.3370526274283057,1.1822499597157583,0.244071529730585
2.475736376311042,2.364714037075536,1.017109441499783,2.6852667923169813,2.158865491404496,0.2205198047689924
2.2828398499514373,1.764767589021915,2.66827074611197,2.571078060790501,2.322933190165031,0.5950731622857345
1.5727595509377292,1.8736719643846655,1.8629073333828476,1.3493494171259202,2.7140391082121527,0.4906336271784938
1.7148785444202286,2.3655942910418277,1.4747589657806834,1.108212315289611,2.0666945324403505,0.7008937006474345
2.611699011103524,1.972958967097479,1.126144532599059,1.4551862822556336,1.2318608910898583,0.9719695368469888
2.7342879157734705,2.513044756442852,1.2690174126884664,1.4046619226876522,2.014792905936796,0.9625763837598338
2.389466450054055,2.1224189984454576,2.374111010166228,2.966018978182636,1.744223354628793,0.7585544228678744
1.702090227618132,1.8526002120640308,2.362655330894678,2.097655592185177,2.137144482282044,0.5413846597395764
1.1063967839406987,2.6733721219910294,1.1467542458317046,1.1033389813996752,1.5286175840780662,0.4788825708276928
1.5039795499493367,2.421335069477225,1.9566295812961172,2.856282948422668,1.5782548152872329,0.5054065475559515
1.4870789125294228,2.0707751645799144,1.4930855294030252,2.995985771435027,1.067306975112357,0.4693460340526124
2.6242663976158207,2.3859565996018697,1.5190067633600752,2.797142580771521,1.4415544558231457,0.7785171357803027
2.9250837072554323,2.0602425129909703,1.601301307247637,1.4583760675797102,2.8922188336722936,0.7558772246386637
2.8273109352532844,2.9318056025210937,2.0346475925983043,2.2681533453990745,2.0435384538244348,1.073084622252916
2.202596920664912,1.609593307138894,2.5306881808322794,2.551069896250644,2.3373788205415926,0.4836711117491942
2.194448894047424,1.4807739718510136,1.1686619294478688,1.967531140536995,1.560172638038681,0.3619308678071029
1.856976084140912,2.1055661256672904,1.4902543028881357,1.1017561974399377,1.056722693102722,0.8680479732727698
1.1561328721823911,2.2035911620744733,2.995912893112971,1.9357997045770925,2.5714100788654406,0.4453574025727398
2.5903950745386983,1.4230484578020584,1.9862463802937609,2.4990375339273685,1.0963354430523482,0.8590343288212913
1.8097018042908173,1.845624727728727,1.256949749397939,2.849637937068524,1.725217803757638,0.2143024108485175
1.4960926784789803,1.151743332552508,1.6156264939308531,2.716148639103867,1.923267474139582,0.0899833738914922
1.2899246991987,2.845325492525257,1.2280125925144805,2.8644444291321083,2.779132559560884,0.130787741378237
2.850917808009673,1.7955165686601888,1.0937336169977054,2.8621724084564657,2.0756874667820986,0.1380786573673452
1.127362789148631,2.032157123151074,1.7360074966937111,2.08465826614994,1.6763687996642234,0.3679155667795045
1.3808659638004943,2.980977393206655,2.983864174890358,1.2922132088571725,1.6432638194596012,0.6712153032444602
2.1507673831126395,1.4645838938433822,2.401769636580594,1.549186876519069,1.3441623074143425,0.9110334470545556
2.4515266514752287,1.99276702194302,1.1719570744043175,1.0611650829593775,2.3300558832906155,0.7590857595502123
1.022668683476717,1.3986772160535594,2.298698984389018,2.946440177510266,1.5223164133710554,0.2387651459784961
1.3376626283790989,1.0485685235403,1.807403968165868,2.2785836019042884,1.503914566563162,0.2135766211623975
1.4038837343632191,2.9545160149925644,2.901987988410772,2.999197207223326,1.8386177557732917,0.5781813305585419
1.84348100659064,2.2017300757735123,2.4204899911848354,1.7438681475275335,2.3135377233149628,0.7087529015476453
1.5635646379172492,1.7648925930020043,2.17396777972812,1.02093914051546,1.8658875670784207,0.6944201685835567
2.635943319333236,2.21448986330522,2.066321393482214,1.476799471785433,2.3130733628648583,1.020238884626148
2.687163116026261,1.3680031511099808,2.2226384975544216,2.65854610668989,1.0999815880819472,0.896153825249399
1.1651935642198674,1.112993241631839,2.2706403521940013,2.1511082359970635,2.071778297684534,0.1940691580757944
1.4576946099357588,1.6325021234130088,1.664466683747392,2.4044226325542963,1.8538946799384133,0.2723920621771377
2.374778729024853,2.334745290297616,1.5261790936998507,2.5374803944753173,2.217898832303906,0.4694847891681272
2.2945367103930296,1.9617068634158847,1.9513195937963723,1.280982509189967,2.4942030867594625,0.8380145874728846
1.3611588229782223,1.105325647708933,2.4356010074801286,2.526154696658572,2.703325021727119,0.1070388863782648
1.1337262230901026,2.691825284679184,2.463008159600078,2.3016385037634466,1.4063096957192789,0.5054239131952952
1.161470033941547,1.950436900636116,2.4409070611951766,1.686436506381875,1.0506353772388302,0.5427138310492537
1.3669686761258195,2.782330732504984,1.2669747013203747,1.586037439688696,1.172131243622326,0.5983347893843136
1.4992656729681002,2.5993023096165966,1.8511446889077068,1.5433460203423075,2.461864138831408,0.5643518763888109
2.4660351446149256,1.310756419514708,2.467727175753693,1.8598121887226675,1.846372662361424,0.7618398069212179
1.0921023358629636,2.092347626639687,1.8874892960165237,2.630794072958926,1.3774527610296354,0.3762346990644936
1.7660225980837545,1.474659352149163,2.377854885569044,1.329176241247234,1.7382464191320972,0.720802094883794
1.0332378945718916,2.800510401810405,1.514765726100168,1.491982500600895,1.7397920340615582,0.4329969933211528
2.207845896925888,2.734459711673158,2.2483268423196696,1.3671144777155002,2.381308700685368,0.9653834804470276
2.548169991680981,2.5473930353461625,1.3465532916035572,2.030568891261661,2.927210640999638,0.4368285809592384
2.129383661037327,2.8538197916870507,2.9401043457695595,1.3727533107019096,1.2710023530753545,1.0420800577960634
1.1180433678017927,1.4164772489280228,1.4335904962423616,1.8618372375224668,1.6228517869828412,0.2402426845438436
2.273225883289248,1.2164658258056291,2.208764922266636,2.0009469498039905,1.0392899305672318,0.8644981657729058
2.1434931909487287,1.881434872576244,1.227259317192405,2.7489666309719745,2.0635826238971866,0.1823805183751438
1.2979863310462991,2.9673223762121763,2.489603778333806,2.838911527054873,2.3214127948760988,0.4554297647474816
1.211456317340832,1.6173844083373168,2.7331500816496868,1.4676104581810687,1.7180833413191885,0.5189868196582309
2.7683334186477304,1.9217720834111576,2.324093436990192,1.8849613427807288,2.244280803004921,0.9332861251124852
2.589966100960706,1.7987610731557868,1.4353201723512343,1.6840818723885058,1.4800391182272432,0.8613974670767875
2.7424029466512048,1.0201874561184785,1.7773579144890077,2.3510530605461097,1.071725064164011,0.6433890834596501
2.262981517210151,1.309919540073207,2.055356366725622,2.345178294879425,2.5919261512845813,0.2341252175283404
1.6571197024022932,1.4333626706940044,2.628097306123625,1.5348978626202192,1.1897410727898796,0.7399048851598292
2.346264926645432,1.0131089899708443,2.1586579844747025,1.45052313775193,2.180433344360752,0.5234397986762667
2.654757441927699,2.43352154123732,2.5945629027877217,1.957080805217296,2.9071180846429727,0.9255092843123076
2.263963977072676,2.517838786567978,1.6104514398276817,2.3308253511068013,1.3523685090677589,0.8590719318242332
1.2395448740547368,2.568796632414565,1.875731334767138,1.325873664324439,2.424740207913929,0.5034828391152564
2.890442746893551,1.832636367740932,2.2815107513955164,2.3249831365894704,2.397693796735596,0.712457346596978
1.2335390001561817,2.1988659361559586,1.0334907304024978,1.1600830291138688,2.84976118395408,0.2730927514010256
2.4219343395480104,2.0135567618169894,1.5142764219964215,2.020712848050993,1.7713730443422435,0.6834177358247399
2.66684173876796,1.6516315796904146,1.104886435729184,2.5970349233528323,2.494962339427069,0.0764893249075211
