q1,q2,epsilon,r,F
3.3894563690016404,3.050864883532161,2.579948916284756,1.8929676502312112,0.089011407129192
3.208233681944558,2.476549534142387,4.146666061854411,2.5108044748975678,0.0241867935990282
1.6734338385628136,2.482101707083386,4.223470964062056,1.447394338323984,0.0373572590582135
3.541932116094637,4.615502239121396,3.438251105312968,4.822926655900435,0.0162663618490558
4.347118293213059,4.154628671805086,4.794852254440688,1.742821993852926,0.0986830388414894
1.5184864190624805,2.296137131940301,2.678536017177489,3.878257641142371,0.0068869680095329
2.6053706037300555,1.6669860753108048,3.610746688008655,3.9670802971607646,0.0060820867894562
4.641129666661179,1.1371805258704557,1.1532904166693,1.2378260679023398,0.2376759945222514
1.6844775026018808,3.831254558646912,4.69324988677336,2.7708110001617925,0.0142530849975266
2.834955441013832,1.6700603089920325,4.78803193075798,4.556128495059416,0.0037907012813541
2.001286602763994,3.84505972582987,2.6813895709484363,3.753902450940676,0.0162060297802235
4.246816765585898,3.0936207092486345,1.6233394863214765,4.470322124232419,0.0322280282182979
4.7974379437408645,2.6937500775748995,2.983206109159753,3.8659617700832127,0.0230652641109423
2.856615246576592,4.858262642811597,1.4681716339133186,1.2928492337385236,0.4500391353786576
3.6945972626800425,4.886439193847674,2.518603816045932,4.295825107690053,0.0309098357954277
1.276638821285553,2.164736009577654,1.2878777875446703,2.4083467073721594,0.0294408574552333
4.798214677596679,4.8857036241421135,2.0268497241144585,1.444937446088205,0.4408362372220617
4.996823483348774,1.7609409314214202,3.70166428329366,4.240001892435374,0.0105220364722181
2.81415673950326,3.9717590227509674,3.408902107016079,3.1384265129324844,0.0264900544853969
4.027619545893625,2.83017509700645,2.261348231084044,1.1185227713979011,0.3206230751448332
2.3792548470710764,4.81217526664962,4.517343159932096,2.629112069520008,0.0291790571445545
4.761178254221484,1.153069161718652,4.872867824425972,2.0154412273096205,0.0220716615002174
4.46476288381486,4.858616047030431,3.1326966194061705,4.065409846627468,0.033340653459591
3.651332813413323,1.9086497791333992,3.7191556716508023,3.950538963662536,0.0095545611970164
1.115446274023559,4.6444442764621705,1.6624372998595915,4.738331780651588,0.0110452701175841
1.6758095063270295,1.5121640750788004,1.0486136292378614,2.056517783499304,0.0454708701382592
2.8385671977563494,4.307028401433263,1.6937806312015828,1.7182924046295192,0.1945430625161868
2.5319479918541385,3.5464524017324224,1.4203265943506271,2.47760132482163,0.0819573644352824
4.4837360388757865,1.335095674671047,1.2146371809594618,4.856297176390029,0.0166297408340366
2.067164198531786,1.1843896936163607,4.320658032633959,3.2723391536005555,0.0042110773463967
4.332509938505504,2.181234223554561,4.428017749264038,1.8180797348273088,0.0513803196433674
2.767057458852587,1.3809658623717906,1.0767150884339185,4.805074614270053,0.0122317947670057
3.396961344165475,3.512166662223148,3.899907598801715,2.665787240429657,0.0342570979838375
4.866964083825211,3.018662945980557,4.748116051975448,4.075588352373001,0.0148238479269708
2.540525859394394,4.697234566443127,4.587241514136482,3.0501478642085447,0.0222516700266921
1.816139895109016,2.350115281097838,3.610744477552111,4.585916766946146,0.0044728003070597
2.2205369610241883,3.4938078175500107,3.060220371664429,3.338882908086516,0.0180963953153513
2.759928392004789,2.9048537330334785,1.702072021056611,1.0405010236846466,0.3462176969909585
4.8904729042372,4.626586179650317,1.9943975497658852,2.788791969944435,0.116080074659371
3.530136952905632,4.0699133427585,2.150621076849188,4.827853640184245,0.0228083969910646
3.3727570253660075,4.452915265538258,2.243728929035242,1.0609905885388091,0.4731797735256446
4.693754276255936,3.814596606426919,2.8292902123625057,4.121945098216767,0.029639931867085
1.1456162720125094,4.239037693055533,2.772914881359629,2.906317739085881,0.0164996170309682
2.7342779691002463,4.314490747868147,3.913445403108257,2.074191087582826,0.0557577877356307
4.693643158452154,3.026740391434401,3.1068368466616043,2.3172849246834613,0.0677638476199434
1.6154960404805894,1.828245267128784,4.56929209089434,4.396092163905783,0.0026616319000155
2.419864655283796,1.7799231169368048,4.00709296794833,4.0291142803506,0.0052690687566116
4.7926318368671,4.939483018476436,4.939205411840441,2.5591155883461583,0.0582383160041295
1.4061587599568153,3.4346363726979185,2.989451426968678,3.2080513484053714,0.0124919757960329
1.4916006600496097,1.206100649576087,2.991816153874893,3.53862062561268,0.0038214074181869
1.3952409380295117,2.252362513854922,2.433468994079547,4.658072374928972,0.0047363016671489
2.594146995275852,1.6383562146163242,2.497927593286162,2.20809873011826,0.027770022319664
3.1879197901136145,3.5986132466703653,2.6124057557452782,4.773248574310646,0.0153378314546075
1.9350813747846776,3.405481462284595,4.768608685079778,1.9369444697261944,0.0293117578181276
4.331975746703137,4.530688932895375,2.044606491503413,3.758690475972562,0.0540701451739672
3.3764872872174663,2.05888707564352,2.518927688488326,2.321555233170612,0.0407487265251476
3.3763225070546703,3.892018977046893,3.1907766660430807,1.624764607538408,0.1241457055858327
4.059486876720815,2.4563702598067407,2.2786691595932687,2.072215438217265,0.0810968572008301
1.7003768380547697,2.5075391982531743,1.1577744874296014,4.103919857879864,0.0174004840415723
4.801178620915717,3.65941377655753,4.574319238262099,2.5641038126088205,0.0464891749736842
2.3595332419925734,3.158990360162403,4.220876505395744,3.9160191028258926,0.0091637300651659
1.6161915171529877,2.877210840085133,4.888394585616203,1.524756050776055,0.0325602448042371
3.222295651690249,2.357662776593304,2.629426638925835,1.0550605150272463,0.2065481974515685
1.866323060125035,2.617521042443583,3.16653939031816,1.6670427814550923,0.0441762405800806
4.684860273418224,1.2601452126974308,1.6300645007357404,2.0073109781743765,0.071527535775382
2.940937107669546,2.1890736387835585,2.044893796607685,1.4949701568920046,0.1120986649653411
2.687933710221112,3.1706998580139096,1.7256934403851756,4.041766015060107,0.0240579068575315
1.7065600932317198,4.703939711856052,3.287917447027479,2.382739021998225,0.0342215447309638
3.810964678141016,1.820634029455154,1.8924429641271647,3.027383097890418,0.0318339223286669
1.1329421269248248,2.653369427399576,4.861775518497892,4.117661308214586,0.0029020135577452
4.006107476106018,3.5584888930957588,3.4878793000055084,4.883394722351961,0.0136387082849806
2.361980001129364,3.716547637688503,3.458653514311436,3.941418001779719,0.0130015163793574
1.980435551998128,1.703206455901805,3.9748083930081375,2.5309124431659598,0.0105425993991154
2.541729772677195,4.91224489581645,2.5617929216761577,2.7873528678268973,0.0499196574411559
3.615497005736108,2.05419643448158,1.5350195235813655,2.79317157545022,0.0493504346528589
4.4166666254764575,3.141789947512215,4.736446983092133,4.532132937393646,0.0113502111395094
2.8669835998452964,1.635973653193857,1.5980506259033405,3.0384348839189794,0.0252988773325158
3.988649149441673,2.685636648526858,4.180554576525806,3.138189772705165,0.0207047944950089
3.014868942908889,3.345051548945696,3.372792861929683,2.9172014249750147,0.0279601105812332
2.9074184475156417,2.6306073752033674,4.4481168753868365,1.7762094926040777,0.0433699725892927
2.024549701650688,3.5928695356016918,1.6203377349707218,4.404333743738127,0.0184159462489575
3.8237192737500503,1.703569819135383,4.506181929708967,1.6163416226004772,0.044031252411162
4.4413301005035,4.554575565647028,2.579894848233908,3.48320063639049,0.0514271093283292
2.522974324741969,2.724143658735226,2.6987935975449395,3.836126874751857,0.0137713773107248
1.1803144361661384,2.063527997879665,1.8659230352242624,2.47515524798253,0.0169550707410927
3.5197553308506584,4.518223385352455,2.233723063900221,2.441121150844662,0.0950741200825523
1.0005047187281455,2.5824436854920214,2.739192818468913,3.7866770161822663,0.0052348109881394
3.390016432623295,2.1425603308572865,1.2026844603743698,4.409627321093872,0.0247155071364814
2.530663408750532,4.993299914655885,4.003504170618193,1.813581309143475,0.0763656101044872
3.702499293393254,3.0351376372948984,1.5147717020691518,1.0541484919003523,0.5312668817887198
2.2705442919376284,4.46263081799974,3.746287405181537,4.934850222868933,0.0088381634751455
3.3426026536900544,1.5534685386024618,4.497631849785984,1.1100020509331316,0.0745668651921294
4.986998280311581,4.138790972017784,2.505303402253686,2.5904238639256314,0.0977014152509484
1.718263219831968,4.927141680766306,3.8103549879767193,2.650406540464017,0.0251700717300867
4.185340143140692,2.758197505595376,4.8868295488788895,3.0498415246308186,0.0202099164763726
2.9025176380260183,4.580731467422137,1.4187150848704846,2.647902005652681,0.1063655115459648
3.6493077314326863,1.150462671758253,4.862632942573381,3.069926297131913,0.0072903061940138
1.446155606779132,4.88882226313532,1.0231426295396506,2.69933534938951,0.075467427448494
2.921797518091697,2.6603554460280456,1.7680364330689873,1.1141846763122167,0.2818216448240697
2.57207533083109,4.842962687697609,2.229921994840163,1.2033579798712233,0.3069768231496222
3.5073751333426464,4.403804876789245,3.1569450882306103,3.21250744484084,0.0377263777671723
1.5283199110700365,3.2728148866036304,2.2552016521978846,4.055502673111199,0.0107312690642314
1.1611682365023772,3.8995805614414536,2.766291011292,4.942780440023583,0.005331662813137
4.967583570892673,2.40916478700412,3.5858021412114547,2.163841624383439,0.0567237012567909
1.877994140946172,4.735679478743775,1.0812397341402655,4.399871783850348,0.0338115149986856
2.7630958925079243,3.068064335356175,4.361169586725636,3.612153430405492,0.0118553724473309
1.9948315714320248,3.64935891875213,4.281012274545945,2.675820580716027,0.0188995948935778
2.039026169089853,1.2979805346734397,4.385796750111108,4.214648633196821,0.0027033972352742
2.738373403581951,3.5331259375128314,3.4949660797784445,4.462039877130311,0.0110645068635378
1.3052335073910823,3.773398873170877,2.623703154307374,3.3795243513298723,0.0130793212834496
3.057271861375215,3.691190512362053,2.26726616270009,3.8124252116558113,0.0272511907525127
1.8288389983406428,4.889515521374276,3.416248303361476,3.874151900972322,0.0138780587084973
2.12526305309685,1.874238057091874,2.45968189723352,2.197070402015398,0.0266968910134198
3.2279954355466494,3.639935299308149,3.147925070589415,2.8437688073846283,0.0367285474504175
3.459774740731812,2.181594504917832,4.795207349369225,2.179854146506047,0.0263602622937976
1.023158724703514,2.822448009393106,2.546543104225216,2.6452677678858265,0.0128964086639277
3.630822661368304,1.7824523980790945,3.9865923800211553,2.596206856644496,0.0191660535126459
4.226162500026842,4.1545264483142486,3.461696250202592,1.640120593230733,0.1500435515101334
3.495441990615761,2.007153972210872,3.688014767997633,3.960880373743064,0.0096493224796228
3.762820630073357,4.264723727376972,4.170813882248508,4.202953026795225,0.0173326382099777
4.578721417402857,3.690026442175213,1.4916497280780336,3.0158489343727357,0.0991009491940387
3.172664513158437,3.259980211870948,1.440166528280554,3.826086905467584,0.0390397364480873
3.3327867501377484,1.528557183918316,2.976431496521488,3.291851473255223,0.0125690657262931
2.716594778619609,2.549336511368736,3.896486594782316,2.116502331443124,0.0315741359558352
1.4650340778689972,1.723299883562056,1.5789452508730877,2.694256523368026,0.0175288636994359
2.82712665350705,4.342895641426214,3.7032031805263457,3.0209637146795507,0.0289098764676934
1.232421535435574,3.1700114952485685,3.017761901026996,2.646920771717995,0.0147042675469637
2.766484296809139,1.8717384431843045,4.355000139688744,4.59010655108826,0.0044908629158893
2.0489966278330685,1.690044145661676,4.851348389627534,4.72938615415763,0.002539553776635
1.2844016421228588,4.253133587451661,3.817143105373893,3.725199739804168,0.0082065844308545
3.5782377191809007,2.4444399399635497,1.8063953660138057,1.8710665737636747,0.1100645356020787
3.2568185617215835,2.0077675001225344,4.337560915848202,4.629576095378948,0.0055971775013841
4.720918362437057,3.902036355738428,3.485940606473669,2.873490255968833,0.0509293926285716
2.197060046978525,2.9631255127410925,4.718527338581591,3.2531694651355263,0.0103743825946986
4.77572629466561,1.501838466677527,1.238577251000557,1.1024609077597658,0.3791432179985757
4.959026315673267,4.779530412369763,3.1340967284083745,3.4466872153988333,0.0506588860440191
3.490018912103988,4.154836077020004,4.479211982008407,4.688706395223842,0.0117182866550848
4.787521165943369,1.747657490863478,4.543584101807402,3.8772383477620154,0.0097479567944943
1.722870758634354,2.630603065829741,3.1212864285060427,2.3703157787998776,0.0205661083157921
2.0016607537422177,3.5806248229772564,2.6678429441452285,4.055019121902079,0.0130014968796508
2.527236757099465,4.656528851234009,4.052943617072447,1.345892190688294,0.1275578689622569
4.05625233011247,2.9422696739559493,3.100708329126635,3.502329827280053,0.0249702317848485
1.0853692112093736,2.898313088427399,4.781236696272535,3.282910844139841,0.0048579664444915
1.874829186884728,4.482908044475196,2.4385754663531234,4.273734686616729,0.0150162108164887
2.9892572544063736,4.802676806862679,3.1196916900032696,1.0564095161722782,0.3281410054165067
1.6167057542545864,1.916192773023217,2.8787025365262284,3.497624887312817,0.0070003066769352
2.8412015812301714,1.267976605278668,2.1788869237240385,3.922020641948483,0.0085536008789705
4.251308541274948,2.269527726708569,3.108392421601541,3.0942817597758303,0.025798395607234
1.8809576015131,4.669318387314357,3.5215038484518506,3.42053499770309,0.0169631454703319
4.717969911398436,1.9141729962941385,3.719136879945311,1.0144683928291365,0.1877618192263865
3.008668479267919,2.2866192272568853,4.602926042021689,1.086149997607874,0.1008195407973601
3.409318495485924,3.331633980137993,3.5158724034629945,1.8659072316958896,0.0738417179556038
2.364847798944867,4.374199349633437,4.67666464624279,3.2414230862976408,0.0167526776470616
2.360650036340805,1.6566742734469613,3.045477268631631,1.6474127218582035,0.0376529215253728
1.0131620454101244,3.900843439530342,4.758873648815603,1.6791269810750569,0.0234399301872598
3.6392621169672954,4.163890992264223,1.6460594188633348,4.144477256988656,0.0426498781179983
1.3514747367084397,1.8078624427720595,4.623647312271325,2.5378940134342205,0.0065287763064178
1.6070726879282078,2.287275061331772,3.079800734790931,3.0815961918174453,0.0100016113720965
3.492247407646508,3.6948277720670624,4.192599064814296,2.621446244991867,0.0356388837263972
1.5550081469548922,2.8356855916143178,1.7920757701622652,4.710250313615771,0.008825443498989
3.4269618036609213,4.519473908737309,3.502548518985252,2.621083038274763,0.0512202346017923
4.605058960663339,3.173452587883681,3.12127912936608,2.629705464066306,0.0538778825606585
4.102679524249636,3.0260088016874613,2.2773418690480804,3.248480479003809,0.0411092130714415
3.863733747789112,2.5829396928276003,1.3444846399862749,4.031109863405266,0.0363501727778226
1.84861359596136,2.302377535959056,4.407685562504929,4.35262788727668,0.0040560110778486
2.244620914017241,3.299876415421774,1.5499497631380486,2.8780235439090105,0.045911820046139
3.467360376294752,1.0625069331231072,3.483670072299423,1.890867368677601,0.0235375761800024
4.492648273579681,2.5545492647054227,4.775097164773614,4.979715087544561,0.0077128632917549
1.7947361602623713,2.175442581989531,1.3269077717987123,4.19616289449697,0.0132982029966918
2.390691448823578,1.7752081691494763,1.1662585479255196,2.2476998926339413,0.0573180573070216
3.7341951971770846,2.247292288888941,1.3435141678179154,2.9141417242395686,0.0585306200419976
1.646182549044198,2.7774093914417004,3.28110704849225,4.466067949032176,0.0055595158998402
2.140139819174369,2.801820702431699,2.163943188253012,2.19981448939325,0.0455674422866491
4.13856441577018,3.0155790125493707,3.418864989876412,3.780341952369733,0.0203266797388556
2.4973500754526983,4.563404976170089,4.863173019831914,3.384974209962926,0.0162752670674483
4.828949113959315,4.644266525686301,2.417963362676871,4.360283677470845,0.0388222492638678
1.013026363531873,1.2746122481307598,2.5473859106173333,1.8754932794329584,0.0114673535982932
4.143918555621024,3.569235001018563,2.9865516729648123,4.065640674408235,0.0238423177675758
3.5661639615106893,4.416472103032562,1.7126830060046665,2.437855763804074,0.1231328501042797
4.288985363307534,1.4529791733838566,2.600460598454616,3.827411362986852,0.0130179778363977
2.1896366746202887,3.304371213823048,1.043879016945127,2.1800123676111585,0.1160601003826647
4.217673474862908,4.672571454339776,4.198112836085986,1.240408103893643,0.2427927670315257
1.0799307401556284,2.320848489290442,3.259229462653211,3.0403556098357774,0.0066201697477935
2.2361614758009445,2.974574943409659,2.4970128238316063,4.19695225500131,0.0120345368884962
2.038899641576339,1.0320962864740246,2.686471122326666,1.4570515581270858,0.029361225942145
1.3740116838011027,1.894444429490504,2.9905766233457385,4.142153567122637,0.0040369661325672
2.171465854915515,1.1154057781905276,2.6020076133696755,3.848345265390636,0.0050017203864699
3.422898343331776,4.985425407612727,3.394400432426199,1.125300536908162,0.3159266290922338
2.850395358195081,4.066937837296525,4.311579531410092,3.0220386898737246,0.0234275207189198
4.420613010640593,1.235079789419185,4.666400415987322,1.5895756077826366,0.0368487929879939
1.113643822239045,4.6807668906223565,1.666820744278526,1.1191443503141425,0.198697476389706
4.710818280572594,3.9463133181585768,1.9239203700705128,4.115287484219726,0.0454036324328898
4.846819651228161,2.501995625766823,3.588700173814236,1.3133836037507054,0.1558881797085058
4.438163692253481,2.7986415615196933,2.0139955477575637,2.476689534036116,0.0800090451777503
4.069585229436285,4.84583502351464,2.9187549403804955,1.18849168079131,0.3806439957172968
1.456629500771872,4.412983986000114,3.7079626712661873,2.8955232323157136,0.0164544029210983
4.2089517778730325,2.710634300612224,3.6112497168546063,3.3489687725919057,0.0224158544952961
1.0985687580804917,2.331970674445609,2.5057206528260747,4.9267605724572645,0.0033518524898094
2.5432777653289187,2.7068689666029204,3.849037035154352,4.589624886216511,0.0067568564148492
2.947174700566744,1.7821783182706523,2.622276940041512,1.796465061502138,0.0493890947224325
3.77164112089389,1.8854509913660904,3.4005607347781823,1.3906987471531944,0.0860437012331219
4.472359698802424,3.244503446608545,4.627788678287161,1.3716578086910445,0.1326203047129283
2.5463321925399978,2.6033968647175567,1.137642917226383,3.149080953177473,0.046759725885355
1.703197875369975,4.218953968737646,3.729379951908785,4.346712607232696,0.0081152432903076
2.423509269687429,3.79312483792845,4.241610336840906,1.5480470409495322,0.0719669142221673
2.024963661101215,2.0815247827756,4.78407974317701,4.075649635243428,0.0042208202807198
2.142658483043763,4.42259038883874,3.730519798160324,4.107052122364722,0.0119836752176619
2.7225714811025705,4.0226643085399925,3.1642623025974457,1.1409778418420131,0.2115710888328855
3.3402208603228023,2.095151683305162,4.770990928383277,3.1847642764520754,0.0115084706134933
3.811929805205745,3.333661434236486,4.858582571783513,2.147250955327337,0.0451420548743824
1.7452081740739316,3.465086153138278,1.8994748892018984,1.9499823671195176,0.0666279554005787
1.2633247614782035,3.469009863922325,4.356422506301206,4.693292118311579,0.0036343396621226
4.217232890678787,1.3086940123744526,3.539200857430393,4.4903856474267805,0.0061543663333201
1.1684932992355257,4.039981911596644,1.4656181460626343,4.614383634657876,0.0120378118915656
3.0304575860320124,2.577427342296213,1.981219884120692,1.5528062699122618,0.1301120583526502
3.905256878200901,4.188407187327615,3.366056153070565,3.912092275068259,0.0252667336038068
4.615739738705862,4.1508761867343615,1.1808831779687226,4.375462012599344,0.0674398284423076
3.5117467140245475,1.885545257642843,1.5421879981024382,1.4713507201663405,0.1578267270606753
3.298212659624405,3.9676702603195615,3.706807946260222,4.1387468742074205,0.0164008571388719
1.6240608438807702,4.515796284493114,1.1799612192289328,1.396058910210546,0.2537765855941783
2.2561143541949926,4.461972822782872,1.4933116257098362,4.015358679555657,0.0332720092541012
1.9298533068158967,4.348962891002921,4.46572306914458,3.3337633498795616,0.0134567075089617
1.747816140018759,2.160771665395876,1.0168664914059553,3.6225406544686334,0.0225218615888979
1.103873605539305,4.437411105697018,1.6230229399962637,1.248134783998311,0.1541670348782935
