Pwr,r,flux
1.7119700745861408,4.22573461799764,0.0076292503506548
1.7979633088271822,4.516103957358244,0.0070152491493163
4.957469975566003,1.4930638730742918,0.1769674749531642
1.0241955500982347,4.654645158162349,0.003761836044248
4.533970611644019,4.292221634691417,0.0195841423968838
1.8050742072019343,3.668860435151245,0.0106714347657789
3.365866774067843,1.2301273283615388,0.1770055664699421
3.338028358557404,4.545153449449138,0.0128582853034265
4.784628136333208,1.252553011341647,0.2426867663421469
3.734352831916179,4.578312038586053,0.0141773384355844
1.1689005294742048,4.031071776324348,0.0057243559225003
2.4816016159165235,2.680001196835325,0.02749490498971
1.384609250559654,2.413542876259071,0.0189150427843115
4.2180452791369,2.76335555778102,0.043956978868332
3.372155757250218,3.997361064980399,0.0167938784688082
4.73483591537202,1.4881622465995008,0.1701353284651772
2.293690204276974,3.884571211451381,0.0120959148587981
4.079438088177133,3.2647593993531427,0.0304570699400539
1.8206207664943743,3.1090084789605434,0.0149887637764564
4.145740516909977,2.421495210461361,0.0562632769457506
1.9858966216616407,1.8699970960119527,0.0451923482894444
3.06096293251792,1.5993976271256547,0.0952215642788301
3.7243847477601664,1.2147002048925053,0.2008660160575512
4.410959271842454,1.4659793788250557,0.163330563743012
2.825004188251349,4.204271552960652,0.0127182604237728
2.729814075646912,4.842890753362905,0.0092621937224469
2.4117038707753307,4.359402376773497,0.0100985775085716
2.143984534094632,3.044909564349749,0.0184019136076008
4.916704053054352,2.98504265722429,0.0439099679895939
3.678863876605672,4.904565058443982,0.0121703440309654
1.1075111816913932,2.05332218282882,0.0209037430113978
3.596924144527017,3.910634994934593,0.0187165953232349
3.5689633597295622,3.8162284720731168,0.0195012967303436
1.7590187039087857,4.814346098733873,0.0060392912901724
1.9448359780165,3.861720615354686,0.0103779461969746
2.669797441341453,4.906250628415041,0.0088261029538368
3.893136172677096,3.684640227960468,0.022819154664239
2.4026160231463463,1.8313734082926167,0.0570060169032007
3.177073086196877,4.259906082434648,0.0139321227692197
3.3204487325983423,1.222092451470142,0.1769207582309558
4.213279978571356,2.8853048397332457,0.0402742115633329
1.7408402460615875,4.830497971537985,0.0059369753575392
2.36202657680329,3.0705609494887662,0.0199360663813966
1.9160201418365597,2.490247879687614,0.0245869720883771
2.191286756868492,3.304888181792044,0.0159652531744413
4.251522063128173,2.8356249282271304,0.0420762475846991
4.116139363467079,3.952363218741924,0.0209684586982552
2.849579666174463,1.9515999370887536,0.0595373291448211
2.427256085199444,1.9136879758426169,0.0527428360092238
1.6914221839011572,1.50615358758407,0.0593340013379829
4.444956941712583,2.1850277847730664,0.0740872997931796
3.957032752022936,4.874798588773459,0.0132509320641103
3.046397851867705,3.225724131297452,0.0232981968398764
1.6878025041635634,3.737899041610705,0.0096129487854109
3.589703688707088,1.996759624880982,0.0716468604169063
2.3226760207754227,1.2274827434605031,0.1226727162557434
1.9708916598176496,1.2973993427887,0.0931763171050384
4.088210905064276,4.4644295353188514,0.0163226806212793
4.586579622916477,3.493804950465457,0.0299007279446346
4.005375216173263,3.1368370217789288,0.0323928703099115
3.04461542836327,1.6898369655140475,0.0848463115718963
3.491144045602035,1.922059137928933,0.075201137954595
3.669946109901436,3.2726706236130885,0.0272674940308025
4.484583873409848,4.422881525125044,0.0182432275224453
4.839932307353476,1.373388987495911,0.2041936828303696
2.762403073077447,4.845595626975291,0.0093623063322049
1.0273169478090003,3.158087061946358,0.0081968387549027
3.381678102812519,4.427133816374336,0.0137302075635418
2.0410306819095867,2.238646708448323,0.0324092176577481
3.744422383501545,1.2641463752918702,0.1864576649738243
4.751659901806449,1.925365720660738,0.1020020767243127
2.472965335362784,3.299550345955601,0.0180758465514936
3.485763310046207,1.2833143457223295,0.168430963143238
3.865261322943609,2.994644253907004,0.0342987680082564
1.669446480851711,1.4836612534836875,0.06035220291665
3.519244932055371,2.5698305846971934,0.0424063255202034
2.5609847921995925,2.073626643461984,0.0473953796880836
3.2164563009302483,3.5755449076598693,0.0200208871356334
1.4643352570942405,3.155082267339427,0.0117060204791307
4.236636106718636,1.4996985541403849,0.1499005939340954
4.732727919193131,1.838863228936369,0.1113788724548014
1.665109160458965,4.622906341512049,0.00620015656419
2.9960151336858973,3.779284501200593,0.0166922532794292
1.2936871876777407,3.3519205572505646,0.0091628795790506
3.209606281068419,4.559359696642895,0.0122866697587036
4.335784492677611,2.84132329677659,0.0427382287503895
4.857782534264086,2.456965759693482,0.0640368553134794
1.546306829604064,3.874407791349378,0.0081973815742857
2.7537027592795496,3.6582561492493744,0.0163741578651857
3.127678919155408,3.8348589770739,0.016924408654497
4.109576990029002,3.901644099956891,0.0214828528765263
2.6725110332347928,3.9682131308809168,0.0135057797513683
2.543079009908024,1.8867121842399464,0.0568510749858991
4.529566338599933,1.9694875947497152,0.0929266457433299
1.1917348696717447,4.937104320610613,0.0038906769759943
3.234479516317464,3.078817304097716,0.0271535554467968
1.01064061853294,3.922013560826596,0.0052283987600685
2.861542048075305,2.820040751704271,0.0286338337698615
3.865153042319374,1.569185334269373,0.1249132044364159
1.4582202664536918,1.166207163451138,0.0853221629133663
1.2620970817918566,4.451294103593254,0.0050688602659334
4.228264414957046,4.756479990640644,0.0148723954938378
2.033768506133533,2.3907321878814987,0.0283158625982481
4.367304046128606,3.1502331933316587,0.0350201625405042
2.127643479607469,2.479092098740661,0.0275488624347834
4.071341571694624,4.809581875536066,0.0140059648178456
1.5966239909069784,1.0741363563291535,0.110121965400374
3.60075066047808,3.543536326022353,0.0228196724615815
1.341367518498538,1.7354509957055644,0.0354415911861867
2.4302693372774384,4.810403034816491,0.0083576006168638
4.904762854160432,3.5845095993799285,0.0303772639258539
2.2860164943355934,3.90641613724415,0.0119209944272695
2.163122720830992,1.5385082645800514,0.0727229734861483
2.542703829640429,2.2987135882350733,0.038292717431809
3.4893679655749503,3.238241083754328,0.0264800346371799
4.3575692268770645,4.771345891871217,0.0152318491069297
1.5019131665244383,4.050649837484141,0.0072842619812245
2.956653044803621,2.712597319761485,0.0319756840187414
2.418352697549534,1.9947028034260872,0.0483674709443698
4.570775470377978,1.635212784127957,0.1360289909186611
4.350237809300904,3.06235451361093,0.0369140931553071
4.1212595762309405,3.672474392414691,0.024316583315128
4.076158003018845,1.7386222369148965,0.107307650527039
1.7425450655975432,4.751299822529559,0.0061425582164751
1.3148110358637282,3.762636014129041,0.0073904189855723
4.353057450865589,2.720292468765076,0.0468115839629773
4.927275853243508,4.076897240735249,0.0235905182986983
2.264754410624987,2.731853903947294,0.0241488419907174
3.2088708721999053,2.63654337776734,0.0367343648469912
2.7026986050267205,3.3464224150968302,0.0192055271581182
2.320021033807794,2.7054363840422724,0.0252236194531977
3.715502953653483,1.255362938410633,0.1876156839319885
4.469937835233175,1.272992383975462,0.2195027717053507
1.7295084325948458,3.819634421189577,0.0094334211354099
2.99124007354632,1.8459980472953677,0.069852013908894
3.1321852652502145,3.0492559527749616,0.0268070989563886
4.088913168769531,3.07265150691986,0.0344644546908099
2.274769400252633,4.0846608306203205,0.010849644592755
1.2270770974164091,3.385128110102393,0.0085214160129005
2.415708367260591,1.1923850433413126,0.1352077544068723
2.9311943080019853,2.125168834927211,0.0516473291533187
4.766394957019477,2.8041609381923487,0.0482363337849589
1.995672762594899,2.9616362360169304,0.0181057298373205
1.4229012557961798,4.801364908733198,0.0049117411411858
2.811173011703056,4.955205345752598,0.0091107556216895
4.663173148778345,2.2385732157646743,0.0740506834527997
1.9449338793420687,4.065321789512584,0.0093649426456907
4.16851540994336,3.228966253396855,0.0318159235935448
3.52443109121538,3.033673733659493,0.030474838800751
2.367590381248605,3.4493353195268,0.0158352845612975
3.5350343075542767,1.2575477887125053,0.1778831343328351
2.3886192393412973,1.4720949437997493,0.0877132938126598
2.9313343905709117,4.78358386188966,0.0101940959046387
2.637318524088506,3.5690030510704243,0.016476269336424
4.774418714381733,1.0660909873299564,0.3342890076487622
3.896095179707277,2.075987613454663,0.0719399576887335
1.986870755093157,4.638441259141723,0.0073487865156353
4.59950645605924,3.409176048544474,0.0314921645164237
2.063969772351531,3.022288353670344,0.0179813242828135
4.383422103840923,4.542259164215105,0.0169067297123065
4.405419142442279,4.9266383137068495,0.014443618557844
3.311087231053365,3.6901648055202334,0.019349477111876
2.3638931611080247,4.121293107763194,0.0110751846222057
4.120124079520895,2.440221521181622,0.0550607249515737
4.46948329440466,3.892568037475901,0.0234733475914608
4.102607705797374,1.7810491428835422,0.1029196550499486
1.683741079170495,1.3937740635151663,0.0689732494151561
1.593393853253103,1.7183694935662648,0.0429417921454071
1.847425420819624,3.4432453139051247,0.0123999838933951
1.7198078035774578,3.371432240100662,0.0120404073480905
4.749421929677968,4.870489221652575,0.0159325656253184
4.409685923327372,1.9326172363217144,0.0939520146239206
4.327253664709948,4.374521522514238,0.0179945659407264
3.595803793299497,4.9475645593771045,0.0116896950652656
1.6787443033781684,4.360035435730559,0.0070273996066573
1.4377239287784342,4.443818459514919,0.0057936601934127
3.648887154773696,1.5097812786966838,0.1273862335555855
1.0699052656066663,4.03104030959291,0.0052396367414689
2.5007324202064973,1.6036411286943824,0.0773825413110123
1.817880429885664,1.568927385917616,0.0587691978215794
4.547391268358196,3.546656947268954,0.0287682930043322
1.4943786799758176,3.700363417333969,0.0086848443891501
4.100143147602319,2.8382254380445264,0.0405037635489507
2.660732848530871,2.5395209566816703,0.0328312792554287
4.142114258210839,3.765831578281915,0.0232429059420606
2.1445610265811954,1.7432477295069069,0.0561578314110942
1.0414115528769332,1.627588254510392,0.0312840832536011
2.630494347842151,3.764267440381692,0.0147729275004011
3.034869045539326,2.678190801518504,0.0336703060392369
4.68385859561193,2.268504472495023,0.0724293573245977
4.411912021423317,1.5146920234768886,0.1530270840304603
4.532282761112043,3.648041062238233,0.0271011485489638
4.131900334119127,3.730815266691222,0.0236228603627641
2.241742937323555,2.285624319253213,0.0341480767997718
2.6854773345549137,2.6525725811605607,0.030372257622045
1.8656676322195185,1.222258600002065,0.0993798208481144
1.2650382085417529,1.3458781312067334,0.0555753627348885
3.919160356433561,3.654304682948873,0.0233546659877894
3.554748563612495,1.1960714597728708,0.1977355555127412
3.458562465238721,3.836646797141841,0.0186974387992411
1.3568973941453262,1.225380842798721,0.0719109409555941
1.0444633909527798,2.607958790741367,0.0122203011611092
4.973017904149641,1.2288352421206683,0.2620733393537298
2.1646274017684566,4.268554777991492,0.0094539123103834
3.252216958083832,2.3721628394022645,0.0459918256686085
2.3011373403979185,2.9977725686864987,0.0203767685827738
2.527700333784953,1.6535697656656023,0.073564904566203
1.6294353532019237,3.693421102093023,0.0095053829532574
4.774941989020081,3.5123609308167545,0.0308006555709274
1.046345638013896,2.0313705289402773,0.0201784131213103
1.5189497462133867,3.503515037512903,0.0098474904856495
4.21449764335182,4.1594195935553,0.019385208867724
1.221119460685395,3.721881630804445,0.0070149273034247
1.1721255366597294,4.8700013781699365,0.0039328383452241
3.3056994135103728,3.0048061230619054,0.0291353732100839
2.0787531931886423,1.204989040796034,0.1139270550255209
2.322070514148833,1.858471352843551,0.0535000019130939
1.9952610548277048,1.6060986536273902,0.0615524615638888
2.3551773013895563,3.80288833011219,0.012959450807906
4.148678927517095,2.4285918728451708,0.0559745855616387
3.4304307496076283,2.17670937423439,0.0576153092610735
4.067813597434746,4.204751248294322,0.0183092503633882
3.2043804718828115,2.958707798594268,0.0291293007499067
2.7659529509296266,4.955244507297476,0.0089640598359484
2.1787695901612576,4.872456319085652,0.0073030711571686
1.8798910739028551,2.0926218548564064,0.0341618442548725
2.875097170402131,1.934783573518136,0.0611192308342743
1.9921243260781325,1.9174974031195664,0.043115855306914
1.0860995586266378,1.7868695776081736,0.027069115400987
2.538378001663644,2.3178282058343718,0.0375996622972168
3.5277009437745,4.619068762747144,0.0131574898065202
1.639521146322064,2.404202175938553,0.0225717476750455
4.512248669836298,3.6382198479518206,0.0271272196563048
4.323559871124221,2.264935154780936,0.0670687277265031
3.7484549000570695,4.823281286422105,0.0128220434966844
1.6019876405526094,4.3314074783238325,0.0067950274121828
3.729385381036248,3.332452886768301,0.0267238708136152
4.12763893831398,1.338340806511026,0.1833827143987858
1.07903511432915,1.4466786034442842,0.0410281181377032
3.520060670572541,2.573810726820632,0.0422850717435456
2.6713013870041715,2.6414033950213307,0.0304679730100934
1.3652153764455854,3.441205984599408,0.0091742372724123
4.462606893809909,1.149761734783573,0.2686352912572888
2.8311827430416985,4.7582910105322735,0.0099507551425282
1.212466305221887,4.235774958822558,0.0053776688715804
4.64382295425775,3.2442782947605764,0.035109899627014
2.9673001036419264,3.8958924195724696,0.0155574242850285
1.588328741805341,2.789181361918081,0.016247143706894
1.9291233458487205,3.850691909899925,0.0103531519415986
2.4393215987239243,3.597746386108059,0.0149967829513122
2.829303145316681,3.991864511021805,0.0141292149978501
1.102884321741064,3.950236999986589,0.005624368845423
2.6373994289152094,1.5530908048974132,0.0870106367508255
1.072554071838295,1.7845528521403806,0.0268009693730444
4.805494312875172,4.431857551787024,0.0194695815606158
3.8008311928797087,1.1924221406069742,0.21272016195515
3.144908094074735,1.3053523798842157,0.1468732021905732
1.1826392633012637,4.220476112665072,0.0052834735329884
3.8750241061065247,4.028066431696194,0.0190051497389751
2.758542164444928,4.709720359953847,0.0098964519250534
3.243953704264205,1.285822882848064,0.156135796452491
4.211568875464927,2.896170663032673,0.0399563439962239
4.74811904240903,4.385504208783255,0.0196459335393342
3.3234352136360967,3.156538764083455,0.0265433112060748
2.987424294580329,4.319483605109649,0.012741582910393
1.563491471671329,1.1690753231248123,0.0910333794884189
4.170399979081427,4.620061017449712,0.0155479244988684
3.2041370564672835,3.5619269027527283,0.0200969992018013
1.0067452655328637,4.161598432210605,0.0046258270289935
1.2560256006031496,4.652029633353588,0.0046185290787463
2.373074028494203,1.2569363499060016,0.1195294305152711
2.398334503533328,2.373533456422477,0.033877330102626
2.987665200614303,3.0559701718442964,0.0254579742390928
2.1312122645905887,4.097531173246266,0.0101011846514171
2.6558952222419823,4.6568465571294375,0.009745793774759
4.095378893528846,3.868850564794515,0.0217731022978883
3.0326901164149547,2.5305501513200364,0.0376867142212134
1.484491028798863,3.085135661865529,0.0124113545339004
4.77256518357494,1.6468954803807718,0.1400264018606644
4.36463288901633,2.8553432803719896,0.042601137980324
3.991411694579572,4.617937690419758,0.0148943146399651
1.601039077392529,1.099242507904632,0.1054399131454318
4.565300039295803,1.573013401984518,0.1468231765040889
4.427351694995695,1.336097228922764,0.197359497988335
2.983283302390391,3.694304554772944,0.0173947921029512
2.3888587250974287,3.8920110051082246,0.0125496751294338
1.872254594206142,1.3866750964029038,0.0774828539519685
4.969249149952491,3.92491318629154,0.0256697002701499
1.5887374074209697,2.544988611677352,0.0195195845799126
1.980214642649039,1.892675149210039,0.0439896233824122
3.544222066492627,4.987502718172426,0.0113382171509753
3.8984188813680567,4.499144024130114,0.0153256479921518
1.0186088007480234,2.6356783059677067,0.01166843889436
3.3041505328123315,1.6523725977810488,0.0963017086054672
3.0987751125353062,4.921138091508891,0.0101823750977376
4.5374951086643485,2.9259159312832383,0.0421776733073785
3.52598156902792,2.7139623688545647,0.0380945221921391
2.658502794568835,1.2245052119058069,0.1410931668036148
4.269231384303204,2.2006158565324854,0.0701538247434042
3.05333249270897,2.044465734722277,0.0581305675323036
1.823707520312224,4.433697815798999,0.0073826647122417
2.9606237769450274,4.413323236714982,0.0120960029755556
2.008839076367185,1.7678275493738078,0.051151160190147
4.081000431891683,4.420392857681621,0.0166201538504321
3.060081764409518,1.4886802709492195,0.109880417570595
3.14845415412413,4.163284431295885,0.0144549084304031
2.7967367180912355,4.7195072267203,0.0099919076025511
1.4236835439597098,2.011573073364434,0.0279983200692902
4.720338511172471,3.001033799507784,0.0417082057166154
1.0493606976374932,3.56244846258351,0.0065798766151566
4.015071814845971,4.108777121627521,0.0189259760390502
4.884660611434885,4.73809251122783,0.017314799142736
1.283917312523673,4.418635113914187,0.0052330021360129
1.97598200469112,4.112473953166912,0.009297513133214
1.2383178717506724,3.9339167866874174,0.0063675437637361
1.9810750385881957,1.21925198056856,0.1060484004708156
2.2316632181460188,2.6847458949901037,0.0246383952260134
1.4296636485911218,2.866357022710928,0.0138472471479271
1.7546762651359802,3.194155854433993,0.0136859494421457
2.9022940321009165,2.98955503193786,0.0258415428949687
1.7457458536101789,1.7093287720645876,0.0475466528656769
3.579504846808847,4.602798869229744,0.0134452566083061
1.964859222807795,1.2443323964561483,0.1009831140997205
3.052729970912351,2.1788048805311258,0.0511731142415902
3.6735416577352393,3.92698515609466,0.0189564314952575
1.6994116593922357,4.574731155917746,0.0064618604644892
3.0870579095673234,4.4083351193945255,0.0126411244961705
1.8375989472487488,4.745538684771868,0.0064933652616736
1.2821535945733569,3.353796405795374,0.0090710341157644
2.845795769404911,3.5915830875115677,0.0175558567998032
2.9721944773322195,4.065880429318223,0.0143073154815434
2.3873753248715635,3.5762624632707256,0.0148542958062678
2.6955306877468903,2.179845611150478,0.0451422233728771
1.7461292046302357,4.666933678880593,0.0063797440221179
3.340225216965139,3.5492797379245027,0.0211001443692628
4.229037151846416,2.919845413084919,0.0394740710470692
4.599788364865748,3.831209077937428,0.0249376933442325
4.247423988276129,1.32571844408344,0.1923149979283933
4.568697878900846,1.557672779748564,0.1498408107929574
1.959252246286661,1.6893494462804588,0.0546312958098268
4.154997385840123,1.375064455469532,0.174869786131416
4.043909852017001,4.663985401385034,0.0147937146266511
1.8387943510875664,3.6885494829976704,0.0107550409627481
4.654489365860293,3.79445968550877,0.0257254092484212
1.91994880305764,2.021227829123489,0.0373980747832689
2.51783508619361,3.823046130066901,0.0137087652747639
3.6756189046196233,2.9922337621326287,0.0326685286441246
4.970212583622872,3.132747712847781,0.0403008547579194
1.335007519609792,2.3333869826458757,0.0195119334687064
4.93698373823015,1.2225111697156597,0.26287310867138
2.3471360436591424,3.828461186640175,0.0127432411490673
1.8258317553487415,3.894537385650649,0.0095794182982831
4.873045592128334,1.760116384090895,0.1251721867620479
3.5211107493435447,4.632796622161485,0.0130551946235003
3.497315012527675,3.3967493741975687,0.024121142813286
2.79541076410201,3.2148538763516017,0.0215235197610679
1.8169594715767483,3.2939014652692684,0.0133264406459364
1.5268723001853417,3.138829824524227,0.0123326756961169
2.735511803733329,4.078203916715502,0.0130885294423142
2.833798677607676,3.8278606882581303,0.0153902927891815
4.960170922629678,4.463669161065017,0.0198108350550055
4.929957664493815,4.754628154544472,0.0173540246657877
2.641007745238557,2.32128096876532,0.0390035726361281
2.7980661077550115,3.435274220669004,0.0188679747485667
1.6358099095376453,1.9929308385993283,0.0327746842025113
3.847867184683576,4.761816464136494,0.0135040769707146
1.0236640124562235,3.427758231062121,0.0069330958901977
2.265743145193281,1.98716868289464,0.0456595200710199
3.8636259642569577,4.878540187169376,0.0129183021509999
1.864016331066736,2.605910846437165,0.0218434253090082
4.322813186563136,4.969150507500813,0.0139313210754757
4.066133582672711,2.8908189023012154,0.0387195237270716
4.356484463955253,2.7040281131064923,0.047413705787926
4.589327070817019,3.73331282873761,0.0262029616129623
1.3992702049668932,4.597002520612776,0.005269170344486
1.9318600809950777,2.662127885046427,0.0216924185466311
1.2804437968115137,3.8750836633923,0.0067856036650583
4.251026507939018,2.895890681046943,0.0403384886269382
1.788868566332016,4.8299171843426265,0.0061022388188621
1.2755276977850372,3.700120631028939,0.0074139262806397
4.9963091856595,1.9231062982839584,0.1075060391583697
3.9204110250796345,1.498216414800036,0.1389865055462205
4.37950065361542,3.323752274287581,0.0315469542858591
1.0628017242238177,2.234726229771239,0.0169353327151437
2.2318207905450635,2.7743125966487856,0.0230748383546257
3.375165967618307,4.954448938221386,0.010941945710669
2.1416313576089414,1.4592199407933824,0.0800374680494555
1.550325192725175,4.048255711456848,0.0075279558919295
1.962156880274624,1.870865242228391,0.0446106807411163
1.60127757192625,1.4137782652170117,0.0637520501309347
2.6389721715819614,2.248000775443177,0.0415558369033896
1.7031647923056523,2.4967720759739267,0.0217414752663159
3.966608731553841,2.3599505403149084,0.0566765879890339
2.0402051392326843,3.3066104497324504,0.0148490238706246
4.668791664850765,1.1079122294359274,0.3026801345383441
1.842493024073641,2.079869787943042,0.0338940679165042
2.916640217493923,3.445162487081137,0.0195548089162907
1.3085285021337665,4.366265638126025,0.0054620165857092
3.5328826208708715,1.0864989369588771,0.238155564282171
1.681067405749419,1.7065300979584517,0.0459353848269265
3.397580973699838,2.279302453806077,0.0520422465507081
4.135025078867915,4.792316677136652,0.0143277259708244
4.355664743926058,4.226556785668012,0.0194031018812594
1.1752787668672888,3.736018222431783,0.0067005901466611
4.287858834168201,4.066754269927582,0.0206316875570344
4.691960746207709,4.371153490952128,0.0195412523198486
1.428332274784787,1.3557802866556603,0.0618359099268279
4.942753090562089,2.074171176563584,0.0914260301743413
4.759762709340524,4.589418618699003,0.0179829150114119
2.610316298592949,4.513578940150056,0.0101962666891735
3.0017045318107827,3.4113107923292887,0.0205265282096023
4.027221037424681,2.5934885506282748,0.0476460533527897
1.9092079939317383,2.2216198201431725,0.0307825006606192
2.099478207097348,3.2669313801135806,0.0156538613181723
4.862098821417067,3.3500730848218154,0.0344750856826862
4.245808015143952,3.7903869301222577,0.0235170800145255
2.3568839154237247,1.3760878635353802,0.099045785220012
4.377688571865847,1.0667462538008996,0.3061348316471289
2.8129374538182903,2.2762684406070024,0.043201940788903
1.8340732464979517,4.057180963767796,0.008866619132159
4.25071787610047,2.833472516561032,0.0421322263129384
2.9049314988459085,4.159917981805636,0.013358463116131
4.248819601440698,1.2478921008514066,0.2171222629083246
2.29446535438177,3.324432787007249,0.0165210074347793
1.0492844812380704,2.620493224214824,0.012159544419164
3.0745660483029726,1.4322517536180244,0.1192711035922454
1.514851697871331,4.372692098186979,0.0063046714370882
3.078254759656546,4.129372798880281,0.014365690656612
1.4810528340176852,2.570320752312905,0.0178396381929961
2.978500269584695,2.590549279813926,0.0353186474155911
1.5987643363780295,2.672995992124393,0.0178064757550279
3.4577011478335065,3.1284283614701507,0.0281141631795624
2.6139189691927696,4.909760593386067,0.0086290229632088
4.659069683632775,1.0732932809668654,0.3218492643710692
1.831971203388376,3.2412109400792044,0.013876955208521
1.8517319567274677,3.3711067262187133,0.0129665145984197
3.7123707073467513,4.3181716180553575,0.0158431551770613
4.58963830867193,3.98155391913568,0.0230389878109046
3.795045873924544,3.59341105113933,0.0233880152172455
3.30637065963419,1.581616405375041,0.1051814981195905
1.5386075471002472,2.182000840409071,0.0257162812781411
4.666913986985417,3.5208755817066897,0.0299583972774085
2.816326546477089,4.827201019883168,0.0096179469129705
1.6745386465107672,4.990822071427388,0.0053498442294661
2.4924967013414294,4.439757336033317,0.0100625085217278
4.776661309095934,4.785388811781859,0.0165989311975892
1.7196771047582464,1.6173877962025212,0.0523128910116242
4.648709445338988,1.643017613330901,0.1370370813520183
3.805996581720597,4.465443690626689,0.0151890039600201
3.357157525969381,2.800109798744819,0.0340731066906853
3.7630748015789215,3.642217349040968,0.0225736231087971
3.487394574309852,1.7929890583835704,0.0863248723638152
1.140489736148881,2.155560553943652,0.0195326452296467
4.312704552218369,3.424090787138736,0.0292717913557902
1.2710209031751365,1.6640852658517171,0.0365251222685224
2.138021760132144,1.737745680244993,0.0563416837791582
3.414855621705612,1.5447922304611788,0.1138734109532451
4.2193109416786205,3.178282106606201,0.0332389106510446
3.858946551355577,2.684538620379917,0.0426107900884614
3.351825660592157,2.361299302356438,0.0478376106575585
1.420136478037353,3.1294164691357595,0.0115396727077446
4.463541773201925,2.2779380981189816,0.0684519624193761
4.963102653278393,3.773028793417239,0.0277436217613655
4.077425435373742,4.233133087615055,0.0181072425194006
2.8767642292716538,1.765903923561432,0.0734108517323856
3.4440527489154187,2.5661361409862025,0.0416198531921282
2.899406415875496,3.2784772540298794,0.0214661856872651
4.176813366387233,1.039038780462942,0.3078730623635421
3.3512208737286886,2.554160973138575,0.0408786607328549
