n,theta2,theta1
0.7312728607768681,4.356440309181172,-0.7551995550745336
0.03168456630348,3.2433395965563614,-0.0032182538148065
0.9687712974100274,3.918365034734947,-0.746522871866376
0.2405668153359227,1.8731487014660768,0.2317225619730765
0.7337105552428049,2.2378986094244877,0.6143360309499714
0.0948207661310213,4.7085670638814685,-0.0949627370147227
0.2844799607210847,4.060125137346201,-0.2280511446315456
0.2159082226040084,3.731183185918712,-0.1203396906428226
0.0829031576759372,2.9639252581214617,0.0146523450612385
0.145183784302745,2.0127629194179693,0.1316130410133308
0.502898522694896,2.1526468604781392,0.4336052149462406
0.6169714181784635,4.736455214890048,-0.6646615392257229
0.4011830208949839,4.581902629761902,-0.4090876807511946
0.3500264641202877,4.194281573357311,-0.3089812587071665
0.523642559442844,3.853550796308952,-0.349155993189406
0.683069726094259,4.69401501381704,-0.7517996320713765
0.5289080057979694,1.08089435265634,0.4855527709811776
0.0896508111665157,3.4292412454778343,-0.0254365179174674
0.1752958610238034,4.771115098103406,-0.1758993404594286
0.2677893070500586,4.072128142391151,-0.2164368191700951
0.6626205213824865,4.879199779395218,-0.7120973567137437
0.3880566090902081,2.5764524579359054,0.2093433110443709
0.6517328624244164,2.314914800523683,0.5000509657995398
0.640352061708035,3.892548265151358,-0.4521898422639241
0.0892059972141517,2.774572124199829,0.032015791384104
0.3701935805774712,1.7010803507498928,0.3758423399129821
0.5651915299443158,1.910143413601049,0.5620948481897061
0.9503271601311064,2.7020404108347376,0.416319216199742
0.5578781055055199,2.458568866922827,0.3598137817866451
0.1807625238713672,4.293394737059216,-0.1658860779993445
0.2984361712943485,1.1126095358192545,0.270957649850413
0.9425392544506052,3.8246867606339854,-0.6371747206495896
0.3658033605593201,1.4999347065299529,0.3735096361898379
0.8270521914360498,1.5492478399454457,0.9735017390267906
0.8663173496333432,4.467732677648792,-0.9982404021971992
0.6931823014567468,4.309421491955924,-0.6914558581317138
0.1583647649257471,1.2948783856167578,0.1529705890295713
0.4670848633671657,3.914618038232663,-0.332246222732545
0.1960982998318373,3.410307236337512,-0.0520861503065
0.5929651254543492,1.4676459326359423,0.6308276820383454
0.406291465681333,2.207052420565132,0.3329059195091615
0.2700979380124365,1.7343178025509118,0.2697545448534833
0.8840480473468204,3.5244530601724398,-0.3365774502821241
0.8401602915238329,2.280930086096105,0.6906940037581618
0.9002957900794465,3.171554741624825,-0.0269739768147119
0.9565888927344296,4.139600627238568,-0.9338415476494988
0.6074067838681607,3.699009225323648,-0.3271183449844903
0.1410589010370654,3.189461161318731,-0.0067497519533266
0.5708517552172493,1.9369412559667487,0.562157062031712
0.602269404313026,2.8671646216761952,0.1639462990864904
0.347272296458595,3.985657690938208,-0.2625396656757172
0.5495349458329106,2.134672810243477,0.4830261420728618
0.0744757243148138,4.122021847611759,-0.0619092320332098
0.1506330279697212,3.942879899060884,-0.1084047196055302
0.6810891080018331,4.2376428484690685,-0.6507290678221807
0.854629683328768,2.9561288287867358,0.1582555385904434
0.052465328617843,3.059978806666237,0.0042771584313703
0.0655527088338309,2.4668385972190645,0.0409625782946344
0.9763690624187126,1.430698298989907,1.312407415378181
0.8410647579425279,2.160592804701856,0.7739564241065046
0.2851546765032114,2.420657471367815,0.1893565912403509
0.5131976576893801,1.795691957010765,0.5239151922785129
0.938042158525273,2.4227553164647437,0.6658277144211342
0.4269230062852793,4.693405235660166,-0.441002296943643
0.6467619713363454,1.2146292554458342,0.6512377710184559
0.0893172995409762,3.690091309339125,-0.0465874894543213
0.4090638323033622,1.6053006974333657,0.421161083711014
0.6166370763112092,2.669247866516203,0.2843720841493215
0.0606043903436279,3.242955617636138,-0.0061325650869132
0.0725422819672254,1.3369754034001429,0.0706269781802794
0.2046892690594104,2.464726839991301,0.1285615669010691
0.7617192457770129,2.757940648393346,0.289130299703164
0.6267398020277852,4.834641062474868,-0.6713737042859201
0.646277374820906,4.520227136719328,-0.6872085004012218
0.1163288648474725,1.02129777090457,0.0993671286325972
0.0994000124817655,3.308049431248539,-0.0164702480553833
0.7178774707362956,3.9428323560159577,-0.5417000755335887
0.908241114856786,2.8987655999285296,0.2201586892907297
0.8228133665596223,3.7709340145207553,-0.5055836763566891
0.4774480283442149,3.414125317386276,-0.1288718153097656
0.9195028537002352,4.186784852270138,-0.9196495572958826
0.265725532366755,1.613366853630803,0.268706719859359
0.3928358902694915,3.853893580793338,-0.2596564097883118
0.1987040195714429,2.1343285075297804,0.1687793093140298
0.2519523537031735,1.4522903319381988,0.2528715906621487
0.4986060940296257,4.77881501394637,-0.520721879518973
0.8182644191424483,1.5988819057721977,0.957824115768336
0.3107310694960873,3.184920754771233,-0.0134595814773223
0.2257441542658655,1.0883572737156575,0.2013365559930734
0.4404775088845276,1.363402597398125,0.4456433328046283
0.6697044781469457,3.329261801590404,-0.125273822306451
0.763295535871962,3.479463429968702,-0.2557968827192162
0.512143270353352,2.256136567418153,0.4077047256551928
0.3474613535325884,4.708272815138759,-0.3548592734616255
0.7184900334170303,2.74404682736701,0.2818865663220086
0.4499763085384594,4.411455676027488,-0.4442208620397395
0.9493232961268316,4.680782629592956,-1.249570709209722
0.7392353278831051,3.1896496908751013,-0.0355192552252538
0.1832592879457601,2.8840852427564214,0.0466877750151019
0.698704887332181,3.1499960023039315,-0.0058714254481655
0.8900237406784482,2.318970934721591,0.710650302353684
0.9735559800162148,4.641116483634981,-1.3297314783775882
0.1592177217109739,1.881479378739614,0.1521818948756482
0.2665155351130095,2.6370079668478845,0.1292045027380699
0.014915996614873,2.11701562212802,0.0127459829392045
0.6088349293874195,3.033359996249596,0.0658147469894476
0.3675066934738396,1.0305611665807022,0.3206349767558387
0.3234064522591072,2.1304655932715755,0.2776168960874677
0.1995710127236486,2.591754530569101,0.1044756342766871
0.8679420824659227,4.0808219231278615,-0.7761243790070431
0.3165030160747533,1.000829999927301,0.2697286928420153
0.5014709562197628,4.312074556167746,-0.4800504379757182
0.7553600622246277,3.511867810816941,-0.2768673242100813
0.3969629453442272,4.915873205120701,-0.3992994236731109
0.2383473779648653,4.557693935435793,-0.2377342076148239
0.2760242960794753,2.3532896368173466,0.1970168776338667
0.6482816911251216,1.104607762200859,0.6176270407823629
0.5266016212359087,4.299399055736254,-0.5033098162611932
0.6120137624036787,4.031137910268739,-0.4954224862620068
0.2303039247524012,4.264409581218021,-0.209098878289353
0.662233597484443,2.271281893116832,0.5308852928437299
0.8493449043842397,3.88819904946838,-0.6148476760220905
0.7413748768475997,1.9197010465359208,0.7707944305789735
0.3320130288141014,1.9239350746540216,0.3167975862884614
0.4294034539488273,2.698374239174304,0.1852062836482834
0.5874952620578772,4.423406623502711,-0.5981739209894986
0.3141833195904606,1.3833774898968376,0.3138065040401917
0.2690804364199769,3.124819475265203,0.0045131378377312
0.7845330557828467,2.626413116483908,0.3968688382727471
0.6694621668305948,2.246226067669716,0.5497498328123499
0.597926639047845,3.4609261957945763,-0.1888295928000675
0.6159920146482974,2.752068878743386,0.236109326892172
0.3642513135061623,2.08417597879649,0.3228763109609444
0.719983569970257,4.021813093905921,-0.588387538653276
0.034136589117564,4.020005922774288,-0.0262788761631221
0.3203147883184084,2.062602772990465,0.2862444486345595
0.053850530282594,4.469678168137037,-0.0522960072593381
0.5196018429097019,4.465131948908718,-0.5279915274698754
0.9784379637347556,3.222764330921147,-0.0794177207668836
0.9426450092989774,3.7578414184368136,-0.5761841104746177
0.6804210006744791,1.251818743643761,0.7024612621281802
0.0249621995733737,3.4337010492242723,-0.0071884750781006
0.5268647896808732,4.150758927193351,-0.4622153668835561
0.2361614218843646,1.0408992156093766,0.2052112961152565
0.3112143913470296,4.639436247490618,-0.3155996929071019
0.8983825422104422,4.919028803166005,-1.074327918708525
0.5405050380690859,3.1821890273366664,-0.0219382776382003
0.0701383558447683,4.937825245155779,-0.0684169854798273
0.1000482961031633,4.837320779816746,-0.0994322997459079
0.8290906923521835,2.454950232463089,0.5534168682425284
0.9118970475223231,3.0611597176335645,0.0733332073837317
0.4418817102711105,1.5815917650152107,0.4576665000923859
0.8072887210781375,4.598371386323164,-0.9307147230874684
0.2535927753989078,2.819285896203258,0.0804135107221586
0.9648603099382782,4.049949891865074,-0.8645248658897539
0.5462791149455621,1.1101796716802594,0.5113386645958294
0.1347871318761748,3.485493652744867,-0.0454607872488949
0.4104669965955883,4.37047583201676,-0.3970582021282985
0.0799466864650215,3.9843278360389913,-0.059712959921
0.2329869248101927,3.909468570728096,-0.1625496405038346
0.5635086301649095,3.695431894905539,-0.3009011411442295
0.8461591401311741,4.5662442638267,-0.9920315815682672
0.7146623223975446,2.9844617537452045,0.1120684425030508
0.2564151920194374,3.1967853028440625,-0.0141455214329839
0.795284598594915,4.938772618680723,-0.8867032193316884
0.1598663961271476,4.281742662256511,-0.1457858368986866
0.2486917232162745,4.95292740913629,-0.2439441298590658
0.3183468930252437,4.288351003973998,-0.2943861809956516
0.0315619861271091,1.938075580980484,0.0294613082190738
0.4778626131667838,2.0380653895822216,0.4407706495126439
0.4284993282496023,4.936325123579673,-0.4310225963502105
0.2197233400929172,3.5288697093673536,-0.0830781257384093
0.6040892759756602,4.946773178794296,-0.6280549496644752
0.3449662217178584,1.5568703142114373,0.3521671603644266
0.5323537541954286,3.1256811073283126,0.0084703152509886
0.8183650372340514,2.3255772248086264,0.6386534400105394
0.4129925797611981,4.382366858954561,-0.4013978944616293
0.0622736495402461,1.6604525415955051,0.0620633675547536
0.7182363529910215,3.208851042440853,-0.048289772496831
0.3096154014207847,2.911759706040105,0.0705936102667871
0.2587287999245967,4.570189211850296,-0.2590034376339459
0.5460538183149555,3.2124803321953306,-0.0386857256468696
0.0408251772587833,4.400978412234472,-0.0388713690672574
0.4696594207557857,4.635317462974023,-0.48732641629392
0.4308798779576321,1.785293497660955,0.4345537183055379
0.4452007870611819,4.491304369010992,-0.4493328238296072
0.1428634413493843,2.2631324883865718,0.1101929813099366
0.1467610198781955,2.4067946024513054,0.0985535272807243
0.1679342885394428,1.201221944718934,0.1572427398973963
0.241108247499329,4.526931123444145,-0.2392496390869448
0.4597155209278348,4.296023467326936,-0.4339298600130121
0.482338787793156,4.395797552575305,-0.4761575876453198
0.061104754460919,3.719780428775824,-0.0334003968311117
0.9642945143644742,1.0481006394953396,0.9891123907088106
0.0002978642001283,4.734150344747558,-0.0002977936794776
0.5253782089325463,3.223541011419463,-0.0430189768340648
0.4154058812069414,2.6052998585036264,0.2138796951322505
0.6852829421317073,4.857248008168835,-0.7451818439176774
0.8441219793892595,1.455502528088774,0.9945573835078972
0.9725733896697096,2.6127487580912585,0.5128904284380448
0.0741050946623216,4.6668751347695645,-0.0740961354682794
0.3874822796910494,2.8757325071962856,0.1019835101503622
0.9867678805492802,4.009930562533333,-0.8528474488361361
0.9058823742943748,4.230769174913244,-0.9320342406879238
0.2295431196612783,1.1533209872692889,0.2113999815756984
0.0105771246747203,2.651989876331849,0.0049741817149827
0.911849390039316,4.232838933921586,-0.9424406514205748
0.3090118764179569,1.522441367196187,0.3137741244492296
0.3361783620101587,3.740901321114491,-0.1907839910509939
0.6627799537694966,1.424038026617131,0.715050142684095
0.5549563550135832,4.599421041734567,-0.5840642693534588
0.7838005029423912,3.2260960142135087,-0.0662033270887893
0.2273852093946506,2.674992471465222,0.1024690308392076
0.3950026704859621,4.772428639312457,-0.4052961543773458
0.6894679035547211,4.989983195709273,-0.7249170528728716
0.0193562495444578,1.4063585036668464,0.0190963047748863
0.6918728707335559,2.69394791937666,0.3041399422541931
0.9776633002868428,3.584504204546341,-0.4323426057357904
0.4429006108709464,4.409308511127871,-0.4364378596784362
0.4367942410527208,4.58916589147252,-0.4483534438103572
0.5870723960324941,2.938488320850676,0.118697381529448
0.7550765549670614,4.2464956829293,-0.7404240174012099
0.9187738925662012,4.25552520945807,-0.9693972340079176
0.9019485261683255,1.196626045525023,0.9964429704751948
0.9869394070610094,3.4211488469040128,-0.2758088450457406
0.427606565540136,4.59571033458146,-0.4386295718454849
0.5677336048970951,2.691463555403731,0.2495939845282879
0.8835317192336598,2.614112802599817,0.4608752114678054
0.3649566759173089,2.218680850852079,0.2952747127053777
0.4926285702335196,1.843293405929495,0.4943408125886783
0.0960607691724796,3.6762287788093526,-0.0489652133428087
0.0984308755477204,3.743982416794804,-0.0558011891305961
0.3845927932589884,2.277127779464766,0.2969219289224604
0.4469159665683602,4.237135198693688,-0.4086678504218286
0.4722583444615688,1.7912734357776705,0.4789262403013899
0.9944790190162796,3.0378184607145764,0.1031992091531951
0.2372496168330274,1.8699412725430804,0.2287015583809368
0.6813183944996902,2.7231695002845564,0.2804971354736921
0.2235117132234395,2.186393880225224,0.1835095792214318
0.0305336226214336,3.0006800418599973,0.0042883608752153
0.4579176739050349,2.565605915382056,0.2520715998480063
0.8473953868886313,2.383613013606035,0.62185845521332
0.7722827057151203,3.243206270063533,-0.0784198139119379
0.1319074207924438,2.2636062004953885,0.1016718189361208
0.0307452469075001,1.4672762456113189,0.0305854230715316
0.6324299780695704,1.1209885229729557,0.605924943721735
0.5369055908736113,1.1865460642033807,0.5210075966318877
0.9436628129432464,1.808820962356308,1.1606358244221326
0.069505938545364,1.8651659112145715,0.06656530413723
0.6010551143026488,1.2394363671658484,0.604509033730236
0.4330314765478665,4.4273157343270535,-0.4285526598251811
0.5061627747789464,2.926667356171969,0.1081623618799291
0.2421698924648887,3.24190129704176,-0.024253395044247
0.382990621548182,1.1689811952928038,0.3602267367393308
0.5115608687541778,2.9799447832557284,0.0824263718026198
0.8069674406913606,3.793597704572747,-0.5116915224122304
0.7596376943181845,4.669357762342843,-0.8616752544139912
0.737424513695616,1.2649977557524117,0.7799066642221365
0.4579733169798516,4.192284298624475,-0.4086972434650784
0.6010313677352186,3.31480373687392,-0.1037716569929023
0.4332927852994686,1.715676509278384,0.4431123135217034
0.8391448680593824,2.2802062477271514,0.6902087017576816
0.8668447108151679,3.177241422800841,-0.0309003194314517
0.8309770112440098,3.750376102742722,-0.4952035220324347
0.7892285416802592,4.969335807134886,-0.868434417849234
0.1361690598495635,2.3979096363338432,0.0923179547113609
0.921143473119191,4.459842846635203,-1.1015828345040912
0.8516169421541705,4.090463106412031,-0.764475361044724
0.1882288284202311,3.5091227552253588,-0.0676844646338933
0.7264637951501126,4.28654791711477,-0.7229298177711507
0.0523954037430279,3.4181254472715428,-0.0143055762470676
0.4455549354035039,3.72859386831686,-0.2493540588254441
0.2360316697737606,2.7795529616545696,0.0836959537875585
0.3135520190318586,1.0444694313359326,0.2745515397021887
0.2709889886107618,3.998794817017611,-0.2063324407474304
0.9639246151616144,1.840540295393584,1.191886058554468
0.2906987244524879,2.12045145264236,0.2504915292269025
0.2355680867924401,2.9360933193556487,0.0480876155965138
0.0011705758255903,1.8848916153654272,0.0011133071366332
0.1960943059198853,3.492396691959634,-0.0674395026982861
0.0432180714033647,4.976787157685551,-0.0417283501165865
0.8321924553041897,1.2805018418739595,0.9229299266126172
0.6018148951941164,1.104613766622185,0.5675830253469913
0.8418511783472367,1.2027178729999166,0.9034461164933963
0.582374581580487,1.9844489620218329,0.5624452659297269
0.2908832424365395,1.5109503713864654,0.2946056296616645
0.8961300426590013,4.388713750999344,-1.0152200109180125
0.9317938290764708,1.0166446312415371,0.9146485387894004
0.1870424496634475,3.2183421471496727,-0.0143418156963343
0.6682528524153843,2.23770209830479,0.5528003977051327
0.230869211969853,1.2227426268315398,0.2187667225000442
0.1371993931942685,1.2966113189548172,0.132461495592779
0.9133788117372018,2.616163079366693,0.4758979671583257
0.6806507176428395,3.9491915566260913,-0.5142228035515455
0.5485544840722597,1.383962191901328,0.5692590666806495
0.1432024315775134,3.913925858951955,-0.1000949140970234
0.4146277468589711,2.655676932852258,0.1948697346393858
0.0938518811025223,2.968955583147753,0.0161226510325412
0.5378029948638186,1.2471362900523624,0.5350441811992258
0.3051798526343541,2.0772650391762317,0.2701421938473848
0.6542068147088573,2.595654508524005,0.3465738027519962
0.2152821082225218,2.366144046109493,0.1512817163701198
0.0086020700185696,3.10351365728656,0.0003274790435893
0.2570247916005825,4.818651200269911,-0.2584424483371765
0.2102629648519703,2.7503453511734226,0.0802682159027858
0.2765572165472133,2.1512739762981155,0.233369881544798
0.3231478534592061,2.788055081156216,0.1121145736058714
0.8057151363807405,2.506843647507369,0.4981136713456322
0.3099765514038849,4.6932298902892615,-0.3151085322617066
0.3905102865282351,3.005423230459856,0.0530362418033329
0.2483155214647479,4.938434302928739,-0.2444250075691757
0.4769467988822722,1.7941728015000913,0.4837442654145111
0.2135573782205833,3.4495607932632253,-0.0647794499969682
0.8786154585687941,2.214647122949284,0.7791965087699718
0.7002064392954432,3.8499374373776503,-0.4729771903451851
0.66934423243057,3.3722942302086443,-0.1536565669281152
0.0169147169174797,2.644830209321561,0.0080613336896644
0.0300219632193281,3.726197922015255,-0.0165689863594854
0.3355008020655546,1.5632181960080334,0.3421265680635243
0.9027291737838818,4.797289628136145,-1.1185726119212211
0.5072695925421433,3.913022992501723,-0.3614690908028191
0.6783160076959595,3.3577321735136927,-0.1459900712685154
0.3479599350195893,4.210696525925611,-0.3100232701035095
0.6948604113672017,1.6264500385149807,0.7667308720941087
0.5181778654211062,3.0261240546325983,0.0597359216736327
0.5000075421802965,4.405942345181172,-0.4969116344480251
0.1399856390134068,4.426586778037006,-0.1347143286288955
0.7984534236742566,2.019061838447631,0.8031776812871954
0.0513834248940826,4.03637125421122,-0.0400934384066779
0.3752929849850904,2.3299041883390683,0.2757372612295523
0.5275542393889439,2.658294585396579,0.2476801099229608
0.4902007016344046,3.735488018609677,-0.2778754132145596
0.8388814853402498,1.877042286433897,0.927045354907566
0.1504452266725267,3.34395078832232,-0.0302410765588693
0.0596598565449278,3.054762363997902,0.0051737987003399
0.2957250405291775,3.3135018147502358,-0.0506094152869201
0.5302135489585437,3.3194837769657606,-0.0939618065002448
0.1096296359586659,4.23283774758303,-0.0974176517690404
0.2197653850553725,2.835158174466029,0.0663433334064196
0.8718011358819476,2.21608870946832,0.7705121280579278
0.3940407059976891,2.7476255916281267,0.1518370809973823
0.1199744689481602,1.856035932175878,0.1153826591045274
