x1,omega,t,alpha,x
1.4029035409694068,1.8851867198548735,1.1699746261032993,1.2186256801440234,-0.2307151215789747
2.5904772258712097,1.840633314154244,2.210291245448877,1.2095422750680287,-0.4257842137347829
2.075107527870089,1.4706444685749225,2.012381003232872,2.697969791934113,3.374179569453532
2.344900738389958,2.40572380275552,2.3134215574833163,2.8170097302860166,5.514829158599586
2.321102703312423,1.6435414482280708,2.108435587531024,1.4708248233352328,0.8679706993663706
2.4766580756915246,1.532675208534103,1.1585336890989069,1.6611554115742158,-0.333568734858185
2.888259800416569,1.205263798975024,1.4475384616004323,1.0176828112579102,-0.4116877004440571
2.908687743629554,2.270148272675321,2.4975808023863784,1.118824274145534,4.554780209749183
1.0389431709610917,2.8942952486264515,2.6305864440514237,1.2181150504605878,0.3189251318944636
1.973293858813041,2.4169824247838205,1.9247586879031395,1.4732851686974442,-0.1083287159772727
1.1360236527588838,1.28418095242385,1.6973668587843176,1.2699822103233624,-0.177772559247615
1.3477863995136554,1.0354028395792891,2.527339337883197,2.086125222453952,0.939442729861839
2.077636596291001,1.7495908962187732,1.3338168202438143,2.500010577944677,1.0443178627701517
2.719373865288435,2.158488114301423,2.029581672422209,2.2207444048301865,-0.2452954050231476
1.7698697330159463,1.420050618234427,1.9560049999707811,2.961246085623237,2.922925270833559
2.279993316913136,2.686825702994963,2.6514463473360608,2.72700977934039,4.285561600373142
1.9724156682636584,1.2874582593642945,1.406418508777216,1.6571249159531871,-0.2841305222709318
1.314179105434163,2.583700943012963,2.583606749153991,2.170114742845331,3.64996273349376
2.4448595796093464,1.5270401136722629,1.8587234670485768,1.6836578124008332,1.4159323797723056
1.4916289558624962,2.0748778394843628,2.844267553929924,2.5666123072906872,4.681570269540307
2.69746155258602,2.7196548259481563,1.408893448672174,1.1483485481645694,-0.2380225370830053
2.8773383478188066,1.5381741058860017,1.4889794340482314,2.419281112237865,1.1270209128386175
2.6299231568748835,1.685914022542132,1.7320462529238636,2.199566164459616,2.9397977166060936
1.015834915847062,2.591893444180766,2.4383197517249973,1.3476536678061106,2.3823042754370536
2.2215017448050887,2.6927177691353665,1.3670656859762316,1.5811111150283248,0.6794959394470375
2.125162425360637,1.2683282473979858,2.582010690144795,2.987023590505712,4.129549211465531
1.4573234208695192,2.628393220664304,1.6186951015267437,1.3269395987090855,-0.2663471288700201
2.8569015633152377,2.765699961060843,2.7326848313605296,1.8200493908643132,1.276874998314696
1.899281826428534,1.713335603247517,1.93581673260512,2.0343578197509338,1.8763087227708888
2.661907934164383,1.9193678434351535,1.760679084994492,1.6227389115918882,1.4928884662392043
1.182596676051286,2.726321329074165,1.5553485179161235,1.5886637458568456,-0.1493038126251003
1.628484039045023,2.5197756614766007,2.881189416230077,1.1585379950735248,1.5025070113566832
2.235005056724109,1.6857064192157047,1.845046372506392,2.285992646884474,2.8702694453989155
1.943184836063104,2.77300890575801,1.8075906535098056,1.2855875599788518,0.7926662233620013
1.4625388401134136,1.074396499467262,1.5311047361544436,1.9279870158625927,-0.0929426978735091
1.8666330449792257,1.046350209059205,1.9737553294831032,2.7994722096781937,0.290952991276623
1.034494596637697,2.0051759994494525,1.7261593645140478,2.567075606036739,1.411294656121988
2.301113552856208,2.077408611964658,1.8631668585511725,1.671268616445253,0.4231373590780266
2.6695809888238635,2.958704359489768,1.1742897637080714,2.6187537113042563,3.72180268701996
2.791163560187856,1.1241204879838953,1.788830052344411,1.3657082227580846,-0.4972657108623332
2.7294384001232626,2.108992046980664,1.2295330673778604,2.1307114065360397,1.9054533480006728
2.7887218536385907,1.16550643820418,1.24501465226218,2.485867451207406,0.4319726261629229
1.898850999845932,1.8903256586325088,2.884803937062821,1.111339569371583,2.2427432611866736
1.2111612839831691,1.5306759392484095,2.3832304414098084,1.8824797324931493,0.684502180743047
1.681205529436604,1.5483080198745147,2.009295752498176,1.211446837670744,0.3543673323449997
1.7005710219715051,1.410174918329158,2.971000671155804,2.996145969011317,0.4210356653602541
1.913318518438024,1.5317764891172534,1.7046849675267466,1.386960466444318,0.3241488759730941
2.107514551831445,1.2087364734404658,2.2880923089071343,1.103262052291284,0.0514261201154651
2.0220550739608845,1.5180649911150756,2.882600234961122,1.625054806000748,-0.3094227938340478
1.938709848613993,1.787510059663513,2.930314766206846,1.2769488188292553,1.5958331609653376
2.403758880912733,1.332617152962877,1.6323506229466265,1.1564385669983672,-0.4682388605612974
2.4600016385803865,1.8839092015072771,1.6035160222128548,1.879332876380185,2.114020399347227
1.4862421382758235,1.5942271927638525,1.5498175579505815,2.236904465878981,0.8756722810354483
1.7846176923694272,1.055393080158207,1.2275478183390034,2.519310073220133,0.817153325409795
2.003860227825215,1.4818017627777995,2.7246997081113724,2.2748508459307955,0.5276468467767728
2.881008029370653,1.2392372468256465,2.7666578456665505,1.872932971801964,2.200479543759194
2.026871312891189,2.3817974912175783,1.3202096180498404,1.093938060896196,0.1903903806021685
2.101925406563802,1.4379137589195172,1.6664449635905003,2.6207796269335755,1.4299608334191272
2.5162941029315347,1.2871289734415627,2.4658847569505715,2.318935542063126,3.314050982096964
1.3216854114124856,1.3615687956690992,1.691380763914117,1.6712528738943184,0.1035135689296146
2.193063609625061,2.286061564163935,2.266403125669074,1.7790374450232636,1.787048730337172
2.230384951701067,2.617632744496585,2.477321719008632,2.798995847654103,8.177939628308748
2.033475223062036,2.814141083339156,2.112879283141062,2.353113412075335,6.180031247322076
2.0601066377237225,2.483885740930002,2.975885493732222,2.1417784829073483,1.79611203061613
1.7579524211023705,2.934098418499874,1.1127674157433782,1.4951601757746456,0.8440240534786242
1.0103467945812552,1.6641835186883396,1.5971033016230276,1.3143241509437729,0.1462691602117896
2.160816922638,2.63775332643524,1.6063091491615091,2.470945101272127,0.1293544901600633
2.15877801044983,2.467104248173712,2.69857091186709,2.9676255757305663,7.558473581736667
2.201154240736192,1.5391565004408667,2.3514901730299846,1.882043754704451,1.312288979763822
2.241628989530415,2.933454444237984,2.9273668146163168,2.9104050987630488,1.4224445200349418
2.696210133721716,1.3881394122077546,2.919787399657217,1.6758067340508038,0.0438689983610413
2.6941702950163924,1.387292997420918,2.589021623363349,2.672355382819509,3.411039349390121
1.3006466275221538,1.9449403355647925,1.4303484153042856,2.902890761896232,2.09052859187328
1.0447367638519505,2.761788860799867,1.806147646901146,2.372125315452858,0.4682991104344803
2.910266887809166,1.8509040754032104,2.645766178789527,1.261441890239542,0.6581711726683892
1.984718046576148,2.826381191876472,1.3882333902673236,1.316292192830491,-0.0931585855541697
1.1841239863981,1.3364406328191956,2.5408994310412205,1.1330200800974155,0.1107334336348238
1.26045514998582,1.3419562486093188,2.8668689056358323,2.8209967012165453,1.1008676499271215
1.801606241502204,1.8049798811254416,1.0700495323715504,2.2265483884362185,-0.1362634399230329
2.920414745444144,1.0380181648184044,2.8864603122800165,2.01045575458186,2.8585178621688487
1.4032318132502897,2.2350165625713703,1.523146553219389,2.0191274374536365,1.287177284089572
1.2150275814745397,1.635100216224585,2.4684855924760747,2.053136341363156,0.2166080154027262
1.8678227266952825,1.090440647271765,1.08615802565943,1.909966907582744,1.210579615661082
2.02080014274939,1.492873306655027,1.9197991397667136,1.488638821176571,0.8409617408875731
1.3568827241911785,2.9380212740658607,1.5559501828517168,2.4405838124836574,-0.125273794246165
2.7434977880149205,1.182537648200039,2.3540933744152803,1.014409013618594,-0.1280509947602546
1.5986302978557327,2.1628902222204966,2.4321368710586264,2.1398335341372245,1.7615822317859091
1.754995112951056,2.7982111630932938,1.4224334091517556,2.9355554734061693,1.1288558365656636
1.4893195867899016,1.17678921142987,1.5972285610757742,1.4629783624664874,-0.2513801455857163
1.420852499792719,2.836131067988288,1.9398915924738096,2.995077880697546,3.1535074544357813
1.2453310255637886,2.8264505624810496,1.3691909017065234,2.346763977784348,0.698236762552919
2.6090488665029548,2.9777266665588265,2.6355869317209137,2.68900333007928,0.0157025123641175
1.6304964350745923,1.108559302987414,2.3644111742419645,1.936206052870072,0.9616138181898634
1.889422487871988,1.5920470537196725,2.0379205379621834,2.1309466878853005,2.104365988896059
1.6498133833374609,2.043443879116514,2.7864206009164687,1.7358279200451583,3.3507644546529654
2.793694579447408,2.827279177778458,1.3403714212381723,2.2774150472006203,1.81697960157056
1.8422826324532915,2.214220145237631,1.8419528161259784,1.574949913264286,-0.073294325463747
2.4246230692516617,1.847977634533413,1.0381331807864074,2.521266158044789,-0.1164971813626954
2.8123663518648963,1.520632313957749,1.5427410827771249,1.5630798537582349,0.1847595332945798
1.5486253831806776,1.709787402183675,1.443165968617852,2.765939835516514,1.404663135428539
1.8563588997860625,1.6190612585248894,1.976376587854231,1.7520521709855952,1.388195300981928
1.903633518831938,1.0662248196395796,1.2622550530697116,2.225810431981559,0.6354320240411634
2.487314991404672,2.927130582660518,2.521765255697191,1.1526194543070665,1.7255862951052037
2.690322972021804,1.2407885323849668,1.955887269762297,2.992206860681652,2.559942286873643
2.4605813549557416,2.8976598264504685,1.6515212514364606,1.4338507391551056,0.1986991845086261
1.4604647019955417,2.890123754280253,1.5424515312460465,1.4078983417466169,-0.2373652414083824
2.833147409614324,1.7934624384768645,2.355775608937844,1.6883108689984048,-0.2777354849177947
1.677797763351343,1.0228944404249511,2.131610659141772,2.770903646169218,0.5633979272016475
1.1779536904940149,1.8895951726405489,1.632731791703568,2.875444524582651,2.2002998530228868
1.94199273523378,1.57189012770312,2.8733095877936146,2.1199642301087795,-0.2220102736974316
2.079984951348575,1.2307673131550074,2.8261200082644997,1.2274563036406172,0.3112311638834172
2.145915582519524,2.271157401008921,2.39212260993647,2.377219374803591,3.636295971084552
1.4511010613997757,1.0310569281905044,1.1990819599699127,2.617157682851157,0.8856155551700454
1.6207934557154222,2.0421270753437084,1.990155680924261,1.8206384212298916,0.0971467137618223
1.2045183679735778,1.111449706050968,2.7365642545721323,2.8138820706608065,2.157069307860425
2.200640941241608,1.8627143342547097,2.762854845712289,2.979952370326321,2.085090311641498
1.771056519621791,1.5042914336093895,2.055038841813194,1.387029876957948,0.681495171836595
2.006056841990873,1.5833583697146418,1.5275498993508685,2.2823435320432406,1.0702282378496972
1.921454712928652,2.439619612156405,2.817749478651569,2.2169335918538096,4.5325349295627895
1.6065140643462994,1.7053678684002096,2.924547264513243,2.1735803480819715,0.6938625572618777
2.801440944865468,2.2311776139037223,1.6678365162785984,2.203041987275567,1.976301476834775
1.7776757812442905,1.6098965834418837,2.174269711951873,2.612010320980368,2.4063890853147054
1.0631358912425255,2.477922488965847,1.2364956829163083,1.9557323447152124,1.0067648617922282
2.3376819922238976,1.0274826694302572,2.987483400115737,1.4251627466904702,0.9827092556648716
2.256402106310637,1.1523649720711058,2.430440525869442,1.7136322758245977,1.3079779261336386
1.4173091361092949,1.330832961884245,2.409433185551455,2.5933659577957164,2.245792783267682
2.805613950607823,1.3841982001433202,1.0677559996922157,1.7512950240728296,0.3022184824634186
2.674501130865052,2.864409059699568,1.423417747638876,2.955668065544286,1.195720335931837
2.339357940467707,1.4766607878718798,1.8289103016607395,1.1580686967135403,0.100098866281577
2.122584343646277,1.721188945430891,2.781377642513981,1.9957594925191504,0.1825190580810615
1.1490345595514682,1.1806734832721215,2.0028128386927166,1.477438840730488,0.0438528134664062
2.480763390725685,1.192991335533448,1.5797383910716267,2.6668804394898773,-0.1353573048868929
1.6320879999628346,2.586150951160157,1.9567615582411289,1.8124877621802036,0.9008994191699728
1.6705679080485718,1.0524024664851417,1.3515421758745387,1.8641910682865663,0.3151621869039298
2.844300497844095,2.4507172309162866,1.127677790818402,1.2232484319844803,0.3619125417022947
2.3447888247753736,1.5251458780413074,1.8853476450070157,2.720312465941179,3.675033150096176
2.6819870292326344,1.0522345454515636,2.203853983456231,2.6475626000133183,1.4617346843857075
2.467429706019982,2.0132684233211533,2.41691654010725,2.8035370864039897,0.5390391298565725
2.076246043170213,2.3259648636061154,1.6414916476985133,1.1210907296072603,-0.2036432865881154
1.7058569343337835,1.2233659259256715,1.7879537964007628,2.887989195101172,0.6606914199456515
1.1768900641844733,2.8952058645486973,2.766336181775965,2.4712121443214,-0.1124092708679813
1.999092166700511,2.8293462320953724,1.786853792408492,1.073795559748273,0.9158949498486176
2.472395009215329,1.099327934600218,1.5338916543540717,1.7433666434184976,-0.2276138635624748
2.124832198577417,2.437396317526884,2.5106435960994684,1.7500037645321185,5.716050465515795
2.8674074880355924,2.917893208577337,2.2002861627469894,1.256311459017619,6.375686416345534
1.7520059313418677,1.7486318306677702,2.8155287249911174,1.3086882690288513,0.4673348631911929
1.3155001543064486,1.0794821654746154,1.4174273645362878,1.1514774076064886,0.0560464916904047
1.209960739560337,1.5576719333893607,1.1678594509306053,2.327482088357624,-0.1272623835128701
1.0538358307401807,2.718793837763437,1.846253082045876,1.9360834240253504,0.505220924426638
2.2349500414886565,1.644959874611335,1.6458285413238145,2.2336419881232787,2.0808367162033896
1.654891034236353,1.6373440326574198,2.210970251701453,2.2138630304831186,1.4178680992793649
1.936641032685663,2.533855387004716,1.8220233476015095,1.3284352197125284,-0.1614848740535367
1.422185319648831,2.200297131464134,2.8268900031093978,1.132654517684737,3.023768786238114
2.1141393514011764,2.194614427496548,2.771625963994932,1.756651626928677,5.638221886333351
1.03090883188845,2.7435590172600435,1.090041350385851,2.9135595784235795,1.9164696442025264
1.5852628529171573,2.933050250927913,2.307358611741257,1.4244752460703034,3.171322155194253
2.154283132432321,2.3428532122454917,1.2164487722323982,2.803311854849376,3.4765814871670866
2.176173771564557,2.996238982402805,2.348823961627465,1.1872958836451837,2.9574475171739985
1.742717918220974,1.4138174098417935,2.7258615611775148,1.1971587823243224,-0.1238563736968555
1.810275745726107,2.720840111031551,2.4619695653688987,2.381231230802804,5.264821464929954
1.4171891886642842,1.2166109805194267,2.054839849383755,2.2765471394199626,0.9352331830181272
2.7221866621379998,1.0783785690991583,2.4620166705218427,2.49629792955924,2.9031855210223783
2.402943834983686,1.202216611709949,2.600640967771347,1.2976628641006378,0.7148325337728291
2.9404771408149672,2.2356321600735334,2.7417268514573387,1.5049317809559128,7.227324422753107
2.431031176340856,1.5283643460059395,2.761970269689088,2.0062939714206784,-0.0617401629698062
2.498682859381244,2.282211197441796,1.0676866706204946,2.9769867748953,2.4122557846462684
1.670746724674843,1.0408133022873802,2.093774551063147,2.279887315734109,0.2894906244176363
2.7632263915196305,1.050696712465631,2.6090350616775426,1.9385320193573128,1.9983947182125823
2.827570298116892,2.1082874254509143,1.146366736607173,2.7479400561712914,2.238337592090371
2.184659050212306,2.586402845036215,1.5263007476569248,1.6952665799463646,0.2627982342916395
2.1460600489096944,2.9798401371929844,1.3601131309327577,1.626116861901589,-0.0048417510732027
2.3627042148629247,1.6501448439176971,2.588959282385532,1.8029226905520064,-0.2332771033028165
2.3636749922073363,2.163535571459729,1.0785697877885618,2.191631319632817,0.839699038986352
1.5109095711934646,2.252659884703859,2.2328189056277505,1.1314438089949277,0.6380474346833713
1.5180741562301427,2.0248455055912054,2.1822398931342817,2.1720682002962484,-0.1631351248208869
1.7184340810783671,2.9933287800202524,2.9932866057208454,1.6974166093551624,0.7945634796730833
1.25902021645258,1.4787159587492955,2.526426368349866,1.0459401168248954,-0.1391387937848972
2.942880985410973,1.5535965391276036,1.7714436113885106,1.3725972155577026,0.7345145955669586
2.348740521925672,1.5492652624724348,1.1847819423969523,2.991068618538664,-0.1335769686045214
2.3964655654174014,1.3905898838937978,2.812492170013096,2.906431874118494,1.872382410644984
2.623524372276304,2.3252710422759764,2.6515330105369066,1.4602021915974377,6.383480741023198
2.217777741574726,1.7791832169078097,1.3568662059544616,1.884986693118456,0.6754749961201123
1.0546558468027756,2.919512211687432,1.448809780552738,2.5663244464400083,0.0934423426395278
1.5944083656193588,2.652532202022716,1.4384359738622106,1.057502254875324,-0.2163772329243365
2.7322843132968995,1.8852522196985424,2.196294335283839,2.272340750866081,0.3396493032521512
1.5633151352744996,1.531933590907521,2.795573322348554,2.3053332376732367,-0.0257184395893313
1.7336305126112508,2.3803494112109584,1.2992671598278016,2.40352436906788,2.4253147141437563
1.980604448746052,1.401731137013019,2.443695626242376,2.365977678111141,2.4172637216371737
2.827394442791597,2.7916180101639254,1.1732845697845389,2.8122064360125005,5.007646841782017
1.505826257833186,2.3930265253780165,2.023404989236204,2.977753069258944,0.26969461533758
2.701819116176273,1.6381611405562155,1.689086806944659,2.2037450436920016,2.64251728786173
2.7132446339841696,2.5858674963959576,1.1838013423355056,2.7125753499520897,4.607889859599145
1.6164820392880368,1.573645068351107,1.6960942527860443,2.9809181677028684,2.38102736348005
2.0231989945348907,2.182115376795895,1.8990788279715336,1.0277066877653669,-0.486595752192741
1.807688950173086,2.7865515266564227,2.7023771629626507,2.932840935758623,1.1112121318897887
2.314792497422454,1.8751607526507457,1.3645839277694536,1.7853949711591384,0.9483629270802162
1.9933656793674503,2.067725321598064,2.119202993902392,2.715631666627919,-0.0768650974485924
2.5986719460044805,1.9694977683015924,1.5296512058178109,1.1718529875084065,0.4178091086246905
2.514670253477298,1.9715831047324528,2.986638965173567,2.7582165090451345,8.231277886934505
2.4798841159304565,2.456878644206453,2.2133679400053947,2.09784057206669,3.9363720968252753
2.348876219379937,2.9447594371832198,1.7759048013504926,1.8097209152273,2.200765766941762
2.4584211246378342,1.4915010663077772,1.7550345129349132,2.693025670530691,2.8347752543206552
2.537422162228131,2.7770324184690467,1.6519871929295362,2.039916186362364,-0.2356072606734612
2.1720000204872294,2.270265590577724,1.046144748800847,2.8366150570438067,1.6320778474631288
2.2986838291702627,1.989742612050728,2.17073564592392,2.623600866783724,0.0045649096560496
1.3097652304481426,2.4270620267074907,2.960460617810095,2.7701828216442586,2.20684801766905
2.4757513086435985,1.1934603914864257,2.433179556048975,2.083803580594748,2.4668198131817007
2.929651330904857,1.6320691605413258,1.1437396982224144,1.4558550598919655,-0.4916044050079092
1.3695795213168005,1.5495641756092409,1.1537222362610302,2.4183848992845016,-0.1413394097542234
1.5609462056449086,2.854090458773691,2.892623109824836,2.229812207647253,-0.0780937610397969
1.8674815566357836,1.0806408844295765,2.61945593650167,1.8659952152125083,1.3806430473228744
2.278566888292832,1.221675351628463,2.0078288590633653,1.2608676370608018,-0.0466208606313735
1.7312159613342102,1.35595097291875,2.82042805513903,1.4066179857984076,0.122619408248344
1.712801564828761,2.484601798647678,1.6558857200118506,2.087211613247139,0.1691582120159963
2.035598317644538,1.285102866897923,1.1055420524476087,2.8465130126321267,0.4338216721132992
2.7171310985939563,1.5363825419328152,1.3914976924510667,2.448236200167573,0.4599284445175652
2.50548886308658,2.728577614660497,2.7053257497728507,1.85989109611994,2.1042290218870554
2.083052946057566,2.1752474433840385,1.3645253603613472,2.573090327171152,3.148500286706018
2.6970540208080687,2.0032248576955176,1.572720229989681,1.4366976387644694,1.1775961372421606
2.979666113309684,2.9556197727333324,1.0568601813172902,1.3570341966873023,1.0630231544522533
1.1044668504800654,1.2032862709347905,2.2236659530771146,1.668402699772302,0.4840940766007672
1.762436902383923,1.400809519814371,1.3446146523461249,1.1838121741582968,-0.3447534327816781
1.8136083979454551,1.938080446067676,1.4983364578967546,2.210931505645196,2.0248339800605444
2.723208654895026,2.89347807429444,2.0432214239092854,1.0833738238112265,5.099901761672181
1.4413192343342396,2.4732172350216324,1.090764193220365,1.0953696575774534,-0.0140415755872259
2.303727182787421,2.622637842241595,1.9044435490034168,2.9513025810075755,1.169195382944059
2.690294371828445,2.014165107800711,2.4710389141685822,1.8869981766878572,1.0512555648370083
2.2025525432370374,1.1458892762501622,1.9596029004709352,1.7069085960857464,0.0911240193788702
1.5213250125478182,2.395993369745121,2.2842391611967865,1.896605669306084,2.4200206333362617
2.152218218980335,2.759304203448613,1.2049378454130484,1.1561991729229462,0.2896058491593323
2.356303167796808,1.0485265724107706,1.7040050662348738,1.213613538218146,-0.3735432949284714
2.8314099796102,2.4480047473657915,2.462785985140582,2.792097253572717,10.145728005417038
2.175937619058396,2.8697748226219773,2.192118820720796,2.6899413847967955,8.028670516139718
1.8838214702533511,2.699937463611381,1.4857353704171934,2.1823321461948986,0.4951953094453444
2.043478834531138,1.2975961550884576,1.204512139974749,1.987281414419336,0.0162408271438185
1.1755707333365992,2.0266130318932456,1.9712693452797991,2.751822833648576,0.6253084122761526
2.024171150884091,1.0801821073532072,1.068253131292059,2.993518098099964,1.8131081545806829
1.5175831605375831,2.658830012848671,1.0442506228222213,2.34560608920657,1.6882991035808177
