mom,Bx,By,Bz,E_n
2.609656977558665,1.2302851274422104,3.490207650404729,3.8962951547159177,14.023420259058987
3.104326671850939,2.267111676546223,3.1146178020047923,4.730306532183343,18.93803112535681
4.371746974372608,3.714716721023634,3.783054198781616,3.986009495588072,28.99852335928807
2.708663471996608,1.3769517964850326,3.2073284898355663,1.134543343096202,9.941252854090404
1.0654931746436054,4.099497983008902,2.193708528268697,2.1766486481076157,5.47004315118616
1.3269812938088834,4.075757974380426,1.8556543238239545,2.7447327288129832,6.969976513854577
4.357828243542843,3.4713234360295484,4.588839252081669,3.349385108562048,29.013421846980357
3.354359783921608,4.438828095707213,2.7253737438584085,2.650323174854182,19.60366315057309
4.079220531777935,2.3506387338892094,4.809759459634112,3.0245241675852794,25.08207685820124
4.914065944842794,3.172588719691265,2.89193090731262,4.132436011494662,29.281240740238548
1.6820240885773967,2.4961317850842235,2.371461212786631,2.596155797056761,7.2531186169753
3.966537215187148,2.553719614220068,2.639375504016944,2.613670589174914,17.879828506630098
4.592835798798317,1.4112491691023088,4.018458843694722,4.285741685872645,27.750466328634204
4.094026248246209,3.3846935479746514,1.6939514943449083,3.965900873146242,22.444074656628583
2.63688704587438,2.3274984776056207,4.465909800369161,3.7430133476890894,16.545651684515096
1.314552836127124,4.214833223799607,1.6970214212882535,2.4279412653193817,6.772129115890821
2.584111077894786,2.008674075213008,1.2485419020852158,3.867245327115264,11.714096414000512
3.3875483105386963,3.4386611837280388,2.864995895245316,2.485638398609644,17.343119387021364
2.646990631402078,4.587811286831428,4.83591830469844,3.791056400289784,20.298505410731504
3.3047727550568795,3.784176577870965,1.6941118590927309,1.8864330362639423,15.053461895642275
4.286242902678579,2.2620968899818967,3.3836198993994206,4.624544715985143,26.405614928512943
4.379670431478172,2.576516531711706,1.6594439443109557,1.7714976905576925,15.50328833881812
4.8225726556089175,4.780238459425191,1.328554027350071,1.6279707050461552,25.181969109051064
2.839691394744388,4.027505285244244,1.8429460799475208,4.598341756570507,18.13004434386972
4.527107648672195,1.058049000102104,2.1590659717036864,3.542610646304813,19.382748747815267
2.1896590115282444,1.604794356444239,1.2706589496407377,3.277128526298216,8.460563175096953
2.329343241631373,4.997448121393143,1.0234774672733646,4.260407061292054,15.481471665518171
4.847952971651402,1.0593957141830397,4.2052303974940735,4.28204374969595,29.54555124428428
3.098864366029284,1.4608017525947106,1.7948798098415892,3.984769833536511,14.279655068016892
4.620779218807117,3.652320416614847,3.22562073011157,4.375467137723142,30.261266208598567
3.2417463794075534,4.181311942423079,1.5554026322314545,1.488284874682352,15.245736695437882
3.978932632468744,4.574281379970671,4.0606783164689855,1.0896652926195904,24.720839461983694
2.921097288324985,2.789242574674084,2.2012480666562984,1.7194697550629945,11.530730803734231
1.3682890299642274,1.3306121419291643,2.292162697684973,1.4605582554339356,4.14068969474826
4.919642108093186,3.888662696445897,2.913636941600057,4.154275497236741,31.450707807271574
2.362077474074308,3.430000164096075,2.0741667927849687,3.927965740083103,13.256281798975705
1.1230288631876797,2.316215956577947,1.1061955048163412,1.2367599513305976,3.1997652490117097
3.554873975011633,1.3448253908941252,1.5785108269432588,1.7468911209512914,9.638810104514285
3.309194842790742,3.626434978555997,1.8269065278939265,1.592424381399776,14.433717663082655
4.115153004837295,4.734960533966167,1.8412654723082684,1.3940033336482762,21.679224035439137
3.4528461337581677,1.4786375420888973,4.56328001935867,4.786335807045155,23.397689988064123
1.1612223878123005,2.896801314933988,2.8774718414819302,1.4718089993203023,5.03996252344332
1.2890691894421151,2.229134649777757,1.68607253186955,1.6838908677579432,4.206272532150268
2.4108608244936542,3.1321585725393164,2.4966609055917246,2.3308296641626485,11.172590785563916
1.2511562488109318,1.0516858779425706,1.4854675341731545,2.889203993014384,4.272319689473142
3.00189656015594,4.468478423819112,3.3843234188787474,2.7044348354855936,18.68301709408443
2.556870592557267,2.2955686494875147,3.157200731017771,4.426741964704123,15.090648569918088
2.125934920487971,4.434515239471072,3.5703966700047616,2.6311003130718693,13.333416840013186
4.3015854215620895,4.530863806569911,3.99393158810293,2.4799938067310765,28.08595534797134
3.786389724843956,3.2675630123863613,2.2873642917607286,2.880690943904074,18.629415988018277
3.1780150521053745,4.699449656438254,1.2577777948324136,4.25040589700103,20.530268063216933
4.151661434791175,3.8756376955204286,4.311056418893564,3.912292188076763,29.03546432711349
4.9595180417908535,1.791790194494482,2.27510508357382,3.697407731244584,23.29254909870528
3.983861358045044,1.8722646883694427,4.862580144739962,1.226165264458411,21.325212793107163
4.681017638034199,2.1447105568011104,4.278098948497807,4.258238546875792,29.98574896537192
1.4017193437428568,3.4702792052365807,1.565039030491361,1.1239958066879634,5.5638814963900165
4.5832665074286965,1.426944556942023,2.9233959223621566,2.586925121686626,19.04930177626512
1.4525676604140645,4.8484531696674855,4.98656874232131,1.4999578957326678,10.33502039921745
4.108810827062802,1.222658420601558,3.0784311279846714,2.195761562306612,16.328582063526415
3.5486245587879983,3.144757849532782,4.234066748883521,1.230656457228411,19.218787933506185
3.262132099792538,2.705896044922014,1.4293995339668637,3.525098991737964,15.228036327138478
2.5675239794291165,3.876824451728055,2.830951917663028,2.261801209166013,13.624773818678657
1.04932989131775,1.2928112985361375,3.587527004836566,4.789296285413405,6.424013532848902
3.068395861005771,1.6731228652147636,1.656794384050798,1.5936475429140198,8.724189380337426
1.6572016498912836,2.040504786478468,2.1282318690729207,1.5519912275937957,5.521667438620927
3.5677188284728105,1.0847709376469346,2.6493072705227645,3.090258584067798,15.02905743199521
4.22459384808292,2.5816215459008918,2.139255840505033,4.747131814673018,24.55228611727143
3.141394327180944,3.9382415522541816,4.521981304072009,3.843183773738024,22.374165776227223
2.2358833107199487,3.124192202130659,4.872538567625018,4.0426925480867055,15.785648441658566
1.6444080516424693,4.585870013648892,4.940287620244435,3.34097652506973,12.371235949486527
1.2531251859978627,2.2353270572514266,4.277168554145973,3.631911106153997,7.568879876210386
3.36868767424819,2.7908719558272206,2.0368683122419315,2.6175003623614623,14.602049510932096
1.5856832667163805,2.6068119869928106,1.0054579798114536,2.9241064444198197,6.413067149292072
3.979385338249063,4.653048717992613,3.2045235368515623,2.8091193332380446,25.10830851975429
1.7940298727807549,2.235973046564032,2.58300175654472,2.3640707846734603,7.453390804852733
2.682543268536347,1.322426931202445,1.7972847602260655,4.093479122250091,12.50641167676296
4.283348355967703,3.301030366664448,4.424593389612465,3.2883750995357337,27.522717753288145
4.143827407772841,4.522429800353796,1.62490000220191,1.417708045926375,20.761595703201177
3.8092749090642095,2.1269946071799835,1.3632231665131052,1.729287135730572,11.662179250459085
1.168119788804995,4.037950405580868,4.878722593429271,1.3766467619974372,7.570473768270384
4.19981769644974,3.341973174266912,3.14023792025714,3.4677194455515314,24.146196899189142
2.2734308918965223,2.260816308275888,1.9000897563632655,4.321674921173921,11.899951592129003
4.415051061528922,3.5744202424118305,1.9650352930870236,2.8339896350673675,21.92878174124624
4.20078961309445,4.380622737927074,1.0660320969574628,1.4601991465908224,19.907692913334337
2.7770091730810744,2.0220665498919126,3.603688412817161,2.101847039474253,12.874390719784548
1.6587399925978472,3.654353939561257,3.833401186756247,2.048107626308879,9.418957868521856
3.732272659361649,1.8262733054973848,3.802570895843964,1.1395038431104665,16.30848926521258
4.963257799804338,4.271000783518332,2.0790908030884165,3.773900170968508,30.111225983098933
1.6767273764065087,4.235317719600196,4.156624465691608,4.003538938670992,12.002811338729344
4.717083776679375,3.332744205551845,1.3365679840057707,4.734722516148372,28.03043247567636
1.2558597706972208,2.146442043368004,4.324596833057921,3.7183036040907353,7.653033952681521
1.629518010463067,4.466633171496898,1.5623382780737782,4.186013201396569,10.294945991272556
3.780414467061461,2.3051417729400714,2.447271317229643,3.808842572588957,19.205881140786563
3.824869612285967,2.297350522567563,1.3394751033048733,1.5310645914297163,11.736911254285094
3.208157970143677,3.9891364356140793,2.276258316107762,2.675690657819349,17.052765022332693
1.1893999364044738,3.0428287438864743,1.017033986458857,1.605474158742748,4.267064425500817
1.3959740529171838,1.900429013064909,3.5657668433169425,1.6754675011044942,6.106252041436075
1.0357161552305318,3.868704503271561,2.7276397858582704,3.8143538234207046,6.296284402797416
1.920886109967756,4.299496332696099,2.94987286303073,1.3113556191263558,10.32770132197885
1.1125304679206742,1.1829582738457058,2.8498262730258483,3.097830208076445,4.864373550633967
2.788834988127641,4.910649451179395,3.2882010376145936,2.174173054065521,17.56164015513312
1.8046672169868496,3.3174936343267056,1.686116494824934,4.851489344800367,11.03442983427344
4.261387820826836,2.3918173972514625,2.244639686390599,2.2355996498185884,16.915671991032884
3.764598582074241,1.7993186695734442,3.297979589245358,1.6192067174991205,15.40086533609558
2.117858330745912,3.110994724042228,3.2938388192998747,4.726646854078944,13.86653130838213
2.1639002932358755,1.2168412158794797,2.5754985008431133,3.723604643774068,10.144775978731802
2.1874028949103126,4.170802406374438,4.29960143387877,3.299672739123854,14.959342048171736
1.4480168998823864,3.4355025094711023,4.10048747981278,1.9534421692967832,8.246403660096695
3.986058896264664,2.046471259779294,2.3591012080071376,2.555225118988701,16.08441619163609
2.586330958928272,2.2323275299846363,3.438440975126699,2.6363934705058103,12.606004489338812
1.5882348401486517,1.1599752101990162,4.183586254638762,1.418798517263781,7.254066064289812
3.420917481047736,2.029424127046628,3.8110024080174023,4.985935863483849,22.56298225837346
3.303041398382563,1.189358110321061,4.643810323445864,2.403024982289342,17.711841854345618
4.274317758532629,4.909466036726435,4.727880617034849,1.0902466249638327,29.503429825468647
2.2691119008388303,2.089854544244229,2.970361336106317,3.6282506873112954,11.648910116409931
4.295738700894656,2.806273184617013,1.4602924195555098,2.358933199627442,16.95167780114183
4.539211088134713,1.2016379924691143,4.728728359375035,4.598100492496519,30.432129785476437
1.921045574818884,1.1417499792223245,3.798355149673472,1.9893855222799155,8.52406467456516
2.519523591658814,2.176355514073343,3.617441293194426,4.912088078620602,16.3188541609401
1.1972104886944996,3.497137329816206,3.9280872338002095,1.2911271277742902,6.483405837992447
2.3489821349468207,2.1217174966854744,3.441153754697222,4.114401946938076,13.54927585651141
3.683012431795887,1.095484364596253,2.760142883703097,1.202076214074587,11.79913372486808
3.138019824527588,2.3631269316888,2.576978574400244,3.321157881421485,15.132700705625467
1.6771295093909848,2.339072481594126,3.915002105644266,3.4486587659050487,9.589272878994588
1.6592975405573251,3.85396285991744,3.684851218158665,4.082984410146397,11.143504280508262
3.697641787234697,2.187147244657544,1.6705411565022232,3.742486693107873,17.177338100153907
3.7868307171956648,2.8641842309877785,3.774670948210487,3.483974674832767,22.271513870587388
4.28876034417496,2.4570736182986765,4.827572665336509,3.353671860289442,27.32374013327555
2.174524983342314,4.805789213431476,2.1913183208810554,2.2051491126293623,12.446219775358898
1.5983309963439156,1.0285750843338382,3.0564892575419584,1.0741365102402145,5.432882591423252
3.789174302243079,3.769337723262461,1.6420407747094918,4.528363622306959,23.176084921879905
4.878781294695982,1.452463879026523,1.745641489679462,4.618716642743969,25.11006830245823
2.391788031649344,2.992438376012597,4.093461016490409,2.186192551325436,13.20703431299281
4.00754805202621,1.7820352106867905,3.766777251453424,1.4078377672263298,17.626956510294704
4.791604450119885,1.4084286028104502,3.6059632051966304,1.30029763474564,19.56795030246193
3.075153569778127,4.872937508046871,2.202789173229619,3.775965782140032,20.13127099375192
2.3016194897339908,2.8466803498736484,2.976459665608885,3.971619304458788,13.168936919825107
2.950794464000642,2.9754575961878147,4.307907741376369,2.022706358589851,16.56201786270946
2.375742551768871,3.943405634752613,4.545091477354628,4.664111253188058,18.087225389886
3.736110281441891,2.509812020522189,2.446650644619345,2.7075029072734176,16.547142491270044
1.380558841028197,2.655671962905628,1.2939300256080926,1.6060144240268444,4.642072559421792
4.275502118426985,4.358126864488192,4.586300294222408,4.113556767987751,32.2648238228181
1.8355932151379013,4.32771008969654,2.894843591356512,1.6316921928998012,10.015615175642866
3.1315934671910077,3.75015077248846,1.3668442969378871,4.9175503012019774,19.83418773869932
1.8647339834754413,1.3156664348312477,3.049306444151052,4.704005054872464,10.7375183925426
1.2906728472849438,1.158665920714577,4.26018423488634,3.9904513269561015,7.68090008525053
2.1509765328255765,4.438401411902608,4.374506464549236,2.59724383678325,14.522100970777355
2.24736207907476,1.357182740685377,3.1705905394851026,2.7042883515424005,9.84943829189774
3.470879584517835,2.113421401016628,3.851623985761467,2.505651469341574,17.554502060160818
3.047859582893349,3.084972013275778,1.1211084383054015,2.175077248824574,12.001330741494272
2.177082813568426,3.700523532797717,4.486196119695181,3.2495957545204264,14.503310445964242
1.6565483948591466,1.0662644675797646,4.842645556494215,2.153105407910648,8.955172350764292
1.6910745514405692,2.7011361025066734,2.448755766295775,3.026024560167088,8.012440014822824
4.967270035326099,2.766744859893664,3.9993327285559865,3.244444294985807,29.03876351353303
1.0348597070864067,4.404898540770425,2.658101247822507,1.756935662952583,5.626007570961642
1.1502178281601063,2.32332294647005,4.836181283101109,2.983131019280024,7.061021297752389
3.580394981012785,1.1266085790487477,1.464468575685559,1.8391831724815253,9.33413149457574
4.696103783636549,1.6816882504724524,3.839604961372696,4.248406178857383,28.02735956314893
2.1164295199256578,2.823869235367388,4.446268852505211,3.038803950052916,12.86988829130964
4.612513965530672,3.702974994177398,4.3976595223239805,2.167266247190943,28.339188234068253
2.5184887373191183,3.896059652412738,4.021503138350788,3.6611437164685934,16.848622195347584
4.545387252258218,2.4495378200571567,3.2438870265968696,2.4770260150081205,21.636566822823216
4.718961256393069,4.189586890876313,3.0187745632804197,3.8306639080910463,30.34098485266319
2.898061192992806,3.593495914413958,2.8539597629802698,2.5526575943132537,15.218094342872933
1.4861746510455671,2.6334309979179573,2.004350507844924,1.5518729065476309,5.432306702407944
1.2559043207905076,4.365495008412301,1.0601766970894548,1.689967487126813,6.028015164635473
4.290929142036159,2.7079587493654103,3.193843511093162,4.398381766369942,26.058145017278704
3.079818136230959,1.1619455527216136,4.7759926578922975,4.215854101112772,19.94373067164548
4.979937262255106,3.730316014880616,3.871597334334055,3.5684682819490057,32.13448573360181
2.20953123998703,3.008681470370625,1.4840544840851608,2.456467250762325,9.187190843628466
3.8254501180765272,2.8357148664477405,2.678404727780778,3.6875633716777,20.534243115527687
3.1956349129287926,4.816131352373242,1.740953783761073,4.576499587747941,21.94784526105044
3.516821491997594,2.969635004630677,4.371809667210244,1.0498366671721078,18.94963440885821
3.865758129247562,4.936072723329808,3.9680926584488185,1.1337968062968369,24.872201425906827
1.7382108033520185,3.001719137944053,2.185699733986895,2.9078850140829746,8.197907151363331
2.5861372445915256,4.43083356036988,4.970579585928558,3.9390093588014983,20.00786973301012
4.7416194478802,1.132226168841886,1.8291849998563816,4.564214534087755,23.925174387959174
4.167734495226461,3.207133436862684,1.3278997429238464,2.1950303734797587,17.11674956418349
1.9334811547437456,1.222937774889044,1.6377360243866588,2.3018141442639606,5.951889542290979
2.0101941343553174,4.922528001100954,1.6995493231224033,1.8853814860331928,11.133356939305475
3.963124327590931,4.412496006040505,4.547029030212668,3.889875972657992,29.465164162264035
2.231373877188094,3.4462384341539614,2.274323958345569,1.4492603997782978,9.764514654965812
1.3257639775116037,4.6415249435117305,4.493501083704494,3.01892986115214,9.453844656529672
2.2105502651393656,2.8343842466168137,3.980500431668584,3.025920064071897,12.705244133338168
3.588758354561457,1.056622134905079,1.584933252576504,1.7449889854896194,9.270847390150038
4.971064050635407,3.4160568587924933,1.4982001736440471,4.745149117679954,30.00418644923396
2.1516007350735378,2.2218486486950546,3.643295048008613,2.498716352881796,10.639832852968636
1.7284120537487515,1.5901005133793968,1.7020274177286812,1.0168947711098144,4.392816938247699
1.68969388511907,2.4659337857754884,2.33278091276382,2.0202198475164463,6.674608341792441
4.049833349071905,4.168902726508337,4.257420112715165,3.1751128611992017,27.34363913433202
1.0967679712605167,4.919929783110483,3.7743379403799815,2.4815206716607485,7.325332969200574
2.2131199597171496,1.8932091235653523,3.509055411194124,1.8145715945065104,9.69497627455727
2.108855870815184,4.504309106222726,1.0437635226313322,2.16091116477283,10.762973118257724
2.349582847220554,4.348562310826861,1.8006047767852378,4.550128597718302,15.381396910050066
1.6022634244605525,2.044663414239668,3.880740318753332,3.464562980069924,8.956063575762704
3.87112060154258,4.293027139425922,1.0013521428298948,3.890446188754202,22.760200716732403
2.7146997890530136,2.7669214315527104,2.792420448450403,2.658524124107112,12.88302156523566
3.211580698915657,3.0527260217260253,4.026801702608843,1.235683968595275,16.706759783473835
1.1628789890784992,3.491833183221856,4.209627562701827,2.0243750468035078,6.781883697317081
1.9713349106353992,4.525319615983984,1.3342063392920034,1.1893534126619332,9.59154934884617
2.2094446126610343,4.727186488446135,1.9690535611832771,2.7600611140184754,12.853082300440455
1.5517350959416354,1.454516464333421,3.7036030585621615,2.4496861785071773,7.25064826432385
2.3653661653907245,2.324045991195686,3.4152042998992704,1.3781714962947236,10.300665022604926
4.987746788107786,1.5922350726616052,1.624936341791031,4.642244770856651,25.785284367169982
1.8580073142104272,2.6993700472695967,3.234935884662289,2.62110212347256,9.219458723742118
1.0212960866957106,1.7522401718553824,2.180552712524913,1.5770571150352093,3.279659055915982
1.7909042320173278,2.0030104308626795,1.999117726265962,4.813233846995633,9.999557126326508
1.99520590954732,4.518233968280904,3.649857280568823,3.904874374917615,13.96415242790831
1.9047786066421024,1.764486572895287,4.3590655648144585,4.444143809675895,12.324562258443564
4.001926101506305,3.384287836837911,2.2884391482788184,3.637770338601351,21.891571325706792
1.1422960566938238,2.939945135711443,1.470888620614843,2.478797754529014,4.703046509470756
1.1956991126645105,1.662253517579039,3.687614974157147,1.6257179808638154,5.212555609192966
4.100021515620943,2.0615767275793107,1.0772335770550447,2.652638949921745,14.465015468632496
4.500933688286547,2.4014957332047424,1.4286441542396675,4.36195292699567,23.315896204951112
4.7554814879622604,4.419501533686354,3.293898216404706,1.7643388395102575,27.5221414541821
1.970709773890695,3.006643461937082,1.0057565873192045,2.138915100262848,7.536878733595808
4.759605758634914,2.189851489614119,4.594865037534273,3.277881491032663,28.815370783268897
3.4945427454025637,2.5799234360989325,4.877567650393743,2.6761670750213526,21.430564054314488
1.270590925436859,3.5247564514139227,4.062639465008331,2.927538612876033,7.78068944257398
1.6131478245974566,1.1665771705039845,4.613531074140851,1.1874056002964974,7.9119109575322355
4.1994937263180026,1.5342859890086218,4.793050119677476,4.892388836905516,29.475190582850885
4.435937918705237,1.625237340375577,4.623964223666249,4.835864779115029,30.54298034680356
3.313700998202872,2.443979527799984,2.9611787512813974,1.9742214034073964,14.306274473021752
2.7144935183495185,4.746443657738389,2.4716721390342613,4.062014077573704,18.23724524485722
2.1026327745334163,2.131525111956428,3.1891478466377663,1.0532793021599065,8.364002700298355
3.454546798411596,2.460240895318349,4.628265599711871,1.3108647466846564,18.664783715602717
2.078373298779162,1.8569144998024565,4.914362327097591,3.050602446481356,12.626056008028078
4.270768508873953,1.524686817453878,3.168727541019802,3.142692680216515,20.14156252681005
2.031395979714315,3.4441977793330447,2.579706045028627,2.2907566530770147,9.90291427861396
4.094389821294193,3.685384542614703,2.6139501807146166,2.204146001781782,20.583444593836084
3.2511947595368973,3.1456210569412746,2.85965709267451,3.323748537528536,17.544368410214442
1.4205610844769998,4.337261543314497,2.3720889240090965,2.0684108944320547,7.612533191145572
4.3727555488058645,3.5740489517530696,2.0910505277010527,4.683033463881728,27.334836301283516
3.140618738006589,1.3124422558695628,4.726360724038938,3.330438754274418,18.62066802241106
4.291397558509072,4.00869811054246,4.736063011434615,3.423875640970764,30.41231968220498
4.202988853091947,4.443528427545311,4.80227335338121,2.648669964198107,29.666738636885007
3.222449241813877,2.3261082698870936,3.716693673093825,2.646919209823434,16.504091722589532
2.933242733057107,2.685891438205528,3.793519630339506,2.6940057809574443,15.758495764549613
2.3311265257731844,3.821824536266468,1.4017346913332456,1.648398249294177,10.237977484572246
4.899889123373081,3.979941369773496,2.816723608931508,1.235398612622744,24.64604042235629
3.613912090857922,4.606619068567461,3.334973534051948,3.5278867978511945,24.18594918473153
4.684535949532913,1.0735550867185468,2.467468995377704,4.729976561821378,25.492486269583985
3.993474319118649,2.4848760416926297,4.4947884745792965,2.446053686358411,22.717538123940447
4.862619795044617,1.6937483083728782,3.7929366692075006,4.848557529798791,31.04608983330159
2.4551632045437666,4.894604989446334,2.773523366166284,3.431000957123358,16.17826946751945
3.3486624950748425,4.029914368401496,3.2323029986002907,1.990063600784388,18.538513023516064
4.314458472402409,1.5014782087328506,1.6431410978564966,2.215915728884268,13.550856222713902
2.5688068221310463,4.824632353189116,2.3972301467703643,3.7173686980823137,16.813938540994297
3.46254018298197,4.411786016561399,3.776905027133318,2.2453703746544957,21.559854927511065
3.289869088883808,2.45334274813884,2.5151340398801803,2.54750848028162,14.277648781418446
1.6596430042807264,4.266514519652819,1.9081016738893464,3.6516232595482943,9.843565057270816
2.301002023102741,1.5750189960450167,3.776699001790474,1.4258435611504623,9.970847413314642
1.8680786112721188,3.874068736923881,4.085939452444763,2.2268136872644217,11.311059260568578
2.104048000220673,1.7782631176606918,3.647709137504949,3.827755441798936,11.73744141342928
3.430846410402618,3.4816332244145403,2.899469823081698,2.3923603336248958,17.578554578649797
4.725660573541775,4.294017307858535,4.77348590447928,4.843284714663974,38.0062288414603
1.1075432563724692,1.2067226011318817,3.153239028378161,1.1017503456014528,3.9334082811603657
4.593542659522022,3.7761421168869935,1.908039839424028,4.290180317394784,27.67795759858133
1.2097764717743045,2.757681560730736,1.3607756145086998,2.956880723589936,5.161034817139702
4.616330293240057,4.295128068121612,4.023595852299735,4.452571112048393,34.06802909658612
2.2235234630054856,4.353219606932456,3.204492172861717,2.4042065947014417,13.154448317192166
2.485269655126616,1.912143269692825,2.390447134644874,3.535345630496657,11.622242869132403
4.481998165005729,1.0646555512929816,3.3939891899430026,4.4648312420006455,25.58564348817266
4.34681421731263,4.311949949772412,3.765941276300928,4.058954682487377,30.50532749135728
3.1946861793606973,2.891380146908903,1.767361131454773,4.712233978090613,18.54261291916769
2.9713180485941755,4.098629902044166,1.6262665511785568,4.0869365058965945,17.864161122716006
2.92606211921937,1.562209439693114,1.5574460461243822,1.972350881803437,8.658526095446446
1.19276763870596,4.457727717486771,4.565402822470482,2.5852053689130585,8.211711537653942
2.591967018275388,1.6059149267517134,1.785056469822976,1.7895232715627185,7.761970963727715
4.436580928882682,4.87649362048513,3.691408278523234,3.297365240950201,30.82683246887716
2.925562381510827,1.4969352270998248,1.6648998990901034,1.9809501803934988,8.745851361655012
1.0168387579866454,3.255941641992409,2.745822304999074,1.9606618091994807,4.7677584909380775
4.289147920952229,2.914072475606253,2.032384675773128,3.772909510340172,22.228072851275257
3.2649264089606502,3.5071623797714904,3.1788813264373594,2.369331788806897,17.282291299640445
1.043417187699557,2.160969646831826,1.1653465307889546,3.5900889512319507,4.538152431939928
1.3671763986540548,1.2751596891195236,3.165758107730248,1.6926709731663785,5.208420238607858
2.3383639568409613,1.5834807750522015,1.836105490835924,3.1285475032377548,9.255463197026002
1.4606568097716432,3.43765405783369,4.908115027000783,4.590249306680417,11.025535237592742
