mob,T,kb,D
1.6097982234192971,3.252324187034776,1.145051003061643,5.995012655421767
4.307067674921014,4.482567578902483,2.432181536445885,46.95745258248628
1.1329092756885064,4.542373353048391,2.415822420084655,12.43205627977332
3.22562195340704,3.4418687001487767,3.3037048408679515,36.678283654730045
2.024112288668541,1.0433685616007082,3.728878567003876,7.8750004753761855
4.281586734311388,2.948958139912469,4.471830536456725,56.4623163880586
3.8272947439877862,3.6524944057112174,1.537602803269459,21.49441504084026
2.7637943179742037,1.967106546406351,1.2668173181279814,6.887277711492827
1.3503019596968362,3.2077920714097896,2.96280355699596,12.833347817422792
2.538605508184758,1.121137818466953,3.9698044471782232,11.298566198240106
4.789565716813102,1.7571420004848777,3.4073849475241937,28.676371416912
3.0965064977293304,4.99836126405535,4.480698094247156,69.34981715649664
1.504511187216234,2.553838060593859,1.6860778809253851,6.478379834359462
2.703715572867756,4.301909613200968,3.8356821178096863,44.613355762518175
2.874356842707974,3.928623838126465,3.844445860699674,43.41250840155845
4.912967352809117,1.1115993317926427,1.9863639662505328,10.848032646964471
1.2144342306931462,3.46753750163563,3.57660421619679,15.061424560351195
2.642311772940797,2.041022658495752,4.714082012136863,25.4231300848346
4.18481082646627,2.401209994607929,3.9567986256645584,39.76032458411208
2.816077072463791,2.6497525557218653,1.8091571158242865,13.49976290628108
4.198378187886334,1.4255339243084766,4.442283894240953,26.5867605189336
3.152636626189343,4.1222122883246834,1.2588449293858623,16.359744065851903
4.809651839770961,3.041940309133261,1.8788868993275387,27.4893813392268
1.4553573915424334,2.0077862960298645,3.104497333617559,9.071485960876194
4.463651767615442,2.649775701906333,1.960158660466127,23.18412153596002
2.4976698194571547,2.370587801788574,3.7884470038374176,22.431188644346904
1.899159541970766,1.6875837427768032,3.7177549149812616,11.915370180087452
2.468873777581293,2.3338732050654127,2.5811643582684014,14.872768035961734
1.9584920715715648,3.853804556124299,1.6874282594087855,12.736110593125396
3.479860225692985,1.5070190128771368,4.368969713039483,22.911818785467748
4.385451887727103,4.609062180127371,1.0448171420076775,21.118701282458726
3.398176765071124,4.42535861337754,3.141023695528586,47.2351880534026
4.266819921082401,2.94529237418264,2.547020695393583,32.00849103086547
2.7732690874367454,1.5859103537932104,3.505979600821559,15.419845776857452
4.602178915584583,1.7570485583169466,1.4342628841803031,11.597810870103396
4.022306704950239,2.661412221955956,3.861385516486845,41.33619460501013
3.5383437388371344,4.598138667825226,1.6041379042978123,26.098995120307176
2.55095999255768,3.2577857701141597,1.637040518281267,13.604594391692896
3.521478377611628,3.4490122806683825,3.066054915790907,37.23914456117196
1.943795509563658,4.1046445361708805,4.5078691234068415,35.966437786252555
4.683427261343579,2.4261181076315914,4.333668028056135,49.24150961767231
4.728366437222412,2.928901638656406,3.5453593521784943,49.09939877044293
3.8024111395711406,2.8801754345817137,2.035692900921686,22.29411708468256
1.8136097605474029,2.3971744342680625,3.803147136823549,16.534330316475156
3.494332695909639,2.3983601959336345,3.426344710527995,28.715059011670878
1.9812476625697704,1.0574827671837244,4.209917252346063,8.820346079979782
4.320050607550949,3.664477262812748,1.944479522366226,30.78252491428802
1.871172271385729,2.3544258012601498,3.018928943060381,13.300000968347032
1.6275866061223354,2.778858600940835,1.0089127218084974,4.563143791863818
2.814162869557642,2.942908031460345,1.1834921418184137,9.801471861299389
1.0430318630362634,3.606813283002309,1.201985813571306,4.521896086543807
1.7302609743904065,4.534841422577289,3.944506917358879,30.95041234872335
3.954084399021697,3.824206404912887,2.2749549579255843,34.400128270006725
2.388726886488497,2.4104313646289284,3.4876616044125317,20.0814749488656
2.2939641329435787,1.0149354908217192,3.376555553367455,7.861383123731026
4.3801760559986445,1.575188689402991,3.2140959229052,22.175988382182616
2.7762584007342834,3.0984493340738744,3.7845125970634985,32.55474064655251
2.77999406882743,3.718572247353072,3.099306399921124,32.03941708938463
2.152140060754298,4.152285382376759,3.594335343606942,32.12005790703961
2.352597717448639,3.482976549356972,3.362412528598675,27.551751766917143
3.819093568533918,1.978157496088894,3.688839988635153,27.868332409073343
2.0539857904346586,4.957106918945618,1.523984947578577,15.516951350772288
3.8880541425977233,1.3967293632379296,1.7538739290604162,9.524516528766885
4.885389828678686,3.764810790943811,2.630101156682065,48.37431527847703
2.620341020794044,4.796396502316993,1.445806394158628,18.171175981270608
2.852680118179669,3.272244738471066,2.235625408817601,20.868819862082084
2.2691399761741846,1.65639754776954,3.286606923583355,12.353033855078404
1.53059657369934,4.212088364273077,4.968810617001832,32.03396189009567
2.193768697914856,1.9529787101297515,1.9986339362499328,8.562914382878159
4.258529723716023,4.020946103883595,1.692132245733858,28.974919389256765
2.5461413065930154,2.96823367093293,3.496907489936658,26.428026474345213
2.467668806262385,2.539050428983083,4.3954935495317,27.54012105539273
1.0386140503712775,1.6037494912624155,4.359116770853213,7.260879477109016
1.4402768673154474,2.762029061007011,4.8506672191713065,19.296374088214044
4.623727087887634,3.8144379642923663,3.701497733421728,65.2830199248435
1.2413222152033176,4.935172512135859,4.248844987078147,26.02901614946988
3.5111053823305696,4.676463135863032,1.8682489068241035,30.675815467427288
3.7727636986579767,3.226996146507061,3.145615249203839,38.29690284049403
1.2419564797842688,2.639686183799243,1.429738432229196,4.687219248275142
4.016589613435062,3.9583903722057374,1.5195135482263171,24.159094867017004
2.522533955085368,2.8952983845722584,4.383390760138155,32.01404394274558
3.5821650907851112,4.778085611208134,4.951945817668218,84.75696721644321
4.521276639086977,1.1485863545348107,4.877128814722096,25.32730378010133
3.332017587518796,2.771209586111606,4.809617661903166,44.41065837041451
4.452487300013511,4.253635258100156,1.4778935396304127,27.990205514831917
2.0897140998369705,2.842340559765905,2.7746342988895587,16.48043747812193
1.1709046955868794,1.849344636921879,1.0767587469350737,2.331620194791968
1.885556846863509,4.672042566834319,1.900514052097075,16.742392007886554
3.114949872666767,3.142868247994058,1.1866197824581604,11.61686177405491
2.665749530707018,1.7928716987346656,1.0554617823342165,5.044417986406091
2.2403395023605546,2.6447534808041198,3.5912742910994955,21.27882341283821
1.1509490524765256,1.400017923972047,2.998784652710034,4.832089560128694
1.2226577204567857,1.8460576970563167,4.489477526216022,10.133184889907048
1.494539952548072,1.3263212687531092,3.283112930365997,6.507918188976855
1.0033021944207126,1.8193420336455124,4.971882904234741,9.07542573712058
2.0589742609790056,1.0866814155185502,1.116684560685583,2.4985248255771184
3.749217200002152,1.9157777871358823,1.9679343327069776,14.135017050534044
3.819696827117404,2.552561366194787,4.817461545288366,46.9703008978948
3.729021790916403,3.8848744428559896,3.998804452312061,57.92980617146575
2.7362883285681976,4.555083609067588,2.8798950286734977,35.895075326679574
4.342227292930743,3.9440967236657016,3.408569488076915,58.375721556131005
2.31160504925627,4.22155096066758,1.868930233869436,18.238065050231388
4.201636040725476,3.2437359397066245,3.3085320942526155,45.09197673592564
2.5664952552938805,2.1845716115665117,2.3815225554735737,13.352465069348064
2.9181539280524422,2.643296195296749,1.611196590306733,12.42803768563849
4.729573904877159,2.64465049381356,4.891652656037813,61.18513365671466
3.0752307573826254,3.2366871841839893,3.98885200710275,39.70327770734643
1.3159886601868145,3.9990236354952864,1.3541517251660573,7.126453329243819
1.3885684432905787,2.2044710135447274,3.769353775325694,11.538213859229856
1.5985369379843868,3.121728100658036,2.5737418304974704,12.843480509526088
1.7251611900821375,4.383692167565923,2.289264308872212,17.312734396791804
4.144653782902127,2.9021561839022194,2.7789968421943985,33.42697622913107
3.2824156030805733,3.930248557062378,4.707130373723322,60.72532005993046
4.564756080768752,2.9356416092041107,2.870297188902579,38.463382710751326
1.9947454709275976,2.4947042979848875,4.709178732553109,23.43428659635138
2.692124274726954,1.4596426342161442,2.259400815123996,8.878404451120304
3.81682947476126,2.3528895732712507,1.7898779301884002,16.074138853177097
1.2734362488782422,4.450478654086792,4.778014139877331,27.07892136407757
4.677171821445564,1.6612931020455748,1.2781133694553375,9.931136795060905
2.977919961821193,1.8856879484350653,2.952450269113432,16.579271270317175
2.305441847423492,1.673432799787105,2.2593190094735616,8.716457269568652
2.68377364494444,2.680507587941356,1.935029708196164,13.920363040975898
3.764650768382714,1.7457627240337947,3.607004738308216,23.705909579522512
4.632441801454688,4.011734709312652,4.215884418520512,78.34853382788116
4.781281962762311,2.26876555403022,2.740362224833299,29.726374703080637
2.813722101674681,1.2857694973165388,2.992482550059569,10.826197541023625
2.3166512338116427,3.187687936214631,1.4365916956804163,10.608886600766422
1.6184571357854909,4.444964170451142,2.8298557647806293,20.35793703747878
2.382371180198259,2.462369909161896,4.240270606537516,24.874610865353887
4.704613603482237,1.751105388840524,1.942007168721526,15.998787619292925
2.983364726548193,2.9155607457289783,4.575219210413556,39.79608520451568
4.366188706505626,1.6168889433122118,2.041478053990779,14.412104710077896
2.9996862646249034,1.441280541281301,3.1071003020536767,13.433204644715325
2.355890897659052,3.484957340025993,2.044904947777168,16.78903622382901
1.0309795977252052,2.8279400624685307,1.5614437557068368,4.552465012268861
4.733286316484567,1.9841934503263987,2.902517320723148,27.259733613565608
1.950063867546591,1.254862425186262,2.8463313468188294,6.965148919849277
1.4670513696331646,2.8509630178903937,2.595315157086262,10.854929521852908
3.534983307720614,1.0119293264208435,3.1990748960634234,11.443581249391324
3.5303065774683984,3.487497432311229,1.9277076977163536,23.7338121126902
4.947880475896911,1.642336555915414,4.439873618804798,36.078790326271424
3.558714920138747,1.969586805943881,4.018457216481385,28.16616209525973
3.7328705775020654,3.387884396591268,4.000499334602813,50.5924507880794
3.172649905949536,4.885191107190732,2.23221746058368,34.59714089214712
1.2013016268097578,1.449565944762309,4.928970683077511,8.583141605704622
1.5268836373337922,1.846151864828072,4.73080696279851,13.335478136504964
1.0416852222774016,3.475421149627255,3.588381385174875,12.990998658477812
4.844191017549164,2.2749427797865995,2.642966026970979,29.12616586191479
1.65451341066849,2.818782879116902,4.614154458473555,21.519097093414423
3.337029691785848,1.112954572535498,2.4098385006301286,8.950049711929005
3.613777064949688,2.8496933129732813,4.250568292102898,43.77301679131465
2.626656163357593,2.03364301729664,3.628362523792056,19.38155502909705
1.7099326551561704,3.692161451895041,3.868629046572196,24.42399926699853
2.691082154235926,3.900618526408931,1.87823297885847,19.715595407423383
3.1277061534474067,2.543219774106513,1.5823538791697669,12.586745536887715
3.1354088782071674,3.568626196904347,3.6911942460655744,41.30114988361778
4.34495352834862,2.713845173544427,2.1042763691438644,24.812640380606712
1.7194552875624909,2.6260569986213684,4.392762971524553,19.835027414989025
1.1305223121771046,3.9958401185287062,1.472538958204069,6.652027477823329
3.990079192977599,1.1121103585465049,1.690456868706515,7.501247512300709
1.061844457889881,1.2935109659350696,4.039521875807626,5.548313392467238
1.402762873704341,2.6844492727554963,4.341238235427021,16.34756542455754
4.437940007280017,1.0399490852211866,2.6249287422189767,12.11465421228172
1.0043385887774048,2.7505542532715683,3.566773649595224,9.853168610640854
4.341393658422492,2.6565257572447587,2.7291076335921622,31.474864044045688
1.6548620251876005,1.1670704340180786,1.6059065451519765,3.10155241727619
2.611710193162431,2.8347507846350317,1.3957744232712193,10.33368226892111
2.4486039452648622,4.350828608823361,3.796522211674808,40.44608270236106
3.0001310748534977,2.8121153106611696,3.5500645318996624,29.950881017245354
3.448048358789958,3.01954885348517,2.830165158563925,29.466407382707786
1.3998512159063394,3.563494314877421,1.8696600492326696,9.32654086123215
4.558106827756688,1.1563644724071964,3.806631758275756,20.064119517829106
3.079344151241981,1.0883662115839687,3.852593493046027,12.911790365969548
3.073649002263017,2.465246250339936,2.3654903397088987,17.924033919635697
2.281104607312055,3.913157148754319,3.24235412409104,28.9422930625994
2.388610142012294,2.314493554353656,3.1129899268760384,17.209924418029015
2.4580027350596967,1.0887228380937888,4.681766378321937,12.528798756640033
4.890545452501057,2.6445106545136223,3.441882599419074,44.51421031670639
3.41453524124686,4.629223810934853,1.015827126734687,16.056821660702937
3.427484624745743,1.347261774522182,3.818243246110624,17.63157445170258
2.7545524399787307,3.36763084269552,2.1915465619038588,20.32947789933549
2.363773785634721,3.1875403544606606,1.600136867261002,12.056430172237864
4.677408183904345,4.071285788147193,2.853653230686589,54.34230528492704
1.063136727378167,1.0063034019078927,4.412124928247445,4.720259374262052
1.1477369783808329,1.3611252489154824,1.801909135417633,2.81496728235666
1.368649273109317,4.368651403126773,2.1324263846854064,12.75010056026614
3.8764374322807127,4.203002044222525,3.2345278597174687,52.699109424872105
2.408898424740627,3.4858542287719416,2.2914621796143515,19.241565484453982
2.7347802254977807,2.983330071631076,2.809917980544795,22.92542418534177
2.656055485884972,3.743694155848557,4.666810290531774,46.404238651951225
1.8881451076292484,3.677663212945984,3.673961038047744,25.51184511403141
1.0967359058922952,1.560422861902325,2.0582382268922945,3.522410820127305
2.120614619359221,4.908080139812187,2.9231677472341,30.424758149898803
4.039352038560335,3.795092114924093,2.5281703316573068,38.75612577877703
2.064910674522661,1.205738823274126,4.432946057877988,11.036896270094248
1.05060762133169,2.8587123275409443,3.240576635200561,9.732699123058271
2.7998383567337077,3.5294262636734826,4.433407848417303,43.810151779186704
1.6915329229730611,4.227761208129484,4.235990187976995,30.293248683071557
4.774495110816384,4.381215233494615,4.80661864898765,100.54528491633356
4.7673162042656925,2.150437432234697,1.4863734057804223,15.238025499452478
1.8902150267488684,3.639058405021285,4.005489053261212,27.552168539125184
3.388181532885917,2.5680490888851337,1.560987884192799,13.58218133432814
4.946594493795109,3.147934587731303,2.0173339226808533,31.41302794296284
3.590350678963824,1.2600688780501907,2.804296223313614,12.686886122463363
4.877860791750921,4.375456648702252,2.75800211579092,58.86367629446305
2.730508337709505,1.4312770370627748,2.9637021561529795,11.582485542344807
3.0495625847382484,1.9853413267320503,4.962536267034382,30.04529186708926
1.1895452314559418,3.5166608594736126,2.758219755752976,11.538259784576942
2.148510012222358,1.8093265672063132,3.0495653238335785,11.854746806209054
3.932812184567597,4.142917749548522,4.799461404980947,78.19914804481358
4.041053963482636,4.689073085399327,2.337892272950016,44.30024696894594
3.472928441882786,4.304496541752576,2.610679592938192,39.02759347756509
3.0158799041647915,4.207353893370563,3.1551711450741964,40.03556928726172
3.085810069269188,4.367634227438604,2.608622490706604,35.15820441657278
4.983753949704667,2.9629420318104325,3.5676671263801434,52.68222082093321
4.963782275318382,4.458185778430457,2.8079685370459524,62.13883738182056
1.491925209716544,4.07398110807544,4.394078057692491,26.70753651360973
3.445591521627392,1.8597871286954493,2.6124131699870987,16.740518004942093
4.468619146355378,2.1878168299958825,4.951218508238339,48.40568763780456
1.258753737943338,2.2414290279354128,4.731631837655078,13.34985997954077
4.678081766561725,1.1713690258198608,4.832134780242344,26.478939277697773
3.8595303767812856,3.303963506473456,2.5351750901665078,32.32791266121919
4.023945954383218,4.683839284451896,3.06915784417889,57.8460020032993
1.9458484681726955,4.271961502908986,4.145224196500928,34.45754815289411
4.234922930469777,3.653234166195477,2.1475311720407366,33.22480940765128
3.7682216583873984,1.1312059743628708,3.910685937956688,16.669826177064298
2.9276543271562363,3.995634095062547,2.6473836977281078,30.968658864119373
2.712414758043257,4.22066689976789,4.882130936419195,55.89160742063301
1.2269854891993934,4.797422598917975,1.1402291896277277,6.711808516920716
1.910967441243816,4.274177160743415,2.423826306686079,19.79736096833197
4.086651777190091,4.481974270348792,2.2725241196412207,41.624161078246
4.818209237125798,3.652434442319671,1.863689299584777,32.79756467193007
2.120605548282955,2.916373705003807,2.761849442102928,17.080597831243477
4.843380396088987,2.00748060247742,2.340101318107726,22.752786852799915
1.563891845045744,4.666450125134942,1.6061986336211,11.721753806461466
1.079200638778068,1.551956329761114,2.231795220511818,3.7379719102677047
4.72183898730094,4.397768117443759,4.337168003046588,90.0636918378969
4.315550152417148,3.638670941116532,1.3496050399234694,21.19266835609104
2.611832905996723,3.2804965367400944,4.875224915024341,41.77145750939699
3.47065510775504,4.425832298339639,1.9273352637522625,29.604905540551243
1.130019982085472,2.3941970385030182,3.5128473268473166,9.503975051619848
1.050978659948932,1.0178718389970798,2.92137048302876,3.1251699076308643
1.7974901715068723,1.852981786806152,2.8684704818387545,9.554062106373586
2.549630507717658,2.5849189437427835,1.16080535347131,7.650390063858924
2.303081165396051,1.6643136235958993,4.768933028103461,18.279555690376245
4.483336676402024,3.2120473249917647,1.195811026349669,17.22050338497868
4.084996056821247,2.0659832484986698,2.3668130940707237,19.97479821476676
1.319629345051193,4.692689257853948,2.446509383455713,15.150279578587282
2.591695640044955,4.277500630660855,3.2724415519094863,36.2782207276986
4.693973306405563,4.127995463796296,3.591605124665496,69.593456872457
2.239527225387369,2.899459333420325,2.825647864313768,18.348113031849586
3.134620115712843,4.882072665230155,3.180452024655064,48.67186685493717
2.377698281954721,3.0130332231219663,2.8582033971274377,20.476408991989725
1.4650598505619823,4.510924340749101,1.5490733941114212,10.23747618882422
1.8024516865163176,2.359232652756915,4.013552487430744,17.067242131882526
1.0557857216542308,3.364407595802932,4.823116308852484,17.132160097527084
3.832703538177416,1.3444697794037586,3.5878785195430787,18.48817325759411
2.60089832812346,3.623769193938874,3.2457840151722586,30.591693633683857
2.481359701010628,2.8273869607420345,1.8601867595891048,13.05063141941342
2.318501645428345,3.554142254861355,2.541056630397181,20.939029986854948
1.8445113400002568,4.439139002740779,2.3152713627666706,18.957539693152583
3.810372260420738,3.749883906503556,2.292426455846379,32.75522908506403
2.795781537513853,3.6548717232328767,3.293259167262655,33.65125619178047
2.1108331651127816,4.168667721872538,3.88656716418293,34.19931173235048
4.123987590671444,2.698898105935996,1.0448026370928525,11.628885607718408
1.7155902024358245,3.53281759937043,3.558092606535666,21.5651269886822
4.100410954316184,4.055814815966529,2.238444101221372,37.22646141384283
4.912089967827507,4.79434839797452,2.984291244312508,70.28086655558424
3.0703148902477597,3.3695423201345323,2.043431052109734,21.140430297610145
1.788282525329901,3.353612135872635,1.8268039061567904,10.955719309040084
3.0808834576619453,2.3736906577153185,4.051825341004617,29.63125917399684
3.665233522593786,4.550302649660492,4.086666914495403,68.15711126135533
4.9025538743831,2.15083694786164,2.8594993756639058,30.152259993672864
1.851649114615408,3.9449937013854,3.941702582449565,28.793128660768108
4.569453785979026,2.688801759632626,3.0200852684660155,37.10584088718332
4.213322104837513,2.0598218049462886,4.55709409823832,39.549619478667246
2.705662976742003,2.8705826842189683,2.762152501832741,21.453166955697625
4.984828285155752,3.953105191801172,3.5014961576914563,68.99890962105897
1.9622094553227856,4.799537282382518,3.729559339494784,35.1238614314508
2.7664243123567687,4.581645872289279,3.6038822594067024,45.678402284574425
4.286285175520987,1.224273375309953,2.344341106872144,12.30212880386161
2.2064812536571945,3.409815802301854,4.997580344609943,37.60026848271171
4.614061765753971,4.389809454402078,3.832529550786946,77.62731869310362
2.3781017751814466,1.7303838548248307,1.8607053674749627,7.656856392998409
1.3930194082948613,3.84501482191854,3.8818276416093385,20.791768633734502
4.51998560440904,2.9869291060826693,1.683902097170383,22.734154354511084
1.0239932433817711,2.6194650175801386,1.2694139516913858,3.4049674228180056
1.4752815524040002,3.419004604412621,3.3743703305709363,17.02030512001374
1.5072026185676957,1.968808731339036,3.194821651242108,9.480293561713202
3.237104034830512,2.7301829481415028,2.8891346395466093,25.533843268423706
4.414900685659673,2.3023227545651626,3.90996994269227,39.74299234496669
3.100132934481916,2.39589363298496,3.917996933509327,29.10126998164831
3.2443564542581504,2.9330461832624124,1.981346058820665,18.854186574518057
2.227873890882392,1.7848256334369474,1.8624683968185336,7.405856807273415
2.3157595787553253,1.3311313748405014,2.061246404626268,6.353957419911233
4.634484307396584,2.620254447258429,2.794625914083134,33.936618364739104
2.731189378500676,4.626587230498515,1.6065602816802689,20.300633727088464
4.999340470620398,4.697186549098458,2.38235175046003,55.94437262242301
3.993501888622979,3.231963074521985,1.233971905540984,15.926691081319692
4.268761329861972,2.38824174847576,3.868227892483951,39.435941324132166
3.90299904000943,3.8976691869591855,4.053818177250675,61.66911073444104
2.589737746864439,3.614261522714977,2.270605998213969,21.252848284696597
2.71249453050144,4.541392011737839,3.482391518484655,42.897843377429616
2.162803454735842,3.5083756661002305,3.916610595987581,29.718955333461192
1.9371127822076997,3.703938455916143,3.030446934756785,21.7432947112026
2.6105095075791938,2.4536863789391123,3.807737118554632,24.389971278801745
2.9336796668109373,3.919215276406855,3.509250598983692,40.34838839885948
3.866267007426938,3.5182550089133997,2.991168971185769,40.687415607443015
3.1507458771027963,1.851185820436756,4.821690143003197,28.12306751627009
