mu,Nn,F
1.844611070159099,1.6655186201532368,3.072234084290768
3.407637421190262,1.872107235157061,6.379462671002239
3.251089117483623,1.7430659680566216,5.66686279980494
3.639111924284879,4.171613474213912,15.180968337519316
1.020082405946603,3.11887862084687,3.181513207408898
2.880187863953879,3.8442746536508414,11.072233203150654
2.9574253628456217,4.727093589970704,13.980026475524324
4.336393802241126,2.9839430791091246,12.93955227448911
4.163657871358691,3.542673835915116,14.75048180256446
4.554616308925503,4.389898477195947,19.99430319876389
1.329881244132869,3.85745994617048,5.129963632405907
3.990048392009972,1.5781160484340413,6.2967594014593775
2.4525147146652477,4.227939583558312,10.369084041392416
1.6092169784876331,4.146933126247696,6.673315195410591
2.837642116348855,3.1681011462053714,8.989937241325444
3.8991115216993046,4.031198723258965,15.71809338811856
3.211765082758232,1.1420071893538832,3.6678588150256703
1.9558885046279788,1.304999828809983,2.5524341637109265
4.367137695565696,2.9994104982691567,13.09883865146672
2.257335673082401,1.94162074821594,4.382889778544784
3.4475124756202846,1.071894188851477,3.6953685886103527
1.6128012666288511,1.8644292694036908,3.006953887234176
3.764710011070618,1.679298799531696,6.322073002175848
4.946684875038574,2.3616949020501337,11.682560451427104
4.403308670973194,1.050484038992098,4.625605477612848
3.489736751730337,1.972018918643463,6.88182689549761
3.131779823548392,1.0857723458334445,3.400399925647988
4.9965905249061375,4.093765519165347,20.454870004249027
1.3802485900298789,4.831826891226653,6.66912225388404
1.1457884912599767,1.8314488954976147,2.0984530667919628
3.4933468554163785,4.044560353663023,14.129052193010477
1.0221226910025631,2.3200731600438718,2.371399421666862
2.7558703266379583,3.7736712704475774,10.399748676712644
2.3312517174510496,2.425953156246727,5.655507461955977
4.9226486329765,3.454829574774101,17.00691208342851
3.908276973397483,2.5427816543794437,9.937894988188734
2.0832368731283464,2.494676986166063,5.197003084125837
2.324655667398981,3.637774910521856,8.456574062466455
2.434828824863508,1.729920754745303,4.212060918383499
2.8241147352275986,2.2240351792811723,6.280930521472513
4.918338862913676,4.851210717121951,23.859898202204217
1.370435095382434,2.091250233389693,2.865922713063941
1.4836740046218986,1.5255801483405884,2.263463608060151
4.793982892625905,2.106525566151308,10.09864752700847
3.4970049520750863,3.1825952454201856,11.129551333685011
2.635090926467551,4.709315299685853,12.409474016077008
3.3403587995217943,2.343194365279796,7.827109917052251
1.9059210688842176,2.701751405260941,5.149324926174371
2.65889696431162,1.6394410993667328,4.359104962273911
3.098668806322117,1.0815692668357024,3.351424949020473
3.23323581178193,3.5238507318577463,11.39344038161643
3.629517109843583,2.090376395528932,7.587056893585415
3.198773611198778,2.9601686550039865,9.46890937832453
2.7521498765530827,1.778185604777287,4.89383329267628
4.871950328216936,3.6922064490220574,17.988246421157704
1.0199025307446008,1.815986174901226,1.852128895578968
4.734816805523451,1.7649061112387798,8.356507115664416
3.390630919963658,4.748639946264804,16.100885429580007
1.2939281538935354,3.811896385744366,4.932320053239648
1.9760253226289728,2.133728611765376,4.216301768466347
1.4884505699595487,4.327937594310267,6.441921179000476
4.314545090253842,3.4202155621421366,14.756674261250138
1.4841984738946117,3.12582231737966,4.63934071312061
3.8021792026953856,2.189280397379364,8.324036395784509
4.0513414424705525,2.2152387358185828,8.9746884953879
2.0697700338487888,3.03977992538488,6.291645399056731
4.578068613871266,2.476976707093266,11.33976932003388
3.412355140352452,3.132713390645152,10.689930641818943
1.8307772979837869,3.694546272435781,6.763891441926051
4.786214848738666,4.141958613963846,19.824303821014784
3.206586188513444,3.4607664967697302,11.097246050211874
4.668074644667905,1.5478432241937474,7.225447708779852
4.806052495337852,1.9607563888185664,9.423498135231108
4.170926065825327,4.050963956876328,16.896271159454383
1.934489930472529,2.5876414996210704,5.005766424689795
3.153143641915563,4.402186720335463,13.88072706775089
4.562427536321495,3.699731678474072,16.879757686871052
1.9911592192789855,4.640449703246482,9.239874208219666
4.238357819079203,4.155343963571678,17.61183457896759
2.038289772955111,2.147836067328724,4.377912290020262
3.350610255310584,3.582139730776119,12.002354117893958
1.9696046281992492,3.460659749218276,6.81613145868317
1.0229142720893734,1.1279238772936249,1.153769431914032
2.638717027900402,3.641492931588957,9.608869405562736
2.552259504900253,3.296958323551222,8.41469321854361
1.014558216016361,4.911518529574423,4.983021477296329
4.500220206044684,3.3424694832997663,15.041848706833344
2.827289410186413,1.4933705213524755,4.222190660504417
1.3549798000362507,2.249534311799977,3.0480735519774185
3.2351421604094845,2.46946012086141,7.989054550448649
3.6940735814054606,4.600102415970021,16.993116806594287
4.00706275820853,4.940889396482632,19.79845389307297
2.3754393036278123,2.6758306924469077,6.356273396692008
3.87836021121746,2.010701785624674,7.798225801990634
4.404170198782154,3.544227877145258,15.609382794216083
3.10535459288005,1.9142260685464716,5.944350713771507
4.237073139412926,2.882230834290025,12.212222849557971
4.362504210378146,2.832295299980556,12.355900171199412
3.839633280284531,4.569187311359913,17.544003664551322
3.0146963501787885,3.644291488522655,10.986432249436872
3.652953066342653,2.912842020859277,10.640475191869626
1.6813256986883536,3.874512027694133,6.514316642039268
2.19785392819147,3.9493201104447455,8.680028718426556
4.515292153415631,2.791938219728555,12.60641673636155
2.398000822250431,2.755699340634778,6.608169284717168
2.8894108431511625,3.4181860020858728,9.876543698334444
3.388018784445692,2.9590521667846583,10.025324325221147
4.583801390513473,2.70891142399851,12.417111952102204
3.392732504607914,2.501584193082695,8.487206004885019
3.119466768427268,2.126130176590872,6.632392431225624
4.703865189519192,1.775926881221781,8.35372063571052
3.451064197662956,3.489988766814629,12.044175283399856
3.072903112144296,3.879108630402254,11.920124982708884
2.245625217186906,3.617555952225839,8.123674870902935
4.852653960918892,1.3414577875115352,6.509630445973345
3.900256914626758,4.328163212079134,16.8809484955448
3.747706411346701,1.1837899031472237,4.43649700971234
2.2410826470797933,1.726877431729727,3.870075045883212
4.290913529551627,4.319936619606208,18.5364744878738
2.4115880676474752,2.1703182786039283,5.233913663678442
3.0307196288305627,2.823361890720164,8.55681830149777
2.1563061196926494,3.785110541818829,8.1618570250371
4.077294175728144,1.1159320584855252,4.54998328257135
2.930279063782367,2.280330138355998,6.68200366293653
2.5290647607511803,4.083656181772088,10.327830944343503
1.5485868605374256,4.264109950775096,6.603344641657203
2.374184789294155,3.667356569675092,8.706982184640593
2.361763657014196,4.335182958974851,10.238677559014068
3.527084671786856,3.944924220061738,13.914081747940472
2.2935730107100487,4.502047830802967,10.325775397655406
1.114924247867727,2.778836960796639,3.098192708463233
3.5864474566403164,4.715970831041943,16.913581592580297
4.379631344483531,4.572145080496367,20.024309906068066
2.723740548055551,4.726855878283063,12.874729020494312
4.658325524678421,2.56136317606406,11.9316634610306
3.692569889960127,3.70896208083104,13.69560170268056
3.82698348770648,1.5309213403842843,5.858810690628127
3.9709999829174976,1.1244105740970074,4.46503437053147
4.07929517166175,1.9464513970323265,7.940149785788236
4.978336893193419,2.1854442729835104,10.87987785221208
1.430183648501,2.4875999388272256,3.557724756522786
3.388640269367068,2.817893926598847,9.548828834477742
2.683747162689229,2.2403691847856484,6.012584443044866
2.666059274292876,1.0900713669555806,2.906194877513039
1.3258588480438789,4.811627365287471,6.379538715756451
1.642102189418229,2.798563154023472,4.595526682447128
4.196057581411358,4.180123927887792,17.540040698852593
4.293414761209018,4.882458498315739,20.962419387659207
2.064089207480262,4.274505657275308,8.822960994495286
1.1888542981558428,2.333650967323502,2.774370982898086
3.3856223835058628,2.558856912246498,8.66332323829044
3.844221647215776,1.7995438622246351,6.917845470278226
4.736447858331885,4.857000759811129,23.00493084672376
2.397690616193681,2.8775396591492277,6.899449838467265
3.04848300007534,3.650888106402553,11.12967032754543
1.2847289518021858,2.879900570759428,3.6998916415662766
3.9478528998835833,2.443110176986444,9.645039596951026
1.7110015854196936,3.793642238117862,6.490927883934777
3.1226902590935883,3.614504211852752,11.286977093805335
1.9777804395763985,1.3651668933867986,2.700000378497689
3.4783447062386905,1.6737321127999985,5.821817234219574
1.9240312414991692,3.39718415262376,6.536288442773996
1.5859156337925624,2.0289359110404668,3.217721181282232
4.614494152585507,1.95219773626512,9.00840503868606
4.549335343901197,4.517039782469736,20.549528732197345
1.9443978412994265,4.216368916931774,8.198298620204143
4.731117870751142,3.7468529628823135,17.726803011769377
1.717382600649732,2.637345274485975,4.529330886308005
4.504260658514184,2.399939971189659,10.809955195025246
1.2560251650478411,3.861199286452305,4.849763471048863
2.083529122949442,1.2518453721748286,2.6082562903557385
2.4691015662310662,2.006244349030932,4.9536210644345
3.0195267592780555,1.5098819708449058,4.559129014317682
1.7427743908490618,4.035321518859353,7.0326550019102205
2.595842632186661,4.725891232161906,12.267669935523026
4.619605926247754,3.4281592461063903,15.836744769434114
4.349326282373876,2.6389027402871847,11.477449044959496
4.439783551675254,4.398197223944802,19.527043691893898
1.9554680544467795,4.142888667900278,8.101286443208567
3.0501665984214763,3.603594610142614,10.991563914108664
3.946079351416644,4.312943728255579,17.019218189891255
2.0936140316393765,1.1550692821703752,2.41826925666752
3.693116818346545,2.922773026801479,10.79414222149018
3.787232438709437,4.042063587112313,15.308234336437982
3.714428857518488,3.1753647495324206,11.79466645881019
2.1938863595473785,2.3256942984113795,5.102308997761836
3.38357105766226,1.297620165718978,4.390590036565639
1.7288906535296888,1.475664299914038,2.551262215868812
3.9699574170665297,3.643207540346593,14.463378796711666
2.147259676777712,2.110595726291903,4.531997097045972
3.19089697705588,4.589832987956727,14.645684206462477
2.814424967983209,3.860461708345169,10.864979819909756
1.495491362361212,4.446683326163365,6.649976505432936
1.7632691391632678,1.5646331842689674,2.7588694079322247
2.041447248438153,4.803841365728991,9.806788738000826
2.715191858683289,4.617567182167944,12.537580819945536
2.818656317115716,3.052162604083852,8.602997404865302
4.128287180816363,3.744108088654359,15.456753425982644
2.6083647929894247,3.0963174377755727,8.076325392613027
1.847544271720737,1.8197441311340627,3.362057845474168
4.584286037967992,1.250104974252975,5.73083877946225
4.084015293027713,1.6826906949114115,6.872134531453635
1.835913297555364,3.3520082139679985,6.153996453538653
1.1189853129291123,1.9052090591536013,2.131900955252372
4.014175075024775,2.449261423910626,9.831764160081724
3.4226609497547367,1.05593356403143,3.614102575145718
1.964840343109324,3.2666517210421584,6.418449088391139
3.650646554480688,4.91424850208661,17.940184362004366
2.7887740422022365,3.300946575099632,9.205594123334228
1.9275632507134717,1.748083962749552,3.3695424057576133
1.747613011570036,3.685643302777491,6.441078191939904
2.086398129551029,2.1665395155392213,4.520263992819425
4.632871986008323,2.563525711140135,11.876486452553197
3.419061165783394,2.6672464266223943,9.119478676839154
3.08950229558082,4.840354456896408,14.954286206006303
4.777773314570171,4.285260900933897,20.474005178452902
1.8863199632737504,4.848219063170712,9.145292405183271
1.6220472600109863,2.7740109062756173,4.499576789764958
2.399088045987732,4.9701306562373055,11.92378104437608
4.418092107435486,4.123438871845163,18.2177327351918
1.5350638763291895,2.0087841693679303,3.0836120137386467
1.2437135811091076,3.756813241531932,4.672399650183793
2.294948264374159,2.025462317774391,4.6483312307316
4.955677840631491,1.8100728297867947,8.970137812503555
4.083166333653869,2.4185877358469585,9.875496017998438
3.407852243444081,2.6096025322953693,8.893139844180128
4.78046907387604,3.227662153293664,15.429739104740506
1.7513907950701646,3.8490579901666138,6.741204733669076
2.83328640092887,2.8420875396523138,8.05244797634629
2.664434598585676,4.061150381788359,10.82066958729633
3.558189593349249,4.2056265477998,14.964416615894574
4.244403850060722,2.0908042370183626,8.874217553324009
3.518983516099051,2.350304219621213,8.270681806665094
4.9874387696500815,2.9559773714559463,14.742756144607728
4.116271849138462,2.346138533449654,9.657343999417806
4.744078129569306,2.075985655535421,9.84863814572519
4.077076509390096,2.824169838479682,11.514356506993536
2.2528978425182697,2.149453235846328,4.842498557632105
2.922905021185043,2.2635040018730828,6.616007212547273
2.699585648806011,3.3590131422901006,9.06794367307714
4.832374110892371,4.493552908460925,21.71452874077169
4.779303358505654,2.475338365201869,11.830392962247188
1.995828499559784,4.253970781985609,8.4901961229815
3.2547669611189205,4.73793016399472,15.420858561858765
2.009251203795922,1.331245485899141,2.674806595090736
4.415109127669819,3.0750807538282907,13.576817104549074
2.2696006923568546,2.830912052969995,6.425039955422066
4.279247003156936,1.088035782884433,4.65597386323572
4.286259357898976,3.4562226693065403,14.814266759297736
4.069104932369555,4.064604653750209,16.539302844707223
3.777134578192008,3.9374212827952695,14.872170076155149
1.700955800291328,1.8766326464089165,3.192069184925311
1.82673186090988,1.0096024319901544,1.8442729293685156
2.730119511532166,4.3209205206401045,11.796629421179276
2.321936064268966,2.498998924976393,5.802515728472064
4.019265481089333,4.902406207477951,19.7040720439942
2.528660458015512,1.0455252721781525,2.6437784136128
2.171514898348434,2.854561891956513,6.198723676641261
1.5767312208118645,1.6371752258430563,2.581385292526462
1.6524270111382924,1.6656273517661946,2.752327626549202
4.207643720467184,4.417677655756032,18.588013647290055
1.2556496106655883,4.78075028115804,6.002947229225495
1.0508552627582413,3.9584191485903775,4.159725594499196
3.956444664543125,1.3018056006937777,5.150521823137254
1.3788946336589754,1.211554789810151,1.6706063980530452
3.092424346123832,4.427752743235219,13.692490381797176
3.252810895572602,1.430847849459456,4.654277474628345
2.859718980026998,1.979045083243132,5.659512786879495
4.88519691399443,1.1454228651714082,5.595616246154021
3.07255863754959,3.605137121121677,11.076995201053071
1.4207773814022682,2.0763115799447385,2.949976529529092
3.8492276947010367,1.2801657125087655,4.927649314395426
3.542287505835459,2.980746513132829,10.558661131533029
3.6556824852045167,3.3196724922619265,12.13566858657715
1.0575802623592017,4.763411806665692,5.037690308218421
2.4914353797205786,4.774109404253014,11.894385076412696
2.930944727330116,1.4763516940012975,4.327105213217988
3.674991292445356,3.371376357361489,12.389778756859611
4.03256052553021,1.90913908765566,7.698718922626974
1.0102460325581109,3.7823836484048208,3.8211380744136423
2.362782586439669,4.975845366245858,11.756840784182232
1.1902976122900175,1.276565796848855,1.5194932199202955
4.071620585552712,2.251378386778372,9.166758585475277
2.7386339852406514,2.906849967091645,7.960798109872847
2.046061198072402,1.49002297183514,3.048678186908408
4.979161349409564,2.7685800210008478,13.785206633314935
3.3225458314577136,2.894546016460195,9.617261800952353
1.639718426673198,1.4751722999043078,2.4188672026709743
4.496918166958855,2.248451963048383,10.111104480166572
3.315112409967563,2.812620111658367,9.324151836683004
1.9567165991821631,2.3150157178455,4.529829682475901
2.367984292802773,4.255324311249458,10.076541129820493
2.506832036620208,2.0170344361021937,5.0563665433871545
4.248878678892224,3.856014158524172,16.383736343659894
4.78870927980029,4.145081402772918,19.84958977898628
1.8068598486490892,2.462750769682555,4.4498454829690495
1.1294073690526294,3.5012508341714987,3.954338493014956
4.987148198338964,1.3995391062277176,6.979708932128486
3.7221773654756656,1.745502076185251,6.497068319367522
1.506709677945814,4.16158203867572,6.270295933238177
4.688475143504998,3.673993498198128,17.225427193700895
1.3267934024754862,3.2720269743657178,4.341303802310261
1.4176178937761978,2.9771755194017944,4.220497289216429
4.645983132586371,1.4448648308548946,6.7128176330191005
4.552855190890875,2.635880807787338,12.000783618304215
1.8964284540012963,1.099771027703115,2.085637069822435
3.540760080871607,1.729127067354438,6.1224240948431845
2.773158168253693,2.6758018448406435,7.420421742648132
3.23423405429576,2.564755443979849,8.295019397860068
1.8523044351500435,2.3742567772105745,4.397846358612195
4.62937846896874,1.6491154955686134,7.634379768028053
4.569590593657904,2.313023991367717,10.56957267385898
4.573365730845118,2.5661198319038667,11.735804500471176
4.412878734587624,2.7538871192801646,12.152569906126208
2.6135428061845447,1.9966332840549508,5.21828655613044
1.8853906341210396,2.7737140192305496,5.229534433587503
3.923310564619841,1.860444701913185,7.299102353907008
3.2405395875271985,1.067110427403675,3.4580135842646764
1.6894755986747936,3.818363198335248,6.451031450465243
4.675865331460518,1.8837843608283935,8.808321984744996
2.321888716039197,4.454929807442056,10.343851250646384
2.0437892116367182,4.019833852171667,8.215693059640524
2.216001239493297,3.076675610708671,6.817916966849212
3.5492562588093333,2.637529114914926,9.36126671890364
3.4819435890908013,4.301312760488809,14.976928391058468
4.578970528599529,1.9458359325282784,8.909925388536967
2.419940339630592,1.579529389612324,3.8223668875549497
4.959101724486813,3.2502426816603256,16.118284087622364
2.2555056309290458,3.710195454702577,8.368366739929014
4.869398306133103,4.553464761429169,22.172633596339967
2.8435053135415997,4.078014828859559,11.595856834563593
3.0049967638566226,2.0300369413905397,6.100254439387967
2.511860415077114,3.939654956730181,9.895863334872882
3.4497527378934327,3.4752085707780758,11.988610281792388
4.400157439590348,4.237197940922262,18.644338042765995
4.962256907827191,4.400128335363683,21.834567227484595
1.0456034465656052,2.7942016692409424,2.9216268957576967
3.224369115866647,3.0147881380504478,9.720789763210975
1.441874813987639,4.064504815333962,5.860507124561519
3.380295631868928,3.425699070874048,11.579875605372989
2.8224817035672167,2.2951925755867006,6.478139050756779
3.780160999552959,4.235501272930978,16.010876725490597
4.427066473141609,1.3958532708314184,6.179535216722827
4.4880931711670735,1.6912262517651602,7.590380991445701
1.5475384221489406,4.806319590558092,7.437964235515811
1.0548178027592896,4.881707155278674,5.149311615245353
2.0952774749780265,2.937777687610566,6.1554594153434525
3.7103859417755807,2.6557869834428467,9.853994687716916
2.1957733113971223,1.190996384366613,2.615158074762677
2.233427113143496,4.479202969522063,10.003973357403432
2.3601662764369644,4.053778586261817,9.567591511437454
1.2990384763711882,1.598865831463533,2.076988233626341
1.1973527712052658,3.0676667207539885,3.6730792492289583
2.3593340925072304,1.7325762435892966,4.08772619936834
1.5840702546002317,1.6477066739969937,2.610083130584919
4.665607526242016,1.3313066987926203,6.211354553623262
3.690311611543127,1.1093343443178711,4.093789411919821
2.279826448230928,3.91891500919004,8.934446086320602
2.9151845100053677,1.768082743601259,5.154287426554181
1.4554953097338692,4.653353301958335,6.77293390553497
4.501214585680083,4.233722648034364,19.056894135056385
3.349763555452506,1.490685223591942,4.993443034639857
2.5397054760552717,1.724637978099086,4.38007251719114
2.6116856131307564,2.665200383088488,6.960665496622785
1.1257727034472411,2.5345411683670016,2.853317263110849
1.37173427057954,2.4724757798015795,3.3915797603316995
2.7186775319818817,2.6964406948170265,7.330752733320664
3.482555814535353,1.618798769056244,5.637557065739495
1.9370508034126024,3.596016731087374,6.965667098037958
4.555316899089716,3.657337965357101,16.660333439273597
2.3139478509665623,4.536567100056429,10.497379691941182
2.7024089123370283,3.155460352592105,8.527344179371045
4.861891213424743,3.514466747966489,17.086955001811702
3.277303511831519,2.0496449307952838,6.717308529703052
4.9269437760457135,4.610489890787337,22.71562447193635
2.546765760085658,1.160453583349244,2.955403452242563
3.2069944108331665,4.391599011489326,14.083833484466728
4.207106915415473,4.680536296463474,19.691516620704608
4.702433434918718,4.291230507591044,20.17922581583935
3.705312190317762,4.106023677130748,15.214099584605922
3.924595667204484,2.0339706026161424,7.982512214248605
4.501916004053453,3.320837374841135,14.950130924656165
3.816185062962088,2.063695938385818,7.875445614563487
3.4860437738269234,4.02137651142303,14.018694549860088
4.872711261528757,3.7691771899430937,18.366112140133023
1.534641029824669,3.3928037622886054,5.206735859751597
2.1225735519995785,3.3441629138133107,7.098231754437979
1.3543456133147391,3.105733125251388,4.206236034310493
3.9805253421187015,1.5103508691233634,6.011989910036554
4.796989800078382,1.9328139148606656,9.27168863503618
4.959173818777251,4.395537265500643,21.79823332653054
4.980134880324934,2.7041802296652087,13.467182284440796
1.734507038987891,4.364235880283409,7.5697978541550865
4.456961157571479,1.1086082280724434,4.941023811483023
1.3507407043685653,2.6711850892681746,3.6080784289769032
3.8339628353473687,1.0310621328780465,3.95305389838842
3.814607812039917,2.7732840939219003,10.578991169680524
3.194330383250137,1.6535715799587054,5.282053938741026
1.0615311344385208,2.35110063562799,2.4957665249173075
1.4369126855878087,1.2332114743273426,1.7720172114734027
2.028557900279465,4.6457548543773335,9.424182712608816
3.4818327363501296,3.0037578862482635,10.458582540409072
4.026826250830881,1.6166151371082758,6.5098282715981695
2.1434456536337403,2.72052550113498,5.831298561007526
3.122591386751925,2.325018601921373,7.260083060397683
1.6071825071696706,4.813628494361484,7.736379512151256
2.6460114785752205,1.5349994841465224,4.061626254658741
3.379520348834811,4.638473834053422,15.675816709721364
4.535604018376547,2.770897287019626,12.567692869514888
4.825293180714767,3.3826564009627766,16.322308864266844
1.1077064460202592,2.916886618542712,3.2310541096699987
2.658752806867312,3.2092854460616107,8.53269668775472
3.020655596178762,1.5042175344833455,4.543723113407339
4.575407901878962,1.091988887100397,4.996294582803172
