mu_drift,q,Volt,d,v
3.5452292150795905,1.9944031152622783,2.199382704375793,2.6161121953913207,5.94431346900268
2.7850938456198224,1.805279323126476,2.752647357134013,4.320163637655998,3.203572977498179
4.699253367179226,3.565308465065289,4.767718505535755,4.069190545425116,19.63037295616137
3.7936101165849614,3.123796495817165,1.4031286113691426,4.264970133037059,3.898673933957856
2.9020593560939765,4.449245470091105,2.425306579211057,3.508674706071164,8.925163827681416
1.27506907579879,3.372459683905134,3.072618911759689,2.471987354675696,5.344941226338585
1.0475058584899783,4.10397602027178,3.505586901196049,1.636552609960198,9.20856677046539
4.189027334952963,1.759863432930702,4.484576429926911,2.473956569148353,13.36354008096063
3.571151915922908,4.53583990711377,1.9150890577084037,1.2245396653273888,25.332739692252844
3.80327939576271,3.974821998999564,4.70815271683213,1.296648336228913,54.89139269704652
1.877927328155884,1.7213204075445692,1.5611692990903905,4.596683838429547,1.0978572341699562
2.8973113924642115,4.507884510826656,4.2529595728304255,1.1594923951425944,47.90615388509228
3.4865570128808647,1.598636438143461,3.1837615947123576,1.286100202456887,13.797875184697997
2.210852707476178,3.141507736690881,1.80316375750024,3.035800586083256,4.125341185645853
3.742213960532989,2.8007270840637903,2.7606691577073352,2.157170262211076,13.413105621595706
2.4318076429960183,2.037387323288536,1.1272647997816678,3.5875903040450514,1.556775266103027
1.3938215013977486,4.27459608632636,4.898686032001443,2.7331369071302043,10.67875105419846
2.0963289047601723,2.332956000781353,2.5949910426013507,2.973254139924858,4.268446097956928
3.640425423368994,4.837208828041273,2.0108931432326758,3.1809663673002646,11.132094680230669
4.401873215224075,4.191371203172899,2.3536037835603065,4.463873758326166,9.7278105592847
1.4542537447525996,3.362841674676041,1.2399189988132475,3.0408608029304234,1.9940837100946511
3.6380455723699887,1.2620126458181553,1.5283793673095776,4.061988622654752,1.7275248578343998
2.753469388777424,2.2057538228818805,2.6466728580972263,3.6918593432385194,4.354039959555014
1.0857395002753676,2.104904032621536,2.52532113010784,4.500651724479112,1.2823280547782578
3.329976391802543,1.4431795712029185,1.166891226038051,1.1081198269155124,5.060636878469696
3.3724945871010914,4.809772907505696,3.690107152165688,4.221662639270411,14.17853257023089
1.9387863678029216,1.2268886784794597,1.5826901012934225,1.121000958275359,3.358342755700734
4.01998379456318,1.362079468941117,4.365705243094292,3.2081797830922385,7.45113550905588
3.804380968522415,2.1237341080879024,1.2391699534120488,3.3551732169573425,2.984008600753994
1.992368822962173,2.2547546822736657,3.090965016986753,1.875404023847812,7.404031895610032
4.494980258728619,3.235026042970892,2.293651228731821,1.2572051035233254,26.529362537232217
2.903141061578596,3.2042638500272065,3.896313563376333,3.7784328442266815,9.592650048544517
3.790138822091479,3.507466920832924,3.003013492024496,4.368490528429646,9.138493054173448
3.393943761666728,2.9908649111770185,3.494123175364205,2.233951083355934,15.876910290352049
1.3535290866837069,2.711701572766416,4.008713426654175,1.1054302525293038,13.31015616060435
3.2377741974217016,4.343161596175,2.945569431950882,4.595954397660433,9.012517055733714
4.930788785331764,2.016342692192069,2.860584440191586,4.148276557229243,6.855952735278878
2.8667191074784504,2.199310521051685,3.386937330307324,2.4521498039511416,8.708269394255872
2.0951875701134237,2.871487289626622,2.3016390263125324,2.517588484456343,5.500248060337898
3.6148489762041462,3.3643981616989844,3.9453366256977054,2.112955876942769,22.708642891096947
3.455533322090788,2.40195677950403,2.810634661011944,2.358866827085341,9.88965743776876
1.231659532734732,3.2937660419902364,1.9087891725352084,2.341039086628854,3.3077503057617395
3.940148436567062,4.220234176772417,4.921108674568911,4.562450990087544,17.935516051755314
4.033486072206959,1.1319721646095906,3.57191451329842,3.8393480712782937,4.247759100754222
4.4217452127801735,3.8004751813762128,1.8471447155453653,4.722506800952299,6.572944191242515
3.1820837971741205,3.770398957545584,2.625590296796245,1.967265628412564,16.012637552400378
3.2759823747649914,2.470527473043316,4.230717789988319,2.9842842984783093,11.473742712701894
4.795572960302298,3.92267333508679,3.0666671236926586,2.8812725175496583,20.021884262826337
2.4462901949154903,3.044697928978096,1.0176439921164238,3.898539043797316,1.9442234247909504
4.710285153547385,1.9673536456469325,2.388386732687136,2.6234325025256044,8.436540371107883
1.5666927367756711,2.149364019960218,4.143586340648474,1.2116689931931877,11.515590240928866
1.4603555951419065,2.6542905575584235,2.466770630511029,4.064265268653841,2.352630939430299
1.9861100372750984,2.609356946731314,2.1908960927953105,3.568653613646464,3.181663045251553
3.759251412343169,2.5704173811634003,2.6949124980758663,3.805241925066397,6.843328947176781
3.59257451884291,1.0031879181921055,2.3120166523010632,1.9376426422301352,4.300365337107089
4.981056274531722,1.1104373021532865,3.359845785489616,1.900855688807864,9.776551396673709
2.106702444109767,3.42543622351685,3.9962633127185567,2.562144163004692,11.25562508821024
4.297467830022594,1.4993019278751318,2.2291603960589823,4.0607806962957085,3.5369874307980225
3.167091417803252,3.8021204047287664,2.3749523030380084,4.736425293904913,6.037966033441504
1.1692549093045337,2.1550961507927067,1.0777372548332056,1.8207853265325389,1.4915231693813111
2.6178686268567417,4.800628210479863,1.6295706304283335,2.3763399818252564,8.618080275207106
1.247882815138404,1.0841836658991473,1.769147115244893,1.425451415392398,1.6791449708553343
4.562306120127421,1.626786225080286,1.84301439302802,3.834692668285976,3.567081828606706
4.397978160232373,4.68963817227677,2.1297662390066825,4.368463392438986,10.055314120028466
2.329102222931584,3.962403904772797,2.2248333355185115,1.1820193416316735,17.370814913094733
4.908728613538121,3.7637556238546552,1.2852658689158225,3.843393418864081,6.1782940196300045
2.573257776245675,3.045786735912245,4.389286487850438,4.308859211208951,7.983887503385288
1.4517723651473975,1.815788145787507,3.0372957362218997,1.9161893465477005,4.178422591632254
1.7013549893678857,3.3262880036687315,4.444517395796036,4.3919614605757165,5.726916860650426
1.576259921693261,3.833953074865545,2.545757905631947,3.418238945356862,4.500795799165487
3.0598146982150074,2.927600743205494,1.8174997106199609,3.963254349980517,4.107990027509977
4.3927682358196805,4.773688649807876,2.0200084923497177,4.499679631665606,9.41377863404075
4.751758518304081,4.605765606726157,3.0232782686620974,1.0169790860745245,65.06123379830551
3.851371271535383,4.026525101722786,3.335362100905304,2.649716335270254,19.52043106825724
4.904101238524772,1.5921381359891864,2.09000747208738,4.447420259875658,3.669271441011216
4.020315123587315,3.7662020424854425,1.8765680821882365,4.002332834374426,7.099288637288312
3.655901426332097,3.752784542423297,3.656160023262199,3.5273401492149867,14.220863327035584
1.7302558750287265,4.064724878055004,4.870715416751578,2.921335349214756,11.726079381943626
3.120202529379913,2.7908119942435645,4.416034909897709,2.639778229247154,14.567278408212548
1.282537850409056,1.0047208269339567,4.452465162138925,3.967504605413221,1.4461011993470465
1.7597530066905311,3.483402614900041,2.817586119491382,3.5275771769835123,4.896165218770454
2.4050709233119,3.970698795241083,3.622642976567243,1.2296463371990345,28.13456122405097
1.0374216686939317,1.8897495219364016,2.3444998125158056,1.2604279782743872,3.646630218773366
4.826073312902745,2.955087178586878,1.0742049305145298,3.339299299436501,4.5877105318716085
3.930624554592673,1.526982849748555,4.033589937233186,4.458326525035295,5.4301971103170095
4.697969961975868,1.809712066419208,2.5895492183427424,3.378481346498304,6.516619478315981
2.604245658249781,3.602367860342953,3.5470002160212246,1.244329658428294,26.74211612703851
1.7111718939721032,1.92247327575736,1.7551278586773962,2.7602636897806514,2.0917613634733563
2.837539002963035,3.006724713791164,2.266450006158067,4.40106315096749,4.393635761798424
4.858917623860985,4.972935109553294,4.072767272413787,4.883754019485827,20.15060737405244
2.2724675219222674,2.3927897955115744,1.907196643337352,1.5394975297224556,6.7362579668811895
3.406487560929885,2.090825617467947,3.144348036963627,2.5749819757386225,8.697231640231292
2.5001285136734954,2.327821903698378,3.669965806301064,3.31844147762364,6.436354238610788
4.448462823874069,3.855151708963223,4.816825629686357,3.43814318182799,24.02638349505142
2.2732463267639327,1.8091735903655208,3.7134936963248215,1.200287008821478,12.724019409170786
1.047106998998112,1.4808636761605452,1.985131132395752,3.1218032561327007,0.9860292860437812
3.7280494957843295,1.7917746120633256,4.238078929217137,2.5611208356976243,11.053607003414353
4.270806839060725,3.6838769515528575,4.8804995043681405,4.385917441102191,17.507287578030823
1.8984290582001535,2.6697704188015514,1.551098852255044,4.014845993353383,1.9581180703538563
2.473387173597185,4.220017657792521,4.003641326311066,3.8052855328677127,10.981819113430976
3.33888090354598,2.465459400837341,3.2937995624136533,2.4516721431041413,11.05945074121044
3.760843645304541,2.102637201482724,3.1392003509394986,1.3993649850680256,17.739348009268912
3.893112149677672,4.29321466697726,1.290714829816141,4.032270398802982,5.350078710372005
1.8142260721016676,4.227483906062178,2.6258539217785706,3.559382435441758,5.658082506791275
1.821382420053165,1.4391182228259471,3.689946505952231,2.191330826591444,4.4137703695145385
2.117645422587536,4.108715900149039,3.721401877660112,2.928649483301393,11.056012801799913
1.3784288918058962,4.998140330433463,4.486780561577019,4.352059773651154,7.102852414927787
3.781724894154695,3.663042021338956,4.295363233547759,1.6114690714982984,36.92408601787481
1.2371184327206448,3.898628898418372,2.3225530404210617,2.445193982164714,4.581160400232438
1.2378123741881026,4.208583607612171,3.8498302561247737,1.7059411876937434,11.756236272274643
1.7838232186652054,2.178128755771122,4.323776054287256,3.895581338692255,4.312471881988354
4.149748383397457,2.3426741942736427,2.7626022360586857,3.877543016037309,6.926205814397326
1.490414587340609,4.590916318759281,2.843962784884163,2.741148419490448,7.099010642691416
1.817929505316676,4.537735310056428,4.96377087136503,3.960562477015734,10.33882193334249
4.504407241389215,2.4102110630812765,4.339638055552325,2.91360194024882,16.170223211623007
4.865997550587854,1.2366508080015637,3.925762772276696,4.011025533944581,5.889624371145692
2.5866416325162467,1.2661354963042175,1.3462635064723614,1.8262015761332204,2.414336543698185
3.133565670063262,2.4115311485616777,1.631865310822263,1.346515296022491,9.158085542730074
2.02843081481272,1.409785006021286,4.585384135905677,2.269936614249502,5.776637041405522
4.854914288779243,3.765322221404373,1.9500848910097863,2.047403334136343,17.41140532329844
4.049665824936791,1.0811271007461007,3.618642205851093,4.745501681443543,3.3385620602847275
2.48817579211799,2.830913440343539,3.128687258728496,2.5095209860389787,8.781707599018043
1.9878264242435484,4.300741353705284,4.191968045457893,2.620685543545008,13.6749212718958
1.9040643648872035,4.302055915788918,1.4657013329418027,4.280137551648949,2.80508116794322
4.038235136161955,3.407093013153115,1.57995119219602,1.5982848697519985,13.600819463740144
2.725398279655732,1.3812196877861762,2.781751040727651,2.8820703741433107,3.633343141468965
3.0153304121216653,4.27890299329602,1.2622409142984807,3.120413294122275,5.2191224042094895
3.479934966305469,4.5537184055254425,4.367892493184245,1.5738623326035883,43.97871117806188
2.9926565796743154,1.5657674709221352,4.173241322992471,4.661910686958243,4.19463038866789
3.0599184086872344,2.2064704529920043,3.7217458181930234,3.5562045767138315,7.065907292870194
3.521350416649048,2.0009470569459378,1.212798025311531,2.9503030582135628,2.8964543907858955
1.7784697562897454,2.565514616306114,2.296759405915496,4.990170772364587,2.100008598197902
1.126282666942228,4.250960193084242,2.0219071182702493,4.372497064948444,2.213941358120774
3.8824415406542383,2.1232251395169968,1.327817055752376,1.5511492732674226,7.056439493374955
3.799738635233204,1.466124257461915,2.245575461597021,1.5638805255565646,7.999237409672574
4.619773038804701,3.210026346484121,4.127100962998473,4.634083797643869,13.207190660034458
3.560060911277531,2.768553149618611,1.7925857330982469,3.0540007917085146,5.785236056895747
2.584630354860692,3.303311122801666,2.654973471637574,3.1927722272059227,7.099702801147017
1.6770728040777607,1.911971440809728,4.984016859847888,3.27364405475899,4.881815517180539
2.208132646070675,4.194251234787661,4.30521655591415,1.8361500861278293,21.71532952227772
2.057876530011117,1.1833032911126584,2.8751153761131585,1.4589667578498462,4.79871841969863
4.543167644938453,4.498847914608412,2.6764867147494225,1.2130630804229083,45.096390400918246
1.5626397823616642,1.4173051620746802,3.3308990968396195,4.350882693757201,1.6955333950794784
2.172824083605698,4.649991708412343,2.2369678945545077,4.337922056350694,5.210204282624584
4.609685679779661,1.0597215328278669,3.15195840857388,4.521725041435,3.405174717899822
4.282975484105374,4.121153610948907,3.209892628506908,4.805233290490136,11.790722531697815
4.566741517091609,2.8526186861607568,2.992777319617409,2.582062084792168,15.099336955606487
2.678869321632987,3.7051009880719774,4.307284307569353,3.4033435720515306,12.561726210453568
1.2029532124047582,1.4823602688198032,1.2992593177741054,2.820203757310605,0.8215194606136037
3.659773519604984,4.595537335540293,2.044768956371066,2.087946170214719,16.470828853432497
3.652902295231256,3.7725355640730873,2.882172482133809,2.4818427948181,16.00357823622113
4.333149504019184,1.4287114406162265,1.1722189769893987,2.689504484046211,2.698265441465274
1.1100823061571323,3.275663494657846,4.061795840634384,1.0513704009722575,14.04807462083511
1.6403505962364604,1.855263648221112,4.378218893278071,4.396395834101787,3.030700349423607
3.2146379934809755,2.097809763648495,4.7747625239311615,4.311154864704742,7.46889455885659
1.359429039485439,2.4354510212145035,1.5980521710538436,4.676183160338203,1.131450041623839
3.4863323646395226,4.931221908789089,4.463922584758169,1.4412716711973568,53.2468766389386
4.4580588579578215,1.607433526672104,3.7500991251220666,1.66370852261189,16.15267021793572
4.44471582315783,3.837691825339777,3.836672263315382,2.65467261132378,24.65232187547857
1.119043906793829,4.80574786899871,3.764149492132337,2.359588562002929,8.579039937439116
1.309979680209147,3.077651896214354,2.3943547321317857,2.4574219165239715,3.928193037827414
4.960475644953704,2.510028719294584,2.459328723268699,1.2752434187068866,24.01184346396288
2.454725140781995,1.1422832373963674,2.161276546225789,2.704892317311868,2.2404591739959554
2.3030653723334304,1.4550826514569295,1.9153602112216417,1.5779323820511335,4.06776636445549
3.8686974156266936,3.180451911377846,3.634226545462225,4.262353633083646,10.490981331605
3.021914492093276,3.23900516834198,3.644757036448927,2.6873659930563787,13.275032051759366
3.2262864459000453,3.688481671663196,3.1622408888427107,2.026653470443382,18.56803758709782
4.397272247218474,4.018666688452965,2.0821664453505377,2.240158034054596,16.424877079161256
4.878617721068969,1.773591208366442,3.3465303695232542,2.5508520049550403,11.351671749656308
2.1219030273530404,4.910967833355867,2.2783603936905297,2.859923310964214,8.30157807407087
2.1309340814272075,2.758931715706201,3.5380769934844736,3.175209466879473,6.550973850938762
3.953793826200478,4.636821789278075,4.0977042089032265,2.556641276644396,29.383615547960453
2.50574180028099,3.5390398835713723,3.8424190392411055,3.8313201754223134,8.893609444312608
1.786363922249182,3.097708179616212,1.3358162520060444,1.0006036865835295,7.387458698779193
2.097113238263874,3.614264190550135,4.956270620994729,2.5345062789533657,14.821884228941276
1.739101283404252,4.024509932007176,3.361218781335366,3.226043250885558,7.292299129666895
1.9173428466701528,4.316086212399746,1.6512299190353217,1.4624845924867818,9.343425738842893
2.216525729814294,3.1194113645399346,1.9553909787364925,2.2777994803399424,5.935585220093765
1.9665177225788484,4.362002788192879,1.151855683304091,2.769575773763658,3.5675381118644487
4.358083839221422,3.5105623149154037,2.846205030234048,1.6932126553649662,25.71739310273947
3.0552146161060825,3.6392113239590462,1.3755482295552977,1.8142886660261364,8.429822555006378
4.318545288940094,4.5927008582687865,2.97630204691233,3.3333002083365737,17.7095779346923
3.431977669965438,1.958910445215076,1.745749130261832,1.436326597575941,8.171234366393373
3.1043041262637843,4.987593090995529,1.4611526539043065,2.656204279819546,8.51705390478863
2.538904383482761,3.740830289470095,4.952487240188501,1.875249501191845,25.082952634542423
4.763191967171885,3.457228530300665,1.6049994259214144,3.948831471387968,6.69317923959251
2.952977132144688,2.37454500146235,4.584459971703637,4.11470098525608,7.812506522399668
3.7779202657362414,2.362924098065471,3.5785611307268703,2.324124303074384,13.745218486953778
2.113874782802928,2.529381617832441,3.491385238450416,4.648312773739395,4.016021640322502
2.7815539161836704,2.9550464263294973,2.901637081888078,2.214598348305032,10.769608400490345
1.2320247478356574,1.9411572463533555,4.697852969204879,1.92228423899865,5.84469650072232
4.851795945028068,3.4454844489142618,3.858537036117856,2.87742486361148,22.41669084885467
3.251030540033443,1.643029938550394,4.25210806240211,3.7399103515570578,6.073088744501469
4.259301252663395,3.508160492737308,1.2758095401756733,2.4059137167626394,7.923619436339771
1.1008563792284267,3.13486988158034,1.88776717970967,4.385535999239381,1.4855112109937485
2.812250157605594,2.702653555734745,4.5129880212453495,3.3490402653121274,10.242079439638236
4.376000791887543,4.29334105043298,3.835647380001097,1.009256722717847,71.4019059262731
2.040825069600828,2.8416844636756537,4.253790982795467,3.094346904799147,7.9723944693238336
1.5129863964930783,3.2560087568267737,2.7204727603932564,3.808810658389708,3.5186460762301137
2.303854109351809,2.313063354317336,3.3103603006091378,1.2379820769150711,14.249624173182251
4.2074799432334125,3.156383233927127,3.996797546080599,2.8445840869338386,18.6597214380406
3.57925053611919,3.25249214590867,2.30952847131946,4.044428006770244,6.647748283533746
3.057683471505387,4.787039509949685,3.1526462652659424,2.3501998520196348,19.634958495087044
3.784276101253098,1.2220702478162575,1.4792608544460073,3.737904163898973,1.8301875153226543
2.929481449221337,1.3471393073762197,2.281161204910231,3.536269274083889,2.5457392002609502
3.093968251959511,1.9483998836690064,1.0401710344291084,4.394713880123742,1.4268164192740591
2.424071871559568,4.000442109386126,3.2202493614102643,1.1465310576405403,27.236867710309053
3.853104502999853,3.250022223979057,3.492644663825625,4.939907811912962,8.853860559778346
2.619559671988372,1.060647822065841,3.4158704468615047,1.2186538124123891,7.787903110868159
2.004062692778463,2.3683742070610787,2.022546698680787,3.5353381967935675,2.7153712687396285
3.049834137293224,4.845204314711882,2.667457580602914,1.7219776086874523,22.89066124581193
2.2033300130160662,2.224528893358538,1.6653318427411,2.39138633321948,3.413254288902316
3.3329913379145943,4.104950882539269,2.601336589173389,1.2505414387059814,28.46037460810472
2.4716693298397434,4.945412352065943,1.403539267492968,2.0356100669079886,8.427967563066996
4.667084616544433,3.69064913368641,3.647312963869912,3.0051205403542878,20.905452266650727
4.155319025875107,3.2553621365393206,3.749116942046676,3.017335021035611,16.80773274894657
1.7606941253350517,4.682746432676956,4.369905672261739,4.376206619539859,8.23301299015297
2.483785907320773,4.082369291023996,4.077420783319312,3.4017074576852453,12.15388204580404
1.480000632662478,2.328413020705083,1.6622857297000646,3.314906778354664,1.7280498918165923
2.855738961297355,3.543097886162672,1.8860209878739345,1.6154903623337384,11.81255401633224
4.549736009368582,4.9064572085127,3.3915965193586053,1.519417270948526,49.82890412699701
4.837058345667225,2.188367799841054,1.101857070115719,3.1611043724461063,3.689674621097218
4.030905365430883,4.333818056637226,1.6267970140276795,1.3625246010219598,20.857501866785825
4.035255337347582,3.6775770854610657,2.475933007626211,2.968507040891107,12.377519283121991
3.1551132053693234,4.289181715621076,4.072167099796975,3.73123956606162,14.769365870218264
3.285673403447109,1.2368541158412167,3.435661662816416,2.025867478273402,6.891951729295589
1.7965678971768608,2.9050251043698743,3.2644855684579515,1.888026900352329,9.024021057384486
4.0730170405526085,1.714747402448686,4.849336707866618,3.159389792864327,10.720017883882404
3.707068022821557,3.39139422680741,4.86752976932933,2.432451763057736,25.1578319223348
1.4940780970981788,4.425835433423167,4.179357837227979,4.70651461608553,5.871900745127866
1.971868805833115,2.332445024007991,1.8000425309331405,3.0239668354486064,2.7377587498395437
3.062159112712672,3.269502451663928,3.2510021831439184,1.4460730405382338,22.507976459108264
3.0168934344115867,3.4947525394570182,3.7023494875359937,3.1912368952369183,12.231923793608455
2.4390276495772123,1.0873549647726373,1.4482354036713252,2.5134553430839106,1.5281150465415896
2.85916439303756,2.380239543578393,3.8513627768145495,2.4103467001414884,10.874134641268986
1.5402427568250738,2.0422108127901253,1.1058252132357138,4.286633168520522,0.8114465426431785
4.359117028019822,3.5296869622553366,1.671413756111161,3.561801085455563,7.220196706078309
3.3631328215505563,3.214662519407127,1.7512761187223629,2.5669328626739825,7.375976452699247
3.3488317249785005,1.15136833713226,2.3541549597564946,4.349344704892664,2.0869825846470604
1.6183060918571042,4.015908250342016,4.827757581428868,1.7073923477160684,18.37623664497054
2.841553714707872,1.9040430918061275,3.6735891941013272,2.524849530806869,7.872047947249297
4.365368625170553,1.0815819032487832,3.6472007786331098,3.2754636081579847,5.257354088725885
1.7042179902326455,1.4423326382966768,4.583463925982373,2.1017099584535908,5.36057790898635
1.1920189753470147,3.0750584990821404,4.795865145525939,2.5340752668826,6.937196615409985
3.48789870480931,4.585962278855369,4.565559001093315,2.878047730539083,25.37408026481281
3.5782232410475747,2.167754982641635,1.882397685318367,1.58010942726268,9.240635533955858
2.7149729455373346,2.491056330312174,3.2098467630727727,4.629352077581763,4.689355338188305
1.6548663577095173,1.524798260112216,2.1249263057129517,3.026365652954057,1.7717310176965466
4.027686662096784,3.8402900292715625,3.03960105442748,4.446886754993119,10.572561455089796
2.176641207062498,3.642769351684744,3.1324728471499146,1.2262104080307474,20.25540064524542
2.149722731579313,3.877608965839655,1.7276340546239175,1.7506705766594717,8.226096183299921
1.7758983462130007,2.203991456182925,2.6628602968595203,3.370399299667944,3.092395523766164
1.2640686887688082,3.3858213122034515,4.053984781850685,4.5035195149375005,3.85269627773842
4.113730026853618,1.352681446254517,4.885850370905079,1.138955650461599,23.87067329875062
2.481331670940596,1.6270024039012865,3.209121161727478,3.584740465590491,3.614110355505483
4.572329917886041,4.606327209986889,3.126171919578769,2.9882216415150484,22.03395181541676
1.1803134986395727,3.7659559546457664,2.430427079410869,3.649661715401598,2.960074174015284
4.997251296847324,2.278401410656583,2.871258072283557,4.935453899793326,6.623790069383511
4.593521390266254,2.990437888498006,2.2567367877682654,1.773375508665564,17.480776967718747
3.855229330356128,2.1839916465970624,4.740229710170695,2.084332788559635,19.148445270537994
1.8440917948058784,1.1301066511005229,4.231746868253495,1.9169573791839016,4.60054402233082
1.3691608756448574,4.40573714872896,1.5537166912643343,1.862210351091743,5.032875167418284
2.9352166429671747,3.871245037239517,1.3925866029267184,2.7040557135883496,5.851906793323912
1.677169229219583,3.1523852027266845,1.2620180031348718,3.2213125225277586,2.071327902762487
4.937945317293845,4.287579755848947,3.880935956618891,3.103271650373299,26.47738985240261
3.0709383223096745,2.3975157956463526,1.1403927328078387,4.600440674342579,1.825103835074887
3.8014653284796927,4.658388162968368,3.2100902484829144,3.1509993791681423,18.04079335975448
4.166354486991152,1.544846051033833,2.6213840240034134,1.900832949757373,8.876221314280079
