x1,x2,theta1,theta2,x
3.22618693084526,4.183528352541187,2.719235794537784,3.630925143494866,3.3732708298506675
1.0370574643099846,4.742927337361865,2.194215551819139,2.5532641957862574,3.789562755223047
4.363412301698819,3.825115082236039,2.2766798084309388,3.850476910618296,5.811285689529126
2.7843858296599446,1.8755245653048849,3.056136681226318,3.893221100171055,2.067975741847161
1.349905150514203,4.7462029708012325,2.028274672425346,3.4406238856618545,4.725130058656684
2.73259222750431,4.179374125294514,2.7408813698060093,3.816837094081555,3.753293268283031
1.515413175625544,4.907967533645055,1.7106565942375775,1.3067496836796098,3.564602969914181
1.86542380773594,2.3820135505616755,3.423035214068916,2.8657189976943847,1.2695101645341091
2.3288932820366046,2.0330731101839583,4.8473279024648015,2.0104285258039685,4.311678414418654
3.951820468756081,2.441265139925459,4.331238819177559,2.094422442711475,5.787765201359869
4.489702176611296,4.366673429453858,3.3100839868798504,2.991178086275405,1.4114351529971612
2.49664693076059,3.7919150286859407,1.1755816634859824,3.472195739425916,5.760152246045022
2.875594515864575,2.114896111378094,1.9340710326916997,3.457898472348297,3.488660054676222
1.2185247524208265,2.166605072923605,2.3354723115834077,2.197995402037635,0.9739993142877398
3.2694568765627703,3.130389387636349,4.133320933739363,2.248493174127984,5.177989300793945
1.69960214335886,1.6940546599437742,3.307042444274665,2.0160569817754936,2.041601955727259
4.27444271976184,1.8699451981469173,3.5623937925068434,1.951706025537468,4.733401414342846
1.1164941364479644,4.560076354898484,4.347199700130087,1.6027575878228335,5.606327612222775
3.971232893114367,4.259592134474215,1.0740213994089252,4.371174625984059,8.20597085505966
4.369148015339926,1.0139657302184593,1.5812553489203256,2.9209900519411205,4.253053805772409
2.7299767895762037,3.7044724524560495,2.059921772995837,1.9212264906265517,1.0695186064458138
1.334075375096809,3.179387398963521,3.702231720918846,1.3870400981177138,4.199497812457592
1.3488590737161017,2.115296416387792,1.7478318268477682,2.6851953022026165,1.7076743742881058
3.1969428456138984,4.9516374947001065,2.880500596015409,3.364289513524286,2.5908131206325207
3.155745136599769,2.256278157349177,4.278617759780439,1.1164742764973474,5.41174547651836
4.661649416477292,2.0516430216244728,1.9560699918148057,4.794455219652955,6.647987922295957
3.456143958893569,3.3100063535665973,1.9117808484470644,2.7981522380040134,2.904459562675442
1.3085804384484727,2.489632219389594,1.6065851900342023,4.297341016794423,3.711520183334402
4.796543223533645,2.1182023609660217,1.2435749030925258,4.5498217728532335,6.894844381202947
3.923072419307633,4.11799395295294,3.3045745943278453,4.962553120989607,5.929729681784455
3.699329923933896,1.068709702741803,1.806201752136096,2.758492514617588,3.200398143859913
4.111056289617208,4.970951716491703,1.2176704101603786,4.287655854053973,9.076239717897252
2.755643591586433,2.164512150529636,2.347597715982674,1.4126006870639158,2.279221055075804
1.64276713123559,1.0413471267349077,2.8794050754246068,4.74917322306833,2.1887927933230733
3.886594537683635,1.1183964874982038,4.82288630196744,2.209345366552126,4.885263104534285
2.9669490710328903,3.864947427555165,1.4599911048439544,1.7080447365290985,1.2281564642451883
3.930769394040389,2.645901832937056,3.820119515754601,4.217987905832907,1.8098786833865697
4.50598537515943,3.660099368194484,4.786352102137521,4.553705607492775,1.266547631515455
3.91976544206654,1.434279754529297,3.91934540141965,2.3520666204447456,4.169192733433031
1.1902775811945436,4.611471205854766,1.800005579426255,2.288071965756397,3.603654752260499
4.010736004809013,3.370394101004365,3.857330019558348,3.469362894757442,1.555415411149145
4.877520284546401,3.819962259407837,4.183239068426017,1.0201244445461213,8.696986415342847
3.257862691267184,2.721297546114482,1.6385843871636503,3.195605913501563,4.216028137120518
4.25101700674137,1.77917498980494,3.1486130999353072,4.744761824452237,4.649738045766276
3.057177644787448,2.5807924246381164,1.891356804709253,2.1986799357865143,0.982996177855988
4.82252430366072,3.052090546299403,4.8444184781337,3.4479042083690827,5.240943744858464
3.789469581417273,1.2395006064894023,1.6899608187033244,3.3264036532798524,4.063580743870833
2.3724417901989265,3.9883245249633017,3.967180457866872,3.837115030420041,1.6646084907114092
4.0700261267751525,1.094625866700234,3.1947235885014447,2.13938703348502,3.656653460984136
3.212746001934106,1.731187659513011,4.728766762328911,3.094347283584872,3.745129788694976
4.631216939247084,3.6189785231047336,1.436273299098174,4.38043345951578,8.210635537546292
4.783796895956783,1.089649392455681,4.653836728406859,2.9879139792350204,5.006223844656727
4.149520071378413,1.445414675379148,3.42678166190741,3.218441196310222,2.751651084198031
1.264459550522032,1.299424756327559,4.814192179204231,3.592310943738572,1.4710207679796456
1.6254712939820708,2.676150932018516,4.389572509813877,3.549701084104869,1.9990429069553952
4.995324138428698,4.138601390927055,4.362276916583673,2.7364467984399035,6.660002667589476
4.4262317231267945,4.835612825632385,4.065564712304338,2.081017200120471,7.757907627909578
2.037956773432929,3.9878103906724336,2.4555806016236668,4.7068177877352,5.502895018899994
1.650404101123768,1.2125601680118394,3.97377276049699,4.29327908658306,0.6279075045767857
1.53146492292504,3.40186981459632,2.1717258129163644,4.996000769284384,4.880327514788821
2.3720365487354464,3.856998114422972,3.6597600047745167,2.697973169000744,3.167900227474016
3.0571170304243465,4.123362644471244,3.49949509071755,3.6085151502415393,1.13426349031782
1.4248554108839868,2.3197337647971463,3.498712997422453,3.5396734227297064,0.8979710221178807
1.848021597591731,1.6088618760459237,1.3986646442968942,1.093128499315856,0.5767157947998349
3.8475619965355183,3.561337397600012,2.617932877945259,2.1938986647012664,1.5839825410037536
2.687881007535291,3.315725278088413,1.9895680777411444,1.9117362214274247,0.6694400193878597
4.588748640032704,2.2420847234580483,2.28234706724056,2.2320977129949817,2.352191353625229
2.487561200469561,3.6321352814552696,1.2922574161466196,2.6408528629004224,3.9240395491645392
1.5261432415418303,1.7919931224329209,3.2957401667977138,2.9182196768292785,0.6751612176809819
4.790811492210187,3.398106407726814,2.909271810412104,2.5955432519866206,1.8785276211027868
3.5854550805508323,3.828581654783147,1.1043164616079326,4.028891111539066,7.370479385002837
3.2464993331290617,3.650530524099668,3.995452221067101,4.585603244717871,2.042652072372729
2.465858972344355,2.5334820607955764,3.96940853787943,2.371845241988397,3.5823720654311986
2.4016291841304107,2.156525487482868,2.491614892474303,3.0165674536861915,1.2061721144457078
3.8910599903841656,4.654717847316334,2.117064004792224,1.1749165784044115,3.937687614378852
2.222267991088616,4.514980722909481,3.4811162176293395,2.101313730780097,4.638330839606499
4.111929172728345,3.9011081782996007,4.328470489575325,1.6064925280110676,7.83744290801872
1.2756005618503172,1.8416355502970017,2.629643734509759,4.524361823299657,2.552295343105465
4.517983323291038,2.753951697851454,4.332102818312525,3.1473088007617336,4.315978092490356
1.781586254672698,2.298629684329867,3.046198216096532,3.197291625065296,0.60053855792564
4.507762319310249,4.896738327716873,4.340897813584775,4.349288087737566,0.3909683053339028
4.37135030150755,3.440036981913836,3.750718629702844,1.832671419563196,6.416975624549059
4.447982689216943,4.869374451168453,3.288787434213849,4.703577006499483,6.063404093773591
3.2056653072674868,2.219788260452217,2.4553172093658926,2.0411642610778005,1.4748372756167951
2.711391560124192,4.557007422579526,1.102248182328462,1.7099422488614118,2.798303989688816
4.838627141189707,2.896890459572826,1.900494326523435,2.1185511398177006,2.1057527144444577
3.1427858901314294,4.007319819930451,4.97093200834797,4.035364329403206,3.3151090536557235
4.808476849340147,2.005773929284232,4.268463263425286,1.4287062230242178,6.749961850359958
4.455954764281731,1.1322472671280197,3.372082179399814,3.87845297616133,3.509028635918607
3.491542602189196,3.4577302847842755,2.4915496417007392,4.755222967262263,6.290458576469566
1.9523296266694012,2.732585713015537,2.819528803019107,4.9279607824407,4.091784362163868
3.586368645041796,3.7166330192701342,2.8082695517963003,3.0029742588552715,0.7215843855935652
4.49230001956831,2.8811405360738886,2.6761223291725638,2.33527671080328,2.0211358785808504
4.779159562884184,3.0470438925248624,2.313942829584088,4.898641660332838,7.539811621386226
2.1457624720565907,4.182195114324575,4.001167143445246,4.771884830945993,3.036275015832893
2.242106858631605,2.3847427723002075,3.775349812360041,3.237060938158828,1.2379704290032043
4.47157704369123,2.812283077593854,3.440581673348753,4.904727403190595,5.022617277173564
1.066549282239583,2.6969911920205654,1.2874508110021088,1.7231498769050129,1.787682490091729
1.877232723934552,3.5537236095540803,1.0895156940384032,2.595076492225958,3.9093704480577633
3.30793727973049,4.020514754956245,3.984210497085354,3.708037870405322,1.2311435937556827
3.7389612061830406,2.24253737969566,3.795858047137761,1.4067202793883742,5.590239544690332
1.8389829750259483,4.489633191000341,1.1923313791742682,1.9093617023564915,3.3304697607753924
3.51487280940848,4.520279721914022,2.024012787527549,4.789165213713116,7.895483786767118
1.7331123526194498,1.8769005656821,3.456732936334733,1.763673866467196,2.7055250757381843
4.762837943063497,3.984702047215348,4.508521704781764,3.247675035017226,5.194727216112016
1.6625558444990047,2.380847173712876,2.4436998597231714,1.5415224165416634,1.877501800638441
1.670702678878747,4.490677973071939,4.351175939919682,2.3532924349982696,5.401194369055673
1.9787540224801097,4.826710106640432,1.1094566914506383,1.0041860802195548,2.866460879442096
3.475045055101498,2.532231839420761,2.2895946462099364,3.792097815123468,4.157783380643503
2.464533270153549,2.6701895777167084,2.824118327687137,3.48363218351788,1.6740366966688198
3.9822575825109614,2.0550452005874424,3.235589490721341,4.1880779574783045,3.254855397326916
2.388165682161495,2.2158042076724835,4.760404144340292,4.059625127345488,1.5886456633062438
4.736796953222932,4.60813690375846,3.517120675411917,2.516717185631069,4.4832760664255655
1.3326308981781518,3.035548693003133,2.061738920118593,1.0621888394001529,2.572171323780837
3.4119327906491304,1.3965864738761553,3.325145272145703,3.726421025036274,2.195144771402024
3.164540986931442,4.3781539131323655,2.640895162591786,2.529449577473541,1.2824808583644631
4.967954959185898,4.906161050778849,1.986387547161184,3.633307712305681,7.242805523231101
4.661608760575141,1.3520722720982836,3.811239285944125,4.917318890154558,4.231928699886528
2.9992493349919624,2.747535602651229,1.1485277036510402,3.4782152908605646,5.280660167205391
2.113272183851562,2.642538948932982,4.035656023625012,2.212254804571334,3.7736346476349207
2.247745053419232,2.1938219918817463,3.628436433958339,2.528215552466756,2.3224235077190403
3.164098161129883,4.088209134180767,1.071782012192099,4.027159386593255,7.221405879231241
4.61804500022086,2.170658303378777,1.4548715771299157,3.212375936802108,5.4552345085574165
1.8306063776340096,4.347927697582916,1.1456716286169346,3.119871786581092,5.338960146669415
1.5849543922571097,3.980166559891341,4.158745185860292,2.309960986429028,4.6707724860212565
3.401823692880519,4.4249524921325785,3.0026072772191186,4.036469465765791,3.9690508389557175
2.3876952973142918,4.898918702192993,2.4361740108247747,1.940937936868545,3.019421981133553
1.9382386025820857,1.1945350880438497,4.996153894435319,4.295998923406994,1.2815912804598577
2.429113894324876,2.6028078460677726,2.174806215311871,3.001700945115988,2.0279156443984543
4.929376923036333,1.3578366310787278,3.793406485345108,3.6263332581783416,3.5975406501128413
4.773848625902518,1.7156723763599162,3.962378866643538,3.250025842387383,3.651822466632748
3.0093452398434293,4.451646588185808,3.4550018180154773,3.350559221276791,1.4920567327822247
1.904072065885276,4.418593830174832,3.1490219615387707,4.7077096381271,4.7901689868813095
4.814062674623916,3.186179659081143,4.827133740164399,3.0507545902329363,6.291999762997269
1.349058943646082,4.368463217984429,2.140151954611212,3.470788955375604,4.254397049381653
3.291845570447807,4.614715486985057,3.437448050448741,4.040724288854333,2.6670118015999904
4.4448688091321085,4.977582136228155,1.574568581563741,4.939488400688359,9.36395699483313
4.221194241751196,2.120196957425094,2.8081293238430862,3.864388261868379,3.674885421950079
2.3298620103004493,1.3144555736686594,3.3421150023260764,4.195709332090869,1.7692425646747918
2.285678070020306,1.269832568662978,3.723099941096733,4.969180296311954,2.232670976398093
1.2319793092223263,3.872753717446532,1.1124979994225326,3.7243902152086967,4.974998212562966
4.592723417941346,4.023522394445403,4.747882987101745,1.2837502811326829,8.504933803725248
2.1418323719326886,3.594464608369675,3.224723612438003,4.406262232507748,3.41529654972956
2.73639065789343,3.623717886211244,1.1098714600301478,1.6369897695880788,1.865292139307222
4.34189347406455,3.5548735023156723,1.5486427494890536,3.139271711013919,5.665805607272618
1.4280420793595252,2.385550849072478,1.0683257123660668,1.7304187076981767,1.5350671353279155
2.2727623574977023,4.90966720435749,2.978385848820912,4.292159505537171,4.857699850553982
4.745412307153716,3.953937431714334,3.748522436012245,1.2718400961707164,8.227063558877655
3.07549527016582,2.0355361601544866,4.658175944034295,2.429300901454185,4.610816558098688
1.4636823446004632,3.3427843551859047,1.7689921204408663,1.757996027735449,1.8792594194049297
2.379685804780589,3.161966341390932,3.2017629510723578,3.494100279452641,1.1182339638702148
3.4719698029587023,4.007214598277685,2.232738953279415,1.981173417146168,1.0781168830746286
1.1373440614648973,1.4388558481562177,3.3596672694306102,1.4763788971891962,2.090469626233564
3.2336583229938114,1.1274101109115962,2.639176588486302,1.7421712689811746,2.679208823750246
3.626069318307448,4.139953078546037,2.6040298274060087,2.779197026508637,0.8505962065302863
3.282858341115656,4.895822862264906,1.531305295697797,3.812334741686575,7.46356812945281
4.353087284938669,1.928234389334611,4.733676470425591,2.1799826547225845,6.052809669566155
1.95611082024708,1.2878683949925875,1.034172218540455,1.4856424629999792,0.9753793680817624
4.157363523988892,4.248805847325713,3.238467358630655,4.107313140827454,3.539019361912475
2.614009139286704,3.25599807733846,3.41374346536652,2.046515135572282,3.7407527808155088
3.2775310652548324,4.13137488087787,1.4650973209795746,4.206059023562383,7.262743837201631
4.187059944315521,1.0867965856527504,4.950913225175029,3.0096848513795083,4.691195241718806
4.530670015558636,3.9511079214506775,3.798982341245636,3.654779871068304,0.8411247111839679
2.3718143023026337,1.2437561849584204,4.706418302529177,4.533948363063478,1.1662105019655815
3.2552974011087508,3.4468104372912816,4.559100360806145,4.640979369573234,0.3344527953852123
2.013513710256504,4.247737396514186,1.073830164090488,4.054503223649425,6.243577915741746
2.68913064898613,4.005310030180372,3.7320334985390007,1.042972813514594,6.530483947373572
1.0180185247651354,1.0678107089595064,2.874952567121797,1.923688188255631,0.9561275864944928
4.13071599798976,4.082870386272163,3.222615692572875,2.996602895694017,0.9274327830989332
4.122571041523301,4.307636113900957,1.121855444836172,1.7825445454647828,2.7400953759141022
3.098021229351174,2.213042887938082,3.752391215252664,3.4069631885688403,1.262201454979134
3.4222289493904605,3.833690204326511,4.591856916604813,4.370410460716209,0.9000275204990446
1.4343160451303718,1.134678242083203,4.434640603333689,3.435926419790376,1.258001070624793
2.098497795886427,1.1331255595798717,1.5485195548552402,4.879637360874251,3.2184208242353383
2.380866406277712,1.4834151846448274,1.550469020323343,2.376734520573148,1.7557170299014009
3.404715354296924,4.607599433105129,1.7620434023952565,4.8082535384973255,8.003410130307747
3.94532767384622,1.1643945714225512,4.01023705757036,3.455704389028799,3.018346795609173
3.596325083676956,3.96930417310697,3.22812725189502,1.5166564475177355,5.717685451234291
4.455978999071553,1.6488852108605,4.728381826188138,2.2330142294853808,5.857162074999251
2.6522010399819167,4.866580389709444,2.3246941289399605,2.4436024448820386,2.255162429959407
1.193860652608047,1.9710814396454597,2.6107149003895964,3.676127361515788,1.7412341414257622
4.170716494074977,4.626846393855312,1.028133391093407,4.217408758922746,8.795069415472307
3.0077513030463803,3.442639277848902,1.473384855452577,2.5784763062668588,3.405702269548857
2.2044121437232573,4.130740887857087,2.5142537615048317,1.3586079365981774,3.818005583497592
4.741490066646979,2.462182353144032,2.4781430466968706,3.3622739294259274,3.706993934601159
1.1164796177161618,1.6175411280601444,1.6125260473188203,1.5940175761480844,0.5016784554195884
3.834336060862396,2.533145669453232,3.336019670232542,3.0022292810590625,1.6629077751366137
1.0122701942448464,4.618379202490232,2.5419489473902424,2.433257907729433,3.61375118609564
1.3483357355718644,2.0296072890639363,3.531402500753119,4.457202084077325,1.6269171851898037
2.560338909655223,3.2535152097897475,3.024866252205675,3.965235184753764,2.7054893357765626
1.2754319555715394,2.480099173155351,3.918364626641248,1.4215233261135771,3.5824552035366626
2.0937077303470697,3.673056132073995,3.86728428081114,3.877507509032629,1.5796028344872084
2.9135390009302857,4.871689086123705,2.2417742876897915,3.9048965637460418,5.90247953337142
3.888305192506469,4.671387145381235,4.169375693601594,3.643391882891664,2.3502335884646297
4.754326493014661,3.865501938733801,2.5825148875014308,3.920583765709721,5.391536913773305
2.717299382501121,2.509068317722925,3.4301407916245683,2.040108461088532,3.35077353690757
3.964601736680647,4.6931614868961855,4.476345706909957,4.205548244390941,1.3736524453412955
4.084419144776335,3.8395813772592335,4.824233522664747,4.699688310064207,0.5503543245003741
2.0844419704366337,4.028565401220737,1.4259044091211073,1.654359309402802,2.0532857801938187
1.4501279970571843,3.8834252552344206,4.267395019840321,3.932500608620797,2.558641683836914
1.0588323281237093,2.12186785373035,1.1179905365994445,4.800749636425,3.078113678389757
4.929599478540511,2.313821536704816,1.332667925139813,2.6664929358711014,4.929430335264354
2.8768365641162275,1.5979919268100071,1.946666062957469,3.0263288977248486,2.548232263559713
2.7805479614164788,3.0676684155371885,4.081112306945527,4.303687988498866,0.7094097766491604
4.213226317932356,1.5662476941719885,3.446905261782221,1.5118904539785514,4.9905667859527245
2.325498790679303,3.538531999518247,4.22892848981663,3.9972171490778026,1.3824921791355778
2.262984079028318,4.922949366292903,1.966004528464913,2.703364335901424,3.586505001870112
3.937735052636812,1.0482299898011842,3.92796164299748,1.0592293257244978,4.955243110970387
1.237430871376827,1.23628220328384,4.015700370753573,4.079902877325159,0.0794039525168522
2.110945178020707,2.911932291821262,2.079615858476937,2.739632364324806,1.7954137788682392
4.983024816239077,2.973793547547054,3.2201532571312064,3.3214334372731837,2.0466762383623296
2.1927359051791866,1.1598833928722412,4.108305419864984,1.7532880637583763,3.1218549916124805
3.162803108870602,1.8441792252056248,2.540143230873879,1.5258516573271417,2.6911566802768827
1.9667516523239872,4.999901038957043,1.1910474898287116,3.536319085090322,6.528487793411326
4.09201316471463,3.62346786871648,4.980925120851588,2.660445429087797,7.07678704543002
1.2009077563537789,3.58172081306283,2.094983238813088,2.013964578325796,2.3867319311157265
1.753934860112568,3.4902781172687125,4.261217904149282,3.0765214948942776,3.263083591215913
3.2725514329393453,2.0388832178735155,4.719090487714594,1.7309781555324355,5.296647153563885
1.4825821251879705,4.303134851841561,3.956339444304137,4.621068453914216,3.266836401264129
4.755084383509402,3.047359983051036,3.0947982274797248,2.6866427968256152,2.301515385028384
3.6434075912162216,3.1578049954057104,1.4665525613807049,2.947911965699974,4.6033596056595485
2.6281040419026778,3.059914316387581,1.165907965851614,2.3014101916053917,3.0802505380295737
2.24287796602797,4.545382865827762,4.610561725376264,3.119238416229533,4.906352903754011
1.894757073609835,1.2711937182896786,4.43969478312061,2.713451683920531,2.439640339596946
2.1675338015736942,4.346681050334954,4.938382783576143,2.758409508060549,5.862913481167987
2.820905081335147,1.3114359618230762,4.564267127930033,4.970776718913038,1.69748541679737
4.958898982471398,3.6291246763823866,1.1404630848418105,4.769831476593557,8.340057815360796
3.5268350203234937,1.167882492299893,2.690427926647301,4.487380906745976,3.9559727240598623
4.665565914189709,1.7814711847419091,2.52000824568468,3.3084886124850565,3.636357125829379
4.40451821998218,1.8212491534184672,3.5019436088585985,3.076104830120669,2.847117564603614
3.663433156051762,2.106810094035529,2.237634408995368,3.0383534336514333,2.6669779121117245
3.056421356326876,2.5469117911796024,2.119886454389958,3.468745249142488,3.521569331479714
3.010730603639335,1.0762701429719628,2.0512650591940687,4.938385253381337,4.06138788176542
3.9538143747745886,2.644872101728597,4.176982494193414,2.8894865697866514,4.096559931853526
2.1335017257131947,2.488562179253769,1.5590727028305382,3.599173598318233,3.943000311561707
3.2319885444931518,3.8575343456152207,2.958462260240056,2.150938990434807,2.8441151720463056
2.677637840452572,2.1770371940102544,2.526840675250961,4.529034301317612,4.096850308603098
2.4433845143008237,2.6329908221988307,2.9195961286767917,2.3577256703477203,1.4191878941399472
1.5151295401089442,2.9372215091866067,3.450714415231227,1.0402416662836955,4.189115961680068
2.150202382106672,4.698414281192772,3.933064068788422,4.626934915458164,3.3414484675332687
3.569368780590242,2.826312680217063,3.57160517558792,2.7425727778674123,2.6641205001775203
2.2797595615036035,1.0058759287092176,3.542653245862283,4.451875028304063,1.841587479490033
1.2588150766987924,1.9462561945394732,3.076683149322496,2.2891073128881474,1.3839406666713543
2.0914527865239023,2.423095452050112,2.1564686017660573,1.2948277115254458,1.909279282755966
3.5235792929238654,1.7671230235611772,3.784104707010706,4.296456674723114,2.1643023728252797
4.540369912933243,3.784994882994174,4.197439161282931,1.8753868076281088,7.642055720458658
2.274190021818175,2.7599181434507205,2.177464245891477,2.451440944416557,0.8391259215790696
3.439969391285003,3.068804741395288,4.333449859233569,3.979780303375031,1.2018728665408704
2.6412145787410872,2.084388850014733,2.192424662188076,2.4616085477252456,0.8405754471364915
