I_0,q,Volt,kb,T,I
3.501037066510932,1.9348223204898864,1.6688447864431328,1.3955769049391429,1.888923542372244,8.415487811242695
2.9505072699223347,1.6196646340455494,1.567628243634342,1.2795202751850407,1.5347328427513092,7.799930010045486
4.958224812679767,1.3904739916291042,1.1189152382045755,1.7650819590758229,1.5494516197429424,3.799386500622786
3.8453281868606894,1.4016463275804656,1.9143498595085184,1.652394761503202,1.6686413013420864,6.330509484665758
4.261039310286889,1.1813593767790698,1.1974611643808637,1.2240182654370972,1.8091041301856472,3.810570643338989
1.9253134801704064,1.8036883783017097,1.4111312466484291,1.3420006969685383,1.7738235737898211,3.683311270046844
1.8189373246932676,1.6596661578954612,1.2945138060296646,1.5946153890372203,1.9711723980444196,1.784058158278934
3.435011898362704,1.1435592568192685,1.7363559274404792,1.3747982374498209,1.9385872313535264,3.8008485274987382
4.927168815246873,1.6336180781042555,1.406067738273692,1.6410587147465725,1.576115037438685,7.047931513985548
4.098904212524744,1.6103618006192737,1.003137928550191,1.2925367757117696,1.4396650842095986,5.6664380245222
2.0802223454975506,1.8814352522858244,1.73937117061281,1.5261869876924457,1.562694184726488,6.1237554733946125
4.726344713470823,1.6367394609458268,1.630547005315478,1.3231103627321898,1.8428069507051323,9.395255279246255
3.5283914359062387,1.3976148746419856,1.1162462063373335,1.095809501337324,1.2671416073286967,7.32392844043198
1.971111088579624,1.154821919627589,1.9807137369965344,1.8065539847458971,1.6007922402709045,2.3761701338946324
1.4100669770047731,1.4566440085515526,1.7514509282149195,1.986407593851872,1.9237884725026488,1.3389726820939236
1.675472478064837,1.3102103744452722,1.5347815822715425,1.744217537515457,1.5315396560177914,1.88131942378796
2.1498249114426526,1.1944738539173625,1.1789708053416206,1.6958597684120038,1.07796212938423,2.4949046897049554
3.4827909822234315,1.8218787369935916,1.3237398622513896,1.3610748673194046,1.870331466543785,5.499079045389643
1.194782156735525,1.5074974552344136,1.997719685019225,1.3536246026569685,1.0474585933350775,8.79908191787412
4.507544717681013,1.5688438217318983,1.6652087770775692,1.5458503641538042,1.9599588042849176,6.168518933363511
3.010607087354535,1.5372796684240444,1.6669352283742227,1.7021850184390233,1.649179458087141,4.4900191129507405
3.551137121382214,1.5390365633366367,1.0285789371289633,1.5515314592292686,1.3365708704775976,4.067792815240483
1.223807211218193,1.5049863740323624,1.1453756738455008,1.943859313231009,1.1700245959755944,1.3875811332405608
3.0583956939530528,1.0284995820946383,1.951424744145416,1.5765842120511655,1.6728622595769846,3.487772243655546
4.457903139582683,1.2048993151483105,1.99247173798766,1.3706729632988717,1.930323108202892,6.587754096529324
4.498810470513778,1.5299963842921265,1.751142278109985,1.8694036964447285,1.881589554733592,5.137254545971977
4.78206187970562,1.0240525155747364,1.178159424505445,1.193379825451602,1.885750931448109,3.392224035985385
4.336029482309648,1.01936724915337,1.2807540739055128,1.6231156063826422,1.1700472486502955,4.286797144368982
4.142897262924823,1.1604427586752588,1.101747446407979,1.159615742095018,1.4863864116918086,4.555592758021331
4.931628509391835,1.3126468406755485,1.754633893577302,1.487585278743866,1.4284975336059005,9.646595381447272
1.2449893313399103,1.2523676512098607,1.963544705624629,1.3066954424447477,1.305921083013252,4.01529200412045
3.5326505156041725,1.2753191538661737,1.183845432063893,1.153615002067969,1.0870928263424784,8.241861591987275
3.4367707084279067,1.7635240781995931,1.4758363137269457,1.425105503296344,1.6944321402897953,6.661433618616809
2.8847163705545764,1.9869113364074371,1.885337999260449,1.8345451257784544,1.0956535190417205,15.713839862447596
4.23082339697932,1.5891514979079029,1.9014205707287035,1.388099171700227,1.3404690566616808,17.232004510879904
1.6872877355017175,1.1746293278586657,1.5323665337845256,1.6614142591526029,1.227800927713873,2.39030303125559
1.0694001039310908,1.822575509448056,1.8887429808863687,1.4675042264082978,1.670747787213026,3.284626931878964
1.6006861583142986,1.7521562448261905,1.0655872471115144,1.7554824576155887,1.482604555050821,1.679161965101626
1.876683304845343,1.283522225929333,1.907958689914063,1.3550522374417102,1.5606206410780568,4.098016147698734
3.593303214259,1.833747964322984,1.8099885059741532,1.682236792105109,1.9258027876788884,6.416677370322249
4.783702126775486,1.0357213742578213,1.5559097248153528,1.6723082398574705,1.3995690710721655,4.739535914723683
3.9503762378137934,1.58850477333756,1.9260387576003668,1.485105832089149,1.1219827184882565,20.82792973438722
1.541589605078614,1.4719289241303062,1.9338867206681765,1.790831132128539,1.3982405823378672,3.263169669211402
4.621037484874652,1.1428355687871212,1.6537916611117776,1.9624136452621288,1.4621973777700856,4.3078285797701135
1.424969501455926,1.5684512844942908,1.4083487695763606,1.2194220662478092,1.170892662527823,5.269093139029808
3.680453393450729,1.2392850494513894,1.890975146212718,1.881719476346077,1.033462385899769,8.601029047294997
4.111307646521295,1.059050409558608,1.964559738703309,1.4844262215636692,1.0549478770419067,11.411882340311154
1.1495814796338475,1.928816552190648,1.1131949297817991,1.2478328074492795,1.1411059930111052,4.043477916422698
2.343377108149752,1.3172674425552215,1.2920371553389054,1.2444387622150606,1.2936444899227504,4.401621016063748
2.366944551097013,1.3957927812537452,1.0761703312689583,1.2029003332680637,1.4736794522304013,3.156283604833244
1.8956759070732996,1.0145646815307017,1.395712555932502,1.0285545411492354,1.4390500931264238,3.038907306996373
2.1399090681801978,1.4870803031468216,1.7784470693342298,1.3692443032980302,1.846823917356485,3.9498724697295096
4.446498519939411,1.0958062947766076,1.162347815917814,1.954190422267965,1.1522136660778055,3.3821966683587843
1.2883701633089597,1.1990858952104937,1.7196280033792437,1.9151970200164417,1.0762626694760358,2.2150178245425765
4.82182796471551,1.9771066658767884,1.2355515536508497,1.622989204112303,1.7126217517822628,6.789734164652467
3.211856734348943,1.082343794139658,1.7911205072876122,1.2424674689745223,1.1726695941561456,8.938925090464465
4.097893806194877,1.3911906417769393,1.4120624260435974,1.2994253092692571,1.6858920969615252,5.948346726721808
4.251086723909879,1.7696670251855495,1.8232971510691351,1.9565620428526609,1.9275766075513412,5.75027633906216
2.997005427506744,1.9813962082036145,1.4358586995758702,1.843491661403953,1.719660986857992,4.355494331295581
3.269633982366818,1.3144070980214186,1.3699763258605082,1.3219556774699588,1.7199633732755846,3.948847749028724
4.585505565726992,1.8027340046812956,1.2872313509112694,1.1225877188307023,1.774576567450353,10.11319389675932
3.869234790519023,1.4061390343620757,1.973149005894403,1.6429479601775263,1.993587338060531,5.157094828422888
4.252375199287879,1.6541432308925634,1.2656693103889634,1.6750607722439648,1.9181272979923747,3.906319040181879
1.236260991972601,1.480380823970525,1.2637808484896018,1.74343678434137,1.9589848339922025,0.9017452415109148
4.68084077613755,1.7865588922607527,1.9572682871968743,1.0711392659633487,1.0508804589443033,99.89963457757788
2.3211994404731664,1.836291805966322,1.290617902076801,1.2267122670644643,1.1956130565144347,9.359672021287276
4.778420577922207,1.6537935711498264,1.8668032154062768,1.8812264994956207,1.1482177003913931,15.174606133066668
4.072869759215238,1.200704633398594,1.032192465379801,1.8981330885741263,1.18480942450326,2.9941355415068065
2.6128332337153406,1.800502640097986,1.4171497205127812,1.6703250104296106,1.4595668789433494,4.828457218024127
3.460666327286233,1.1250858222503215,1.5376958701922527,1.860347547079369,1.9919922060027948,2.058947742593926
1.891060270469778,1.3107489181072245,1.388499441111351,1.8587546961243089,1.1649623516512937,2.4914651598121176
2.3407907882806023,1.640736223222981,1.6228123896114433,1.0498116091892684,1.8433690238888647,6.925451166875786
1.0315959050006938,1.1598471615185728,1.8946050936723764,1.540137484617202,1.930214667660103,1.1288056214390574
1.85364539220358,1.899843366142449,1.7328559475702956,1.5379231574254353,1.0630128357149211,12.03277502248945
3.5899817170564656,1.546875053356783,1.3190082729937287,1.6212995682904183,1.570974552992505,4.408221110964815
1.8017975456102853,1.2958658801354437,1.4391951153273113,1.7645982310484012,1.4450716636760452,1.9422498056729771
4.391856898106996,1.0527717286275982,1.0768663881251666,1.685557622541623,1.911892360209743,1.8516784208674693
2.587253440295368,1.7633357292384515,1.671809005709454,1.9576728591991024,1.2700841098435125,5.880172445979772
2.816955537625076,1.0111268734419605,1.796728229622527,1.623010709513939,1.912230517874991,2.2412978834709163
4.819586717115659,1.307719560571044,1.8823748107460447,1.3771117457428437,1.5366158099511364,10.605165224427124
2.1193219420874825,1.3272948865653809,1.2692144686858384,1.8681902940158943,1.7604123558981408,1.4178532720754835
1.1266304229767496,1.7165095026801942,1.694049178049254,1.2319547213246187,1.3636869793050428,5.233790865973204
4.311449462517306,1.7134640718849306,1.6514827577690938,1.650481372368115,1.4147917518746316,10.173582966414925
2.638192068576611,1.1412678341697342,1.8655010637884364,1.502342449441223,1.4873656968361832,4.202453296369476
3.0089680169599067,1.0731751176089157,1.4122712075417596,1.3705243321881997,1.093667035432187,5.2619876284748734
3.095161748618627,1.1770170602859265,1.3021990945405897,1.0614526079968165,1.024829181483422,9.56969071548647
4.531327400724887,1.6722406941559531,1.07412894846963,1.6097278586728128,1.534938292916456,4.8430215002120685
1.6798383102885306,1.146560816658659,1.958430561221464,1.0149225413045615,1.28700383987182,7.692508009986393
1.8911636907002696,1.627134223329652,1.5788557744889646,1.4144537951632803,1.0320152088959071,9.10014065946365
2.350773191224608,1.73238672216989,1.0851464810854288,1.2781420705136348,1.9658083039887213,2.6168229323339878
2.261781624223412,1.697403064589705,1.2637007985038125,1.5077118710278388,1.2885841294636282,4.560722960595808
3.1758581923325946,1.479534797643025,1.832556775280332,1.7716560975544653,1.6897364807466857,4.680141893856922
3.71135016587548,1.2256796655484172,1.720337933454579,1.5934975931313788,1.9631822152795648,3.5707911516060054
3.0251348311822834,1.190518800957561,1.803279010869435,1.7519304716022974,1.6138563710134095,3.4389582683223625
1.2551749971273924,1.895056854077181,1.2053535367830932,1.189666427216875,1.930737585225404,2.137901721977475
1.2140667830831018,1.8343783894332144,1.6189375316685537,1.6146216045605728,1.130797743142856,4.960942405021329
1.9291600954070212,1.987801123243118,1.0234604052797138,1.3158900040774828,1.4498143316710017,3.67475091295329
3.2124534631207906,1.4330204875292816,1.903140517484719,1.0594056487181378,1.9631771083970284,8.70892427484533
2.1475717723453744,1.8267761995251532,1.7346565649683376,1.5992985554350416,1.318879482461699,7.49959066694976
2.2875368222436734,1.8277974438164493,1.9257931470968068,1.5778636378112734,1.3912178876274508,9.082605416132845
1.8422261532404387,1.8626529005303705,1.9230976998145857,1.111619792853999,1.302478322002056,20.02553608376747
3.648769126138964,1.8185523798391865,1.8291011724685111,1.5237647515539487,1.5995142545682453,10.635426395543169
2.9655435915322768,1.2476853846562288,1.751885286347569,1.825384744087534,1.8204156749171083,2.759488097002085
2.4778889493571503,1.4671681088544162,1.645560245474878,1.6288489770032837,1.1611120500398835,6.403514271820432
4.724195391586815,1.2299228594439664,1.1850499554675826,1.934583423664116,1.29713217713326,3.7203351883016897
3.5400812074013417,1.7151794921823975,1.1436125813310445,1.226882046645407,1.5378712807187669,6.471557679014173
4.299117404410621,1.5264760206925274,1.6791128195864489,1.54046976013427,1.4272151511286446,9.494670021739609
