epsilon,c,I,r,B
2.102906483932032,4.687291244881414,3.526100046631883,4.601174236550424,0.002639868197782
2.801641498618273,2.8079206986799154,4.64589560236932,4.977136630722148,0.0067255495545117
3.1349220084063965,3.725400928819007,3.274797977405297,4.801327689457162,0.002494999827046
2.279956418892187,4.927888398673661,4.791191131674921,1.7825357525921677,0.0077263985266864
4.306389904208792,3.939368446400022,1.868012424568272,2.1591950660457115,0.0020603521746513
1.350177040288922,2.189135398937744,3.097813591579367,3.241563617122233,0.0235063337090878
2.961703741440341,3.113104282240488,3.89354071345142,1.251354136192636,0.0172526442336875
1.9203689869132523,2.421767370688406,2.485807800331612,2.8385908792023797,0.0123747189574075
2.4235583434432444,2.315509444199407,3.50682853323138,1.97294080822161,0.0217707812868357
3.859027924699193,3.0278157217884107,3.3777168161915747,2.8266532698843907,0.0053756876668363
2.445406633984888,3.610184449848892,2.832268487520955,3.456187432796671,0.004092110916436
3.848305638891882,4.699623222245055,2.349719651556453,4.931918962538799,0.0008921227395348
3.250240638342412,3.54588661227685,3.81051527452312,4.159777347973503,0.0035675375165748
2.634482116594749,1.8624779617197895,3.424937055733342,3.2409439318656976,0.0184044849508052
4.056678982228042,3.1488411695340512,2.729922048229448,2.8401319942945773,0.0038032922777083
3.472263075123059,4.092955713859639,1.82679569663601,3.625785451263616,0.0013785461078907
4.887330184512187,2.5102909931939155,1.800188664453001,4.7775640706981,0.0019472056363
1.1793088340995754,1.2684047449790443,4.923460581473919,2.758022336830139,0.1497440413490267
3.2382715275737137,1.0018702813678724,3.901813752287536,4.807680429043627,0.0397388069912184
1.2516813258356103,3.876280854358632,1.38911268942976,4.01539814525972,0.0029275528969995
4.159246595239945,2.80454068071722,4.8121154292069495,2.901319853767884,0.0080690498839882
2.513094457356559,3.6808227011172656,1.385960356730492,1.119097088462464,0.0057890135238207
2.132947911965971,4.6880363765230495,3.364897301680753,2.74352669232008,0.0041640943387107
4.628693957716045,2.6733922878211493,1.260935005396998,3.1836180976030697,0.0019054959049719
4.691561514429794,3.043433069938352,3.4077155357115454,2.3597535865585124,0.0052889795190178
2.774453169154598,1.509470929346092,4.195906604149048,3.875183101887604,0.0272600602405477
1.6596214772552975,1.727144579298527,2.839963978839995,4.36664603404477,0.0209082912049787
3.2663686592244985,1.1871331093406607,4.241950904185721,4.3235177492461005,0.033922237298968
2.566576140632314,1.4560694188191712,1.7209642019784823,3.597930673732559,0.0139901014331026
4.729132974630311,2.349189721143271,1.1990572845236085,4.939503728345054,0.0014803316899213
4.480491223338053,3.793970734218616,2.792942462769676,2.2269122573035864,0.0030950340471482
4.228711164583201,3.7067622812009766,2.088016367152462,1.858675165759676,0.0030771809938727
1.6981622237193008,1.6195451258549105,4.818080327024354,1.2585624165228362,0.1367899298837781
1.1905453729243307,4.403637447371759,2.6792190415521824,1.4153259143728685,0.0130497691869087
2.196457653287355,3.7203596650871216,3.6011623514254905,2.000174748724515,0.0094254523755918
3.2822632220583468,2.2994455911851865,2.260901984232093,4.914581985308397,0.0042188647226055
3.807673553597703,3.785556149272991,2.2801471576019607,4.559702207683092,0.0014585705358532
1.306253771256563,4.763802228980136,2.880149342848646,3.558578068614343,0.00434533874023
3.3753290940760885,2.2024781896400216,1.9537513009801408,4.779192239546825,0.0039737043891632
3.0705402161494666,3.746745650617777,1.61759245924864,2.113775077638244,0.0028255777282076
1.9346447366930213,2.9680282326662013,3.3227044010987767,1.098300671246592,0.0282522673720976
3.313117157151772,4.000369203798817,4.800178408753178,3.990373913151064,0.0036109957236356
3.5710762073724425,3.987107722908674,1.298238833560593,1.9501395738161624,0.0018663537976953
3.1249893794111574,1.7495238856787236,3.965646954522296,2.7499474578965635,0.0239950404152818
2.721132440823696,1.3161211838779052,4.546079023825669,1.7437808473638947,0.0880285949911254
1.7060860175360912,2.2562821706641443,2.17402479141112,2.3986915525109485,0.0166081963785259
4.526006888003583,4.444779414360226,4.735606032698351,4.610829664266507,0.0018281043510761
3.14025058311237,4.002730763155361,1.5974243819486578,1.1535664376387458,0.0043804705569081
4.278571228967724,2.900074812626428,4.0622400157185385,2.4774702302414755,0.0072520384427151
2.481808831520417,1.823641406476101,4.495479261365462,4.330539213669056,0.0200173664637649
2.7641476232019304,4.370781042837905,3.249574910961612,4.089742329472275,0.0023948118759127
1.2644899018986653,4.499585875604312,1.794274972276606,3.659633106439992,0.0030479730882099
3.1569415087249384,3.4570287180792705,3.4335696480149545,2.835925940250468,0.0051073850122144
3.1465016147343485,3.0783767573080985,1.5517851694115268,3.2949142337936577,0.0025138312026508
4.8391839154549,1.952691364813088,2.339871331902106,1.9005727589018444,0.0106191136418343
3.2418460626119603,1.8333680004220407,4.263157409728272,4.246723825994854,0.0146624248366114
4.4521012260146975,3.3748163970418816,2.486876068404966,4.597886798606732,0.0016976598157948
2.5163741883786908,2.956500330763292,1.6365170545368062,2.1826562414718094,0.0054253060183166
2.9324362438247813,1.1587773838572324,3.191882536103713,1.0751612898023035,0.1199954595373646
3.0696425587305702,3.796463698100691,4.023291636334383,3.853710006855744,0.0037555738367315
3.7264274177010592,4.950113489721025,2.896425455067173,2.063792075084481,0.0024462090482785
1.3444033546174192,3.319256018780208,1.2151670922266828,3.699728562553143,0.0035291911284147
3.997602415859456,2.0224413053472308,3.976953225920915,4.267527882578168,0.0090707416056472
2.461277151571857,2.3118869280561576,3.48933615683424,1.4896757785040733,0.0283385410057386
4.995204184674039,4.966575641213212,2.97608819914725,3.6664550019532616,0.0010484608456178
2.3909829977391057,2.771977945688971,1.7187512489797951,2.7208266537002253,0.0054723801121541
1.805675143067119,1.9168704544476047,3.0729944113904635,3.1471143567399307,0.023423092387705
3.76538515983988,3.69540443927074,3.872484762406865,2.787366516359539,0.0043001381811844
1.6300429690624334,4.999907437080897,3.912449541819938,3.224533324698721,0.0047389162116041
1.286107382152866,4.434983560684212,4.819282007686325,4.207208614877872,0.0072068779166497
4.490274798042568,1.7022857269401426,2.789424262456873,2.702687135740109,0.0126241194657364
2.654366320080854,3.193770098324777,4.174384424053953,1.4693110833246497,0.0167005455833653
2.9805289744044607,4.688418093418518,3.20344048348268,1.8602330377567573,0.0041833425071966
2.731304109115228,2.815656336234545,4.428526588183853,4.20504946490206,0.0077406767013285
4.912299342025705,4.899933433561182,3.265854042301677,3.622900116047641,0.001216453069158
1.0278747634120138,4.301863777479892,1.294659004938167,2.9575672514342117,0.0036625822650368
3.734765338086424,4.526157867746937,4.070506344000647,2.529651115655009,0.003347227450592
4.483272515012549,3.15487882055778,4.174758089967515,1.7825383156578345,0.0083531844144473
4.095514453465304,4.836479062915966,1.5186599919634087,1.928354510905644,0.001308358374
4.219045820355514,3.575604303707368,4.563103326451428,1.2777079850970536,0.010537453739171
4.087615314054888,1.0414811322820676,4.898138664428639,1.5275900811186482,0.1150989990544095
3.68052068714648,4.767816274988904,1.705934577327232,4.982730074311389,0.0006512786714567
1.727566431542806,1.4415714484213864,3.0204693476981284,3.970152152198533,0.0337272019049286
4.16757264000095,4.925858650832864,1.178722218469192,3.485373062738394,0.0005322740114373
1.5216612958189653,4.452042027908959,4.777031904158958,1.3233424798670352,0.0190488830046051
3.3585267277244872,3.9602648360192494,4.9154874705758544,4.081908570764394,0.0036385318773501
1.1159593054459669,4.788701320408038,2.5144416882048994,1.813868755756268,0.0086212845956999
4.969730284882827,2.797951864901031,2.839280292517929,3.7104439008800463,0.0031303235812708
4.066608062077716,4.0477384364918265,4.255877344743309,4.326662731175348,0.0023496273732042
4.642434284236389,2.255783210674419,3.4258828701266557,1.2736887044008842,0.0181212795474097
4.421867313613308,1.0670808887358083,2.5150015118269224,3.5001276781889503,0.0227129792911459
4.069031468244285,4.391848123512164,2.313486217936243,3.323423271536514,0.001411613219593
3.789313496570368,2.783489234481352,2.3096127105853306,4.117945071611045,0.0030404587424033
3.901197848235997,3.3747363941481474,1.5302861508559054,1.908966149426409,0.0028715531954829
1.040357605882972,3.9940680347205326,4.204216855534916,3.295619867971523,0.0122336081326976
4.92858930976357,3.0735882589143104,4.161734483629995,4.15424545213472,0.0034244303685993
2.5642228244204204,3.358275589526535,1.3365535449532135,1.0875044774679383,0.0067637416861876
2.8753741495680503,2.7855920330361355,2.97531280634844,2.665299030110571,0.007963013181195
1.7350866242546283,1.1155185001324552,4.253115261399737,1.495583738722594,0.2096244004342479
2.075913762941702,3.629828924965961,4.577813125764661,4.009326212301479,0.0066439319562782
2.6056897863847546,2.565702396106305,3.291740804871652,1.986761545286924,0.0153732166317558
1.1806393156450796,1.664381814610418,3.829690618711608,1.814561631764262,0.1027043725650798
1.7223293372190924,3.422583509939807,4.606283098710743,2.6599286823116293,0.0136608102385327
3.6736006005402575,2.3971913992710925,1.3570891678297097,1.8000811347574737,0.0056838037751419
3.9013563638409434,4.306630028900059,2.145790619134806,2.7334746338060074,0.0017266395128994
1.400355337279164,4.353660272620875,2.1999768656943206,4.130087316029375,0.0031939762864093
4.036671157689607,3.2761715084596266,4.376255496159879,4.315798020721375,0.0037248180185006
4.585392174976082,4.885557967104418,2.5470557236071225,4.867168557805304,0.0007609872223199
1.480865824974468,3.5183594125352395,3.85885816871858,3.4657876901950235,0.0096667587109885
1.037564670722785,1.5845540615135256,3.4661577198995044,2.7868090187482832,0.0759857137629003
4.490532955632819,1.676487904897432,1.2446285737498353,4.463311085408153,0.003516446418014
4.730269040926093,4.719760986590984,2.3249410925227063,4.596416513206746,0.0007639885578
3.0617094326180165,4.636721510462278,4.58494264414243,1.5721853532569154,0.007051220507298
1.0152173012582777,4.738325866251009,4.060033377368485,1.3102806000963554,0.0216359796571229
3.31187735043332,1.873607397428875,1.926246820599399,1.1615416268594907,0.0227020908922232
3.10649128184871,4.703034025843111,1.3400231344612648,2.6542020972181413,0.0011694241520596
1.8071393710307189,4.918881379018395,2.151896411418136,4.681010196736406,0.0016733144410161
1.010684981028824,4.660779118352802,1.6186695650574467,1.8615948700896892,0.0063031886293903
1.872272600321355,4.387707852373522,4.04195675266133,4.072443580898042,0.0043824021676042
2.7697213412329287,2.761750540841047,4.526886364464492,4.136943006846012,0.0082439474323138
1.930266814201595,3.5583751208540004,3.2348730877767937,4.163096170973391,0.0050598790128928
3.0941871858180128,2.5782516578679515,2.2412477656758925,1.0645563586921414,0.0162908651329402
2.606320340924305,1.9008527967910036,1.08550035508333,4.981688000607068,0.0036825513484601
3.136679440225377,4.6914621538857695,3.1343737705835006,1.368931028160047,0.0052784058188003
2.069753255977488,2.915736801111777,3.753016102157861,3.024804200377143,0.0112224603787146
2.249498549607701,2.581814873488771,4.149119812361497,2.8386522311530333,0.0155141506312322
4.246708810619868,2.41195922025702,3.2877734858238057,1.8002432999280154,0.0117651755682551
2.467688761452541,3.89231527536177,1.967364367830546,2.492901244045066,0.0033596454991023
4.83861540096972,1.6864200627099613,1.7140662584210378,2.097318267886142,0.0094521536790521
4.384520824426932,2.5284570463238416,4.227491279357415,4.929307500449944,0.0048694918504467
2.3880203345251183,2.6472159984982637,2.1881510845698307,1.6363610551456138,0.0127174934846231
4.388357452369061,2.489848180859392,2.800960684746573,4.868621194971981,0.0033656847128665
2.786762260334592,2.992817104167509,1.0060677986827304,2.169457572355453,0.0029568952817903
2.97075785446698,2.593172006843719,3.4391562625831478,3.195669496305332,0.0085739368383929
2.2720862970402926,1.4889098695706773,1.4176543754433095,2.896203011627517,0.0154667780538604
1.662402148797013,3.883292577079369,1.211659743993942,3.308796821421929,0.0023248470922392
3.704371350138493,1.1026552891916397,2.369006829669626,4.0769201340040055,0.0205333681517451
1.6558189912154506,4.454026432614039,1.780626746443771,1.2661781785997106,0.0068136490419657
2.622551342437509,3.332686165488616,2.1420843570977524,1.187243118019626,0.0098583493448112
4.418137449463012,4.992718737988648,2.3103483445509125,1.917997353736438,0.0017407490592232
2.100905041361243,1.3823064060341363,1.9949080119421203,3.800559783114248,0.0208103973777351
1.6840614679815733,1.7324701458916456,4.48353792803597,4.835292814564097,0.0291963621709127
2.6755249755706134,2.251895683468386,2.3595331561292405,3.868295871128455,0.0071551869522484
4.183327491941,4.120469826955703,3.140620511932698,3.354000295253276,0.0020982496374338
2.906196422124898,1.507358404222488,4.714014636947642,4.730427192908126,0.0240188759207522
4.226467046576355,1.2471866958316604,4.365361197873742,4.670075154581119,0.0226295553111018
3.4338376414171945,1.1725479393338825,2.6452676638784167,1.2025657938106955,0.0741549140223226
4.265290522305287,2.4028146626199263,4.32235639586561,3.308823864490156,0.0084426326123795
4.285608208185426,4.568892787454919,3.0260278618234757,3.0535861931930053,0.0017629844079826
3.2189792782195394,2.128926667690042,4.850427304152289,3.327089577183002,0.0159036222855164
2.153195759150104,2.3837224203012446,3.5108231230148634,3.663051139926167,0.0124678400316236
3.0846958929919,4.143826700828768,4.11170626106227,3.3498023670221686,0.0036881408941864
1.8079191941644912,3.3867862459650446,2.635157986162673,2.406209983282377,0.0084050185181092
1.016673961692038,4.26444401197009,3.060945838781254,3.8460450701798727,0.0068510142813632
1.0085649797679652,2.9501905765655234,3.609396937153684,1.6245572975445444,0.0402824351564644
2.8809992572713226,2.905259863199514,2.5771032568464323,4.024722383523079,0.0041908576308944
2.4952038232127247,1.5444554911509285,1.1748141102466452,3.1213949919772803,0.0100643037337472
1.3508848439665655,4.503766373044558,2.5017113568649414,4.151871660071571,0.003499801187416
4.728528113870675,1.829426244338852,1.049140112401533,2.8801144912872214,0.003663431587217
1.7542181006880906,1.2710744937931169,4.890977491749817,1.2926630042581375,0.2124735530767901
2.499703845539595,4.592700836156574,2.9114189387631506,4.829110535362266,0.0018198383639982
3.997479971824815,4.997397989537429,4.107493991441499,2.9382414702833826,0.0022286168632123
3.63875381902072,3.023088955399191,2.10295877316462,1.0347755094544009,0.0097263573440805
3.09565985250768,3.163413937984364,2.2244806848378933,1.182882470398424,0.0096614406967791
1.6136427163922948,2.250567605718717,2.3673987217539887,2.6652020416617885,0.0172969645084381
1.4790323667636436,4.1893894739838,2.166341264305008,2.5080620682785777,0.0052957755644743
3.598197032584816,4.528949073005455,1.8433548015307932,3.032761101888692,0.0013107233900955
4.350548795790639,3.038269489706334,3.8074435772320623,2.173914782212295,0.0069408788360135
2.7666018740502687,2.440529465423856,2.0755566008906365,2.1456513330535905,0.0093428802924757
4.349666060307396,3.448158845911968,2.7313630453983238,1.2516124152701122,0.0067158231956406
2.93494012720915,2.6868049421714293,2.3065357422035544,2.420436252226641,0.0071583865841496
1.76930613744026,3.995237594073792,1.4939684851342545,2.4692667119023786,0.003409615125083
3.8050356212426055,3.404509071504236,3.261391316309532,3.2071779913703398,0.0036697143564948
2.0962209667962446,4.557593393325432,3.153271277519333,2.28451608461842,0.0050452074930616
4.765293751150631,3.5078542841414606,4.276753444265866,3.585038848390156,0.003237931917864
4.5992467915499695,2.5125937410800607,3.871916138844961,3.509283860752871,0.0060477845853818
2.567197350455002,4.6312399144633885,4.073999910646302,2.463150867363303,0.0047807531375818
1.708484458117272,2.1325598219153608,3.4676525406683565,4.625616227284313,0.0153558064867467
4.511462322429779,4.84093427657813,3.524006846301457,2.786595759982574,0.0019037380734065
1.3732811311237247,3.180805886599224,2.7714316670756127,3.6548112328599696,0.0086861148985194
4.229549551851985,3.223670750726569,3.87741600516106,1.9509471861239551,0.007196503526738
3.007672328804743,2.1751384735014296,4.151807121647224,2.923155319460555,0.0158855065759147
3.263820107879428,3.0871490920947773,3.976700512790955,1.8045008913285625,0.0112757254897632
1.3731492997483157,3.7436835887450015,2.791355863223917,2.14092581585578,0.0107824558558125
4.743842313612803,4.751613887368006,2.3168194388575585,3.7532608159414576,0.000917257021209
3.987601290311333,1.5061275133541008,1.850264556211742,1.078086723670165,0.0301970870700407
3.140195908840341,2.564779238720456,4.45546726963982,2.588204690936593,0.0132634971012517
4.021750185597151,4.929171343688036,3.900243471022855,3.679930890581504,0.0017262721614179
2.940362519439986,3.0707872071282094,1.6498472450288864,2.374318609411136,0.0039886373119745
2.644046816966447,1.2860071777380218,1.2504979140110408,2.4389202095112728,0.0186616304495392
1.919727994788908,1.6387080296519692,2.0092477074235293,2.3824132991836744,0.0260371620907407
3.374257137184734,4.126517111474865,1.9319336741061857,2.1306544520569104,0.0025116195006171
2.4109782827897464,2.99979461596671,2.203303619178217,4.297151263536939,0.0037612958681559
2.920866603529612,3.2896277056784573,3.928166696972614,4.781938885610282,0.0041361929982512
4.144461020611684,2.5911509568789644,4.41835335068736,4.1818443490185935,0.0060430922351409
1.5552937875930533,3.528558545617521,4.073984095907917,3.85805490017442,0.0086788856247922
2.074378545653858,1.2432770684272765,3.3135688506598675,3.635306521015103,0.0452429834965667
3.1408145338874847,2.329620287775741,3.701565065071033,1.3927352299011146,0.0248155775039634
3.005635213063815,2.11730675950804,2.195605592167989,1.3585622065113263,0.019089347894618
3.70655383467186,2.419469201514333,3.658753577605446,4.593702707416536,0.0058422467790008
4.524453282572193,1.7721293214542833,2.114458999072676,1.964951124236825,0.0120534318441046
2.050990319391836,4.671026641122608,4.355003241099874,1.571834122085181,0.0098540237055019
2.6867736161870392,3.457327588042734,1.1107132625209757,4.5692253603035,0.0012046679950485
3.140605946307213,3.9485845592908064,4.667406600284146,2.876305348887357,0.005274295332436
4.542553594098683,3.759931961547528,4.862220017308434,1.100969970840385,0.0109450873695778
4.765012095101221,3.59491243889078,2.420188789869484,4.87443764414045,0.0012832291504051
2.68056023917378,3.371994738948693,2.6949462936682957,1.3489281193977334,0.0104323485909016
4.115482564456459,1.6790783375977765,4.376526120384374,3.6791835811712006,0.0163168196960067
2.829696190233808,4.232840804728564,3.0826393892236563,2.363297368007029,0.004094687883359
4.7295338006561405,2.600373696277397,2.287771214686373,2.591759999827578,0.0043928672344809
1.2338361140139802,2.195021994136042,1.5326815670375198,4.908986395540524,0.0083588206554655
2.766682455281757,4.975613943635854,4.82150671825577,1.5835697130088433,0.0070747818414392
1.4450431347198718,2.211918132238441,1.986886061073528,1.0324763484181974,0.0433205612179716
3.5586161206319225,2.697430155145929,4.1662606225529135,2.0006978428166358,0.0127998094217185
4.884417320031572,4.97070801114746,4.52113598080868,3.645826736035431,0.0016353940291417
4.300879504283468,3.4911525407174997,3.1907505604073125,1.9013425497866647,0.0050951584354287
2.4348484965366595,1.1224474905965804,4.9409313301938855,4.21005157550927,0.060888815200978
2.3736007808052624,4.965929239816439,3.4351376329320176,2.577456317586384,0.0036238000797315
4.146622410452268,1.716836271753273,2.9225615054474137,2.810111787701036,0.0135427837552246
4.184355626890881,4.703062090568688,2.0416784046139926,1.2458076811221597,0.0028181652134027
1.3776784971888545,2.4646358582571497,4.34369718359455,3.706777444901831,0.0222858783510681
1.0910367872646465,1.526406050973586,2.353960506869743,2.331601406110732,0.0632099494658311
3.9870692352385126,4.7338699544735565,4.95155931625724,4.908917387972684,0.001796759586533
1.7295574423859956,3.2528260769358828,2.270986235837405,2.1786274507323773,0.0090655672917631
1.5064565165833803,3.723835723859233,2.8983085710551646,2.1293331517931406,0.010370113477771
2.1154049603866265,4.826988744283897,2.211294507102946,3.020928729119552,0.0023636335660421
3.299954320424097,2.096265979977649,3.794265774430012,3.7359158748043497,0.0111467969728857
1.372025187362211,1.843518457709449,3.876533621171504,4.442824055084545,0.0297815644185763
3.607906247301952,1.1959781338207969,2.3617519335672514,2.1067504025816115,0.034573201947336
4.600648120009703,2.161927983255488,1.8777740177283635,4.093900573922985,0.0033948821498988
2.287135864271568,1.848610749790356,1.850540046374696,4.082246704578438,0.0092307387565493
3.0509500734712,2.7608898461306848,2.124919712696231,3.6969703395691194,0.0039335387330527
3.991810770365434,4.094832599066395,2.816257200544656,3.1802660932866824,0.0021056526831716
4.611512422052705,2.854466201664277,3.636305819793162,3.1898946725234025,0.0048284862203493
4.013808716496717,2.853461679720667,4.774764738474795,4.931360015206305,0.0047152490816013
4.030916535347762,1.812902599155623,3.458094217902863,2.1134017746113467,0.0196572217399184
3.191245378210035,4.647828095205442,1.7962392445522046,3.30713132769491,0.0012539278796607
3.7227771254878417,4.398412309218247,1.8251692105914468,3.0921494002675165,0.0013043792572909
1.456943245025374,4.691432788281055,3.699406957733791,3.751655694008447,0.0048941315027373
1.297706509736939,1.3645637352562383,4.226107812089366,1.2879028099794638,0.216129216604137
1.807588122791908,1.4938602324336885,2.715769360639114,4.611707711250457,0.0232344197212326
3.661191066460507,2.269473335046914,1.7956788911020616,4.646160423491095,0.003261985641885
1.9885719562487505,4.299154336102749,3.5872102646498,3.005574557069753,0.0051682329037829
2.3572748184517334,2.6245978919358466,4.804423451373015,4.242178941709515,0.0111003496237636
1.5489788743399977,2.665421482358303,4.260880676421481,3.373092387104538,0.0182689667508733
4.408326237640054,2.312699253116499,2.350275352825347,2.6254523490218973,0.0060425839138624
1.926714821400389,4.088202044714311,4.054716233458768,3.8055910853676216,0.0052659452075109
1.4064354325129766,1.1168505392505534,3.6375269006595192,3.2169496419757264,0.1025822374362065
4.406248643102487,4.82599295475673,3.3785947646105603,3.033195229295767,0.0017274818950303
4.495074870174749,1.827967566781322,2.623116137241903,3.4388403328412123,0.008082612116478
4.606650346520366,1.3220536949350072,1.9215003024719477,1.872192900060233,0.0202874076816519
4.077776873453979,1.8329241448995732,1.2246182169739326,3.018850523243427,0.0047126674485889
