n,alpha,epsilon,Ef,Pol
0.6492151884044419,0.1924830897441554,1.3236065089616815,1.6638265403967871,0.2871613610427427
0.674120844864199,0.9786129153639757,1.926160325926608,1.0908994371813636,1.7769540478195436
0.3609042958747082,0.7512295518802725,1.9317743308050683,1.1321158182342497,0.6518521391859938
0.3761286928639391,0.7693284093026517,1.971903459581381,1.9126189418568689,1.2078493999954003
0.2031802174033988,0.9352587984206556,1.18136644855627,1.4843089528403928,0.355746903982834
0.9369799247886142,0.2027584139618987,1.3543412254601437,1.452551687683893,0.3990072582678025
0.743968664678191,0.5045114815576668,1.7046050716862795,1.1908224705432175,0.8708529329725575
0.3351142016342094,0.2534823443401637,1.4494002602666571,1.232048227144657,0.1561101611600051
0.1701018933600597,0.7313201361133076,1.9242226941693388,1.7064442591024966,0.4261443529547606
0.6522468598261002,0.0632360577492784,1.9984972536357075,1.8203352786101437,0.1521402243072963
0.3538328272756743,0.3973582962256841,1.1618081899949415,1.2403577640117094,0.2125729066066173
0.2787828550223927,0.957400004942718,1.570901057106292,1.1235771984434817,0.5171041630767316
0.3536760680639729,0.260924670073326,1.891436995301814,1.1441353087640382,0.2060436218919276
0.9707881849633232,0.3970180241940098,1.5436453511595687,1.941380162772732,1.3252939346109227
0.644660822955855,0.980871651870286,1.126888314652116,1.1645996126297828,1.0514798988423302
0.8038856650493214,0.6538923714314763,1.503637596919598,1.7877220125887454,1.7131865978751504
0.1180375117169254,0.4351211078780649,1.127918796824351,1.5550055885948075,0.0916515002023257
0.748376941136573,0.2830189137492642,1.910152814663687,1.4888743358639638,0.6481269764418044
0.5757309444200688,0.4393501434436968,1.6651772652060497,1.842366303757584,0.8474636726302982
0.5281853054094248,0.7746239503783623,1.6025904930795916,1.9205648121694567,1.4581658057724556
0.2982620180584246,0.4624182727516909,1.498367075262815,1.516597300141488,0.3285195347953989
0.1776403932110003,0.1056271802254221,1.517567737091991,1.550762305235153,0.0444360636738751
0.426935558818024,0.2563312171568266,1.3436307161432928,1.036366080179169,0.1581596676343175
0.6076127814650256,0.8952770711895442,1.7067369459219548,1.8036112290372448,2.0454249805593445
0.4888564758124534,0.8797904332362196,1.7512838867959184,1.16752865536006,1.0265692705637497
0.021699964241003,0.212836393421138,1.34913479156251,1.529497459333142,0.0095450482665711
0.3336959163586646,0.4940870114158671,1.2083040651179753,1.850364989518787,0.3900650002673553
0.8165742857558059,0.402905039885947,1.5138084744306708,1.3729184632490228,0.7680009410026565
0.0503218109460885,0.0018623285121783,1.814220252090844,1.7040264405990508,0.0002897293292557
0.3351679741946833,0.065408356736027,1.4544021684709214,1.146869306584792,0.0368365965300435
0.6180099178918492,0.0624439055376652,1.8719286191041355,1.1963049563180888,0.0875466525233592
0.0371796999308299,0.7538243899502778,1.05922013928415,1.981522757493384,0.0593796658420426
0.1102356490957034,0.9675701877640748,1.7734591325677047,1.2548225400776496,0.2461103802685246
0.5243649734724868,0.5455302465097502,1.9228730663143407,1.806537506135668,1.0984255662486742
0.9507545625707544,0.652587909253525,1.931766766462426,1.0310941046763655,1.5580702155361248
0.9946733869784332,0.0270636857002944,1.7279087308208068,1.7045339862401363,0.0800034091615886
0.1277458177015515,0.4328583619469248,1.551603157162074,1.919897674303245,0.1678150184372217
0.6759498062221976,0.8237724586273678,1.6928543657946735,1.319094181969267,1.5268081834232603
0.3940390578454076,0.2534283741699527,1.356398509034531,1.1290523065858844,0.1581970090939778
0.960598128236234,0.939219298351679,1.1432100986710998,1.903490141697938,2.807664092231194
0.3567513269123155,0.0566385002404029,1.1168593706442005,1.2098050689212505,0.0274869294161584
0.8588279654178779,0.5282609257023353,1.3883846156434083,1.3153500073665747,0.9761464067031226
0.914138387900795,0.3672228797232534,1.380274187787336,1.0293455834437395,0.5370381810569691
0.3606640817476321,0.7137345041985422,1.5688002147657218,1.6592807837916934,0.7329743993461367
0.6279604568821838,0.4416284313438766,1.794083036442886,1.468760094965159,0.8052082346702629
0.9599582202503356,0.0890996288112182,1.9337398648085935,1.404902176704433,0.2391852059448151
0.1692861049001977,0.3173223936009383,1.6719383263110847,1.536705950396756,0.1405335582663091
0.5811740663728124,0.7657136894022186,1.2222664431641947,1.5376143674281195,0.982015865950169
0.2084081668455352,0.6840927167479549,1.0142223317854755,1.025397660973174,0.1556685655907014
0.3965221470204586,0.5482541483459761,1.147259296067527,1.0035494748899365,0.2698481398876846
0.7996047947674467,0.1733009728615381,1.8597289442992948,1.201453394883835,0.3246171389121787
0.182456667254431,0.571966582312897,1.336922299904058,1.39542967729545,0.2017070466864455
0.3668212759485791,0.9753697211891972,1.6433139121883815,1.965503095498072,1.3121134164616806
0.3842741721682282,0.2340162385200189,1.9086451009335812,1.206088100753011,0.2134070123409575
0.2069864751118273,0.4330417096477893,1.914895331112879,1.9050708028921692,0.3370555417647088
0.3974576283643481,0.3700824544699935,1.4673082759107436,1.4190507338442673,0.3220639569744293
0.0864593530773454,0.7201570055644789,1.0518504648796116,1.4636652669302823,0.0978911604354116
0.2157513347608723,0.7887336653599254,1.9333009054197288,1.0975258766015297,0.3827886506324031
0.4272969026966488,0.2614389767877367,1.7838458224997669,1.6596525010748893,0.3435226117292387
0.8101692931048563,0.8727242265186586,1.9148277146505683,1.9611849883050887,3.473990075068263
0.2870265905763443,0.7198610624668754,1.0869100971540582,1.644142626051024,0.3965473472324768
0.4471227675400284,0.9233203691305892,1.7770790873570117,1.5084853136291456,1.283289381217362
0.4681105505056372,0.248471742581834,1.3634143026222292,1.3033093194647138,0.2150174975035086
0.5197953169633057,0.8398486109419218,1.2148372662606557,1.3516763647758936,0.8389198958406939
0.2632634599547907,0.1702186925741359,1.632378999501369,1.6888743125345562,0.1254158302939649
0.94881721919753,0.2318210811578769,1.980964224427591,1.907645223527887,0.8969728248514822
0.6279037578032329,0.1017951133929584,1.8321789908264483,1.7145668039036472,0.2051612459175958
0.5508873627362464,0.9642399875238228,1.6422750916982838,1.070120611918658,1.1343831106780486
0.3462833478681562,0.2249515581220899,1.863046440725888,1.3383723106594452,0.199410016078623
0.7638373085782921,0.5841690857049469,1.739525902884452,1.6665097412537282,1.51954753701924
0.8636862751597675,0.0157909849420472,1.2064564354795166,1.1032652327105632,0.0182362561980684
0.0277454696789826,0.2082125269043324,1.9033016364306428,1.820504077084439,0.0200555842796186
0.6990792284340183,0.8589049539205443,1.980827626189703,1.4110977471743738,2.098289476710657
0.3707310440078754,0.7804170285086677,1.5619621211646195,1.8620225365564624,0.9312899094904264
0.565398825621564,0.6128625605619638,1.516672179522626,1.334815271890705,0.7931128206577126
0.9105350992085716,0.8596225139934344,1.6916209982139918,1.44513468841518,2.5889036634216853
0.1339619564151415,0.5202980868544618,1.325866379280284,1.003300095100192,0.0949234498866953
0.908767352443952,0.1250521933406535,1.4280312228345906,1.311678606759787,0.2212485483650892
0.1102911344372478,0.8989439212542234,1.6664473257915198,1.6081643855725318,0.2747834360226234
0.7328715118875033,0.6358187671088601,1.387466093706168,1.342775682670772,1.027772812193849
0.1656860595057239,0.6955717631080938,1.5327569417977172,1.3576864341151058,0.2494096399826896
0.1814037901411538,0.9919477769181172,1.6119978055873343,1.3964148202838609,0.4309009407929198
0.5963304841370541,0.0683713893796024,1.5953290683501986,1.7491344294572215,0.1153394037380493
0.2529001447745022,0.8589782568089585,1.92996109158514,1.6247622810341829,0.734369220728429
0.106425757699375,0.6542017660473741,1.1476151434699606,1.2339948995855496,0.1009406255798339
0.9025696643237252,0.97089982407444,1.574764261838944,1.0327231106526729,2.0131848606333635
0.5574032495754847,0.129261429390461,1.2225481401675276,1.2328358526110608,0.1112672575540913
0.2402260816603801,0.0043791915873233,1.6513889668627524,1.6489775355609757,0.0028656987873887
0.91996593381718,0.8805792510356142,1.7126831229470003,1.6791685507811809,3.191604380781848
0.6164853913486869,0.7737646236945592,1.389293492848264,1.5452762609894388,1.2176944014519877
0.5455213656686937,0.8245350288733722,1.1626066404046842,1.2889192295733227,0.7929150150383644
0.0877982501996975,0.6551128375390007,1.308965247567862,1.7276695927827057,0.1326166891076539
0.6022656419498428,0.40734920782509,1.7406763443197923,1.5335371800185331,0.7132131800163308
0.6813307241743416,0.8389218184304784,1.595078856863787,1.496873125962253,1.685949806243454
0.601112220547647,0.3284861720765345,1.5728340085440595,1.2355167620953234,0.4107458275037934
0.0560306213573716,0.0846010334472453,1.040696269106966,1.8472983216978447,0.0091274382631354
0.0388659591818464,0.2689642263624471,1.8847806322742189,1.643790720408222,0.0325002869099227
0.5738329738570778,0.0417479411214103,1.0480278492478263,1.4605849299132685,0.0369659744035878
0.0760885076463502,0.8429767714691181,1.1707220714321118,1.0121844742792765,0.0776665813398378
0.4930646530003517,0.9034987802815418,1.538600872483888,1.0087292039186149,0.811978481045957
0.1142092462840267,0.009202227185,1.9487823351919091,1.4122574959981191,0.0028935008265775
0.4828365202530621,0.6477323737453171,1.4139732397251583,1.95455697876264,0.964935395265938
0.7938637983874841,0.2306747472817804,1.4861865855914016,1.6226538373587522,0.4703258462906969
0.2896048162440222,0.6982979513032762,1.5173978336154912,1.0745336272875448,0.353569939648593
0.1537473827235925,0.1501528161125951,1.4879363632579643,1.4967448866674635,0.0518117500903656
0.781545258715699,0.2601396150047359,1.524882833963576,1.7813962089729842,0.5924267872649638
0.936545212137842,0.8230330312401439,1.7779123220976998,1.339154238584238,2.4697936128929268
0.089125796879493,0.2487833238295219,1.152198022647315,1.6689508400969142,0.0429553394092702
0.7242117958407321,0.0369724164248119,1.209008704092878,1.6468348009211131,0.053791852153202
0.8972715519977801,0.4352471201692008,1.588052590398823,1.9213354131567637,1.3699276397395026
0.8235451332684689,0.8112314153544394,1.4196894419591133,1.6628592694893998,2.0290356612939275
0.9612185380954816,0.6127646560160452,1.8541502281348832,1.8649442859540175,2.5342578786230643
0.0399414367526513,0.70681961670449,1.7544582577619772,1.335685502439055,0.0667860553535712
0.1463371736706812,0.049415935796383,1.1243675386653185,1.5258824891226754,0.0124365290663522
0.3785226289169864,0.3035404097460977,1.8186554510521664,1.7923194521316543,0.3894342372547771
0.5348907364908699,0.2684842938641906,1.8049276270986525,1.7353290939996104,0.4724211327489203
0.1737033136955015,0.4966854737406315,1.4247409067282937,1.50933460909528,0.1910221887470625
0.7724963271569644,0.5671289211937001,1.839090799685696,1.1917952539816588,1.1244573091841257
0.552744921476899,0.5440029002639709,1.8855316793085424,1.8818989579052776,1.1858380495408176
0.7735045575255614,0.2919185084174998,1.3528487738652857,1.962921433589799,0.6484256880873479
0.5208406299984328,0.0470058462645892,1.5839268369518815,1.8367822402351277,0.0718138605554301
0.6553593444429539,0.9638468036008936,1.903264641965546,1.3672039530089428,2.08208425141113
0.6370928286644909,0.9411394801672208,1.701888574538582,1.940158448554381,2.47435175657629
0.2520982195586547,0.2623375127613102,1.4113969911099615,1.803066201726138,0.1720965392079296
0.8776767923900769,0.0447467714001924,1.6670358414838706,1.8099774881090025,0.1200707852798268
0.6863474454823283,0.6657581641857563,1.1644960036959178,1.0889861234847762,0.6835743533059404
0.6695943984033293,0.7870727672516413,1.1901722864071866,1.5663351682636533,1.191850535611237
0.1332369850217247,0.5724363325553612,1.7445618400755512,1.2667344758132093,0.1729449524730641
0.5372215701799855,0.0376119922960321,1.5169515213445164,1.4242793341295372,0.0439523058871294
0.9435207319749938,0.9516434856094944,1.9476999244403697,1.649955959068361,4.118006704769112
0.7193672206495563,0.7257538836569264,1.741234324679807,1.621562578596653,1.78470131149708
0.3946434386338651,0.3304548990531835,1.2297616075118092,1.438850889717583,0.2412434258305499
0.9644465928987142,0.9679109359071664,1.5687887900003474,1.6056634205175042,3.4136428441525872
0.2029354345581254,0.0900762915480164,1.2681696974709236,1.195788491810756,0.0278903826887029
0.8280235160911853,0.8589657224894882,1.195222918494725,1.55782186575842,1.7358289863112208
0.062011819284498,0.4745816728079517,1.426372985766395,1.036972387337149,0.0439609580839146
0.9274501740118394,0.8957131601368339,1.5849664387021103,1.3441533165151611,2.4475745585195328
0.653764032389063,0.5487838018738859,1.0880426378485852,1.435849389406471,0.6366386251376996
0.9441000817194138,0.8332066581803238,1.5251358358044986,1.1044452559981903,1.795935831324633
0.2173524644198458,0.1543759496893272,1.7880875527690334,1.24243766597272,0.0753862962433877
0.9484996267135276,0.8282592105610377,1.2532986809978346,1.1221263081039687,1.4968064434995234
0.0663125620833623,0.5138747296906687,1.4416775081376252,1.2908938101391936,0.064146504885739
0.4917470130984097,0.807478305138172,1.6110913265256086,1.9574693401753944,1.4432691512293172
0.670877868547008,0.0175850787872056,1.1780616608700338,1.5324403101053914,0.0213821117399455
0.4892492129560685,0.7263024184309754,1.882347837257083,1.2794211517462732,0.9707623263337194
0.3859662316587723,0.1878428859894798,1.097707135236619,1.739783026333915,0.1418894611407395
0.126004525018882,0.1659943805247471,1.0765904368707035,1.6339448127940193,0.0370515124979991
0.583510110146323,0.8193110996532635,1.6918270589346256,1.922799455762344,1.8500203025158104
0.4333966456832741,0.7666271046307594,1.4798995248455182,1.8567770205473768,1.0266878294613178
0.0812932350177096,0.3630383085238712,1.5996841758797555,1.4481718111889146,0.0690485771926
0.4752344072127616,0.2723349957351183,1.085996803598907,1.110646873477501,0.1631428039860788
0.5131859132571904,0.8928047997837235,1.7447605849308212,1.848892914739594,1.7444335255005112
0.13903133447573,0.7290305408395926,1.7062379532873466,1.254799575020277,0.2245944717069379
0.7467115677871877,0.5977795212429533,1.2643410645215714,1.4918394492139706,0.9891071380330854
0.6779870218058852,0.4089400017115948,1.13897502798255,1.348813057461153,0.469311705176952
0.1830194476224801,0.0064390260058905,1.1583966634258165,1.7192780920076935,0.0023479642528044
0.4576813453482368,0.9909678900213984,1.07450305236644,1.3470861502388771,0.7734130513177816
0.0285357319040768,0.2119824347082818,1.96068366330388,1.321625112829221,0.0157065673799988
0.0465157413631269,0.2040289521241023,1.0554151885879408,1.5437942568830825,0.0155124567530185
0.3801436528700115,0.7434351913549796,1.2598767196462743,1.6343742240637344,0.6424510490366562
0.711401570068057,0.985941095218683,1.5596736806064495,1.1965220782425658,1.7083549441889043
0.2563593543979964,0.6811548499564355,1.8107327375685909,1.095329844649484,0.367738202968275
0.5507197952843915,0.9854006803547248,1.7468381084462885,1.975773240929365,2.2866135959947504
0.8602727800023754,0.2143810971780761,1.492577535344486,1.532493979737781,0.4494824005528478
0.2504990474534919,0.5511005094479821,1.763384196473042,1.9459380032032263,0.4965603872336858
0.9129968055423195,0.4121383337909337,1.3520015010153623,1.6530653872297,0.9615755382997596
0.7786170704429908,0.7729448706431239,1.303796104682798,1.0471843654631448,1.027888976881548
0.3018863242308492,0.1396101227413902,1.6654738658133428,1.519825811928746,0.1082023180373835
0.7697777609167745,0.0066133422250411,1.658617416238533,1.5865572638746634,0.0134191783668014
0.695214557903401,0.2976508210456339,1.4430848424701743,1.7396668972325926,0.5579862871652117
0.2433423085617672,0.5253950265753574,1.660113135839068,1.484257784478341,0.3290522514065625
0.6329436490261231,0.2002815135875001,1.6003194683962827,1.6066325332299536,0.3403137937315527
0.0860364198898953,0.6045978519087059,1.276014939147556,1.4642186340685155,0.098902430119959
0.3226664435319243,0.0456391885300644,1.0363700745100504,1.4026282660282523,0.0215122708560565
0.4248945920264773,0.3286241530007429,1.2446299515897064,1.2928309645136546,0.2356469438804297
0.5478310715779093,0.1357916612271329,1.654191250053125,1.115117158746287,0.1407119349342306
0.7433906281689083,0.1448147628896163,1.867438935098168,1.2271933268673725,0.2558941244904519
0.9084157389545052,0.6825409078148652,1.279282184374983,1.8790449089328725,1.8787404425303933
0.8655679165147697,0.404931050617186,1.198000763959191,1.128222281018336,0.5364022150408716
0.2767449825747504,0.0653888323676811,1.4763983959900453,1.973870913552176,0.053055846979441
0.6080890504167231,0.5774620624032631,1.8952007741993917,1.6128231988948756,1.2156155518338247
0.2634498501547045,0.0892559355576761,1.374389914206256,1.448253408675404,0.047174473225815
0.4111488898243968,0.1235559180524709,1.9049341928241597,1.6871103059872554,0.1660745717346074
0.6009976270036801,0.1878100763845851,1.2226587064329872,1.1030826891946626,0.1581832115838622
0.1461184423975828,0.9762599307954968,1.237993329629416,1.515904882111849,0.2810725961933544
0.3895768373755857,0.057639767282426,1.9024638392647688,1.6258843634162554,0.0699816776750826
0.4991295119426081,0.744796752809559,1.439593944481043,1.21348276255012,0.74127479698397
0.4507434641602768,0.0471539543491731,1.1872671991199044,1.025045591385306,0.0260511584394502
0.2963768437696408,0.7095587838380936,1.1002171941988936,1.993376360144524,0.4959793942246865
0.7420026355487546,0.3718433721254074,1.270631075669249,1.039199144806541,0.401220718627048
0.0979197390717188,0.3844563835509029,1.5228507826736024,1.484114136482054,0.0861640802990792
0.5235293044969076,0.1606248671966764,1.7832209272510933,1.436535110669571,0.2216269585281953
0.6039338889937871,0.4381420213461731,1.2501822469983712,1.96011685732959,0.7111503212059238
0.903824370013586,0.4404768833031729,1.4477349036950362,1.4179517470515142,0.9423030841605864
0.7750668106879073,0.3991097127279591,1.681779562013868,1.6227957364211476,0.9412961099275728
0.7647316012938272,0.151194016557274,1.490526597710005,1.378984851247517,0.247179286448441
0.2862563520906155,0.8439894052344918,1.2481271416811164,1.2349876311248855,0.4050206373822962
0.2581860734762279,0.1280041317184316,1.40909118504239,1.880895100178276,0.0885668783791155
0.2691636518446459,0.342394130170538,1.629979707811088,1.834279396008817,0.2842766341007032
0.7975348380244803,0.9578532898265082,1.9284318831634413,1.4370665940961524,2.84029885431561
0.4719516417382445,0.9746380948000162,1.2655441585951115,1.5126998088903352,1.0400528486249625
0.8562889344384462,0.6858362858956958,1.2678819362463152,1.7230934740280488,1.5952975459996086
0.8954382674923055,0.4305838791754877,1.487662991735923,1.2492849181378496,0.8222469310518298
0.5638174367387558,0.5401335379186817,1.7513735089765734,1.0661385486158064,0.6328778596053184
0.146172502075883,0.5291164191473994,1.216292476743976,1.456672133682086,0.1406565783539872
0.878275722500459,0.1029554256833789,1.8875263697435285,1.5022806556501678,0.2643721217336752
0.768477305047245,0.914703175280646,1.9832119925711944,1.8118988290560496,3.298838718592116
0.5033520255279338,0.0764828196372178,1.5754804737039154,1.2850719709654324,0.0789560438593589
0.4191339758208556,0.987827144040856,1.623450699697038,1.2292374844424847,0.9585324439260536
0.3997306454974132,0.1536861967977785,1.5602547674645295,1.529982448402304,0.1497165962643494
0.3349219392009739,0.8427776164736515,1.1960281228615637,1.8377337774271767,0.6848487706287406
0.5924242154667914,0.0789840801507538,1.619368068407061,1.958658645731312,0.1507661770358349
0.394006617615072,0.3472003618980692,1.9540486956454624,1.5062130366442907,0.4218663874122274
0.6243789094431905,0.7547141985469554,1.6670568755939927,1.041113688279021,0.9702660504019426
0.500316060078247,0.8355944349443263,1.9763641821261309,1.4813775228817585,1.4221586211299393
0.8859214933184075,0.9775708502430044,1.2967883667693365,1.8590920095710648,2.9352878430638576
0.2980048737296732,0.5369058850257109,1.571234933549417,1.260752398789339,0.3348077192756672
0.1450449239512505,0.2591103115120391,1.0185247962859871,1.5934355910203706,0.0617686857476015
0.2326948898560934,0.2118364288752093,1.833785469441148,1.9607987343977469,0.1802039236348928
0.7684217178873579,0.3767327170442057,1.0885890008047785,1.096590840856658,0.3824826165062482
0.9615279365956308,0.1647262148523289,1.5598862175728037,1.4040281475545413,0.3662266708489506
0.6156970667037635,0.1434759437532785,1.1828125909267373,1.2696394713358017,0.1366856062015827
0.2455414950746701,0.0788615069570688,1.125033913525523,1.925850033764628,0.0422270095377535
0.169323120504886,0.988037465495014,1.7735743882392714,1.4954764849616389,0.4699362812986343
0.5688184508672715,0.371957491892053,1.183917211282356,1.258832399527269,0.3392491116767779
0.2499163136766371,0.9867123737956872,1.6463492906676012,1.9231160181671811,0.85067542507776
0.4981614346963464,0.3743121823393498,1.2766178688534626,1.7483061656174588,0.4437637805691836
0.7007088472774816,0.5837423745034137,1.6851437327374132,1.360619250139821,1.0859049927752782
0.7546308045607611,0.9931141700109368,1.4562714878490262,1.3610895626081594,1.980123894899436
0.6149376511862333,0.5868770912567568,1.860244957849158,1.3638070292792324,1.0407957950196305
0.5511234107478121,0.8750327496215872,1.7825465315412656,1.0047891821546544,1.0291953646533225
0.2139970169246694,0.3183280626940797,1.6594450156549796,1.15512778786535,0.1336136394773891
0.6039418015973902,0.8608383901459,1.9174530019837157,1.4687805836850347,1.7711273108377372
0.5924977098113121,0.3929771393983052,1.218444452671311,1.8641055818171983,0.5733461269965008
0.453431769667224,0.6031106070222582,1.0608549189678431,1.018169458174273,0.3250093597869312
0.0285190471824554,0.5692182691880653,1.8338876195713527,1.1471531189814654,0.0343371607164017
0.0869794722863601,0.8847236544080367,1.3799973367238834,1.75190036030556,0.190940248557926
0.5242079649933371,0.7639513016161673,1.7214993456186454,1.5004650032377025,1.1937910993562697
0.0998709179085902,0.7000154811026901,1.819422653993376,1.2250172324192323,0.159537562623874
0.2568069983745926,0.2007364553745708,1.0924708365752016,1.73519440363498,0.0994302797578575
0.5208847959686582,0.1028710415310716,1.4871250110019316,1.865458141592085,0.1513543785079642
0.1655865359390047,0.5781217851418818,1.7857141561791,1.0173667036901977,0.1796461694169608
0.8269579108744578,0.885104680287424,1.6460356337443125,1.2550560194438791,2.000082588197869
0.2212519854994898,0.126191975319458,1.106411689248441,1.4880084302502887,0.0463982771557752
0.0296172957515155,0.8980330330617377,1.2884602760420625,1.4630949767231178,0.0505881492982289
0.8230872031226563,0.8330854118653142,1.4218501845855391,1.7531034701838148,2.2156376224784937
