c,v,omega_0,omega
9.69834028881832,1.7019158085681712,3.188190350335624,3.866747569422993
4.769838116245279,1.609841532462811,4.562990789032212,6.887579404769457
8.352971886388435,1.4360774717442752,3.4876210678281194,4.211716846257945
4.349554004086265,1.9834440787862329,3.0337876825301784,5.576927437309774
4.234126989524636,1.9532979682023308,4.244943489280928,7.880305638408218
6.570005303810502,1.153645647482295,3.3262797446382693,4.034753404659552
6.142284579708569,1.2659224716880764,2.056887617257827,2.5908636015558093
6.158491171355745,1.11111732066243,3.2414423467823466,3.955006041879712
7.3517498399824115,1.5347860932051065,4.919652491077251,6.217686062438323
5.145744287986876,1.3774560216094982,1.2678913562125889,1.7313549927248288
5.47122320785053,1.5051419206442,3.268472699136415,4.508869685406099
8.931624791590023,1.982475961122172,3.899832281443534,5.012389220283702
5.865984220878844,1.5267429767593843,3.992291185839423,5.396961308160682
4.145412909794477,1.1481775192660293,2.1378792702607594,2.9568556258634078
6.851871141165275,1.255462156060161,2.90475509571133,3.5563890461596444
5.676224268715853,1.2393499887884931,2.490926607800438,3.186715956039752
6.019978195191521,1.2001295036308133,1.6591615926806544,2.0722884159673773
7.351737987813957,1.9122711237588264,3.1991924902372944,4.323884224063962
6.263647508153262,1.8838018296339536,2.8056727059100384,4.01241188456854
9.27830634133403,1.8676670120519236,3.821286562375827,4.784346635741724
8.172865590531849,1.38315590788388,3.0419597470645288,3.661648186240376
5.345716743635304,1.0407503126086255,2.313594443270809,2.872919162443922
5.102540756225567,1.7394994594527486,2.4868440126922517,3.7731391943697954
3.4974131645177184,1.5841700643022,4.226848131487103,7.726688938700402
6.275383333722777,1.7697841409526964,3.193953712009611,4.448527939455779
4.73100587112281,1.7547299808116583,4.2148078720318205,6.699742067981656
6.160659594283614,1.6903120925246928,1.8513062222330068,2.551315627133945
8.888732598648083,1.9342440715149412,2.341800521009193,2.993122865817184
5.976487040242905,1.7261926760503283,3.173488016240452,4.462352104647753
3.86849027481229,1.0365404288777968,3.8436172222210665,5.250444624084336
8.305453670255819,1.3069428398956129,1.6431047633018077,1.9499477557109723
3.048336181148722,1.864185776427857,4.561819329095494,11.743405953590312
3.744572769047012,1.2818925935963867,4.772005125312283,7.255964710369843
5.841308696960243,1.370625467823917,1.187960809946599,1.552166739429125
3.839153424991481,1.0639733774240487,2.995986285636965,4.144614335856413
3.8267201060078415,1.803313117886616,3.656999823073152,6.916213511556149
4.021916865925271,1.2873711057132025,1.5683722415231198,2.30673147328925
7.860928013243935,1.8378289795497131,2.401182324624556,3.1338553948647605
6.543832104437256,1.9374682298554475,4.0123101299359805,5.699915281577173
8.030564480943859,1.0632500632104258,2.216094412044283,2.5542824687923926
5.611956997692541,1.8214306721011928,3.546390173667488,5.250508093636956
5.079005507013684,1.236979753583158,3.2702240066786783,4.323106299914526
7.114123791809409,1.1942197448698288,2.663008878125084,3.200216535175659
6.213952713526217,1.0329879052714797,3.017002693493367,3.618536849368083
9.306042081514544,1.9868544140730495,4.046852663303387,5.145404503004781
6.141477244876718,1.3265581953717496,2.881680811969482,3.6756126015302337
8.62732838373541,1.272942940322639,1.7247790832563492,2.023314613456748
9.686643765210126,1.9174041369250137,4.4310412056005255,5.524596964592988
6.56105127524877,1.9413056392929544,4.06881136054427,5.778603860366521
3.9086846397070474,1.2306618061493542,1.0465431104292469,1.5274727792711738
6.602526538047831,1.234458691523745,2.544948412886856,3.130193193241486
3.3618340189968245,1.1438330897465314,3.825848286707143,5.798855515412355
7.9163312190010044,1.2199991899764038,2.9647011612016336,3.5048376119497227
9.322404575102489,1.2225757999320843,3.793235669232818,4.365780874985722
8.7820898281168,1.3057796522840035,4.882286130212815,5.735004882581882
3.997955981679466,1.7361905910277329,2.427070123255933,4.290152974014048
8.174316355366745,1.074967592697965,1.6080154836831304,1.851497610185408
9.70720694543022,1.3809416468524407,1.655012746397793,1.9295026822352608
8.645826341739443,1.8372353962124583,3.5021509406367994,4.447174033152555
3.838777331089071,1.929256438748815,4.726196030095862,9.501238899973398
6.314072907888756,1.956759080861304,3.4820242063571687,5.045712927446235
4.124451380280307,1.4251428861412894,3.60635488946306,5.510387358067013
7.519666245233232,1.975494304520939,4.456885745908622,6.044959222181775
5.731970927177944,1.561407479001243,4.524192125712537,6.21799381685199
4.609603375663395,1.023924184373487,3.41142483740608,4.385589063441007
4.520863077549954,1.148225069936542,3.3106033072020224,4.437708470982741
4.129784975490129,1.2940268353386757,3.789359062832829,5.518537671759472
5.898443857538185,1.98051010855472,4.69326938271069,7.065710585178842
8.831454455650489,1.995422951727089,3.516631364840123,4.54312852684676
5.102023529322588,1.6514999441256195,4.990774797150081,7.379474394508843
4.45691838883865,1.9198872746760736,4.414031362911893,7.754330422063509
3.7043563542910154,1.2517009988640155,3.754708605167041,5.67090628909018
5.314738661473754,1.1240529268462265,4.6089048633105385,5.845135239249354
5.324246167918317,1.4197732034918635,4.710028988320142,6.422724403607551
8.480545030951122,1.570955145173622,4.727145206580213,5.801902638934592
4.6562205123987965,1.2102308301713365,1.7177966211407028,2.3210864224975154
4.306363269935073,1.4513097489020887,3.1807371277236665,4.797601669194676
6.357532106902709,1.882275629706727,1.9097254723219803,2.712948647194426
7.744197380371916,1.874013170670443,4.615810753265663,6.089374415994742
8.107542459910887,1.96618756299696,2.267795132760614,2.9938418537699456
8.276033497970621,1.868556195921392,1.008557910266103,1.3026747745693985
5.566050482744271,1.778153022036899,3.5144103087629244,5.164180234170943
5.528618284399026,1.6479601433323212,2.57550952837266,3.6692253098828793
3.658684991651639,1.866310916985376,1.3899277034131785,2.837191019349855
4.090477759020266,1.6502545902565775,1.1650152894614485,1.9528825033142292
3.420903749001222,1.818622010913007,3.626525498685572,7.742704906007594
7.576099698184122,1.181975505818103,2.764988138289657,3.2761055571908777
4.615599178607041,1.9139935955599672,2.2771669399905923,3.8904605186361687
9.365388267138922,1.36490134700648,4.536509052849661,5.310447861668949
6.498643339030715,1.3502143506527675,1.818364272782754,2.2952440241336767
8.259592285990607,1.2802166747863466,1.96320511456776,2.323312961415943
3.023164944078192,1.4421734328478792,2.4686735780172477,4.720586648581069
9.616175371336183,1.21061481205378,3.0181836523805416,3.4528789721394886
9.993853416430673,1.6600386234242892,4.396130473152338,5.271809446144339
5.472271133031851,1.1787055934457085,4.065274367293567,5.181307554964965
8.514657234111414,1.831168064592124,4.977132940780237,6.340786963884126
6.087750767966963,1.3398762691329975,2.6783747141320795,3.4342267738680308
3.032914284524145,1.0431525480255683,4.700037635821662,7.164079508619502
4.262586557786235,1.4499454999820562,2.056461549736609,3.1165887073251324
3.394187423903232,1.942189437052495,4.41354455311571,10.317092415198998
5.127938747753582,1.674387537303816,4.665032366852378,6.926783121421118
4.774091252852633,1.884702846135536,3.330427988315778,5.502814052382507
8.055736739739512,1.4994010989949007,3.2103061042900816,3.944487019459932
4.972206165391221,1.932643383892756,4.973404378839282,8.13564110798113
8.759677497709776,1.6087256754398571,1.269964128106388,1.555663703568473
7.792083150793697,1.5574417306601134,1.6738872155365967,2.092031841060112
5.023028602022404,1.7456392360313306,3.340560344004986,5.119846402395554
8.254874085825538,1.11158646575212,3.7955792593326905,4.386219698128337
8.150192719461156,1.2541245835557082,4.079230288608208,4.821082440603642
4.063273269794658,1.832388017180516,1.8039090109875315,3.2855904430307885
8.396228514725571,1.1294683361826627,1.413166974889498,1.6328147013398258
5.742983633908788,1.0595076873016918,4.946480063745868,6.065485202743109
7.730839851390913,1.3486654972100904,4.584815994836324,5.553668113274942
5.840538096881229,1.841955981113553,1.40318106032734,2.0495596194829253
8.591862899929954,1.281952772457005,4.061015286311881,4.773203222208917
4.387950535942433,1.6028436171474083,3.786787539233756,5.9661035991644775
6.448269240695385,1.3168967921248735,4.748464980315461,5.96709379020369
3.4291795678418824,1.567324266949904,4.641008816628409,8.547846119154201
5.891422546419925,1.0402843178286552,4.03442396441756,4.899571025558807
4.676720423512045,1.2318605660291402,4.664834060846794,6.332949852014435
5.008911216473445,1.3329125197449203,2.377045127990224,3.2389587118869114
9.223992106921935,1.0844199924938998,4.408809131273093,4.996186538565486
9.656998664067002,1.1755337818466511,2.883933714717164,3.2836478623714576
5.27625847797019,1.0403516251654723,2.8510106187982776,3.5512275106468074
8.278419906076987,1.0206578696135398,4.488229466725965,5.119408431099593
6.485170880699624,1.5091232448066234,3.2126243343291483,4.1869409837109535
4.360113643511098,1.7182946290156489,3.8967666760240234,6.431305648300307
6.277485601570633,1.7178369203176334,4.732670459443113,6.515692927896509
9.21622741631603,1.7129705803910704,2.4944983918681585,3.0639847431342138
8.968292745609947,1.9118657624017603,2.0327141753387274,2.58345701528121
8.098846870716399,1.985574481902912,3.0257587007232543,4.008517014510391
6.681512434041543,1.654849743646975,1.750176093524879,2.3263592667545443
9.37517773639427,1.6592063681494027,4.498261427974549,5.465546511173855
8.290484415779215,1.1810878790357484,3.980442460709803,4.641715512402181
9.941923214927126,1.4585656413353516,2.447712443844349,2.868553984412441
8.526522579104864,1.6115698339518063,4.154405357807761,5.12261361596883
6.660147264614078,1.0605141465634975,2.1108067086854594,2.510572251896865
8.097828846833016,1.991144515643605,4.515891348307941,5.988342158562023
7.766656875426886,1.5734970974961433,1.0069965106444885,1.262844275517957
8.473897497470155,1.9738756493437928,3.03522856341308,3.9569429655332486
9.689815933462125,1.1417081617938916,1.0399457543889583,1.1788436938304805
4.814121563922951,1.4316160080747933,3.780695072190464,5.3808413240242405
4.987894949488214,1.8160209802542853,3.333198731702478,5.241584401133926
8.009540844538858,1.71962536283385,1.850866563216328,2.3568824380854703
8.53268538873271,1.5444112845566926,2.3902037646127288,2.9184397226516188
8.82571930258079,1.9077676309210203,4.567047983328641,5.826505511364117
5.978377750172487,1.6726776080385286,4.407482576547344,6.119700606193249
8.204309254623178,1.1159592878373596,3.440783009743832,3.982485066660999
4.957768560524216,1.8752540796115285,3.349952943028997,5.387903765911023
6.812397415283467,1.51393086081814,2.6513111118213777,3.4088702419122696
5.343041225182416,1.437101627161867,4.796971646603829,6.561908247845002
4.395278282138898,1.4235742833695753,1.74597571960363,2.58237333351294
4.572957903371803,1.172573326230625,1.1059228477970948,1.4872843093545194
7.985740466675413,1.240920812440112,3.06370276875413,3.62736684337325
4.3050020609053,1.641815034718729,2.3250340459119863,3.75838281761924
4.2079417934601935,1.3416293156325347,4.273969363194208,6.274477903743301
8.120912621372089,1.0333266296008017,2.8406031632899813,3.2547457071919066
3.868503961291201,1.7660725469126946,2.602112573120758,4.787924461173901
8.857546553506452,1.11433570281516,2.734774422309419,3.128339422241329
3.939990815329855,1.183875423254497,4.9521722694771615,7.079352814389615
3.4290955846452014,1.3182270980364397,4.910123577528971,7.976471858186206
7.968428627473972,1.7551188770132615,3.1328971225376234,4.017869399849019
7.013182886370663,1.847842172186461,1.4126427296672022,1.9179996760044635
7.691084462656254,1.777447252279178,3.350693490265733,4.357803112589488
8.449601699492376,1.7081990613539315,4.511274591164771,5.6543831452423925
5.420787436216943,1.942983975245348,1.1653833603777213,1.816461323707743
3.0063806390524195,1.3960000811725817,3.871591976326565,7.22778172090139
9.354993222308106,1.2183726146843754,3.782318331516806,4.348680375093101
8.696670961396347,1.4540489025678336,1.522891199374718,1.8286310625340545
4.486726840866028,1.772039213589745,2.883983033436765,4.766531498766082
3.731211994422624,1.5950655084959409,4.6360436874780255,8.097788202891532
3.621035384078168,1.0433337194036092,2.76029511115538,3.8775341634632174
7.098386532229046,1.0409264168324963,1.4428253886091014,1.6907634737584258
5.805905948542687,1.470184774377427,2.9705393474386157,3.977809313578474
9.318548731582672,1.5600744034583929,3.2077029699650907,3.852708042573206
9.913455671380987,1.2287045627793225,2.016657976561299,2.301971490602249
6.150448379884332,1.3645053739042272,3.931196772870233,5.052008097985016
7.297631976261178,1.6589733301209555,4.978761100948878,6.443583215898454
6.192077843564514,1.7918569531305204,4.302549411737107,6.054632607462395
8.277434023319167,1.258028451991525,4.56309268232468,5.380897034147169
5.019268539356339,1.0311077232130212,2.4658321523039914,3.1033537301942107
6.927747438118871,1.0427943733327882,4.285911809010517,5.045361318604725
7.697301747956657,1.936881555670556,3.3892037624590645,4.528788382467663
7.027570929771783,1.8817261195756407,4.36519712482302,5.961456971330686
7.045659414250915,1.6288974252879442,2.9552466388608662,3.843931364337037
9.185701289981049,1.8558488826096435,3.8788023374818055,4.860878180733438
5.209704883231112,1.901099501965454,2.946996544190869,4.640318357114963
5.920042017989847,1.5394906247294475,1.5486228502862476,2.092867203388796
9.603347979613249,1.2591067557366316,2.748963575394919,3.163769249894059
6.612463193022598,1.0481590116515809,4.607271090023799,5.475151880635136
8.838917122451992,1.4430270561068852,2.454876967696761,2.933852973562497
4.131392691172539,1.3065705556759246,1.5210088929948484,2.224524137206473
4.822036227955528,1.646533457259013,4.85072363601007,7.365877718793573
9.657013504556534,1.4246405939327582,3.077845337583365,3.6104771142743086
9.145649207017746,1.5764196950186733,1.198751957842934,1.448412269079382
6.807851811847611,1.1418690981921604,2.6216879148149905,3.1500383469150064
9.233831794083514,1.8273482881880676,4.654357213789021,5.802693219730734
8.807037619866062,1.1583613869020564,4.707356883087542,5.420267232755089
6.95003914664376,1.914278586256552,3.6573135215249626,5.047593474975221
9.506130376017197,1.9902808656721136,1.0402099937854037,1.3156692142051778
4.276730163779487,1.8555582782082067,4.251398364493028,7.509621159911996
9.515693499677468,1.4700086661597616,4.146758878461794,4.904403704719375
5.9000326346908905,1.957388107153598,3.2448634566761148,4.855827137290373
9.934257367564392,1.2961092020525646,4.055172306058694,4.663629818141663
5.791500442841899,1.967478600233555,1.9563379254325244,2.962883693614743
9.822407558934232,1.125295039773753,2.81792911381877,3.182533072572704
4.640771689910705,1.3809746274597137,2.3540395732016965,3.351300709507942
4.659666412042922,1.7847065793928136,3.4703054509896605,5.624588408457942
7.2555916708756065,1.7829646329448294,4.532267324991916,6.008865728556335
5.780504821409702,1.6352234921210658,2.771479475118969,3.864767960420309
3.6435156679775416,1.235892466975263,4.5834750039339625,6.936285953576425
4.579992520534922,1.0214118522602913,4.795728339521915,6.172236060669975
4.020754578319304,1.82592093731391,1.3130874709403608,2.405468169377397
3.641724441436441,1.3600364337103596,1.7194188181027288,2.744305756855335
7.672840782150576,1.3245040215112174,4.370948730301426,5.282894550031464
6.949692048667593,1.3153844576644598,3.0323649945434807,3.740300391992755
6.786338018200431,1.4824671259295037,2.2342000475614285,2.858673793347087
8.377866940546221,1.7295331087250978,3.906806805782199,4.923144416215035
8.562442208040249,1.2504184320679437,2.989812655064807,3.5010961200622805
9.028361012343868,1.5862292194944656,1.4909522264266393,1.808736438297304
9.750900633342804,1.778522807217284,2.116922150495263,2.589177029512836
6.092241562352222,1.28943520323717,3.486355497822528,4.422356072020179
7.007995861163455,1.3712588815136857,4.202938926311931,5.2253952431441775
9.13322994822976,1.0808234811706945,4.10278140556847,4.653471748807992
3.4785125610368444,1.4193916853271584,1.0775983335533232,1.8204076230957973
8.710276244569927,1.166322358882339,3.251063913935732,3.75369006865979
9.247641003003457,1.7651278362465632,4.765745969331922,5.889987341645293
9.172129038668375,1.3065718154931911,3.392161751340349,3.955644135631765
9.936265331577694,1.94103347525242,1.8320434567482995,2.2768157587363023
8.442699143352804,1.697068534476221,4.0753563473226375,5.100636180273795
7.028076870465214,1.7398667725765886,1.82021586799556,2.41908260154432
8.952775837114476,1.9663565532026912,3.532835360308872,4.527166458948564
8.083585779049828,1.0474517881734584,2.981432616711185,3.425271083935121
8.018641818419642,1.5029526423820023,2.64020111288666,3.249207640335228
5.412933557715064,1.8638772910407877,4.06801722285145,6.204440077691331
6.00153083831205,1.506983271031224,1.2578107243672192,1.679543878009607
3.9758184412627458,1.2042045158219277,1.475230164313663,2.1161848115092288
4.0900193807106255,1.1583297011430336,4.468979714641655,6.234702728694992
6.778903597236694,1.2203810014424197,2.703155847547157,3.2966372957975523
8.623807556900552,1.7234567285305975,3.9258792153866784,4.906421091799492
6.41770111794892,1.3687507893128088,3.1920198857497755,4.057364057060413
3.5829012965911904,1.9657648162513663,1.4639979331283048,3.24361002091176
8.894276128319708,1.5604141117266976,3.803910403304646,4.613262346336977
5.718270056813812,1.9055308287140509,1.2486171274423703,1.872651001059169
7.313090663841981,1.0088948746107596,2.926158405782957,3.394447513005249
6.895896037545452,1.540697041430952,1.815316995200149,2.3375858270014453
4.592887248812462,1.047675702447771,4.5854450090928776,5.940528974635965
5.672755209964022,1.8247281477432096,1.1279455068836404,1.6628154239219095
9.129947865743306,1.3389314230097735,3.746458635420837,4.390309309956353
9.281064591792854,1.394035427521904,3.413376421768712,4.016692012507164
3.9226139258339328,1.1644006976153745,2.980889408459672,4.239294549590293
4.253566819208357,1.5153030829464322,3.2160071948816533,4.995684423428909
6.89080981417961,1.5840098437802823,1.4015357138872535,1.819875651248786
6.694990067132734,1.25104671369881,1.0200622552518968,1.254477907537499
6.813648587992005,1.764974711754714,4.995148861806695,6.741411670350359
9.141210630875952,1.369403876117397,2.8992217595842686,3.4100689332955425
6.007909204419132,1.7295539636017745,4.148439097743372,5.825473584223246
8.04261110693804,1.3646745578600856,1.2190310967610984,1.4681470790355695
7.228594051589009,1.3428291900913956,2.47680088754,3.041879616999592
5.946637956762508,1.7704026000173494,1.9422068261046688,2.765553146649929
5.387402582039821,1.4643778445039035,3.091500747100804,4.24548918796014
7.362991906645956,1.0153950687313826,3.9100918461867935,4.535570760535937
4.368129567909993,1.321585762737147,4.61949753734312,6.623428078563619
6.923134165379249,1.88281608142095,2.708899252768609,3.720811396229301
7.254192188687987,1.9296135674681407,2.881063962582844,3.9251541162689865
9.34428354858423,1.535028996982112,1.2618588541165368,1.5098966045020863
9.051566919919503,1.7711936453295176,3.477527817311882,4.323552456320012
5.56682763142494,1.1055825438014475,1.9164309862714108,2.3913595327213293
9.947163072479174,1.701272412887867,1.23415998422037,1.488788916487622
9.79300995931689,1.768804198760901,2.12189883724045,2.589636540466635
9.4227942877051,1.4982169293575285,3.8482584838459615,4.575808452547886
7.537199112274739,1.7893374425490354,4.453265791640689,5.839589207281573
5.719731208748993,1.3412465162073095,4.516435235726094,5.899939678692899
6.232256282076445,1.9041165626305867,2.2273950359440424,3.207312518830943
3.2041327662333376,1.0873690362550783,1.2835460906316292,1.9428961426912523
3.2327165014117107,1.596011406480912,3.8283695648620366,7.561553699663376
8.166652508502812,1.7638005300785715,1.4165594433227509,1.8067805987453327
8.234900252881296,1.754839842309794,1.38322138676866,1.7578061662989135
7.914911204020411,1.5720630637038997,3.6990487108933015,4.615851024395751
9.484854658752043,1.1330842945160646,4.731994516752006,5.373983991418115
5.151911974299799,1.3325994154248533,4.697705832947337,6.336786151806498
7.890752774379884,1.5692732573429806,1.409137427769405,1.7589482078818632
4.25367913475762,1.7104673769758638,3.771506783967792,6.30807861927843
9.821351508749132,1.5580769819356548,2.4099084747224078,2.864307382909789
5.393806032981787,1.5632106955258098,2.709297782838153,3.8149231226083673
4.979805198889401,1.053022229720597,3.100535769418709,3.93198816056852
3.623710767631785,1.2019331177747468,2.6490623357393304,3.9637973001828177
3.258209495934626,1.4301792360235843,1.5419833226581274,2.7483706449706293
4.992060203932395,1.5290650803340973,2.185352931168603,3.15028263392359
6.052850640825232,1.6968605058450326,2.1094964102981533,2.9312432542847677
4.273374192417814,1.3590774344136731,1.8172849226885828,2.66477271662818
6.491024315732247,1.264740181446434,3.6555037871000087,4.54012130964249
5.830212731675712,1.9027651089291853,1.4130566878709785,2.0976526954785037
9.670901768480553,1.884643131977654,3.476087056689263,4.317464655788415
8.69677027722652,1.8807032910213688,4.480255696739524,5.716457108863037
8.79807054861621,1.8300910101910275,3.477537989906394,4.390888980366367
6.312854584849906,1.3466150847994802,2.3090930283242384,2.935212550774809
7.550307314766522,1.24323655915958,4.933426788575225,5.905893529976754
5.189641206013243,1.165166537780415,2.48180525447158,3.200337901384143
8.264327626588862,1.7754744300290382,4.692140074511573,5.9759994055913
6.428529775025291,1.2481645834600346,1.573783629243244,1.952973303216226
5.934695213549592,1.6499592334014983,1.0358722031841592,1.434764203574947
5.562133091064755,1.894587680721329,4.348208694154037,6.594414726645455
6.386294668761494,1.3857052162011692,2.567745714986403,3.2792895569454896
7.871605611075671,1.1168331482847078,2.8258678953857777,3.2930965038437985
5.4119124043662845,1.5501828937708466,3.352704681830127,4.698553848991792
6.727005767055479,1.951933984068836,3.880353890567363,5.466548815677947
8.998558727322617,1.6073017009892192,1.793411040975125,2.1834059506991776
5.938792767113122,1.6426535139537406,2.5865995921560656,3.575600799722101
7.149151076918876,1.5723767010013074,1.96136582505652,2.5143747362251125
9.838715096684483,1.5703130206516749,4.9537157158415575,5.894512283021216
7.212149240601291,1.8377872364196728,2.8810842819092533,3.8662839979355343
5.222150437693644,1.3631918605008806,4.712885448320721,6.377730238465492
3.3997761471913117,1.6349015646217593,4.4325796795920205,8.538724968921677
5.865128898992557,1.583560375190997,1.9914503382598587,2.7279985979217143
4.321599174801662,1.3665372759082446,1.8277487656307767,2.6729719469675355
7.305635810602362,1.1164257496920815,1.0975776890449067,1.2955615968906589
7.021007482589797,1.1980496460848815,3.704224823825951,4.4663538592419485
9.40828167340725,1.4441999846225797,2.74241121069512,3.2397177907986543
9.48265400530085,1.9623616916028184,4.545646178960329,5.731797136008175
3.748893918502658,1.3417395737579505,1.938317102287153,3.018728405496017
8.054587626135689,1.2337022917367602,4.978262025100058,5.878686672067569
3.905409087914015,1.1894948971204728,4.563113778048081,6.56163073133312
3.149803364272284,1.442156813454622,3.861523500106215,7.122691581596374
8.050441173225696,1.2036189880360486,3.065267983702097,3.604118657607925
5.524318556024843,1.0296674474710803,1.3363232781491656,1.642457958144557
5.994357963563052,1.6149017309415212,2.917116261670939,3.992787726370143
4.3560476694395005,1.4476474719818686,4.985746464904329,7.467386808681823
8.156107399900044,1.6185760434378935,2.2817403373244414,2.846658506885288
9.14820214025319,1.601173367374455,1.3416261023906006,1.626264739497959
3.60158248733452,1.7214842610931058,3.2071460552885025,6.143722123573706
3.26797988228033,1.0809707163042337,1.6688294820657157,2.4936800719410743
9.267056612498632,1.6753139275883897,1.953082849782336,2.384080979694988
5.029393340993376,1.123101609773712,3.2917935580148896,4.238220220033534
9.661114750617612,1.7543315743369288,2.5342288364452834,3.096515365018389
8.587432197062999,1.07000739424224,4.535178503963333,5.180702025745468
3.3370105667893357,1.4750912978693966,1.9536006963288544,3.501325903736974
3.9460642735995632,1.7918272647123183,4.731427280048353,8.666881162986462
