lambd,d,n,theta
1.4821534469474122,4.010753696101462,3.662362503064607,0.1010754248135189
1.9246808850412,4.068839519137848,1.1675466854950836,0.4171409278789355
1.568136730565051,4.995031493023788,3.2929373113496583,0.0954821816974626
1.8733182076800885,4.259866501772043,3.548755446140382,0.1242388182013718
1.9425703399476968,3.5356083877109,1.4455358465484247,0.3898910314605743
1.4937732475436485,3.234388132612277,4.613639522487373,0.1002713553885573
1.769178972943903,2.4354127125442404,2.0382712368700884,0.3644116205779593
1.6672594125658926,3.6773887168055546,3.746726911181484,0.1213045845654102
1.098698103565363,3.1417198260320545,2.1911359630993124,0.1602886875861328
1.092346247710932,4.230825000339843,3.98927490130636,0.0647656833053558
1.355807058113659,3.7618048432739903,3.83648296936467,0.094082584451564
1.6696569540294988,3.3099326693158,3.4274965801189388,0.1477105379759355
1.260986464092306,4.446051638148087,4.617936202526272,0.0614555912193933
1.389185574623831,2.3624173380561584,2.437314521100734,0.2436678552127607
1.5047841936855069,4.646850600912684,3.6716126122553465,0.0883127330277537
1.6614845507879186,4.621809314909133,4.054786671718428,0.0887742188065439
1.831722660984832,4.174419483915765,1.4404052341116076,0.3095545579214974
1.4097079049867205,2.0934133485146065,4.131536844269506,0.1637210163311086
1.976570480689225,4.0957849330543965,3.582350912858613,0.1351230427087937
1.5427404635644248,2.526837201214628,1.5597667501148136,0.4021868812666758
1.815982826857388,2.590986735866545,4.2813656427306,0.1644460312376484
1.0982992703482235,3.7868315459745543,1.008863534419404,0.291597941144368
1.0104189294440575,4.94212654463219,1.6723055699215514,0.1225631260529685
1.6867645142672123,2.271638446632511,2.1815425097967625,0.3473106068094826
1.436840847892405,2.4039469372375604,1.3253181494014965,0.4678704331785661
1.8249795670354725,3.490639456430676,3.779667720048644,0.1387695417762291
1.5330333230512925,3.096856940256683,2.980570659035479,0.1668584309065109
1.6983953528330025,3.5250788930965657,4.583077468768684,0.1053212383848412
1.256877442350405,4.737746079596514,1.700375884653233,0.1566585387150354
1.9293345236778336,3.6213384879971344,3.9042241613087447,0.1368865617791216
1.6568509572019336,3.8535062086510106,2.6470070158789434,0.163155151665878
1.4916217897348076,3.439052459148043,2.390772575182332,0.1824287301839324
1.7358810832993514,3.398762460406907,1.2677489999889824,0.4146513860455676
1.703843129020875,4.517161819983075,4.584108309406538,0.0823759377744351
1.7254604887705527,2.730202950919693,4.249318564838328,0.1492811695249885
1.925828064687376,2.5867229661516027,2.024558083326637,0.3765743499173211
1.9306257506132043,2.171402060645644,1.394996167758659,0.6910673958653172
1.6944614782030911,2.901505160424653,2.8557659945119207,0.2059492400696775
1.1506021682268253,4.002979059152412,1.7813889607875324,0.1620637484835099
1.2040765647694085,4.468888356225245,2.8625777228487586,0.0942628692768459
1.242248646447315,3.4546495554752727,3.2943595826403267,0.1093703766654083
1.541905162329992,3.8549630539840174,2.1004855545501315,0.1915922715027898
1.8458811786164984,4.988826861953465,2.364040748232648,0.1571591235912582
1.2686915023309049,2.935997423072925,4.082622832548997,0.1060413699811037
1.371570689343543,4.021777796097951,4.150416980620289,0.0822618202478688
1.801885083260916,3.3661742283002467,3.994358064672309,0.1344163449679866
1.1526202545745328,3.624199880033452,3.8659058633065486,0.0823595411932309
1.7441487654808476,2.6707692084936223,3.740373527755523,0.1754945935932199
1.6169216105734106,2.0678323466641446,4.872885239235561,0.1611644113720628
1.843407877543104,4.45622996198739,4.8709825352434,0.0850277531336851
1.041130478241607,2.6187776934530875,3.7962115143334456,0.1049187721986837
1.0432595405620058,3.4958795730741965,2.5040257843791056,0.11946222031529
1.23307650369156,3.3920507990228144,1.6564503052177777,0.2212577773027067
1.7179401481388594,2.901275047477749,1.974879885748706,0.3045168786061286
1.740776439959661,4.728219756888425,2.8948500681600486,0.1275255037145516
1.0802812363968664,4.647892786004819,1.6038178316691605,0.1454312308966068
1.5334800104228696,2.15470165452341,1.3435602896541117,0.5582523542716354
1.498099552173601,4.616155004665365,3.068609246403234,0.1059574852234108
1.75006717675137,3.684275794236713,4.921570789655427,0.0966663745326226
1.6591009971853774,4.277613603590559,1.2270969578599034,0.3215912522043642
1.88305040631173,3.4622225003639526,1.761717676107614,0.3138514075866467
1.2813471343053342,4.0920601532994905,4.359788521262878,0.0718842023448841
1.4788054846369,4.658089221373912,3.86149461958468,0.0823072858019867
1.0580945247656195,2.854342988128018,2.847336146405214,0.1305611949100369
1.8939360316856977,4.020926363873684,1.9004267423908403,0.250459866732824
1.2612938335867756,4.414780604915428,3.998188736163392,0.0715177988825296
1.3327583228161104,2.2740975533626324,3.892990258347991,0.1511169586623336
1.0618333360724526,3.809199285699016,3.583415593428188,0.0778689766943642
1.1435248007277086,4.79744200143674,1.7799845321999874,0.1343155328847396
1.1401867157324597,4.4307273392083815,4.097742615901503,0.062840864259992
1.961238113209095,2.4443284762504445,4.481793646933358,0.1799975377981057
1.4490196425804964,3.5180011843089174,2.227561124103848,0.1859751973688233
1.6312036696361925,3.027680885161007,3.340263964321632,0.1620013384032879
1.323705949562278,4.941858875615454,1.7388176307619665,0.15466067852794
1.8200743477113064,4.363707772753313,3.4132220900238583,0.1225055466931459
1.6733171380594651,3.4511427963435546,4.147260118295161,0.1171786203296888
1.5010700582885772,4.543717292068075,1.452312989045124,0.2294816385364536
1.412972670072314,3.075358395170407,4.739894289347967,0.0970849306532986
1.1207178416198542,2.2158057227033496,3.615589062999624,0.1403499545337546
1.2006378320230238,2.7828055719759264,2.72221729230138,0.15916280012097
1.3193189358445787,4.196284801913927,1.0070643243703454,0.317503915623725
1.85198681710101,2.3677722597417787,4.335911111526501,0.1813851094291121
1.7471282759592563,2.0971964619926475,3.030509605356693,0.2784825807219156
1.3503690103045471,2.608525837588004,2.2129774041156445,0.2361147944302679
1.6509146196224238,4.6750832168870105,3.8089484604196624,0.092844095400512
1.127647395983402,4.7421422919325815,3.131529567655247,0.0760082047827752
1.5683074805728243,4.612822400223985,3.5537437939016465,0.0958171185278085
1.637642872518298,2.3545868120239226,1.2903935063483027,0.5692399487521677
1.693736297983793,2.525546621454555,4.059477699384168,0.1659647289313826
1.2314917774605214,3.1691127230751324,1.2318762069475442,0.3209279436991126
1.1846861817395498,4.57654805833881,2.0178381964885537,0.1286404137543232
1.7778981744380449,4.452451732502188,4.480248200752031,0.0892446602533727
1.4163447114608831,3.3891632694912577,3.9034956547130464,0.1072644725525311
1.0581507895819984,4.4123447025148,3.515805192700566,0.0682638337330708
1.4773367541751037,2.7848650009368807,2.840572150932293,0.1878568044537182
1.9975478582937125,2.841864445917213,4.18112981285769,0.1689146734364521
1.310218225558098,4.175809200592871,1.8804081829091637,0.1676436196547562
1.777946043554952,4.695487172381297,1.58208783524243,0.2416815198023525
1.8142640118875368,2.7593466824683848,3.3620301945041384,0.1968342192303779
1.824961430632884,2.2151665662873383,1.4967070735669965,0.5828919382819574
1.017826020905221,2.551021332105513,2.52394431958744,0.1587469183156105
1.788397862381305,2.593755537380172,4.730286474111615,0.1462842879468046
1.2890639472059158,4.656979293991854,3.1315557975294666,0.0885069050981144
1.3360224624766088,4.112594546934288,2.496687496124221,0.1304868722387137
1.1696275733334995,3.9092251609062574,1.0176498297538807,0.2984170573740787
1.8426806470128396,4.355886182834155,1.0641775465387178,0.4088130118589257
1.8197213972974184,2.1262103295145245,3.5294905879876266,0.2449274998767696
1.1537688274964029,4.563443355409289,4.411339916350377,0.0573447499163669
1.0470922344244615,4.700983614664369,4.939350910569335,0.04511008261282
1.2422670174765016,2.979011973363985,3.55330664318195,0.1176283471312694
1.6903127893652243,3.034511111828222,4.646952317935709,0.1201588326009672
1.3779548287646175,2.750655872377216,1.6928209341879548,0.3004280568962049
1.3364339546387365,3.176961645069025,2.941489229727617,0.1435026307659845
1.099133077330678,2.864807130166585,4.666048513023579,0.0823182699723323
1.2232328925082774,4.451236475648415,3.790941840566573,0.0725541832667174
1.233850131127244,3.1257072143155638,2.3620553347590234,0.1679061523330645
1.0910236700464866,4.3985824362174695,4.575303447070031,0.0542393526224758
1.3684406893059065,3.576283522428192,1.1021677740900846,0.3545552460106924
1.1771595581777554,2.5205060219465456,1.641980166850975,0.2884147462477089
1.581930845069946,4.972060385659896,3.4298636051166707,0.0928964400939457
1.7391053395814624,4.771634473865127,4.468131114148048,0.0816611713345647
1.686629567989561,3.328282400640524,4.932519620251238,0.1029195066654434
1.0807519156338143,3.9119434844337913,1.516920694807943,0.183147591767723
1.7509209884320842,4.65921512442605,4.7609001019207575,0.0790163084533319
1.8893570535844064,4.666802305807375,2.4188056387818926,0.1681677053456498
1.949745630676766,4.868383661169464,2.7772932417661003,0.1447065428824311
1.6308947228817892,4.787638860279998,2.301851555844784,0.1485338127485239
1.6278446991017848,3.822660576225352,2.6519709934143143,0.1612733840837341
1.6400130627207234,3.991852651830848,3.386185421342713,0.1216279472031248
1.748217462281501,2.667926121367916,3.858417067187325,0.1706563968419464
1.896321722355244,4.534863735977683,2.632165191162448,0.1595433215419673
1.457459999924534,4.04444146861975,1.190764129596337,0.3074511121410804
1.3313311924891824,4.840006776170711,1.2665800830599778,0.2189182580678374
1.4044800439225666,3.4247394522209125,2.939533404201028,0.1399679523756172
1.832158334502866,4.018001212722319,4.294228514343383,0.1063866982188644
1.9601051471558544,3.8495322752037673,3.8810227494735994,0.1315767197550549
1.7135516936246469,2.542910101228076,3.784786781149085,0.1789972675473231
1.7367360483254664,4.662229079311993,4.473929012380168,0.0833593283790351
1.4097274333284553,3.696104389017109,4.9124948867413245,0.0777188032627355
1.3171841328070308,2.734319138734844,2.9407915207585016,0.1645487814762005
1.636498359655941,2.7320993298705645,4.36440956816349,0.1376786173918347
1.390441967979628,4.257991478511665,3.524749877691651,0.0927775711806855
1.0668497167679178,2.9518437109560525,3.1940592579248315,0.1133960844223549
1.167205545531992,3.978761484963364,1.0132389685985852,0.29373157872488
1.6283006386732946,2.467820901002452,2.783544855193427,0.2393184916150567
1.9936005341572305,4.39035309225886,2.9846628683944543,0.1527331180195099
1.4294540947665388,4.741950124353619,3.660069502028125,0.0824548344368195
1.3088941805397187,2.0545404407489265,4.062304190509734,0.1574758179720729
1.353969315102176,3.502757920482367,3.588879733846916,0.1079153107485953
1.1974989446774602,4.571480997647335,4.428943937153483,0.059179537420878
1.7351812327517422,2.123311939895552,1.7801790062155334,0.4769343495561433
1.2853411557299812,4.735123134781061,3.349482633095978,0.0811308352512108
1.4823468800751387,2.015132086504642,2.744510094942822,0.271346403507692
1.0913082475166922,2.584940079155277,2.166666917612816,0.1961065268993447
1.9745079487555044,3.2898598194759074,4.34086432658776,0.1387071309961102
1.9038550947006367,3.916030170912933,1.1056834268761238,0.4552652957291066
1.4337084942673457,3.265863794587724,3.8898364056372974,0.1130987266458273
1.5056572667385222,4.409504187400632,3.3581100084382287,0.1018574193392774
1.435561058503518,2.5962103659008484,1.7511585127432072,0.3212569257316292
1.4923474806111974,4.463340484137793,4.543998507579364,0.07364859058152
1.9875279081561563,4.552258908073601,1.5067033909276577,0.2939900704871969
1.3146117918300686,2.3184206482429435,2.926685938226821,0.194977441134785
1.58885580505375,2.926978670080595,4.836869868952885,0.1124647510959748
1.9068382239037909,2.013549242989994,1.6777794737401055,0.5997530196140533
1.0133432928519024,2.123588447895329,2.336567272198729,0.2056714994210359
1.66441014902775,3.9772385133899775,1.5274819933373514,0.2775183055141348
1.465832506658078,4.0174538794599375,3.801158162232805,0.0961361407721512
1.4117485643492511,4.494791789172985,3.9781285089949647,0.0790353178731666
1.0913448548898406,3.0003224520279703,4.781478867399265,0.0761467919430766
1.665194210008446,4.288127322796604,3.728923271547136,0.1043282438448887
1.7895546017334438,4.127179038579125,3.44279326465683,0.1262802914983196
1.1673686302856658,4.21241871040454,4.023562728930267,0.0689302223740441
1.8560878234138007,3.838214107654625,4.583551037230823,0.1057003074642712
1.173826580712419,2.9987145745224555,1.2746004640527673,0.3121553630333198
1.6934829775713205,3.7767959515292526,1.5971770378822514,0.2845650025358486
1.2921644222378053,4.127180128666897,1.6669605081502978,0.1889409448046728
1.133854302466019,2.917789394213536,3.781960631847116,0.1029327274339117
1.5642576615769,2.023264281000634,4.363574472347081,0.1781197880054155
1.744319099308814,2.180594546995005,2.539156665916128,0.320495603450834
1.0832094587809684,4.382758406819446,3.323187389582157,0.0744408387542491
1.129288497279889,3.661887591310048,4.086494708964541,0.0755374013766048
1.817048465686544,2.025172853701779,4.51659664724821,0.199982393464173
1.584887455595854,2.7950136573885427,4.317593476563188,0.1317131656000695
1.7027694958967343,2.1902165520186783,3.642038553058112,0.2151191306263761
1.976213306754366,3.707279049272735,3.3144463017927106,0.1615317278241491
1.903344326041431,2.276160956191055,3.795762050086605,0.2221224920316763
1.258539418847631,4.987066005181603,2.63235037921891,0.0960164225307475
1.887443491847875,3.3559916926572813,1.7632339967734256,0.3246373223871423
1.49746259915754,2.892916209755969,4.427538190496593,0.1171796391865463
1.7346933606348691,2.9890109227298294,2.1739394950729314,0.2702381630856266
1.9553123413062048,2.9810088844085074,4.402950634882155,0.1495301192538666
1.9333270345314997,2.101379639184869,4.905991902372064,0.1886483449080435
1.2894080989367267,3.1053666069341874,2.994130853478329,0.1391261231445949
1.300806068015448,4.0201199165956,4.066324141056068,0.079658284082303
1.8024873266994983,3.657454905159871,3.791867908405859,0.1303377935924628
1.7126617572684792,4.605986825350181,4.417628319285605,0.084270171586909
1.4997954715185382,3.350112239269468,1.195654812274182,0.3837784719768269
1.2575241067248095,4.140453226088816,4.27255950330245,0.0711453883016298
1.0352657682631548,3.3064885029560163,3.729896236789532,0.0840425953808693
1.3172428143510508,4.307756356593257,3.435942372354569,0.089113559728555
1.0518362091224795,3.8607166381403744,4.317111039930297,0.0631503362903669
1.7481515449098088,3.21362935233777,4.382498725792766,0.1244466060907884
1.5539397195612186,3.266615210894024,1.1147113275149594,0.4408963181833497
1.7663329784305657,4.607920807270366,3.400954047796557,0.1129511487178264
1.260104353105981,3.3336973973667967,1.4685141505067936,0.2603266826171484
1.4447629787300804,2.769987844018177,4.443002183846026,0.1176643240719092
1.0475134519682854,2.4490190484578576,2.10060791786872,0.205054935180059
1.6867450010851792,3.648677298710576,1.3938905686050953,0.3380563139733461
1.11117096999646,2.557918978989812,3.3055913675423376,0.1317962233800793
1.5546434048794302,4.923818949890145,4.094619808223103,0.0771874089980861
1.6390297385082069,3.0140278763849198,2.372472330393481,0.2312686283395579
1.173912651398339,3.271185166248863,1.0558185862281446,0.3468023988561987
1.465940351158326,3.970309210734776,1.0825475750949654,0.3480561306160933
1.734914104103971,3.485146057412715,2.464618864689053,0.2033786258790197
1.8909626219721585,3.734542050201124,4.182158333749554,0.121370149874794
1.607489909204434,3.459423521723936,2.96363751217272,0.1574400037729358
1.2651992729621049,4.226390961615252,3.8032250652384607,0.0787928307887183
1.3381756442075663,2.144616097829758,2.6719537717676105,0.2357020339131663
1.049989484036415,4.489819102526895,1.4472138751905643,0.1623049736870189
1.1008915697426636,3.58900932712398,2.7587567411975207,0.1114180305354915
1.1121361967670491,3.3596411204941274,2.5557464894475355,0.1298880386886121
1.823629509422368,3.628674539624837,1.90365014216558,0.2671654367985493
1.5565355245807817,2.539253964943012,4.634883221977599,0.1326442354891438
1.358138495250285,3.3598411479796377,2.8230852064980896,0.1436800989065426
1.7946087152789558,4.4395674875943305,1.842651925776095,0.2211731315301345
1.0498594740498466,4.472307226665032,1.4292892245855495,0.1649876855120245
1.121949570456919,3.711254445078272,3.696269123709667,0.0818793522128926
1.456839207551881,3.9655031607086304,1.0365992449942611,0.3622799515857592
1.636346540028529,3.4123675315783326,4.14318192683335,0.1160005107724335
1.9760092888810423,3.672248751104818,1.404302840495386,0.3932302060269504
1.4657412479690126,2.0110444143437363,4.1428761644572685,0.1768478696125
1.1225373701191843,2.008622318942691,4.096455365840072,0.136851875391269
1.838218783753372,2.4202087796655847,2.103533683283234,0.3694181566799593
1.164933146950362,3.002428821581698,1.4264906030276197,0.2754645759137732
1.84210628983358,4.000695324727417,1.161078029706056,0.4077754049810088
1.1716993106650075,4.234895012136096,3.362852230791151,0.0823676977464393
1.066162835047899,3.507347227186832,4.489419786196535,0.0677621176322561
1.0161317607594795,2.3214530157884035,2.383307706213716,0.1847065343866281
1.2222093839953694,2.7213671415181446,3.07428550161268,0.1466125930091362
1.942786870074756,4.610272239770677,3.10363777595707,0.1361981092162267
1.1529582963518257,2.589537758870552,2.6139591674654645,0.1711651124754208
1.1576317777558562,2.552385820392949,1.3702848405048536,0.337351217855777
1.4087609053039558,3.159134785330206,1.4634333214989144,0.3096409249815905
1.3055594968281787,2.8085831526058533,3.0465285736489567,0.1531806329034644
1.2915326627074584,2.265215219348601,3.723421012822127,0.1537325358762963
1.3659054651128169,3.821194113501697,2.4941538899659803,0.1438124031653678
1.109102426398819,4.661796883672485,4.444863122658711,0.0535509904941552
1.433456982275606,3.332702085091894,2.8021448889934977,0.1541054219855857
1.5386320106870848,3.5095945476231245,1.1894017941892363,0.3774969543812044
1.0431032306564845,2.330447972298286,4.063624850039275,0.1103713565445163
1.0268284677276531,2.791160934122145,1.3534638097922462,0.2752739581691833
1.345181418484745,4.321374249383623,4.7989198662246375,0.0649113298442561
1.446569394998923,3.941872039223271,1.1000413190357237,0.3401211598690864
1.4172772185874272,2.43081728271236,1.0441944689054026,0.592418166957262
1.594690455956047,2.881032420687204,1.5325466472051223,0.369524847472108
1.037623402770086,3.055754617878684,4.286830799611963,0.0792939662327242
1.9615745998328973,2.1266032933043792,2.566692824539216,0.3675950386492841
1.2148741970954693,2.612211816427501,3.796090241987405,0.122822762119669
1.9609873953306185,2.2440494907038477,1.028943298219,1.0146201273762498
1.7787805862869437,2.0116309257379785,2.8345489064537395,0.3172486419986609
1.4452188270642947,3.952088409551561,4.967386674968316,0.0736838056609525
1.7302007850948748,2.219267485629873,2.0854226925017643,0.3831522644362206
1.9641806164740867,4.354422437388102,2.835025061773742,0.159787798293146
1.674130922776328,3.3899339468278464,2.0350312007047973,0.2451235235196085
1.8267619395188903,3.1022046642655208,2.667796519688049,0.2225615356094092
1.39237418787028,4.746053191557413,1.6960345233897716,0.1738515611704949
1.6418893687710594,3.98718110804517,2.2756329213799638,0.1819595693629949
1.8115190975129245,3.7155706877328183,2.628461626193808,0.1865684263837821
1.082311857932832,4.825217874615027,4.656019909204213,0.0481935357349824
1.3076546794366335,3.730673759923216,2.861104790293068,0.1228186818892152
1.3230678053156608,4.871964246497422,3.0690377141810283,0.0886021292914994
1.9162105753411691,4.398097570128931,3.271124898760461,0.1335899452183812
1.7844574550186332,2.553210226949805,3.7401906197267,0.1879690500072988
1.6191693360775488,4.794779635460741,2.5585376474726536,0.1323734493779554
1.5995432208210163,4.930184015143691,3.487651791021998,0.0931597042895837
1.4875047474388812,4.763122242921767,3.903066416176956,0.0800986472183283
1.817013087305147,2.1509034910616984,3.2108957321299245,0.2662277786434445
1.5896498829355243,2.6002343651213717,1.2323189545545898,0.5190968380456895
1.4962397059825223,2.6216185337769278,3.313454203134462,0.1731099226711457
1.0611395247464577,2.88106887724822,1.333693194107365,0.2797978458277996
1.1847630394663853,4.413302281637162,2.791587022861709,0.0963137523764806
1.9204559917536457,2.628126596394317,1.1017236209816694,0.7251697088933332
1.2319349773728434,3.9034164730957146,1.9125598702754223,0.165774927408433
1.6729360984519963,2.371840516470386,2.915830009642899,0.2443211179727544
1.664426400579893,3.43844421424284,2.8894324645634795,0.1683227365775206
1.9190368096460209,3.3718628191220894,2.1325939257470163,0.2701472717247706
1.462946829834222,3.547684784224264,1.5948438917483578,0.2615336784675545
1.9903553677000867,3.3572158538436607,4.23335057292133,0.1405067049241758
1.4455483924412325,2.9462286955044714,2.940252267672561,0.1676555944132448
1.6286198249103996,2.7633125533167338,4.485998542054771,0.1317613213467039
1.2777082454550983,3.4433939266894105,2.134260934126844,0.1747471241457204
1.0692373141292155,4.94299442799084,2.14763546273473,0.1008928700611663
1.2689310886909746,2.980766865531333,4.710859083874064,0.0904904569564409
1.97385970518966,4.016247151020344,3.238242940783786,0.1523589448650261
1.8302791646059724,4.477664279281764,1.8893307388057243,0.2180748358058114
1.260485668402705,4.522894051785017,3.5648940739140675,0.0782561052200104
1.487204710098904,3.439275527478704,2.993043688757219,0.1449817209612912
1.1356335685212555,3.188594372745996,2.9058767013200737,0.1228726204401612
1.2141223524452474,2.264715647113255,1.896663890908369,0.286562024948905
1.2492115002942252,4.571127066157461,1.8869054599863773,0.1453425097365949
1.6306906299318924,3.332385536659519,1.5845650036378212,0.3139527803502898
1.834129920389115,4.875277370027806,1.833659861790434,0.2066364963659868
1.430731705324796,3.750573955645728,4.2891455140283,0.0890561475023217
1.693107902857267,4.779070848973332,1.1217220409892308,0.3213332437757719
1.0593858967864676,3.75536483425586,3.227628124937101,0.0875130955243919
1.8088488839594767,4.420787690778388,1.4617226817449849,0.2837132693534177
1.9664565211784144,2.3245782954336693,2.129124893079249,0.4085931955536042
1.344477900510357,2.985593477840859,1.3755908312759022,0.333514740439452
1.3965713214485227,3.164404451435438,4.202352010693474,0.1052156391225947
1.2660473381005486,4.9545204476722615,3.673678119690808,0.0696142341732086
1.561598790342181,3.6324129749610634,3.112998432934146,0.1385433100744879
1.4021263585203732,4.799054792354081,3.724693261420022,0.0785212679676231
1.2272160036488995,2.300106347990334,3.5922393386136293,0.1490794212148553
1.601438403880958,3.565065633385625,2.123751405750637,0.2131237040330132
1.1741096398133375,3.9831926909765567,3.1319341544149544,0.0942557734045567
1.0251653938599063,4.763871008180936,1.0926269367962504,0.1982488120184001
1.583688813767974,2.7076565606270178,1.269221717536213,0.4789278434071394
1.9764774400818557,2.9240222284146844,1.900772602197935,0.3635728359688301
1.414453342850356,3.130914639048441,2.879916015403653,0.1575197634230266
1.018301285021591,3.886523047418047,3.1838569673546147,0.0823859013504959
1.2074407106930716,4.8215919819546125,2.1795807075402034,0.1151496382820274
1.1262978097449707,4.158890192045638,4.0181469497557005,0.0674495909495834
1.064814563870102,4.238793787626965,4.667429641421062,0.053847284724356
1.375504569827245,3.106565730652238,2.9122119427362554,0.1526321725716612
1.216700895385128,2.342969764989557,1.2934845641577506,0.4131241310852275
1.8898619531925385,4.293443402489872,2.4325142540773514,0.1819566994388076
1.3890176961516123,4.609959628110831,4.699900134618282,0.0641534430193364
1.5326196778353305,2.95692111315746,2.62147908361522,0.199030369234638
1.6015259015592838,4.765172759344603,2.5240519703887387,0.1335515107798868
1.9946944593768547,3.1973443939832493,4.940793375511776,0.1266050702347146
1.524400925492809,4.08743489703966,4.180860555293949,0.0893223886785025
1.1116818989546875,2.760113893253981,4.166973532752532,0.0968080236961813
1.2697452228027666,3.3093009462084506,1.3993179908994984,0.2777553928430247
1.203736667786328,2.6185538853565653,3.48439085577172,0.1323156086972298
1.7218200749898886,4.828587805061898,4.527478662559765,0.0788426577773012
1.2849356781023955,3.420429838451666,3.161540421151096,0.1191047995313462
1.4701742623250742,3.0681555217713496,1.637118413955969,0.2970412725766292
1.9635490443474704,2.1207568876736413,2.619536146938057,0.3612552793938511
1.7797214770637957,2.518672853580373,2.95835885503334,0.2411837689145837
1.4991685071736651,2.716536595584431,1.539171819684595,0.3667124371885965
1.4186927939908136,3.0090153698943696,4.571110477492181,0.1033273539871543
1.9270978925417503,4.1385656952438,3.482216925857885,0.1341222882669016
