h,E_n,d,m
1.283705215753178,3.4477810192071496,3.5626164751215628,0.0004769392460356
4.296716591137518,2.585588164300749,4.550566683084504,0.004367102331184
3.40889126608284,3.770480747205676,1.829330270757692,0.0116642171352143
1.1973862367530923,2.4046317219900613,1.0021014635704917,0.0075198092886233
2.603239193359165,3.2260433563151167,4.722833776202208,0.0011927869946999
3.721568646376155,1.494083563731424,1.6935316540572285,0.0409355670606004
2.3978689593276687,2.6169999871752143,4.646783923253354,0.0012887019400371
4.076361013656211,2.266486594638037,2.9763596407707515,0.0104816964354578
2.4077050456493945,2.4542954069236087,3.024504890722524,0.0032702534803605
1.4605739446269466,2.034572946826744,4.998423845709052,0.0005315179558455
2.514024622634824,4.679744128173865,1.885925127718126,0.0048092606938791
2.5265364590181867,1.3174804644483311,3.115965445125566,0.006320216524014
3.750405220505721,3.0402662202139528,4.583385194431743,0.0027892171537708
3.0856040338746453,2.712013609979574,3.574386241236553,0.0034801329125129
2.0772946349975188,2.2692745356363857,4.409164179766428,0.001238816227705
4.1186833090444654,1.2260564873704365,4.553227663732921,0.0084523574665743
3.315565435817102,3.620501821901311,4.927355367136261,0.0015839042852731
2.404510537954464,1.6707102656402872,3.0749763371068206,0.0046353116609082
3.1117396802213597,1.572710298329969,4.076486863542207,0.0046924100746851
2.433845689338537,4.607391163178512,3.0044972845647084,0.0018038384094461
3.0129389630488177,2.681540790190718,2.85454659285451,0.0052617747824549
1.8200934890978333,3.23874205127091,1.0210970634719811,0.0124247381625828
1.634337932654404,4.716092907177455,2.0954504452982503,0.0016336418382426
1.0343760897765488,2.768758624048757,4.816095782897482,0.0002110045819655
1.012187277414188,3.67955323906056,2.493550766882259,0.0005671533423295
4.744305619990371,3.465993019106957,4.412399756000747,0.0042245280265754
3.2668361105978017,2.692021733852497,1.1389878572175165,0.0387033192805085
1.4300568716302142,3.819675696774767,1.9119936985327457,0.0018548871018485
4.710774457895051,2.733085950525808,1.5206901487905324,0.0444692839152695
3.4219878285060457,4.64139173577242,3.794118592901036,0.0022197147141017
3.848130099834715,2.478379071193779,1.5864928164213064,0.0300653184108166
4.9907881212916685,1.6295167003382691,1.8297304989513523,0.057824976234114
3.453770876850934,4.537244630444723,3.1019262616702776,0.003460526498687
2.068614745589361,4.211544877452512,4.819683808317532,0.0005539760276636
1.4855556765936182,3.862168108504519,4.9025479538284005,0.0003011017363235
4.277506572057044,4.936860205554958,2.801294759955051,0.0059816802076062
2.439044851931597,1.618645606875153,2.88688423322658,0.0055852077359854
3.270883334593756,1.72255057252494,2.173416285243886,0.0166526195709629
1.2640502357846075,4.636622011131909,3.354014725768208,0.0003879781902667
2.1954196173983656,4.171470772793699,4.571171792577074,0.0007003273018908
3.097826421316257,4.155546039602768,3.443678412596896,0.0024663298097928
1.2933555565211474,4.539280753760012,1.5862513244214669,0.0018548769058148
3.3166029776175554,1.702760154145623,4.03071151825679,0.0050359374661227
4.333557133238747,4.436973745305418,2.609211942213367,0.0078739698372689
3.34208329884542,1.6362375373895095,1.0051940363866372,0.0855654915329412
2.6458654091011136,1.9868099517690987,4.788611334169017,0.0019461228856033
3.350619743342303,4.206285357204,2.299044558480388,0.0063953901661089
4.377136515385367,2.1486443424051145,4.923741431411435,0.0046583856665204
4.988241310189464,2.6584403514664463,3.930750924252812,0.0076723287967942
1.0967863252500345,4.206195326925265,3.575635915519216,0.0002833076510574
4.355108616275344,2.503959431585264,3.5534436613862384,0.0075976991466458
1.0670191028613556,2.7355342782399723,2.363115076664867,0.0009439364438291
3.191433281931069,3.9889511272970015,2.051030430911586,0.0076873894580204
1.744913341330134,2.971197524599669,3.742552856111061,0.0009265963481476
4.502109776271457,3.2026407368731453,1.8249525465405831,0.0240675039885275
3.974637685282636,4.350166994544098,3.680247117077926,0.0033958263052191
4.318025425028812,2.01026249677893,3.754826891582979,0.0083319767282921
4.580457163630769,3.2565013987259945,3.803905447259647,0.0056391964483719
2.828932535793332,2.1687751502046715,1.86879888122258,0.0133818386583709
4.983670038166387,4.88008435479365,4.478381984621384,0.0032139508544975
2.494503532366964,2.174568789625825,2.9619715538104074,0.0041308896811712
2.097672711135657,4.375482984752569,1.5687533890604164,0.0051754768594104
4.690083119486339,4.509650946864369,1.3415388982796452,0.0343258957456489
4.204894502297364,4.447717122891897,2.041022283412622,0.0120861456957823
2.807390357852353,3.814338430503892,4.755923019854864,0.0011569831101704
2.9500606636041957,3.6504803350406574,4.542243548392575,0.001463461542265
1.7528901554391747,2.62460383967018,3.990281883474807,0.0009312124181335
1.873960181356535,1.3816378252708024,2.6770907676379108,0.0044916982995367
4.668308781440029,4.799200672581431,3.273323674045643,0.0053676303960092
1.9623666470111645,2.5587432133758905,3.141201903749022,0.001931755545185
2.170939410402923,1.681018125506759,1.386480222992387,0.0184716596826391
4.127274532347132,4.199171251372668,2.458533416182536,0.0085000438332068
1.1791512281393457,1.502487811930497,4.894382479249129,0.000489263159246
1.257666552571028,2.898516072047929,1.5456210526875176,0.0028930739032202
2.7194045694711955,3.267279692547077,3.454212086805718,0.0024025564529516
2.2702627270317035,4.549046596869498,4.39296429708592,0.000743578412542
1.079079466027255,4.924471577837329,4.388050592812728,0.0001555300231753
3.871615174455624,1.3484595560335513,1.808057971484748,0.0430657491995866
1.4047083693510598,2.8811702561527746,1.558471720955953,0.0035712136460286
1.1871988016317343,4.751765446242625,4.468258813065218,0.000188159231389
1.5341009811798876,1.4283870416535605,2.766684360931222,0.0027261706071355
3.102247229980013,4.509950495207018,4.208571983420938,0.0015258849315108
3.6250538010493,3.830057907415208,1.9357819143129904,0.0115963411811359
2.7130068038014628,1.5066507972535992,3.918556261565128,0.0040294637623196
4.116010704696841,3.272566434815002,1.2966127300939512,0.0389990676711376
1.9703332223740355,3.5917138720046284,1.877992491139904,0.0038815053848291
4.985048561515476,2.7194372841245564,2.985231911529443,0.0129871499738635
4.671021040791519,1.458499666352756,3.352294220955254,0.0168594469432269
1.1737059254128095,1.99434646939143,4.197579006488255,0.0004965128524481
2.297644844232824,2.160361067966261,1.09397795687752,0.0258602417698393
1.3467683321606798,1.4375839113719766,3.01849835590756,0.0017538036448039
3.579755318593226,4.647585670891642,2.079124961604148,0.0080784560124836
1.818550427692744,4.679887243541374,4.947326454465479,0.0003656658792254
1.5047655045678576,3.101384495484465,4.679701251782657,0.0004222367712586
2.7709092895964096,1.795186871815972,4.8129049343844414,0.0023384638164794
1.0858557179388848,2.547000711155188,3.064928747325591,0.0006241438296823
2.646028806153022,1.770948041036498,1.3981406314351623,0.025614853130927
1.569933620316633,2.282528104419764,3.376437817847726,0.0011996075823523
2.347357230876808,2.582150223319017,4.810773766817039,0.0011677698799706
3.0471531731257264,2.95806664624058,1.4402529429171071,0.0191651993884279
2.065953910133536,4.296171827132438,2.9216072157757136,0.0014740975516581
3.817728011146222,2.338657033095013,2.1286129270801344,0.0174204876995824
1.7989395964037938,4.785214746155804,4.232627753717981,0.0004781034161858
1.9007814417605635,3.0301668755204143,1.7471954224429953,0.0049468087585213
2.1146702122549206,3.859171288316249,4.836135375770079,0.0006274868217366
4.225549235277912,4.308272329868004,2.455538084893077,0.0087052270737135
3.0936671284038364,4.5962837226924345,3.526996787142711,0.0021200225273752
2.499639117850708,1.2038203285451785,3.223997535527744,0.0063243197243418
3.5705070259952363,4.455582471504201,2.76114223179347,0.0047532210062744
4.544106444957253,2.00583331860439,3.933357824839304,0.0084272427713392
4.251550468817632,1.871266028683377,2.6243433673095367,0.0177634818843419
3.682780844115478,3.6272926922541857,1.0164587377587466,0.0458352823136744
1.8067668465266171,2.038405455088164,4.087495660959402,0.0012139737921484
3.650317156087836,1.3229446013472952,1.6727540228702908,0.0455895853692216
3.846220054506291,1.2645976203620348,4.425889263201226,0.0075635394456098
3.165556790640827,1.65441296240353,4.34342896905946,0.0040663159009084
1.8415942331983328,4.976147903147804,1.2012231944715015,0.0059821522410178
4.123754412156256,1.800136469444245,2.0782262332184955,0.0277015951839568
4.550734920411687,1.0433732892556749,1.9073939417641537,0.0690959882451643
3.5057201667526883,2.070848513169136,2.486590187632536,0.0121564844776037
3.903104082884578,3.2683717603578155,4.201043087326076,0.0033449128875459
2.823567872184076,1.1110147917259543,3.818889569145356,0.0062317882750513
3.100977204147046,1.916573999851118,4.314245656920491,0.0034140673287065
2.6555002694027974,2.630073215325515,2.180765059474297,0.0071403149501384
4.91578971141724,3.22063884326413,3.946676810064672,0.0061008690866418
2.580794090377908,1.22119811030106,3.6568736150345114,0.0051654831979895
1.5338546801418511,2.639761682756488,3.475504827356883,0.0009344975916938
1.662766875791231,4.154293880155091,1.5414720722341315,0.0035473534181273
4.557264864293831,1.1280363152033337,1.076654050273517,0.2011608071871064
1.4524624400358723,2.0829809735925995,1.527795340606811,0.0054954647099724
1.4495591879051268,1.0784473820189704,2.4189105383872795,0.0042173884075176
2.28999421608735,2.6586054183032664,3.0134787537459724,0.002750989198882
4.4856199585221805,2.410669591199438,4.891715199765255,0.0044176896305782
3.9655926032315456,1.2409880549758028,4.271468398933159,0.0087963897251738
4.865072581351167,1.7142057825714017,2.2850248616603253,0.0334922327148299
3.9011877567525977,4.558735924176318,1.110607981279426,0.0342797745562176
3.6064401788161313,1.4290174681011258,4.08965947620425,0.0068921687026642
2.871985991714189,4.09482173705408,3.5134672706072405,0.0020666554497151
1.3468185499060723,4.1104152850968525,2.4430444793985995,0.0009364400863144
4.146551960344141,4.528804179339698,1.8861532295055747,0.0135159633549159
1.1131763919225903,1.9911802169352135,4.193577435223435,0.0004481860553342
1.9267498219174384,1.326189893214146,3.337055052441501,0.0031836730856424
3.737457979741357,2.8269111470092554,3.760116132508385,0.0044263752565306
2.88873442155345,1.8476805538862648,2.250246004016137,0.0112963623351475
4.355554842420647,2.394356844551834,4.556689896132866,0.0048329178898335
3.3200590178485787,3.2779712578333493,1.4911465668669912,0.0191538493903912
1.3967871465227697,2.076573021051588,1.8874839715032152,0.0033400808198578
1.0306264154256102,4.037817742244743,2.581727753766514,0.0004998563430033
1.636850707038091,1.827518063908173,1.2288885672572205,0.0122953733925668
3.020669188652279,3.2726584166468258,1.9373494422389503,0.0094080582296156
2.7781300166829865,1.9225407175097868,4.087439643109144,0.0030432466276423
1.7466611511773475,3.8364402839828817,1.4628631229065432,0.0047064317244615
4.261493148895193,4.73032103452711,3.426149877172279,0.0041421948657367
3.643928661562653,4.937036037614522,2.0296745746930784,0.0082685789885602
3.619145710644014,2.104051662744272,1.5200775105096636,0.0341220046821086
3.5474455962261806,2.8847224125403508,4.580713821526117,0.0026331245730315
4.575192886444407,1.387840240761491,1.0980413836870055,0.1584353879499955
3.790969899778751,2.326921664453929,3.908524553875368,0.005120395269313
1.804659772238883,2.4085319647138186,4.1437723349875775,0.0009973710431596
1.6492476121957926,3.8103538937447854,2.0317047682707163,0.002190259044485
4.2484820599678255,3.1488722142896024,1.268710983248785,0.0451021670483626
2.7231261058992806,1.108809857341453,1.7331171439436526,0.0281989449778889
2.2581400500459567,2.6916288381909985,4.117643284578133,0.0014151399798377
3.4782453056223925,2.668729976497902,3.225258776356944,0.0055194641608746
1.259875849094473,3.3218483512866697,4.940662783772083,0.0002479222709965
1.539084759812834,1.6877732814836284,3.157175845118424,0.0017832970568235
1.213400415494564,1.590922880717022,3.427986248484864,0.0009974503250822
4.733238366372966,3.754706473940272,2.932991472719248,0.0087847504262497
3.039768799365671,2.4602818474344588,1.4788267514568014,0.0217506337203904
4.555502224015719,2.657520695607677,1.2352796946509637,0.0648150011534985
4.012056422846335,1.3224224320568414,4.595275149248873,0.0073004744107281
3.6045213009376615,2.694702660402837,4.281281671302403,0.0033315551428315
2.949816963390041,3.21455368523068,2.605631657383985,0.0050495616377469
4.308065496324,4.87845180403578,3.398305948302901,0.0041722266437548
2.012036392523489,2.676571260609534,1.385946485043502,0.009972641286315
4.263892487465776,3.397451511819087,2.0577749275761987,0.0160056659570962
3.2838659016910743,3.0195102206955817,4.623165415738187,0.0021162439359363
1.4696328467687434,2.5045304836829545,3.350489626610578,0.0009729378305636
2.1419141781226507,3.683916097512576,4.094275352505484,0.0009409153952684
3.811270289475296,3.795397374265406,2.015729738511596,0.0119296556341834
2.7397327012411097,3.7324679273483903,2.580524787782127,0.0038248508076529
1.2797284543635716,4.024422235764946,1.145640899248805,0.0039268594891536
1.1013826361451966,3.658882889533418,4.012441081269364,0.0002608079782475
3.8174599380606735,4.304455614477309,2.325018590157398,0.0079320994464607
3.703943447867962,1.6987072218906278,1.927462331668066,0.0275326890596433
2.9212550311825494,1.7593599319654318,1.5565274208278344,0.0253560129855723
2.70451445639216,2.7071210681424573,2.054772713049829,0.0081050112831015
2.287281134385979,1.4091087352341891,1.280934586788316,0.0286583347804407
2.716510360552189,3.1833353410974548,1.217560648181565,0.0198047517061894
3.926943490536204,1.549977534717426,3.885261525992522,0.008347446658538
2.399686350116216,3.966415556024996,3.3031364698590955,0.0016852641533623
2.4692178822585755,2.1382779191711463,1.222201310536434,0.0241757220120908
3.009304910058156,4.29092237172679,4.79095275616254,0.0011645234031653
3.2649891712677963,4.415282676333334,3.8260176270249655,0.0020889176126086
1.6379307507821066,1.3644146324931077,3.210436312278826,0.0024161664772305
4.653053338982858,1.8868775073347368,2.498247975201162,0.0232847475597625
1.5283399871801429,4.810958555395169,1.386011271253504,0.0032009956209323
4.430615927328224,3.488094441740773,4.757133105240667,0.0031496306991218
2.6036795306976157,1.0344455106196238,2.546718138869244,0.0127972290438109
4.592962056255182,3.739826738733281,3.209695081316073,0.0069345286541205
4.629285660399306,4.576929502582501,2.7853625101231723,0.0076436458030748
3.771189323375252,2.678155985128713,4.059890284147949,0.0040803975323915
4.1415494731009534,3.043387807543316,2.282057533615025,0.0137064662093779
1.151443204111108,1.5792780088665928,1.7977442773275274,0.0032898863208328
3.081349184769661,3.64109550195484,3.441847867316121,0.0027878967751648
3.395851007846188,4.051934442269549,4.795774344637668,0.0015672115808241
1.2787718458001645,4.543497653779849,1.1187332092891262,0.0036421097721354
3.911517821298594,3.876622857796994,1.0110572040159609,0.0488985393000845
3.023806979673571,4.060392170397859,4.540419138381089,0.0013834342552729
3.925824934085569,1.1584740198073944,1.6720268411444774,0.0602697426697756
3.833103494158107,3.3050870756265507,4.614878635577012,0.0026436739042693
3.0564936258748934,1.716434149718041,1.2543162108466,0.0438143163496223
1.4297313484636485,4.372657986707179,2.326370855106548,0.001093996016221
4.8659207963373365,4.947589044442447,3.418183867255487,0.0051874733584958
3.1604209736002598,3.228892670286896,2.4735599886961785,0.0064032673416672
1.15076529664869,4.408087131220681,1.6721629582808537,0.0013607439525519
3.5456214344904424,2.6000106918289694,2.7174536656335704,0.0082926925912156
3.2269591644569195,2.10989446842782,4.539108549483616,0.00303385860264
3.4254326947392983,4.237573743079675,4.961456248667806,0.0014246413447512
2.2158914768633493,3.329988149881644,3.811437627937365,0.0012855439218127
1.9704675906798796,3.512403433120403,3.238076631087876,0.0013352734760992
3.038528369714049,4.203101891051283,2.079104033128828,0.0064359772273299
1.4959696464297716,4.279360742746519,3.609826282237085,0.0005082815287508
1.0379111012276527,3.4998962837124035,2.1845256842389,0.000816885329684
3.3282452185071425,3.118799060052845,1.9322151091573625,0.0120487656913794
2.6683538884783884,3.1887878602909177,4.227498927148423,0.0015823570327903
4.399844308923441,4.861314703152946,3.7116366634606894,0.0036610042832402
4.506790163024334,2.691214603237324,2.8755749116948173,0.0115597180251822
1.4024336875050332,1.4124712453304755,1.81849021488552,0.0053330221301018
3.088998642681004,2.9315420707260182,3.424566358802862,0.0035151057839846
2.9608322828422917,4.1444419530093874,3.756207446833004,0.0018987714032046
3.178074729107148,4.962897776791534,4.8222312501522815,0.0011084269622871
1.8178607579464208,2.996651624482872,4.13249194077779,0.0008178453887879
3.6468850053494006,2.2013948884366243,1.6620287853127338,0.0276999745407506
1.771942726354022,3.675002931420444,4.878215715169578,0.0004547052163795
2.097364871629273,1.9038065380836544,1.547653408177403,0.0122176594727764
4.749972728992732,1.8282814970080272,4.243851068034592,0.0086781902518413
4.604404392693951,2.9691894425511127,3.722726156927104,0.0065252491318946
2.7653936037283358,4.906135836765277,1.9119438554961652,0.0054005045610689
3.07614487503697,2.847775387917435,1.3768367473221437,0.022200011968052
3.108958181144408,3.061575266073688,2.075080939528459,0.0092859214406576
4.551882423942958,2.909635593257245,2.2611285555325664,0.0176401887890909
2.4550158580195944,4.162689718993245,1.1462826292302075,0.0139560143855777
2.1302385115127382,2.78375446434286,2.9053427967144763,0.002445913205486
2.10923707911732,1.9220748271867696,3.766268922321172,0.0020666556424403
4.651443570155733,2.09783250903883,3.703407716277296,0.0095238361570448
3.2580044464381324,2.816227311222097,4.288219253546629,0.0025959238127075
2.1646371744066046,4.5870283981248114,3.4314172198596027,0.0010987579012535
4.621976346645232,2.6085993000261043,1.54433847967166,0.0434883916221269
3.0045909215520417,4.497702781459682,1.7316744533620114,0.0084773031918084
3.644391975776534,2.617686660133014,2.041516631002136,0.015418315450596
3.4375226069018736,1.3621066132911317,1.514885053227267,0.0478774411234436
1.3155681341661078,3.171324041909706,3.0061508644249844,0.0007648473997096
1.087268693017919,4.175172527833031,3.642811955000797,0.000270231580416
3.516418074111133,1.291836097460345,1.4715377567221395,0.0559836280449025
1.8141956513727864,4.367941829683209,2.380088441896343,0.0016846724515314
2.3374716185343005,1.4166825544377586,3.327377472447657,0.0044119062014764
4.077299859271832,4.124869086228985,4.624643374771188,0.002386650941651
1.995160942988232,4.2111807092596045,1.9526779373712009,0.0031397930211021
1.2797497720857267,3.686531923930776,1.227564016009996,0.003733826138512
1.3796674153842674,2.157002997866304,4.9798360731660285,0.0004506903300146
1.0180423488738723,2.3210914266029428,4.202587234585975,0.0003201962451648
2.131790220373114,3.0830749721195843,1.2922932949398236,0.0111787419491281
3.2247032234062942,2.1482844029799244,2.0554461174612197,0.0145106144444229
1.3281985345689304,4.702686913038095,2.9934121375612253,0.0005302212930401
3.3953140262949297,2.4457479103941377,2.259291597376717,0.0116953681543487
3.851676745702218,2.3388052017507546,3.459026534558764,0.0067144136431046
4.302128947364846,2.3671558215727866,3.671663737854184,0.007345552492572
2.3319390327896983,2.8488972304311506,1.1984034124541925,0.0168330104985971
1.3553060053142012,3.4646905766553378,3.1194778896074604,0.0006900121127457
4.053479039416382,1.1793996152748192,4.510121802281626,0.0086741835445748
2.4318541573381323,4.5766546982666245,4.559077116490805,0.0007873780362974
2.2145912352426715,2.983654332532645,3.277913287417741,0.0019375547913161
3.3203374425111223,1.730653753338597,1.4032879549279271,0.0409704684646452
4.9823700075984725,4.143813697046866,3.699224887755666,0.0055444762898013
1.5987213956276274,3.394082733234552,1.2440598500741262,0.0061624139670188
2.373757081778482,3.404083789741155,1.5462326945671323,0.0087686526909887
2.508432690567287,3.506659613851324,1.016079346213656,0.0220123450970979
4.004256342474881,1.2766602531036586,3.760764241101468,0.0112467348621796
3.939362205648683,2.378327907801581,1.754977107351047,0.0268316544397537
1.910457135326341,4.549409940541333,3.752952660613658,0.0007214124261372
3.53687471965442,4.358953635807472,2.7675456500873583,0.0047454541894917
1.2787483748999038,4.798856571508448,4.571976983751356,0.0002064593788982
2.9907847947740605,4.176339226001706,1.0533165101307629,0.0244493346650644
3.9413503398118666,4.782391521017848,1.1862717266525076,0.0292339070082086
1.0894365532113328,2.473160854386045,4.420838105734896,0.000310994398946
3.5087798886349364,1.8173321705617944,3.5268973328056643,0.0068976724623723
1.3257422997876365,1.2032307168877328,2.497785477213281,0.0029653046017643
2.9157969075216497,2.339194548540465,1.2670986638664337,0.0286706540597783
1.046504882548018,1.494654782428165,2.401813496654451,0.0016086935756961
1.3929344226922762,3.101710656916049,2.847474156316913,0.000977126395271
1.5771783725748865,4.655817970900965,1.906993343674145,0.0018607050964734
4.061690896233384,1.0725331757822532,1.9388583455225672,0.0518228282730996
3.007682585488318,2.2551074630655767,4.573015741633494,0.0024294145892157
3.347907231401808,2.1243924239953293,3.758617187343484,0.0047300547075928
3.3724678300014803,3.47771145640593,4.353684652519545,0.002185236344816
4.605308207889838,3.927598739534943,1.405373191527887,0.0346271881632105
4.983422197024173,3.2716577754929475,3.685667749274993,0.0070772640350884
2.5772915361184743,2.7116392479076388,4.2727414440079645,0.001699386739495
2.293413652015333,2.941339338473393,4.044327299593162,0.0013846414653901
