q,v,r,mom
1.5757066975540155,3.908514161590604,1.6685236227008446,5.137944809765047
4.114667279496071,2.9891008555758027,3.6948915846441817,22.722023050897214
1.916075464625268,2.8911045363887715,1.9588470835820044,5.425589645308168
1.811642260116706,2.9720457896081363,2.528905285365742,6.808171818483012
2.0457414535953795,1.3005306962722192,3.0581567488177623,4.068188791708926
2.646451609594473,4.833559335683806,4.880019735224155,31.212071581269104
1.6270991535721442,3.1481962693179137,4.499429079808612,11.52399959280378
2.8466470693503103,2.464609255110681,4.806254837651967,16.860036083974553
4.655913445251412,3.8295323325413912,3.227085268640297,28.769418499989648
1.1386089376657682,2.536853833426583,4.793921847010168,6.923584350706085
1.7358030527385404,4.710384490264921,3.3493332630706427,13.692576407267987
2.617559796427518,1.0977603472628763,2.021492232378717,2.9043318146833204
4.073724169328603,2.4556198768686905,1.8691803409930725,9.349189633450784
2.591354103896609,2.970285093583138,2.4372775982274506,9.379936524210107
2.671621350240502,1.4687074928832615,2.9424348532829896,5.772807509548464
4.203823458940112,3.31085005512196,4.57546707261182,31.84119954841774
1.1251823375968084,4.918615183226635,2.3453953949260518,6.490106519724368
2.066467721046672,4.649189776388031,1.1174512926846925,5.367901110980985
2.941837920489363,3.502528174459823,1.410692364274789,7.267795507661535
1.4254586610557984,2.5477653964226583,1.1306177296270716,2.0530515665500944
3.8928887444782223,2.149983608804672,3.337311210097937,13.966058364695062
4.589695393690571,2.037528959562507,3.3169991316228518,15.509686368862816
4.116570851520843,2.422420101296676,3.2002834240659426,15.9567155280771
4.730251358217309,4.29093345908111,4.802102483810161,48.73460243551455
2.056334300063172,4.432365544103645,4.3642542570267135,19.88883470522935
4.627638759818524,2.250667516984743,2.986677218226854,15.553534129387955
4.003414473752075,1.9504532165927595,4.771358381949377,18.628510685017343
3.8315347390283256,2.0232939586502314,2.588365541024559,10.032920385942791
4.638089356296042,2.78921376333943,3.350259974980351,21.67052456831188
2.036224973337309,1.2098056863845337,1.8104067013318543,2.2299110205722297
4.980329498748397,3.9007117334782015,2.083356910543315,20.236509965592
4.714912505573233,4.249425744544323,2.790403071218079,27.95379836639109
3.913745302216504,3.165280753785432,1.3444734667560043,8.32773767857231
4.295584402869416,4.820644551066779,1.7689828032975785,18.315592914619724
4.107615628389485,2.214740486126066,1.7720129551700072,8.060269061954696
4.418296229124206,3.83067884274644,2.3995676262218515,20.30642968400022
4.091995874033986,1.0166472801884128,4.33905489395741,9.02548687704751
4.465572679217227,3.959886968264119,2.3375140154460894,20.667320743060674
4.498138394953173,2.279040383561284,4.665799170253023,23.915577913567013
1.5502084274397077,3.810827899927842,3.432435292645557,10.138688797124766
3.764317648084149,1.086509658730452,4.04021112696441,8.26216606721894
4.359967698086298,1.940268968742754,2.7122317733427037,11.47207594421326
2.1008707098830395,1.855008050893712,2.070658121010196,4.034814095795936
1.2209300106243162,2.387660993418109,2.9092423652212376,4.240463613860922
3.368683916050202,3.236751850433523,4.044912607262253,22.05204221286425
3.2464348116366573,4.893184985133352,2.482142604896467,19.714921608058127
1.0209451322794942,4.374583216058912,2.851248829043245,6.367137218297424
4.291557176035788,3.943740955745936,1.2579635706430357,10.645384504002733
3.52705481014474,4.265509214101492,2.646115656664636,19.90498798793933
2.9869214240703603,4.221465935933522,3.148512322739876,19.850090395493574
2.0039476921448616,2.8503228572349726,2.866017141852796,8.185198663613457
1.7855993483267771,1.9980186192741491,2.422631780459727,4.321564150787215
3.5029089270712714,3.196247498043426,3.539961755670107,19.816995997532445
2.219430025697983,4.890052999876528,1.3931082567468454,7.559792824331274
4.496038564818457,2.3651884763157285,3.1639242486903765,16.822551380378293
3.569958421572118,3.4953004794657936,4.496295242645577,28.052559986360325
2.066713795547314,4.212673329924268,2.387291057770266,10.3923436001833
3.080457957227118,2.602767766385122,1.261024303010441,5.055267792032883
4.92336748119897,3.368620934245522,2.923561190382168,24.243570893479497
4.025601761833284,2.6051921893969583,1.963019058025715,10.293548076801924
1.0925120078081352,1.954755940314909,4.261022029332741,4.549907258111014
1.9805788831509856,2.259051514991922,4.366354215476331,9.7680359137508
2.792477780100132,4.872984798055763,3.20797062122038,21.82655375238792
3.2381313764141813,4.349682587347143,2.8922840705859345,20.368684482362266
1.278357720917542,3.2194574988739024,1.3086288542362836,2.6929084634742004
2.866164649935703,3.161116746942165,3.971922095618284,17.99336529597144
1.7883972708847111,3.987403180628215,3.40047405006158,12.124493882404346
1.3188053333256344,3.996217403315228,4.142960119714756,10.917182207007896
2.1339339584046733,1.5689222049627205,1.8011285068901808,3.015067841340145
3.397314625597886,1.0167906394370587,3.821120072611884,6.599757792844951
4.056526698364115,1.5188897305360245,2.242285453427803,6.907827568553923
3.543458375102724,4.386797119500082,1.6771190073271431,13.03493201531579
4.404388804762305,1.28664611432414,2.68880352693341,7.618576562005527
4.391659913297474,1.318489592507695,2.9196851892259827,8.453011085168791
4.956761835123755,1.2591338805247916,1.640255681778704,5.118603830703376
1.5541879544222037,4.939824720529741,4.345643909889974,16.681658210666363
4.391579246663099,2.6604151336487045,4.16430999224149,24.326699421111982
1.4724855477097036,4.215113281151071,2.649304643048426,8.221710806004813
4.19250702973549,4.526290073116707,1.073190759436382,10.182703806266494
1.2285763950069946,1.0873470238538627,4.309422018583787,2.8784544913372447
2.4410173151580734,1.0225160697110405,2.70844326163804,3.3801093357995997
3.889361038475112,1.6945389229515009,3.9155918589842593,12.903194074157746
4.310980852268555,4.460274345965704,4.546656302696837,43.71191129165276
3.800395561394345,2.0179769097910603,1.3997570113904685,5.367445590429083
2.052623965333604,3.182752512470526,1.138797558839241,3.719878856714871
3.3545085706515603,4.28140800653122,3.607968873031606,25.90886029059779
4.632471656243165,4.858925256044218,4.651120912439891,52.345653169351934
3.3385173184302794,1.4827599519558157,4.277728742297162,10.587848713972251
2.0258807894258357,4.016024968760281,1.3175702381339225,5.35986771399248
2.8434052033279755,4.398830694732292,2.3256879574990217,14.544454893516928
4.489740778104896,3.935292797646426,4.524536407367788,39.97076030808002
2.2121255675560114,4.491656661686303,3.2522114230082804,16.157162850270545
4.005779944402867,1.492846897991015,3.3019104206508487,9.87273884384622
3.8198307392753454,4.65019343114106,2.2231389454559567,19.74475497958938
1.1726542374146387,4.67395268650068,4.808623834913371,13.177866335492446
2.01474079208355,1.238886325006514,3.8552145875184816,4.811374916307264
2.674820851180085,4.662697822963496,2.385847372183663,14.878002684011632
1.4443517299282456,2.1548300444799056,3.264038294134353,5.079386236031225
1.847621806705194,4.965425327490198,2.1895475644830578,10.043704412207903
4.711103596952547,4.545532767511469,4.201505215519857,44.98651581992692
2.4461906069251294,2.5971027002655056,4.118904414077819,13.083716821864824
4.778034680673136,2.725869711506658,2.754233713076982,17.935983097440378
4.695596303213185,1.7316891041030955,4.989345351181937,20.28496424686709
3.466913959837117,3.839933679117004,4.654886719472214,30.984601012214007
3.865325374844177,1.9001978529040076,2.12699629554624,7.811269442771047
4.570445031526641,1.1885991889496808,3.65925849821253,9.939327804168435
1.86108765691454,2.7523203156891483,4.236620474651158,10.850640371721036
3.216328723714658,3.770116642075328,4.473816939406497,27.124605469040457
1.8138329892816327,2.956660488573072,1.5681300858849263,4.204853270544274
1.1165819332355815,4.952233737377908,1.2131128533920443,3.353999083503465
3.235585782967072,4.441968553304222,4.86888958271007,34.98874201494122
4.474318609650004,4.452858134891801,1.41461345291108,14.09202982187116
2.5805914738139246,2.832583650960834,3.162129543786933,11.557174332282118
1.3277938661677418,1.1096472715337955,4.92468519453771,3.627973330869492
3.912419146499819,2.110676853908509,2.9894025070677177,12.343022536019111
4.3808002711913065,4.623163550509804,4.884214627784116,49.46038072872074
3.9995311292400593,3.1728614787908493,1.9848336828489248,12.59372828743975
1.3360794628498145,4.009492337293137,1.7394946651326877,4.659236780895466
1.1928447830884767,1.4494443167067177,4.1025151400492526,3.5465465785998043
4.131335050407893,1.2010626767439732,3.82752130429209,9.496065685383137
1.1647756939935396,1.0522610205179337,1.8179695721039657,1.11409543999056
3.4126866833572524,2.7354771787732983,2.92752299826779,13.664691572013057
4.189758076297255,3.248885407932238,3.794623833037916,25.826293055723376
1.5490827496469182,1.529440929423013,2.2761341447577608,2.6963432876344324
1.2545315827293142,4.49312407041893,2.777158103857904,7.827095259684182
3.1097950440737296,1.8165939616951707,4.657210225088567,13.154837268179946
4.928062681948935,3.353967593290324,2.649627108525225,21.89726367614276
4.403784761824783,4.701391746357562,4.505017341275299,46.63575330644608
1.2300838026534833,1.0693041951032225,3.093190935093234,2.0342892477754173
3.273834396144786,1.134528750382322,4.559336631438993,8.467279120424571
2.087581785450264,3.8740960594405007,3.0927958475888704,12.506481407773336
3.2787465186515083,1.847872964210406,1.2539263303321326,3.798586147825598
1.7984373312609343,2.0343285437668097,4.857119626093922,8.885159039258001
4.915942281693568,2.995952515607144,4.1265783168701695,30.387977563588464
1.1572868944361288,2.7652942494210464,2.688378138243669,4.301726005628444
1.2842648522804765,4.660436441766372,2.6977620028881084,8.073369400897372
4.243892028534731,4.0686705903745,2.844287421899235,24.55615358716668
3.430995494719647,1.2404691886871668,1.4173960043897753,3.0162500201802875
3.969649568042616,1.032522030563754,2.0045630699913053,4.108102075628671
3.896050613969064,2.33996600485324,2.3988448134196383,10.934685485849403
2.0963213776885232,1.6362010735374604,1.5071494620508483,2.584763805663374
2.414102132610754,4.400500309719502,3.884090514315519,20.63084622635209
3.9455510778786302,2.100386685404504,4.196084549481943,17.386860168786797
2.7349978819723986,3.173547474274962,3.8744660730316336,16.81449624124538
4.155867074774131,3.892893072285273,2.702026600594881,21.85716081834156
2.1141078061007983,1.3287299118520028,1.004473954885884,1.4108229841682094
3.1364621176015137,1.0225974981391863,1.970957393757489,3.160763582590841
4.315814208515044,4.619614853495502,4.477045459921728,44.63032178376072
1.5392833087631344,2.961954007553378,1.319719245639833,3.0084889812365203
1.484617166574211,3.1575538470262834,1.3900076766957885,3.2580102519945005
4.621178836246265,1.025355003703679,3.9721935342477193,9.410819318100094
4.276320843727277,3.47910002146235,2.048927411164143,15.241712784500114
3.9469475330845896,3.8116526860685696,3.489361919115848,26.247666305265987
4.222874027379653,2.29440168587374,2.940999006284617,14.247624523453805
2.7254890926776163,1.779456816395392,1.2059463874150422,2.9243537492441254
2.007036911661872,3.256001221950463,4.753144377935664,15.530696383265813
2.9235107507937994,4.753304421599086,2.601266326155476,18.07403619908004
1.2324968742620253,2.7443160579036845,3.421811381117034,5.786900619724276
4.989584298230074,4.486316553407276,4.174518803825436,46.72299829061265
2.912371199516663,1.380712680051578,3.796430174969748,7.633003506848127
1.5367569282731566,2.80816423698884,4.975664945336776,10.7361560686627
2.788873522438342,1.8411656026706305,2.3137442195788536,5.940281457827564
1.8312901940303596,1.6396754354541545,2.057370483120044,3.088855339233888
2.088807514433197,4.869527789568846,4.045911750323501,20.576508304605465
1.8374904085724368,2.9442373355828124,3.223706072500604,8.720137602845496
1.7120537964055442,4.9432098275305485,2.263815744968116,9.579382904712434
4.202389360060376,4.764702639087494,3.505278150210489,35.09332998900466
4.473979182462278,3.261011787036036,1.6478656699477678,12.02093193404157
1.775347228543524,1.3519198524514249,3.090647745746241,3.708973803320948
2.204756413620565,4.535803409942016,3.705136045102466,18.526313172034957
2.436861705988106,3.7958093701336,3.676234930038168,17.002333805329453
2.3967490254431816,4.736101094412215,2.6729873485500013,15.170868049712931
3.5957303207873905,2.689692665275647,3.210781486876966,15.526391239351742
2.2172965210256463,2.138721599211455,4.24019849645219,10.053892171061795
1.8872234925047209,4.048272021382823,2.801819806861161,10.70294334473189
2.0007587793414894,1.7990370890171823,2.538140532722867,4.567941328018448
4.622884313458808,2.6928902682041644,1.4041540641982917,8.740100931933803
1.8082959542144372,3.34030194563862,1.4088641072204382,4.254948877644504
4.848046501673068,1.7499559370270572,2.620903920727716,11.117701135706806
4.063122902364794,3.3582052025503653,4.445644080053279,30.329963214976985
4.8414540393672105,4.9497503202040765,2.537852843762844,30.408538411763757
1.5583576826562595,1.5220681323222496,4.011455676225518,4.757439146455451
1.4860803917178875,2.120903663048534,3.1202215907997317,4.917209228987269
4.162087517526157,1.7952327609584362,2.442516437022294,9.12513865869136
3.4915989012024293,3.8436903991284255,2.5267739178605804,16.95544282572421
4.112864468792215,3.1818054878992266,1.2967883220336125,8.48510303309366
2.373231296782221,4.488805016652247,1.556510733008592,8.29073305678356
3.7520870648120233,4.973533023837823,3.768525814948183,35.162473045265806
4.313060255929196,4.150426299523515,3.722642182924757,33.31958092422455
1.0950976646668145,4.599346191268307,4.89190514522844,12.3196107067935
1.105992933237415,2.519890943121382,4.451713964714656,6.203422399797704
3.859682229037109,4.611046649047499,2.095728588671972,18.64902402197708
1.1812407957828177,1.3199709968934146,4.420020338092561,3.4458557912386376
2.539796713348326,3.9826639943005433,4.815637499900904,24.35546449811983
4.086496765028977,1.839683462596716,4.085703796652696,15.357875631731371
2.622081586659931,2.065686378746179,2.628282898584616,7.117913403522037
3.8694134278255,2.8147217529697546,4.268548302641632,23.245067331054816
2.2872441057636164,1.3024656904016425,2.922053422711991,4.3524818126872
3.877700852037643,1.4871596891426662,2.9897652234524066,8.62062983854029
3.0048197150597047,3.9460481312151146,4.199956949667016,24.899787537211864
4.343750840719906,2.329256072556359,1.7195520532655353,8.698962803005344
4.320503593363703,1.344768960750959,1.2738909775074907,3.700703689352268
2.821833613945877,2.332957897947386,1.805512273513984,5.943041366623892
4.016933916151822,3.996421204989212,3.91027501887258,31.38652605689714
2.975644884945789,1.0784397432762671,3.671634135445196,5.891235564350268
3.221561327092165,2.3096228311258717,3.0132248653810607,11.210087800472277
1.6547848391552389,3.4054570073601518,3.2895222444752976,9.268720092531131
3.0334561420026334,2.690997692482386,1.992855550080772,8.133863322160236
2.573761646566107,2.0230924788281373,4.982916550930938,12.97291817421833
3.834957476361453,2.7472162669683438,2.8779442390955623,15.160229698673191
2.3801056943262293,2.461121761336758,3.5931513107659137,10.52385496754326
1.2909637785911237,2.2809946467902837,1.4637531271979936,2.1551433538153537
1.5878335676363435,3.003211011256839,3.607123189205443,8.600462475230557
4.778848260281895,2.340256872547981,1.3801181969134886,7.717436355282625
4.834937713095707,2.322860936383196,2.740480531437363,15.389014880089617
4.515456794545368,1.8383466315842072,2.7866922465135398,11.566131040552976
4.653493742345635,4.58770052927721,1.6342407006759978,17.444568110371456
1.1272133184975597,3.2299213584891797,3.127249905734251,5.69286194786265
3.121039063194709,1.6047916861506757,4.661470150303452,11.67376058028434
4.947961452202451,4.887295286965965,2.913767625270376,35.23058097455237
1.4924721112398882,1.8656969732223807,4.940126475958126,6.877892816577921
2.2408496403145826,4.16862314731577,3.9114412900143134,18.268890495634896
2.9794547399685243,1.199352936706815,2.979721480494616,5.323894877049769
3.9962787777316207,2.7540047989631677,2.580567620188471,14.20056805099444
3.508207572503615,1.1226850808682451,4.557102190004315,8.97432937405521
3.510021997374732,1.5190786272013883,2.274648540362844,6.064212323049519
3.58018976187452,1.1618169646096803,1.8139606626918727,3.772607545831749
3.972838957488235,2.422463809762535,1.613148547836016,7.76251807464052
3.2151646550023862,2.807139451433557,4.108842297551941,18.542004574012957
4.320547119273116,3.2508733558846123,4.17067365676887,29.28970584479813
3.3659188722955538,3.6716191764960895,3.719118757283308,22.981127074393733
1.0154893021068845,3.8728824155658783,1.977515000166544,3.888655363242569
2.2903562403493103,1.9773286407123067,2.107878398377996,4.773066135094664
2.640466966438595,3.3739468062515874,4.030701067749771,17.95434493764596
4.884172251564538,3.062511994514552,4.654637782778861,34.81165453842819
2.3351644591412715,2.7400507004560075,3.6538049110809663,11.689378749631173
3.573442841634078,1.6176383885675594,4.392697231584956,12.69607733762176
3.921899312257776,4.242658372250185,4.733111152650337,39.37777839053096
3.961588269732724,1.8659072031669208,3.5419770271855326,13.091069325672876
2.1927408368725385,3.951380611996378,3.0642256060260107,13.274767126279922
2.352144308953904,4.577840754526376,2.348158671354651,12.642183465749312
2.260551047869957,1.193205690733394,3.6049589112557,4.861832115673681
3.7534857299401487,3.0367642163216164,1.2107939075648564,6.900587604747695
4.18500501372449,4.817439286972789,4.27224490410126,43.06638092473258
4.051634814470807,2.547035010013396,2.3554384538514674,12.15365695698817
2.0394020978494667,1.644102179741071,1.897231103429165,3.180694127784936
1.02303802510527,4.106935122829018,3.964289857977663,8.32808260674621
1.0523781309797928,2.0372165378419265,3.7162057950616174,3.983627926469782
4.921124449192186,1.766237919862781,1.5045474601613944,6.538670439202374
2.968997072075983,1.1069417177930894,3.6994961908082526,6.0792095441630085
2.0086811533122577,1.1281324699848967,3.085289273860446,3.49572288539573
1.7264659726790446,1.414668028920084,2.596542303070458,3.170866580568749
1.645310707028527,1.658917444529461,2.8226041618600632,3.852056778106749
3.52394352708465,4.068292536038317,1.005926093349499,7.210696094898415
4.080366844938547,4.7580061832850005,4.572968500589344,44.39074424465985
2.073821475112653,3.5362503467025963,4.060802583556012,14.890053272129022
4.425636171625625,4.541439761668915,4.70855804587896,47.31808924461647
2.5970633935235488,1.7165936500518963,4.639116372694812,10.340828219280564
3.0683890598081147,3.2708312044905905,3.814235470434729,19.140181991182278
3.316666684524692,2.495836591314001,3.902710770567437,16.153042928248276
1.4544500764365682,2.740170551881636,2.317249368385379,4.617630631238976
1.3021725129060209,2.0982944013811244,3.5060345189712754,4.789841446246115
2.226160585270956,2.662765264212407,1.4123429251568886,4.186002999899578
1.897619200190214,4.000993984476874,2.4184262897280857,9.180785145970152
3.2429941488722465,4.680312788993329,3.319211483489996,25.189872661444596
2.758322767390764,2.167055153697488,3.043811678254148,9.09709713872356
2.471461404631453,4.075400872709724,4.2228767774129725,21.26682121971623
2.607775429873398,1.3381753911359588,3.043362977003434,5.310152401603782
2.6168856477311278,2.077998562264214,4.082806178237208,11.100914448463644
3.871292185082516,4.283483451105699,4.981978960111007,41.30712203070665
1.5799895049689954,3.8004926564883794,3.396908156115094,10.19877261161495
1.5145919672882,1.0132299330953505,2.509382405963251,1.9254866575482448
1.2017202061531482,4.935977723219528,1.8758852195278828,5.563560569146834
4.362712373851231,3.0992800839823897,3.4517849970857606,23.33625427403191
1.3377927367179532,4.733182895527729,2.6487427229125418,8.385942901047617
2.677533501483234,4.650115784185297,1.2025045412937223,7.486096301219261
3.710921311069311,2.7616229256623432,1.3634830628195842,6.986599952106097
1.787250472514863,1.0988050985373152,2.813589554901617,2.7627197594715587
1.8673506443586128,3.63315469320048,1.8835861494846349,6.389476221185127
4.928365956263074,4.894906111375724,2.361294324303568,28.48180066100229
1.83065472870408,2.695778519072924,2.6555233925446364,6.552556674585867
2.174199882704798,4.443575740885035,3.41780309848715,16.510076994949642
2.50823870596757,3.5356266151844173,4.012426959723886,17.791493406422237
4.735902641507654,1.5660731592240449,1.426905185536118,5.291513794714289
3.0982819324107598,1.2016892061627529,3.839095989025198,7.146807261033432
4.088621619724776,3.2752007232024285,3.785456876593264,25.345633429555026
3.4082643257693648,3.142854460952375,3.987212820929998,21.35487140360159
4.3840701328800495,2.371988667038984,1.4360318554139218,7.466622265221391
4.759604239418928,1.4876432491634315,1.7210552934889698,6.0930461312030415
2.105099049767079,1.6752868658045732,2.0439788373347514,3.604193658055346
1.6905248630749037,2.5006008325317293,2.097209848887957,4.4327968322290205
4.764148597197908,2.3204094307087937,2.563357418469192,14.168670181262163
3.506747931394628,2.697838115168197,3.3780798729547974,15.979395794365413
1.9802870135546196,1.3787442880469256,2.557734527049544,3.491703321993063
1.6818059397219425,4.098239502663761,3.70048681445857,12.752698215853156
3.3439103001495014,3.3421725072449853,1.9832658453190375,11.082415242425377
2.1536679707784856,1.719470299254724,3.805829794052938,7.04681376311158
2.1038094597293275,2.483757329956186,1.139358414104589,2.9767744787430424
2.8553468747814605,3.5596787813218844,4.963997312243015,25.227326431041632
4.251937913999553,3.689744273081824,1.7926708406852514,14.062215220007852
3.9904467997897535,1.8099184133080597,4.677300106680047,16.89062671622445
2.645293022545629,4.667142284073181,1.0259979840293498,6.333464481048537
3.680989311959193,3.5696580196230894,4.3634419809473055,28.667536774617048
3.0436493488976555,3.6118384623681727,2.5321790849829253,13.918337302748522
1.6154721519561497,3.686099187244752,3.5147761633586985,10.464878005333976
1.024696679350776,3.0498198245688184,2.599525248248385,4.061940488006867
4.8741004227007805,4.046897401738784,2.06253135258149,20.3416993115449
1.3674621221600145,2.826799252834217,4.791975414458534,9.26178849065354
4.352193286525558,3.709825370927946,4.21146974645624,33.9989364125966
1.9074491648067144,4.537946452123633,1.1742102929581093,5.08192471145018
2.1106973935801903,3.2841613231173854,3.58965574505697,12.441514821533149
2.330876951084463,3.438316580750363,3.187447065759171,12.772567144080943
1.720390886725748,1.252204328196361,4.858773666557839,5.233581688985905
1.8324978284516995,4.86527665309632,2.9209820492990763,13.02116678009534
3.8839639131120345,2.6833641270578243,2.60783775725855,13.58955916936168
4.638613385013743,3.884428934919512,1.3307934549720786,11.98936047395615
4.081978459264495,1.851408367402964,3.3263276746761985,12.569209477578871
4.35494882877615,3.5245767484598525,4.560414973352127,34.999705938310214
3.359774269840615,3.17585809065594,2.6672841167287693,14.230182544289526
3.494671431932931,3.665998504098953,2.639976162858203,16.910974824856975
2.9854547488534107,2.032861375872795,4.023108832678165,12.208155230289789
3.415413197682489,2.932843838537808,2.395527308144465,11.997847069081608
1.6681424553153432,3.8383309018559433,2.377445118544882,7.611251151392938
4.204452256612313,2.601148142954439,4.384756490370965,23.976732411154668
2.629173658474771,3.493661498634184,2.4222517439463758,11.124727401033793
1.739876484719427,4.777197680171485,1.1590157354277806,4.816715193211223
4.087759327665918,3.2940348231564696,2.2473449090298585,15.130498576659926
3.7952580660853847,2.6310665747625577,4.320268443216011,21.570185823148044
4.313123319492639,1.6703112388610633,2.149357935318501,7.742264931854849
1.2913298926014072,2.401005267524208,4.610035641979914,7.146684413939279
1.612162697241314,4.120198110476265,4.296675192966172,14.270181454258662
1.321722030357051,1.916965499775716,4.451857249749565,5.639825412482346
1.5863810489667167,3.727970620887072,4.693536799509849,13.878745943087988
1.7134702215554052,4.327343242164943,2.43912440843295,9.04277785965797
2.290766924427364,2.16947416272523,3.2247045097699427,8.013003186573316
4.287722641487928,2.073403326283435,2.141129548173316,9.517511816513563
3.172694894833619,4.821150536850337,3.124851606223297,23.89892710565272
4.018042099726733,1.1864399071706653,1.2889601725017763,3.072343229910347
4.546606657308374,1.7120565612642404,1.556865256737496,6.059356756489357
3.768287256006832,2.441122850837696,2.288420680727705,10.525421725661491
1.4814018116651688,2.214004123366516,4.911731065409877,8.05482076098952
4.841310416870085,4.471741945839027,3.337427486656708,36.12613545522997
1.8485016666457623,1.695530621374362,4.637756560587781,7.267807852337171
4.693333326916742,1.8257263424153545,3.025171787502438,12.960958713058686
4.450138445137505,4.734634192503776,2.4865989684315197,26.19604367698232
4.838689691713849,1.662812216668338,4.704420240675804,18.92548823798743
2.7991143078088987,1.6402049602134685,1.9210164204996416,4.409809579835454
1.8023256905654952,3.112267655982575,2.02777665709182,5.687224030710029
1.494454147061616,2.044720502114664,4.653570589192725,7.110053301929494
2.3040855063317194,4.362981213687375,3.856875526576669,19.385971164663868
1.8336346260836536,1.8786050076232548,4.569344392915417,7.869953634047695
2.759740486262712,4.134111099397125,4.7622743966675625,27.16656996588776
4.34451478813256,3.9899626050163057,2.271340269504333,19.686218918091573
