d1,d2,n,foc
3.5514865168286325,2.667520615560998,2.1284405814178324,0.9263702930310188
4.036647972651292,4.342671959633794,4.962422792723947,0.7191956806589707
2.665453193467481,1.8167411540427247,1.6194375123190357,0.7895353929769371
4.300847305767607,1.3755931811280324,2.798353193805697,0.4411503879189832
4.771899705393664,4.368728605146975,3.092461382238392,1.090009547657233
1.8927890729379693,4.971827606699548,3.796180533169804,0.7740782061936072
1.7002699811595492,4.908591089963567,2.6797978311601107,0.8817702843584959
2.698164061451481,1.956361051663034,3.7520628817509594,0.4369672688581685
2.0969713715413074,3.3097580430032285,4.315558025025438,0.561555618263249
2.543161155889895,1.2638891232101042,2.513235184683172,0.4198673116598678
2.899772513788524,2.131344691562094,2.855529016470633,0.5936011788305724
4.4592623703816345,3.367278430088795,1.2539698749995618,1.6760217578778884
2.2618514402227534,3.511140181611864,4.166271249944005,0.6139858222494591
3.708405022380629,4.177934034529127,1.1661602933067263,1.8222192551584435
3.7183179105500352,3.0465372046181933,3.6012181728924544,0.6891760119873971
3.135077378215257,1.0590234859779477,4.131589404684904,0.2369504684638481
1.7226636305098348,1.7075501224812175,4.957310750471649,0.2870537753573227
4.279660191000431,1.5546144248873404,3.1372829701918348,0.4441070965468994
1.124518358356314,2.064270144517477,3.224291360374107,0.4079598114884696
1.191402314421837,4.838224682749033,1.0928233375258407,0.93877336004417
3.351625567190611,1.5475360919965917,1.5398191651363966,0.7731703130023522
2.115577768277933,1.591278306046497,2.1432194521473464,0.5495900456478058
3.1277968265606426,1.345513190671019,1.7419782237632164,0.6194363102993005
3.5569000573018994,1.573076962920814,4.255140400259217,0.3348824047841268
4.054541346034452,3.445800029635616,1.9471391742285649,1.231962374554205
3.251176471620939,4.9752705189064645,3.0915567644407296,1.0764660987028618
2.939069672575035,3.3204890446233204,1.0075200025923214,1.553593767841522
3.4873219718459025,4.338770232752577,2.8089716512882443,1.070474783659352
1.6557990235410325,3.5930230739169016,3.1000052159432188,0.6817921358062788
1.064534413461391,1.6531119342478149,3.064399510925216,0.3580259687369474
2.699987470514662,4.786470010726072,4.334807286582812,0.7836930992700831
3.2991104500686204,4.542226628860854,1.879691845852823,1.3948205739487918
4.92079602440782,2.957719401910341,4.632919223474389,0.5650990038880999
1.8126298666513088,3.2178612936415023,4.256422438987384,0.5334945213347942
3.270682743049627,3.667810518530599,3.306130460981369,0.8284061755594835
2.497321619112097,3.378918869392846,2.237810307784069,0.9409861517129936
4.278840756807838,3.312255369389713,4.253861965500413,0.6587668447813324
4.70050413624555,3.1218223747682123,4.87997683210115,0.5630867690032835
3.6521782147834183,2.3846251343266305,2.6933802945927647,0.7126127833166103
1.4090474571221852,1.1088471264613466,2.1076438254844936,0.3830754663237442
3.2605716599561743,3.0233709084657807,3.771571885497628,0.6434314452280205
2.005654888241557,1.2954013666246142,1.1067914825968903,0.7391033845961231
2.2700661124800647,4.385624902568944,1.2695961646510958,1.3698514317743775
3.2317694402276405,1.3249218087797936,3.112054483882936,0.3761821065514783
2.79611040379506,2.453482356260226,2.1496400383237586,0.8105051709453838
3.3491244279614505,4.529732358737512,2.579534626665277,1.1520036037191252
3.212135317221929,2.001323929723926,2.670085207582757,0.6077258394004094
3.621303671149085,3.8518716068916095,1.325834169655248,1.6119962729418418
4.746839182409941,3.392886159115777,3.912464066057841,0.7332432241774118
4.854129238350395,2.252692484657331,2.438484981818452,0.7761047168209579
4.193798929090369,3.558241873560402,2.278403154286845,1.1379614340040802
2.4882009236379257,1.787524666528466,3.1238943129923045,0.4652232002419336
1.2046488032910152,2.480685085513868,1.3764445799401446,0.7220309643275667
3.642650579959098,3.84696834539782,2.109370002933958,1.2152950418749868
1.9134728714063352,2.036519448315865,1.526053783156538,0.7861919253579058
4.272653398682482,3.5005173195240697,1.0550459885744976,1.8676097656047983
2.281817130070061,2.5460906574309026,4.915920816400693,0.4221155953830327
4.600120077242819,1.4340791463995353,2.372895412630344,0.5341785928379864
3.099685071159669,1.5382718709441623,4.163437497121896,0.3301221832697043
1.1927346847296838,3.4566482441307698,3.041631691026591,0.5819549268696086
3.467085711823536,2.682520906363409,1.9076239359997271,1.0004424616384515
3.118535696752363,3.979095169527911,2.1192853339649447,1.1719645174123428
4.2915105104644615,4.322361814813197,4.958547427719038,0.7245311503042037
1.0715454112381244,2.6558254597532125,2.2191011859689493,0.5653577796948136
1.0696443711836388,2.560729442938351,1.817781693158957,0.6079918581623759
4.628472679245679,4.133465706397443,4.1716852402924784,0.8161264247578096
1.7344590159523705,3.6053696702441527,1.623547080796814,0.9738404340879734
3.045032589746372,3.2386951045413066,2.91206122548268,0.8146306583084209
2.3283119582645875,2.0506852897543486,1.3561956128609096,0.9167302140635468
1.4949245447425272,2.962163528581522,3.2736239985875053,0.5636735948221481
3.129730290492147,1.1922875420762349,2.296965471249853,0.4452288231886087
3.195461921310672,2.8712871083848657,1.579891465039215,1.158504410545226
1.5557976173805828,1.9831328560860304,4.958397968666185,0.3181630595460352
1.701058478517429,1.6426849166913402,4.7784173337582745,0.2859777061394794
3.671603033955453,2.0389154257106963,2.895139456378781,0.5909112447440396
1.1570023703940118,1.3284928552477844,3.133053742140619,0.3103032051394589
3.547806102730635,4.810765746176868,1.953547965484141,1.4536094066975906
2.532348587693225,2.4348402942043843,2.513651531132012,0.7006439385516577
2.3157589691189875,1.021905275951191,1.174235404957361,0.6325556027340078
1.4523483900770526,3.927570418478052,2.3549768748571345,0.7763122500214382
4.671828012829393,4.422734381230237,3.1214559803927684,1.0871643636054933
1.4650002702073306,1.2788342333826304,3.039108794853268,0.3268976067258966
4.978777371956772,2.517781705190971,1.244989807668349,1.4381632048986774
1.718008566347915,1.272878537033895,1.1107145952239184,0.6874411896500845
4.005398843429669,3.613146966053624,2.739763569850828,0.9921232482522216
2.038157922248942,4.206094481677507,1.2335329642051658,1.2756535820943886
4.006155113320899,4.160822834398258,2.485676510709153,1.1806150684669168
3.9414256234485903,2.337552200051266,1.699499066353073,1.019620046857447
2.275672016449682,3.469655261778972,1.4645055744824793,1.1607387744878446
1.4964198019266797,1.4570182503973808,4.255232024150271,0.2786471033524832
2.1183269708020283,3.930179533072232,2.627570209221151,0.8767061479003111
2.672371062034188,4.178635321274303,4.920172308116407,0.644471638612197
4.53745878183955,4.617389784678233,1.5352406198756294,1.8087150276871775
2.039543117125397,3.6716459255476246,1.6551369456521297,1.062592306338276
3.0421149732468384,1.747653644566148,1.342173132367182,0.9118226922851388
3.0157496008381948,4.259638469254562,2.860171769644299,0.9969579573868836
3.3028141719434028,1.5554718102110776,3.630623281286652,0.3792375232235676
2.5522645131733874,3.183879041139874,4.539369582212613,0.5501928613164924
3.8846160304427606,2.3517260632842167,3.1675417772676338,0.6233145085526058
1.1346934443400265,3.627818203217609,1.8971291402037047,0.7121316591518168
3.4392381715484825,2.926326317858598,2.325299599923502,0.9213397203336836
3.787296322288965,4.668923443091939,4.911379751567343,0.7598955043891081
4.569560755687446,1.7057259918292362,1.832311235414852,0.7733644859968155
2.82006745469012,3.8838693298429545,2.5897603971673395,0.9790478842519488
4.057312494661501,1.3471267712631505,4.172911389457569,0.2990335117765333
4.950042024699595,3.679097920056209,2.5108258063203697,1.1306136959416755
1.062910439868174,3.789194923584836,2.666231491287108,0.6081046984819922
1.6684968403692828,4.828467138138226,1.7697854465346103,1.03533238457873
4.398872537647621,4.793182900131933,4.877920374810856,0.8032065758637847
2.290350993699473,1.837304467096517,1.449903446478984,0.8158194724949875
3.878987162344531,1.720498963477644,3.50061433520978,0.4362145483191483
2.570597081576869,2.914621727934592,1.7483046824488024,1.011271645606723
4.232214691640513,1.1727211201119982,3.761957050583908,0.2903457068536312
1.5002945580215772,2.4579205443622767,4.36699643829693,0.4092926721456275
4.9169260330062325,4.984637629658934,4.220443220507399,0.9523182089724372
3.417053457943347,1.2461642193738478,1.1432870822522865,0.8263815659938658
1.585839639007176,4.919911723764657,4.961445770077562,0.6101196347426834
1.9162772737424436,3.5211696185760784,4.621092434163831,0.5451910416980997
3.7549182819950473,3.81651269438738,2.592351463400567,1.0575704255867004
2.3911955773861884,1.2309426124716527,2.157476011819662,0.4606377675402022
3.507860468141801,4.758118493675804,2.7722756985033583,1.1524518419443872
1.3195640439603815,1.8742736599535537,4.316083137155827,0.3267302122340276
1.7287401027878295,2.841146028222938,2.6438273469960403,0.6626880785646032
3.6392014577254095,3.024939063771798,1.2761878470412866,1.4353908974387084
3.565312864942595,1.1055547471307698,1.0892000542699094,0.790084694023722
2.2604517483667115,3.099497109472259,4.685144999145284,0.5117781239218532
2.539077563067236,4.127627390667412,4.241761104556376,0.7034847193093018
3.2391033510521696,1.0997786531493985,2.269957965555417,0.421453519228788
4.065310328575217,4.553575826641671,1.5153305849757617,1.7278264197119786
4.150008967538397,2.43922105040596,3.7591364433347887,0.5611404572036289
4.589862724484371,3.777252141597751,1.6210683849126948,1.5455054992068609
4.974796737865109,3.838868043498719,1.3936814031803515,1.7728669465137512
3.694182120055999,1.6214374389717618,2.051870043240482,0.6509740675076472
2.035601133354549,3.8018467834838425,2.150545616956079,0.94615119947153
2.7630268321120286,1.8706712159499164,1.190523592293068,1.0016656430990305
3.046881620352845,1.349021920648806,1.7325335792164402,0.6201576950786714
3.925711881806287,1.4873140842642465,1.2910768459618105,0.8906383521825848
1.2637906888337418,3.0692680513265924,3.8614276620838734,0.4879562036118596
3.577878702285478,4.552439410415801,3.1207984993916518,1.0362506706043615
4.94639658354552,3.747533229766893,3.9018400678916616,0.8042833246978428
2.6715024874984405,4.738861449524997,3.162334702650103,0.9600239276716
4.44075665914748,4.543468396760806,4.042569696634429,0.8969084761196531
3.362708319767137,4.651283122977013,2.4629875464047286,1.209324420674735
4.228414699981098,2.885135790589308,3.0703490724073736,0.768822145201855
1.430618893936686,1.128369039239367,1.9225777023715185,0.4161718388680862
2.433433874330094,2.8839852230019645,4.132182360225707,0.542374406909868
4.534218063663331,2.658561335899594,4.587608717080709,0.51383674580426
2.880824577286162,4.497034544863004,4.925764507342338,0.6932606116767683
4.0006017197500245,3.375898570979165,1.9517967236120015,1.2075564900529407
3.1519683016331794,2.398916831257777,3.2059452836932,0.6047134659598773
2.829491381180241,2.3621355522534286,4.027088054240531,0.4858446864373555
3.5460582813675403,3.347905915677393,3.748503671988499,0.7134400441724086
3.0237160069838382,2.803039210427974,4.299541261553005,0.5363067865802608
3.4364334254933926,1.4118143183669387,2.195972602765913,0.5415870290536022
4.094149401006402,2.829777173198861,2.426472313544998,0.9076640560391812
2.29979567686201,2.5989775714797583,1.9484404620088245,0.8442265106982899
3.855672946072717,1.6434722919256166,1.6250794626723164,0.8011750656230139
3.6004711940887204,4.293607966584744,3.9839906752818033,0.8294417247714116
3.729214055637712,1.9721287685944036,3.1945666164232898,0.5296582031334207
2.0833493695873297,1.8880046188207915,2.416324252016483,0.5682380172799951
1.60091570827527,3.284403823461946,1.7367211542968204,0.866986340251198
3.341350325422297,3.305554811518493,2.865472609930785,0.8575255140420089
3.0197020693722134,2.9085045021307425,3.1262171883262524,0.7112313201260532
3.619605755541168,1.0492995819066795,3.195247326207854,0.3010781153680658
4.544111401840658,2.936095752270577,4.743375326029476,0.5447799917459974
3.813723182925211,1.0261885733216896,4.939941013673422,0.1970022749024851
2.230034124540356,2.681752217195569,4.1234659436626,0.5035183283175398
3.4274563909196423,2.057276462916098,3.0963980551198733,0.556527221058779
2.56162393323469,3.8079412690910823,3.228736461146388,0.807576413341106
4.731361739585246,4.964921843221248,1.8428398445161327,1.7166568085337524
3.0107722094961105,4.395924063820159,1.8043010491086149,1.346639310130103
2.62861883428413,2.347707492679352,3.508421873051599,0.5333813398282007
4.029855645988894,1.843457430236445,1.6239094940833343,0.8856987191179275
1.4095493038498863,2.592000227351242,1.658129731598467,0.7412035174431381
2.4874159904873605,1.4145535560552012,2.156960001516816,0.5189795806469647
2.1545124986699515,3.382317406416278,3.6253805378562487,0.6510395394294634
2.9259589536603463,3.868303992368282,2.894891814723156,0.9173215176157524
1.8322499906673984,1.590217398633865,2.9129419053561487,0.4205982917441009
2.1884839746514198,3.393029696309903,2.3462523458040048,0.8707546240144662
1.4135160789501289,3.8754259985182617,2.1855739061836146,0.7865266296577346
1.1664863404977188,2.4943181220226114,3.292972713056058,0.4592496510619747
2.2433042914495798,4.519540640424552,2.491059917789719,1.0030628855977732
2.1397731770254897,3.706115997319946,3.748755197155567,0.6762036882576963
2.7782364553120584,3.606273632795352,2.65393781302451,0.9125227920022848
3.04258576480877,2.335667887540114,4.108174635146822,0.479029461306005
2.4785745197295928,3.376177209341587,1.3448873278712514,1.2471877475069757
3.173368062670797,4.332797608278901,4.929393221604956,0.6883186307716885
2.939346613212486,2.328624934234,3.402825818416229,0.5550885636847351
1.1500978704642546,4.00306188419211,3.7369999743105664,0.5546229820265273
3.517811023563524,3.095014177218738,2.4974123365788325,0.9164371073224644
4.986538130912166,1.3285773339196163,1.6575152558702193,0.6905474019723147
1.1925453687398595,2.2869261319409784,3.398861603162648,0.430152575886052
1.6639159152413026,1.3797348122628297,3.949848112330181,0.288704371583802
4.714764986024293,1.1443098365788351,4.526413392861757,0.2399414505724079
2.057842261907126,3.1735907049971863,2.228463436239981,0.8416546143272455
2.5675940775258765,3.5998302602214687,1.084565881607379,1.4476972278619844
2.656305834066312,1.2536734179823967,4.535529475388733,0.2503596086536031
3.5886568012230797,4.8208943402005895,1.364747883004224,1.7801640562523615
4.75838288184025,1.4641634059430877,2.5031884164066702,0.5208895568146336
1.2542231079775896,2.110696821248016,4.753147725716736,0.3279506503878388
4.21277069010361,4.0558540184534255,1.691961251023832,1.5277935555940083
1.7144138458644007,4.237530483010947,2.1701862467699176,0.9128881924472928
3.147979521314364,4.9733477157176935,1.043832821819251,1.8955569959119545
2.824448384520391,1.4910554694715388,4.447130147097191,0.2997072038547589
1.1265138332644231,1.076227461493204,4.523663552512245,0.196426834259085
2.77650893320225,3.49069527257025,2.0058176739354407,1.0697671077429414
4.89249963675322,3.9908667494208783,4.573820143918015,0.7404849317679665
3.877665277513138,1.2440946029726097,1.1618078847293534,0.8391054782720208
4.3329002235396015,4.192454548982208,1.2406600553864022,1.8985448297547949
2.4926469478513136,4.502879492845187,1.0146621710330206,1.596127790192274
3.593755705259092,2.927913474429086,3.250480548228716,0.7202379490982707
1.65706017930107,1.3168198238909476,2.7972756351124883,0.3666032603161692
3.597253577212001,2.6274187698524134,4.3452728322694805,0.5176497875569979
2.6762526683405423,4.599790998937489,3.4205448331651467,0.8950249518524491
2.87684966811354,1.6631527854674708,1.5280180459894588,0.7896709133319587
3.5737853118069194,4.709408205737681,2.383562351397737,1.272356674543954
3.32304254535573,4.18137948572876,3.8451446457029896,0.819325180589816
2.104126129617389,3.9422923970914856,2.966662521138396,0.8144789108692856
2.3549377316627047,3.250293884286105,3.162910806476446,0.7154329579603301
2.176892850581736,4.261400964148885,4.961804743787662,0.6158658182693066
4.832825545447993,1.7209924074266167,1.6196827331401686,0.8710412291752047
2.9749028356955702,2.8896763475563105,4.641392585296847,0.5148419918878062
2.047683709010575,4.26128786007898,2.1644266373646626,1.0037293689275315
3.020780997418253,4.598329534671306,1.6820580170672683,1.4350540972749897
3.5304383227876004,2.728513589391466,2.002541651090034,0.9831079507088066
2.3080687058733176,2.4722052198690774,4.099723782649564,0.4781053316481727
2.2864981697872477,2.027191471559449,2.3506079203949355,0.6262175300407063
4.558296289270879,4.483751808326163,1.6647276474966255,1.6930205857279506
1.9529515219236409,4.5463155472042684,3.528770589294865,0.7762601119841195
4.203742935994915,4.22653825382559,3.755864025820333,0.8876882583577096
4.943393282850071,1.2493879358717537,4.764994191475757,0.2489944971708586
2.756076033400865,3.443498512896344,4.813664758992882,0.5679449057063882
1.1784857418890553,1.8323813347123576,3.852419714012642,0.3388729908158815
1.347717488907208,4.044388592739407,3.519152266244492,0.6202983900541265
4.542457960440206,2.987765779578834,1.5797087428048533,1.3353436596736812
4.843718479767725,2.875605902106682,4.3370234099874345,0.5832043046203444
4.053187056407174,2.4843243992742665,1.9315673207056507,0.9763513231021994
1.7765996693166386,3.8813326399649473,4.724288500123204,0.5617803695399562
3.1937565809960486,2.7184745572102926,2.184370670801965,0.8955445829310376
3.537997011447473,3.040796508430551,4.199935130156389,0.6010187784123724
1.8121793845707908,2.555539536489936,3.2534400154348337,0.5479707412218481
4.9726938801296345,2.3953844455845688,3.2068887891677638,0.6494026972361757
