n_0,m,x,T,g,kb,n
3.306208054469118,2.378538763599416,2.367136795705507,2.8876988461199127,1.099076194463982,1.86956997706414,1.050832280295516
1.5010153486395716,3.638615605201552,1.7729552827470454,2.330960920219576,4.288268326260621,4.241186855922717,0.0914325874443376
4.179526337404174,2.628601629159842,2.5035062890524933,3.880455177071402,3.17491050436278,3.1733804856708057,0.7660691699387822
4.223105053414408,3.5580160275955084,4.460954819530544,1.967721843420708,4.515447689771941,1.8217435219926288,8.762533387410302e-09
2.355392483387296,2.6338311737105435,2.1859861616397875,2.519304886856942,3.556208968819427,4.097889999852495,0.3241459276640694
1.4383677518067874,4.705311671110451,4.564888704198506,2.956439652341275,2.1166763653124985,4.960943599163154,0.0648074739611029
1.64628368737977,1.021999462960178,3.7616045654596766,2.4431655730718864,2.9102805109856784,3.7638656922831473,0.4876553790220383
2.46371500862367,4.58094929420318,1.5628508524443592,2.8709106463234213,3.355833170876208,2.874661829344526,0.1340562970959047
2.114752060344193,4.946361751241758,4.319022625596124,2.182838747945524,4.766465593529322,4.901739401932459,0.000155638893308
3.1238974038341154,4.337669354084162,1.9433126844186075,3.354092899548428,3.654784797614354,3.0870662348233893,0.1594091291291667
3.829698728883124,2.157070897687697,2.078777637628904,1.6923623183196117,3.846093484354213,2.966005281676258,0.1233157507737794
2.831956060490699,3.956860523173911,2.325926807664481,3.1940337650520068,3.0934047449701327,3.60777433447022,0.2393938874210498
1.230793314408123,3.587374679746401,2.4997082788102096,3.399822426877112,1.1983956213192113,1.4735492112005155,0.1440736729271082
3.739536685568482,4.19386863926424,1.0464124976022853,3.804326066122079,2.5644754757955663,3.326503213841104,1.5367302955380675
2.984076330429436,4.343406817032605,4.209481350895377,3.060645696220637,1.8312649611548624,4.021190751943982,0.1964846375282395
4.964930697261444,2.3504069072921925,4.562952788116915,2.365205563309396,4.389851918292196,3.837831573358847,0.0277584027592175
3.54160987886984,2.128942512545429,4.053549547062859,2.859391795372496,2.9699804287295555,1.1785506223702673,0.0017625795258029
1.025337559055706,4.497964994649317,3.0439767679337644,3.855243446397562,2.3673287391605458,4.684243342815227,0.1703646909461998
2.8289025924927547,4.964788496914145,3.571034218641288,2.4464003858951555,1.3606034418482182,2.333541073788548,0.0413508586310887
2.890061162200829,3.671060196308578,3.1898345643688906,1.886825177796878,1.5622853203001403,1.493389796087086,0.0043775309413107
2.0435235623581423,4.496973847779416,1.94968918434246,4.243158680210426,3.707381510705881,2.859972444862356,0.1403118727714618
4.430579302375302,3.510791365982797,1.6451482512869706,1.0575576288109216,2.4798855248478358,2.823184311569895,0.0365605056816907
2.5014911664157222,4.377411021956619,2.6001613796889678,3.710454926808771,1.4011449619959313,3.5182771001048407,0.7373049550531933
3.06781527977484,3.3520951374686043,3.5274816147340613,1.2022682202779449,3.4660364659698195,2.6835580910232344,9.33346393789831e-06
2.181646349753818,1.8331676422382936,1.1227609183318723,4.681225796224151,4.7778511340014695,1.3405532004018743,0.4552291875503972
1.104202457059115,4.530621322847459,4.518116657463976,2.1741659485469462,4.039932912652131,1.1700692374015578,8.417263272956516e-15
2.6354480446229305,2.362456582510297,4.033960607901252,1.987783657892273,3.55607227355816,2.6795064081543454,0.004545320096482
4.436698948300307,3.4258655890147933,4.772086950158305,1.1373101840150035,2.886427652413336,1.5327794057094812,7.778775735268442e-12
1.5307219701949548,1.7148660807044689,3.087111776043385,3.580935003198806,1.3137095921127149,1.5959715744342753,0.4533114858550112
4.792808023802138,1.2108682887981057,2.289142242387507,4.280328621556645,1.1484401863215434,4.187079003627007,4.012832342111882
4.191387854766543,3.206598989350766,2.2537207946250737,1.5828916809709508,4.782293999685885,4.272829344977847,0.0253015322570011
1.2113913555539866,1.7361904347174997,2.178792846637925,3.506573381102729,1.3060228988226608,1.1170347552743376,0.3431735337063198
4.883169146082684,1.195342266284749,3.1369492423800267,3.751161939115241,4.259011417296939,3.284456576226795,1.3358567996885309
4.969902038221599,4.459510845776613,2.913914234028992,1.970018941171514,3.6715468559129207,3.9482526663948208,0.0107751311428579
3.3663970167994246,3.969559367764188,3.4625853105080284,4.08702311156514,2.474976886100366,3.329389189093357,0.2763270932972183
2.1920563602507808,1.988199310994478,1.2146099399873185,1.693854731953278,2.1553690601943445,2.88345741875531,0.7551457363635792
2.8325685681018387,3.054270360163093,4.185769500002354,1.08024803503005,3.6819035007478766,2.1715045743184964,5.46290618616335e-09
3.99350482663764,3.821731157525096,3.5401823485259576,4.859060882870546,2.343248955626127,2.534204570439788,0.3042415702807158
4.30167971927867,2.094839593627015,2.860183423638233,1.2164737477885574,4.570665076315297,4.5448983970684536,0.0303693014717262
3.542364341843669,1.769623298135147,3.474941681051087,3.540456701374958,4.015230196938521,1.0445467811620217,0.0044638304188364
1.79361442463891,4.272522409668138,2.050443787820594,4.032238595137015,4.077039580957571,4.590945709485922,0.260488641049313
2.702360556539594,4.80121223754956,1.7334397277874372,4.359880753542227,1.0574982707922174,4.403250983185725,1.708603591653581
1.9000139596628955,4.989455832482909,2.462505003869972,3.723143533530509,2.652547556944012,2.825281373589956,0.0857406459804931
2.403139144609832,3.5249096687098653,3.7571054942228335,4.261014026287423,3.462004394503708,1.4125565038487262,0.0011818378985316
2.0571613703123672,1.8769649968955624,2.87086081924032,4.942842520700909,4.235704169721972,4.8979747311177775,0.801370579217603
4.01936670258266,1.4287509076900609,2.5729060595954643,4.695515374563355,1.7681741309844798,3.269405730109093,2.631941734374664
3.519172407998018,2.690731124356597,2.7822709906856717,3.1457675796381253,4.830511160933466,4.87693307741873,0.3332254690918592
4.000370303939327,4.900249974236377,1.170973381299354,4.055741642538719,2.905954889561498,4.636870522780965,1.6482652027777762
2.746917024163764,2.552801924455355,4.05625130899412,3.88287059147871,1.05978003488613,2.610337659759356,0.9303255412515998
4.4438783433991045,4.833906019955261,1.784608636237829,2.1797248544160848,4.196968689055442,3.958235019366749,0.0668809239613433
2.139451555751568,1.6417681575681249,3.536910352399297,4.107980266954858,3.8371081512121576,4.042814202540583,0.5593023210016227
1.9580570815679448,1.1047847765623944,4.231891676519609,3.805811557252736,1.579370350707272,3.027239045378043,1.0315216911223155
1.7321188168169075,4.812204148441031,4.307454299437392,3.08592807420766,1.2194640992223658,2.342736768779876,0.052492685149315
4.622322265647728,1.265027734901452,2.370029638310458,4.573403730906067,1.0257250724067193,4.404522574182259,3.967871469002304
3.752140488657733,1.1299465733257867,3.053767892044944,1.2658505024570648,3.456579590537048,4.105295307098347,0.3780090029843784
1.824910727549372,4.488505535270975,2.7565043445478987,4.867193654250031,1.963058907005936,1.6230785608135396,0.0843334399585519
1.5883850604009395,4.449923646552209,3.176563889183681,3.5205030849812373,1.4408660531953457,1.2829439537013667,0.0174798048924581
2.136259749986177,4.943999932076196,3.61068224674392,3.594585979393409,3.3762086464453294,2.9907171230638805,0.0078503453758994
4.446003287868107,3.731764491825915,3.3314767587724794,2.3477709078433104,1.902148486606312,3.006963249862026,0.1560251187531091
2.884842653014841,1.3632618781119406,3.8701641850255344,4.598045574813437,4.903560070705195,1.4376739029771497,0.0576007028100806
3.074167960079585,3.6018860191300237,3.708850277453256,3.0217307892048173,3.432620547614313,4.315524303430869,0.091316288831301
4.007433762527116,2.964757344538403,1.1997592018428684,2.565548183514507,3.027670017470383,1.728317497967859,0.3532326480031724
2.1419946039422544,4.295010975096494,1.0082150009282258,2.832513248340979,4.135308813472235,1.4589166076369162,0.0281107137197486
3.3382522675345565,1.9865657739855749,3.08640979886652,2.7536857185007757,3.5322126853651623,2.013465878432941,0.0671608348792821
3.2200243671620883,3.717750514230892,1.8139941989685795,4.955778781342278,4.703585883842036,4.840573079293327,0.8581889900403527
1.9331815448369487,1.4190826524548994,2.6350125608505963,2.0098001198817523,3.4746946310999536,3.735098622079258,0.3424417891624391
1.5433134277207197,2.5529729843560816,4.280465181663128,4.753558183292017,3.718712010270749,4.68237567461376,0.24861931021704
2.9194469004213417,2.504928425539199,2.8059642484930287,3.275951951024365,4.492515959854671,1.9942434749401292,0.0232374353394196
1.7175100937194203,3.629952154635544,1.576961930567116,4.000800604563628,4.823455997376593,1.630237843717508,0.0249106823002381
2.695867986646817,1.2124229143659675,4.34499643908928,1.8198613477405008,1.58275945421386,4.832409901243118,1.0445804099964482
3.4436551078062787,1.6065704765706037,3.320198983223082,4.204841366693504,4.890601198770284,3.90383247912641,0.7027940145638588
1.204176368839145,1.744719659934164,4.596143740056462,2.9245227901648647,3.7767964270940433,3.538530884819929,0.0645178048071604
1.6210546621879025,3.353359644695478,1.6254773570286418,1.693314724761998,2.858909728013515,3.295365392325732,0.0993012601661283
4.703353362149748,1.96444190509647,3.8854408366926503,4.817393424181558,3.743481635365279,4.893084374362742,1.3994993141876295
2.1408617651637947,1.7129425534479976,2.5164770667851566,1.3263612124644024,2.0152382149118693,1.7321726821197494,0.0488103335805666
3.466323472728277,3.3049461544860503,1.293382680166045,3.2660258283394463,4.962557476015389,4.483474104522232,0.814197015042065
2.096238149094648,2.534589769608225,4.768026779603275,4.010760962105279,4.961646391719851,1.5998970962659853,0.000183316389076
3.57237294616394,2.106934043574629,1.5299349785973066,4.615468959580755,4.308178743911283,2.110034609412743,0.8583477750040039
2.831504066873576,3.122116687261223,1.8907056249808352,3.73396874770934,4.329166912445313,4.607685633210299,0.6411287067875803
3.7897924800312937,4.127206619104731,2.328416594371276,4.656286070499459,3.670606133804786,3.958341542230038,0.5590525993335307
4.579527760501589,3.155716846274926,3.11873083655949,3.2349294195164826,4.254721264585831,3.4991860499287646,0.1133055667514505
1.3681918860853042,1.853734484740715,2.369938331068395,2.1716891969716032,2.90039107353661,3.820469748141931,0.2945572916612817
2.670618971633088,4.266282551234596,2.1218572808864025,4.0226742248446605,1.833634684954342,2.3054918772598643,0.4459842024716736
3.747993417893185,2.022973475839946,4.9746472705396005,3.5085162004443973,1.7591301024764308,2.17084229764743,0.3667355847523779
2.033090276868887,4.3310838236440095,3.6794175832646463,1.2193040729427764,4.9021270506781605,2.6277434776543065,5.2394807553197206e-11
4.3659265920458905,4.58828865101639,3.961311968585659,3.057065791269354,2.268762395528116,3.802335436295378,0.1257223762287334
3.2816671769229915,4.9891048365672255,2.614266388406842,2.9747473187495848,4.211217857271279,1.094652946730526,1.5508971013575117e-07
4.392935053046954,4.290790881404675,3.930849048963781,1.5390902696488378,3.4607735337209924,1.0620276964821334,1.3609585644574333e-15
3.5052565134242286,2.43917293870393,1.9021354549970024,3.840136404554373,1.505781358417556,3.179207441700178,1.9778705315653724
1.6642585071034213,2.835448688631092,1.954136403080441,3.125516620919344,1.4203650072133276,2.216088168638126,0.5342697991508709
1.2415778214352136,2.5083499189539378,2.5888629535919145,4.909237497443602,1.512500244943769,3.0086562136042807,0.6385258757482244
2.755199943793134,3.044763663266195,2.0937632202403837,3.436777667650029,3.3887775829243245,4.741583922797045,0.7318187145203524
1.1256570036452005,2.774086485676102,1.7692800713185908,1.1824580128424147,1.9458032546455075,3.341342019688749,0.1003779895418596
4.348705282733608,3.780948449175699,3.815578400644214,3.693296414901856,4.563706109586343,2.3568216531558077,0.0022566248311731
4.472726154246402,2.180078855728349,1.9687154700941627,4.599211269240657,2.532768802582636,1.6813572577417315,1.096639526804942
1.6392706504047905,4.13053209900822,1.512175760000675,1.6185280097673278,2.166483795558686,1.241769300410263,0.0019524797800587
1.487454906027521,4.402028545009977,3.4677689029358945,3.823963384107071,3.5451452098354683,3.7138123314825777,0.0329217712003884
2.400225924294908,3.7593312083061137,1.0336451270379086,2.507875212438804,2.162014992178538,1.33043280590945,0.193523392276021
2.466908146962332,1.051424877546848,2.316198424812048,1.3739807028669595,1.8192554820053,2.707812373804747,0.7498658730976153
4.001054603832449,1.1476440133942702,1.0088884342955606,1.4811034212828669,1.5025876992169036,2.777675796634512,2.62130439486478
2.0563150166940303,3.444451203487477,1.666789054938174,1.2125306297750504,1.869277148341964,2.230148397602493,0.0388603438554847
2.714775809339892,1.399972650853948,3.2252710458281024,3.3444723401902907,1.880104062619338,3.3637558814080624,1.2764866493529723
3.213083939578284,3.0838175048343723,3.464667179457146,1.3842200501715576,4.798639795628242,3.399506629227065,5.95751182993211e-05
3.969441782173004,4.465739111021431,3.410345372230726,2.87785869262603,3.445916536761917,3.128270655096222,0.0116697096196979
1.9660072701443336,4.964279068701141,1.953640445344965,1.737337764907306,3.241278403998384,1.2529465087889724,1.0517044331067142e-06
2.877144623702921,3.851800348177069,2.6402431041304064,3.52775269791113,4.995699831511287,4.785948962718136,0.1419457987454119
4.074445951238789,3.749568031228436,1.7208952387489913,3.894033484187253,2.620964991827641,3.990368570140334,1.3721044258741089
1.0632906879205517,1.7766146076621432,2.747147538792225,2.866773389344366,2.4960547173394105,1.737974089964887,0.0922079332286273
4.8370824927899685,3.634744543681948,3.991980590917757,2.871497474035844,4.692132329723739,3.2071425901141395,0.0029782020430628
4.2010481056256825,4.642535711358503,1.7193804410433002,2.405257449916524,2.3114310983292587,2.2440198529131363,0.1376497737925492
1.3490343860724043,3.7820116668509343,4.056921578403243,4.438435881149969,3.741660435446289,4.670489965812136,0.0845808236514138
1.0321002363200784,3.0027293096188763,3.991631350411829,4.810452588078794,1.2240011185004986,1.0603638642806912,0.058161716247511
4.093227194189632,3.319888974267569,2.9160458779885525,1.6922487645816675,4.294208241047987,4.249397808553772,0.0126290932514785
2.416929109151176,4.834467725049262,2.867647615246537,1.0532112821961328,3.688025535191159,1.3183037105129585,2.4579168498270643e-16
1.439103005836217,1.35479383856367,1.0279607044908836,1.633179004271323,2.0849870943870976,4.223480027656917,0.9446433971543916
3.681475773277168,1.3638555629037643,1.9759408305910855,3.346942566192534,2.233745417752482,1.7478333559431043,1.3155890058012014
2.0304619064575267,4.0447764259302605,3.250809127171133,3.194964720570321,2.250137955269253,3.500228664616184,0.1440797524879788
4.823050232325481,2.576878119173769,4.720606979591061,1.0310197903316416,1.83339106881143,2.595820809436064,0.0011596173354489
2.7227561464152306,4.970472656518794,2.839551601816874,3.782194014769317,4.281888909218541,1.8213458233800612,0.0004216541579144
3.06013964823257,2.920969467972027,1.236543016951544,2.3831732859122146,2.700381170884184,3.718285543083717,1.0179347099777032
