q2,Ef,F
2.193616555644204,2.0520344387897143,4.50137671768118
1.9016181771471603,3.8015234222305727,7.229046040564337
3.0060571694429314,1.527150408938776,4.590701435608112
4.528882055538565,4.665746486058955,21.13061553640452
2.6081915572613354,1.4638508732979014,3.818003488825219
1.4688898665225016,1.2642772155291206,1.85708399036601
3.139977057292065,1.2161078728284136,3.818550819873475
3.1907953885130365,4.141046532319983,13.213232178944503
2.0545037285379824,2.571115372910518,5.282366120145984
1.377104297944194,3.3053489504923275,4.551810245928315
2.933754432681018,1.9608886400560284,5.752765739758226
3.0142391813198737,4.365585795496681,13.158919754199584
2.4010559183889777,4.4415916200011525,10.664509846270654
2.6148975165684494,2.92922709525022,7.659628656834814
2.771386164597104,1.8913120143188704,5.241555949419598
4.089288575297187,4.161944374658411,17.019391582313034
3.2898224336177653,2.3947966914012517,7.878455879325437
2.92323402805856,3.0638775345115,8.95643106668818
4.582153113844072,4.614150850338199,21.142745686623453
3.519933539326669,2.074143404781617,7.300846935864026
1.077817355203197,1.2392651413844038,1.3357014770824542
1.6006978682004394,4.165098692742676,6.667064598317638
1.596562043187888,4.418651740245343,7.054651650541821
2.1827948239312964,1.0512018505710352,2.294557958333456
2.9241568850702326,2.807129017150207,8.208485642780213
1.7414701335365188,1.3651022438463565,2.3772847868821154
1.7782001223916413,2.599658140288064,4.622712423236662
3.4748450453173327,1.5146667228353063,5.263232157151306
2.692222849843969,4.248799687932104,11.438715604260736
1.929157285478826,1.5581158711741194,3.0058505844957404
2.782801872645724,2.899950619651608,8.069988014946622
1.7370292237051903,2.2997449458886488,3.994724178076895
1.2377204827141537,1.2761159075746007,1.5794747971224448
2.781065145893816,4.681529700454426,13.01963907940052
3.288383697108072,4.066466126417407,13.372100914953212
4.187215786298309,2.656778144960404,11.124503389270542
4.044522347839953,4.468789805620314,18.07412023663072
3.20729506796563,1.3728536924890693,4.403146876958595
1.0479768320974716,1.4733639722283345,1.5440513081423968
2.849337665381708,2.371099475155966,6.756063042928695
1.5659245234596524,4.761163458016053,7.455622619107299
2.719539222586526,2.5330790632749687,6.888807866489014
3.7775289196464903,1.4784661773426504,5.58494874163106
3.229705642443203,4.957906988826963,16.012580176523034
1.8475056990798504,3.346566034307469,6.182799820730104
2.834665218730619,1.6774149339291111,4.754909770588171
4.063405335524592,1.030984051993038,4.189306097709274
1.304410653175815,1.691780728194419,2.2067768046943383
4.020196039420721,3.785510452303149,15.218494127534862
3.954119344741311,2.1838531276562634,8.635215898139446
3.680571443838053,4.236417144946947,15.592435967877666
2.031920688709606,1.5641816540915352,3.1782930638486038
1.698603494739218,2.357083492063277,4.003750257010802
1.8137673384726565,2.180428622478205,3.9547902193218953
3.843817094061845,4.390040912260728,16.874514302178643
4.67871713254232,4.230354960719467,19.79263423145356
3.324172071977717,4.410871150729317,14.662494692346613
4.826150234153726,1.7431421468814916,8.41266588033534
2.0206708843425822,2.203198728726892,4.451939523559021
3.10025858204187,2.071520432189869,6.4222489977717245
1.5804283771278338,1.666082343733417,2.633123814667941
1.205645577210904,3.6959393840938057,4.4559929720722895
3.20641014331741,2.452385080594693,7.863352397739108
1.800769640331917,2.1218456128062737,3.8209551610130097
3.268456743322969,3.1948907817225627,10.442362319701504
3.4764163368663605,1.2885896290573635,4.479674037971582
2.2067781737689085,1.3973174866422071,3.083569731347651
1.0019297999812693,4.874613596824588,4.884020626052435
3.6600567773822488,1.7769785917028735,6.503842537825266
2.1726611364965107,4.200189062150495,9.125587541272107
3.303678864763768,1.6426968039852738,5.4269427125411385
4.772193845738521,2.180495805491088,10.405748663623228
3.959528813580749,4.212576519925149,16.679818110057344
3.4185153077806016,2.0469439319933582,6.99750916568791
1.9459954111151805,4.2241772007479526,8.220229448392883
3.109523335822927,2.715933520259652,8.445258659791099
2.103907347610001,2.533010787393683,5.329220007172965
3.786412218508388,3.634415710871503,13.761396054782706
2.8860029515170478,4.924905562008849,14.21329198790026
1.0767832131444548,3.3123669039960384,3.566701077998204
2.4380910814068213,1.6925160877934955,4.126508378786886
2.809870372502679,3.165784372586013,8.89544371426142
2.05545565351269,3.2269799133906485,6.632914106750699
4.784483935499136,3.370866823615936,16.127858166297443
2.2709751505021503,1.9273613135333132,4.376989649073338
4.175244776442356,1.613008090720578,6.734703605140351
4.078016128454856,2.1467353088281413,8.754421212924678
4.781884470117864,1.239790274816848,5.9285338613498455
3.1224610325997046,2.197414586716336,6.861341419487944
1.5248687750472794,2.4390064828201248,3.719164827790297
2.862963811740073,2.092127744304414,5.989686021480927
4.472136568005872,3.5744607793677297,15.985476762313194
4.507771089203968,1.8177773463785871,8.194124168615302
4.218674244669671,1.7729597319934198,7.479539558197083
3.1017873675878542,4.59555863362324,14.254445716781865
3.746730943715813,3.5113049131399605,13.155914770882854
1.094483993230464,4.661084813946228,5.101482719953741
4.507096859493373,3.999352922113129,18.025470995261728
3.94092272759956,3.821050309711668,15.05846400884405
1.7948630469139482,3.520206485751414,6.318288538782025
2.4095060498148344,3.4348955639255725,8.276401641760804
3.3118642201895105,4.71808361605636,15.6256523158794
4.384223026523644,4.493965484060752,19.70254695562162
3.347903038858603,1.2114376234917343,4.055775701075621
3.5960400469520533,1.781078165966845,6.40482841156869
3.652937867783713,1.2635640699077366,4.6157210393368775
4.577595268618693,3.71088593420948,16.986933894820975
4.99700886652868,3.720734298219501,18.592542278200213
2.4262834398226016,4.324124419208359,10.491551470057766
4.756305250415576,2.587659988706153,12.307700790573383
4.572801608669023,3.743158828559544,17.116722712740735
4.111027890804964,1.5576964478289232,6.403733542432523
1.4781419267305118,2.4028212999353458,3.551710905875545
3.693538749547904,2.326669340532063,8.59364336664024
3.5393058815509804,4.747185785269346,16.801742570619005
1.547728154552385,1.9233969467125476,2.9768956068071035
2.740302304113452,1.2308175007891755,3.3728120333557383
4.911378701523441,1.2352480710877138,6.066771067438111
2.22069477200564,4.548681348578922,10.101232890308774
4.9238032902542646,1.1170633990741186,5.500200439783757
1.0226220135475708,4.680439658005332,4.786320627357316
3.805433507555948,4.259890546809754,16.210730225350666
3.199193959484268,2.5854497475941765,8.271355215053415
1.678730381447901,3.050369591193154,5.120748107380761
1.6273294815209265,2.560512155806599,4.1667969189367815
1.8032800584053703,4.466444584189633,8.054250450641831
3.833503306181253,1.0261079488091625,3.933588214258789
2.468023783444404,4.222055336214302,10.420132984795258
1.8667655852416691,1.0812312382203877,2.018405265198057
4.695425803089121,1.4141655196671703,6.640109270884167
3.9388451425472137,2.3363989406640235,9.202713618486944
2.303065442126899,2.2362005986898006,5.150116320505961
4.472964103624993,3.947744308315456,17.658118581384915
2.21974774591616,3.8219122501075615,8.48368110226562
1.3329453781375475,2.669468990968616,3.5582563535931184
1.511773591427644,2.759034512262136,4.1710355134753465
1.6627800172857825,1.7293911990340765,2.8755971278237613
3.663635232377738,1.780941576653024,6.524720307032377
1.1136564819161263,2.478588427441154,2.76029606822214
3.741917234798288,2.9995828059590712,11.224190598822858
4.562574018499691,4.733291218970933,21.595991537669512
2.882576291216058,1.8967601551443931,5.46755585334252
3.6565851151757824,2.76211246435779,10.099899323612194
3.1475850487889003,3.4912716171386013,10.989074343366507
3.3476364980578817,2.146605417637976,7.18605464301367
4.868047092342075,1.9961042480454263,9.717129480709202
4.0130930550321375,3.976874193046693,15.95956620485222
1.7303201243443982,1.7684308604140306,3.0599515062860765
3.071741333330678,3.2168143289290083,9.881221535821622
4.018318790210222,3.7725050207204394,15.159127810923342
2.3474453223794383,2.642822857793366,6.2038821554044965
1.4818678773882643,3.8105861546720976,5.64678521662905
1.823824527920108,2.48054201455522,4.524073368682167
4.363901311789694,3.0730600067349707,13.410530594599184
1.9257743972663544,1.2351948098250456,2.378706540397357
2.2654283543869047,4.5058419527512505,10.207662120148743
4.725172137048023,3.508324755634033,16.577438383037748
3.862253935023381,1.3050356795587752,5.040379188721792
2.2836286139438,4.040662416405138,9.22737231339007
4.154463061264622,2.821117385149322,11.720227968094296
2.4686364189369385,2.4087675179905985,5.946371219663929
1.4594444498906407,1.2423579410342191,1.813152401819955
4.65243524554921,2.219398224506738,10.325606523604486
4.65617897800645,2.646420885779752,12.322209295324887
3.273157173703426,4.827957081586751,15.802662355927934
2.129323542118303,1.0754126495161702,2.289901472106601
2.341753422266116,1.9410165448540015,4.54538213658701
4.001401174751582,3.0083714734605964,12.037701147994378
1.5862884397722596,1.4762679376276204,2.3417867634651297
2.594765180373893,4.442280076626438,11.52667366429895
2.94196556335684,3.2544198639196704,9.574391168356122
4.137064279575984,3.077717792329335,12.732716341261147
1.297872668539303,1.0488602084484104,1.361286997663628
2.225502904998933,4.701181280676122,10.462492597071316
4.694454694598187,2.0389441829222297,9.571731091542926
1.6578641810439745,4.099892278440468,6.79706455456522
2.8544692413596517,2.215524206258217,6.3241457002518375
1.5636373338817546,1.193680942368518,1.8664840862305696
3.1595214568390704,1.233619979607249,3.8976487951544794
4.701772430782622,2.782784525317169,13.084019561944771
3.749547214297984,4.6671203532898495,17.49958811947138
1.851306890485695,3.147932290610026,5.827788740388759
1.3176255981518414,1.8122424903438896,2.3878570953355505
4.679413327570174,1.6329651564204355,7.6413189164115005
2.261770195715512,2.814351901099799,6.365417250162815
1.6215674507301836,1.8846829928994784,3.05614059623054
3.697771182665873,1.0542646832767066,3.898429564722969
1.3699549856162516,3.1749369440168573,4.34952069547312
2.2885380091297063,2.723348058938728,6.232485544970886
4.5954537994680695,1.0167001463928114,4.672198550660587
1.8548001689419384,3.1550796064337376,5.852042187038561
1.0697832097546094,4.098333477191924,4.384328341875145
4.438006250529476,2.7028776317825987,11.99538782426748
3.7104004289317856,1.0398574830265752,3.858287651049732
1.1142441459426236,1.34430264357783,1.4978813509817903
4.511655311761658,2.1194191770754003,9.56208878810175
2.05974092746921,3.99514490315203,8.22896346819225
1.059789905032778,3.189789677178854,3.380506899051913
3.026095381213952,2.395773502324895,7.2498391298201375
2.360874519572846,3.9935729743143247,9.428324677113434
4.042678406198647,3.388210066365575,13.697443670960997
3.8367404682734128,4.230989126806833,16.233207203644564
4.676404133634821,4.885335040650245,22.845800978287844
1.7576060916055702,1.9863769374880929,3.491268205553889
2.7168126004499205,3.7802192201851192,10.270147209861904
3.314969516029522,2.650460107449277,8.786194459646683
1.2954424880900173,3.404913191973185,4.410869217140266
2.599994437167334,1.4180924387986695,3.687032452265599
2.798371888487778,2.759502043004792,7.722112943369201
4.217084346948541,1.6004688140782162,6.74931198362854
3.825816407046647,3.9708705953408896,15.19182187391426
3.156439068856616,1.1150641522404028,3.519632054413089
3.6606432132598026,2.5268610879922604,9.24993689260915
2.0496703621816863,3.067005279956704,6.286349822982002
4.016800966162094,3.291244953756088,13.22027591012357
4.352352965592763,4.028922988817195,17.535294918523377
4.139292275350773,3.8630666760536863,15.990362051354008
1.7427976487419596,3.0551200007258803,5.324455953889598
1.3405213227619095,2.5268154959279183,3.3872500509765837
1.4210101573682072,2.4093110224941663,3.423655435223392
3.260775416618913,4.881452614615848,15.917320683129471
4.964750446590418,1.855907020784723,9.214115210271247
2.177100341624735,3.52892222042343,7.682817771650967
3.648724550696409,1.279625345166901,4.669000412603839
2.8368436220428053,4.679681885226747,13.27552570929475
1.425776379410713,3.490849637210033,4.977170956808522
2.016597944597565,4.653497680848836,9.3842338583893
2.213410099998368,4.67103792690218,10.338922524880724
1.6585944721498307,2.712191181321657,4.49842530075362
2.708005374941682,4.313553696654358,11.681126595639563
2.00154455838604,4.989141003732421,9.985988027041293
4.979970818077305,3.0335463416985973,15.10697225694418
2.789754476439519,4.747007751407214,13.24298612418137
4.762689739336006,3.780826361796739,18.00690291954041
1.872560510608936,1.9196620265499875,3.5946833046330284
4.08415649626704,3.363606667560144,13.737496022202892
4.1980604445879415,4.906310295245914,20.596987179346456
4.783675825869352,4.227661427996566,20.22376177306748
4.094657900538948,4.769093919544648,19.527808096075752
2.859213213830484,2.3735518730179788,6.7864908790451
4.764968125162299,2.9567158747324376,14.08865689826143
3.8292083570227056,1.5365024982543352,5.8835882069017655
3.655565886433348,1.0619925798679954,3.882183846610787
3.304361888779781,1.849813224798153,6.112452321383842
3.846383744987503,2.108399616348996,8.109714012262666
3.887249247101445,4.578322804232446,17.79708187373995
2.845398399783561,1.2405368343234429,3.5298215232564893
2.412833596566704,1.490376739007334,3.596031067418421
3.841010803763244,4.07652794957246,15.657987896150644
2.999974781488004,4.340632624410123,13.02178840893446
2.789780044600943,4.487042066863415,12.517860417420524
2.46109641465606,4.961336107798894,12.210326506807508
1.961479118827849,2.727928215763053,5.35077423288054
2.2384111045828496,3.4973181811516265,7.828435852949295
4.9273975447495975,2.1234621227655968,10.46314205008397
1.613589940204648,4.213340676694827,6.798604130569817
2.4730435527858563,4.69452515300161,11.609765163021668
3.846287814551855,4.072005888178092,15.662106628482796
3.3737658022947388,2.3634236581176915,7.9736379140918
1.3832673339547852,1.0065573378799355,1.3923378852418042
4.2787446578042445,1.967716623934581,8.419356992732693
3.513901789756763,3.864836142157048,13.580654637042274
3.886864645040903,4.990195426432218,19.3962141748442
1.3666979005877855,3.4285055689705257,4.685731363265549
3.6898878499843497,1.1243428281951822,4.148698940974444
2.148622700252629,2.249506012586488,4.833339682998104
3.71072299067147,4.4262392413563925,16.42454771511341
3.14065155762616,1.848273894432506,5.804784285469219
1.0276811031459985,4.906712200932937,5.0425354074746895
2.4897091685892443,1.9101127670794176,4.755625269236997
4.966930432372582,2.4547323838355037,12.192484980603057
1.4157677724882052,3.1309445846767057,4.432690440431748
4.702923974199903,1.6791370016075509,7.896853660826292
1.3906596338300878,4.553511352839569,6.332384430581024
2.7836867100096274,4.727332672239822,13.15941313350829
1.806016482630238,4.096253301057029,7.397900978737517
3.746514320273548,3.3779089373791704,12.655384206471066
3.1913362497239297,2.820766320925744,9.00201381197073
3.823185631855243,2.5136731318120265,9.61023900072431
3.89151610950538,1.0888049941465856,4.237102174831349
4.051462222518921,4.017059804402546,16.274966043136164
3.364359031400748,2.3023805826642545,7.7460349070082
1.7233670998810346,2.042612905436811,3.520171879022211
1.8266842123772025,2.573372665417865,4.700739220481854
2.018524226613002,3.02106077938601,6.098084373261019
4.3335728391824375,2.109461477034048,9.141504962176416
4.168573617250287,3.95904322247039,16.503563126743625
3.110887764292433,1.7347833872486105,5.396716413089483
1.2640677772040805,4.706200024037521,5.9489558034629
2.278331266181067,2.4687702969949603,5.624676556662737
2.86056430935354,3.306257623176033,9.457762554385424
3.529101511448422,3.405384231147975,12.017946637206942
3.981285665269184,3.790338702418652,15.090421142454376
1.9486974767099208,3.4310917835400114,6.686159900944562
3.365495367865116,2.462698941569655,8.288201880298999
2.4375737278253258,2.5827855652419336,6.295730238440221
2.827617504217578,3.717785520701,10.51247541526081
2.4701167520605734,2.834144545851301,7.000667920468404
4.281620685783542,1.3961061524301974,5.977596981794805
3.213634089876576,2.9047623862115795,9.33484342732076
3.295325171044558,2.8308286608063558,9.32850094086954
3.4464552078589947,3.088489647394553,10.644341229681547
2.658385545596539,4.62916706263689,12.306110807465496
1.2222527449097416,2.6724912113332997,3.266459718799285
2.885470426793381,4.850280082368353,13.995339739338846
2.6637588293609946,4.731378186014444,12.603250418041982
1.960912893446515,2.9921836377445,5.867411474812887
4.572012701633639,3.3476511359583103,15.305503514239676
3.9268430053908783,4.817443571393859,18.917344592193228
2.8678939171261773,4.758786524882494,13.647694927612523
1.342378135488156,2.915167282010395,3.913256820661189
2.01713701117709,4.176431631834053,8.424434819223197
1.7770596988735383,3.410655287826505,6.0609380587464114
4.6419350905892,3.3247446963693097,15.433249073327037
3.92580730757988,4.151301992909716,16.29721169973588
1.0731061360397174,4.937902301939275,5.298893259375681
4.9231438702771655,2.4419623108815194,12.022131782264214
4.226811586747061,1.469775018193241,6.212462076810564
1.13533882419488,1.0245947776204989,1.1632622300998714
4.471085020437696,4.635549871422159,20.725937591607504
3.2266372484776262,1.1922342234551049,3.8469073543100394
2.109825811853287,3.185469630761724,6.720786049855844
3.9328846588981192,4.768628642384337,18.754466431615526
1.8594872810460976,2.5197678251997884,4.685476222148193
3.5816887582140025,2.030298292139268,7.271896568776303
1.87951055319736,2.17625839135505,4.090300613036126
3.527099224613794,2.708706801781486,9.553877660269588
1.9304638493959168,4.659715920077215,8.995413132163696
1.3909793043940528,2.591485867278327,3.604703209013826
1.490134945530437,1.888665317007518,2.814366189284223
3.8829060059759457,3.63504902581232,14.11455369434367
1.842160056999424,2.463688331978188,4.538508238065754
2.860015128159646,4.208943523704729,12.037642151365096
4.518208496432974,2.6958636375066978,12.180473992207466
4.8012813614544285,1.0980982134055526,5.272278485070487
4.6281414723561,4.479159391230931,20.730183339849177
1.982050350304432,2.9734859649098,5.893598898374782
4.526554019538597,4.836328926604683,21.891904142533217
4.819046039947043,2.9517286510490424,14.224516266836115
1.8839942366349256,4.772282411112272,8.990952558129749
4.220708326593284,4.844162424756427,20.445796681539765
4.160844970936022,3.923304910870373,16.32426350784359
4.459732962035536,3.6049844889562994,16.07726815302524
2.634770971087613,2.234050423544582,5.886211203901252
1.6392230878105902,1.5249148914029456,2.499675696933888
3.7834108932882007,3.176535918029209,12.018140595192946
1.2865560406642964,1.3566823517547384,1.7454478749127025
1.1678098233828167,3.303318697287012,3.857648024455902
3.511245781905595,4.9456751756624655,17.365481099220045
3.629370910740199,4.285293208169781,15.552918513723949
4.580565853637432,4.20100654221792,19.24298711819086
3.6509261068899854,4.908407706640796,17.920233839434882
3.050548425140965,4.842278126407247,14.77160391260617
1.687503920200589,2.7835571161623847,4.697263545626271
2.633953029010033,3.091530555149381,8.142946270012782
1.2806050869469536,2.175949925536567,2.7865325435839727
2.224489574004308,3.5678465968337547,7.936637556303438
3.3486805079735844,4.543171820140266,15.21363091847858
2.3957144027115373,1.3046198964456432,3.125496675978862
3.0475235684166297,4.375975047271278,13.335887091362297
4.158003272590537,3.039710469120424,12.639126078330438
1.4274053074823647,3.3039279836711297,4.7160443394316784
3.918979960918279,1.126294740036434,4.413926516290448
1.9002660663696356,1.7960871053826195,3.413043378602655
3.106920945609699,4.31569357836267,13.408518773448254
3.2797940990466503,1.3433975571691137,4.406067380676944
3.083150476671887,4.747922682848536,14.638560082825729
4.0609700305135785,3.863634992641416,15.69010591396034
4.5664654113923575,4.831088765633453,22.060999747631364
4.704676197012122,2.798523690304387,13.166147792549571
1.898927654739305,4.572144298344767,8.682171249585515
3.8525493657656207,4.442529876330366,17.11506565745137
1.2161955283647492,3.660421310881359,4.451788030224942
1.793466341331733,2.0602663227891886,3.6950183041017097
3.774747738286081,2.688186827437886,10.147227146961598
3.3358946121541218,1.510773158803406,5.039780040639345
3.4516593511407847,2.1000328323813515,7.24859796359176
1.587124773148497,3.950075577650185,6.269262805097467
1.9474600773021504,3.227145373666521,6.284736778865881
3.047887651174745,1.6069410662110744,4.897775831870312
4.027539347486802,2.4360146147937214,9.811144712134618
4.914384999176068,3.43939136176318,16.90249331454472
2.591505754718298,4.262015685940987,11.04503817681572
2.917607147128607,1.939199390077032,5.657822000196184
1.805019596390976,4.232966691069491,7.640587828250696
3.9712872959055447,4.056647253288352,16.110111700954153
4.518899889927386,2.292298895681056,10.358669227373792
1.678341462555212,1.55180113153784,2.604452180700051
4.612660285572247,2.847572843988201,13.13488616773839
1.2421752346620138,1.8043662400803957,2.241339057688081
2.602398881210572,4.152621553826506,10.806777685769006
3.008898195151627,2.079788677545632,6.25787239816384
1.5095747143271927,3.2267164121562364,4.870969506095615
4.534090509997653,2.988160236526325,13.548588970786351
1.2049210275059157,3.288116386504363,3.961920574985875
4.633838190985481,1.6319036921543106,7.561977652714858
4.7169840717205735,3.9164888173586463,18.47401536855248
3.3984616749966925,4.019032040141706,13.658526359005355
4.314632109823781,2.206535058623188,9.520387015387504
4.140891550815464,1.5736676954637103,6.516387263936922
3.8252573328437545,4.243572899080625,16.232758349665193
2.9995713834948816,4.930345469110565,14.788923179887698
3.487134695020632,2.356589354119285,8.21774449866562
3.992613409078194,4.210726874869694,16.81180458257066
1.895146492501912,3.3779164117699216,6.40164643973041
1.602261037909202,1.285831009162791,2.06023692731701
2.041538982427289,2.0526160007134773,4.190495581410564
2.6989884239396904,2.401052817205274,6.480413758904816
1.025047290207613,3.3078251842917314,3.3906772416387385
2.516322504933521,3.404847333804046,8.567693971914016
2.585619653967017,4.693570493619267,12.135788115581647
1.781931020724162,3.8761473746602655,6.907027247805648
1.3294062140812106,1.245759366769565,1.6561202434333335
4.677782031194959,4.177385974179167,19.540901047381155
3.115710506171242,4.07429770091561,12.6943321520121
3.793831550279217,2.843037582287615,10.786005678312298
2.926030092687144,1.4307147506955626,4.186314414586602
3.3946551110729417,2.00260121773537,6.798140459226271
2.647734414902567,3.772427211594268,9.98838535585307
1.9095544138976652,1.5332967192938636,2.927913518142407
4.49293739892152,2.155959644753118,9.68659171847684
4.643161490001468,1.354705887379887,6.290118206560557
2.7996259434843216,2.8807280014802337,8.064960849065804
4.123880523870487,4.157237476051831,17.143950660594648
4.453401220598936,3.658117186549124,16.29106354367181
4.804207102905753,4.969113010528496,23.872648020322394
2.628283735450547,3.824574020199612,10.05206569231735
2.8237237610098544,3.406561899018244,9.61918977760867
1.9223107659461367,4.583282365538331,8.81049303464541
2.3934501573914315,3.577513744551613,8.562600834967068
2.98007623786679,4.508761878520343,13.436454136378106
1.5847575239830425,4.2293739355646895,6.7025321661239134
1.5750762478965576,3.901413569513557,6.145023846562129
3.7041613568594833,2.6640659131701554,9.86813000769146
3.088679077045652,1.624071645484182,5.016236111030096
2.236143809675582,3.1172689501278885,6.970661665922378
4.219840867001203,4.120021134164107,17.385833554854344
1.3231472654102436,4.437439634801983,5.871386118211274
1.6329094653905472,3.298345409169688,5.3858994387606405
2.0891290218024063,4.10304384428341,8.571787972820184
4.957322783897353,3.555435222497715,17.625440035159077
3.709350008327157,3.996196049207657,14.823289848405375
4.432788658469912,3.3840076193534934,15.000590595245932
2.1997439697194965,2.301844985179448,5.063469625377555
1.1502390522486667,4.723092387828494,5.432685311858739
4.325610270620141,3.5580249316325543,15.3906291873923
1.880747510658371,4.869199464346536,9.157734771468824
4.5051349104287794,1.8486070703090527,8.328224248114783
4.218637748960915,2.2475837942210166,9.481741838253582
1.8322046258009288,3.877559735511217,7.104482884223079
4.852225613486062,1.152413572993578,5.591770656208428
4.96626774369968,3.5630587125807054,17.695103553197665
2.909745855926209,2.4783722830469994,7.2114334800383855
2.70479820909644,4.928307113004538,13.330076253131924
4.0687302977556055,2.790060979134382,11.35200563838973
4.313946620800445,2.720876266633496,11.7377149760597
3.2209778866611742,2.668529411119721,8.595274223121587
4.545713514222026,2.058310027123276,9.35648770675298
4.212742190852845,4.808406110202097,20.25657529120299
2.9436775929854377,4.717135149171199,13.885725041699278
2.6918883372511204,1.9768119361285508,5.321356995803253
3.452506047887818,1.7827892205432256,6.155090566034695
2.592665474830608,4.388176041326758,11.377072519826736
1.2183663149468194,4.992003591285192,6.082089019715427
2.739255125451034,4.068773999525523,11.145410032502191
4.366738086160567,3.3656140788740445,14.696755181537505
3.9498272613306367,3.778400929425756,14.924030995282866
4.254050793459362,4.001792132311397,17.023826995718732
1.4066449331604272,1.7149871977741782,2.412378052184047
1.4944002796558724,4.362893619367142,6.519909444891079
3.2480900932101044,2.3017672825844167,7.476347507437587
3.504796814235384,3.0380722116486214,10.647825808803134
3.0830770541555848,1.317644673484553,4.062400058350553
2.706063014526036,1.3093302931404351,3.543130280065864
1.908786246575577,1.4972155653894823,2.8578644793743204
4.3386270798767095,4.714142921184697,20.452908136261023
3.2192265186140694,4.87964742286378,15.708690385169882
2.5154048013834798,1.1946455182060984,3.0050170724468748
4.157155195800407,4.583973268457767,19.056288290379378
3.348546779817207,4.672223916953017,15.645160351697964
1.9016684069691143,1.172588511215364,2.229874526153207
2.183418811899467,3.6698361784822215,8.012789348687331
4.208287623196718,1.5303104539550492,6.439986543027584
2.9803320787107257,3.371179728730632,10.047235088635224
3.3547274034748837,4.914116494153769,16.48552126680557
1.015779979714274,4.021441657185696,4.084899924958222
3.758273072446321,2.827511657183212,10.626560923219738
1.7144386646573762,2.4069773823379736,4.126615089236022
2.6828824467122905,2.5825598672628383,6.928704535463091
2.231582338569844,2.7668224916320896,6.17439220628398
3.5430307323784134,1.3559904531903153,4.80431584846502
3.1249391791856698,4.749360422693519,14.84146246094879
2.205374999401871,2.7859350788998616,6.144031572962434
