k_spring,x,U
4.599495881639104,4.539667826003478,47.39454854925184
4.184293049836958,3.4590144595275643,25.032075055879066
2.0209132648820267,2.1127745268035367,4.510492686409156
2.510458907321791,2.104521339644574,5.559423889193816
2.5442960484051924,1.236468374282106,1.944928647043235
2.980133624979989,1.812539833323368,4.895317463718649
1.537753440273748,1.6499840328253934,2.093226357365489
3.7662372627459,2.980850162456272,16.732389757413824
4.389870916392679,3.512989889453791,27.087913512951303
4.639443618513944,1.7133855644755114,6.809984332914968
1.486410329278414,2.437774424331033,4.416678139892606
1.5981545163207165,2.8141380912252485,6.328191020195773
3.5294361916984194,3.281467094461528,19.00253085413208
4.732179097830192,3.5455077031230458,29.74322413511233
4.067613163987836,3.277725405728799,21.85016813790047
2.7940606070745657,2.9093945516448976,11.825270096640311
4.328469731208132,3.966566253440153,34.05130922480586
3.5385695242709647,4.636175761850211,38.02922906717667
3.823316595485222,2.970491056804503,16.86812321244998
1.3939402818140385,2.174436056458356,3.2953948191151747
2.438473892205845,3.4524937224036707,14.53295435856598
2.7145036878360527,1.8100750018571112,4.446861276494844
1.0135467586553766,1.0800833894380752,0.5911917537940562
4.813501093615013,3.697592814340128,32.90555706583041
2.2939028798102465,1.32361017163658,2.0093945632080645
1.0662389337723988,4.726775614440927,11.911172486921949
4.197405500875634,3.590688173623321,27.058661783897428
3.580628263605256,1.672795254673769,5.009735713086376
2.4343429700923847,2.5078337022818467,7.655071270768114
4.112720809588211,1.4401658845309877,4.265051412905437
3.5599749056965644,4.660463891233912,38.6611916298836
3.1885239719602074,3.51488535639838,19.696180679974585
2.771109694094719,2.5354425091556143,8.906995990254945
1.1292278481487328,1.119539519313249,0.7076694399521967
2.282880231035994,3.954467525546856,17.84962754584948
1.436771367647593,2.734123705434262,5.370243642858109
3.7403085368281066,1.1779849033605418,2.595116639182748
2.3830906792697437,4.084571995798323,19.87941880948001
3.4856000256694664,3.4916998388152463,21.24816157624633
3.0072564995876263,3.410706489563042,17.49158527200614
2.1071861896574005,2.5186025763790645,6.683319174826218
2.3301200039922825,1.489667674358087,2.585396044748416
1.1160055391914545,3.8324848939827167,8.195911457791137
4.662509667008857,2.859715696522998,19.0649411009143
4.596957333574354,2.714505634522378,16.936433925753885
1.4091895469597744,2.448333081669986,4.223577026090427
1.5597410298040462,1.877383867653752,2.7487083661747884
1.9524656375835088,1.9694625124297889,3.786594859233052
4.515603886211036,4.969656628485799,55.76203414983158
4.637654852912781,1.0067524503520755,2.350248688895526
2.663484931616612,3.5513446037840497,16.79600056139363
1.3993784994325114,4.8839445609140615,16.689627831916482
3.400433782464708,1.6674367870314728,4.727190278416509
3.440503484350694,1.6320848566017054,4.582236250014573
4.188459749976956,2.642785957261004,14.62676660761762
2.54358076688146,2.2046989831155885,6.181788472316104
4.778311428310141,4.957752346391667,58.72379494218384
2.5750620282267107,1.5549819746423958,3.11321000329615
4.223335207090729,3.7415026441847066,29.560901215501797
3.1569809744734525,1.350296252525336,2.878061657367302
1.476187497663528,1.8509386655031843,2.528689951324428
2.6764330203488744,2.970392443453181,11.807393756090551
2.3876439751727023,1.1522246001133567,1.5849437726402151
4.474502642190772,4.77904929807346,51.097281377630864
4.737888835376873,1.8756291128094205,8.333909905816064
1.5983096447530976,4.144740163315438,13.728577619736626
2.634645905831525,4.950340780743296,32.28215009792224
4.1366357451734,2.13552239122558,9.432472410832789
2.769743095605832,3.815387353140105,20.1598253046461
1.5320016456591663,4.17402820053001,13.34565808257377
2.500444410870979,2.890074183370312,10.44251695902566
2.9323630709273663,4.311157481356579,27.25056559583556
3.8436806066493303,3.2875414938013985,20.77111368886123
1.086115387209769,4.264124386616571,9.87428596278985
3.781868547503592,4.023425454128836,30.610353986529717
1.6740832794014535,3.91886764898777,12.854886777975514
4.197994398685273,3.426424429177818,24.643033909456925
4.568132713856178,1.9099637505364,8.332186198302065
1.3112635725590218,4.532990165761128,13.47192184146318
2.0183270063625565,2.422568082025216,5.922615210430481
3.564983431186136,4.427608437709221,34.94346221628903
1.4266987483817934,2.440156584011573,4.2475419433137365
1.9717054773868063,1.6375749987621884,2.6437138467398063
2.1456346259423067,4.215824722882919,19.06737316583885
1.1462268645421283,2.1039772334095943,2.5370128067839803
3.105833643741228,2.436266295663958,9.217172353716396
4.368088796711422,3.0434223692119637,20.22953589905012
3.6477706402437766,3.4656555060671943,21.906263596782345
2.172308585182868,1.0634505300096166,1.2283612480007666
2.2784727430854224,3.588296941869649,14.66866505053644
3.9987874923102513,4.065043762782368,33.03914349603077
3.610590846525839,3.280913245325894,19.43290711238183
3.9580700077272097,1.5498071865327807,4.753448758094346
1.2921111899149285,1.5449085786104448,1.5419683563553075
2.4785985434412465,2.394415790346112,7.105184017277997
3.1757885996212907,4.333375949463024,29.81771277187644
2.195825341324058,4.775462675539818,25.03794650511592
3.0794491527671184,2.684374303204464,11.095048050036878
4.740048508868163,3.034516892434222,21.8238772079407
2.3888134376340444,2.167856579659232,5.613236383693271
2.761617384381401,4.679774746473253,30.240113110119587
1.429560867772908,3.563610235881908,9.077223968117949
4.341357120355058,4.402820721334147,42.07823553402686
4.116546920484671,1.643991482262186,5.562912134321708
1.8113249280898869,1.065937223862926,1.029033765852548
2.0071550117017383,2.4546991825580067,6.047104510350574
2.481946237796128,3.4541875863464244,14.806561415653112
3.2517974630789115,4.606805677512869,34.50589361693313
4.331703608798521,1.616791265037186,5.661566927147093
3.522965463533762,3.873953401680888,26.43547844594582
4.095373375328521,3.643570393965217,27.184280071038614
1.1266077341690424,2.112859112827563,2.514686269486667
3.4896497448277546,1.3539208296145206,3.198441287787227
1.80211782842887,1.7603095641932065,2.7921020322459515
1.398652270516215,1.7244424548920865,2.079587373381369
4.767406599893489,4.406285704952484,46.280442716905135
1.935273129208806,1.6823909550019112,2.7388365852211645
2.5953776335771392,2.4741428314709863,7.943649938631311
3.342524938347405,3.344568850828738,18.69497729047964
4.054905899421431,3.7378889016670818,28.327194374180813
3.472176531263473,3.6649109028111377,23.31839440892552
4.378947430449923,2.351620519026299,12.10805033598876
1.9437991407861808,1.1816595826645098,1.3570821951570042
4.695554588959356,3.048567083374806,21.81968167085423
3.445076643804378,3.118942417930829,16.756511399338574
3.0695899265944453,1.398125600619251,3.0001484279292137
2.6637001973891983,2.953198242368471,11.615570625600276
1.3705715332241013,3.423668126118222,8.032579469217092
3.9986859220862274,1.542581233356174,4.757550261447178
4.209687622187386,4.661533803004682,45.738040050840354
3.1359170943305825,2.0682257073749,6.707032963294381
2.052444294115678,2.3405460512421183,5.621804825450034
4.878260723712865,2.576633739682703,16.193487521806976
1.2837414169910564,3.2257234508251744,6.678852007703769
4.757045693996121,3.2003697745589603,24.36170318879828
4.75211591015966,1.1545714144167332,3.1673687749066874
2.405452495123231,3.1384926607444195,11.847017327602424
3.22151153573137,3.293843062841645,17.47573704692053
4.009219475706498,4.764617052572227,45.50779962796163
2.71067148424056,3.2455878732945616,14.276890725632216
4.932742612074682,4.833654976965452,57.62484287212733
2.4667288066100745,1.5052456281598523,2.794513158585527
2.769672921952784,2.780921743946681,10.709668424898757
4.238258590803079,3.363996913127918,23.981074183829964
3.9613419819145768,3.559012536999884,25.088308226364163
2.257084790309629,2.414497626035253,6.579175085369636
2.5725357207949417,4.099182869299283,21.613544990669634
2.75527886636797,1.2973115811614435,2.3185910524092206
3.922249572757953,4.284995725804174,36.008581620094255
1.554058509032945,4.782635934619936,17.773461393680265
4.908223757813135,4.018797963477626,39.63571569965598
4.2542755749737005,2.3457747768716777,11.70491453679474
1.9531744178747716,1.8205003031247464,3.236626181588393
1.4333840114352987,3.0162872282648885,6.520455728830358
3.091737504906812,2.96362998736153,13.577524016593104
4.507213001056738,3.554953318430172,28.48038731331868
1.3800276125704825,4.245044134116178,12.434324588188405
1.0547385783966623,4.270691735124494,9.61858715618137
1.4103258468842337,2.572540476887873,4.666743197741671
1.2348100205505037,4.86529319000763,14.614642047606564
3.268023091053057,4.074454515694447,27.12651913651581
3.418866926826143,3.143213763029237,16.888848355695004
3.7734814019394185,4.912613337156142,45.5341657502566
1.6609050897472102,4.556555949250418,17.242023586612532
1.0296004748158665,3.0583238025478785,4.815103959495857
1.0495176489144074,1.6263690298955886,1.3880270885434125
3.5409903036818933,1.5880168565381467,4.464830312562022
4.2792925375658095,1.1494334359617948,2.826894710030881
2.2362860869435712,4.71668340056047,24.875442675405477
1.916573036523994,2.764197233802476,7.322062545596623
3.668192092321028,3.076617416970227,17.36077318767186
3.430527390989296,1.8009546001099883,5.563350543740766
4.038793149691372,4.342787149834039,38.08541598423922
4.727245686112855,2.256914166390492,12.039494804905994
1.5541890447131954,2.37104302708163,4.368704983224926
1.4700222651641797,3.061901765446285,6.890907550269527
2.5264276366481564,1.259155391519832,2.0027905179217984
2.214414347144427,2.8647362437691317,9.08653233142844
3.513937928063992,2.29543868734435,9.257537584527928
4.821742400570914,1.6217206115644074,6.3405375955140855
1.1163030172281028,1.7347429717539766,1.6796638532508237
1.9133980537673276,4.002289570568532,15.324712884761698
3.1920208269188213,4.478686883696151,32.01379225849226
3.3986915050447166,4.349745624991659,32.15210935358053
3.132857520576505,4.7084542227807376,34.727006887983705
3.132420686371217,4.313767854027394,29.144970982909225
2.900686683873159,4.678008657582314,31.73897286485677
2.898732364409747,3.728736729245713,20.151230242723223
4.74187681188149,2.504970423943621,14.877346456542377
3.679329116076605,3.6373461557750737,24.339290191310145
1.0194163283733189,1.5313796714046668,1.1953286948938595
1.846881750253937,1.0301230798714522,0.9799125717985488
1.1827729785826169,3.095397221363986,5.6663601601391
4.982473662904704,4.766657850579101,56.60345947147666
1.1598906847477668,2.007559408862991,2.337350686121076
1.4176440017279996,1.8996565261049905,2.557922351698511
4.39117667460688,1.2749347914622209,3.568838213847029
1.570915570889575,4.966933655854306,19.377581267945644
2.6489292555969857,1.7592262121519764,4.099054935776544
1.929454046062561,2.953438885783358,8.415122084390712
4.6607768945319386,3.827206590219536,34.13438874755541
2.8376084544890494,2.46527514601558,8.622898388266876
3.5499291822414283,4.449767599174174,35.14506513272662
2.294560585862054,1.6303669811966528,3.0495817235596823
2.7753394485012155,2.12404757701983,6.260580351066972
4.449370827248097,1.6017464683395517,5.707634540954613
3.599156473861881,1.0523448791726635,1.9929064675297696
2.7491669119323565,3.455830300429366,16.416324528175643
1.3439212574820347,4.863291270009976,15.892945335167134
3.028315920891316,3.418891950144584,17.69872313203852
1.608288185816717,4.30412763209732,14.897183192688605
4.387273323131108,4.830945205999173,51.19516169004732
1.071495059014565,2.268811498536257,2.757763416838112
1.6295577835958692,4.37705896108603,15.6100596627083
2.306780688539273,4.18012835069389,20.153735071668105
4.732541313709531,3.907352471569296,36.12680852289583
2.3638056577975397,3.0594342250083386,11.062773317698632
2.609065379668277,3.286284596104769,14.0885179188887
2.7496907251065705,4.44291144607667,27.138707951787342
3.576308736394568,4.287618959875205,32.87285115998227
2.268439155065101,1.0971702446592315,1.3653537304993153
1.1897823778401024,3.460548756076727,7.124058571488777
1.859486515816128,2.004955471817875,3.737425129109079
1.5281663560573446,3.730111195093892,10.631246675805892
2.8731508076027072,1.415292280034718,2.877535577533563
3.283867623259596,2.023747268798261,6.724626961105473
2.450354467525317,3.64872594751484,16.311030822796745
2.296323823501847,2.891841583194527,9.601788435281884
3.577707411873293,1.433650165000143,3.676725465425139
1.88475834536738,2.0954811477149886,4.138025811375376
2.7635537403160715,3.544205417186643,17.35704097677477
3.195542118896737,2.673872227584808,11.423412286045783
3.487862292180476,1.1460011574031577,2.2903373033057868
1.8513194392855483,3.6242130962865247,12.158466889852177
3.1585748047660034,1.3468647135509104,2.864897715613382
4.858123946160035,2.8937030000633968,20.339791853349197
2.673388548492368,2.3476322480781437,7.367026309312837
3.362673545985031,3.588301614675805,21.64873840955412
1.4198428561257108,3.9530757566782975,11.093805807435686
2.4820021560541234,4.4517852749011055,24.594646002841493
1.905821399433004,3.556164243224786,12.050798512381814
4.165877095019123,2.2402366992834244,10.453561347359864
3.1321690135001767,3.315790176957961,17.218260509722334
4.713386427630896,2.863302799596492,19.32135620014091
2.5481383862624982,4.315794388518347,23.73091625073466
4.810676462643013,1.4490131765382048,5.050342405540612
2.836905113903825,2.015490632785191,5.7620415099953055
2.0110137029434534,4.156757245475921,17.373781651254948
3.915376237642377,2.1918145893448777,9.4048339448299
4.345424504459475,4.5373121145166735,44.73006433967661
1.75227352518792,4.361339508169441,16.66524469954377
3.396738356263848,3.5737163629226103,21.69063473472197
1.7900693561512684,1.3214537607444965,1.5629453936425108
4.2671250202436575,4.386678245672804,41.05602823616518
2.269716248471308,4.870191632194754,26.91743489829887
1.175599616070531,1.656877219510723,1.6136527914599663
1.975674355406194,3.516888447798148,12.21806843371678
3.3538334353486365,2.8134627942258432,13.273756516745154
4.239420581603021,3.399892980539842,24.502308404235965
4.276703128337548,1.6361425581766516,5.724286886392922
1.5400930053444806,4.431942074927962,15.125338538377182
3.5409709454665887,2.688776646081337,12.799759873710162
1.6549387871375898,2.797179184090784,6.474295452308595
1.7199120246456787,1.102790102258994,1.0458320728526935
1.4897636918850945,4.552588639895365,15.43846830798096
3.559101422495221,1.952998687976343,6.78756921902196
4.4888565872402,1.717392358838758,6.61979876270168
2.071715240920303,2.3107497795738614,5.531028622634735
3.36179718648535,3.71965017593743,23.256572438749107
4.588337375841357,3.745392816833438,32.182523455020984
1.1619569791031488,4.027323279648233,9.423083470979156
3.1439902658438834,1.2078485600331228,2.2933807817561207
4.257716827429706,2.9668784254010285,18.73899430694565
3.7044668429171344,1.505884795148711,4.200289385391414
2.2858551235480946,2.978915841865836,10.142270142265373
1.3730177145858322,2.771181407456445,5.272007967922799
3.1193676566927087,2.59783951290666,10.52594764050421
1.3357316063379048,2.433646761895987,3.955526424148773
2.073738511525945,1.7541564932878757,3.1905140995368515
4.306031470451565,3.283597814439255,23.21384710628424
3.6486532165842895,3.057870683307508,17.058499337992636
2.6939346217493423,2.577427447791791,8.94808198072264
1.5649349428283117,4.708057464050366,17.34402145656278
1.107929662247555,4.802783479623154,12.778156719343755
1.0479714628729222,4.036744499404993,8.538507913810431
1.4689564865606894,3.918012673160282,11.274845735465076
1.811279877024213,1.32074803691344,1.5797760091780078
2.613166007847626,4.3337341673345735,24.539264437571592
2.589490614829653,3.101497016808552,12.454522489883086
1.1943546392015856,2.0571762589747,2.5272389857807203
4.171438130488318,2.783902276371032,16.164556115034653
4.635215191244957,1.7503409244284196,7.100438982625069
3.3553792985713424,2.020919224567903,6.85187664366254
1.881183751997237,4.457234971484958,18.68668574264424
4.969083787447348,4.957018694073717,61.05024871533959
3.71037382557904,1.540025091391708,4.399904655141894
1.7597074094696343,1.5865563796671056,2.214733559601564
4.37710383287147,1.853195920475719,7.516220707831615
1.1166331384564248,1.8773208178913088,1.9676937624560256
4.788472776642653,3.628187529548325,31.51711668599424
3.696303058342502,4.250408974958637,33.38866201018767
2.030074172177125,4.187265842026148,17.796843397907082
3.524358036992789,1.4109733787394112,3.5082268308861155
1.0721640993779933,1.387332011768402,1.0317918196552782
3.5604724469971534,3.4566425222115518,21.270934484464235
3.5182915633355027,2.795233517187373,13.744787241392617
2.496914514442174,1.033012812804257,1.3322480545844078
3.520782178564558,4.073855703619445,29.21597915245676
2.271040931977586,2.8593776559555595,9.284061408638484
3.722623242912965,4.508904350186359,37.84087184750056
3.825448860082,4.839773784565655,44.802529088463935
1.80823909698876,3.7898081448606384,12.985548813143936
3.133870998860882,4.085791759457797,26.157942217900125
2.9915984389551653,2.657993597194769,10.567716723912914
1.9415986186726648,1.4581950191289828,2.064242329988496
3.7309768455602046,4.712140419700871,41.42180364971716
3.633982223071138,1.6630956773941803,5.025592516357534
4.240871398089131,2.679053155495974,15.219057871140564
2.376405359711925,3.117675162492728,11.549209349174475
4.065672925841482,2.9762726159787776,18.007269281902563
1.9286074806941973,1.3602394872805688,1.7842044061195592
3.4436287015706752,1.0180242468675855,1.7844425364344425
4.942071805942804,3.467783368433512,29.71549535469321
2.995290745642805,3.0634081210864936,14.054607047999056
3.6665500940125737,2.8372837850238257,14.758192792009623
3.168635757645864,1.8011507185304845,5.1397551994546085
3.7086014161707808,2.109287439559456,8.249957232363728
3.4294212099591737,4.926992431777608,41.62503619734219
3.829488164825393,3.9704965099957135,30.185638955759803
1.2422153468804646,2.9560141615887043,5.427251100946003
2.329675605655188,2.49381632057687,7.244265890850497
2.5671635031551543,4.814745844274487,29.755706625839505
4.283584542244735,2.0075792137148363,8.632224524056381
3.987946986852149,2.579808821505051,13.270718217486056
1.4625175811991316,2.348378123923511,4.0328043422996736
2.484904128168904,2.70524628826235,9.092708356929228
3.5581815441356834,2.6059830378837203,12.082068015769408
1.496813006976979,1.4046813547107004,1.4767031058970277
4.968687626558709,1.2787584879800242,4.062456815598234
3.3158024532274584,3.622938482617366,21.76108635837824
1.2091313837149542,2.74060864399351,4.540854061867182
3.60349163932501,3.38569847739166,20.653329774459475
1.3497524024347718,4.332054076873511,12.665194160657297
1.5594831993728535,4.919068105588703,18.867587629302538
4.367493913211448,3.621727204076592,28.64400779568688
2.7969529064281544,3.614566875295657,18.271225892870152
2.579062868338477,3.819480623318611,18.812241938290907
4.027117851828379,3.933439741241602,31.15367939532218
2.369114385511435,3.804916301766408,17.149294162872806
1.5437976297242062,1.3653728449737526,1.4390069667855927
4.457568922105997,4.964049878359747,54.92124130757961
1.5970483500765638,2.060029854367589,3.388715408373275
4.952341824332482,3.742484341637868,34.68171790948472
2.3535173187308467,3.2295447240748136,12.27354471693518
3.90829594894428,2.2718956166481776,10.086353711687185
2.14391478435184,4.889589270039506,25.628446550818484
3.3562849098564143,2.9151267087576533,14.260793712585114
2.667138777633044,1.2480709448293843,2.077275810263861
3.655521164974653,3.4501318934455685,21.756583745373103
1.7967933102479252,1.9514847742060573,3.421357534776517
3.3681514323392063,2.078897943297364,7.278266484562999
4.870092752942863,4.75561550084883,55.07071370296647
3.8940290428700695,1.2055191538162462,2.8295503132934
4.584874817439298,4.546894522186971,47.3944236293217
2.5188387390094302,4.348489368130382,23.814813977838803
1.7522952804662326,3.673576095169352,11.823753751216
4.542897147878147,2.220070127675427,11.195314416825104
4.475323889390755,2.1840921090882124,10.674225555979776
2.4801586511999565,2.6990174121478425,9.0335996517366
4.400225925634318,3.3190244603612484,24.23627580038512
1.6855634807430468,4.596928212155686,17.809452188958833
2.8661178828192657,2.655897277304062,10.10849732844443
1.4866176885263314,2.1835407727660443,3.5439853008192217
3.725483993123019,1.204290590128566,2.701564196384857
2.546983542612516,2.447206348616497,7.626711605178062
3.1120022629662087,4.078161401953159,25.878477872260728
2.6808426617756567,2.3797648851658697,7.591182532789094
2.392493331335852,2.009089971641532,4.82858089871288
3.9834553534803496,1.2744079522305198,3.234796047924764
3.709901903263502,2.787764946891576,14.415998769425904
2.877735410579614,2.294273868091863,7.573757266538781
1.4335583180360962,4.357780939386972,13.611818804646784
4.1020662606792175,4.607905081740022,43.54915418552808
4.907081439947625,3.1429421409449585,24.23628452218225
1.695411325192382,3.729503927466809,11.790907216468684
3.9316563136836415,4.023350549719254,31.82154771860525
2.1562549854807056,2.320388030351218,5.804854705576743
4.762921855569327,2.198356756519424,11.50905871238274
4.379111171407137,1.990759441698988,8.677478440234458
2.0562019582298268,3.697153311520151,14.05305327965963
3.407963786302532,2.3138772500121747,9.12316664494932
4.179367369171299,2.356408311296596,11.603303278765011
4.725044170586705,3.656889233218245,31.593627159334297
3.329240880172305,2.202898928173229,8.078009625531115
1.069820029598474,3.070444573082993,5.042933636693373
2.315183754321387,2.6012937328870374,7.8331106234621535
4.903241390149792,1.3467424790403162,4.446541976348395
2.656993615877034,4.402788525451665,25.752308546934
4.214688840953947,4.747986371025014,47.50665463870381
2.890611578865504,4.795046289142968,33.2311484362364
3.57057255204478,4.977134489799626,44.22487548901287
4.177406599622227,2.4118494051297725,12.150023758062147
3.2353500763007874,2.7614177991904114,12.335464954135368
3.947364095573222,3.034595181220843,18.17517991387561
2.83076214248354,3.56711166636607,18.009713040389357
2.976004070296173,4.625718385293147,31.83918216971237
1.2961760421247726,4.034217123363559,10.547572788063617
4.991564723539182,3.949149107487347,38.92366933055531
3.5498562835335825,2.565833227082256,11.685239686139782
2.296137886480634,1.1620866347168,1.55040436196042
1.9803338177363423,1.5550808791587811,2.3944974071183327
3.8475024169171976,3.8475407740408936,28.478385692212942
1.2184326632850753,1.6138704382837927,1.5867513276556562
1.2434476681550075,2.2860590011948365,3.249169639548334
3.473550635102276,3.195940625893596,17.73948645838988
1.010304359942448,4.022779404568405,8.174753530657984
4.067921539935137,2.286204186688185,10.630962927519954
4.635190410695023,3.9812863930041136,36.73537037849727
4.901351807367789,1.7177788938350678,7.231367036337482
1.699272801081109,2.41534788144,4.956698375274518
2.220117446112889,2.4872941307223293,6.867524920871162
3.4817648059243123,1.006628889599921,1.7640391356367766
4.898992276636143,3.526639917142303,30.4648466846736
3.279805113598089,1.0352227168873558,1.7574607321163798
1.6714995128700472,2.4951473003197706,5.203177445655308
3.7144162050524248,3.0789254456200483,17.605927754279307
4.472532023000212,2.337681876439703,12.220649346040902
1.6186908694272375,2.5030648124772656,5.070819029136549
2.0469303976965616,1.994678650856927,4.072104913972727
2.8785114590808885,3.6506600195571286,19.181419623362725
4.3974118404129285,1.546045294427873,5.255470133270835
3.096386101820757,2.594075860938101,10.418146461818187
3.328533304942339,2.2333399653991064,8.301041526514545
4.760349593493633,2.954790800141794,20.78080315425127
4.391482648926987,1.9439011522440903,8.297161239951546
3.3301056986806703,1.2227322043168811,2.4893772960605265
1.464320339362446,1.6880208489225912,2.0862277206367983
3.808129445829932,3.965791810786222,29.946186853042665
3.444274659107447,4.914238405551751,41.58916721445894
1.8643200025536533,1.3270458991089056,1.641581133074015
3.896753133892979,4.035477800785061,31.729470368321216
1.342907821204737,4.076457250698095,11.157887855073984
1.3124296230536476,3.7281265665110777,9.12068221840682
1.4057006075477254,3.9086562833001066,10.737861542352505
1.4123605142170468,4.668671510556472,15.392253506403575
4.845705585431682,4.995835057047351,60.47045140987396
1.7321368130662114,3.374265564569193,9.860767428887469
4.2058899263258525,3.970222013786264,33.14801242279117
3.133127159134648,1.207474793824142,2.2840424579146803
2.1645145797606054,4.058807401931452,17.829017335371745
4.063555388091522,4.106318401062852,34.25953235792903
1.8251025302191717,4.185482212814363,15.986311560917246
3.356658821851866,2.636060809211084,11.662403253889726
4.685451126986199,1.3087061051633917,4.012413411480244
2.529192609609108,4.708101260381888,28.03131671418496
4.460480874471374,2.967222286782073,19.63594696870823
1.9751269068220771,1.619176270810747,2.5891265063324225
4.239691202016834,4.644006598795995,45.71828036232759
4.240306282025079,4.006912583579103,34.03979745150116
3.22623844116664,3.398530551872704,18.63154298699472
2.319424583744191,3.319250407312387,12.77704118685208
3.0196413974928724,3.831244593193142,22.161805188816565
3.603577362578268,4.618908531100465,38.43992912548985
3.772457915611496,4.292565234930619,34.75587413766615
2.272498778763232,4.939683186811333,27.725019122292583
3.70203669164797,1.643834830224936,5.0018087226674695
2.218855316632274,3.5453760805788783,13.945163465113412
1.8055788015946144,3.2875591943389337,9.7573888812673
1.3661547530358846,1.649490831811264,1.858530590466566
2.714796074111749,2.301801751325219,7.191890213633193
1.3340379677731415,3.0040139538685144,6.019245902457181
2.2131033613172,1.784239602825588,3.522719403505314
3.8508300834407847,4.179164801288168,33.62817936724267
2.095653091773475,1.2700273901544548,1.6901123349793914
3.316203347967831,4.611494225693072,35.26098955802845
3.32903056056282,3.435469852877974,19.645363546455457
3.1886538951171013,1.7208275312137444,4.721196515745144
3.445559790310228,2.544069236772465,11.15032812700252
4.4730349209697335,4.382954166425613,42.96414279961423
2.9736437990612288,4.237992507716602,26.704184408935397
3.8038826764639695,3.3659588298090504,21.548384542237983
1.7427806578547638,3.4908856299075106,10.619008699603151
4.831120398841003,3.896448696170959,36.67378966980188
4.986588171493887,4.711312175406677,55.34230846166761
1.9618262951595649,1.4306690221229017,2.007746616959037
4.003159387843386,4.416270436320939,39.03769860627881
3.729759421270771,1.0826079450543893,2.18571354648355
4.972002990902657,1.135422141988811,3.20491196103998
2.501548131886476,1.8334522794570352,4.204536135559108
4.999997868121278,3.4157661961763077,29.168634330548425
1.048275482658121,1.5911681223114598,1.3270203162730088
4.909401877995009,1.4251365500560125,4.985532430241495
4.896672256123643,3.453099139775428,29.19369965726874
4.42083803382196,1.7589402061835435,6.838750518255391
2.161039788477713,2.0410584918960897,4.50135918641501
4.457267759616079,3.8356079528646143,32.78741285305306
3.9662130537861056,3.943597378635491,30.841193946730176
2.595667841271527,2.113948537139951,5.799732214265106
3.5260049612698627,3.186069766254708,17.896309680270615
1.7753936592399857,3.1761693695752053,8.955131656917038
4.72625857167643,4.763300707051198,53.61711982848287
3.035826952024111,2.5151039358022507,9.601937843446873
3.284158330981386,4.47943204865193,32.94882992790972
4.595700927822211,3.685070237628384,31.204217962467865
4.117037907382942,2.410836054580192,11.964380758656253
1.5028083403844483,4.6507146120873255,16.252230804974385
4.108190386611659,1.29707385920186,3.4558109779202364
