x,y,z,v,w,f(args...)
-1.757926718055387,2.577429278425832,-29.446571270695852,-34.11337247018996,-45.09682630014052,1.9062399568324935
-27.95885934147814,2.9454443591888904,-48.33636789742989,4.5961763524353,-41.12865622654611,2.098343472960981
-40.87673430132329,-25.915160338040575,3.7382331748479203,-29.90274332893229,-45.24841835314918,2.06233326380516
-24.324824381899937,3.025615974194224,-27.078435290281973,-43.816036620116066,-38.492898246427515,1.5650540066809357
5.003757337344659,-48.280866864772825,-8.891167011682711,-31.67761178779927,-45.15306864413979,2.589512762229979
9.997458668159062,-37.91458297193979,-15.288286123115185,7.905612378870103,8.25241934251747,0.3122480663691023
-36.233252937676276,-19.288179517014598,-2.884264836004533,-31.142575917864228,-29.412691613746727,0.9289885504417179
-11.76124574923194,-28.079795344870497,4.641802849616845,-10.697649911643339,-7.437236621125045,2.2827125981868783
-39.03562670123569,-28.203609568135747,-47.21336872606248,-3.618646797498208,-33.8114760736472,1.9569770786901308
-6.997811075032317,9.729614974428422,-9.703044497214343,-2.2798292207548627,-20.953592341705484,3.551713316012405
-44.08521170617116,-44.17566040567813,9.338900153956338,6.767856551311461,-47.57404768617177,1.884398863046842
-15.54618217808141,-23.03640048824689,1.503209638684993,-49.7510371254791,-24.306938671376447,2.0056044528232584
5.713829455791654,4.6280731142222535,-7.466554026476345,1.9372518323462913,1.7768408633779273,0.6793819312655718
-10.950782058220682,-42.5948851678385,-8.450306989717568,-26.24957905589659,-16.19879197494098,3.4774635046441613
-4.536729807848651,-28.995796097078188,-30.28982972451416,-17.767640495412266,-48.99165656115605,3.4100548967410713
-21.645179960540652,6.122373139097952,1.490189930852594,6.510243997783995,1.6200703635820233,1.882208813055142
-0.6052315481939985,-0.43048441556848616,7.981454328053509,1.5061820526461887,7.722766653372652,3.1370659795594285
-49.08891817336912,4.849171556149251,-4.817936207206422,1.4452606032931783,-29.171537855941708,1.571974359664121
-21.962605998128858,-8.921561780130126,-37.353830941161505,3.243832284986219,-33.228936748558596,2.0510968983199778
-3.578539340459109,-0.7245456167602455,1.543766310696455,9.63033335568344,-5.962931002118424,0.1790078800546704
-15.150649155614808,-21.098198916949332,-9.295599376327168,-4.141966603001244,-30.610480478793097,0.7613655610973236
-0.09526512192570635,-42.93262813257784,-45.40782788208548,4.534267088478259,-27.8916597179099,0.7612932426093915
-37.5960003409755,-36.925801033400006,-12.341136722865649,-17.019538673787906,-10.224264420830735,1.1066092260061011
-14.332953357865001,-49.62726508609963,-43.41008063240893,8.603753670424169,-24.530282937435576,1.4113770551828249
-4.254925580874733,-10.81803009114379,-25.587348438423664,-10.088338841979493,-27.723487850879085,3.3686976723048927
-20.34245445568723,-20.526302705905078,-27.05206992298194,3.241389723989087,-3.634949135152908,2.2827817228150518
-30.74446628879024,-48.42250460172773,5.89713398632496,-23.72506627360198,-41.72423099515196,0.5122645367887986
-14.658621143648368,-3.0410979013813417,-23.709753589982874,-27.5156782705446,-46.67300986198273,0.8569582478774604
-20.828502706787614,-1.494525611295586,-47.69262845299066,-43.16555274090677,-20.248930441680372,0.056656717744649976
-27.652422834351526,-12.853860473138496,-15.40846035912518,-31.076205938316193,-38.0432929541442,0.959550753525638
-11.253487321207622,-9.419798266997951,7.456120663715787,-6.265529565572848,-31.685198476312518,2.6816960485680528
-6.024317725034038,-45.844016921835525,-10.160963079431447,-41.14439134932622,-43.64790520922322,1.6788240528552503
-7.3757290532133695,8.946433240932073,8.402688460375899,-32.36969129808328,-19.789503346804114,0.8257269817392825
-42.54525292962588,-42.40004953071531,-23.828585451807108,-39.76844242450514,-4.045611227419684,3.131276035328403
-45.191156181837286,-5.6459667655811,-5.788500527423658,-30.615994417255504,-17.932003668424343,4.026077814029209
-13.583893728709619,2.763137737537477,-11.396599491540798,-16.123439154108247,-15.678057316523748,2.8085114891262
8.190405634878644,-20.87544261325336,-45.34449879396533,-21.888084336293975,-43.833885066594426,2.1370502922199806
-7.203593930221359,-17.333393777314583,-26.14397235332823,-2.3622900237170583,-37.91864045985494,1.8431132420029073
-19.017917809492364,-46.54995018753216,-18.88523967769184,-49.775978303512076,-35.50982882847157,1.1013412351667293
-26.830185266309922,-21.295320138155,1.2683802489100628,7.7598885797380746,-4.026957631383382,0.9533707796790358
-41.10044734308481,-13.631494225148188,-44.970104945636,-36.037501175354336,-49.68047600678037,3.630928400299738
-0.32273341233109676,-28.371940258859695,-42.65954414707028,-20.729217320518483,-4.542951472746843,2.773585312915215
0.5300701893635704,6.008114641615613,-8.157261131628658,-6.20289334094965,6.048788733224313,1.0260276398299126
-26.86272896105491,-5.573576089345316,6.84713508578443,-26.678785380899207,-6.846203729692434,2.8444288641483455
-16.268793519257308,-29.765747939372975,-44.75318923357404,7.422946534688279,-12.491651148583415,2.7509514819924914
-1.9250887039645193,-12.703498306942215,-0.5099881035637068,8.569601809391756,0.8630608951089869,0.10823372454846503
-12.092447122412729,-25.229534207078995,-12.218816417822588,-18.278035739778204,-44.42184297676549,3.2551712944977336
-8.194758783228195,-4.295018129106602,-22.825062960515478,-10.527402126255218,-0.6993470813143716,2.3259576168579175
-17.01048882250045,-8.941525606335126,-3.4067877509738906,-2.3569009612464455,-42.55872499622237,3.935069924635471
-24.578326163787256,-35.78556085000853,-19.19730301940132,-34.336526583495186,-23.409323268047032,2.8925895277240494
-7.221805470737159,-19.809948567353214,2.2883740375727513,-18.767787624277098,-16.143014680574417,1.8444266245259848
-33.76171376854606,-15.901345944327964,-8.546621128460913,-37.37745902161604,-44.057213287798035,1.244129141824358
-16.461251988200793,-18.262680454576206,-34.320466142950636,-13.589245346867386,6.969173857577651,2.340519115662456
-32.639376786293155,-34.672754849383395,-28.337651817385595,8.148517575561371,1.4726177594705447,0.34238784859892335
8.9156789683244,-3.4563771698117876,-31.036926660540686,-3.002802615672998,-47.872701518225355,1.0191639766361495
-3.069027494235378,-35.513852685984396,-28.262404183700276,-44.13290552974741,-5.337169923546192,2.2933562841526784
1.4727187733498823,-48.02293286598655,0.16451560159484302,-15.354697189950919,-21.006439513023803,1.496972204184349
-41.68732720634874,-12.618137533091655,-39.579325340676405,-16.887572438600905,-31.561357132031535,1.6086026014058683
-30.706103148869033,-45.40371115424722,-37.33961733097121,-30.427205297987467,-47.58816217236986,0.6481058449968105
3.3732405973796205,5.535073118592493,-4.31072721502801,-29.981041807274973,7.796111915452379,1.9028265061722403
-32.554312989401794,4.706013799706184,-41.07296140197477,-39.3650952915066,-8.781485019943467,1.693397982443055
6.835455555133592,-36.075158203301626,3.393870115906985,1.5941301659668454,-18.028319701813693,3.1010752953017002
-15.659970594376652,-31.387758575283232,-30.505503350477422,-20.187301214248066,0.3722000934282548,2.870844954367079
-25.64784475971343,4.566689397459655,-8.047535338933734,-17.87983018434641,-37.313376953403115,-0.06279836940189876
1.8280035105359786,-0.7569047450439825,-1.80725321769377,4.4581895717665745,-8.692164973168232,0.8104467329538314
-7.856306755508847,-6.572909045467554,-37.920912752866556,-0.24569844834550025,-10.139042050423313,1.9724184226156527
-29.743569329028478,-31.57506492080136,-4.976412336457045,-42.29111471941394,0.6110680937498998,3.1638981519304004
-37.53300931843641,-16.466231792706914,-1.4110815198886257,-33.67718763438573,-47.130294922090975,4.030878477153407
-30.61041464518381,-38.14976210207093,7.302721543980844,-25.6619422394973,-25.934018393678475,1.9372276056033633
-48.18897155027887,-47.99116985029242,-13.215370282486276,-37.48187012475347,-47.406774041026914,0.9627917774755184
-44.03335092613636,-26.64480825398242,-24.833580275871576,-48.29314686742609,-36.15582484087927,1.891256474994194
2.2095571554961992,-18.015296144533163,-39.62514423428731,-46.92911441628746,-1.1094769046430244,0.03479387042340787
-20.15983729588499,-26.137640877336086,-16.06492088452172,-9.94470171815879,-9.630006072244072,2.0932619296031483
-0.7684152363146737,-46.37815617388844,-43.22015222564992,-37.25961429405697,-16.790376050517878,2.1087700345450457
-21.49593497661952,-42.439187472568314,-13.3680947332346,-6.608062553524661,-37.556463040491934,4.051376698165024
-2.74241466123253,-12.523182634459978,-32.411067173721435,-1.022213880006369,-20.106117943469403,1.6963287165955354
-31.5869267542493,6.590963112781168,-23.291961525297562,-4.293345350998656,-32.7145131686324,2.218592962591032
-29.926780824895012,-26.917216229863346,9.805204686213266,-9.299020423508416,-25.91416078640614,1.2930487494714833
4.668626600022257,-25.566197142282835,8.500859801582017,-47.12039332055768,-13.86039555758203,2.307321816127875
-8.399819803202064,1.9031865521882523,-23.888519928816056,-39.120398735576266,1.5685130116478163,0.4933788889025694
-23.178219941950577,-11.287849749358422,-15.069682005937182,-24.145678386708838,9.493067421608465,2.272268282742264
5.857296256080467,-48.496671269045315,-13.531816423417006,-16.10367132310673,-42.80680626657242,0.9180002048770213
-22.724268734398002,-7.055995060863047,-44.569699642490214,7.667705375072565,-19.7613659486546,0.9591101784779736
7.5050649901306485,-12.235886640158704,-12.724535836641877,-17.934190389480932,-15.468158968658578,1.4518718227366096
-38.94491450175525,-45.63211183930978,-24.89298892630513,-32.66644507649202,-38.12760109801579,2.058593857804753
-9.665733632151756,4.176860430942163,-28.006419951819886,-32.191353268898155,-9.681377137020654,2.0362378965515853
8.40147052622676,-46.173724555153576,9.77150983019385,-48.411233698583594,-31.359102858782112,2.123100961923589
-39.163150946878616,-6.019753886012424,-48.046176798201465,9.341204894682313,9.812883250253385,1.6560510167839575
-36.234151778858,1.2496995556299524,-20.383420359633142,-39.927341821765715,-15.577294237434401,-0.060496804785866054
-8.295320147687079,-31.650674962605112,-31.86838512232288,6.0158977668544935,-21.131537751399698,3.39939470456902
1.7594824892851264,-4.136879640676028,-25.830465907577768,6.176062992414558,-30.289240396335273,1.9251936546935682
-21.642498010575025,-46.05984936165664,-30.630080992597993,-32.64840507629945,-31.23374704860631,2.0191993346428334
-18.226017898198265,-1.6943512233797264,-7.597131189884557,-33.89824823764485,-14.607363128953722,1.7368468186598496
-29.38908405792104,7.011580804671858,-41.09472842342038,-32.88687463030331,-47.23907623166289,0.901753139526053
-13.364987444591897,-21.163449257277914,-42.213346910080006,-33.194764627149254,-30.130253192319945,3.1811045142391015
-36.20355182532046,-30.850443697166707,-49.76065622748315,-4.9578077785303165,3.3265778400963057,0.0967394282622489
-17.464477198999703,-27.05275057460824,-9.778937725429813,3.7307287373770635,-17.477294236972405,1.9092115292017782
-44.926529188262236,-14.611541344731563,-2.645992382409119,-17.996010562812742,9.724304120136608,1.8583737493818833
-24.6942244702207,-3.7501896729511373,-3.4085705997424824,-9.270471543526888,-42.67970872799116,3.827785179709947
-10.559793515240308,-11.7458814956222,-17.37391763590024,-19.19879125031408,-29.858431124847048,0.14543770973441128
-23.141073464706217,-48.77466306211198,-23.332014518975942,-13.119671660877081,-6.450588833612947,3.5061638373762847
-34.924370963458216,8.92932814299482,-31.75846822609491,-10.397070583347961,-16.564094044772126,1.0859400751517916
-13.722470601796552,-0.23279142013424803,3.5966100928815408,-14.493015533597983,-30.058220148847923,0.30906511951089355
9.69359042174927,-27.202815626847077,-6.664123798318293,-9.142746220282874,-10.10482171497847,2.829495562676207
-15.405337977288617,-16.483194646519678,-32.99697927713697,-32.731777810138496,-19.591113827935054,2.6811458920725073
-27.919715254197264,-46.89043506744415,-46.8875280858057,-31.859625107433555,-31.85101798823967,3.0769676670140536
-1.3246361727616502,3.888493744789855,-17.434452023901024,-4.298457095149068,-12.161680344101079,1.8039044857336635
3.0738394187774887,6.437694677471889,-35.91703087104526,-23.380452182865252,-40.04263443207573,2.5635037229702293
-10.44147784172712,-28.00605121136955,-21.640620166768517,-14.258238014015546,-4.713609129184157,2.0724708301996912
-49.70943054643134,-8.000529520133675,-43.634694031821375,-22.08418793241514,8.441477327617513,-0.055307240653464707
-20.025833278226035,-8.351810439071137,-32.61700372781404,-14.496504068136929,-13.706627961071213,1.826664696721092
-26.93935035505911,-32.47475423219406,-23.875471459630997,0.43291067802238103,-22.31177351596108,0.6068142864314117
-41.4406549210552,-45.5059526213708,-11.46442612219301,-41.41720350421235,-18.576706894993496,3.1494688669772204
-47.66456663874853,-49.12697290477958,-12.742453944514224,-17.088429601884705,-37.63685156653179,3.130342559745194
8.276748463843894,-34.48568684930274,-23.835608185344228,-45.48258247101583,-27.37972387009573,0.4780511156831502
4.147591707138929,-18.187027895661593,-20.821694901478583,-29.47379890623827,5.310351658215431,3.197668388462211
1.223313259860923,-33.38326569007984,4.755952994357379,-18.994478063202003,-31.982637922932362,0.818199232384961
-44.37691766377475,-48.570385273463835,-36.32935705544268,-44.39228146568875,6.260683595413717,1.5665088944322507
-7.613979502229007,-49.9566978339872,-38.235774976207146,-23.84829388980145,7.794428537051438,2.9696678766612106
-18.748641918473506,-3.7827910275202683,-34.978430877132325,-18.37758791046786,-16.15059860578956,2.081858786397685
-22.676354015264454,-7.089507915519327,-34.61110834742162,-14.560308081174092,-46.167708343134656,2.458826003667894
-7.611870375880372,-41.54082352544718,-30.376233391603133,-0.09481389581730326,-19.984006617577883,3.093629550489813
-12.111153962580275,-7.81904170046537,-16.870291494919833,-34.688203859641106,-2.8413392071377075,1.1513331165049343
-49.33922105603836,-0.3373939930912613,4.0256668754785,-41.231023161453734,-27.83385760162233,-0.014562895681347499
-8.179680523332543,-46.56488053875045,-13.860093980690849,-43.39733764915265,-47.293992198503446,1.89707468124931
-39.34336693745828,-15.114753791690696,-47.07348917703155,-18.83876490305497,-22.020983682029453,2.47858501126769
-32.54793303524741,-14.22576618733725,2.3293923284846443,-9.155399387658413,-39.68368315140928,2.199391243100806
5.215260074312198,-34.28148343145317,-22.80340699274787,4.40042179996977,-9.184092227955631,1.181294014924359
-12.932696142069837,-7.017293660328818,-30.84523396930581,-7.684047119163814,-18.967187902042973,1.5442004643578064
-24.091045553848772,-47.7117157919001,-6.433027617386593,-46.732842980351144,-1.9450617246224127,0.9243408868424094
-35.53361480077898,-1.856625257712274,-16.259072989107565,-13.95460990829337,5.851097068533058,3.798935935632687
-48.72983760385656,-34.3822919303247,-11.362610962195113,7.198165425026524,-17.85748365599678,0.02622824321161077
-15.08633789072939,-16.449788847032586,6.305204534258472,-2.53330995537096,-18.980546909489917,2.911651063618892
-43.569244274611,-8.697707596518399,-10.50978689073309,6.7618097857523125,-19.311528605962234,1.94396154373835
-18.705780159871495,-47.58184875621197,-45.688537905198594,-40.75367360533601,-10.675128666251688,2.912923705430586
-12.454461209686656,-14.713568219875668,-2.063960801557478,-37.000852226866925,-2.903266789581579,3.1079652703901415
-31.20145308427897,-49.38265367587766,-29.802112142159096,-13.966704291210391,-18.26544688197745,3.0457255057063994
8.799523132687696,4.205381257420186,-19.2650011699122,-13.02453282390865,-39.52244694201679,1.7026237886385875
9.141042720247455,-2.3472450859369474,-6.496504309451311,-23.875344091379947,-38.34298387951003,2.040048446290063
-7.166594529809494,-36.33538303567172,-16.150759168511044,9.55396565021831,-34.37644428657387,2.597316006110936
-43.85861334148075,-47.036863717327876,-6.334167647391801,-14.705980165826865,-39.140340350368376,0.9862469425588547
-22.634845201723003,-13.472731637485822,-34.83891432669664,7.371682534094717,-33.17393210969475,2.5277925213185073
-42.25986999252951,-11.768650853021036,-47.61905570284132,-44.419532100073965,-35.949434231244005,2.6827252653199696
-9.592844356415675,-6.215173470883926,-44.57257280343002,-44.29040018339556,9.02086384387384,3.5186803993761075
-4.151683775766074,-48.31217148597009,-49.5949451103756,-46.983690165991376,4.169386310112671,0.4233829985656208
-45.77713160789694,-0.290898205720552,-37.92946383015124,5.438359434460409,-41.38580083889536,2.651242918140045
-46.68543920200735,-10.839048044418526,-36.059447903512655,-39.5629829341207,-9.694317630569259,2.0307195016122854
-40.95630751394678,1.6691722048194748,4.80665417243614,0.7147868501802108,-25.0681944563524,3.413702590124899
-40.93028994753419,-34.62172330238354,2.582029445521421,-43.543460576781094,-45.79331946235341,2.1776189559181782
-0.8313630915430679,-14.17521247516607,-37.91396457514824,-3.5553905225011277,-29.85614145347963,1.4550086037970236
-43.687017655541766,-14.144527647388891,-24.27921785115151,-31.969109060860134,-19.729469515234545,2.6627326131265203
-34.70831212259952,-26.59593214005154,2.1778086229198763,-49.28424071614296,-43.83003787613349,2.5786092024974683
-15.825790299625893,-8.836426761160261,-36.730575799322494,7.18073760762455,-5.861116493317695,1.1744411788206495
-20.72945646760856,-18.300771635842874,-41.080939698169196,0.8755998261468818,-0.6988326051986817,1.182997536793563
-45.84920332714523,-44.76956269988579,-49.45508411696038,-8.885477287552199,-28.014186851452475,4.00666251362126
-43.63526776888323,-3.346887486940197,-46.099447464339804,6.374342695790958,-42.30019260731979,0.0415218360287144
7.215079689056935,-21.91188087181398,-16.542718356637337,3.106728779077798,-31.827715459843404,2.0235081252768685
-47.60839467782307,-9.34309122778771,-0.9033868565545262,4.562830376048112,1.3381252576067482,2.07401079747068
-7.170806854074179,-31.697494052015294,-13.507719333789844,-42.51206156137728,-32.043406692449224,1.387717853059335
-38.63113261814184,6.081777313956387,-35.78109762820819,-19.215422903652957,-21.721581215887333,1.998234217140988
-4.797819090897121,-22.56605660070475,-16.418923517946368,-28.350108334136912,-26.829186502173883,2.6577724108910914
-6.845430604789428,-33.84236133478234,-15.65236999835129,6.94336030250296,-49.43643709633199,1.0780506064006974
-41.03696654680211,-14.598161057581564,-20.169939045447844,-17.372204418706254,-35.64984629191401,3.4744386008656463
-13.638694503284569,6.500258524301039,-40.029734294976116,-0.9832301219422064,-47.82925743674481,2.180153793836392
-29.348644997482793,0.6019549497470891,-42.51930507874962,-31.7930304464094,2.462119159004885,2.019904001117087
-37.64861061749581,-16.611344284273983,-38.84891863384817,-6.923252822965111,-3.5230649243584864,2.3742129329168247
4.227750266351691,-25.655603800353326,-19.05824102537726,-14.927397927746334,-14.687909389999028,1.5775621998339844
-20.500313162669187,-41.0939987482448,-0.7010781680444893,2.9278384698155975,6.5496468698317685,0.36261732531016166
5.848891904571552,6.921538305553284,-29.236148732226205,-34.759348761488056,-0.04207668156546163,2.0823870020271023
-0.009730909888276074,-4.4261689860443525,-4.843979027363353,-23.394601503884317,1.55243397294565,0.11526590961858085
-18.76348082809019,0.8492459480102923,8.077019856860645,-0.568667756520199,-5.830709346204422,1.8003024854231253
7.182843497951254,3.3878693403327986,-4.52992984393552,-31.82745964364694,-45.689300687766945,2.1764260082297446
-31.487954843142507,-45.673336391276564,-44.35502305590471,-44.288765266336455,-23.43569693949333,0.7004536979761269
-41.38197189874348,-18.256852150913453,1.1112559630353473,9.907784433274998,-11.463561338831752,0.5438542089769249
-34.63702641264495,-44.155120907147584,-36.95691207715599,-40.632841816667565,-24.07121380608056,1.7445586020730026
-1.340619611373448,-17.075402540634734,-41.39984966523193,0.327854414222557,-19.281852787996716,1.8829384496782218
0.30961418290337406,-14.091299253600255,-39.1524611416647,-6.58104327497999,-48.74993942778679,0.921042853649142
-22.166630168517933,-31.387891481709126,-0.4784393344534692,1.222759190269045,-28.06897762012038,3.7574899666711996
-14.137836576925167,-49.35488509256882,-3.846531478715555,-15.099691151313827,-3.7960246096617567,0.05618557364299148
-21.660692811932364,-1.0306834331730244,4.785381106701095,1.1482514216072062,-7.156664894666207,2.0546962788632346
-30.124078953914907,0.8793834372068616,-2.628899155058619,-27.563015889887534,-38.32979578515777,1.1156102595952957
-3.453700709118934,-35.77884863488982,-25.67038860387988,-29.463225452472457,-45.94791658816962,2.066845334935649
-32.39957465986466,-34.932383041620014,-48.963270570080006,-18.09499775874953,-7.906999223062343,3.5472101676977954
-32.82025195592432,8.744963949362514,-22.397417475134702,-0.5408853576278005,-41.111607037121324,1.9707841971002165
2.4546854474826745,-3.721328738503786,-43.9677885762186,-4.779775495060861,-30.132267954314603,2.9908937024801405
-12.372595116968824,-49.81406174415193,-29.491611569411877,2.704764046619836,-11.873383881651698,1.8328732520798696
-33.52816962627989,-6.776458269346236,-28.88201663829341,0.25614902143468754,-4.357144434227315,2.336247810466728
-44.72048928536766,-32.82441841437429,-24.80830574034279,-49.07150528390374,-23.233803648232374,1.9830514102270034
