x,y,z,v,w,f(args...)
9.315019807461276,-0.24519911526743243,-22.313799841988363,-19.43459998795905,6.609257705604421,17.16104412467469
-44.55822181505145,-26.462602756084028,-19.838830663204252,-23.894451672557192,-28.948075354814982,-0.06260868499718963
-31.817770350561933,-17.663686691967932,-16.412427853785886,-30.08386185110798,-21.131175136824996,2.7058297074676165
-37.89845440962262,-22.193963311015125,-35.66606305702465,-14.267798902456065,-43.0201403146691,12.92426522056177
-6.098165688751905,-45.80583318369886,-15.969744880172918,-10.955680856230352,-14.857830660852436,17.315958613000006
5.842007689503589,1.911323431246963,-20.005463597973865,-44.434565123315664,-12.711037773109972,-2.9975003897556833
-40.24654211634276,-12.59539698704684,-20.298848745588653,-29.31914926036436,7.2971601059421545,2.5068350013381115
-23.438356360552184,-3.01650251539926,-20.17572213689435,-21.243377451606424,-45.368585603604856,3.191543403413023
-41.75276075022927,2.705168751930316,-28.24520013419615,-16.592605272813984,4.503052646475986,-0.5622131131221826
-19.62019253096792,-22.18660459210356,-37.726951338620765,-1.413212209800463,-38.5344980244363,17.66793947529699
-21.368031674328613,-9.420597357812781,-49.31665280150312,-8.772292478096027,-8.52339744685952,3.2467983438527415
1.7898729504974966,6.89526500279122,-43.96729966639613,-33.557404951529904,-19.450853693542115,-2.1020033926938693
1.7899772803595084,-13.347629324480572,-9.865766026768014,-1.2874271697558513,-44.12221190564949,-2.0556274983124156
-33.421435550771676,-8.337917405436187,7.983994588462963,-25.9344840814158,-45.859094218487506,17.77263238858966
-31.837507127618025,-13.936286771438837,-1.841151893545991,-40.902238964547536,-41.99279857384984,1.560276291880843
-10.785901628208379,-12.800814669359397,6.836807432294343,-9.954502880541469,-8.519927220158173,14.349801824753333
-12.68285657315576,6.487659447521665,-21.040133355808695,-48.28478075294243,-26.441660753965447,-4.025000875615016
-12.590285071265598,-2.471995298943561,-27.103418291853266,-32.41646817942993,8.107554003868977,-4.119261119866612
-5.59235976566508,-30.5495769653278,-6.736225651653292,-25.06265884123732,-41.405343555977254,6.618685338872634
-1.2891256304455823,-17.285662342648294,-3.0084701346561573,-39.321197137444756,-7.920829265298835,-3.8674100058380096
-44.981234074487,-22.357405578266224,7.680831973152195,5.28576708174959,-0.5225833554450432,-4.0384328116370165
5.908997657516203,-26.67089213902656,-34.37826480502028,-37.404317272015554,-5.913121703365448,-2.4352664271490427
-10.955012879385016,-40.26243826486697,-24.207816884267647,-12.932993193013132,9.839744098040043,13.57413888585798
-4.374070474924608,-37.206296207274434,-20.565324407565377,-4.257870927485712,-49.272084304673925,3.6246488995627852
-6.742664819666466,-31.20306532282425,-13.102946899689883,-11.270568118711672,-40.79714327594243,6.09149032328774
-4.01764254494573,-22.101949572093325,-6.884534917792266,4.7057140086306575,0.2048568812444742,-1.0085554052281802
-40.015144489202314,-15.4717571463203,-28.015347791262403,6.279856083223663,-40.33247934903377,13.595463388314391
-26.61336365765156,0.2780174114872054,-16.976586968138676,0.4632120367335588,-41.28954712026615,16.128296879499402
-43.586124636568805,-4.6310291961300365,-26.699785335320723,-33.249292119099756,-4.994517797577451,2.308991180746072
-16.54478143387579,-26.99962307679736,-23.804936452852303,-10.031480343169108,-46.15939215649043,7.182152856963729
-35.610516953487135,-4.966143296415552,-12.134115020908254,-7.150516001209326,-44.33049249638548,15.168202525056348
-13.860100373673419,-23.94451163620267,-45.77199141522826,-3.7576872541069335,-37.472139310734846,8.9208256729283
7.798534986122512,6.268431453055513,-45.930757752695506,-15.86043273918888,-37.924268579545746,7.196439397756064
-41.97237170714894,5.919007587398937,-1.064105318928597,-36.85914312372769,-41.567845027042594,9.74873622017674
-30.03103966076724,-33.66705427545505,-17.652806717355723,4.985709613130631,-9.80756625791291,12.032677432057755
-0.20964775931469148,-33.34873437233314,-10.539917909534047,-9.836733962696066,-24.894071666680777,17.845598304649673
-8.466280217625346,-13.990579540293744,-18.95546236669898,-35.22472008596257,-29.684180928547804,4.078228691436416
-20.099449186377893,4.146766848746211,-31.23739965517935,-7.414959027385038,0.903980054992509,-3.958763783078189
-30.933276562275307,-12.228050399914778,-11.380739480886895,-38.192051217628006,-1.8376306820301167,1.093929066685602
-16.100665785505818,-33.81592375677302,-9.014308427080607,-6.36572190478396,-2.8104387894422658,6.834505477808677
-46.4411772899398,-8.736653244699838,-41.94883153824742,8.17035845005475,-25.623428262195425,9.812970225228685
3.568423561772917,-22.27677413711917,-4.9057168143290895,-40.497965927627874,-40.741495963216565,4.3851427592226475
5.516350730544417,-22.65707657809874,-49.400707839884284,4.977344288131889,-31.5889158891815,12.84575379539428
5.666288132476254,-3.094054722418548,-12.992918733748049,-39.83596929854839,-45.19257944390593,0.9148991017029591
-10.8552535489873,-29.121911081773284,-46.18772606888417,-2.6927444202240167,-18.838445719489652,15.774574664610622
-34.4006609336156,-31.66194875092668,-9.523914654332522,-2.8363470175544023,-2.2352870600262307,-4.047220700430469
-21.33163521714645,-20.19255867271767,-36.69442206371966,-14.199678482749654,-30.08755872626343,-2.977316938400638
-6.3353911086616606,-8.669742468223937,-20.247198477376223,-29.597197386581257,-30.511210784232798,-1.9072361514577478
-38.69697828405163,-14.106104384551301,-26.939414969440094,-29.936113487146105,3.773317655162515,16.554207901317707
-6.296563418811687,4.669397945195826,-18.131645972021182,-11.984262638705538,-31.623836098392196,6.45239273958955
-16.61954471389157,-42.87183314152566,-43.02521303316614,-38.324823432186236,-11.735790158262603,9.49739530060927
-18.532263684217448,-1.0631558276952617,-28.914870340524473,-41.74406998437502,-28.835695333398913,16.646236723286755
-15.736838912105064,-0.8632133179406125,-14.276594046944872,-31.450130216263215,-33.60063786154505,-3.9080254711247973
-35.78263456970267,-15.929812639300515,4.766850865844219,-19.26853075299185,8.598262701670535,17.866523406504474
-48.134876929234636,-31.213577942062717,-1.5995325450226403,-21.32780760722247,-13.97807868388302,15.978628486414703
-20.999199175545957,-48.242492248775825,-1.8099616617323804,-40.19536566033775,-14.809621647121268,1.9872643073851286
-33.52058905932758,-31.85520049821403,4.65493218422661,-22.26188465482119,-10.530433590011071,-3.45259003191664
-1.4390085047788972,-44.673690586816015,-39.54044591087175,-42.27896529030482,-13.757942793028029,-3.049001871977615
-24.43605791351317,-23.941057672442533,-26.58020129617137,-36.848433040885055,3.046865079276266,17.428717572556362
-44.34362783046738,-8.705641654690268,-47.5363439262228,-8.311597604328206,-33.055405206805275,16.36839314583066
-31.980856446162992,-31.675151954219228,-41.37251410171187,-10.278029041492132,-48.955964857122716,11.094018466153292
-1.8323831146109484,-39.7977076205621,1.515657214896592,-29.551911914153308,-10.61648619533564,16.523444013395
-46.8300668113166,-24.425156051971722,-10.47456620464662,-17.193068697864334,-19.535921487837367,17.234025390075086
-0.6614559974889715,-36.09897361341238,-31.47341161717495,-3.1254976488769586,-40.70383234522083,1.3891794184827795
-42.427113365019785,-19.18537159429249,-32.44275525969384,0.0821760244442089,-4.516905786565566,7.841291788070847
-18.913880397970424,-42.09127627390895,-36.09213593835706,-21.796714027010925,-9.35927119299322,6.733507460860657
-8.53506483012697,-41.63549048759925,-13.925339467264713,-28.975174010131667,-43.622376124500086,-3.5779454478995953
-43.138635773054496,-17.707197347200072,-26.983554556610873,-31.80534359277065,6.071870464992131,2.1972678146608438
-44.08130343571055,-20.791562640970287,-31.348194420737112,-49.52889037568339,-4.482901627178727,8.23378781324641
3.1094022774930323,-2.42755727834939,-4.6330730148305435,-27.43582210731377,8.508384807756698,-2.3020098792616936
2.9982637087107733,0.3163843450721444,-1.889132832767892,6.052019444934537,-6.527204193076628,17.822963821697147
-1.14100541610172,-8.787258467613519,-20.12671843962767,-15.406550143830799,-39.76253763343636,4.088433700050217
-49.04128601024309,-12.387064784802632,-4.861294162236675,-3.3999065745971677,-14.664655663047618,17.52186548204955
-38.047977993330875,-27.294124468447666,-22.528267211326902,-40.211299670102576,6.48074967471009,14.035846774620342
-40.73420581444941,7.730160016610178,-49.38976325724106,-41.81967642314511,-42.580941294408284,2.5654368148689404
-8.606842410138547,-8.680410946404045,-0.9762331939136288,7.409610939540819,-9.478989637368741,0.5049506255773126
-31.387069075799083,-30.051054574426395,-32.40806310830611,-15.778981414215323,-22.666905914408957,-1.657231849244753
-35.32917976689247,8.508935238255582,-14.097605188005595,-4.551335167724417,-47.39671705406734,17.855189303587043
1.9172083502652058,-47.18689006201346,-26.093930728996792,-23.7235627849806,-28.892190103451046,15.390297605516121
-26.392330506774865,-35.7425456613054,-27.77727171752568,-46.424403570083804,-10.362161678531436,17.501992812678402
-8.812649427819132,6.413849183092154,-8.821084673303545,-11.422949813262598,3.060025487234668,-3.6002994963222745
-22.250954776040313,-21.769607573811776,-5.656080799177133,-38.67842804216596,7.082177279882494,0.21392089994003083
-10.07990077856855,-43.26598357692069,4.295134418212456,-35.92586305955982,-1.4083103358447033,-4.120895468428539
1.4682724381952852,-14.389707657059724,-27.95405379192725,-42.28530341866754,-24.58204826311562,-0.01725198493112856
-38.601549131296416,-21.47663453556528,-16.14156172669513,-45.12381052244824,2.357640225861502,17.8478991667778
-49.41346976624807,2.014044609142161,-0.08442690005287545,-10.893274706224467,-37.242484867742064,-3.1780275844052293
-13.66837755718391,-46.02438168682471,-21.045204155901157,-6.805007950031531,-32.66833641042861,-1.5732457809049007
4.052589306128816,-7.659879856933003,-17.536963214071,-32.530848164027645,-29.46276736717111,-2.5197380167102574
6.642572935146454,-46.18035425789934,7.003882745738551,-5.254817931858398,-34.55563459365865,6.040721944220606
-22.11832374171227,-38.0173315713094,-44.18823915945166,-11.936842455767518,6.906499400606876,2.7940529668190326
-4.7842132795424845,4.103779164222992,-3.411298459064149,-7.656866958394346,-9.024187032601333,17.863064703936224
-21.631382181918095,-23.350615968839318,-1.3894440884985286,-16.328877416897,-20.32921691497796,16.638461766522255
-34.944732110272284,-16.85154359005827,-25.205672661804613,5.7082482895522375,-10.033349869574778,-4.127675244512878
7.696061420704233,-12.2444808835481,-12.277109165233746,-11.128378505998192,-1.1943625397439703,-4.021648161151629
-22.510640164714353,-4.177236167855369,-28.17084402529314,-19.345460239093597,-26.238700050476364,2.47982490463321
5.606983652886761,-20.390220686517576,-5.943365784841468,-12.058220129663333,-18.135749360132785,12.563706667190647
-47.322577246661034,-3.197563735701948,-14.90576540388897,-35.515731939954065,-26.45990207532827,15.209465195575298
-14.182378981306137,-12.946317058536145,-4.708608262677004,-33.446330057437734,-14.886871618815114,-4.118727300223736
-33.84451525847692,-12.403978558108335,2.3954875233721467,0.6897955701076626,-9.631633860599898,16.307687724112913
-16.564388012171797,-12.40882848031314,-20.633285734096575,-0.26110837723266656,-27.038596980651008,9.897824735956949
-38.24066955672855,-32.542835447356005,-46.81646219179888,-23.17047459032131,-11.752073504965757,17.746700445775733
-12.684744093045587,-25.834682980762295,-15.034557662057345,-46.00743594874859,0.8342754944817514,-3.07512981976073
-28.08446863703431,-31.815371547575385,-10.472760131575782,8.649524090353104,-45.97730918913816,6.8451554976452185
-40.07864997818223,1.0650071527501694,6.273737620799707,1.8373118083872058,-28.30643580280402,-3.317387229125262
-12.249624982615863,-31.868703651307793,-22.97960638072338,-17.603830733887385,-1.1391884720464915,16.507787682324448
-40.12582141482767,-39.8107275421532,-31.662091511136833,-24.488395608161525,8.91352843696491,2.525034976195081
8.709368225404056,-40.45095284981778,0.7432024239956192,-7.389030651473121,-7.31280627105356,11.339350206433657
-34.4067894961167,6.175333144198717,-24.494021780662525,-37.86380219872017,-6.175476709487988,-3.347384999253367
0.754772324493544,-47.57818369123443,-39.47082942522544,-45.837396893570975,7.625002249448983,-4.124069050780199
-3.873226092477033,-44.98451703852524,-7.616820531214813,-19.67516305813065,-36.57888368459403,13.968225768135937
-0.07236245546034326,-45.01455498125414,-30.208701941017083,-14.441561884333936,0.008913080887801073,17.869958721986947
-13.812068319611107,-46.34598561724822,5.475421986984848,-3.763612460026529,-7.9950238741133575,17.56446567846788
-23.680026894979772,-12.223724156766217,-39.55048124573524,-41.48926478981622,-2.372435913579558,0.16369043571341457
-47.938658464342595,9.914587256184483,-31.146583007386795,-25.767992556520063,-12.566998517690173,14.590927959623968
-42.093790009100374,-8.231343510260551,-33.44964608425696,7.489817614274244,-36.30567126918156,6.494013119786405
-40.091706516067056,-0.16972639465465988,-8.004889010133454,-44.762249939766114,-33.9772933536032,13.947960639643068
-25.645823948622827,-28.762855019638454,-20.208823553733748,7.199924912592131,-37.38153644309077,7.965176295406349
-6.210479340231572,-25.809842698401724,-49.49959874445083,-39.22022381800637,-8.200523646700994,-0.42317064173165075
-6.38071691483691,-15.664818359865514,5.491730696578827,-31.875412668034624,-40.633313386582465,16.768946353592362
-5.834626570747567,-33.72637854040175,-44.012360414968015,4.869660117777933,-35.259614228795954,-3.392004589242279
-38.4388823714896,-28.136752552830846,1.0844340967322879,-39.79887568766913,-36.861113913345456,8.651739521478566
-34.722363107822574,-41.109466811391826,-25.289405483096594,-4.808853003831743,-22.24153893944752,16.953101447173854
5.694316365282667,9.9080280719893,-32.466346864172635,-37.853069093161224,-30.36718417088526,-3.8332699050857295
-32.59127445077765,-48.26329572516244,-44.58860676167126,8.196281274431527,6.065806406311879,9.157169600211798
7.3329332448896665,-11.493057090067232,-24.713249746705806,2.7727790265074574,-23.51767271491589,5.07180711148062
-4.308164571987568,-3.02182915034701,1.9256434646684255,-18.12014560418683,-6.342071393985286,17.84806055230892
-32.30648545115197,5.8128341447377,-24.050814601589227,-47.967112051803575,-0.012042453919178797,-0.7099494184935251
-47.70752008367656,-18.922650557060233,-4.958013669875108,7.10856046957516,-17.28743932196874,17.77452746785778
3.032938931323635,-46.603391745594514,-10.272962032675068,-25.55221931401066,-34.22057534071706,15.633996307451984
-20.210061462074428,-27.169590261511814,-36.706304503221865,-2.570431419110733,-44.72185363268471,-0.2533106279448001
-11.020990599355663,-33.043772376243,8.837860056912689,-16.270607537185533,-28.64249331671206,0.22486864446423294
-35.21087214735537,-4.232242879427332,-42.02017000305444,-48.796362247407366,-42.993991569523416,17.5364298738539
-27.22724116767229,-44.15741474780071,8.55853922439838,-10.668354497614821,-21.76742895454406,5.382860008496797
-12.126573097520705,-20.57570263347098,-2.717800623677327,3.716178996504489,1.238981005844522,17.764880271229664
-23.334201453567132,-41.42639545554747,2.8686692699002236,-4.393853457185777,-21.363528208541688,0.9469851663647608
-42.204237667004996,-15.567666124541041,-10.533209648162881,-23.244731896948675,-43.16054982717225,16.095488721797892
-3.8964365021416043,-17.156371069129108,1.451452696710966,3.1058106103289944,-43.41909369766193,16.797639556169436
-38.62765227447789,-21.73291682105194,4.400609927858973,5.405675966879315,6.291929170510144,0.312773249404791
-25.323166154686376,-14.30971268683043,-48.89522367034504,-6.075167767895117,-38.44786418375611,12.297105745870805
8.55433704057382,-7.57313631811553,-20.628960365984142,-5.984985138517132,-48.187624842725725,3.028515909191741
3.891706552373769,-13.73407383401291,-5.23502660281553,-36.20858359680413,-16.262249403962855,11.756687309601581
-45.64072501795393,-16.32021914640051,-32.6151088350015,-17.526027300339322,-48.9814062751035,1.895610065393246
-43.87208207762541,-44.35172598744828,-47.021473430409564,-24.75849313320949,-13.96109858604379,17.765722016833095
-17.069057694916665,0.763001513515178,7.6251775973852105,-25.082342151681182,-38.66034711315332,-4.069571784915863
-10.292221568233224,0.27049641992630313,-16.475231061454913,8.864728871148323,5.421823683853695,-3.7170717590699907
-7.12272797997808,-43.47159011723411,-25.763857407542833,-40.01554155359375,-30.57790138525911,11.077344570951286
-40.95625632627615,-17.476188510720206,-24.026286878797336,-38.87792591637554,-15.035610909444593,13.271243392698832
-25.40759365717466,-11.976034393460708,-8.677095814227435,-2.5516659427679187,-48.337750230929466,0.306238587912544
0.6214539056761126,9.449303072081477,-23.41196699483623,-21.171422014931952,-8.836415081430566,5.069022112297278
-8.092065519282642,-35.54485450727976,-46.64721332462646,3.552671984201311,2.1983700563517843,5.398641763825771
-12.621289725658258,-13.935134506785737,-10.519745331309359,-36.09677113881669,1.0790259313866244,-4.129889772974091
-11.014605529125696,-9.197270631508076,-17.124716828298098,-47.67624999319464,-46.68162238218969,2.0337203053476216
3.939717882087173,-23.985893804898495,-6.469004649976789,-11.114386091320107,1.3555488491647978,-0.3801069237205157
-22.132253414158523,-37.94045189317155,-6.988809452459655,-27.32724503520653,7.268599873692743,13.334624108781831
-25.32722094103117,-12.647714246661195,-15.372412500855283,-24.51014249290274,-0.1666285319203169,10.891885278794026
-44.221494337796074,-10.768927734228633,-46.778394421452916,4.4953695109271194,-0.14908924436051052,13.08406264734737
-35.828371530207306,-9.746815450073427,-33.54844312731683,-11.639733373516677,-10.750019349759306,-2.5205936658518704
-23.889827960830523,1.8128422132024298,-40.171181898543544,5.1693850199998295,-22.38211495027169,16.487430226062553
-47.54717467910721,-33.907216803954135,-45.161360970545495,-21.79301495431623,-29.396022488310667,-2.9776589789047962
-26.253888604736165,8.812996241666127,-40.998590849248195,-32.075783590968484,-42.7281280958753,10.941426035424382
7.51886674336064,-7.34820035883822,-25.389492780719845,-24.36354970285446,-6.457533254395173,14.879522662611173
-16.24170156837564,-20.611378503737935,-28.835403933762766,2.5650145707205496,-23.3417634338922,16.848926751214606
-27.053341171972193,-39.66210347321402,-28.813443660598303,-33.30338480560863,-16.904315824081834,-3.8248917603015
-31.470882655131202,-45.06126361215142,-14.571741732206796,8.175802878112478,-48.56595157018558,11.157140441522007
-26.75154065407034,-19.141791934028273,-25.172154540571817,-31.875834065005915,-21.47431191758026,-4.110951757565707
-32.716461752137995,-32.09930418559476,-37.20064141753384,-23.456966019845815,-47.57694933449474,-2.753978595932895
-33.18219228227028,-37.128247777976895,-27.278410518987656,-4.074677761362267,-18.48861624980353,17.10186886328824
-18.166324499493093,-42.96705074346198,3.4776503763388433,-48.914717432273335,-34.9010989856531,-2.807875270848606
-7.709432936697482,3.085445738855789,-26.27064245792533,-28.786196526521522,7.168358711704904,6.103248407011075
-45.253965850020634,-34.01577014609925,-45.152169964492984,-31.210854239017173,-6.656193283336044,17.782286978808575
2.9026969709702897,-38.233273767140574,-1.1458519201767388,8.015543658179624,-42.29650773541066,13.744686034794459
-25.939046753320643,-22.94401971904917,-14.416069571414432,-25.415371347206644,-33.62503673936857,-0.9398743741429998
-23.386692909918573,9.494938921432464,-34.95762173548115,-0.8935803145224241,-42.62210171526972,-3.701114828009792
5.193407076528523,4.90913377515637,-33.38338727794034,-40.0172439940542,-21.8139618995571,11.451820342864767
5.969139356446,-42.12678454217654,-48.601264261366765,-14.911886225457309,-2.463311520092681,5.737922359049064
-11.58648693718709,6.0409451644341345,3.274315299983826,5.710960573051587,-37.06512538218364,12.655065850544872
9.294568667573976,9.599559140355282,-45.34757969044923,-17.89830154595669,-29.88528859731061,17.221194277699176
-3.718641755012314,9.678102839983957,6.657183621688844,-12.335868830515004,5.232827318584199,12.08753941769374
-42.872108377640274,-18.05507178328124,-2.657617465133349,1.5768944989966798,-40.59007233430431,17.564789753754965
-19.32740981413229,7.4237287748964675,-48.511165079462394,3.643251429957907,1.8033612539034678,1.7549726639572754
-6.761888291575545,-10.402153115664255,-9.905231559117816,-16.22183720124167,-34.11861524202931,7.8592001629215815
-44.023923879720016,4.034292042837521,-13.449319298216736,-14.449373880511395,-17.67067107599202,-0.785932062250847
-24.33975769174284,-2.8719612610358,-0.3260159209068547,4.78145220690827,-35.74461206724743,2.031190383141733
-21.76486578945739,-6.544216471761175,-21.582143447128228,3.9174553399199326,-36.38179625986306,14.441421867806417
-32.28329202164747,-49.08501432412342,-32.37451484205944,-8.684008898835451,-28.543551820050148,14.694523193491099
6.569613536058682,-6.067901402846502,-45.72710080958428,-30.04895498823476,-31.31299025449215,5.45252566547167
3.042134520252894,-41.624267489861154,-43.6617234202879,-8.203452745716348,-17.254377938560182,-1.871039620859091
-1.6946451561851177,-23.343421663123127,-26.38347862928935,6.72448866540573,7.7036615661452,-2.0256624013929363
-48.02748776124336,-0.8591076100311739,-15.492359109463443,-33.00942742080045,-11.22934983246266,15.164200111264758
-32.0777401451812,-33.721696909929065,6.0997936995204824,-19.447949883299685,2.426083525273974,4.060179953219
-38.326507414223556,-13.525982533033869,-27.70442741747868,0.17364663274693726,-38.01467787308202,5.468580200813683
-30.713938018494016,-2.4192637756590685,-48.45534617953779,-35.343827313204976,4.251118668970356,17.323903347487928
-24.058935153838647,-42.62019721550012,-38.39503324715929,7.155636378457324,-6.663015468250741,-1.3311586441079966
7.11911987852293,-27.37804431012313,4.312002476735991,-22.372586096367275,-15.193177351639108,11.498345459063025
-22.61884416652498,-23.743471026771378,0.21289387961398631,-8.51407313808921,-2.3903450276435336,14.565021465925664
-35.90715821242978,-8.483400210890302,1.8641624784835713,-47.37621871795901,-8.289416768255549,2.7762958651725693
-5.351325634836577,-46.35169639182066,-15.4521105225909,-20.212541307036073,-38.40263836292394,1.173157841196538
-32.63552511640637,-6.398916907429957,-42.730456147597906,-24.522417488622562,-30.336534929126266,6.160944866928769
-27.720874084615048,-35.978337069982075,-45.18616403410924,9.772080982885832,-4.429274981521083,17.735447917785898
-9.3465529970998,-6.063528663429999,5.741009488487798,-38.91051686512639,-4.154435941422285,-3.8688462932785628
-14.028671941747838,-16.144412625564918,2.0966954526034414,-49.34915851464421,-38.25811733380694,16.920194482656505
-41.21770921941308,-17.446409040022836,-37.1790962286363,-43.96365998510791,-1.8819576860893292,9.854417533352061
-41.481688158468856,-34.13330421440874,-7.454925053925336,-30.56918302183865,1.8014626677610934,15.478110013773751
-43.2843439067667,-29.626711240840848,-38.71141253166214,-45.9018544123783,-17.106790980438817,15.321124088773036
-16.765254831234344,-28.588703775783394,-44.64752084277105,-49.8433974425887,-49.87395640097063,-0.5060901326283984
-21.14937443130513,-22.15239075865438,-2.7762536836906406,-15.886064926497482,-18.33282493835995,-3.2033136945399248
-15.618090500744671,-35.445655649286394,-40.79817113852104,-41.99339276276216,-28.167149569500424,4.417813639020969
3.5276236875607694,-16.893196348227875,-16.46610067206943,-16.840210387536168,-34.839878661204565,-4.091990262844555
-16.666270972885094,-45.588061883074765,4.213072718204231,7.731624064069557,-25.54739387088195,15.354353409585563
7.097170521786111,-45.86238849911178,-1.468910236954585,-42.247998397856634,-43.02821645801305,0.2649616051709973
-45.69154040684917,-4.178730172656252,-18.30213173100367,-47.73314530762064,-35.160087277392954,-4.11593925964694
-47.73187725843381,-0.8586698225310059,5.92248803080102,2.752697278685929,-32.02711454753069,-4.1144510945421695
8.370581838397989,-30.303036420546558,4.921634073747853,-7.392581070198354,-13.62101667102359,14.800722385734115
-4.846688268907684,-22.389876045966638,-6.723113352262189,-28.24349831248535,-7.122831420540031,17.8600919799616
-47.006755143411404,-8.644758000677271,-31.719654117210485,-10.023249000999343,2.523502299558089,-0.5471029074387239
-32.39122167383975,1.6180631608194815,-17.86507220617011,9.855814926115563,-11.991998665303853,5.5919417040112895
-38.07754404561846,-13.13874147379748,-4.291452318931114,-1.99755809093827,-48.56724802292464,17.86481627400081
-45.35282358458303,-14.416255510838042,-29.185731935255824,2.7966836774182866,-30.485729414781513,-3.070428709378141
-33.440124446709945,-4.028482186538305,-40.581129626156674,-40.422658239836124,-10.668818600930699,16.431429707980715
-32.87437286315765,-12.082457184946534,-8.905496738081013,-46.48174900203372,-27.020315380900822,14.887519836596447
-12.5697524490053,-44.540560341071725,-46.92401864991463,-43.30069810773602,-30.297461751281812,5.100969848831455
-48.46589940416001,-0.8829793554426217,-7.718079148655406,-16.92589068665913,-14.839441032906478,9.08518876747702
