Y,sigma,mu_S
4.432024127909241,3.2584854177262224,0.5203756374814216
1.706027519011458,1.72133726653431,0.3134538926856586
4.350027802691853,2.562557406917655,0.610520379860422
3.393929519798217,2.233884841244685,0.5247449563621339
2.4413785537360497,2.3956204732228743,0.3594893146905302
2.8266449688281923,1.684085166893186,0.5265564974788074
1.3592656612361322,4.892759134690103,0.1153335500541899
4.250572902823811,1.9096105253104845,0.7304367484665724
2.247535870291862,1.3851127666057823,0.4711592470091669
1.185784468853241,4.48244213493205,0.1081438198223626
2.531652562902366,3.9637191492228983,0.255015693554974
4.373015743811804,1.15245389838269,1.015821000184394
4.485293427441238,1.788218549335277,0.8043296011552881
3.807652440370388,3.7264529870821312,0.4028023182264885
4.106592290679261,2.0203890743139383,0.6798118039829102
4.212682722418625,3.122452000425913,0.5109438171728125
4.727255780801407,3.3830968073317047,0.5392597960526471
4.10187745632693,4.663546719690464,0.3621297447821808
1.628309363532341,1.026468146000144,0.4017604142325919
1.9151267806484265,2.9830896014322854,0.2404071929438598
3.8822389767927454,1.9089660242458808,0.6672884702734154
4.537729181738225,2.064423421507012,0.7403887383661029
3.4812548882455943,2.478614249511505,0.5003795532566538
4.699770420765619,4.485243416289968,0.4284012635435953
2.916519157385464,3.5934593511114103,0.3174643481584089
2.4905897578738165,3.607999685150941,0.2702463029565327
1.985065461833655,1.1660664857267808,0.4582189593242345
2.568377629058942,3.432775039077925,0.2897031325092011
1.0864297385738242,1.57823570908472,0.2106924775624004
1.61724622997381,3.041788278356022,0.2000656786791931
3.2894345679329478,4.807298173707677,0.2832155737091077
1.8637183685177128,2.72357500179503,0.2502592760477856
1.051689872047473,2.5673357084913864,0.1474055090391575
1.2508928212277195,3.767926931820986,0.1311778514137142
2.0640890173598656,2.081990524688484,0.334862972618726
4.764629732443655,3.0668370798334847,0.585790583555752
1.3289570838748044,4.530114161026278,0.1201563878410221
1.4544085421978692,4.713108276987512,0.1272869751179274
4.654846813336475,4.540666804516519,0.4200619688538245
3.437985574019304,3.9306280183041062,0.3486356668213841
1.1508466081510398,3.337287735395444,0.1326689256466995
1.8027989281622223,3.779483694603308,0.1885976648688884
4.033890221245059,2.483665413026137,0.5789721088255949
2.199524119725281,1.5262771166221083,0.4353291460491615
1.5491992245459063,4.583616769771016,0.1387272164641628
4.784821794720771,2.7461106336717025,0.6386386125002118
4.935520708054237,4.103126077353128,0.4835781669158932
1.0548227591206416,2.942821926298868,0.1337649504387844
2.2852333125037694,4.613282878907283,0.2035558657742746
4.813599827655733,1.2605535178600618,1.0646949496273144
2.7492755251570657,4.262176408149735,0.261229889680167
4.548094754687244,4.845631401799935,0.3890165528814249
4.634766711668444,3.98358310491608,0.4650034537496179
3.195501965146553,4.184386210428178,0.3081851771304126
3.632502952795379,2.213189459850436,0.5652487969017024
4.631700545222265,4.523733390941071,0.4192545346973352
2.472098789808635,3.7371609686410823,0.260926196742454
2.0469755761205595,3.379230749845363,0.23371405767929
4.573169326297057,3.0698731685874763,0.5618319216424451
1.5693887588751227,4.920076017553752,0.1325480242332777
3.4164970110501494,3.920853643736104,0.3471447495089705
4.606065780988748,3.539147694874079,0.5073712170888642
2.376433555615965,2.0858557740852013,0.3850525963612891
1.329077610800432,2.855727791331274,0.1723510686865084
3.111740133235659,2.8007402508896693,0.4093597467634455
1.9808763205838136,2.478709614898969,0.284714238880405
4.985781629414605,4.399944808391018,0.4616511655514663
2.460100569920901,1.2708288180296603,0.5416745970432651
3.817317177797279,2.848361018958072,0.4959666152671406
3.243731558371456,2.7271501572966668,0.4351490309588388
2.8134443405267704,3.4691272731492044,0.3147644012545939
4.34340237832249,2.7525487190690616,0.5787269804454409
1.8534721856443956,3.3228534091596416,0.214380642854682
3.4397590089388745,1.1349595874809155,0.8055794191864586
1.2284632632285932,4.171504274552516,0.1187723337359989
2.114947092402361,3.811591952246728,0.2197762313795963
2.307597396210733,1.1401358145598324,0.5391240547706415
1.8089609648980849,1.943274539208664,0.3073041506662247
3.2767319881518926,2.563903360418039,0.4597111168255048
4.825044947544971,2.4047610107030124,0.7085732203196105
4.636013972802898,2.8479017460042555,0.60240804973997
3.796520336504543,3.0985279994461643,0.4631565695070972
3.872230274401168,3.640710688266334,0.417202292333348
1.1072666135308435,4.48197277607756,0.1009916191450982
4.499261076320167,2.1337406371761243,0.7178738761824495
1.2569070582626862,3.856729666938024,0.1293984990372252
4.321419675526313,3.2647529277023617,0.5066436143880533
1.948230434979636,3.509623099863459,0.2160081221686379
1.5263159532215225,1.0362773915870438,0.3747809506522918
2.36254232130743,3.852144183726707,0.2434534333533417
4.8211671453660845,4.0764873278891525,0.4748526721301565
2.465728887227544,3.3038692837209886,0.2864548996125357
1.6231362573530903,1.8330089912849197,0.2864686032318084
1.0191774646768552,3.946403599672948,0.1030220688768949
2.207477686567243,3.22123230027443,0.2614731350397052
2.4288886477477165,3.113081010931555,0.2952638960054919
2.187283350612594,3.213842136396823,0.2595355117506726
1.82397899456546,2.3041860474484235,0.2760103348257254
2.570370076152498,4.257347126508414,0.2444550468421865
1.3438827651258496,4.852743373408014,0.1148079353036211
4.397357469012829,4.123842890985925,0.4291073675140236
3.488307108967964,1.3083891067192686,0.7555717315625395
2.795063366742073,4.560809049156417,0.2513180494092032
4.323101799412541,1.566186199036648,0.8423203665103185
4.115814300563643,4.458466815164476,0.3770119375947533
4.088824184669624,2.7010950382870336,0.5523803283044093
1.4594727762677953,3.088791269469981,0.1784723993084859
3.8848326678232215,4.326382241372651,0.3646783587598915
4.120766125487622,4.706956880476772,0.3610300736268541
2.500725934164519,1.5610420958532734,0.4882242931917411
2.1679359608810502,4.4661923250411295,0.1983040324934723
2.419186658916706,4.318531454228911,0.2274299475086439
1.5985556269231398,1.2624380089024831,0.3532816414489528
2.9773158829688087,3.0658696353945087,0.3661351875439461
2.8969789843399885,3.659304026918627,0.3108810852010304
1.3842743293385933,4.366010446907675,0.1289854299609427
4.465491307948055,2.655940104783749,0.6107172409779114
2.7442591863552463,3.2045187204060115,0.3263464107124068
1.5482433399817364,2.640792723821384,0.2126244828292088
1.1716822986688258,4.119766925525141,0.1144273084803215
1.8286323211486688,1.218246052641916,0.4121797757671607
4.523235802651866,1.6827088845229818,0.8430351553884969
1.1164863644764496,1.0888987511950687,0.2672428148654171
3.567050231556221,4.941949076651989,0.3001582633527118
4.998130796780763,3.2973304242129946,0.5815390374241599
2.528879538661764,2.072862237047977,0.4114859931194305
3.53934215068259,1.1373739896602897,0.8279651029264015
3.292364823807385,3.993658539304621,0.3296545806940432
4.288108361454255,3.9183055670852966,0.4359335042287225
2.785084873467268,2.313887958052408,0.4202140972659919
1.768480862923235,2.711449159354753,0.2382466776441969
3.432519394060227,1.8457366749202635,0.6030985621950431
3.199019692409418,4.946143586731531,0.2689995327011478
3.919905885344174,3.858290477403332,0.4034244044871616
1.4149862150794714,2.685435694131761,0.1919700047042637
1.2972892870487334,2.8518596773582,0.1683977864866666
3.448706973321257,4.507532753619597,0.3130900103185712
1.7624762816882544,3.1083937817116345,0.2144969999630821
3.030505038983279,2.9407455016712976,0.3845091033787922
2.2470091015257405,3.607369996046833,0.2438494307439705
1.4318618715024094,2.679410179227576,0.1945776363268911
4.384012229494751,4.950432016206952,0.3683776419555919
3.155682557018076,3.212389231692784,0.3745715772507018
2.0590176898191723,2.654630349764403,0.2816998564508593
1.7234215920527176,2.3682742697016006,0.2558315407321918
4.4520821883815085,1.88320734675982,0.7720711091737483
3.6965842142779226,1.3436587791802452,0.7886353267626479
4.9298644581375815,4.784060448766832,0.4261594862125476
4.205907885383629,3.75577277173124,0.4421897436294624
1.8975850967463803,1.803799150378838,0.338395333433564
1.97382601474945,1.8489538639186591,0.346412421722145
3.806990618642028,1.0264050835300265,0.9393459011685354
1.7509532443561713,4.013929662709671,0.1746088758861752
3.0937092174345207,1.2074084331886286,0.7007559568316091
3.9083144322967263,4.6997455454294,0.3428499045392286
2.00706612937119,4.145877354725377,0.1950169029512657
3.995903357734532,2.4203406491531467,0.5841382142337036
4.65721792091383,4.899825045534837,0.3946911887191088
4.858484496726391,2.7216438960604643,0.6527336618462242
1.9510403420477425,2.37127757108466,0.2893621632911145
1.4484849599345706,1.125839810761934,0.3406853499971409
2.8671253577654583,1.8710921300820744,0.4993091875605359
3.689300447517517,1.0272394782900518,0.9099320743865422
2.2336391315669943,4.6108874912212645,0.1990450828912291
4.856439136823783,4.764490949723342,0.4212374673826889
4.983277707152233,1.893756709583064,0.8610395080293792
2.5561849512534085,3.04167579599545,0.3162283518368931
3.031864161271652,4.890568921672454,0.2573490100520582
4.831679788203847,4.827297856844451,0.4145729210090744
1.2313872488402282,3.5206914975826966,0.1361945677446332
4.993153979330308,2.586867070014885,0.6960327608836626
4.496733369389967,1.8641549224562783,0.7850017703535395
2.114627219905944,1.1703810684100433,0.4871557466761027
4.589605381146113,3.176811339013523,0.5494149733645958
3.3610618191631367,1.9222860043742047,0.5750740711436446
2.5962178998750804,1.490719911580444,0.5211782119306411
4.99135337092236,3.803271712507538,0.5195784945837089
2.482614914144294,1.231903312325254,0.5561654262607465
4.029587042578466,1.530434980571632,0.7962241815176322
4.875805569453616,4.333472743744218,0.4570948239280483
4.329738304804724,2.8808236070950444,0.5578375550088079
2.152390139354782,3.23586937403611,0.2540671051553103
1.5867190550039574,1.6709961438282463,0.2970275825126741
2.6203950691800566,1.4360201501040133,0.5378434716700047
4.563107659583447,2.3538209493934463,0.6802849240369713
1.600207125870471,1.6621016073500616,0.3005533525565477
1.972824183249964,1.0305846178665132,0.4857773879235733
1.009011801169827,2.64285680642893,0.138491828636953
3.762918183285485,2.796243794154893,0.4956107124994553
4.277926960629911,2.461693338609919,0.6178951371740743
4.060743785727467,3.627082752839595,0.4388017248270985
1.6523278992078927,2.9424352424457005,0.2095567583987589
3.5144870971448414,3.843881852438516,0.3627758896901636
2.140195403650575,4.658757284806015,0.1891047182211793
2.9460645343773733,3.905977422554338,0.3002525573021777
4.161137928925303,4.786973135228778,0.3595262870319856
3.875246979218788,4.903857052832562,0.3281962066950381
2.8179508270127736,4.266387925191745,0.2675411370223144
4.344977272844037,2.0766431578495266,0.7061230454624831
1.383071687149343,2.7828660271903423,0.1828073842964768
1.3920715752314687,3.11979544636582,0.1689491132938956
4.248286573948702,2.354487945073974,0.6332243018173997
1.0729500664427691,1.444869414464859,0.2194289110278758
1.9176764995034747,1.0270954691419232,0.4730108987701586
3.6868499295693256,2.3250731251077954,0.5544013305646928
3.8216013223067535,1.8488428870813376,0.670728691223477
4.405432815049737,2.7888573755427424,0.581366937099166
2.206003307430693,1.971508835294971,0.3711924530104435
3.1251314427477643,4.350525992193647,0.2920396468783904
2.19034521927081,2.48273017870553,0.3144580698015663
1.806992143069688,1.2805004897411971,0.3961832394245077
1.0397345943032097,4.540292802879077,0.0938339029448858
3.782845295956191,4.568184170920263,0.3396839238644466
1.9677428501339032,4.870813602724997,0.167586895385382
1.4298488834303753,2.062386847456738,0.2334533412422799
1.925491911012331,1.4289876311086118,0.3963568785513986
2.5246453519344216,3.0314296216231256,0.3131203554184774
1.828891745761632,3.902572080490679,0.1865236977381254
2.685382946369081,4.304252182858927,0.2531349239999457
4.346231755580038,4.073238483151586,0.4283488515288642
1.9302040012127284,1.4298480095573218,0.3971861601262005
1.767827652546543,3.23285234962125,0.208822267649464
3.288182530160346,1.8205729116480511,0.5828926663411569
2.609376260401588,1.4153897003618623,0.5401563689723988
4.670736328708706,4.593917587522547,0.4174834769756858
4.0402749695654245,1.0793461383288123,0.9715253499863729
2.483830750341107,2.7539626026505157,0.3308278495618707
3.2951197003283297,4.883682310847402,0.2800218915842303
4.440053463808863,1.2499532058242098,0.9866990682995936
1.7719059795529777,1.055496644972992,0.4310165097779226
1.1497497989319267,1.675645965132014,0.2148546208868853
4.141774521247862,3.199565771798362,0.4931193778487064
1.7330376669992371,4.880627505061479,0.1473514234244223
2.654860378518765,1.829484343155075,0.4691420867800965
3.993609106518037,4.790222659254864,0.3448579909215416
3.838874443982888,2.774881571493668,0.5084761430626682
4.106551651619997,2.0876722508692183,0.6649915078363565
3.405303383559089,3.539124817004361,0.3751057220107963
1.156341341098499,2.7384166755761346,0.1546565620484631
3.111531838558739,3.807573146742253,0.3236073319723903
4.554742321189153,1.6325070651755302,0.8650959348679756
2.300129596070264,3.3899523212023843,0.2619766033632309
4.951664674857717,2.2019547936562085,0.7732252629968538
4.499722361304954,2.726833472214913,0.6036924368706367
2.374304134935816,4.22187556791509,0.227342082749378
3.33703114261861,1.7456369345012153,0.6076970885491148
2.833853137928426,1.6954246833802329,0.5256784126452747
