g_,h,Jz,mom,B,E_n
4.979643635236506,2.8422264404848683,4.825649071968067,4.550750383833077,2.413429173147205,583.4353855652455
2.9711950584735423,4.952941960166014,1.262954580556539,1.9832509060379235,2.7220971769795024,25.69903480182264
2.636933979571904,3.610291822957447,1.844136389404476,2.765566766954863,2.515182177003256,58.86856501120056
1.3679706505010143,2.8760858115812065,1.281290160746401,2.456021740838446,4.316771082413155,40.59696107557881
1.022444521186661,1.9725239725483608,2.8959661250765496,4.947542021367925,3.8563890760985178,179.9538503690775
2.508292116459692,2.2161714350490795,4.421270414548195,1.1348323357374412,2.401491411490768,85.68690306613426
2.647287415458374,4.444646234512935,4.72149925312142,1.7648058436392997,4.138550832276239,129.05324112879265
2.4557043513780785,3.599860807892024,2.2252096091953097,3.2459863182256536,2.2267931680321684,68.93943682822034
1.9210780320354612,1.7896910798580987,2.423659177646474,3.292078500868282,4.137923278048351,222.6747458279374
3.271046238823254,2.3265222878891616,3.28343721118599,3.990627373421562,1.0694092225948553,123.78646257227076
4.623170753718281,3.0813541666973294,3.2056961059094364,3.554430556921726,4.610641261113226,495.2584567415981
3.91816827055397,4.128806115502468,2.382525555676056,1.8906293463126755,2.6277845250391154,70.57845961403305
1.7438952900538829,3.819557013939885,4.952366305441023,3.633221731501516,4.384939426350092,226.3369908846948
4.829321836754776,1.1668876841881204,4.871164831300631,4.163659244138152,2.266677544899747,1195.4590611460485
1.5209945612649656,4.103293909817358,2.7800913031766004,4.065550639975541,4.019213693343376,105.80213592963582
1.2347790047560463,3.881040481679553,1.7973983863853342,4.372558482631966,1.6879568866131072,26.51931220561633
3.498491832481876,2.545459368286101,1.7461823333945468,1.3282068475109603,4.93500738060871,98.8411239226518
2.391512285368804,3.4454003072524384,1.2134486526880597,4.668363651457495,1.4379885815290554,35.526654847001794
2.069871872456399,1.1931990959542147,2.3701525880299377,3.486084194445434,3.546906758505045,319.4290174775056
4.18370130464505,1.1902928685189922,4.534132954476446,1.5491321937525018,3.220092404569004,499.502621725099
3.5566341311701417,2.368370335410464,3.918561734662452,3.2260796860018788,2.8167006432727035,335.9788383186177
3.355911035844821,3.559220947604697,4.12143691808595,2.55497252539734,1.137295190404891,70.94853835630387
1.4539552482711784,3.901071964033179,1.9169838500637963,3.3539618217433858,1.8584593168556656,27.981859601133
2.6983354109514037,2.3511289100518398,2.13990251038294,4.629116897635026,1.1958388078688964,85.42089921489179
3.651400761917973,4.963184134436853,2.947362922651927,4.4126962854610845,1.866617557627128,112.22044379412124
4.332551741084656,3.4268978703725206,1.555697508297487,2.055798400890106,3.680681263219191,93.50963355176305
3.157026280922401,3.8962305733597615,3.0027382693943587,1.2338508414586724,2.645837074952158,49.90644721834811
2.4799485497460463,2.174259454800749,4.6612331289746205,3.5736710874390654,2.662682033527089,317.867321813877
4.611864413715198,4.665254290113419,3.651064645598991,3.3256436966815914,2.727460029357597,205.700199776155
2.082739236480633,1.7915300860718832,2.060267469921584,2.625476020019337,4.093964277040739,161.75822451076775
2.7234453326196384,1.9651041690952915,4.786606509366676,4.340345025815516,2.5007368134779138,452.4107564710868
3.7973942011229904,4.52166526156933,4.504248434636542,3.657730972976169,2.5485789714262475,221.56407001713444
1.6654371119041556,4.487536528554482,2.2471177115304104,2.4062662890679447,4.556508063420468,57.45155162760258
4.564013326064062,2.348374722640973,3.8287296860769646,3.8465318086227662,2.3524494396421844,423.0616967855114
2.597638513789161,3.027318245800047,4.962879065010927,1.3149721410703203,1.911776930716276,67.26481712774978
3.4524959595878943,1.162418274424287,4.047620686253224,3.343276320833414,3.711367324903428,937.2525647434912
2.298659183364483,2.944828880409501,1.8292709108182428,4.22922772720848,2.5006460331176616,94.88241053924358
2.170422288954585,2.7158838618586865,3.173531061536743,3.3628030458601343,3.0782985043598403,164.95589157926094
1.529577973860707,3.181035872574935,1.5870343783704453,3.468753999782523,2.7293345567205374,45.39411279927782
2.960883192343782,1.182600246334832,3.209321637221796,4.39091217536369,3.1031456125801355,687.9127006175801
4.476308995970513,3.9416120474355223,4.532780994995393,4.92199300227974,1.154399822056522,183.7756759867675
1.0937829132101315,1.562118020400678,4.090963181703106,2.921047988641343,1.7658428088737823,92.83536825659768
3.900216620526728,1.6794166069968757,1.6774829871367714,1.97363068976447,2.7342821635712413,132.09229846204087
4.597542722441672,1.8509846885281076,4.638747934907719,2.0476323222223574,1.4719555888401477,218.19775250251573
3.049052757717719,2.6811536783733767,4.774001651016871,3.749399442734616,3.2767768827906054,419.0967048859897
3.032114886893773,2.0291184193640057,4.599785902502765,4.6121923973596335,2.836352892177428,564.9674472901647
1.5755306659533757,3.936034165534636,4.867683455047077,2.080028299682937,2.602466415486448,66.27116042926608
2.4982735196024937,3.977775333875818,2.608000120607921,2.0687052930028496,3.197267973729708,68.07142982115198
2.770128447282416,3.553434781009396,1.441594369995871,2.944742100510829,3.8625075475141646,80.31397307928071
2.957251947082336,2.340017958162966,1.3116496883169226,2.51355371679406,2.845206302928889,74.48499583406955
2.430100743532585,1.5419968307523866,3.3034085933272634,2.381913057236157,1.0776703167836428,83.96432206052387
1.643002256506746,2.4723833872131085,3.817955189971787,3.3818455116163504,3.3058179610175635,178.2238158070618
2.22757997280681,1.7755509487092067,4.807454622195774,4.460955721222625,1.3452750402759128,227.42291665795383
1.5002635008904823,1.880036183598148,3.996646497287234,2.4892120105627225,4.894363589874164,244.13781732077808
3.914498049300002,1.685483032445732,1.0292310122008708,1.9482335137977629,1.6767407522385724,49.06269020059506
4.311267629902611,1.182564553925356,4.611354887667588,2.011847638786036,1.7798687503836153,378.2436159516207
1.6991604478776758,3.2843827907620544,3.665834957479499,3.27393984109724,2.364005589749646,92.22583439993878
3.718004334814663,3.1229504966297776,4.969921156021126,4.31159369058549,2.7263911667423693,437.0188328678551
2.747497420638583,2.445729570589993,2.519783228555542,3.468762039030149,2.8374187038315686,175.0531149718919
4.183770668403088,3.1812498853340943,2.376723696621053,1.3462481566463935,2.5354747700310614,67.03676778805551
4.473072739734861,3.5797480871555134,3.4338949474103804,2.9270715061619272,2.3681559867541715,186.880507721115
4.576064514105392,3.160279947588145,4.357632064890368,2.664343858759516,3.5197187878110583,371.78789858048174
4.709795229990706,4.887111115078151,4.861351090754691,3.861635362378266,1.9187866590807028,218.11454163389783
2.04933429688386,3.630403683589251,3.5525526323079712,3.923942827064728,1.9267233147994105,95.26213310840878
2.780439080043107,3.689355058493542,2.9009447257315646,3.143306615290668,1.5402699271934803,66.50676688506553
3.8082729407139047,3.427352642378119,4.997343415739678,1.3921156845497138,3.816680742493918,185.37428927453377
1.203313510107503,4.139758368638444,3.0210005468177936,3.941974547708972,2.6613423567559216,57.88273372805861
2.7105539282710582,2.627417464179041,1.962407205471464,3.150755895742805,4.864818173761051,194.9751838723793
4.83932841315851,1.473724528605866,3.2365569689186744,2.3388323284045454,1.1972345606316113,186.98649514371635
3.226600497426356,2.5567528856161243,1.9759394390430591,2.0980000736077264,3.9788207155518185,130.78857536651384
1.942159245093917,1.3027109545781903,1.962629033417468,2.525811848143033,2.491420357429869,115.69187607065685
2.8441273114681733,2.6211832878696564,2.681390749104453,1.8576759362456503,2.3588366204316187,80.10496489726498
1.6980828194962223,3.277788108531934,1.8875139071679,2.2106367340716866,3.090916873827359,41.98099513315992
4.826505895614808,2.451506488760253,3.71552742503397,1.2731129902449347,4.020965594180542,235.28673330874065
3.0522707579347004,1.9211656747209904,2.799368236855249,4.342374160952503,3.846747233298848,466.7872963621713
4.570755915680341,1.654603858353465,1.9849246293723048,2.392409071031598,2.4378414513938176,200.93647715023243
1.6894063772785093,2.579640027596896,1.0256030956557232,4.770127878702255,1.7076370572722053,34.37635346300996
3.762236050551433,1.3843716059364342,2.826453944629894,4.681714792053878,3.0132549031777,680.8570898334369
2.29089561065128,4.221571530966191,3.099877511044697,1.9548286354498408,4.664178585682613,96.36945708914608
1.6169216202307628,3.264109685763336,2.1997260871666477,4.533695872989108,3.7576848042540494,116.6394410427336
2.03712015915825,2.0197560423084564,3.151062530990501,1.5159007517907983,2.223100357661925,67.29525719902941
4.66929941601515,2.877706352057105,3.8734027714689616,3.117746033128991,1.1260964268029374,138.64176906701945
2.1551580785294484,1.882124913556693,4.820307397074984,4.82328471283896,1.507414514160117,252.15110828334815
1.7472709633452554,1.928239937756485,3.467856934792049,3.223339908273992,1.3151579884822515,83.69976899637601
1.6805224722860168,3.5561660104023205,1.1371608084544405,1.3071731406445166,2.201454586537645,9.716433798481075
4.6696481180193805,1.530386629572868,1.222014583888995,2.5699755341599797,3.75603453497533,226.1506371645115
1.8674472292981543,3.9320632574928815,4.407803451159976,3.116464579485001,2.362882789982652,96.857734263823
3.368814848613559,2.295862644927419,3.769961524676132,4.515277817430559,3.422138828403897,537.069052577529
2.814998978213166,3.065721702751301,1.261342383293059,3.771071480571871,2.8380451147717056,77.88295662669205
4.841836079899021,1.786538978399847,3.1789447385969725,4.660344374730554,3.143241595957398,792.9689937141163
4.083504250757657,3.698550965558168,3.443670872563315,3.4155048788763582,4.723350315258944,385.3966870108011
4.977905722686925,3.975382854689702,2.722767464172392,3.279213773302358,4.466192601080178,313.73668596027045
4.745638187645863,4.5706588638072185,1.985319257794972,4.564666220893405,4.090801251407523,241.8485265577071
3.137394182126015,2.6566967211127674,2.419315724358852,3.841359284759772,1.747699251983727,120.51778825270628
1.516151229195453,2.3206423033758585,4.872516738003641,4.067930967430906,1.5764595221073243,128.26965422783894
1.7071386856039283,1.315068055370772,3.8120938324704654,4.716353223916521,1.456728581402419,213.6234825528885
4.280588534680651,3.543369491162622,3.985944180674036,1.3667409476811203,2.4919069172784227,103.04244261076776
2.5033320594497868,2.210606238703779,3.497570405023779,1.7877787766625737,1.1596915828806758,51.59524584040378
4.608052577855053,3.997598832879679,3.479897994046376,2.475319785920796,1.1582815356761738,72.26201119761032
1.862870825418532,1.969203172766068,3.370493494021385,4.51732056870328,3.732829247056794,337.8194194206938
4.767039270341873,3.1562491253736327,4.152192627551577,1.631138255059681,1.0070033315029463,64.72268067713289
2.6906120044625537,4.503049104141148,3.4035952927506505,3.0217891633024245,2.54200746325877,98.15290461681604
4.677149151443717,1.9036655058216276,1.3233634753298738,3.614764213262239,2.714654878220445,200.4675993622577
1.801961013879476,1.1557211926428308,1.7270869030385625,1.1172919153975518,1.525795125440386,28.843585913082062
2.6487411271367733,2.7164912945406705,2.1987967743148094,1.803227282890388,2.097907557482059,50.960417098753794
1.5621842911799506,4.576231687705024,2.95568044364146,1.4973305553832472,2.112420010239698,20.05208646742608
2.446027735675016,1.070094099189331,2.4785197128078025,2.522015068782555,4.440659254854574,398.66378027599205
3.485730862694489,1.5361486374177775,4.540080190537811,4.743110137361688,4.275766199175526,1312.7473882817044
4.207811001130615,3.587950415402652,4.158089233521775,2.1437357387103284,3.0479775058023013,200.20110557787856
2.431196591263869,2.9192693583512628,1.2223056182176526,1.42434153552175,3.9427003617738032,35.918111758987536
2.1798861084504555,4.344309746799406,2.675397420879235,3.007612058658378,1.2110244814856963,30.72245619910504
2.9353457677410533,4.685769746173598,2.7290984291204725,3.689154601425221,2.9367535523979478,116.37823015058818
4.28045813411546,3.681238468475803,2.459016069342698,3.9840320754171263,1.7350888497342591,124.18870039138255
3.9930188033713234,2.9517289298839766,2.036827708055458,4.002190855981661,1.013300605772324,70.20938095047138
4.268350950447816,1.893630881494103,1.826779898458565,3.288824615782701,1.0865638868983756,92.4542471603834
2.690019833101247,3.094771529068145,3.7781907773346775,1.596129350497289,1.0582651672842966,34.85404811544161
2.8608010131740884,2.676154287258232,3.0218461929185656,1.9287717850446395,2.188717264286307,85.68390181449357
3.9811348240265914,2.9298450721211746,2.226100196960949,4.344420457618499,3.677341392167118,303.6355419886477
1.1216269489097797,1.967500382558032,4.540052519580186,4.377563270599053,3.2601840495387524,232.08597952532023
1.2247136526977846,4.427119331092502,3.5315164680456594,4.107860171701756,2.7930930250043864,70.42964306981824
3.3469380131309228,3.6175732118418535,2.630895960159299,4.262540839411882,4.319629029200647,281.5975594641834
3.3771727113844707,4.043023324436311,2.171413101965148,2.2340302212169303,3.9515473584793943,100.60639375093368
3.067865155555487,3.325289308872606,2.172304254870015,4.708228226401511,4.535025842060552,268.8714100446352
4.581823999106323,1.3516958337619154,3.202565772473618,3.1481911422463185,4.789930295579838,1028.5552843655498
1.7393371308019008,4.807908278934462,2.933484961762704,3.948714531915399,3.4196518668124254,90.03864742544569
3.506495294415676,3.831683833331531,1.6237656009126744,3.754147364868504,4.483709605813453,157.1576739770934
4.372733362032001,1.166552775769342,1.1302193431637657,3.0178755804006294,1.7697959067715376,142.1725411561386
