E_n,t,h,prob
1.7011736772081525,1.4827096052967246,1.9635496617953223,0.953517450870909
1.2186830062409593,1.7667892103124805,2.85340165917248,0.9991675267103396
1.3387218437590347,1.348274780645665,2.522714428819321,0.9537032056880538
1.0394075994188685,1.6531857984066465,2.0172778258589976,0.6436640814735474
1.2845121821913517,1.6153662151077308,1.1488072928335424,0.8804713534351569
1.5448399649878573,1.962911834861591,2.5564501901661427,0.8475954793220121
1.506552452878632,1.2358795617445404,1.65003416148894,0.5214279964866125
1.214876271650045,1.2603619286285783,1.2773937697297424,0.8995705172782696
1.6892083159432167,1.970705502195445,3.6255383069761047,0.2417585763706554
1.076495626870535,1.519798184824576,2.274754508897847,0.963069265849698
1.1326571059873616,1.1854120877429992,3.519144377813757,0.4590056726283197
1.3450989065379546,1.7411786049578388,3.355641941969804,0.8967894877909637
1.7267634825777871,1.325869285510271,2.17255425188282,0.1100265344274744
1.4242970246585962,1.5282625166913402,1.6038211875638215,0.6109346976194315
1.2177332531583716,1.5664763940574842,1.1571936807882708,0.6450848564330892
1.7351368571239196,1.601827517917229,1.278057119044533,0.7923621835254865
1.9830432795869009,1.8737149562723283,3.6033378967499785,0.037870714279268
1.2282007169807754,1.5949822124317334,3.2758601296738443,0.33357926597749
1.366931850005564,1.5729810843676582,2.286442468469451,0.1338233330388231
1.7414891957844356,1.4430890469619313,3.0974950550976565,0.8586660745554302
1.9518130112773,1.6721875944225737,2.5060438899641224,0.895575887651348
1.4353765566208887,1.6223989903126674,3.2134408016823466,0.9749258469158796
1.427984850377967,1.2573137268019832,3.978086949183127,0.0906408794528603
1.2272689565232495,1.882332940935408,3.183294924601296,0.9768758878783596
1.1172571903861646,1.1141070150089136,3.0156824186265805,0.2715670741445139
1.7749881094390187,1.1495050606989308,1.6133299556313918,0.9915080554908708
1.1858253164524009,1.1314035879998214,1.365926684884648,0.0124217827518766
1.4221521326289783,1.089357764941029,3.7640676537127056,0.2781441107232752
1.861012016743462,1.0024313240357925,3.378953492847227,0.1034057904615347
1.5093996563113268,1.2558083989376971,2.237463614925021,0.6713059291785485
1.021611395105602,1.902387171735592,3.354126479488988,0.2290993795054629
1.8941729878496096,1.9200897504788368,1.041808559146499,0.0031750032273148
1.3913988200096432,1.6251302309634954,3.3031193324913484,0.8402821747991714
1.3182086801356745,1.02575486977834,1.7144777169786252,0.942114663220144
1.1457915904231508,1.0093356068805948,1.8811047439353812,0.4360373412374915
1.0321760616504774,1.984757067615996,2.669527860574525,0.9880832864197592
1.2136128169577125,1.8544692888749936,1.5108523359904618,0.0042411482910884
1.6498391926170315,1.503494631310337,3.9023537817182983,0.5667054764552902
1.4164051474009685,1.4259224555845762,3.505644693553806,0.2118468898280041
1.3312868325934673,1.5616209602315814,3.8857904679574222,0.0476329710806492
1.7825507183081022,1.2917123971676192,3.2869757253910303,0.906365310220379
1.5194404241301966,1.6227076082990304,3.727770143293832,0.7209068442195565
1.3174901295738293,1.1243454543439335,3.754381450154142,0.3783585628465071
1.6464402085343024,1.3188812365465878,3.8680566887839447,0.1415164441367238
1.1319385030635791,1.7843453146540833,1.0529816415648314,0.2420111897057633
1.243235175579315,1.0392248385709042,1.2918983113237477,2.488211019334003e-07
1.142086936854941,1.058322504420274,2.646207950496775,0.0719967448534587
1.667997548692561,1.1844053448876308,3.164155855101705,0.4960043449736158
1.6045585238708724,1.036228222097716,3.7826582680871295,0.1374325539875997
1.7988363716083704,1.884013949494891,1.4302132290853378,0.5339051426593238
1.6527853654715696,1.404548583589755,3.317182717934253,0.9038276544674336
1.8764961155286315,1.233501291114643,2.3936898614369357,0.0424193092788973
1.499779384931399,1.91796050789216,1.386614771504461,0.2035179046429374
1.564795226153965,1.2026088561057682,2.281125182616095,0.7940968832194565
1.773905586458354,1.2663049556041193,1.615586145636927,0.4038629307021032
1.8627471103033173,1.776327639089299,3.614945306700154,0.2573366944915654
1.3259694139140117,1.144362421975494,3.0763596071978743,0.0018019521049042
1.220569699275817,1.5297270599833266,3.091425693491149,0.3694171433697538
1.6025286736660012,1.9960957885792827,1.4677201502117128,0.8159688985569817
1.3801151396095312,1.9202065202570189,1.6085096902409712,0.6398195241233738
1.0555719440786686,1.997954598500221,1.8108316470034584,0.7389466281674962
1.021366201574568,1.1702262186304495,2.332087497846847,0.0061704487115158
1.8469117824136736,1.713020499344159,3.7433515830494017,0.6830229799374652
1.345485388280708,1.77913066041279,1.508759159909274,0.267969874599156
1.2395711027078768,1.088901944789722,1.331588635114275,0.0073429876866598
1.6443271324298343,1.0527736183509118,2.31014337439545,0.999983282392109
1.5381265083256108,1.6660426351331976,1.564421696750797,0.5815626899171688
1.0508795013356644,1.2163499381696412,3.251038217502712,0.3867740191148443
1.7721255408975176,1.6931031656868152,2.685931602039424,0.4502980776355528
1.5189210415791812,1.7164614479779217,3.8561337296057703,0.799504688369334
1.4112872858136267,1.667010238377809,1.5611674220909144,0.0019159266110373
1.4484803187629818,1.2940914873601876,2.300072529074111,0.842458825708348
1.4862930069689817,1.1634736727103705,3.996403394427413,0.1683800973469259
1.542213434899863,1.206206787036697,1.7401908009228646,0.1763738782526673
1.697893879795376,1.128000459346135,3.256430508365176,0.276574352912406
1.4675415131052532,1.2400721172626663,1.2954601698437775,0.31712987634993
1.6818645262355585,1.1629998697602135,2.266872847864046,0.5759431122530729
1.9314011678749283,1.9178794016077627,2.3975107433747747,0.0778928030373749
1.8207001568229664,1.7217943055353713,3.4646285527853107,0.3169796960295676
1.3572784048455422,1.820161981947359,1.3020213529300062,0.3610558386203836
1.8844058051606452,1.2537954017893873,1.7768057888655815,0.7693818426324622
1.7670946247072927,1.1612871575904342,1.2260817772096335,0.7872926151468234
1.5855103777604158,1.9322953615369287,1.0027916292493777,0.1153268178217584
1.9003384489671005,1.27934092440044,3.053482340860794,0.9180782139742446
1.9162716060940268,1.5943222381282052,2.913991009253502,0.0898202227073033
1.1001861367060393,1.6910863293000773,3.3737629069876034,0.1009675051532399
1.177175724734636,1.789986071038175,3.3637307168300508,0.5089589176989648
1.3672523521402729,1.7003124284837163,2.518263810938933,0.2155469197914115
1.244217046983961,1.3839522384043788,1.8969020882208087,0.2999122820867403
1.4664652423593294,1.9374345142830487,1.4303827931666553,0.0073831213302934
1.2957460425811798,1.588608388489635,2.26685304154075,0.2982158519042807
1.8775839248823032,1.6790202432788286,1.6145037896474417,0.0860603301535022
1.765044199318397,1.2265645746772145,3.366102335841884,0.613111780377614
1.7257429808575484,1.550967723357342,2.4950059206316797,0.1948970018019082
1.4882226276865431,1.982624402780332,2.37411669861872,0.997963020153211
1.143464189526232,1.6857418048588912,3.3050050212621964,0.2494499563194924
1.4429384304078567,1.2763542576561355,2.242828622054816,0.813107320379983
1.803918422768724,1.5013743776631443,1.902363246918968,0.2128562663754398
1.6112157144339188,1.4109460516259134,1.3357928985184992,0.9112825776178104
1.159407700379948,1.9820284387598657,1.205725193079758,0.3107526729468464
1.194286812832161,1.6051520772744334,3.287528059495263,0.2488212228855144
1.2280151587247323,1.290121753458192,3.775529526694733,0.2341036449537416
1.5173486903815163,1.7036695745718058,2.690246308899326,0.0591470494662915
1.3110998648528085,1.92965069372512,2.8434975867212278,0.4079335990873931
1.807449466498179,1.1359943154051797,3.981678877650877,0.0096687658195646
1.3301808672777995,1.8385396651822836,2.9818544446038207,0.8179488704087405
1.7287130637625274,1.996842064088061,3.888082385986989,0.419718331390965
1.4236396498531,1.030989110211646,1.479346699228959,0.0024211134414628
1.7117023249647585,1.8936643828450577,3.258757726452311,0.0011209670529858
1.4224644105725717,1.9886607238034812,3.5419299806890314,0.9093984248779646
1.46251471485898,1.107416725939806,1.09469921710438,0.0164908263794327
1.0908889048421342,1.6210532359851673,2.6036647018858354,0.8147852930237505
1.0016870636852482,1.3090942655719369,3.109956867743485,0.2234091642968359
1.1284280182629116,1.219558413689574,1.3722604004054952,0.0003226885968187
1.5707890643910738,1.1300016191622535,2.1250439774551118,0.7393662422186118
1.0802960331943217,1.285309863765709,1.5318172094270972,0.307500036480529
1.1207113071766164,1.674380364324335,2.417387756171655,0.9730428805597366
1.033568434759907,1.3250475397367647,2.025292721918449,0.8000193175197191
1.5902586203260247,1.3809708926964162,1.8386638435689715,0.8828443580399881
1.0059516094988898,1.5778990976017349,1.2560850683081162,0.9926296136126728
1.8097557505534052,1.7914177888003482,3.6762954639972927,0.4568643387396023
1.6527453370904894,1.8428880766899227,3.5383351828900573,0.5887034918850875
1.589210709094757,1.2338753284960564,1.1884707748578194,0.6540614736091072
1.9582338949022149,1.95881964943038,2.851167083566453,0.68199653248063
1.6417537014487726,1.0238964032952116,3.484507467092949,0.0121556189229842
1.79688634886621,1.187852266056636,2.2670851482809304,0.1291758579920951
1.0088079509823633,1.25043435126402,3.5510710266199785,0.6229427142403702
1.1174332115894683,1.624170281599647,3.9533334579185175,0.0646563791598099
1.578739783127964,1.4005178249872006,1.8321879293898964,0.9280602530257408
1.5681247163207437,1.1264836050573193,2.1676609556558875,0.8426471507170457
1.487098746754166,1.6560894972349005,2.392359062622992,0.0338075901453427
1.5720233591797883,1.7767544241009463,3.0295303837187952,0.2217819629607389
1.9677184827566865,1.5181397323065955,2.976942942580332,0.0004751585625661
1.6742175994660689,1.1579915940936076,3.18783160615827,0.3950142596018355
1.5879129255214617,1.9419813389832288,2.08086253919434,0.0128322330981964
1.309134348511912,1.9862153360911976,1.6002122086119437,0.4995205035708299
1.2580925817275834,1.7101274849347856,2.2423657217957063,0.0634387036793583
1.6220693370781245,1.9447549414149143,3.7266508444773736,0.6753975520791846
1.9629823890578408,1.449207215726681,2.4417697385652963,0.7411169434678708
1.568430619629779,1.2280206930742583,3.185533668206161,0.3733971009728705
1.8916834893623284,1.6298975697333722,1.2903401965238723,0.4094812948435322
1.5880736079500566,1.1682049414631237,1.90207524937434,0.0237903941373183
1.5491055554779876,1.177682848212946,2.394960425799319,0.9945617457106332
1.957141942564686,1.4775819180567993,2.146317363829471,0.670264101318713
1.5355065600743267,1.5786274075257825,2.8902533887533344,0.720374175064321
1.056455617953697,1.685963746315084,2.798249918138451,0.5721382606383655
1.6270135128844156,1.4040272937159377,2.224117464780769,0.0286956650364662
1.354983380608629,1.4467919526526465,3.1441766539571585,0.4905456249256003
1.7167047529811694,1.709972564986166,1.2824418195589746,0.9411255369040066
1.6236202615646826,1.8465358135021936,1.0587568991090377,0.7588797800825193
1.704096389425297,1.7364812485230572,1.5811817399644437,0.5221833473208363
1.3417302784705196,1.8342775473400343,3.673540918742329,0.7676726303073915
1.6694551155657558,1.3892049149105448,2.537491062132928,0.2647607251177583
1.4345617675585896,1.7046154879951405,2.3775905506708472,0.0317475948888104
1.0404184630954894,1.7324918833709215,3.351022879205874,0.0556445121200361
1.9834554123304555,1.0473132681891153,3.125536433820556,0.7387909078523374
1.5539196000518238,1.558271883113088,2.0112919476165256,0.918479962801904
1.088551830923412,1.8024405675400108,2.516753183537836,0.965817364583142
1.6813477454951349,1.889639571521107,3.4877278671319707,0.2817319566676249
1.3426800216356227,1.06552832244491,2.9803039510759657,0.0156467721802327
1.3633525159343334,1.4413512325768298,3.283363114150351,0.3365143998695777
1.0114677424203489,1.6134827598159154,3.0119181266205803,0.0675412927126342
1.3384384360587818,1.148338071943007,3.933150944819548,0.4015263333145265
1.2597545625928457,1.6788908737603825,3.448490352131831,0.4268077231875463
1.110074185422881,1.3295805941540113,2.439887031809598,0.3751598570755416
1.579625415959354,1.289903776885236,3.416483732761945,0.3240995804531961
1.654376317538469,1.1603102471893476,3.4514780222632435,0.119448635016012
1.2113529323520482,1.4893187718530074,3.2864906567063854,0.0916176930178322
1.4870091238559682,1.7138231908989068,2.0669619547913283,0.988573810404937
1.408647213268154,1.0473656620510283,3.339488592883708,0.12788932900691
1.4823454362285282,1.7646694027668488,3.3377941186237248,0.9558150589028344
1.3808429292943765,1.351061880653309,1.046310009763646,0.9575395023640096
1.2217469353240582,1.254782030572974,1.5341904629799377,2.2739159214908063e-05
1.4905704217693243,1.5698643230783578,2.852137459701872,0.8166014082593491
1.090399645554021,1.2009763950887895,2.5509559245203555,0.0070239857755279
1.6898479965535471,1.3744316217994714,1.2494293293307974,0.6003900648318998
1.92358160390634,1.001494102586005,3.8965320194158526,0.0012363759261808
1.4278549351191396,1.242380844445864,3.4325863952958686,0.0110930010422236
1.183066738226052,1.1112719405400573,3.0327686473842563,0.1646515853406859
1.902939160226744,1.4854563607671354,3.2846444144593634,0.5900449243216156
1.2432425275624803,1.5435517983156766,1.9936365234102889,0.0543050469232499
1.2001998624214174,1.975200619597001,1.073237746770294,0.9346681447168048
1.727632413396026,1.8051826975365528,1.2929564165982934,0.275455480251222
1.0630312288196655,1.9271437013332968,2.364053392269142,0.5528783128575779
1.2840944738436546,1.8003806374143747,3.077241332565124,0.999935682047362
1.1366177110228617,1.378943204961685,1.0532055638716429,0.0055304044101594
1.5253884280085244,1.6968729121420405,3.512441896191354,0.993261447177766
1.7755244039205866,1.8742252410801927,1.925357971308144,0.9816446738336726
1.350634153148797,1.9081402148765083,2.480834581774655,0.0583929386504131
1.6455646234240855,1.5840250156902105,3.292714780215145,0.9331242945236924
1.194595241118138,1.6350751719726646,1.4074127602255009,0.4197206802072043
1.88792543888382,1.801399293374224,2.482638134658653,0.5321698838660688
1.370530165825223,1.7868195518960972,1.404504203582642,0.9983826015140128
1.5739644309471648,1.9547991681202688,1.0975339407451623,0.8917368971624277
1.672697341467546,1.180376488394182,1.890548323633326,0.0756942644553381
1.9782033141552984,1.341408572369184,3.4421148366408194,0.9828294135402144
1.5940657230710067,1.5675731522641834,1.6233968075208942,0.0595979481729035
1.9876966162724243,1.9355624227935653,2.64211396330804,0.0740127450318896
1.8868606768074736,1.82012838473289,1.9408110607265103,0.9850133818088506
1.6907588077284084,1.2711935484891836,1.4057240704075271,0.0327234457116124
1.9960846111159527,1.209909580233301,3.478195216411621,0.882637078438889
1.2860427249581132,1.1560077384309926,3.840009918698685,0.423930487296923
1.2488249549102304,1.6026832786085272,3.779079317210389,0.0342350300421981
1.048792985241262,1.5687466631029283,2.935969873755191,0.1372009434035932
1.3449942029820812,1.0870644428416572,3.6916548846187953,0.3692505967635486
1.9953701909675088,1.7251449861506891,1.3988895373395769,0.0596268856814327
1.9381381210610311,1.89317167722028,3.632750272100723,0.0039753244391449
1.7510863838870534,1.1489364149812005,1.6447400866767643,0.9719635416857954
1.073835571090105,1.9055786845322136,2.807969574160378,0.9822611968615834
1.3487497025020203,1.5585804140285626,1.093806741666349,0.2223341187719055
1.730502597958873,1.1296117069546543,1.9164861127800648,0.0156922462331055
1.6024609161785173,1.7885214409221195,3.856417225924322,0.998168170975214
1.2083118159996689,1.4690483192896984,1.2493539940543128,0.2279140110725233
1.7835749104800185,1.5783535979881007,3.2455978776808845,0.5479103587928383
1.6364880526477354,1.245352491798683,2.115579771302462,0.05214945351581
1.5201456631729733,1.6754332152974396,3.030574396638785,0.7105981956861642
1.3344376672265157,1.0810018065905709,2.480023066838696,0.2409491759266457
1.3364083144259624,1.9902419163173908,1.020013266436729,0.39147701724539
1.0277946922393937,1.0437617316526815,3.677086093185297,0.9327653005499368
1.35813489180439,1.059585051752376,2.2505625753300107,0.5901214305084586
1.000789993967499,1.4304434187791326,1.7321893909640296,0.7864571367487264
1.2830739858969575,1.7245928980201364,1.0928474535559527,0.024054538330555
1.0319501802672844,1.6253977060936815,2.2189699964178238,0.9986242799747148
1.2931519235321816,1.724370809055836,1.5926616695870353,0.3449397210506336
1.8110125742754657,1.465260382848783,3.2343983817807143,0.8166143061690165
1.5348172252086305,1.8789709679517863,2.181836274558241,0.810084517389663
1.8582575069087208,1.6138050504121677,3.830503541388116,0.9578970156472736
1.937486478005419,1.4095727268849498,2.960692010709041,0.219327516201908
1.5832655406005225,1.812823839852466,1.7755542806390232,0.446687463755107
1.7258341585356871,1.7191196343497213,1.1143443889137947,0.7268618655368257
1.8915980006358937,1.559924830281442,1.903674859597017,0.095597566118835
1.2511642577850028,1.2614016824146963,1.6350636509529135,0.0469597040451276
1.3815298658308497,1.75668155412242,3.447085701837544,0.918922998650234
1.5629993397313664,1.337659059529908,2.101036087642126,0.0009440444145461
1.1824059851370428,1.4778798764744887,2.33136550621685,0.9999916823341908
1.8413494327749025,1.9993319515398615,2.2099624589726687,0.7455500210854085
1.2401100102587477,1.291135388986279,1.1989879456802934,0.7385727728516857
1.5296768028947234,1.7498812978139804,3.215701943131821,0.7550570723827331
1.2907793422886062,1.5427475894877525,3.4262090268411813,0.2385360998899545
