q,C,Volt
1.5213549446869743,4.380453092326793,0.347305384311025
4.157325565959097,3.861898520235734,1.0764978790031308
4.011767218302517,4.4225242701767735,0.9071215833355194
2.458131050673964,3.439682189516628,0.7146390030351614
1.5206191535809557,4.17901992316706,0.3638698023790607
3.534749520042296,3.670023164195036,0.9631409290621163
1.3545796747810734,1.044793226935674,1.296505030716927
2.2945164634962136,2.611155647618789,0.8787359978286509
2.2814846601299346,2.4107669924770434,0.9463729457261764
1.4330041593221012,2.849846279024932,0.5028355984914387
1.071522409034436,3.542031005979619,0.3025163831783243
2.3629373956919264,4.409403331458519,0.5358859732412654
3.663876336477754,2.352516182275352,1.5574287497287502
1.448031322868641,2.64072364058838,0.5483464080118604
3.1097773011026866,4.488984655821932,0.692757391600682
2.244424466541162,1.977014281801098,1.1352596120329734
1.1847528645054362,1.30817051598418,0.9056562963537726
1.221563306278405,2.736436867281511,0.4464065372324691
4.005424087191592,4.802380056843463,0.8340497919326072
4.853968800497737,2.716686149629945,1.78672416803057
3.3107081065846464,2.9351079486699465,1.1279680899249052
3.8909200591942072,2.340698713617949,1.6622899976648968
4.961632716109261,3.151819920752604,1.5742119920748845
3.5832420736189468,2.587067002646749,1.3850596331494476
4.4285638286999305,4.503081528207053,0.983451843134452
1.1453559911702325,3.676199581788755,0.3115597958402814
2.846695306620378,4.441242259358651,0.640968256262486
3.130524766987673,1.1956621203599225,2.618235297146749
3.931291429902505,4.364275235430286,0.900789069852261
3.0780366279664584,2.872074008291103,1.071712156121598
2.590284657237422,4.829390345279096,0.5363585198221799
4.287727770816362,3.391356164475094,1.2643106659603849
2.7499516175838457,2.549513649403921,1.0786181192741553
4.196942422974944,1.8864528366241244,2.224779936977128
3.7928523516299486,2.797351345164525,1.3558727108721031
3.2590814006621063,3.620420268454444,0.9001942202841018
4.636954322756202,1.4649001459441933,3.165372285335857
2.466458124505081,4.86978651487789,0.5064817763509142
1.6526688138585763,4.780024473270282,0.3457448435881947
1.7409233950577092,1.1780274166597038,1.4778292681795953
3.615242124829489,3.991246821818902,0.9057926723714724
2.114591436550613,3.609374846561158,0.5858608558114422
4.696844908062436,3.462929527640888,1.3563212507134528
3.3934263631871078,3.404166805235255,0.996844913113062
3.989504413597604,2.392083683604977,1.667794668280686
2.009369776750829,1.7584151067256562,1.1427163978888213
1.7790429616004215,2.0063391117939964,0.8867110007189488
2.4886154003819034,1.2834877006637009,1.9389476027662924
3.0105880531567424,3.1115859705366424,0.967541337974833
4.227191597189384,3.0349038216944453,1.392858504105498
2.1333809745431678,2.9827859339552734,0.7152310027539366
1.002459239140891,3.270567085084356,0.3065093034515863
1.8558238531463829,2.6270015882426465,0.7064418466483878
3.681596842819341,4.699306617263513,0.7834340558444338
1.0920319934820082,1.7048656176312202,0.6405384578048461
1.5236050931932152,2.940166765881824,0.5182036307849534
1.4809854506862443,3.1733138650302672,0.4666999589944812
2.4869870426757403,4.744506676746955,0.5241824307813873
4.951543544951695,2.190806933339301,2.260146008121485
3.842520086873181,1.909405502263424,2.012416996975356
2.1047675190029667,2.8369504502889797,0.7419119776267398
2.5494879528960617,4.611893942367785,0.5528071514123183
2.0476261659926727,3.8275289223922577,0.5349734012494094
2.962675764231764,3.6477791463393774,0.8121861673574373
1.0822043395238388,4.326816303024953,0.2501156193682756
2.7269388943006354,2.2584425935790637,1.2074422002372545
2.4010512961921644,2.232888862819816,1.0753116002199874
2.058552422561003,1.6649814610633942,1.236381587844373
1.9298800921234849,3.013949537462862,0.640315993395183
4.742773191161726,2.7751245344642963,1.7090307596149952
1.9434068482657143,1.6158218550017591,1.202735835172621
2.8406769226123147,3.668890740719321,0.7742604300217926
2.620284391822254,3.5163177033223927,0.7451785114145056
2.5640284625652288,4.181606560832174,0.6131682704398106
1.87975636139486,2.99506855135827,0.6276171410308411
2.4285430392884724,4.60642372957958,0.5272079126576836
4.53121148689177,2.239024933993088,2.023743200934697
1.1040054169894962,2.0355268414178727,0.5423683905934087
3.4090112426687003,4.9304235925432565,0.6914236025935923
3.7284516095092295,3.082767256793684,1.2094495947732062
2.666272752361761,4.95860842767814,0.5377058485761981
4.9320094292656265,3.9357571461473952,1.2531284950072277
2.6472355078754237,3.015915237468413,0.8777552747462283
3.091041500802855,2.260088959521376,1.3676636434069624
2.1314993314597537,4.464691176264641,0.4774124899816834
4.669691186584396,1.1185432892655447,4.174797016260853
1.0940790193617609,2.6501250432195165,0.4128405269634425
4.007947197005247,4.383037097535626,0.914422376041199
1.1172673588849782,4.245661097684418,0.2631550972107348
4.986690297403381,3.169475412565077,1.573348787510429
2.064146340590814,4.234406772869696,0.4874700167721305
2.311289208309508,1.0267062196302117,2.251168994712005
4.111762679842766,4.946374779167378,0.8312679211369619
3.6927583851524983,4.822495698360637,0.7657359624826245
1.9730949789680223,1.8713071617420225,1.054393965516193
1.9515627964773432,3.8302618680131166,0.5095115852978698
2.825748335330644,2.995398303660017,0.9433631353392696
3.657709543890172,4.522122598542783,0.8088479390339481
2.44140948096049,1.350865759973484,1.807292444075577
4.633489119028118,3.0698638147109136,1.5093467979993926
3.8210940079196782,3.83311266936274,0.9968645165222708
4.793260053646759,3.972425285271902,1.206633154667042
4.789830573607773,3.2145740617958407,1.490035843483384
4.851685766198162,4.400632424641943,1.1024973908364817
1.6553356868715603,3.786494143281637,0.4371684265796678
1.912921747580365,4.081518223609045,0.4686789676731815
3.702924289616339,1.116360506901242,3.316961023544982
1.0192112240135751,2.703904074944996,0.3769405998747601
2.668514266289007,1.9730515971111444,1.3524807309632088
3.1415454652195054,2.865635172554584,1.0962824211914457
3.7233039697160857,2.959370493305795,1.2581405329742714
2.2157234393123613,3.5753619316403045,0.6197200400060846
3.581226891945437,3.01682332326979,1.187085390225609
2.4821986582011952,2.7260992760800047,0.9105312781457005
3.798075487514522,2.299157968435271,1.6519419455546862
1.3224812547628475,3.652803130166001,0.3620455873576596
3.182635695348928,1.6911481131385862,1.8819378803210225
2.676892391489766,2.100105699044285,1.2746465059868008
1.894907192394577,4.477349935037667,0.4232207041861774
1.079537875186821,3.273423664523245,0.3297886206685223
1.2661703699409133,2.457534979393935,0.5152196735987741
2.3843596183203317,3.3787361895436234,0.7056957053052414
2.668203129211668,4.552191315859366,0.586135982447821
2.781337677253009,4.696340565316928,0.5922350899748501
1.929169629098629,1.9195473999714072,1.0050127593240812
4.900121427027392,1.2732910458897777,3.848390705993836
4.393523538216266,4.019376049420669,1.0930859626457508
3.555173378842513,4.701366894586172,0.7561999432412835
3.961258117315286,2.1267707174757087,1.8625694273320417
4.42548407905417,4.41253928901783,1.0029336373431412
3.3908543061829404,4.1194912536163,0.8231245310221925
4.836123044435821,4.550563562014969,1.0627525532891156
4.538280266003362,2.263339525113805,2.005125707233504
4.182848195739087,2.9494261511345945,1.4181905161890611
2.7944805568804694,4.602793607949671,0.6071270612816548
2.8131235045979306,3.064634774227674,0.917931078853229
4.148463009008102,2.188540617924956,1.89553850407466
3.479330292312672,4.74261431801126,0.7336312967932155
3.26945787374496,2.6826503243966244,1.2187417212045029
2.8162239994681304,4.7326516032812815,0.5950626066612557
1.8594642068913816,3.220558703869248,0.5773731758583944
4.728764407077426,2.988761516658118,1.582181910708249
3.4294141555966022,3.937372829458401,0.8709904558538669
3.248847104550369,2.0130385461102684,1.6139020839059517
3.3998207784649184,2.944852737982652,1.1544960244069586
4.968713454213191,4.754519823795629,1.0450505284141536
1.038426366812793,1.1313076433610978,0.9178991876406354
1.1072345710172238,2.970326423244941,0.3727652834221575
2.868380153882174,3.408916463206344,0.8414345686794111
2.664160489174559,1.528009073137078,1.74355017650838
1.9821660032719943,1.9928398003934704,0.9946439261603623
2.209522548180908,4.441738765129192,0.4974454070840976
4.179164777677749,1.6942627345413477,2.4666568487142504
1.356314671040852,4.644209799928947,0.2920442291520944
3.4079539729829293,1.8579061199835896,1.834298265303648
1.1763120521789188,2.9816005345589005,0.3945236924076897
1.9878494564490323,3.0444372830590383,0.6529447880271817
1.9850992297141723,3.6950023531209104,0.5372389622532981
2.028929416955748,4.933011800792695,0.4112962828569993
3.482046277933618,1.3029526909956877,2.6724272508104
1.8349502613912596,1.8815969273972024,0.975209001818222
2.6796201364140164,3.399794474091778,0.7881712135348566
1.9448042807783092,3.735406369935298,0.5206406179609304
1.8549641105586456,2.024847019686551,0.9161008671389884
4.522773331160735,4.786855382540841,0.9448318300270162
1.899177895095696,3.176281011833114,0.5979250223832151
1.2534545480419057,2.2836922266190487,0.548871924785423
1.4524780758615925,1.99042569254038,0.7297323790107406
3.2169602411785188,4.740277694675028,0.6786438365820379
3.932801189793793,2.1609646602215733,1.8199285079426264
2.248220521464748,4.330511777532236,0.5191581588876103
2.842852673517475,1.3266634036643112,2.1428590444760687
1.8289259857463067,4.50929404308012,0.4055903137549753
1.2415895331306517,2.912117924672371,0.4263527663531473
3.1056464009478524,4.985310624717222,0.622959457240242
1.535552771484182,3.4838759380821016,0.4407598889211636
1.1029977658387122,3.0497394621295992,0.3616695063743252
3.21045393809315,1.5967222109608905,2.010652771067256
1.6806726709671018,4.225871676611109,0.3977102949597605
3.295436506000374,1.2268869051817757,2.686014898424661
3.0071168576067144,4.625741610374254,0.6500831890096469
2.508874672586678,2.9006732484810938,0.8649284002948016
3.963163234198385,3.070887156706384,1.2905597086312324
2.094127075607059,3.2839824585308897,0.637679129548055
1.955412996953576,2.072460344735563,0.9435225151210688
4.800483443060633,1.3867353024857252,3.4617157538686434
1.0842546861192726,4.005397119630155,0.2706984235858713
1.64024987976723,3.4174488869487454,0.479963251544552
1.8423086280153596,4.015589892651334,0.4587890390367918
3.759272725663117,2.760552660364806,1.361782653030908
2.7653055178633865,4.825713766635902,0.5730355449140396
4.625859606656963,2.4801756083884783,1.8651339006041865
3.19916267015178,1.6285781325778608,1.964390044392808
2.1863596338855684,1.1309101214330766,1.933274441929159
1.3790948152490086,4.011238429782224,0.343807739028837
1.94499509043977,4.442198953776075,0.4378451101985051
2.332532025831178,2.7911513560751624,0.8356881187235644
2.91113913208184,4.241135530018823,0.6864055891345023
1.6536434530451678,2.965765204646936,0.5575773329777225
2.9109863742173263,2.411992978647007,1.2068801194646208
3.000495696879108,4.419636191742253,0.678901060337342
2.710572411680312,2.0548983035421124,1.3190786166926056
4.318690692137877,3.437342784711193,1.256403845245459
3.644392431419357,2.8982154643500486,1.257460832794447
4.462032589805056,2.104398076440237,2.120336755559553
1.3162110214594258,3.065076969803309,0.4294218495739405
1.5312364074441227,3.812178914831496,0.4016696072387268
1.394546805877765,4.07260852637968,0.342421029874295
3.085035458301814,4.2379700811792045,0.7279512123038421
1.409227601177831,2.5973029716629297,0.5425734373512727
2.500534952714968,2.019689275188478,1.2380790369259238
3.0778177010420222,2.045876317103364,1.5044006694401368
1.5823260659004403,3.249761267647627,0.486905324908935
1.3877680983429932,2.896041664798839,0.4791947972334813
2.552010710984527,1.5101588194331028,1.689895577964789
1.196606826270347,4.630724446038043,0.2584059665424792
1.7487917066739054,4.422083694426869,0.3954677992363418
1.1011793854210317,4.933405278178304,0.2232087824391452
2.954022938691107,1.9939627251175644,1.48148353100078
3.8990457345374274,3.231215847738328,1.2066806794311014
4.325275954537522,3.899745717760387,1.1091174316415473
1.7182333884834793,4.502980692070125,0.3815768945021986
4.786304951042879,4.870757073279126,0.9826613971984868
3.6294488002281815,4.68590680979684,0.7745456637421985
4.454241687026961,4.105462566161731,1.084954890038447
1.8952075580659296,1.3863566183590337,1.367041880111049
4.608465508579618,2.3405368679732472,1.9689779604156588
2.959227459145024,2.113431217389318,1.4002005056026865
1.5050559261059364,2.6282147568926333,0.5726533275710621
2.927733701061804,3.3106022412819387,0.8843507880693395
3.3899212772528093,4.411555017035466,0.7684186787113475
4.935381146422755,2.6532131257701783,1.860152544281608
3.672179252281128,1.0995166590073135,3.339812291335825
4.837057451192262,1.7089004346487906,2.8305086435222093
3.949011947715191,2.844552361576028,1.3882718423672242
1.2939923063613654,1.3171784110975753,0.9823971418443692
3.0742722246546177,2.317777172791028,1.326388170849328
2.953363476065325,4.239486015445711,0.6966324373533352
1.80340958722319,4.911148013945262,0.3672073376942392
1.8466275210022447,4.816064710514535,0.3834307950577675
1.1504843927040924,3.694297026027508,0.3114217358806183
1.6244800352927102,2.6245366792360354,0.6189587854285857
2.885117278683204,3.305443209785848,0.8728382536241255
1.9787052602285264,4.654816834885103,0.4250876737832731
1.183988920715346,2.660733871410892,0.4449858489934279
1.1038362138401627,2.470940786777617,0.4467271007654086
2.288255468998275,4.870610743369831,0.4698087343796024
3.036713371222511,3.1132117592004103,0.9754278237733668
1.2514023730566382,4.3047248821378,0.2907043788673367
1.8937215603830333,2.410445320018868,0.7856314120281354
2.584786761492293,3.494838226964385,0.7396012615260416
2.7044873082566423,4.962814209427581,0.5449503435206337
1.0845576453705248,3.529069904496171,0.3073211000974383
3.944082835589692,3.990679131027087,0.9883237178666876
2.033182252791859,2.667922079840888,0.7620845706682393
1.5735020680101162,1.522025018764063,1.033821421206239
4.647245243085933,1.2326563994093207,3.770105964089309
1.1341516572021844,2.3048313673065817,0.4920757645395768
1.805644176986959,4.428086990149895,0.4077707102420398
1.0551431855376636,2.30435564856768,0.4578907714152153
3.1113972428851016,1.306086396114603,2.3822292706983306
1.278704527880591,1.9512536125069349,0.6553246178172273
4.962849951607844,2.640142782375553,1.8797657402234735
2.626268001657404,4.228392150025655,0.6211032251683348
2.092104566263568,1.5600075877409338,1.341086147723916
2.7866085889641576,1.7442938906363836,1.597556813059466
4.116850962651334,4.7528282245042845,0.866189722874051
3.751081396549646,3.366582012296921,1.1142106097069036
3.869130890638008,1.361770575030845,2.841250179422014
2.298979817578114,2.552799668792827,0.9005719664110032
2.500377128331519,3.1678038233384918,0.7893093347227597
3.3392174662268563,2.7190133455913483,1.2280989615741007
4.792891492936659,4.810056531964998,0.9964314267588604
3.817215913145143,2.6520311296191665,1.439355620872104
1.3507558785611995,2.23523715613066,0.6043009238891884
1.3402924438817587,2.995533507704988,0.4474302959503921
2.495589462029191,1.5885486608648662,1.570987105091573
4.870051585249161,2.6500084521283505,1.837749453718831
4.155845028684878,3.622238576477281,1.1473139996003638
4.687271478639964,1.9443306445017077,2.4107378505270725
4.167661582061273,1.471794124547935,2.831687878453368
2.054149923472569,3.345489274688941,0.6140058313782999
4.582884160507385,2.5409243374257526,1.8036287397484536
3.699067080411702,4.860195521171377,0.7610942943135287
2.0062274884093125,3.261091425896147,0.6152012398296995
2.698482874018484,3.941706696977759,0.684597582079738
2.539691444080156,3.3217513835074803,0.7645639757056301
2.8910193830973183,1.2274866814004295,2.355234828127811
2.1903191149721235,1.4189996194125998,1.5435656817715104
4.480142149587724,1.0814773536725126,4.142613004677283
4.412038779966935,4.137534028920918,1.0663450135098005
2.8615620990460218,4.168158036807781,0.6865291751839557
2.422082418575805,2.2241699423080368,1.0889826233612316
3.543263479143014,4.787814506594264,0.7400586372473018
1.368334643787214,2.8826337367144745,0.47468210281435
2.2039432129774,2.55683302545806,0.8619816746080087
2.1217045047898906,3.225445824015127,0.6578019351596898
2.6393073701779355,3.2099192916033568,0.8222348072993448
3.850084779674954,4.722319384056121,0.8152952959246941
3.132241956862968,4.7215888643537856,0.6633872721342201
2.1671606279663598,1.4470235818387485,1.4976678024918744
1.4075242531703889,4.701762315430663,0.2993609967375531
3.756672799479557,3.534749917469548,1.0627831917933472
4.577624118600824,3.2163371585035105,1.42324137458608
3.4246777762339966,1.8470537147365185,1.8541300390511524
2.6535715384774865,1.950889601236648,1.3601853927538574
3.77234868073692,1.708803330705222,2.2075967508677987
3.942701434461867,2.0015304268135696,1.9698433666774855
1.617221494371026,3.1540116843561137,0.5127506351331667
4.1698139800782,1.981971995241408,2.1038712908606505
1.367110798893623,4.549210006753056,0.300516088917465
3.3484313616716546,1.2456365007722532,2.688128807718575
1.9174735287294504,4.136485056990158,0.4635514216325168
4.483758332971606,3.68571416019693,1.2165236201420555
4.271938777105574,4.305967076468836,0.9920974083733202
4.251750240001486,3.699819665295567,1.1491776963842444
4.406195524925627,1.5902615267359108,2.7707364171536977
2.947796922407745,4.327274980095792,0.6812132198593236
4.460230373634319,1.232499622821849,3.618849280799351
2.4648169555553587,1.3234192449167388,1.862461170201911
4.571143933670345,4.216133397772163,1.0842028708308358
3.1332048267712374,1.6753949112235578,1.870129129425985
1.5021321148018747,2.557875401029388,0.5872577351490065
4.852357252395637,2.5288733579471363,1.9187822265384755
2.451927147699008,1.9157680362320304,1.279866404140193
2.890014920190249,1.840137679095796,1.5705427659143094
1.76198819971762,1.0502117370019026,1.6777456751222994
2.383156943424555,2.242151974262401,1.0628882300489644
4.119966978769692,2.7846718702334696,1.4795161407739827
4.204041691961317,1.628974322040832,2.5807906454254947
2.036460467959221,2.781722836313834,0.7320860444377744
2.6569753189672283,3.374763808028609,0.7873070443170712
1.902076603283128,2.5514086569989884,0.7455005681137665
3.2874557197119016,1.253422446182602,2.6227835074472376
2.706657728302139,4.361744131372547,0.6205448203240688
3.031342213499942,2.7143112560035214,1.1167997799792528
1.240822279419997,2.970353088583197,0.4177356167484606
1.276568528257211,4.058788147370571,0.314519625540007
3.5203589602142453,2.8786396548525586,1.2229244998692117
3.600598022549414,3.791991843648317,0.9495268373481623
2.464297725763625,2.0906620517676187,1.178716437541928
1.1803722894374014,4.935529923565129,0.2391581669481139
4.314126348161964,3.938541964289602,1.095361275131191
4.162151238951823,4.928900967975194,0.844437992565642
4.891254000201625,4.095117863050149,1.1944110435342865
2.158608190411167,3.693520843160769,0.5844310299231763
2.5068583764092787,1.1072273800182488,2.2640863310009203
3.609117896126405,3.978192141439844,0.9072256361202656
4.757633467977856,3.2797290793196687,1.4506178263250806
2.758580639277977,4.545169571728242,0.6069257913801139
4.416806400673039,3.522950994458092,1.2537234856860229
2.688882533038696,2.847054585006791,0.9444436180461508
3.6019001179053243,1.2330786932613034,2.921062652034683
4.695760895259066,4.979572302095278,0.9430048627435752
3.5834689845546164,1.2001968136308077,2.9857344594291906
4.600325029201127,1.2165986702758924,3.781300392312524
4.203551770025657,3.4352294275187334,1.2236596881570971
4.12467206100873,1.1531342220852716,3.576922774479691
4.323633143373311,2.600813355194032,1.6624157726423046
4.722599365499303,1.0282825555274044,4.592705905700296
1.245005440286135,4.450634180726356,0.2797366374611689
2.3441596116650447,4.298232563734072,0.5453775655239478
3.153552804417146,1.833365539642211,1.720089494554684
1.314883458025566,1.8058808475186905,0.7281119680914924
1.528607053093237,1.3526164677712225,1.130111224811571
2.0159953842558296,1.6728121495108588,1.2051534805299686
2.368408306364776,2.1271690326590265,1.1134086055230847
3.0824294898173425,4.250483286674802,0.7251950618134908
4.265656604652619,4.27935926229077,0.996797965116204
2.3707830415454767,2.7722239790689924,0.855191737552774
3.4880896976857305,3.4274235529660424,1.0177002181907715
4.021706181360981,3.1228684002449576,1.2878244184242662
2.334931888321833,1.9294231247320743,1.2101709875826585
4.873998508614051,4.389332845709943,1.1104189816404129
4.180461707509478,1.731747186276392,2.414013858742464
1.5272509046246228,1.516998472331654,1.0067583669199156
1.398575644659933,2.984948821268649,0.4685425876298665
3.434727759134184,2.943839700137033,1.1667509474018918
1.5246899439711583,2.554297520697016,0.5969116485518497
2.632361837085216,1.9659996351278064,1.3389431971660009
1.506494137412504,2.832683304107761,0.5318258257913585
1.2575043914478117,4.679835534013156,0.2687069625221313
2.016541485149462,1.9753524716009332,1.0208514754408091
1.7993823880080426,3.186109464893773,0.5647584955365101
4.895304836490505,4.628011157246117,1.057755625507921
1.6052994013781894,1.0601694332280234,1.5141913651390082
2.318455355499776,4.846565419352061,0.4783707955828503
1.1875926113786957,1.604282331714833,0.7402640968496277
1.465836847255162,3.616987930878596,0.4052645115957294
1.8835349118335665,2.981040190986916,0.6318381474789829
3.5994249941813776,3.88124415429052,0.9273894790159992
4.920617454837025,2.749419617276112,1.7896931497535282
2.243559418258898,4.091732077119804,0.5483153285632899
4.269469709127373,1.9881971907693985,2.147407575540915
1.2739608589377194,1.2510742140993134,1.0182935948806864
2.483913591403681,1.3547050626042711,1.8335456624253184
4.531045116238786,2.8556811775810957,1.5866775156170647
2.765764365305861,1.9813136644717595,1.3959245398144695
2.628310062909861,3.4400693218870377,0.7640282264626316
1.5667413199951543,4.510740993016936,0.3473356866245748
1.279042659114873,1.7681368098340329,0.7233844417474296
2.358463615456449,1.3321340459303157,1.7704401615299763
2.064451595665141,4.0404868291745615,0.5109413006271057
4.959147311253886,1.253848069893019,3.955142118356502
1.98882038300311,4.259549796365876,0.4669085884850821
1.4716568121142029,1.5125191514158618,0.972983919401346
2.7342721953805538,3.5178211152520245,0.7772630005334039
1.5114115520988491,3.285773594489629,0.4599865172188204
4.865746819076659,4.305802582882147,1.1300441033735702
3.029967279208324,1.8772262744744843,1.6140660933677484
4.255489074433656,1.3881400389907124,3.065605021758276
3.744314265816656,4.7236731872995374,0.7926700509010515
3.449217472783244,2.415446935211728,1.4279831291267429
2.420029362083685,1.0812196553836135,2.238240259538258
3.662308616825377,2.6187926841616997,1.3984721428980609
1.6345995216657745,2.2427182413698947,0.7288474724615117
1.1170367311643563,3.909347495350551,0.2857348272295736
4.713819575756508,4.228572812415454,1.1147542645869375
1.849483175693745,4.160856609937568,0.4444957731243462
4.755670353535229,3.659037760126589,1.2997051862538584
4.802166907539775,2.8397181607188213,1.6910716612539451
3.381494136023909,2.517606566153877,1.343138432145808
4.580555763184972,4.323348525768202,1.059492598360681
1.9072842503696104,3.679451350245534,0.5183610459321157
4.007902078982523,4.2241408042782735,0.9488088263826951
3.705318770130476,4.981205543469436,0.7438598423203596
2.491075944722848,1.5622820423848514,1.594511027547994
1.8316857655485608,1.5476850075678104,1.1835003612440869
2.592256145866642,1.288363191407655,2.0120538704884643
3.4385619231935927,2.7080493290223626,1.269756014538684
1.229047025750344,1.2456512465035767,0.9866702491569458
1.305390874030535,3.291628354951971,0.3965790585278824
3.0779841765338047,3.5678631118050865,0.8626968244240072
2.9630221447116685,1.7192344003361535,1.7234544307235378
2.770785846171808,2.192479966591236,1.2637679196128273
1.7563403347813242,3.203340657308757,0.5482839706023928
3.878304904828221,1.7232090862849565,2.2506293262353947
2.4333223203081964,2.830279957591464,0.8597461582489268
4.275469011528092,4.50973329869518,0.9480536271990034
2.7428182201165616,4.669297397764498,0.5874156187673397
3.8928683811727582,2.3626433679348287,1.647674987264578
1.5109717094296302,3.4269707515216266,0.4409059250823007
2.489915491058099,1.3275340234601107,1.8755944834983092
1.900247354275499,4.827832706974419,0.3936025686081354
3.706355629373636,1.2053704310147657,3.074868549955523
1.6133590340569293,3.630530432195535,0.4443865887336091
1.2410296103883425,3.9516703263008472,0.3140519091707906
3.2031320446054026,1.1754425847477386,2.725043388905997
2.194104554497458,3.987757850588804,0.5502100771172683
2.815005595387244,4.943408492782989,0.5694462837730169
1.84564822169658,1.9389236202981297,0.9518932063000978
4.330448314549443,1.0458459714461403,4.140617674858497
2.045418424690147,4.78175969141773,0.4277543324398442
1.205957872790056,2.46308878340084,0.4896120192326011
1.0451445578244232,2.7530525400024466,0.3796311703602628
4.8665575474079095,1.295057183038662,3.757793563979349
