q,Ef,B,v,theta,F
2.159758770734886,3.977253324816469,4.954244228382597,4.585844201658771,4.807377844658246,-40.25729587046515
1.0094951053412,4.770740851547676,3.2467639006549187,2.702163491143571,3.53305831464474,1.436864161296556
2.870807030530002,3.869648392926562,3.760219513314884,2.1231054247286663,3.4049991268115867,5.141664922051665
4.657128078989754,1.3087717378105608,3.5401311424638524,3.7767631178246384,2.466384812276205,45.01564218826335
1.1736196358258408,4.010387179118318,1.9705391135047807,2.17364958202999,4.552385879418313,-0.2560407791388256
3.0693741109481367,2.7309524423302385,2.721205456337328,4.795720214974596,2.2874813105560152,38.58385711012669
3.1168860177057303,1.6515119179460416,2.1563047330572336,2.588623633791911,1.1620096522348158,21.112068762118543
1.8986881358564167,3.758574000654813,1.3153694231937454,1.3545965799554085,1.3078405942728684,10.403142644602331
4.654195651166526,2.1721450767247,2.0625923366502,3.2691274340433982,4.919110291317415,-20.604917256153705
1.515825692501103,1.944839241037871,4.66402750417855,2.957862591642824,3.3523271931692924,-1.426225582948293
2.0454557290604134,3.531916808862059,3.4260374088240453,2.0770948396721747,4.310820193446562,-6.173566332802293
4.1656690548409046,3.5849441700141007,3.160390999375603,4.326618674343917,2.5297977082082195,47.64828769146168
1.2247073858146704,3.595283778917341,2.3661281677258965,3.888349887564748,3.89494457085821,-3.3049337704889243
1.334020566686772,4.450363648363529,3.315376397429525,4.551039736119739,1.5110959561096875,26.02926628951866
3.270865805404651,1.826911886087307,2.3177247148235964,2.576557411910883,4.294790257242079,-11.878669911174438
3.1912203652830207,3.644722910484152,3.0669362977343635,3.650368575703823,1.0293897269011,42.2487256318606
4.013289742624608,2.986546793568185,1.357866849778452,3.5192601954100637,3.3061076075793774,8.844980965422984
3.258010321016984,2.6063822415271627,1.0162752822498118,2.39630827021659,4.111329196755584,1.9479432509180952
2.4109805567665976,4.935702843953194,2.054212869404024,3.3496808088325234,2.323466136977116,24.008261305169693
3.917495470386909,4.238659048891403,2.6549793678350078,2.808065290026814,4.559866832823449,-12.262338067547187
4.413710836693234,1.355888395458395,2.295597331698481,3.0888402404596,4.753842822669353,-25.285061219360955
4.779783039049345,1.6186560453251784,3.7259190831003135,2.568241434453169,3.7777286671081183,-19.435759213850943
4.319491114547873,2.141800753967816,1.422372063676554,1.362492196560222,2.375910349613394,15.052868549779523
2.903430040239684,2.163167117516604,3.8411865894512793,1.3747851467256758,4.272302388184658,-7.590891097960687
4.767927718394909,3.4111113871136736,4.553694013642518,2.4436805303575357,4.993447699222328,-34.7106757466285
2.8868952554205243,2.56537018703872,2.326131533960088,4.942400976929495,4.439739787673066,-24.557743062408036
1.994863034991076,4.649965680348478,2.706348043956716,1.860868084890676,1.6433090950256548,19.296086455105712
3.085570334617265,3.040813403606815,3.3250379873141727,4.867863687751591,1.1550550442155223,55.070921403296346
1.4701932728983804,3.3086259355552405,3.3475102101113654,4.464577654648859,2.043270391532308,24.42950044449269
4.172911665262147,2.2516464710629736,1.4677231943508398,3.863198417284856,2.2448879034327383,27.8815367448972
2.6090650126060724,4.856733338940383,2.137749247751096,4.4258479871231895,2.9953961322852787,16.267593878860996
3.2054966955413686,2.04664639010962,3.9532062994451898,3.133685060754796,2.290716230615736,36.416839626159806
1.0699743662713073,4.600210436697563,2.5107626453372114,4.510316183443756,4.385071125809166,-6.551337745580698
1.9129483060526549,3.837778389088678,4.050736699083764,1.7022864693385675,3.074249772593127,8.229104340636583
1.739512135589531,3.1159845077272177,4.674625230216512,1.4255218790513453,2.176146040405309,14.952206516352962
3.2129756601682997,4.277507735710936,4.75070375334767,2.532026831310111,3.9254131732518855,-13.542005055762326
3.2598138699879984,1.512142956373034,2.38318678420518,2.9619232453689643,3.4236528259632864,-1.4753027383659465
4.620976557464209,3.4431866354196274,3.560558939907742,2.6465825422040035,1.5151423353135924,59.38837392411166
4.82033864434338,2.019085678990081,4.73353319847685,3.790491910767648,2.132725233918764,82.92177865366551
2.5262774217587105,1.307197671027355,4.255064301564626,1.529290347833835,4.143561923780277,-10.548116696468067
3.8715339511035847,3.917997787222949,4.9143851892212,2.6876191510910346,2.876724563407916,28.554935410346328
1.4252823944105062,2.197943076113302,4.472054270549561,4.231416407947792,3.237326033420207,0.5546263414295609
1.6320340322428768,1.19365701954153,4.462897036468233,2.62320417066315,1.6556941224023376,20.98564384394021
2.194382292646126,2.1155964226757398,2.942236601758634,3.702775203297068,4.979853992386047,-18.414117617616505
3.932470429169741,2.6920169250578256,2.194137298719972,2.2931364085069705,4.837012354401445,-9.046325785636814
4.305885189054639,1.242168514023681,4.271058286244552,2.0139349214358213,2.537523743458284,26.385870026884767
4.883684618093272,2.3030977226222755,2.111530236914393,2.220550671850829,4.45565420442966,-10.900308587485442
1.9365027568901647,3.407693589868745,1.470009174109217,3.012722975600561,3.67059334680506,2.2708250760116755
2.154537587016476,2.774128311410916,1.4054053057904272,1.5710711721706807,2.505709929466582,8.802208160441708
2.310245254828291,4.21968423812128,3.524412733591987,4.674389299688026,3.982461685088547,-18.614739147630846
3.1789483024819845,1.085819466060613,2.9895729643788185,4.27280912995223,2.211372820401784,36.00887140393974
2.9244082354938787,1.0167403576643252,3.823215205100035,3.125710622739441,2.9688153851580648,8.981492234134262
2.775995791214052,2.693844488605187,1.9854146083044808,1.4847193859052394,1.3272087830877357,15.419563995026568
1.3155680197963453,1.5557365052749297,1.363448315303604,1.4512568126637273,2.9706851745796183,2.489409302471253
4.944993757866781,1.2185461311125567,4.715983658450819,1.9370487288515676,3.1588943915331917,5.244171223988337
2.591520617662264,3.3693736988900187,1.5604276453845838,3.293630667345032,1.0011286577890797,19.947509344448527
4.9455985982359945,2.274737468321659,1.7216761960466505,3.713868136762208,4.8803165296008935,-19.92778083729733
1.9364402323387315,2.826812247991094,4.727691174798536,2.408725497146339,4.261338349997681,-14.372276380230453
3.829443729091491,2.289411532035694,3.224907654343433,3.0115968253562757,4.9600561197710045,-27.290008422994845
3.786475606741901,4.689960369528096,1.310870530773654,2.914333846059971,3.1484730974012063,17.658892074560853
2.3801626752920018,2.222738882636526,4.1550651896249615,3.686004655295204,1.9345361733831687,39.35901938234283
2.639267641679374,2.784142859763884,4.9101633856469045,3.818342418849272,1.7720686998940205,55.83198707898554
3.966140132786345,3.887128717484448,1.9890690867737717,1.8072450903188608,2.5073477605938543,23.86529236888684
4.845896067419789,4.900868380568216,2.3893875503527884,1.7708040127536235,2.554613778199513,35.10500691140468
2.148293661676985,1.776111622802374,2.4541326117396087,3.1959391866445084,1.4292824359427847,20.496796617947165
2.816747567859077,3.920010048477346,1.33465802811819,4.455646918735079,1.1482155930655362,26.31872976439491
4.607495195302213,3.778826688434813,4.157252856110017,3.4028437926558075,2.4307233400142634,59.940306088997445
3.724490446482032,3.8241871543782304,2.403523558067292,1.0048899598978416,2.1140035001622786,21.94394420007938
1.5982081055624944,1.2705962440240608,2.935065772828473,2.588028478136182,1.9957088832352416,13.09116408903994
4.076313218621568,2.428795495483388,4.980603171420805,4.515321677458865,2.8599647157278345,35.37808359301336
2.9468705719060395,4.281478461922559,2.4405037218666745,3.516517295858695,4.002272300327162,-6.560282517090898
4.226538535418269,2.781487840891964,2.828406127732768,2.373404449229782,1.6438547192195467,40.05292856650108
4.991182377344173,4.988065734245934,1.618389865713973,4.920296582768806,1.7686511034587251,63.865525744207694
3.2185110256793297,2.5150955903751715,1.7828090733089312,4.156967381115583,3.0558384443039253,10.137821108846126
4.351030681279983,2.737845936630426,3.10464102063541,4.728531707968336,2.881750772736859,28.3236708646967
4.776127122454127,3.620581610278474,1.705483408056935,2.016313704571248,1.6802542820451,33.61816344018838
1.078899849210777,2.9111750028467287,1.7199432638587813,1.4341158921263473,4.30596663989305,0.69643367491709
2.37158378534243,2.498911318079848,3.195617879168136,3.39268933793574,4.299670737331507,-17.626770579755764
3.918325797623352,1.2015162376724715,4.054817384295726,2.464346859492965,1.3436243281530822,42.85574111100488
3.9564383604101785,3.690392651956938,3.653964945271119,2.407764647041285,1.7792961071235571,48.655252080146
2.750007805907591,1.8690527037950195,1.1969034732619797,4.648851278513572,1.26379803198025,19.72614535483172
4.248062991772776,2.831455737966503,1.886939111545951,1.5739707510055512,2.386083990719545,20.678950883303703
1.075463690933538,3.721529284699195,2.591799408069369,2.2480716081873267,2.4196117987703203,8.143558345620612
1.445434548015554,1.6854323415870145,3.124921227239723,1.717964596725824,1.2627250670268788,9.830672330987564
4.402832839639915,4.728689234186359,1.4618738447665949,4.816242070008972,2.555467341293445,37.96643612845354
1.7013872949000972,2.6192972045817102,2.9079519081415617,1.9340120175079776,3.6628524715707647,-0.3084786974107872
1.5296568284444103,3.3719138603177523,2.569939245290108,2.2201280717584253,2.9603071950957576,6.731406203190658
3.048156819088105,1.0352287125074628,1.007247310608916,4.286639839586311,4.729567671677574,-10.003564985401972
4.879307072345457,2.638191276760684,3.3365075257079915,4.601566493007658,3.256112675830406,4.312270952325942
2.647273586127456,1.44291585458557,3.0278369837354147,2.687353097169349,3.822575156680405,-9.741181205487464
3.1732389410193,1.5999456205792204,2.042957210286817,1.0432545778043836,2.373768028850741,9.774539436952365
3.244036821754022,4.344805751561012,1.4918244536985408,3.3692532478402035,2.6325476357961786,22.04114587698967
2.947454849586127,1.8383469495327824,1.7832312266138035,4.352201904275027,4.924691861956127,-16.94311367154551
4.045318166975292,1.4152936258369766,1.344361320391299,4.1335494765034255,4.488284907861183,-16.19231742658428
3.398685015254288,2.3886877599179077,2.014140734207631,4.803750320170222,1.16360180046007,38.31341127700521
4.040063377582602,3.62645530556336,3.9354324983501634,1.9863659562194085,4.242281818725767,-13.504885651002844
3.7768290637386728,3.4679479254450563,1.4755290925872453,4.1719032188418375,3.698150216838808,0.8160372705910798
1.0337683265648383,2.0301839137542674,4.027462613538988,1.8301084730307533,1.3969002342869303,9.603411669255935
3.995187793782095,4.586182623539071,4.384221507708656,1.6831243939628484,4.98841175185613,-10.042634809411563
3.689408733664744,2.1741482633253355,2.6241337394483244,4.777550576568677,3.070653266550725,11.299791058526306
2.3069914792728383,4.224733139781135,3.7322038999103913,1.4170394370023374,1.9881069445072068,20.900306228089423
3.906987206429005,1.380705489754908,3.1386032728557978,3.562680537692059,4.985015373070135,-36.67940825138761
1.1843868680637677,2.8174287910940228,1.6198257694953293,4.78060796801118,4.568994698286634,-5.740541118339405
1.9893602931027965,3.1875188288941088,1.0512355761469565,1.0852981471079608,3.480317588728861,5.586946946268856
2.7369538788174825,2.079788341742654,1.6495924086607734,1.599275884604697,1.833669216078297,12.664745944741137
4.447241714358694,2.076528561460982,4.383714969151702,2.0455700788039204,2.351345390999376,37.57014731486184
3.331037618517422,3.811413257360648,2.792407171685167,1.134977635135804,2.3190595784366,20.43297663978612
2.215791703741689,1.1092750725332707,1.7477368246455702,1.2483112355469252,3.474866532725552,0.876457718419415
4.098840334760481,1.6385018627400765,3.770782556078637,2.370095364480793,4.394630847503711,-28.0819945797065
1.3087028557983025,2.745786691007474,1.984096329051801,3.3128708065514787,1.0933926048319345,11.233792444455943
3.6839149283022983,1.8447704097200703,1.8863179196734463,4.235465310804058,1.9615516681368412,34.009806670675424
4.952313144725018,4.198787271114245,3.970509801745117,3.9351693522982343,3.465433244049305,-3.82874973188411
4.531213494167696,3.911463263658919,2.8819517404472657,1.3733358346069435,2.2980780996862067,31.120117630428386
3.11244587025348,4.869400158633763,2.5821577669672324,2.194132642750186,1.644539719967538,32.741681770453425
2.750877866485523,2.7708250038584614,3.730169181123376,1.7708928536782795,2.411611285677453,19.74000799348084
2.5047711027898005,2.810581255408951,3.969018609894429,3.6358553718186943,3.563052979652607,-7.747144300212406
3.902673181721735,3.2353264057167506,4.446452201063153,4.107821856166085,4.762506740888006,-58.56730995220831
3.5030787139280166,3.660631710494901,2.3384915229191297,3.082352023370299,2.035350060536559,35.39786668647562
3.0387793904007743,2.9949458139873344,4.497561648194129,2.1376553509347147,3.7050348878486288,-6.503027921631946
2.3223197932158834,3.544039890909868,2.221291957052041,4.59621999327361,2.989117871708369,11.83155386833061
1.1018793927037205,3.7714358651678097,2.143282000098758,1.5349754616206508,3.1052465609446243,4.287395103373616
4.032200765451407,1.9269949368944983,3.7941613569359984,2.4549814876759077,1.8437902209532404,43.93749188653919
1.8159758706494755,2.0660108812232205,1.6627557136987257,2.8866950947907264,1.8054417221167125,12.229413668002238
3.075686653845833,3.2051807551543128,2.3732384705565663,2.810501036138457,1.5246605771484596,30.351099299668384
1.983796548555763,4.620528694738463,2.1044605006807227,2.5420468163694774,1.5388586014526031,19.77336846494577
2.425466071037902,1.123043264858787,3.931867337902936,3.905352076085361,2.7556253667991677,16.744543094367266
4.73165345807514,3.657672104509295,1.8702107030471908,2.119861779782088,2.9369563448084417,21.11888500230791
2.4777567548487,2.614967183717152,4.532122448610409,4.429324603161203,3.306279429669223,-1.6751401645722035
1.804510427210818,2.6700987533940754,4.998463050724654,1.1318369299397877,3.3484610622152173,2.721349078106864
1.3755467877078846,3.8446598237903062,2.936328533512939,2.659287883777945,3.856235336450168,-1.7505892933659388
3.438455222748072,3.3405938977910634,1.869420842518496,1.0246154785177637,2.201401142750829,16.805922048157772
1.0649427752251426,3.152359121412631,1.1480715967925352,4.41892243789777,2.93026546346037,4.490342270745847
1.0719136659221091,4.631065714541949,2.003803831730329,2.483467654610647,1.9027924969632848,10.007070285851212
4.808424114711441,4.611118158306391,2.32248815223094,1.2441384529598665,1.5503712845493631,36.06323987151352
4.267781580041526,2.612588728997744,2.860116746713236,3.768346787801265,4.295822219957815,-30.914246424231344
4.212362017801963,2.8090816318125817,3.851197952191726,4.707912112359972,2.4593425412271626,59.99029269319548
2.6920941593750696,1.051304599489912,3.545795478746042,3.596692949334283,3.640007664072031,-13.58196095809544
1.6104444876488668,4.329799789703799,4.542493101457336,3.964003165094261,1.166465106077284,33.63303612275853
3.839661118844806,1.7764135666943264,4.881383135243557,2.441129372372873,1.7611782283675637,51.74788810811428
3.4189075510769604,2.799631953649285,1.693855076411626,1.3629554895820166,2.9023852921315205,11.441805774392945
3.951613463684656,3.598664614330694,1.4921237023917056,3.404551462271081,3.994993466125952,-0.9058232039140274
4.200630099840273,4.320856394138006,1.3523803833553538,2.043961993209216,1.52621204627162,29.750221937469576
3.32168296242765,1.9870739619282125,2.7394717069969485,1.7187937967216929,3.809148616972624,-3.082068902906819
4.379498759509169,4.545326587010639,1.8852658953050208,3.585482908128548,3.6043538123672105,6.690592113716964
3.067516307335363,1.6603548894044016,3.268000297500844,1.2133998867014355,1.5955032006728196,17.253355427524586
1.748650240347069,3.674410301387519,4.560050330989959,3.624060073120981,1.240543648612828,33.76163501828935
2.3069418692767605,2.1737084538810723,3.46037522817025,3.87351919495368,3.74720573558214,-12.58814955182974
1.4711249629701797,4.639257820897563,2.36404376957024,1.6403188519752625,2.07993702339389,11.806071058087442
2.415109274072468,1.9929609540493485,3.206302609328746,4.9451259692986165,1.1520893863646269,39.79823485014718
3.7396699297772815,2.126477097129958,4.344631619228341,1.3878187314832218,3.403291925050717,2.11850407788505
1.3840825565438686,1.2550939498211404,4.424800213534019,2.006107670552279,3.82283485263614,-6.000047654340979
4.604356168423149,3.806238307673572,2.0954283905020485,2.7572338053809173,4.288530511595276,-6.722738777702796
3.351110341303218,3.413587511944161,4.125909454958991,4.676219667981857,4.933579520489554,-51.64067398959872
1.1239919532013332,3.865470239775533,4.589900753818238,2.888983338069502,4.388996907500214,-9.786945649962789
2.4089203685945293,3.6945371861674112,2.443370717075464,3.797576374962458,1.2534087169800603,30.135546439127307
2.213363438347984,2.3333472798763477,4.893006160770868,2.1226211575325653,2.2930043679191905,22.413536058002016
4.625844828137707,3.6342904774438978,4.1987793829083655,4.26757194529938,3.642670457566712,-23.005640962834683
3.870681626992073,3.344743838069478,3.7998759594881633,2.149066662716295,3.6103273673850738,-1.3330433974285607
1.6843954645079324,2.4241593150180414,3.168960678810349,2.2398084310944646,1.330738364005073,15.696017533981417
2.8716617374966256,3.18135448692979,4.205476341078169,2.946740072418918,1.0878340798407151,40.652366343031055
3.610939040505485,1.2211306538018056,3.685745484135029,4.434931115296686,1.8433492928698687,61.25515312166096
3.223572739480291,1.8646953466243972,2.174218598651031,4.795336666040802,4.341860088760765,-25.31747887524934
1.5501900172076368,1.7913033232224107,4.926869487351233,3.033842760212095,4.584898678046277,-20.20631300779181
2.820679018431266,3.4822620496672068,2.249860440960358,2.803921484709351,4.054682130053125,-4.259808048630367
3.4484076621455677,4.048601658248144,1.9041192392549176,2.189064782652832,2.6586826616635117,20.635819539596504
2.249899856303621,1.4656694516477198,3.395889278203017,2.069695672389821,2.0002853380379477,17.674747072286355
4.75111565812167,4.2188671026070645,3.779840602091356,4.936341376419621,1.2674977678292163,104.6471596400142
1.0549184139373802,1.4166473940036477,3.175112553944654,1.998241810063457,4.351113163240995,-4.7665720171227095
1.6725205108844363,4.419414364112143,1.667527061872701,3.926187920443869,3.292346229307704,5.7470501407619
3.112271639204137,4.8883037741324245,4.63987122225687,4.693693250493671,4.502837753596753,-51.08301548859056
4.543652712054888,3.895596387194091,4.395718672665199,3.39197093768173,4.983981847508673,-47.56304365835348
1.0553938353428656,1.7333614582395245,1.8394071364360487,3.456162144767633,1.1508162515248834,7.955752574743813
3.119397970166208,1.7004924797684366,2.7396965300693554,4.821973366703219,1.5299088905299598,46.47963795775885
3.099629971154751,1.617878980030217,1.0643692264855051,4.053403243552505,4.565515947530297,-8.213984486071315
1.2672362710445375,4.454141292802959,2.8444745175657533,1.391314721087169,4.717773322774495,0.6293594482586753
1.0502609745807394,3.2180402038819973,2.584642803030454,1.1914797905457637,4.276242219057208,0.4482292431656342
1.669766954996744,4.739089603268573,2.846533672356017,3.129893567689782,4.351575026958914,-6.005455405535919
1.4416011351165965,3.72447080071304,1.614789887269651,2.688215262741569,3.690401558229025,2.1046596093221344
2.266792655522788,2.473592373006367,2.5291002876059574,3.3309079860683752,1.3475121812699618,24.228989750450424
3.9629065543503192,2.9785748097526263,4.844212905857585,4.851206519536628,2.6443963064212523,56.22311347800764
2.1759476706496463,4.779051521006413,2.33995816661374,3.295174708189228,3.438105589612543,5.496709654788855
4.872541828594247,4.356453236418616,2.2213420093762086,3.5721187199721687,4.790884232511276,-17.31706839951206
4.3064445494315216,2.0180203029931536,3.0862029680055407,2.1667564203715446,4.333789903778857,-18.06758191731256
4.364693135293004,3.2699281713702057,3.204905424776582,2.1581076568925157,1.24236086353668,42.84713547588229
3.599205058683129,2.906859060756733,2.0726106072317023,2.322648596110698,2.1230372638290325,25.21321337873789
2.00623943526335,2.993190707228106,2.754552579448577,2.9522544234051016,4.647448820803058,-10.275572840274158
2.331631320093586,2.393665952679394,3.075041852432268,2.091676385909336,4.902223620260221,-9.146473527858657
1.0432866618997272,2.937902719418975,4.862165428932824,3.438779563955453,3.33701654797722,-0.3221775206469481
2.610638478333044,1.687682409256721,1.5067299470196431,1.92394876572326,3.7874081472623295,-0.1488140784771193
2.1860702519453006,4.860772125857356,3.2783308634003787,1.3303320273108543,4.920933475113948,1.2985211592431578
2.750762796332637,3.87744045619695,4.5448812820097215,3.529680208860625,2.4466607279197388,38.92233218253941
4.716849838911368,3.477917345069392,3.2954598146453136,3.7688842223613297,1.6210975083836217,74.9149633342582
2.0999529010154854,4.2051243484082,4.104743243648851,4.507627225416344,1.7234342890192529,47.23351462271912
4.812814724099249,2.6493948486242385,4.946099428864115,1.5635256737447871,3.644318307993106,-5.181748615174254
3.870520398402676,4.383941813713221,2.986739021971209,1.926961435711764,4.27431990593351,-3.2045091437768187
1.8901710836081609,2.5161902938041494,4.423897351597044,4.52978668386794,1.179351885604782,39.768645336033714
2.6324698216848184,3.395548890816575,3.5075036087506,2.003317756373607,3.2889458341106232,6.222877964044108
2.851135438006233,2.5871508446379394,4.717176734950314,1.194398070124565,1.3541086053512763,23.06449332515364
1.1037063988709823,3.318519418744413,4.469164027983308,2.1571796854036243,4.877100668988957,-6.833916922829692
1.117807459034347,4.123168374269884,4.921527113955944,3.813468988969759,4.801711069052588,-16.28656916021808
4.367088774400832,4.94861721093964,3.130363617291623,2.906138041465504,3.4997586577900592,7.683910324204357
1.354627521863225,1.1119738555567371,1.6676263693329831,3.272598581399252,4.264288021340623,-5.156646793246707
3.624489015140317,3.153054661986623,1.9939201728853275,4.870428759255567,3.1122950486351546,12.459290502597886
1.4779771311456074,3.030007175781683,3.885443067263593,1.613343575525796,4.758272546062594,-4.776748179287651
3.3760547176771603,1.1808861280313985,1.9892695327073315,2.756079834891159,4.439412990419835,-13.837418386236916
2.3825072955869357,2.790277371749762,1.6901492257091122,3.5396400713211587,2.396180081508286,16.31557971592635
3.5941151565170086,4.251416021015663,1.300562781826526,4.90443561920669,2.438700433798297,30.09952207562106
3.070860364279578,4.763906059497973,4.776113711261326,2.0465728628328232,1.551368609968694,44.64025623021738
3.294967221652225,4.3443172250955,4.255095691522332,4.351862775548725,1.281471542954999,72.79326660576965
1.4388813383331187,1.9938682414106397,1.028158231079324,4.766761071988668,2.8488227375432253,4.904166276939479
4.38545771084165,2.085405699222624,2.82695923328324,3.6189731429484495,4.711458967899479,-35.720778430011286
2.7253491884433387,1.1238882498872385,4.687380027141096,1.6751228199062198,4.169957461011071,-15.264546281472152
2.294426199561377,2.5014843174624386,3.4099258793630063,1.2797324800423953,1.0670379073297682,14.508076285263376
4.2298095994583,4.794137058656308,2.9083641579978208,2.818480960537281,3.901218760885252,-3.5989188698280747
3.388551968580694,1.4942914738901545,2.595535484355567,2.596057304824724,3.202114929882073,3.682446773487571
1.6807350409520172,3.733214467473472,1.8225998935808485,3.9280000028903928,1.0029794899846016,16.419014169473165
4.568525630291475,3.914137041153988,3.988590761922619,1.424533447654071,1.2262105061906103,42.31373534012506
2.9601071267026158,1.1179769554198948,2.4156036177472946,1.6506422091825317,3.009812914011521,4.860207202676719
3.979887498599879,3.193133849398789,3.105553757988249,4.393476019230327,3.756076376036216,-18.598950358520213
3.7667670431938944,1.209984308165955,2.1282177795530863,3.399169390096367,4.495635569315519,-22.054099425042192
3.209479609014277,3.999002161278566,1.9709999981138129,4.486997464255154,3.660033321742368,-1.2304154659190252
2.289458346171683,3.7692663911223,1.6715860508740683,2.634251615440204,3.425523083888398,5.805480788445114
3.3363500432881024,2.4900776552961013,3.1230557310928018,4.173916373398603,4.3946438319074606,-33.005760468059954
2.016903763640049,3.115272168922057,3.615612078785425,4.319444703683379,2.582346006326562,22.99485730964274
4.67402874263283,2.1528536057285943,3.819875234473981,1.8346620709048291,1.7057603689516108,42.52105390561798
3.164468849312815,4.845338919879833,3.181457948493974,4.322967982342487,2.3540632887637964,46.1731557986066
4.199029768448751,2.549787911083624,1.281787356086579,4.712282454647011,1.7997710156301658,35.40740309702751
2.293905842900464,3.015099777310714,2.7888845373807127,4.663049688445689,3.5465784448680746,-4.837455140771178
1.1765641101833548,1.760072643268487,1.8935486551284093,2.981211747358474,1.6887413499758064,8.66648096142389
2.9596518728343293,1.468159607821808,3.3343439040405505,1.5469980617399424,1.1460025311946065,18.254953768645937
1.3809627772192536,1.9352092766587683,1.4898902153676472,3.5513593304804747,3.6218352008796737,-0.7032762489841557
4.574943682233506,3.4962253558052137,4.962741694439419,4.020758715916446,1.4380798979333882,106.48061918527482
