Y,A,d,x,F
4.083211769481095,1.5813165807951886,3.5663751462448623,1.1146101579387944,2.0179792734833755
2.918726007058623,2.7348442575700926,4.482872842282427,3.1019281845565487,5.523333234977962
2.2907356034724944,3.094165657550411,1.5847574335827472,2.9563105968830308,13.222262956871674
2.76549071637832,3.5381061598570707,4.871784680509718,1.284848448801574,2.5805179458439955
4.278910030322701,3.370401641397578,3.436815435239901,4.017816326127436,16.859654929907318
2.7700673632871524,3.726535197316336,2.673969444090597,2.2194088659186724,8.567940352449165
2.966126462280411,2.167713000202052,2.0210962663084318,2.869592139416984,9.129029697147567
2.9742046643882167,3.12417274246668,1.4292130251465769,3.0750550715885905,19.992256810764985
1.7938558389850794,2.770624437901903,4.008128853977979,2.7320277511188222,3.387728757229464
3.91997950863796,3.6125376783090375,3.765962933251676,2.8794092099405355,10.827383774040191
1.1685195974522915,1.1092799255650183,1.9054969130417287,2.70848228033388,1.8424465736027176
3.9837179542452423,3.4982028898617625,4.114433823998098,4.409347660484687,14.934745911791168
2.1693630536181927,3.998310638305077,4.820699188838052,2.7880501224185785,5.016482673394139
4.451214830600119,2.689659488105173,3.875451811781188,1.1767026079067384,3.635132385501316
4.015485515743088,4.504310013724816,3.970087738634808,3.959272646603675,18.03772004273512
3.056197364728575,3.755866713391705,1.2016559823435733,1.1220191729797833,10.71794919294651
2.3684070574760216,3.6643765119831166,1.100587818352937,2.229333039359008,17.57950686101637
1.7273704195434556,2.0577240213132475,4.425586528837252,3.130047394291185,2.513927117908839
2.9626921536796087,2.081640768484209,1.5244314031902797,3.4475906516792008,13.947620429510993
2.849122355898925,1.7274726324523968,3.1931068377606597,2.5512302271136016,3.9324071607755138
1.96667996725796,4.294724666992188,2.2013848686582427,4.924560531718479,18.894722751336687
1.1211193258218244,3.4680562788675937,2.4107637942440907,2.107129406096373,3.3984002185288458
3.2884920290386463,3.6081806683482105,2.813512230115176,1.835488438618736,7.740836862590191
3.627427611953044,4.587851088355155,2.595492410021697,1.5074204526788435,9.665464009013082
1.9587349479241256,4.211521761453733,1.6772618110006765,3.61625526762642,17.78578105037032
4.582721676998494,3.2582485796876024,1.1545170434565963,4.720793872057605,61.05516172465699
1.1006244519452977,3.1387941241084034,4.365494272257795,3.016491842880177,2.38710059202104
2.6398250840229416,3.908978894948717,2.647105028876291,2.319847229938378,9.043294827292405
4.990964772185494,3.0838747382102563,2.4473249036935334,2.5243227183947097,15.875758367736962
1.0695922680137104,4.8798881711293856,4.420592807118736,2.82839391044849,3.339546579596648
3.082732675372583,4.8379166795164,1.7189393035444036,3.9878640023671976,34.59983658347026
3.0387009569547296,4.687085751421511,3.364247744508781,4.771528138080967,20.200419154696142
2.655342585336116,1.2419236483094744,1.6761354708468046,4.092659736965958,8.052152280298792
1.5550253177635325,4.612843514112322,4.734852255266138,3.943068693525176,5.973571926526904
1.998301482472629,1.5227922582783795,4.779440340457266,3.5210879942933317,2.2418239494672254
3.788815345646785,2.657375440688266,2.309505710264096,1.0782605572816415,4.700683764896873
2.5927555111114726,1.9454120373380377,1.134282160373462,1.578504189132166,7.0193646128382845
3.912096942564667,1.9132961075035748,1.3143475150192483,2.466116179053769,14.044139031154868
2.2425465137721257,4.418715126593506,2.7583772423338364,4.857006443069574,17.44827437246865
4.448828996052702,3.330128729341608,2.6281229852457897,3.496233521889544,19.70885900162374
4.644290696941884,3.12631530515586,1.8491677552933683,2.9620229797021795,23.257567164510597
2.41623311733355,2.644559200052427,2.5182843955974983,2.827884732862991,7.175448550495661
1.0126832786095803,3.9963111067652033,2.4989717783783307,1.7846651724250768,2.8902028569279974
4.930210794637177,4.703283996642005,1.346925114056014,1.7427629445347232,30.002784193984212
1.0992367823990945,3.1501965004144807,1.2396247503019753,3.9808820244816494,11.120337428196269
1.0539698149896377,3.5439749429042013,1.4478473450710214,3.156149100202624,8.142420993615804
4.920342272432443,3.7207408702383145,1.1672948780735704,3.753386830110038,58.86640109179983
3.063513675616932,4.845647615848505,1.1796255962217854,4.645893467308728,58.46510191598564
1.31690490165498,3.4833481643646143,1.757529263799745,3.055098605429095,7.973958406084973
3.066369160657884,3.779687851315679,1.7752140629491358,1.856104284698884,12.118029818742448
2.643176679478106,2.1790860279222715,2.3481503047883328,2.097236043463422,5.144249100801075
4.245502389225273,3.625883389904093,2.61234476065062,1.890515453294864,11.140191652469388
1.7539860008815102,3.0674328132817594,1.0444544506588058,2.708365785242852,13.951438715467422
4.699020490434707,2.937194159471033,4.120578679330286,3.524432453560885,11.80513547337954
1.448746961112355,2.307539686333203,2.009240951129757,1.9796768471418864,3.29385138067596
3.649786827501386,4.057633636965066,2.31155920809847,1.8867862898542096,12.088099369864729
3.679731552433409,1.807928934450572,1.287836246127887,3.816655794020961,19.71604690637813
2.4283220583124416,2.328876611300989,1.1369910234346063,1.478991162178256,7.356331761199969
1.265929146717919,1.2826696136967684,3.2289501981353963,4.059433294244922,2.04140074194465
1.4411685925631077,3.911651197998157,2.410743929638237,2.4917202059600307,5.826705967782748
1.3149549206369415,2.4695186271764418,2.833259624789436,2.531200394935593,2.901104199383025
2.334674011887636,2.510436666760838,2.3315654478718284,2.9032967405131918,7.298260054981768
4.014439143511323,1.1013760984108325,2.4559106640994344,3.2743201636066965,5.894800391118269
4.775477078525295,3.458758103413939,3.608347149038301,3.3723613638058154,15.436994393789114
1.4108477688675851,1.775817512787853,2.789479572825871,3.953615479532714,3.550992322372679
1.9892405912978264,1.352896328362981,4.574487602735097,1.140529392763237,0.6709897065383023
2.696750780811186,2.7015754753740486,3.116488865810716,4.825063532084025,11.279643527710718
2.518243815424396,1.1302090537688487,4.818806842007353,3.563878464071857,2.1049409882471464
4.564905426900106,4.919872402458684,3.225083037147797,2.965493244523812,20.65102735349461
1.5638713604917474,3.984366870725207,4.687668546525379,2.0067563717757584,2.6674611392994128
1.7809913916334663,2.663904817672304,3.644858867773205,4.2345126251011465,5.51192423053113
1.7072631609635749,4.335135265053669,1.159388449936801,3.9658543114939984,25.31692229955719
2.725190723568654,1.439049531321186,3.770562342806171,3.687734149949085,3.8355365316739256
1.8308975267823628,2.831766288312233,4.8319967480611,3.758432219103863,4.032752177541273
1.077627111644806,3.4419623428065798,3.100089560511296,2.584547835328327,3.09232376187922
4.273987553079103,1.604875615271531,4.284529880871711,1.9770398554699264,3.165095947269996
3.5872590053134323,3.952604008008665,1.22976621456667,1.1790111002671777,13.593815701444404
3.443919099756352,3.5075433119917574,3.742482426688233,1.0987307159550928,3.546398050298826
4.00001837954885,1.9086124083093263,1.5804508358739675,3.880395286895344,18.74453657430352
2.028197981162674,1.1612396321099236,4.739332593217953,4.944999677467491,2.4574306794220946
4.330400822468976,2.804032706251136,2.356423740218216,4.828626293350563,24.881776055108364
4.77962004287805,4.001129624078414,4.854953739569824,4.024996670409787,15.85464142802872
4.336287594633921,2.023476977805696,1.3890132190394278,4.965877045570707,31.36937955848653
3.446460746524001,2.848244385462899,2.44808063865911,3.209306366478622,12.868740545701367
4.347434192644103,2.165604107460649,3.4060949856600224,1.2843380405426537,3.5500516716557486
3.764777150385081,2.577919623451789,2.453963053679169,2.7663108739099243,10.940611850950894
1.4653403168249404,3.8632253961620737,3.771535286198816,2.4629582695760224,3.6968125037253903
1.2983312524428974,2.0806854337621483,2.413721716218532,3.53107053580605,3.9519471973064606
4.843795608607902,1.1523115052943962,3.910871596473055,3.254437104927835,4.644703899143181
2.7267598332657847,2.523978330473736,3.4061516020879443,1.9891365594285932,4.019140012821589
3.622543068693538,3.121895227427786,3.4227416237377755,4.735239805791729,15.645870914907965
4.439447651554268,3.199949733460942,1.702438563624321,2.056365330671363,17.159353468700505
3.64336095300242,3.457962487767328,4.183751479700987,2.7335169882427666,8.23148849611301
3.382958842670424,3.78293384543029,4.544465138810996,4.428269353306684,12.470294611706036
4.455128423236555,1.498344377212776,3.644833890937079,4.944710938586567,9.05597130364503
2.7949327830225417,3.141979856311776,2.791735688305051,3.015776959692417,9.486361809690257
3.396094497258608,3.203512881447336,1.2754780935993977,1.7440820444462657,14.876478802290018
2.849057446085576,4.158075548619562,4.684460728671294,3.396761891707651,8.590117095751827
1.9192170391023369,1.796404160444156,4.78513207627233,3.547455028579632,2.5559426920725787
2.020141658018974,3.079959899757363,1.4849802111053778,3.4979615947807385,14.656195763371226
4.303199680712733,4.263130676373802,4.588526026438781,1.206779829618057,4.824751918295498
3.734164565281397,4.929382087927086,4.957268066423348,1.8961517274503228,7.040712616993895
4.953936060846647,4.011872901814312,4.080140651020438,2.2273607139635705,10.84958143249515
1.4699429973533693,1.0134276092366603,3.1607547190674774,1.9345139153823645,0.9117468855111612
3.8951708488990047,3.3841050184819577,1.712253294440269,1.4592712432700816,11.234101853658968
2.737024518768302,4.541228999335987,4.700333029193199,2.1795186545238514,5.763470188979669
1.0804162651735243,2.559424117984573,3.3882753929188443,3.765452810328533,3.0730659405098346
4.587429075383966,3.4819431674389345,4.948795441555934,3.1335184087499783,10.114019552936975
2.7000726751253734,2.4878413582626027,3.239841744691892,4.881907232397024,10.12194242723845
1.3967028674660344,1.0219004492196395,2.141856912529292,4.764202997736393,3.1747711024380867
4.4677255824353415,1.555035220345932,2.2254707777755707,3.7013240149821263,11.554786593227648
1.7093083663040098,2.273370606581465,1.7791204237620524,4.556496644849866,9.952137516188142
4.167270642490061,3.0931766539597088,2.7781660195414446,2.0025641982988023,9.29147542875956
3.644354203929831,2.512822866485285,2.4773189668733075,3.576198399650773,13.219716227884785
3.706901349140093,3.597668909591936,3.398249408072816,3.355044686032776,13.166649677257364
2.2000377850714705,2.8868918360871305,1.6199340095053163,3.398365037218349,13.323961094830644
2.9045067035061067,1.9870763988137805,4.831830129542542,1.8051298233318744,2.156173638961903
4.708269095761735,3.225494867463649,2.071173428872458,2.6518709744247584,19.444355632213277
3.4509642785394985,4.272173392792894,3.660620553565592,4.639727703930293,18.686463390566832
2.8239837461663955,4.173846872781119,1.971493105745877,4.6013741592004855,27.51002538795346
1.4308199845436795,4.024834124264624,3.3809809052899773,2.6809867627930517,4.566515494046329
2.4812638902875666,3.158147127917168,2.7659988664184936,4.640902386607508,13.147880553922182
4.901594499184801,3.2889031462877263,1.7237454610437313,1.9942126130612072,18.65034145524742
3.911708401089032,4.881752283537961,3.593975690516626,3.465523082901406,18.41347987688484
2.871275031707013,1.3552233565552614,3.4857991248921483,3.967255241722783,4.42867140820355
1.8556395842142972,4.421057247165539,3.401464214369185,4.694553513889757,11.32265186878747
4.146287808439141,2.015067800923516,1.146749152946735,1.9379548605181205,14.119663190969955
2.471064161315949,1.893875961281211,4.342087552297867,3.453906684458721,3.722610323478937
2.958480681867024,1.9724689150093664,1.5283716668509697,3.3208867860109,12.679554580679511
1.5725250339909644,1.0062327092275534,3.799845132386911,1.165695906681638,0.485417437556643
4.929013881958385,4.452090078864962,3.075090777834331,4.478122263203479,31.9567047288696
2.860503822738934,4.072967754738123,4.359955979614853,1.2782444301933795,3.41574395886717
2.463720576019066,4.741811212372832,2.1363603501869526,3.845606347337093,21.02935859422268
1.8781515713233732,3.4630678268822246,1.0313668302535683,1.101922298699678,6.949114174387226
2.202591914805831,1.741208686041916,3.1262147301174035,3.996104946197097,4.902334553623666
4.684017547581984,3.7051411738191065,1.2401649972589608,1.516560808325643,21.222846482993187
4.945662379034534,3.031994972714396,4.528140125453316,1.907968674382828,6.318359382312419
4.98801409403416,2.236550722024118,2.3764538605670267,1.1361558784868206,5.333532635769558
4.458524902038572,4.815556677990868,1.7281709852946423,4.268424483340564,53.02962894865009
3.4442708691294714,2.923441888536209,3.9156526288282207,2.35663270519899,6.06009604719755
2.6897716254065225,1.1776829864127158,1.272967387001112,4.122177972218953,10.257777385477276
1.2909848373295678,1.3604456342425744,4.595395856990693,4.099594149001028,1.5668241940098333
2.2327101090415824,2.4063946353505674,3.310240465975049,2.597929490129561,4.216644676020636
2.384215648086047,2.502698786852554,2.188378297117587,4.747990775419616,12.946178316177129
4.533592438896516,2.556966249527443,2.597561916043488,4.079116283173333,18.20403444390995
3.6459167425278194,1.6851668581240382,2.988908972338886,2.442978602315625,5.021767834831912
3.006177306166424,2.526621597853913,2.8996804236521103,1.3471232710209358,3.528677742367941
1.642604139543466,3.724952828289264,1.38240694673696,2.678773171684414,11.856424047609202
4.5137272943790965,2.696867501971448,3.351827362555972,3.7940440483847375,13.77893506335564
3.352363489506662,1.0654484322163775,2.6871082715223,1.5250407505323982,2.027121685437262
2.346547100636012,2.2298095196804084,4.519277080202146,4.344190654836474,5.029640554747548
3.1526334455110203,2.730507895188376,1.2901612935646392,3.636700664265649,24.26500933268188
1.298265988284396,3.786072342200596,1.4028094051555118,2.839452203892055,9.949207334694064
4.625939942973067,4.520131913532046,1.6062076633143691,3.543350643753671,46.12788446516086
1.751978855830357,1.2311025796232018,4.971409603577692,4.295947426735109,1.863813756000888
4.289850722755009,1.6935747664924827,3.668725176438956,2.83472484241327,5.6136106039880485
1.2597757556135556,4.85331901368521,4.436406025691156,1.7200764030025564,2.3705468151136584
1.840645887634404,4.835099077740825,2.996457755459663,4.389048901718484,13.035805831279012
3.689537220409318,3.5879048157537614,3.9607189455397696,1.8336002511798348,6.128348340173433
2.387696605511758,1.5478293816570856,3.2036659838878974,1.568070401494,1.8089249782304464
3.1081066535368485,2.6500929456409072,4.878410908640815,3.186881403973901,5.380771416630219
2.773496407338032,3.849231211051989,4.481774179001157,2.972448255298575,7.080532803279519
4.516993954882364,2.421393430258455,1.289251828548826,3.007738869621805,25.516273078351468
3.9094438434957848,3.135987229632011,4.97691254847431,2.045789613306755,5.039532198502786
4.860372392523239,1.134878201991801,1.212495888757061,3.1321145306149463,14.2487300770627
2.433685946639537,4.330319471686737,1.235284170750509,4.848671754015708,41.36570019588133
1.2958242583557649,4.727640696230697,4.151245755394063,2.111526466397489,3.11608038899576
3.731929183126352,4.269034404060568,4.26794482589276,3.5783623239926654,13.357604022568353
2.7620756414941816,4.340263019826423,3.616546280093678,2.516529004283885,8.341795322456678
1.3087733218850484,4.033653121412218,3.157978297609364,3.628719384836586,6.066067313018796
2.0054177699046414,2.175663173722416,3.107459642903884,2.87521780494222,4.037028093781362
1.558219779789038,2.5613081825566657,3.7193912180167823,4.999960763166588,5.365192203210537
2.795744889037873,3.4592380529561875,3.2777124585034487,2.62893850949799,7.756888800109306
1.6581554131276488,2.9438337040435187,3.2883691447194403,1.0276073431923418,1.5254049129448894
3.239817738944311,2.1770953720808004,4.227229484665088,1.3878475344355357,2.3157089100069843
3.9258302605870177,2.377881697036499,3.1973017958472654,4.256985202131288,12.429116857366488
1.9973820532323516,3.615625739706584,2.7293730596861105,4.3915512430952806,11.619827129780353
2.261338299434891,2.215082821088452,3.917908775638844,1.4625666799380932,1.8698934601758836
2.7530844012771887,2.5591498488856024,4.783563506693223,2.626197788382341,3.868041539242137
1.6830543628755126,3.384927327597559,2.774932027492039,4.532798052924779,9.305967129970735
4.937890552777401,1.6725271130330146,1.5402920197943528,3.908910241515353,20.95884081328048
1.3002416225769249,2.0544076282915085,3.215424548818966,3.3098869220399405,2.7497012878289744
3.4680460562655417,4.772932997703091,3.448819105258673,2.6036405716747177,12.496281758326589
3.1021542624041105,3.678943934231069,4.896687313333081,1.7577941739261682,4.096870234846074
1.5905452190192428,1.9327608479042515,2.7863269451868806,2.1816033371094643,2.406954355076353
4.021912606009792,2.186845108387073,1.1069124947579825,2.293704928029445,18.225309443951787
2.8453455096993894,3.124096038374128,2.9258683763670525,3.698465624672722,11.236374044706103
1.1545058358827325,1.0370387551012588,1.439200883990983,1.5654286328811375,1.3022758152400624
2.009298320999909,1.7768687255070286,2.002481927916373,2.099837696972405,3.743836615882156
1.2669348398049638,4.765246535543445,1.1398933653621597,3.4601850754031838,18.32629849841591
1.7512554703236232,2.679818794373299,1.2537071377102045,3.303175855747284,12.364897783010218
2.020747873392499,2.061568567393006,4.202801900244065,3.405058461789761,3.3751693392548274
2.3331856992066737,3.9054620540297136,2.2724133315192385,2.1584132709971886,8.655038467804795
3.524058639079274,2.4825099600409266,3.569350730614708,1.2457733985199146,3.053401779060944
1.3338320782627018,1.8079347720899877,2.686507128353794,1.995563412002676,1.791271643630043
1.4446689657130127,2.743731696357311,2.4037945446109537,3.675169120963574,6.060242007423428
2.357175363527134,3.288635434364053,2.7977302014041703,3.516659868140964,9.743885220926092
3.050011167955085,3.3839721265805727,4.650086338833242,3.6655652526430393,8.135947643541511
1.306917768456418,4.516781478218558,4.1851952988838,2.5347187118596866,3.5751262639804837
1.1874422283892976,1.598953331880387,4.199413859675808,4.239716358114578,1.9168865198672809
1.6194591918125465,4.911937035710991,3.423679768193381,4.417485567644015,10.263720167559365
2.8338946962159506,1.923381969859561,1.5704293397465827,2.2091498632583946,7.667539586706405
4.783237724924896,3.251951579433667,2.757842489653216,4.943305022463035,27.88136210289857
3.547804390379472,3.664729777909182,4.137469090823831,2.273376824905676,7.143948086018371
3.6223884915249047,1.0962682454527282,3.018701623799857,1.5750803131564126,2.0720220599635617
3.756120814979973,1.9373566715483537,1.0279179755767602,2.167797322937997,15.346500232397702
2.5601667410137043,1.251679215745486,2.839330159088689,4.874668415430998,5.501618556153839
4.623618860060646,1.243079699983264,1.964093608569052,2.9937665270791616,8.760658406912817
4.897536907958756,4.587691314543781,1.7045760149419236,4.100794664554922,54.05346720723964
2.0506433155864507,4.127269637751398,2.528941967172373,4.024929669775154,13.470149067369494
3.382217391071009,4.854073269967725,1.9856795836162957,1.3697572150694142,11.325105907913704
1.9300305887976537,3.709800033442344,4.825107434750791,1.927416769117228,2.8601139643172435
2.662134143285195,3.929773774827993,1.865023580140764,1.197408333304793,6.71669201491305
1.7040546954674003,4.386202557237,4.430590779592617,2.3914037109565736,4.034256185502836
1.104049630342125,3.4894413620329807,3.7876744324054,4.13619714572036,4.207005594474637
2.718449842567082,3.276343760479584,3.5271932824783634,4.304690750597224,10.869848355472712
3.759209420800171,4.980346259423621,3.624008808368685,3.02675374994963,15.636656762691748
1.4977128294476256,2.5295351924317284,4.467030659822915,3.23594822082386,2.7444284096611358
1.5032783282265871,2.712220536845229,3.774792774583361,1.256526994277849,1.3571976677727315
3.2238852080512443,3.4010509443750374,4.17294730200151,2.9749699748828795,7.816861075488209
3.5703571101237648,1.866694877116016,2.794891416681333,3.121051101370691,7.442535792976685
1.9701690949766943,1.7155549000524806,2.8185176706208632,2.284140480997409,2.7391144033026094
2.482936709374238,4.983849278461846,2.941007620877546,3.027034472226734,12.736548868076884
2.43074807841775,4.834104118031125,4.523842979292676,2.8419394673476983,7.3818166198890385
2.555294279756979,3.229090757560231,1.2504880804614014,3.6534597958503463,24.107154456176225
1.882926568700913,2.050133122114449,4.398749887004939,3.7211194774421466,3.2655759697507887
1.7988552045743749,4.292192060314349,1.1494362547713712,1.5958432797731912,10.71965237012671
2.915878210684776,4.139756961174334,3.499200535307616,2.8684796148635168,9.89525889601978
1.1252842570500627,4.5976440331547686,1.5074050389023252,1.0602591781405462,3.638979964989324
1.5482384128870956,4.481675943818985,1.4114395794592554,3.2628819765252914,16.040480088767705
2.9691456911307776,4.280329716994871,1.142824175812442,3.252445815508835,36.16924002497141
2.472870861643717,1.671300978824665,1.0960847063011712,2.6580138226418804,10.022342077397596
1.0159802698328328,1.4141623353078727,3.8155580014686903,3.14616978495568,1.1847006760836956
2.5548874005900206,3.470932163137036,4.810377286443012,3.2409518933361627,5.974634397133862
2.570135668503507,1.167245299120495,3.810844664509254,3.10860736633694,2.4471624919257025
4.167201095478824,4.162058609210472,2.276658353271353,1.020231182457668,7.772368451348199
4.35583180170833,1.812494977940375,3.387952261496238,3.766731114608953,8.777589179461476
1.762690538644299,1.8449938102695536,3.977783195035061,4.910980917027463,4.01511625782585
1.318890769973445,3.030924105086037,3.695805183551384,3.5300478401440283,3.818171322982726
3.2021633211290106,4.890722726086262,3.887999231678811,3.290061274137684,13.252393909612616
2.0743672643412747,1.2867294570408143,4.584957184352501,2.236423016046461,1.3019417748040616
2.329201580394942,2.161070256777963,1.3834452805154749,4.424163166831073,16.09700621766692
2.351105421218916,3.1412949479398278,2.08381025712274,3.153471597035576,11.176647939465957
1.524283596614071,2.40303964382298,3.3797500069267405,2.0748921054163043,2.248731752753723
3.7036599613844734,2.811946377806067,1.8729491717747164,1.6561152263494936,9.20879276637642
3.581685803424917,3.7278275407194426,3.863928008424567,2.059058387402258,7.115131543723597
4.500471673327359,2.175984482130044,1.527954636198789,4.357477393343361,27.9279146473771
3.3124428113143485,1.480364683916798,1.089714185782924,1.077455506714796,4.8484603174144
3.7038411750094618,4.623348364900853,1.7334704758181587,4.441690645868956,43.8773946428601
3.575372764105404,4.318432158514651,1.4820240488375576,1.7374265088190377,18.10083549143684
3.752655187181429,3.68925374641452,1.7890707242382675,4.6446483836755394,35.94202325833723
2.387484115939553,3.03728888988879,1.4834016446099327,2.8176439657457766,13.77380567517571
1.6126084651329862,2.2853807885640185,2.505341793799196,3.9613143327106792,5.827198730535439
4.070859971014278,1.7873398515576473,2.9548829816386606,4.959760185178798,12.212756376619597
1.431879100029318,1.916599231861817,1.6718665233063628,4.213975317665923,6.917163570812821
1.596674489432699,3.452738846465462,1.4612953392594936,4.802626809532415,18.118446555053037
2.5644635907624904,4.095776029672429,2.430906299048485,4.08561526758992,17.653140846869064
2.5982266212029503,2.118579487470954,2.506342519604615,3.362007156830339,7.383801329832649
2.6169351146940185,4.810068985939548,4.997273183156617,4.843447027185844,12.200165513276705
2.1075378394196407,4.288643640035168,1.7727048562845775,4.196430992638812,21.39631547982196
2.790067352948862,1.222046665408001,1.423338858798247,1.950284517955267,4.671885007429136
1.4780313295726213,4.645782974127714,2.130238489255193,1.3727909261116706,4.425055585796365
3.8951184167194137,3.917847820586448,2.407493370719489,2.941439317318257,18.645027208976146
4.858603263370862,4.705298456913488,1.518628116801549,4.075204440274864,61.34745883425196
1.367200438782091,1.0304961422775394,3.721426054517509,1.5800819614957162,0.5982032671264228
4.528639131990298,3.80008867156542,2.7189975579610137,3.37425714272864,21.356535597486666
3.571010773368982,3.0183334727896773,4.648225296489778,2.917902575099764,6.766155862878348
4.920181491504617,3.8197357008585,1.5964392194600046,1.3978009728167595,16.45535995059814
1.6806082204122554,4.569130559338125,1.2093586454718457,1.660184523984798,10.541472953534438
3.956950164039894,1.5554722887995114,3.2977150205434578,4.739990948703687,8.846821179044571
3.706586171308008,2.287698876244257,1.1162984846914048,2.739620679915987,20.81052614989533
1.4073983216935946,3.7682612552332966,1.4309880129695682,2.3740005570440466,8.798382824021399
2.9246872176203107,1.9847598641817656,1.7764774810783752,2.2206031295159048,7.25602277050775
4.083016733403947,3.187309078822013,1.4865302786754828,2.262554253252717,19.80754183193535
2.810792134617273,3.911432981086339,4.7024658845800325,3.7842523526372327,8.847469192450424
4.878152235413573,4.907051284090666,4.790439203120327,1.1665653336335229,5.829209715772746
2.147352942268881,3.1676397792223234,2.536762829706015,4.694187443473429,12.586928979101206
4.939625279047201,3.580043624477516,2.2994801065628585,4.887912485528018,37.59032565322056
2.986276237690561,1.0622996856294855,3.4417389874855093,2.6760758789800145,2.4665931637603613
3.6149311057272975,4.921156772347786,3.238747111214014,4.449715844840862,24.44119662473253
1.7764045573959706,3.881788223262282,4.056672983545159,4.522806935837678,7.687971532533395
