m1,m2,r1,r2,G,U
4.577703180425134,2.24728821723136,4.220011871168882,1.346519380388718,4.7081416797398425,24.49287200133007
1.9858926873687524,1.2955107437250613,1.5174032254316372,4.277794620692122,3.346844409551417,-3.6616940190158735
4.013199017552488,4.610973176042988,2.605349690091068,1.2920750938547476,1.5084818026438591,10.88993115749834
2.8014332543692264,1.540178799856915,4.30760745024276,1.4984286192469227,3.9903795001531104,7.493294989435676
3.473652289029206,1.0052970119164455,2.1971379701229883,4.954715812966684,1.1644203169822318,-1.0300118268180007
1.1126534330030609,3.483507227433226,2.3262027833017176,3.457383726923158,1.383295868047855,-0.7540994664143142
1.0161950048388388,3.1916733735554974,4.164515351234066,1.1551294496536726,3.109544645735949,6.3092109951001625
4.286883147290615,4.0207275401866,1.704943039322426,1.3999892690313431,3.510181319043521,7.729924765311333
4.1575093557435245,2.860616544760232,4.254025319027134,2.8697907166516603,3.6224882923624033,4.884940478821376
2.588616105423554,2.075738604284729,2.8726562392634927,1.6665700976857414,4.793662022634975,6.489015408966783
2.5744717852349277,2.4195558475792747,2.8263258895965078,2.792335538529671,4.984584224216459,0.1337268256992569
1.6541245094358543,3.2121882720834365,1.0921516994115352,1.3345282780152583,3.88899584083687,-3.436264390354365
4.580838103989804,3.0857338161139047,4.215255410940918,2.1883571622048925,1.2297623614991071,3.819569775105637
4.430170982293779,3.821238612079981,2.8281240634748674,4.527020450453749,1.2967286955165087,-2.912927974947018
3.14819362455392,3.3890975189408343,1.666554404308448,4.0070797736092185,4.020112845568075,-15.03313693124069
2.8632458307460267,1.3899598999910991,3.920238757263549,2.1428742075262783,1.2129771918032182,1.021364740412916
1.5703196430506856,2.9980813360949514,4.407691893472901,3.587162687405751,2.090438536287873,0.5107408777942072
2.439492122290424,2.347725742333892,3.157384838397143,4.29601600963492,3.4141430874714898,-1.6414140973757732
3.4814416925966096,1.8362074465656768,3.633559367317369,4.249189805639928,2.2399390901742144,-0.5709509136215596
3.1200583722605177,4.971310306203746,3.870981743647401,1.3040020968012351,4.32749899336304,34.13450265519208
4.990319449008927,3.69019034073716,4.087181285303042,3.595208296119134,2.3320905715314524,1.4378574407701037
1.802709880527023,1.6485572423427932,2.280709450229216,2.1713583486242136,4.910358853401898,0.3222291310451078
1.737180074308462,2.068948188633913,1.80228375549768,3.520332792756133,4.208035930613331,-4.09545878496325
4.3051182293273325,1.5988656157945935,2.988820407640531,3.408598274762968,4.962206157170197,-1.4073941639778398
2.307696012796377,1.124534094635905,1.3627664205213632,1.472601801332544,3.061556758528917,-0.4348395636636188
3.1311135228177114,1.4091813606849648,1.7907835671226002,3.595286741957899,3.4073860871111,-4.213743217667061
4.880646361199657,2.551290556674141,2.066094490686697,3.585162639958147,1.7758519654567495,-4.534842821231724
3.8927536529183033,1.3825515647668625,4.3105032742144775,4.952507211991736,3.1500067716808138,-0.5098405128082799
1.5706429748665007,4.941259735416409,3.3451027371499427,2.235256859531828,2.5160243587908,2.898383020554508
3.22879332583352,3.06488432072719,1.3610227738255651,4.918754107376529,3.435787982001378,-18.06896740927847
2.054756975695941,4.973584816451466,1.0813484992081368,3.888134904583688,4.972001933872076,-33.920608814113926
1.4021813780384216,3.77182743039194,4.351928385383536,2.213791525837637,3.7581057029573617,4.4110506083998375
1.0245288757058542,3.4274854916626625,3.711679151270595,4.109593212903091,4.471852641942995,-0.4096446961232717
4.421509628465646,2.4626655024596715,2.015956308943924,1.3178928618749048,1.9675327427544764,5.629005155828261
1.305244635927803,2.07444577698965,3.802660407235032,2.3535283848796023,1.2543033561305288,0.549917523376297
3.825778383614185,3.082960504240132,2.094566199703441,4.089577280882974,1.0822724559132344,-2.973015528013613
1.721723221227561,2.6995798283314656,2.1503607288827413,3.038062489090614,3.758810540856201,-2.3739359964556885
3.14534915182575,3.0803639787099875,2.078845850614893,4.324132083778627,2.043584980301285,-4.945544057440974
1.2545748378251105,4.837880852342474,2.938103562251468,2.932923476322543,1.776633985182826,0.0064821464562852
1.805293806276075,3.6650461093352336,2.202221411526242,4.083987117837955,1.4497324766827746,-2.0069447103597704
2.493283097273852,1.686100866287394,2.931632942654708,1.6417622806952892,2.348517183186161,2.6459107118963425
2.761164927518018,1.5391374284144077,2.75753222297106,3.5024808328537227,3.3930956117432847,-1.112233049794223
1.6723002486268237,1.8352851187190635,3.528986031334704,4.679877671042203,1.674058079346351,-0.3580455773875902
1.319521049693237,2.524422911688225,4.686659935959539,2.9041479974838587,1.9714475325310743,0.8600306315674248
1.1686561883862794,3.0444058911489127,3.75550689311196,1.1020384070497085,1.593500033455738,3.634879633072514
3.624310121784125,3.7156106907679822,4.716424417541286,4.060003398820447,3.420343773235178,1.578950505914296
4.649774549794682,4.843283607950799,1.899345305020144,4.971690771091268,3.4567667607170995,-25.3281742740348
3.734245561118197,4.990410762264867,2.382430304555275,2.7589319376528314,3.243369333507017,-3.462113062084092
1.1883329036431969,4.846767567944294,1.888186043966387,2.0964563678720203,2.5556862991020166,-0.7744522418617583
3.2496865353997197,2.3869632710503037,1.3872552821638622,3.5581418639493365,4.893709240855034,-16.694862913316623
4.791444279945458,1.9388721066198769,2.120350165575778,4.651424209876346,1.7367580146193502,-4.140628140025027
3.596909371717989,4.665082300392392,3.140366536078944,4.794602358799182,4.164526991020924,-7.67748492211677
2.167398691995416,3.3730619007971616,2.2315730501832736,1.539832366898962,4.38274520816587,6.450124659393781
3.662304023924788,2.4569675441697885,2.17164667622966,3.473894842314166,3.949774282415322,-6.134992138633378
4.759293095188781,4.6861597034493325,1.0062561427745638,1.056764684517698,3.3121188135038,-3.508677386777667
4.929494517680888,3.5887773927004134,1.4668431366373058,4.957910452275606,4.753093723317637,-40.364646909764
4.450275997834013,3.464622869479097,2.323973969056214,4.761833800505888,3.332842336508996,-11.320377828561345
2.8433590051619677,3.675025905871054,2.710310281377547,2.000818947540288,1.9375849011413688,2.648946182453181
4.897086274929549,2.389854551093379,2.255533912548374,4.078640725537867,1.4022638131629577,-3.252267458353624
1.27012341129949,2.1527723222938286,3.347798157329719,2.1122958549448274,1.9584490444830576,0.9355905897848388
3.427505853409015,3.438066179493068,4.887831177465705,4.730632435067866,3.4015206348646583,0.2725079722608342
2.204211546940454,4.916398227179747,1.8689487574569184,2.708986801250227,2.0693525058885367,-3.720741305262388
2.096646005455144,1.0403073781089067,4.348540565028477,1.3347956100435727,4.752536321897049,5.382207478688672
4.909733242306871,2.324224166114011,1.4691949725662812,3.104526213354819,1.4584402228980773,-5.96699276141978
3.757654485584231,4.665738641934058,1.2715962732951875,1.7601440899940308,4.457753895630955,-17.059368430692572
1.2195927767577848,2.678181178741787,4.192682720893586,1.2245821297374988,2.790532795472584,5.26915079195515
2.547154633650255,2.364752180048594,4.364045230202221,4.428315997313315,4.411899921992273,-0.0883796413145003
4.314334209805255,2.5450589200226257,1.9638898816534969,1.9097615975306312,1.1273616698517053,0.1786499347590575
2.6099167528501424,3.53537176531299,1.6352560814006654,3.2205417026047694,2.401104871181672,-6.669076412907837
4.560483825187024,4.394022461954743,4.34203861389031,1.601879188187895,4.807727958913628,37.9546917731368
2.029617449893024,2.830651798215284,1.0800336131860044,2.777912491076324,4.815036012680506,-15.654927129513
4.040492089505838,3.453447858325244,2.8389039111703336,4.508315247552989,1.2284648133989189,-2.235878881932129
3.450780360784738,1.4501719216058548,2.566496535397509,2.1604108436572647,2.2252238877264032,0.8155511039777102
4.558867873047271,1.7236604982724386,4.558736627054426,4.665085047078936,2.3072423771646253,-0.0906627584265701
3.50482881900557,2.8062589579964765,4.085056273911191,3.800452920034148,1.6832538706972795,0.3034944761659527
3.54936164923474,3.856700680951727,4.930413155314952,1.1530411893491452,3.2088538836631013,29.18621292569308
3.390795151298939,2.6321707973417143,3.855953694711231,3.5194161819351435,3.1258001168708747,0.6918435036362061
2.836612518148696,4.824461496200568,2.897507194719112,1.1427185894389602,2.922301736685596,21.19507248582384
3.407163396202245,4.372727674774444,1.8207863339335248,2.858233024129897,1.1621914113447147,-3.451693508675377
1.6087445571630306,3.967215110334222,3.4802550270592096,2.5464248045337614,4.310461927867191,2.898829373805897
4.010909963907063,1.1992803909468548,2.1378525978013587,2.593510936012716,2.4414157790173845,-0.9651145731019604
3.3925111729082302,3.195851638369968,3.9215348381490527,2.1268286532364464,3.219317866396185,7.510632903769979
1.352243534416156,1.3015315220829846,3.5771201875572616,4.907381915528225,4.758323622979326,-0.6346251608323485
2.581326097604434,1.9090945227220684,2.1930659524812137,3.637433571130657,1.0708163022045842,-0.9554682460176448
4.296259384522287,4.609187379514736,2.0188647984019763,1.1535837182142297,1.2385923449523593,9.112637697216488
3.743468403519257,2.9500515758815333,1.584876651662927,4.052355240697853,4.860548839498245,-20.622414306572864
3.5808831879151977,2.373252391395095,1.8133667027988205,3.4006675775893527,1.9315437436110945,-4.225207744952614
2.5745679273028688,4.91891164718542,4.845051551706376,3.8771031016339466,3.2668951348656785,2.1318421617154435
2.3296152623767186,1.6190274178992126,3.900927089510271,2.47185797957589,2.389943316351124,1.3359428837957137
1.65450119913657,2.1474508916574138,2.6183406068988013,4.128971027323891,3.623714704655908,-1.799014133020681
4.757413901568777,1.9197624004401692,2.652048115468952,4.078894534896831,1.4162265943595735,-1.7061001403347251
3.0120861813292152,3.6066902410968087,3.340694820291588,1.1712370059416206,1.2050575107284036,7.258612837018604
2.8606246522625534,4.376700504806953,2.206245006733742,2.9930351703471496,2.61327685605675,-3.89840082350964
1.035895600244115,4.499039437171332,1.1657326797993257,3.0664621509186176,3.873533456187881,-9.599018493687032
1.6599398631044409,1.0256011690069644,1.633751549047724,1.2960043488328346,4.478775569342541,1.216268470726423
4.722066010030032,1.717999563187853,1.467632812924467,4.360121276165192,1.754527951701514,-6.433851718259598
3.835414346926538,4.395615160283004,2.387622136272363,3.2827038803009816,1.0486345044912877,-2.018931057781288
4.841070570364348,4.704489250346015,3.376015790790089,4.844757419273246,2.300424919646012,-4.704688307412479
1.0801820930940038,1.2206223931084348,1.7430516248806147,1.042341422252035,4.283253507313949,2.1780622097581164
1.041772940780835,2.8915343128202187,2.935796167841732,3.354258912539147,4.616627711898358,-0.5909634138636602
2.9119724546056536,1.4807483668089976,2.9877188412642446,1.434187751723753,3.0070516718984948,4.700928324381981
3.2049553718963355,3.688533024656593,4.710555157233644,3.4039142801805333,2.249619432765635,2.16715637559966
1.8211914623392853,4.015112776775337,2.905823907724241,4.004880647536503,2.472596035312857,-1.7075277322958848
4.6149518428121805,4.204086195443248,1.223710821669172,2.973294196504676,2.833577288603173,-26.43576043331727
4.45800200715227,2.6216680061871767,2.3126399414321184,4.358619152830847,2.3515583591769875,-5.578507055862887
3.5079670119548148,2.0642637014626963,1.8614813615447905,3.75280059073772,3.164055197858193,-6.203194313714117
1.2495824829123827,2.6551562204008947,1.7969486318170986,3.0548087825448675,1.9580869709753344,-1.4886741618088892
4.326104122326246,1.6703384949942657,2.615096373350422,4.544504609669476,1.5163488477958764,-1.7788956171078585
2.8556623278792483,3.083506514686744,2.9455875418248434,1.9891029453104263,1.1321395473636562,1.62742307498969
4.698185566574979,2.041749106522876,2.09311930080828,1.7297007009874616,4.513441703532916,4.345928579938367
3.715318526446455,4.802247296251637,1.9491639678826704,3.5836013523632606,1.803001142661748,-7.527257913738179
2.440824324013046,4.105279052346745,3.020662578378277,2.814797507105632,3.469511889669404,0.841745648316036
1.060767084378644,1.0604196735953906,4.726790308365775,1.6375648527941222,2.9989855256523867,1.3463467961356652
4.475741039402863,3.289472526779633,3.382673722559079,4.095736542666964,2.215557542328764,-1.6788423581522545
2.7229471124078994,4.699238432783789,1.6940775426069674,1.8342904285084176,4.319370896482164,-2.493869523546416
4.705796015711791,2.8302791806528176,1.1155685946912928,2.5225694868303186,1.5135865809275093,-10.07916600674638
4.683217609524982,4.432290929610888,1.0570471739970624,4.319140498937774,1.665532016586153,-24.701894544233134
1.241339822697125,1.5435096201376974,4.612058443845744,2.784172510697308,2.812364392008455,0.7670607604015017
2.68011288616847,4.767894044152882,3.255899986862809,3.633845159559184,3.0623003444021677,-1.250025275665705
1.542341602213232,4.9094787841050245,4.680676207919406,3.946722733102124,4.432270569249755,1.3334156233851857
3.716778711628015,3.076235099208233,1.6268521902250028,1.6981781961279825,1.6232952599877208,-0.479181780577346
2.2227916309088585,1.9005374797337653,1.910799277156885,1.4497098847415746,2.750615313088585,1.934167184548488
2.411921538440088,3.391973487551767,3.467900588640052,3.6659353578422103,1.649659554282795,-0.2102325489615794
3.701179432309384,1.0691151006524375,1.191837946331625,2.7538493151975407,1.2696673586761125,-2.3910098625181133
1.5439511833457176,2.7763146111903483,2.0129058987554918,2.9057927899911515,1.5185131557089706,-0.9936401570500808
4.283787543659718,4.494314169588453,1.3808151415708645,2.406993608506621,4.469331787850676,-26.567235624897297
3.206282143203608,3.0716091165843893,4.653931033819566,2.2744528753553714,2.1187618249506968,4.690667620255614
4.692650451646449,3.882961135568683,3.59240911420374,4.712129205208337,2.9087087947096397,-3.505806842274497
4.901662706674859,1.2900239539728933,3.801864929974311,4.38627457316576,4.125839971321812,-0.914278385350302
4.640622561346404,1.1591435496944107,2.080094887782533,3.0658877303323444,3.528620592303893,-2.934031017563577
4.3375042414949245,2.5173088267678003,3.563348509882092,2.5631826891829337,1.3846204693586572,1.6555462058258628
2.215102635692267,4.143895262883899,3.802238978762154,1.9896073600776507,4.072671074230687,8.957456809657389
2.657439475201212,2.763290919640262,3.904172792901866,1.5193016628578229,2.619963748100235,7.735299728583471
1.9541550508218075,2.8638314327593326,2.748626111162235,4.852488176694743,2.381837522348041,-2.1025954141968484
4.414682438268768,3.504453395058055,1.94336409053732,3.931290650130596,4.688557220152791,-18.874262346997845
4.444793363385903,4.7921152856385625,4.630477384521119,1.8827276867256124,2.6152973078357205,17.557545071202423
1.202846315592546,1.751008466752792,3.40541912676937,2.788002875998171,2.843351600187344,0.3894423907725495
2.1491341334591345,4.225474106063693,4.601755756582028,3.961598495494821,2.2373749306784494,0.7134612455783864
4.120872023207042,1.1259101532168203,2.399959764447805,4.824780583202053,3.026065593068086,-2.940148892203069
4.690792808041348,3.634628614369329,4.6509908872712415,4.191626292858881,2.570773479737453,1.0327604007098972
4.451725452349365,4.2267729217206735,3.1168029509966155,4.784788870011838,2.0410204149138997,-4.295412654523805
1.801626277189824,4.729177303949808,3.3196429249403083,4.2837586292518175,1.1270928396422506,-0.6510626597607345
1.828662186699697,2.0361418960410544,1.9667119357627636,3.423728754248718,1.8297953772675808,-1.4742410908835426
4.69120791105185,1.1218758512689484,1.4317922824500269,2.6552712987590668,3.125389920433756,-5.293480223732496
4.078875917576156,2.215712962068515,1.135214626927799,2.6617383335815723,2.697543760373017,-12.316369418799768
1.6321855828509628,1.556973294441458,4.03175030340721,4.58919264172278,1.5332958605072369,-0.1173942157783353
3.379703793557054,1.7011216934448106,1.0809699815916889,2.7916666065241267,3.897392601453454,-12.702347558108636
3.931866039156894,3.024785870092936,3.750586094724549,2.7878361141401005,4.548205466839574,4.980587381069484
4.143288402469415,2.064315775279776,1.2084943930435306,4.064086718378698,3.332242327139351,-16.570914344694035
2.3444524364370296,3.883065711246013,1.0665594115284946,4.420715686285532,2.354683228931869,-15.249454659584336
1.9878684503002584,1.3543161424581551,2.7049962062237536,3.2352838939700908,2.558565619760353,-0.4173849098648688
4.152750466104735,2.524105486781132,3.4872688176153352,4.304344147046389,4.5777283322922,-2.6119390361575583
4.736750526885885,1.4549017732168847,3.633767787276316,4.334457029334075,1.1277546486128394,-0.3457501589256975
3.2008571223279576,3.829736503566858,1.5591422308622147,3.0029635495863785,4.244289269381545,-16.044190619323178
2.1226131335272167,2.569389668671242,3.845741314292067,4.284742164393215,3.196347570866601,-0.4644248175119826
4.352691703245638,2.3106918704468207,2.351289300105412,3.242645398443868,2.4859998220232544,-2.923120718079073
2.195388696535126,2.890590060326082,3.048867297539718,2.8263474604996888,1.2691746304235338,0.2079811479807639
4.213423586759835,2.0217071007262546,1.750900225413793,4.706863896582069,2.229465842050179,-6.811774062972595
4.278788548337683,1.5027961612367955,3.499327564555523,4.77156386417292,1.1620554855232648,-0.5693380519193523
2.3546262808578664,2.4325069830712795,3.19480515895534,1.0236218828699162,4.725034946124143,17.967748252420037
2.0244365431342253,1.4186290010067135,3.504664577047216,3.4323628180344787,2.571292134380886,0.0443847357797017
2.2578512561306807,3.2685393509087017,4.05855163107376,2.443129049143991,2.6151023329202854,3.144172759270743
2.208502043108556,1.0972222624767665,4.764259543387492,1.203344735922193,3.1936073012578685,4.806733422544993
4.254208683730647,2.196817844295707,1.1518441699814432,2.958083798589316,1.3846687360626606,-6.860091193415777
1.7200334148633163,2.9101272443533404,1.875792307942344,2.36710139466096,3.2166273733024,-1.7815696297922123
