omega,T,h,kb,c,L_rad
3.615332406009953,2.578945707556144,2.0597574375435874,4.158885138524571,4.300543452637877,0.7263623032743031
2.20781179192667,1.6338595511708331,1.438928759365826,3.3960795931169168,2.698386729508309,0.3594770383329298
2.963624076562297,1.5043512945681703,4.2625790343144185,4.5333691686702,1.663185304677829,1.8864543032636785
2.466519383650916,4.240705089996276,1.483159483066092,1.3024166093273823,4.071637668289068,0.1947275123250891
1.4037176285604265,3.3462336551455034,2.2317900042401817,3.877564099480797,3.743856214339735,0.1812865663816958
3.337815003009964,4.077518448162175,2.061854803165399,1.6473898265116094,4.92243229378734,0.2881167267340845
4.694858205512144,4.060570585997544,2.1980141189230773,4.697226044393563,4.98844290852548,1.639122466724245
1.1349254788020633,1.210814732581408,2.993667849998132,4.545253775092679,1.7340922707935291,0.2273085965261075
3.958060991371145,1.6453968376366608,4.059637983710204,4.039315894217172,3.605637067131325,0.6653499311763276
4.851488161840475,4.605722896743119,4.016322715217271,3.4271670844883504,4.5044533741482375,1.678952755475304
1.3475535814584378,2.5573055512786174,2.668903823281615,2.1457448859273405,4.491398370174741,0.04748339156255
3.5214056399493328,1.766985582959026,1.8928703911829472,2.434275140598557,4.626648200448694,0.2226105963549886
3.8799276268046654,1.2648676939293826,2.790290732750996,3.284630996712204,4.258205594886224,0.2820079304812202
3.2103131042126902,2.478407653050308,2.6636839095377263,1.9287383839014307,3.069577559878585,0.4579244585507264
2.527006840547792,2.803140581818587,2.310711955520151,1.000282815224319,2.4292162133175617,0.2592932226626157
3.129214200747211,2.3062621437323485,2.348351780714003,3.892355603243629,3.015824036125736,0.9168149414139688
2.238458438988382,1.7463250247276552,1.065884481955503,2.3235136335032984,3.649633509390088,0.1475332089672571
1.6587434742795342,3.2089823562015543,4.683147323174579,1.4036286468351418,1.6970823266870152,0.3788841323754353
3.3526302508166825,1.696235700182279,2.076035491813303,2.307015274614247,2.1492344617399373,0.8346843746967774
2.586308957212068,3.353686753719,3.553419873807345,2.672906161211621,1.718129792057837,1.8947054038539284
4.930875884389474,2.395660212928877,2.843033982011101,4.80781542048007,1.0659455665545994,22.631265293518272
3.097897370828123,4.673645305276777,1.4109019709452957,2.555479167846284,4.709432888153504,0.5085294736287431
2.8245963554357045,2.29296415657468,4.833493497006623,1.3295282764854952,4.625325261328186,0.0789760154252551
4.939671541067268,1.0161341203949965,4.707413479770819,3.879675465393415,1.4439538950272706,2.8187442108815026
1.4834664911732318,4.593394405701401,1.9082776136885111,1.173586790118201,4.676982226814941,0.0526863584854434
4.975167906572146,4.677630792149359,2.9120683070082127,1.2876986958289471,2.88541268351087,1.4892381413292055
1.202750671161183,4.588583670472784,1.0447580316936844,4.4222468542485975,3.3163658498655595,0.2690954355811582
2.9601173031207484,1.4334273272988982,2.496907098775838,3.498433559844885,4.197492810196266,0.2242099391811809
2.7285700634798027,1.6426080990042276,1.2282023996779938,4.803800955749801,2.248488539080036,1.1380140466754567
2.096268659347495,1.442317934283165,3.5045867751061848,3.824308156184701,2.0656906064288814,0.5166950535187895
3.67824854159387,1.6824503749919466,3.2215947179970783,1.3610363105011904,3.996429212319903,0.126590166677075
4.986157056817113,2.9188633123759757,4.811444635904202,4.006390549702157,4.4732638480957405,1.2448651922820138
1.9693537366948437,3.271853849424535,4.8860507735037855,3.37804455603376,2.9606544571609104,0.4619510159786268
1.251827935931828,3.9655406270983504,4.462833521111639,4.588628921605414,2.5087677901309293,0.4479195605803512
2.681663509283488,2.8412659117694927,1.1186664398481565,1.121599435842954,3.9196789343343736,0.1400934940156391
3.874818755493116,2.072621091614018,3.651521158092808,3.111172058714592,4.18218423052502,0.4686012865434648
4.805692711877677,1.9886335868815923,2.338371118694334,3.161443541414508,1.304028045155622,7.478963653624411
2.814188375489891,3.588363008093925,1.0320216158834503,2.4571405679430773,4.303876238771707,0.3720315777792111
3.973371862792643,4.981482339935852,2.775242881092616,3.3608435245750465,4.569097032234367,1.2167547933402263
1.858836121709728,4.179454317968458,4.234179055031936,4.191423452383922,4.208106270075115,0.334095084636462
2.064819170880061,1.246029502486106,1.960602413839951,3.843917523072684,4.062299826883362,0.1171344176285064
1.5319192597960374,3.9698485375074704,3.832309536967466,1.0014603049763098,3.368844494519652,0.0738897626323534
2.549096130186725,4.443408211950956,4.339051016117146,2.907337904685673,2.251098229478874,1.566641554613977
1.6450737870716927,4.643227669773289,1.244477274262879,3.323881589177584,3.86148445575861,0.2808248319208715
1.3854382620743135,3.378061730754639,4.167248544705993,3.1669665835378287,1.1610091127433495,1.4781891871034385
1.536480814846684,1.2301777884000078,3.6214235483214616,3.945074059202208,4.933161548050872,0.0434811057984895
2.071300159735594,1.3360888139954428,1.532791846552338,3.8434086680757216,1.931776389035916,0.5692225071275436
2.2866211749657896,4.382981148492672,3.8180741563849594,1.7598108324475268,1.8998768091692864,1.0331615728172143
2.9989756345499194,3.5484919704053905,3.822695426305377,2.3121264228517995,4.030673062633252,0.4109238333985476
1.3980921004178244,1.0177376335291886,2.6946092674925413,4.714506575478816,4.918882186832316,0.0368717084903009
3.594798082677978,1.9185960002327211,4.739093137603268,4.994472952722795,2.866271785790608,1.321286790850276
3.792335091860009,1.800210240181937,4.648602965292663,1.6816399597128615,2.765424708126397,0.3502328032777969
2.5041982590436844,4.665485574281389,3.87193998625516,3.157719228485848,4.602823838579116,0.4190974202550827
1.3464517532375069,3.645227922776263,2.096286922357691,3.313970814793443,2.0575158187115195,0.5144803882849661
3.7358496892448905,2.685281398055297,2.020862932223316,3.2533455378027702,3.1501632767462304,1.1612464470291175
3.274681855736853,3.703869271408119,4.29860475932654,3.0742851920766565,3.866339258118481,0.748883317520707
1.7907040413775976,4.090766224956907,4.477662037493312,3.196389664803467,4.188459064320055,0.2305359816123045
2.8943096367561734,2.181534919119296,4.2337187460299015,3.9065135300182,2.9034431874685835,0.7636167525996808
2.425861896486873,2.464528789232873,1.578007902517213,2.999465338280628,2.5839686647524367,0.6333096285486361
1.604274661371198,1.59604451200341,3.9367112000157807,4.738404920659231,2.755155645532583,0.2429193483875703
3.92323112304209,4.457458917171382,4.55213565162768,2.3068593544924743,3.3113215707704104,1.2696616295196188
3.544037040353693,3.685872011849585,2.623651475620187,4.505220126041175,1.4559296670359232,9.531838432078713
4.295174069985119,3.860540958887949,2.410315902414506,1.4829549096853665,1.5262433637747472,3.96457231978468
3.633082332755532,3.7722470107721886,1.0693476726529485,2.568737127192484,1.3159155156740678,7.247437452987985
4.051187532602096,2.905572956697312,2.7427776415079386,3.350650319248299,1.300390914271424,8.730448615788474
2.941653831600582,1.409491073911,1.066574437746382,4.276750538454227,2.24172740221883,1.0087462794252582
4.929390560325911,4.143964924569765,2.1281528145237223,3.620523426893132,1.937328573379942,9.304193100285383
4.396048003243351,3.980171688282944,4.27157764608893,2.5062134362569983,3.63494961137227,1.2678455971458042
4.846495522727508,3.790219326266702,2.638617586975887,2.686095184981745,1.7314825531675928,7.300828082470189
4.98443753022832,1.380539397961556,1.2606874340078402,4.583070279413949,1.5387322099038243,6.209207734439267
3.162275959049825,3.6253180624906167,2.240296319115361,1.7515831303532576,3.4081046096402208,0.5062015740119731
4.62804360663524,1.3612598713844235,4.568229213978556,4.499902901516478,2.6615258763304026,1.408150674929732
3.3439172497267986,4.997224389752115,1.0838163372077942,4.300777106702563,3.507456123894722,1.952817623311636
1.276763077412954,1.542209270936322,2.8357281900771163,3.028288612286301,2.588677402488517,0.1081528396307964
2.905142216059156,1.9994980318590527,1.0260583173860454,1.2148845071494545,2.352589730133915,0.3398596866009463
1.962234066117848,2.507930271312584,1.0015533705915347,1.7338022480985251,1.552124005467339,0.6791259346303952
1.8575239693967345,4.000670609691884,2.574337190657319,1.9325130779255124,1.1109468853535307,2.0839475398721348
2.428552747199498,1.9133659490218609,2.318546012259922,1.5546998796994431,2.3000463361036365,0.2879442067106156
3.556442416333473,2.491749597328279,4.706388596763357,1.3587546537534938,4.201350630201867,0.161657866271741
1.8653998680441493,2.4990137840309226,1.9330122681244983,3.315238472576464,1.625145970688287,1.0681057803874183
1.1963226610132889,3.3848301355574977,4.454550825227048,2.694054221474915,1.7202808406168355,0.4263713806315352
4.8269672802851735,3.999647233730045,1.727108975407143,3.2597171191383416,2.108178834849601,6.578843590604302
4.822185146029153,2.6187989156520186,3.480995405898728,3.972587860864794,4.959248911389212,0.8741303606011372
4.070060778513712,3.583048880912281,2.6954291290700114,1.3098873045643304,2.857188729226801,0.7965756005169401
1.7141524997586424,4.664644641331435,1.4436864201573978,4.137349159068963,2.313834280497657,1.0622734140696908
3.668440003980114,1.7648717771270812,2.956779842553572,1.5432137801286545,3.603017034601197,0.2049211345972963
1.157661079597228,4.384896954577454,1.2722014543266007,2.9313378818008817,1.3624363842172182,0.9317298032880976
1.2220145987204485,1.7006829977612896,4.557485927681888,2.828053403190645,3.896024681170583,0.0436603573323142
4.809151589386499,3.823701916605258,3.489308783077949,4.088173061192091,4.319578863597436,1.8002798287602098
4.247631109844988,2.3857913637645414,1.983302481768654,1.2881695539783649,1.770321593713855,1.4299558090966031
3.0835638607440194,1.6926543375587195,2.539212827175191,4.379179155226862,1.180143901605328,4.708469710833682
1.987681695723539,1.7223029654886934,2.260777316546134,3.2770992939737704,1.6568678221815372,0.771989122696147
2.327024628246197,2.852835459146281,3.4614260755423736,1.3647805103975053,1.7942976612676569,0.5602672787820329
1.919670974098293,4.353473033347457,2.0812794258069878,1.005063548430546,4.171791067149085,0.0872164776667142
2.3407512293684607,1.3683140516561103,4.407828925079011,4.683839095829677,4.869166696494397,0.1316632471767807
1.4947893632338385,4.0997383483911385,2.5596260415726624,1.8888442002726729,3.702904440013904,0.1228966151596901
2.351945223952017,1.7982301862707968,1.067503265590516,4.493773693148831,2.694484257000286,0.6085241476160869
1.4097437494283225,2.5119355569238966,3.0384199962475145,3.013097373930329,4.363209985191404,0.0765040645649583
2.1574191220288506,2.7650985706947067,3.210634873281317,3.4109716697056687,1.1174117731157267,3.358174123419568
2.070047682652027,1.8634592750688084,4.599017403778023,2.853290180654569,2.2564372997632907,0.3918602556721879
4.933006968073188,4.873565777236086,2.4071954953864627,1.336447956577321,1.5601921652674249,5.686374790037641
1.5121838105003849,1.0057820679907854,2.765414501294446,1.5479838826897598,2.414368816242388,0.0495958035626319
1.7091646541288488,1.5629754911859313,3.627279344749813,4.106516682443228,4.914672051262436,0.0727603985034619
1.5506561774551244,1.040736004091178,4.743291368778989,2.6479430395331804,2.699502195129264,0.0739456433154318
4.84132926331392,4.84554742591142,1.3598591435641023,1.555706151328053,1.1772036649855298,12.041043673871398
3.100908998735902,2.256148633314912,2.3691779164290128,2.9908313276023297,4.799952999797673,0.2613326006655717
1.0800597254517963,2.7903205870114425,4.2469457657826,4.323483126191096,2.8812324544777903,0.1666173932715195
3.327564135380248,1.134356119340628,1.832606698448525,3.628425799118727,3.699493419806249,0.2991759893453051
1.2760394958343593,4.757570885748052,3.332671794666313,2.6004230517305995,2.452922231486,0.3300323005779136
1.4860494371863706,1.191671899733567,1.9084980560575289,1.8122495303141928,2.251763483883004,0.0856878785426193
4.403302915918362,2.727871626030816,3.219517199008985,3.793259090773335,1.0867097892272377,15.404869396804203
2.2947069880240605,1.8186349285165928,2.0589036034830097,4.75389263448538,2.346037769568907,0.8021519277150427
3.899938964138616,1.6262070710769732,3.25180936643942,1.974659718860729,2.7972799629920435,0.4543601103606989
2.167609589635774,3.737420859717736,2.378059901486177,3.565569614864541,3.025203387734161,0.6720742146259933
4.719960685952587,2.2923612786501515,1.1990272314945676,4.456269615411652,3.063527807262179,2.3501782545568437
4.421674683961135,2.6174594025887075,1.2009042675210253,3.1248302877515157,4.156526130921732,0.8902030809127471
4.200680355280347,4.960941852761293,1.812756000605714,3.035950848905935,3.642130045439455,1.949382459242644
2.078388062149885,1.561546751955921,1.3202579041412623,1.735552256410204,1.7019949923299738,0.3773705457352768
3.443947823735736,4.719676935672503,3.642166013135591,2.335724189535159,1.361355225467478,6.5205927368263765
1.8916467551575973,3.3581296311652875,1.15010542276565,1.7202247825632178,2.778924821733188,0.2631653005361853
4.47475560801727,2.299641931450339,2.636246469407588,1.3498504340919912,2.829108697277896,0.5727299784639869
3.8042489375287953,3.217869614989415,1.6068992133832571,4.733472217397786,4.917686326565869,0.8943771155334969
3.380068594830972,4.788713431960312,2.1769943470402016,1.5452425667020693,3.28241423594332,0.7337698162374269
4.238811909667701,1.304456618082693,1.1157894110314714,2.0331459268441088,1.3090271317450566,2.436695311807661
2.2060260738173016,2.73415103178218,4.225236917535165,1.1486882277666743,3.719370552258377,0.0875809436963584
3.334596465179992,4.72544150965868,2.099765207052424,3.4364800340566983,2.8773315003797824,2.1348946556116424
2.150710135590192,4.600008331676991,4.554956674950429,2.593862309627759,1.3884633679203349,2.7152937369064785
4.327390144106417,2.8674036347806564,2.368521304109143,1.9735669100673952,3.826136344163982,0.6328123458896022
2.100356981430567,3.873118699682657,1.5764343049121874,4.734763837852193,3.438548840955932,0.6833454065821428
2.487082218641859,3.444314057175393,4.708289516268321,4.978276540812848,3.018191697416772,1.1167425421848705
1.5214676418741866,1.3680307193849406,2.2583837586033493,2.278905651193274,3.698782751732304,0.0488971385166095
3.616339705421645,2.3297989454012527,4.378177889706727,2.7832895609317454,3.978071805668161,0.4442802865729422
4.280063368322077,4.303288229468111,2.2348238828649545,3.0769441427061905,4.586233790882335,1.1025624786775343
2.911187896782123,4.04603510757712,3.6766131742709978,3.55034614436436,1.0209987941871723,11.145133490773592
1.8404158077078443,1.93687783109055,2.470166152292767,3.199061126036963,4.400895168306341,0.1035074290503589
1.4550974926472655,1.9367874207088744,1.7340693136129977,2.1708327125505917,1.4422708262289468,0.4132313664414644
2.877664452141318,3.603668535474717,1.4159485797288087,4.09147470104973,2.801712821451714,1.541602047594438
4.366273715582888,4.573811928291754,1.51658323670849,3.565628727797058,2.560485046183346,4.651403003390625
2.5319236660644058,1.7296013371941674,1.518993658515198,3.31290527599972,2.034234471406731,0.8522192034496421
4.479458774412644,2.877574269777524,2.825375032075504,2.6548661167455565,3.835271522584121,0.9228197230364664
2.2723586758636896,1.7651337116435868,1.3673714590749122,4.540490663087077,4.855683459600467,0.1724115082867643
4.514148445850795,4.455681822923167,3.394491870194356,4.802770080010534,4.142802960645724,2.430454768726704
3.505987257668949,1.0150408515976688,3.8769588446372967,2.885845042437709,3.676828785036913,0.1823630246404911
2.119232573404519,3.527033457536143,2.620996109384086,2.802938926506747,3.507841251421507,0.3494930400062778
4.962164582007761,1.5680896584459365,2.5440527095350047,2.485903921940022,1.1652987525087397,5.473994123392506
2.625252028988176,1.4436782623120925,4.931792978816189,4.066463925335093,3.793590849485609,0.2377839561020392
1.276612094040654,1.1567946366018549,2.8117826641827097,1.306531053348441,4.246829493740865,0.0113868017287398
3.7974128404468086,2.00994157547278,1.5452058652409169,2.618657621147684,3.1624907070671737,0.7027180288779371
2.344703290315415,1.252126904579424,4.051404943898048,1.8102685641954337,4.182428936358907,0.0507637211919717
2.48970592372253,4.07330021412905,3.530021382821617,2.490466471496546,2.578512339537447,0.8937161840372816
3.291132071661972,3.461465745220173,1.0236882608458058,3.711460831175994,4.937961966156711,0.5662465528955859
4.1336276646105325,2.6328945759142424,1.9980433500564925,1.26336984239494,2.7210335540000408,0.6341984293386682
3.1532339334728925,4.585578267977708,2.4747678295657485,2.02345296489035,4.669483857016148,0.4006567308399798
4.721212109210256,3.690714709042885,4.797656764322402,4.599684738810229,4.300646767773512,1.8605873654562093
3.961450535643505,2.5135242223883134,4.309518154756027,4.638851029982246,4.012008249240548,1.0228097184610585
2.69565703945798,3.414642935877575,2.048505661744526,2.502345935384772,1.1540011523112597,4.485216257540087
1.0890978497872483,4.26452993439824,2.1868797986500668,1.988136375402913,1.843797495978376,0.2930760664782377
1.163851368432438,1.9160505376547712,1.6605495552147795,2.8315807492228413,1.6354239858717916,0.27058360338421
1.4083766468167958,4.720465405964152,2.8077531792913617,4.910293529285362,3.248669299646326,0.4354214060649532
2.9322374997257694,2.450176466571748,3.5015609922856417,1.989161468786528,4.03724885697252,0.2192585085605131
4.126317632719728,1.3039633038934595,1.9736346894992711,2.759441925347778,4.620041775721171,0.2415766865558815
3.4846237839759224,2.6229871680739127,2.8725470764504264,3.06936491076058,2.8027615507785764,1.1402691074703897
1.5803174868118304,2.114674100893272,1.5545514274350951,2.8945921854608034,3.049684802812363,0.1612744264936265
1.896489999855543,3.474105128235225,1.4788210875374417,4.964643871263254,3.985201045841068,0.3906611111110578
2.5938994492561696,2.5623878512236,1.481583137986436,2.45900955229913,4.867075772770141,0.1726736089972675
2.3269768931813237,1.4422829674879116,4.711834524199972,3.1943202733363205,2.4389122320082737,0.3495260607929701
1.2375445158307468,2.137105223182742,4.010196774594502,1.3961466666404228,3.8437148016425424,0.02737320107099
1.01175149944806,3.258350091901644,4.98135104021744,1.791655284276619,3.448534588844143,0.0474955849347469
4.517513082018304,2.2064339062289644,1.5165973701898818,1.84319705168506,2.708012613721129,0.9998597845315256
4.452110587040824,3.323889462047221,3.010704058977047,1.7609414653715718,1.5987740510062016,3.811575223423205
2.3752345425770143,2.862067497705735,2.6413909491776484,3.042468160290647,3.255339708083818,0.4432902070803201
1.1447625579826537,2.643994534754009,1.7608620145811251,4.103286564193208,3.87052862611714,0.0947427093357498
1.0271907134674656,3.4625978343698747,4.2397887329381,2.381774372708896,4.7375710855070565,0.0376543908637622
1.0790471710451737,2.3386094132394075,3.534810339386923,2.6426846051804658,4.755166239775428,0.030686601364564
1.859282457427959,4.371973670904238,1.166923195057599,4.593226034402877,3.428528920040061,0.5932413765025695
3.472404303062707,4.519782131033439,4.888731662730107,3.2693213005975514,4.919686785455933,0.6797559489707015
2.183763515739285,2.8977435781890577,4.68116116050496,4.566164615530015,4.304067709917053,0.3243325704170648
4.225109498969281,3.1262073586784296,3.0499438136330355,2.819280903862303,1.029854137467534,13.349703266649035
2.176835965297485,4.131547441437338,3.305703369422663,1.6109436998803297,2.461059530609029,0.4835031952774396
1.893198181582255,4.442152431333321,4.652295311754493,3.36584594093557,1.2035939620893994,3.5752165278083825
3.945414908043106,3.5062962955548107,4.139897462153782,4.0316053098561575,3.79347909276234,1.41121189593458
1.4147277944032126,1.5642808484695294,3.538676981646701,3.6336907910760905,1.675937150253095,0.3822954252769498
2.91606197269568,1.150323902995693,3.401191823818445,3.410136885545865,2.0653564923898418,0.6435611568386341
3.997416006603349,1.8090113815600768,2.162802979418684,2.7578531187242548,4.919448920531292,0.2898493111236621
1.6626563382827395,3.195326849631388,1.5500875495758453,3.0320244185960177,2.757621898299925,0.3493475943175158
3.1942182893353763,3.796642190050832,1.6131991768424865,2.673639246133038,1.895327176184848,2.8047980025490977
1.228244754578066,2.2651572293027304,1.9366351916125897,3.672021221246101,1.9303768848936265,0.3334790727188164
4.417724416158389,4.363253442784147,2.359377206199814,3.2739255596052974,2.3688963335283804,4.747049369035158
2.872749624065226,3.712630167012807,3.83525058638384,2.060057297877142,1.8152929760883008,1.726739450830626
1.0688503227924602,4.121750678169967,2.430266727940308,1.6687431118980118,2.710095660184596,0.1051765011681197
4.639273721340183,2.3352938897983617,3.121727554002016,1.7473471351124412,4.671695838703254,0.3033573627075709
4.8315152219479405,3.803452038169488,3.7693313757585623,3.593321821427384,4.44114897667998,1.4712443404294129
1.944303212177518,3.8598750470575935,2.301367466701714,2.2629491445908703,3.8395742313674592,0.2178139358728474
2.2738699854672726,2.3802525866948443,4.448969228073018,4.473069348152368,4.872241139504167,0.2176463312596908
1.5443923341619366,4.488496585437483,2.596072765692358,3.4009176404839225,3.429720287173561,0.3071045973137407
4.705055436343174,2.2430009864533984,1.6459323561187618,3.668587272519688,4.7194211643028,0.7681557171879836
3.0230200440369592,2.7220296357658453,1.2730045578772282,1.9078494934599,3.5203878794993435,0.3655751187559709
2.707554917076181,3.113809368395332,3.710171357279222,4.212448436588348,4.851147138980948,0.3892743966085725
3.594430695699788,2.1535411112274554,2.519255968615013,1.8846163250974897,2.630875872953848,0.6393641855927034
3.588144360170456,2.8421497249370438,1.065522297103135,1.7236124536826511,2.6548605396229124,0.8515136578768787
3.412362479954988,4.848263709219661,3.269708339494457,2.4905564488509566,3.618299165001199,1.0100869596732682
2.3105817312335946,1.136611057048023,1.53587110152696,4.058213967679139,3.3630999062306106,0.2073718582298726
2.7198846673948847,4.493012379606014,1.8112395394365104,2.469054796733636,3.3859481738543624,0.6999568328156982
4.596773377394858,4.765407216048682,2.605513341860169,4.572710940654404,3.909925777284591,2.92017836903286
2.688643395044108,3.680810249694273,3.298593335376757,1.5616553203243684,3.6745006873910095,0.2750969974054641
2.137911571302082,4.647868102411882,1.8833884879519327,3.555624174472869,2.6794956733971933,1.0454315729482244
4.562919658398839,3.9312537260704654,4.797778124402377,4.659295066181455,2.9656068029697336,3.98887255083999
1.6600612488169904,1.2908541943257772,1.0965012038864654,3.4784094369143963,3.14458097443749,0.1227425387596994
3.677656326964291,3.727630227211942,2.656611707373373,4.617174456587721,3.314678171921513,2.0511752773194534
4.095204839415148,4.791960088202359,2.53886405925608,2.3264818163742818,1.237616727522441,11.472609523292322
3.508665191091757,4.866379713891403,4.139816122596301,1.364921041998651,4.087849716317631,0.4145167082264496
1.0248039241625029,4.784960784672437,4.5795003777464425,1.4415409478854246,4.617620524104985,0.0325930089135879
3.104976009218919,1.722232211792161,4.562347193953858,4.256209459236581,1.0270758809558695,5.797311425539348
1.6610813570508172,2.2206840385197117,1.9167420014391332,1.856432404426792,3.398463902707839,0.0937817641559849
4.966787727688201,4.314763031428337,4.500907558057145,4.775623003674962,2.7610908139874577,6.1893290388543845
1.9522443799751228,1.5801944421171736,4.175797310288401,2.1579431381498333,1.181484561907538,0.7752184551276239
2.105921154541739,4.410007821410368,2.2637387372024307,3.432257211419102,4.021189468737511,0.4101703219854591
1.5858450850847698,2.7274038206481253,2.610058913832339,3.4094883036787555,3.9926642136713713,0.1434368809836115
1.7790809946573365,3.1198684059770785,4.331533089329739,3.937448729596048,1.2003292138501984,2.6000500021259785
4.312139197247813,3.1237248601677727,2.8457650349492933,2.766688486717078,4.485692184699744,0.7212141291106322
4.344545598979233,2.442958550164617,1.114699690884012,1.4767159595431385,1.9182736185254017,1.6817484347213694
4.4385482635996,2.885682811703087,1.4352325328376323,3.789128380781608,4.601658006791373,0.983673331667861
1.4424290553414076,3.961055925594097,3.217016163399004,3.826712599549508,4.279882640984355,0.1702312664841424
2.194709544051088,3.8659204547065182,3.6670227379534417,1.463713122486134,1.9383216643646124,0.6549845063344073
3.042519655918341,3.520048603632905,4.34241722760185,1.8851676682966223,1.6887648034781209,1.8548278719207665
4.755547526911997,1.977439361565613,4.373634486098574,2.8212034695154875,4.534387598640822,0.4554076331263094
3.62098618165073,4.083114939590393,1.2697471731669818,3.899821805541559,2.276422697053733,3.9890312726187216
1.2259824219531712,1.3842526515018507,1.0848927832539568,1.1524279300067397,4.308293344556068,0.0122392246694365
2.667342895794776,2.2511164623651814,3.4586657585600333,4.042848346593623,1.5409884469249335,2.545896693117685
4.561772111740966,4.13096935146021,2.5199702357575195,3.3239793193506544,3.1147324532815803,2.7898575502234952
3.5177087707174954,4.267925437130396,4.970737055943187,3.8790496104637904,3.1806128109718315,1.8842029594179623
3.018342874481037,4.354122806466287,3.757349245690502,2.7293181973866045,2.702106492883124,1.3911965885607238
1.0793747222350425,3.751639232181824,4.853818787093852,4.1966693385515885,3.7499232201453863,0.1286989141545598
4.490258499246908,1.181008445851305,3.863256498868349,3.4043909860101222,3.4197655900590376,0.4885774261992512
1.8794369288761856,1.3222256426007075,3.664158768955773,2.692890908660387,1.5400680896034515,0.4588223533348832
2.480890481595394,1.8218089083329567,3.179636216188249,3.2550169241752456,4.9902125274216775,0.1333366618119796
1.972050259896767,1.7872906923382097,1.4253569494289424,2.3824717682247805,1.6186032567843045,0.6073864128329091
4.617150603683921,2.6074063732953383,3.1219693756648947,4.4399524423949845,2.7578548495376967,2.9726947176454424
4.380024433296175,3.356490456188852,3.0789260044454947,3.373672955128733,1.3108958148454568,11.6331339359193
1.816052245367775,1.7586380898905034,3.137094633515726,2.0167136856300223,2.3340263395395078,0.1909277916402819
2.5630227106155457,1.1950997203951408,1.6569562948606693,1.1472734541822611,1.364812304128337,0.3790501961065043
1.0664112147316591,3.0746664707206723,4.7173259687117,4.75289233715611,3.3742070340522083,0.1438834483194094
1.2520907566095256,3.239153540626491,4.098379332145919,2.5688731350461262,3.91226487019094,0.0821868008086801
4.233043095198756,1.2179875592627694,1.1007396002863667,3.0852867959024275,4.893362003115717,0.2577345454515621
3.5670415928845807,4.121578678111891,4.79504736463876,4.277341848067202,2.9829079638390272,2.362178621379184
1.968050502480914,4.494818989485827,3.715132272775816,3.3281393566251944,2.959738710801,0.6444342079100203
2.0207525003723985,3.0145156921659404,1.1130313551511972,3.2970316198229668,2.040681447153065,0.969778170205038
