m1,m2,G,x1,x2,y1,y2,z1,z2,F
1.1400742819160556,1.1758691877015497,1.021677427644922,3.967067227194121,1.5213102163208294,3.357810312957147,1.895563436128005,3.5174445600633306,1.2167454197273448,0.1021119282255939
1.17048008530532,1.1225843453787387,1.930308245770868,3.9069958651585184,1.1818135825273552,3.69923463967593,1.1510438038972528,3.717212735627383,1.4178187675185083,0.1320528280249273
1.5684126034577277,1.4087430307059208,1.2102931401996135,3.8486945756376514,1.3426118459027867,3.3766816396760766,1.426332936497604,3.071442180382532,1.553952622387441,0.215880566288984
1.801361807331669,1.8108962014677723,1.4710480820299028,3.9315213248922793,1.9975036392514436,3.3994557146799216,1.835312674085945,3.41038426744092,1.0168051312242676,0.4027021939872758
1.3773363314756182,1.8231466209494915,1.096185707885538,3.4106097787340013,1.9923505985056928,3.6962385671970135,1.8476317471498789,3.5635649265024414,1.6609211551292766,0.3041948701726419
1.959287823615551,1.3809676614562243,1.310576864557671,3.3304577372865114,1.670689878976892,3.767994629298407,1.0549642592095934,3.6521762187622526,1.1648750745415444,0.2175216827226485
1.743560323657657,1.3102704135167007,1.3430133355864071,3.7231146619103854,1.878523294790047,3.746282557317407,1.8183070960727288,3.837946428016232,1.1399479643334218,0.2130845028028277
1.386844174111865,1.210638219437944,1.740552599125689,3.6541385079241806,1.72685275544878,3.2356812898868204,1.48981525529361,3.5795509736671605,1.7268697406217326,0.2866460482276065
1.7758679054729147,1.62786924909874,1.580086669547662,3.2496389986932317,1.817146324890316,3.4115193603275187,1.5060937980848088,3.28600690287568,1.860149163332535,0.5920151486231008
1.5166317461562535,1.5260660742752443,1.9373500877910868,3.711725645523505,1.23322460208461,3.94309166319018,1.6933387088913876,3.859494225412371,1.0621645460550782,0.2356330928938612
1.610647146623873,1.8523471766790287,1.5718443507058228,3.0275543900549025,1.4808270014845866,3.593245773165473,1.11323979959855,3.715812495921406,1.677376316669334,0.3693145511541187
1.101010907371737,1.7041324457108389,1.0663310074246284,3.967516968309786,1.9301154106379093,3.97052152195914,1.3451515216242282,3.830624205386455,1.6827927472970643,0.1277865991880797
1.343869390488234,1.5720780559451837,1.7203567659650851,3.97891635575294,1.9174646117396532,3.385826633784058,1.1486655828943668,3.612922818829346,1.458073991561543,0.2615183588511945
1.3494895349661,1.200364783217596,1.3819510176185474,3.252688622846459,1.607027532454227,3.923976573268473,1.7695536636383795,3.915446127763209,1.4854668335235193,0.1688926796358775
1.776384109136366,1.1832595815570146,1.9951614528616897,3.503589556403614,1.4402175271763018,3.229230931015284,1.712738342674765,3.348970861261546,1.528772327992051,0.4248750527359735
1.211614797032147,1.9637315303647267,1.3706692104967793,3.1399217485396647,1.4288100409401334,3.018381006439305,1.328760654004118,3.503732643463496,1.1238870735294428,0.2849121593551624
1.997814608871672,1.6487623694609963,1.3662347529145769,3.8761483393254927,1.355425366262312,3.04272959655441,1.308568871262996,3.599008884233461,1.5013781680645204,0.3270209465661676
1.8537415548788028,1.7193611059929026,1.316851943077009,3.894405507935646,1.9550916985631208,3.6854046195218215,1.295427271409042,3.6194415513670575,1.9916683036167755,0.3462249285304998
1.8724253718474844,1.306942648695942,1.803963877978095,3.091751063581033,1.828539635893496,3.401818085864183,1.590883218925003,3.566511012530544,1.0095706475190782,0.3867978359316288
1.5743750302703938,1.263740250953567,1.7509507316110346,3.580006847948508,1.3316558526005513,3.765953718238268,1.5707977160986268,3.649921258983032,1.0603273767547647,0.2101168832484981
1.2195242885513833,1.4754262874251314,1.2092794068515298,3.7763838960476193,1.494734702934865,3.0748606856190284,1.102599154962516,3.1374979802689555,1.238775117581366,0.1713170443505728
1.2000027426370683,1.757809506760336,1.9036773803302136,3.6177933639449775,1.1878234635357718,3.781827459069603,1.8705932094109672,3.1068935529660173,1.0569543973429254,0.2918331514761033
1.3016921219976747,1.3553369711441805,1.0006551687231229,3.443324479169077,1.5571298965640403,3.998490597767893,1.4321163871063267,3.8261243090935326,1.968906917401981,0.1298722258981157
1.509043182041404,1.7792678906800976,1.2397038878704754,3.476058221762833,1.3153398558548532,3.893190192744452,1.2498996695115403,3.5010759634824677,1.776859048582918,0.2275400413586335
1.11651903180771,1.3503259868670576,1.0914843408313484,3.2921108105971166,1.7611212465180972,3.370275097480771,1.3641356679363574,3.248335573918502,1.935190534730418,0.2033384308515334
1.1133340671100658,1.688783670090896,1.884794188192056,3.84425415440277,1.028442139748262,3.379494580813481,1.5285579257676214,3.0007745283408345,1.3484956539127428,0.2516014265106636
1.332725263609449,1.079070279663461,1.90211703726592,3.6485490453633593,1.7621736499776954,3.2085977730029778,1.3241479034674364,3.63231256081765,1.1656255478046589,0.2073230330684342
1.7420109316855612,1.1825210658589191,1.9864515027727307,3.0848329599750928,1.8920480813743656,3.417935752799508,1.0749062616949543,3.68342586577141,1.1091624191226337,0.3022315128837463
1.6397789763182122,1.9139230030903411,1.4713807361226627,3.567831221416633,1.067128385025371,3.6853336328852473,1.512752951076708,3.4482510625926706,1.6234344286253704,0.3228421094800224
1.1674841049491542,1.745560547144397,1.2951598002722982,3.2273742883435976,1.9186333611462607,3.968625138953044,1.2213954671384482,3.709477642962881,1.528290391609678,0.1882929203495182
1.4437051615265857,1.610586785108368,1.0683224487618947,3.1585454690168686,1.67264973113861,3.77117323314162,1.0173276106318965,3.726728036397602,1.5964630578011554,0.1733530596184333
1.2447061129900314,1.4922855236268733,1.2283354038345775,3.4582112768174613,1.4135168218998968,3.571840777396276,1.0433036869707757,3.9128431124512826,1.0227266254464102,0.1205460050055607
1.8918886303070628,1.9671221176982523,1.4851060246783248,3.858813443316944,1.547256605284977,3.9002648698207327,1.2226803519799327,3.0347630941737007,1.2125958046217624,0.3490758739810282
1.3997090291407943,1.8938609458717903,1.6161627430179537,3.0140149147507422,1.0431700646637323,3.619394694020209,1.8536749182912344,3.1644055304944896,1.452680803790467,0.431354517806209
1.5527090191291468,1.1842108865553285,1.043911895930849,3.3447585037067404,1.943149043641208,3.415498805823111,1.2833908892982968,3.69916332917244,1.2303043548451664,0.1522710896012839
1.9617082076601715,1.780890047935376,1.4992884364052406,3.425787488698508,1.266636042528724,3.207181122721594,1.9639263801009013,3.8667550687955208,1.7834281662304918,0.4965831839383303
1.100128793240159,1.988080228768628,1.1388615272486111,3.411732865590783,1.3577985496062324,3.2817701965526904,1.5604751916716313,3.566429128675754,1.8829000384396144,0.2486931896833348
1.7592075082136318,1.1123927680980428,1.4363820387753163,3.2761296043739208,1.0062619057965725,3.658108936878747,1.6335057435753992,3.657655087030024,1.3635167285070682,0.1936629112021895
1.1025211186023296,1.3620446653290317,1.4436209533383213,3.0958688779671366,1.3899417795975135,3.2386188807627163,1.9199944164254097,3.087599111059475,1.1530834822902212,0.2583460095337244
1.426029482327035,1.3821089558885196,1.792414183651623,3.458918323414088,1.0743990570037558,3.3220648284760155,1.773286693624445,3.3722483193009705,1.4342086961897773,0.2983553670908633
1.678537468742023,1.7511914785085274,1.8003091711653971,3.3880596198340407,1.7475740929444057,3.193122104236402,1.3580526757840743,3.353673466378923,1.8028628065488643,0.6252478577250957
1.7556696078763545,1.4844207897559285,1.3676265809101529,3.1261801959097664,1.3816053594538302,3.108764678472949,1.4633760729713867,3.3499087243335364,1.2538601759557642,0.3513555243050376
1.7886646103910429,1.614016325122979,1.935082478455587,3.6695263293146345,1.1924675853866646,3.5426376398623987,1.7401170745399268,3.727862069168336,1.6635374648362635,0.4093739867754999
1.541777105382209,1.1226371122321197,1.500960083714857,3.0768417388486817,1.6480711597756337,3.306493408327116,1.5835130219191629,3.398695035613493,1.0649092949191108,0.2484502994427057
1.601692973382693,1.9097337657896527,1.8099881942037168,3.358093078966128,1.3217739017162176,3.8730725108720825,1.062048216659058,3.638246871401648,1.380258974638408,0.3228796217828117
1.5193879457973023,1.240546542547993,1.1719451148501416,3.907298288087119,1.352133125782805,3.957318302716514,1.3828602826845104,3.3700481836508223,1.7775490682404853,0.1407634087761831
1.5806895489388733,1.3724783983283153,1.5087343339436188,3.099606124973482,1.1947366570545166,3.2729815578490262,1.1109786918780056,3.2585547573136635,1.752740601917848,0.3096557784922777
1.7565393114161196,1.7609180476942714,1.238225778542791,3.035387363539105,1.4517881699583004,3.036559472307089,1.3226566279078438,3.1104433278214145,1.4821896978464548,0.4730442036340387
1.4820646653667735,1.100957133690165,1.140077995428875,3.08215750473914,1.7637684707864234,3.2239687689077443,1.4754653154564046,3.1220804170715777,1.5562768749758396,0.2566874255436122
1.0666040766551608,1.885559617639753,1.6024830513266122,3.0364192537226438,1.999155702768907,3.2354092100801988,1.0355271593020206,3.2080209362824323,1.3925114157757232,0.3498709936767433
1.2858612873389783,1.296968302811838,1.2455406372904334,3.3925347915629125,1.627770065550319,3.9063100551874905,1.565488788807619,3.161609186618118,1.8333723577104872,0.2005410599940705
1.1814993038741726,1.2408181460871677,1.3715285072241032,3.4355048170663203,1.2092803904840894,3.7718492674947535,1.8602789404094844,3.5128867883090904,1.137228051950153,0.1410625728383591
1.9030810810885277,1.6688531632524075,1.8006893540622888,3.312862658403945,1.050443802365785,3.977632838393735,1.4931641282270602,3.5187245166165875,1.223052498269253,0.3453198352462341
1.3503179795532263,1.0997032549103944,1.7679901880428406,3.5287861469834483,1.6299527733683448,3.7182179654658047,1.211514332587291,3.24811789554609,1.6563950828839524,0.211336721813068
1.1045957080789053,1.9567347870008445,1.3965026377494356,3.291369072790051,1.8279032012435763,3.1152628989208355,1.9133443940389545,3.650406620598714,1.6833428415995708,0.4048459481946518
1.2115204576306344,1.2870711598327609,1.3244556254929427,3.025976612355973,1.9744235218612256,3.766145819080976,1.5959391453770984,3.084009999081405,1.9504177136745773,0.2908547369659993
1.261504151196362,1.7221537556279105,1.2955185867941537,3.6278435947575183,1.3469456275597245,3.783823090311,1.3613508960651908,3.2452385786737743,1.151636922343095,0.1821219806458872
1.715211733689881,1.609930604736566,1.249792701169543,3.24222676973549,1.69026486403618,3.2022642169503177,1.7146175959722174,3.012353941508414,1.622849459885781,0.5266989058281625
1.8716439276000336,1.6939071339677192,1.6979024310474378,3.678110566860621,1.096952331087125,3.433463033934978,1.9409103222394384,3.1595420065480915,1.0288658663754644,0.4008239608152138
1.549684098299723,1.0166843293172882,1.1550407278707548,3.916047312392642,1.2267267030100877,3.315363572329887,1.353876584587878,3.221334080548059,1.0502881860789326,0.1152267351923837
1.7096521257995303,1.7895766744111667,1.1637524159817765,3.6021362333382045,1.0351042465249187,3.4940975668191667,1.1163355523228913,3.207874805412401,1.608810584391288,0.2405718774290759
1.2813751703724336,1.7573538165726827,1.298059450171961,3.169004879307653,1.2650178114279014,3.3799009639717594,1.673184667490928,3.567761636439605,1.2135815823762162,0.2419666860892292
1.8985813812922891,1.6905300023396626,1.751633565668241,3.5466089097618667,1.3711562158136632,3.97265282686861,1.6367797043162895,3.477960750091072,1.2072738009931958,0.3663792071694584
1.337490583090578,1.1123947580587337,1.9047449286871951,3.5975092234631134,1.4277216261289798,3.5066850760937447,1.3788210240548135,3.590356772873498,1.6414694656833886,0.217425559314719
1.462458719938207,1.9055119210642129,1.2301725968884218,3.014790599038207,1.8701221996152528,3.296526149047744,1.42397925263675,3.877872119457496,1.2254232783301973,0.2892430987424039
1.9935896892683809,1.182145934806767,1.1909523268609326,3.8271765301560303,1.669420028712489,3.79186491431411,1.8262277223368533,3.890988421428009,1.7117845924151074,0.2115324810270504
1.8873941143005544,1.0636023106415655,1.3514630855963872,3.053424770669973,1.8958048142415365,3.2311473674830395,1.0283359680812345,3.0499371501506003,1.608884137261786,0.3280862520261434
1.464260107096822,1.2235354961795937,1.747424016814282,3.6857491839021903,1.2655793842193392,3.309000477726209,1.848413255879904,3.716124866407215,1.5380697187151855,0.2458399915814974
1.043015344475624,1.5251481937251647,1.6503488538327615,3.830299423736573,1.033973925453051,3.24391152503674,1.1977899767018716,3.867116068302808,1.7702293744265538,0.1600499896968225
1.3562020606401823,1.98157625908568,1.8366983469390088,3.8248153854075313,1.0018194842481551,3.1469647502373146,1.3400196552603043,3.98436841147536,1.5587529995275649,0.2883505949171576
1.0429654128759391,1.088246826322011,1.6903336856107518,3.514780180385184,1.0250023703641635,3.2389044859770637,1.6690370430811992,3.055977318156537,1.061503102299942,0.151765978418941
1.7971096474737247,1.7351633525163968,1.856135751399693,3.5969128821773526,1.5465883601446218,3.1490530494684785,1.881796783383288,3.386359578271456,1.436280508068875,0.6021224570823571
1.951064121477924,1.3128655391664172,1.230615949414103,3.318301958703897,1.3011483436811622,3.795239593968935,1.317281910394887,3.51161170752703,1.3128087337718153,0.2095334615580252
1.8826325184720052,1.1534231933071428,1.4884625907038274,3.995447936471127,1.6962607140274395,3.089084968246306,1.1546678522370353,3.199091332580858,1.6539246938870138,0.2831306568077362
1.1818665080523858,1.392582539433893,1.8140291760118008,3.856749468777629,1.061238132223579,3.098477390228599,1.5233399790202142,3.95647564015282,1.111640633149928,0.1623584407206896
1.5146301891637417,1.1856804433130024,1.1150765482390668,3.6971454711701366,1.8927420405866635,3.743402994817147,1.177459201343395,3.371094346236277,1.0090178314428195,0.1298712524425873
1.5911115019303044,1.044430312704994,1.558694629816981,3.268042178826456,1.9688291771500424,3.367367996927476,1.543632376953283,3.0623219002524773,1.160310316320384,0.3000883298593032
1.225873914357368,1.791099306869367,1.4775574548701362,3.706981435382308,1.6601557966610687,3.814947097409481,1.50496600189671,3.518593418988597,1.1252393481208696,0.2126845904307709
1.7524645476992675,1.5815920352096984,1.7511278602350957,3.052002397736082,1.8030246328345405,3.857087234686802,1.6346874623418617,3.535082267449969,1.319276374928036,0.4254235491435877
1.1204792292921666,1.4491693553486156,1.6129254534764046,3.64023500174062,1.5611075233001248,3.3130747384352794,1.2537753002937375,3.1481596403044745,1.6490707590835587,0.2422597774159093
1.1373578013930707,1.2929264505764966,1.790166888300405,3.3174516417684417,1.1897217220396956,3.666624303586628,1.3710278306845578,3.8108184002909087,1.055183718256657,0.1513742052514013
1.8202293704437655,1.8355137401679944,1.8200709340049757,3.5466974475107302,1.4472504190586828,3.868933364228959,1.4983931435924789,3.645152104253181,1.0253303693009383,0.3600202043353528
1.971493992619902,1.8784621862032969,1.383352811481454,3.8593934581447416,1.1578088154962995,3.8618829118713367,1.2437030673972012,3.496865977327749,1.270860009853845,0.2681042155157089
1.740244420093287,1.979610082332412,1.3108017417122202,3.9652395333774,1.6005799977221566,3.671511215819474,1.4052489594282247,3.4534659623659945,1.3221802524581503,0.2957260890773334
1.4991928178757283,1.4199266948950584,1.6828514181114596,3.3141061185943155,1.1531438688054898,3.5062830413631207,1.2019324832266276,3.5452257965871805,1.6085101013426848,0.2609022779844735
1.2028184746966497,1.86617289805737,1.975410513539502,3.0918590972694333,1.452263873543408,3.364838932634005,1.866468741050327,3.5282180690852765,1.252069238150434,0.4384056143363277
1.537776542492701,1.175265213074116,1.2433960001659163,3.524562054122232,1.1481764213429837,3.287503985918974,1.1620549217460965,3.933260243335038,1.8011178150870846,0.1527576834305611
1.517421958163929,1.5045803451301438,1.9376655510110343,3.782193084799916,1.6748602286818968,3.2392219664780475,1.4830007811339945,3.3165307890981177,1.5700855124641364,0.4183218120599556
1.6508869152392505,1.8473136676562816,1.8002476231038416,3.2274616432217584,1.2101370873765074,3.997080308799093,1.8293560782527287,3.345175187725572,1.932019479745036,0.5099769333654754
1.135591285293796,1.18637542169194,1.8041462065713756,3.535474735300508,1.0636561044984183,3.790287233459478,1.0594734675377482,3.674819622093361,1.664941797311298,0.1380493934171362
1.8268528647005693,1.3498520196435806,1.750646235731305,3.1562849607337053,1.8756803008839116,3.9471706148558026,1.517059083865704,3.0682102605725547,1.1807965832280107,0.3886540279427039
1.113096538821196,1.4148146690311028,1.8347559966020008,3.961545319667685,1.264695944488376,3.0576994037385417,1.8825825719754288,3.820595750751033,1.8565871634860724,0.2309462092330283
1.3017240373917334,1.68243863627886,1.5468403884003497,3.389822431817445,1.601619288635135,3.981384154871932,1.2019897129487784,3.150008764555385,1.9798726583329211,0.2756029418644272
1.0795752820898812,1.1798057029303126,1.60295567603432,3.874204893133288,1.796541261614526,3.8388958955158463,1.759470561598775,3.49024520218599,1.2585711168809537,0.1498904171850126
1.325614928539376,1.1104136436420342,1.038918246106613,3.88662785535734,1.0822876671335755,3.3823039504668198,1.2302612099887953,3.84708614565729,1.2642577538677426,0.0797881039403463
1.9224962616442296,1.4643610815111965,1.8789917205168465,3.0302730159103843,1.8488662803920777,3.823589462997341,1.2397349110541054,3.762796446619893,1.8736574822188987,0.4544153836213757
1.7454089161298474,1.8256458548202708,1.9409014613168944,3.2606747184702725,1.121905459465041,3.11141971171047,1.6390744346852926,3.468047612951432,1.4016488885295486,0.5616238698669408
1.5745498055931997,1.9807422821446128,1.9668202543762363,3.034719196783838,1.734077435578818,3.0962917928225524,1.0785313884151,3.9422550582306006,1.2950932364757015,0.4803318956018019
1.4974867288790934,1.052872641888163,1.4054455254644087,3.8085963023014,1.6510537662854,3.9039331050050183,1.5647161247018988,3.6352318827583794,1.5051925904730248,0.1511125686999521
1.176965783100024,1.1451746671689342,1.1145257013560497,3.556718084379021,1.1769074189270308,3.816972738446508,1.464614261024677,3.094803634695165,1.4489802374296326,0.1080261586670959
1.2941408956641631,1.7849469136819565,1.5617708768822656,3.0727918971623795,1.1909188623326366,3.969507057364076,1.8692579064110613,3.6572891182119154,1.4220819770421405,0.2786120584432925
1.4047343021272818,1.1367789428230552,1.6145914484418642,3.034366866499949,1.007193084349962,3.1937844176614014,1.7553846550714067,3.9692985812691033,1.649525485100222,0.2230403759235226
1.7105500602576729,1.4987187526339438,1.701530260426768,3.1467956045836445,1.4061887306076457,3.476900872524769,1.413990926384626,3.501723354933017,1.5374449191311803,0.3914409117704118
1.186382543045168,1.4117565934232688,1.5929700301986085,3.198524522809512,1.783356910396872,3.2381064858273727,1.1228172484699654,3.70361863909906,1.5251525000947257,0.2377324848514222
1.086834983178884,1.0953826971631342,1.6375151088749298,3.170977785204061,1.905880248032319,3.0399968521756078,1.4702295872924696,3.883368955127084,1.868783908964748,0.2399871446737352
