q,Ef,m,omega_0,omega,x
2.0113484935271524,2.7060140379753657,2.670958698785576,4.578969706446896,1.0761649718973445,0.1028706104473961
2.676285479631892,1.001731474613753,1.2799709813181943,3.551022392642434,1.2935646970532009,0.191516962783379
2.000989726906468,2.8524388103523077,2.2211346205978133,3.7292355359966063,1.7775943446853544,0.2391028090186791
2.511143327342153,2.658491120690495,2.959577240243463,3.412111512212079,1.2815897789233828,0.2255670295622399
2.643082972727657,2.563360010971584,2.161905541598951,4.906162007699387,1.600506860421306,0.1457026452185547
1.551362964287646,1.1715938972314408,1.9766422790094849,3.4977029793424603,1.1865320938286557,0.0849359796413174
1.8007108811219723,2.1435208441986378,2.295225486285068,3.7801036501608496,1.6458322765733682,0.1452185319041637
2.455582956940403,2.068853207720554,1.0628005676023249,3.680614157526204,1.678953069704666,0.44556620202956
2.0450794716456286,2.7907377732309886,1.868244491704079,4.059609809181436,1.605995015325436,0.2197570663294867
1.4503688893000026,1.8322665379375835,2.249961436871496,4.482161371422439,1.1619438167469824,0.0630275478387209
1.7260984015955751,2.26878013936666,2.544957865954476,3.507037516515392,1.474027659670671,0.1519552316144453
2.79905700858076,1.0132702451882307,2.9109094202087253,3.09771946646517,1.3496959175311471,0.1253295178708258
1.6034646309947094,1.8574282998917564,1.3940669980793352,4.033858375117737,1.5125934518829016,0.1527756251904811
2.3797450916528557,2.4620315274051707,2.439561529883785,3.028628984814478,1.9845456128921688,0.4588431619098331
1.931178917456323,1.6487788375046075,1.500223587400658,4.892033378112667,1.6185848559415137,0.0995866631927051
2.986401110861002,2.128850698492982,1.9753940053054395,3.949184006282847,1.5950636524236792,0.2465859497898315
1.5526380383005516,2.720629024338252,2.742374184837211,3.2311592536451537,1.3131639141048344,0.1767242228869232
2.2390707940159045,1.9733138238591492,2.677681272425731,3.260210060431163,1.1811222036237528,0.1786977135332625
2.145157743204056,1.6026776228458857,1.6507053055527026,3.4111677136709755,1.1660229857376034,0.2026714200996346
2.639084396148232,1.6629551483363765,1.7369420774326645,3.073088101913647,1.803850886297884,0.4081862382421608
1.0228983698638057,2.348926718282649,1.4287926392961825,4.609517187043984,1.434895706319263,0.087636833326675
1.5931371311873637,1.4420790941824224,2.740086381877504,4.588179805131075,1.9895961022526096,0.0490526192521076
2.952505609753595,2.8089242346484538,1.878161169517601,3.3518586189103976,1.6136793706856984,0.5116076497899742
1.2650565458534848,1.2117352680773403,1.9185817062576556,3.1721121358831725,1.845914839256838,0.120059424577261
2.625842077142236,2.1555227703114097,2.121241086433049,3.6912851331559686,1.4313879967722916,0.2304867005370525
1.4353805689070844,1.0274887812340725,1.506682827387315,4.515627766619453,1.5384663311358566,0.0543088693685133
1.9586202120435097,2.9596919446063232,2.96002938049844,4.940711926574813,1.7186131089517274,0.0912707569076952
1.559240512030027,1.341656047526116,2.0805841705435624,3.703661768816711,1.629024904297712,0.0908826234245242
1.1290631023047908,2.8369371415628475,1.315643483780239,3.626180297096465,1.8180608507116447,0.2473234171616975
1.7070900007052685,1.003546069936652,1.031559057251906,4.68970791635795,1.7453756297214582,0.0876513532122185
2.0143905304052203,2.434166397777055,1.1361068564973014,3.522505319104112,1.715732511697847,0.4560222099208151
2.2675169975410427,2.986855243534257,2.7287445798743724,3.597357347862615,1.644900467031129,0.2424945671941482
2.371302995907952,1.7433600535947054,2.1757679716275664,4.3426394030838775,1.7766584774499363,0.1210058990550504
1.777464028334667,2.560380420931893,2.104877825985124,3.869602581544527,1.0641378172079567,0.1562058563741815
1.6976994229694582,1.0312327404982236,1.9229284376807425,3.535474566346142,1.3376382304714527,0.0850065828950258
2.325514969981389,2.8331847324816586,2.604785734108556,4.467943718093965,1.448021316884161,0.1415795884261659
1.215306888458457,2.680405591735859,1.406550779979854,3.564848097681966,1.992458739041608,0.2650370485812724
2.770013713053199,1.28513438661524,2.288066326079496,4.036745520254311,1.4432490020052566,0.1094702374470836
2.87281380126399,1.551894538158798,1.3956486306449047,4.791759868848116,1.6880281330275797,0.1588358805753544
1.1127821979007897,2.128173006809232,1.9874539831841815,3.0503478083998896,1.6251202405979948,0.1788177846072419
1.0747323760885263,2.649929525214558,1.4715544262315063,4.235805135661136,1.9445397198389356,0.1366690633405716
1.5760204186250235,1.465757894995088,2.7334565208012767,4.610125612547714,1.6679960613176583,0.045753085898746
2.5177217167208115,2.8466971594929062,2.572943670137877,3.658280880321516,1.9054853778138556,0.2856397137279238
2.657621614650119,2.568553114466529,1.071453989621127,4.410660435155006,1.2984540740430606,0.3585675897139379
2.708213152578122,1.4650239253111097,1.20488564423204,3.4008865114797224,1.637952028779053,0.3706936231542339
2.762620499054883,1.201594376339579,1.791490240675727,4.758498868237769,1.0396958454606522,0.0859347265837107
1.5458895883408053,2.4349423540542245,2.7345809583198024,3.569877755542242,1.7527453295130695,0.1423193918605295
1.9435737902379544,2.4637891487335555,1.2935390532541204,3.5075913188162224,1.710969493903585,0.3948367851191127
2.3189800645215497,2.797239398995756,2.7216308659772905,4.26009820327313,1.708838510358163,0.156511332232544
1.6445285676354109,2.8665935768957653,2.4232735013157654,3.790044519283392,1.628255007856012,0.1660843447590171
1.4645157684782182,1.1283073414223304,2.6432393101971097,4.126924626382049,1.781769187912745,0.0451150935817188
2.169993621026157,2.995996861520654,1.372036065920873,4.547467819910025,1.7124865767487156,0.2670010224358352
1.2801171035015244,2.43741372515749,2.125190374199869,4.054405016978368,1.9999416750495884,0.1180362570192393
1.5092775505980718,2.8750757520794528,2.190391078716255,4.200844668680929,1.8803710974722527,0.1403879081956418
1.4379081044985678,2.899256494588068,2.951805170677972,3.0893170836970847,1.9815047630346123,0.2514117305411503
1.4570359367067272,2.882310037460857,1.78088049817317,3.473087687858862,1.1422257027517817,0.2192090220868669
1.145408754955003,2.1605290590953934,1.5552995468145945,4.713740689715954,1.1514195619368746,0.076154157084606
1.832979270006632,1.909643657948096,1.3766678573004008,4.060314858522729,1.316723539988346,0.1723527264293624
1.2764581623195,1.0648250488950497,1.6974071271895534,3.64624986861314,1.9984811371819096,0.0860913095758986
1.9503267777755748,1.054101790761485,1.784718748665301,4.86359323936691,1.5947890099737312,0.0545641622593302
1.9117748165414616,2.549179115230808,2.221667208578498,4.02180667080448,1.967636068826859,0.1782933545990467
2.2434529120898703,1.94291098385482,1.2594720891208286,3.0150652098329385,1.5891929574941714,0.5271582766663997
1.6821760279741722,2.6015403534893875,2.6449363250618614,4.811417462663233,1.9107616532102412,0.0848555995630521
1.4559649912205883,2.4993060031361027,1.893714009302436,4.526193261896308,1.2132971486319306,0.10105895912117
2.621220427317769,1.7946720956032411,2.7611588219092376,4.4593252864353286,1.721705060753265,0.1006846325360327
1.5081399998835352,1.596165709777322,2.9070513475942934,4.354782534139912,1.034381953321045,0.0462759147297323
1.101359679390748,1.2310879732117654,2.662781237400114,4.694381100797768,1.825193759294491,0.0272210323019941
1.80259547297388,1.5275052453680014,1.6345875192853516,3.2711661600824504,1.9491151637836164,0.2440791554597976
2.505770599132068,1.797806100033067,2.316888639740025,4.065675976614129,1.2518436994767652,0.129948624285726
1.9285779611364773,2.5766332618618373,1.2566466176505424,4.096065192081436,1.9033918144057127,0.3006012295442723
2.4492151338854806,2.899623994683543,2.004301139169375,4.463153077526528,1.285019750647999,0.1939562219779401
2.434158660855013,2.210724646152835,2.570728692209425,4.108120378795183,1.1652154276842528,0.1348856120737963
1.2478181145508405,2.912866129976451,1.8262729606944383,3.5867546030952395,1.1880367550287017,0.1737691020133768
1.3500570228078388,2.346897727740018,2.8804440589929934,3.4102633634063078,1.152827850426854,0.1067855105778185
2.0884581758728418,2.025694231409707,2.121389341917892,4.169653046161321,1.075966471554222,0.122887070697531
1.632934433037471,2.735991079469013,2.422121173831947,4.40430465121249,1.0368894175648855,0.1006692120936101
1.598530027428681,2.426050876859266,1.9621605998322988,3.200499216576305,1.9318263731463308,0.3035444583378366
2.714883520199318,2.947373119247904,1.3531065202459265,3.371751216492638,1.160718094270801,0.5900980942925421
1.854242445237146,2.5530781687904427,1.465972103370163,3.2294771360182244,1.3210075781009096,0.3718450696754183
1.0010787452051708,2.6082534774571124,2.4023269897439232,4.786993524732837,1.4633823815109772,0.0523202212122971
2.3271988220938846,2.7847123101603657,2.747600514895591,3.172582287787803,1.3409364118398024,0.2853011192727152
1.871028214045921,1.5993456143858136,1.845110658066672,3.6489989559485534,1.8834059093447169,0.1660334829535651
1.407715163483786,1.082426782123785,1.272705107230666,3.932689381813347,1.5610607560540504,0.091890358137419
1.3718432619771512,2.1285139103559416,1.6641871271940332,3.94038347569802,1.2585690078031724,0.1258445034145582
2.4389838934793517,2.293440971590007,2.1949947526591926,4.367316260666073,1.3615543955029596,0.1479924042023564
2.8750005440586808,2.1751836903888324,2.2065936108138207,3.990590077116962,1.1878172951990122,0.1952663505046364
2.486728977983564,2.107869410962897,1.1948450034008062,4.411249798329079,1.332123813921763,0.2480653225243712
2.645244590548483,1.2845488851877005,2.839053150659049,4.340579229131399,1.8732382049823049,0.0780648050231583
1.613410413949488,2.33462130499877,2.8316204575926256,3.703269231834212,1.660883347418686,0.1214191913506829
2.095639506745412,1.3047195629170143,1.0167151065946265,4.758143579176614,1.974421638387434,0.1434921204281819
1.312950704779418,2.8105896664588856,1.8116984256971904,4.926812075523119,1.9113284668871464,0.0987790771218835
2.368087063944011,2.4675058105095404,1.147810460558048,4.408395527711415,1.664553228066953,0.3055110392662686
2.6341054617455204,1.722305750122791,2.605701618235946,4.2621350082097065,1.6919252637962177,0.1137724041254863
1.261050595000652,2.105957934993557,1.1416686808989396,3.080149471813459,1.0011520383025627,0.2741507783132553
2.466922039929143,1.8043444674987028,1.685253118522663,3.1468742846713686,1.6673643483725695,0.3708209293862319
2.994724194249981,1.6904949074254183,1.9474076014819868,3.9663476545442657,1.2975305635782632,0.185050044492334
1.177327982232008,2.729663043319841,1.0384869928940412,3.090642240065927,1.931631687675281,0.5316400108483931
1.1703681931601766,2.003155980171422,2.308679111018007,3.650349429569317,1.2617558649913914,0.0865493437973917
2.434833999379556,2.9268241794285075,1.6280422862610977,3.2276070778470745,1.4021575873456942,0.5179306043256477
1.137882819574372,2.4451574651206847,2.7060808903284927,3.076544596184349,1.5877688912525607,0.1480630167016497
1.687705807635795,2.6721451725943446,1.0947156205391213,3.9559732788064457,1.5992531793175222,0.314663019094024
2.6663003798184803,2.0802971224813938,2.8462746786341144,3.54279101706938,1.0431243677995772,0.1700002267213149
1.5710121560127628,1.098237616474927,1.5292995114705834,3.8108864476160575,1.0328189396392182,0.0838422251377038
2.3316897437695454,2.950705612098641,2.498310882249936,4.184061769502069,1.1500609885267123,0.1701654830748191
2.44637810236957,1.5497259035495772,1.9861638649309403,4.6464314422001065,1.6084058772446532,0.1004513907232735
2.8949330454723285,2.966164549848238,1.0903326572423069,3.880879698093077,1.081620264664164,0.5669321380155609
2.556226618782043,2.3675847734223816,2.4129191399314083,3.7865265865518265,1.7558116384908828,0.2228538451194165
2.5400093185387345,2.5712560792455914,2.8527420002546213,3.0252219491718293,1.0211564940788391,0.2823187646000226
1.9890425542733916,1.8483166678632368,1.5605850449580776,3.557370930802485,1.635752240549495,0.2360680302508848
2.150191923733224,1.9264012443839755,1.1345607352886704,4.594479279733335,1.020867025480722,0.1819333235750876
2.148849203862768,2.8239916261304794,1.2587594283451669,4.7818342269258425,1.6538556304299936,0.2394791612242975
1.0344172063665855,1.8182362828406131,1.3770308813619816,4.628884414698579,1.0281332670436265,0.0670535432668252
2.74119160391115,2.599985129223373,2.9988450786633813,3.055246058543683,1.095302806170781,0.2921508795154686
1.1519558826597476,2.553178558889951,2.228620725042638,4.323306184197287,1.4994372785003731,0.0802617607440424
2.850931080679309,1.844052432693904,1.1078989228489926,4.851161039571591,1.414683792132283,0.220377237791418
1.884826871954795,1.1816049344138186,1.7637485671997637,4.733362649242878,1.728097506582573,0.0650269855795127
2.379018048485756,1.0775501479117309,1.2014755869143687,3.969255292404096,1.8312499481902385,0.1720464306752604
1.908608809954748,2.713256488876482,2.8252225143066565,4.174841604074537,1.2473722409715886,0.1154745067003029
2.490409495135726,1.63391104543658,1.18809661687187,3.3955816654209268,1.4287093390601484,0.3609422707147432
1.6955163972815412,2.760129133840487,2.5308455925460667,4.574293636000657,1.746484654312666,0.1034534835599377
2.2500769273630987,1.1420211137113758,2.410103148909786,4.732064906672328,1.443236036565176,0.0524972393848229
1.2866441804359725,2.43475442985772,1.1760677369679406,3.008960789910218,1.4955251321205276,0.3907258030974607
2.551431417725194,1.6262318750722566,1.4528674128430674,3.7202856987991617,1.9572842718628756,0.2853154084873479
2.641017368582681,1.4853607908140318,2.404897376234998,3.6294136146518015,1.377687727111304,0.1446787547626184
2.8071644962497397,1.6299891977572398,1.1751591884885344,4.065228306679322,1.2079898863186431,0.258424488310476
1.914084230664704,1.7260454708433488,2.730012703487599,3.0767496062184447,1.3757713466469534,0.1597878948811583
2.761714230813421,1.3165722121631471,2.496738682270135,4.880802232507444,1.6947042182593832,0.0695123534368616
2.5781943578572584,2.9235875869186,2.320478762496862,3.340125549789687,1.8092916277149012,0.412067165442307
2.592937117740933,2.9957678563984143,2.361314508040652,3.344148492113703,1.6695491982206192,0.3918115716924299
2.0618824224324923,2.3787461668936496,2.025270924154676,3.475193321500135,1.1340440088477814,0.2244247171871053
1.4678728086450787,2.207062362678744,1.811023028065628,3.5182797888447426,1.6315033148486244,0.1841067312068682
1.5348337915242252,1.6626725793176107,2.9137606600910244,4.755488215233819,1.412237463178084,0.0424737113195282
1.304005793499898,1.9947016275113636,1.2560218838703645,4.987540417630105,1.26299474448229,0.0889548741855767
1.962639364959527,2.7202925231726542,2.8276610423384145,4.335646381906892,1.937737484461333,0.1255145932037899
2.4175447548082496,2.4370114111210466,1.1907850928951644,3.711569195062396,1.0269596385479174,0.3889323223195303
2.785472586890329,2.460516061621515,1.9453154637272907,4.66795264670877,1.5366357349004391,0.1813406028303205
1.8067547590868835,2.3665187348883814,2.1186525962263367,4.957449894726061,1.7293970401997396,0.0934947846454978
2.2571036031538414,1.0484763006190565,1.4984522199247212,4.58385308208776,1.982216064150883,0.0924517332490916
1.3247496505235814,1.346721687243096,2.8736742641850017,4.031336671691543,1.9698072620040692,0.0501822986816149
1.0495453939988189,1.3291316761862402,1.9364304230143687,4.980011261385303,1.7918960141296028,0.0333673965734511
2.5883236223138417,2.126957698590674,2.2682347257412765,4.019461477919245,1.4428079935999223,0.1724488468957776
2.4487800033551186,1.890616330796628,2.593976625648787,4.466175295226285,1.977632052195453,0.1113010796827328
2.897585701904805,1.8728465298534345,2.90269170647601,3.08853107957177,1.7832590487286322,0.2940004298148456
2.0928423133776217,2.149258007521277,2.2988218233087405,4.01598814075526,1.8237937646027331,0.1528424751554482
2.5145313382765337,2.9011629161587957,2.9474380424095736,3.0387153848658444,1.3167984977365017,0.3300144055698576
1.2395115728464952,2.841633709560452,2.1465228836198325,4.015473624369593,1.8701824729007883,0.1299577056352772
2.198164233659562,1.5629447638139164,1.7771593662222926,3.3351387260375054,1.0699980371595157,0.1937415699533513
1.8217701927093468,2.633492636166461,1.879916149971278,3.240902128853694,1.771979563193537,0.3465778984052174
1.574864392135913,1.4076243065071614,2.264487575787461,4.903208724972679,1.5741264060581228,0.045398246344469
1.5879212115605863,1.3066805091758882,1.019182721495462,3.078161406243787,1.7728242761043371,0.3215093640505806
1.027348957358538,2.203133193092571,2.7948417475088183,3.5884678269919874,1.7570596463062746,0.0827229094638986
1.295331485090259,2.2485027118155347,2.684030059334793,3.424560257749252,1.0240683574390466,0.101615642211446
1.4309077466819584,1.270280884638763,1.8055678686788432,3.805148370702449,1.6201396944642703,0.0849222733389907
1.7625473473587814,1.9554476315003588,1.514295288123826,3.8587734579419473,1.4586516983346045,0.1783371208096921
1.1539809869230206,1.5716200968348015,1.7095839134780166,4.294400323922591,1.6813993141766297,0.0679391641111177
1.8580327834979424,2.9438554273954223,1.455497027340497,3.170812386727552,1.0488235152153926,0.4197014281004323
1.7206837481047583,2.834229162914893,2.6350745780860234,4.154775742482938,1.9049535541854192,0.135750578467437
1.910929907130718,2.2168748245890635,2.7251102666608062,4.098513386801025,1.7006157198677236,0.1117914080413955
2.485584099106209,1.9145470942932896,2.038191836137971,4.346824029756776,1.1052308891671143,0.1321084908360894
1.1280222174042582,2.0315712531577503,1.8162912269960916,3.231875725833537,1.303744129221091,0.1442749418364801
2.7577956653188336,1.3909821778287663,2.269276380369819,3.4433136260223893,1.81588595202193,0.197503551135183
2.5427271814750707,1.675999699243684,1.8704286468525624,4.298177059049278,1.8194963231913055,0.1502538740901191
2.209830891478639,2.9484656186487994,2.0323314625007463,4.412352526841657,1.3639176943631313,0.1820690602024316
2.032749104818216,1.24182849582023,2.593504012047278,3.689174197309149,1.885901727804564,0.0968158219498168
1.3600193459694496,1.330130740234191,2.650230544297853,3.244752869353723,1.6463477884416582,0.0873096625337878
2.919797862965903,2.496472394669873,1.8424715957343236,4.244974956903944,1.798029621779086,0.2675479098671527
1.5351288336233435,1.1614982982016713,2.4541338636239303,4.5809854445085625,1.69140351729486,0.0400864100262227
1.7381243560767017,1.5699445882271743,2.0140366866498747,3.988193346574377,1.9993318240022533,0.1137747511615672
1.4331483369810738,1.878291253243996,1.3220352799117476,4.521924043535577,1.9894274674234635,0.1234784096451673
1.4190441125198303,1.0098077610772844,1.6258618910945013,4.840800706202236,1.2333330787537498,0.0402220455081061
1.1062708541991808,1.7111746751446215,2.1951036845804883,3.008297664113396,1.192119427791083,0.1130446183471548
1.2327688886668529,2.453382879881344,1.02903031196317,3.0601473604794047,1.1548075612948117,0.3659767149801968
1.136750610942354,1.5185626142680009,2.556598954772878,3.5573354235218675,1.0391084674307125,0.0583335573072671
1.1866276636352735,2.264843280995782,2.249922617781267,4.7525290333654855,1.1896616981873411,0.0564207433624503
2.6484864574682385,2.9140277633978515,1.8863040170946157,3.2475370028783725,1.5039215287598735,0.4938580010817298
2.403898694164849,1.415457222239245,1.4385689110296302,3.521587570590124,1.4251952657355762,0.2280798074155398
1.787446610413807,1.6953648139117652,2.3015703068757665,3.193930198647031,1.958558152106644,0.2068508021829306
2.137524889628371,2.197238886951612,2.494959146053426,4.778080965354219,1.4888106755661392,0.0913215492498137
2.7435697437603386,1.7469900572030486,1.8125626124145615,3.563877523308556,1.6848115133465096,0.2681146472228349
1.961493603129946,2.04448326802918,2.588532078574864,4.016290562709081,1.3183699430932148,0.1076418000343991
1.1560889918607546,1.4429504197173673,2.7174694547224627,4.066260469360165,1.493841265081331,0.042919388178106
2.920693563898189,2.734013377894632,2.820672183286538,3.97267579422716,1.9929403554274077,0.2397019406551413
2.4677248195530743,1.467410912026802,2.690519523084061,4.210960753681174,1.065893481123486,0.0810974668093579
2.2716419311054032,2.096567450852598,1.6018508626246697,4.853654194233382,1.5000743556657596,0.1395369833064527
2.811587704218793,2.301553465790155,2.819335568931435,3.083759748832037,1.366209290713202,0.3003028397515656
2.6213367139094066,2.7283755148225435,2.3003882139031866,4.999983946974815,1.4612613487511696,0.135976253585773
1.6036026809064658,1.5116004920257105,2.314008483629324,4.149977780979956,1.72540517504478,0.0735355725779667
1.3609749665500013,1.2472011931338092,1.1053521349263289,3.457830594477107,1.0583653186164792,0.1417094320472382
2.5409825932431485,2.74259763245023,1.2856362678185271,4.055471701263731,1.7890995334045594,0.409224650907935
1.2996339932125192,1.2283710807334174,1.8668896135351216,4.92113530394955,1.5684145133865193,0.039302488372491
2.533187769246888,1.1564548584014307,2.9657584432198254,3.46374010313403,1.567046699094131,0.1035207107726756
1.8774019839645548,1.3898760041969511,1.6277599393680997,3.584418982126073,1.3603443987618524,0.1457632732405985
2.8242891691250565,2.9479484456133607,2.9582002205177287,4.827477610712544,1.4252825098113562,0.1323032452191289
2.614582554449009,1.6140381403298911,2.0014430002917,4.79335941207996,1.0488901518173552,0.0963834686003917
2.7605875096267285,2.2566163926368183,2.690022084014805,3.2828766036853096,1.7245427722366684,0.296776116231029
1.2750692921325453,2.8553557208829283,2.233183132807314,4.348881068036494,1.6433718316621737,0.100561215238503
2.0710044702737145,1.244336536758959,1.252870255267469,4.498378370352773,1.9492321836040287,0.1251466566148538
2.44097954289186,1.967076999588763,2.18566344909462,4.549544715511921,1.3028731683011714,0.1156188184123863
2.158114869331777,2.1297663866559167,1.355320132505559,4.4110269366066985,1.085643360259728,0.185533868766767
1.074719324345263,2.200462360744429,2.703211891814268,3.6357028885434106,1.174234844892596,0.0738916316762922
2.0830747904045586,1.070329098051144,1.8943030310012616,3.016386482275508,1.8143737490851837,0.2026974058761553
1.0810940178810349,2.198531926726295,2.250469928705914,4.238815286540753,1.086840938807801,0.0629168865650786
2.120627921907442,1.6352044808490496,1.1107542686079486,3.495985503377157,1.7141573912525687,0.3362816052812882
2.63275879374073,2.849914427978028,2.4939212167066005,4.941204406283821,1.352549916478721,0.1332044484981195
1.8528597408778575,1.4727827475235016,2.9259166998583046,4.614104056105657,1.503586094501441,0.0490116230757126
2.3395452835453145,1.1976127770946952,2.525606533411726,4.738049368698857,1.9604044052605143,0.0596253423590735
1.6186873332980876,2.5749606828273444,1.8419140720564304,3.650187818709921,1.2557431420642788,0.1926362277124813
1.583003412245831,2.860665456145996,1.4024765718558945,4.699637898151036,1.2577644876995562,0.157471324099734
2.55248475268922,2.7325537670646893,1.975003093678665,3.078382855362923,1.1452975090874418,0.4325357603242853
1.31703119147727,1.2849134150940436,1.0292225610815964,4.954813243492954,1.905173082562242,0.078593888799033
1.4130236872081523,1.438022971099946,2.249828577756719,3.9684862563886094,1.988980732466389,0.0765856626213201
2.190279281318885,2.036381258603546,2.6750873472143715,3.78071068150442,1.070944795870101,0.1268232548269834
2.3082429927763872,1.2948826630453565,2.9553198402898104,4.293746484308263,1.8430089206140348,0.0672468322866062
2.2445169214326173,2.005910836086816,1.63468422439612,3.3611326858831285,1.956241814225585,0.3686895240253836
2.369455339936024,1.784234276387592,1.1293205767380443,4.168314722971289,1.1565654753778762,0.233428840401223
2.644513178252,1.038087110960046,1.1893237932300786,3.241917526755844,1.5278853014723173,0.2823319433638838
2.315635606137814,2.0848818651884287,1.386491821651076,3.8928869153610055,1.943426159960803,0.3060421758692425
2.400825150243365,2.6510266653118286,1.6939666031928862,3.8923602833295696,1.1155325834469227,0.2701878539057907
2.330833041693853,2.6085040980861027,2.688141686139282,3.789256651641326,1.0790814802941129,0.1714243205124574
1.1198691200308446,1.9445674423188375,1.390301148332046,3.026049166110993,1.5969696041859496,0.237082409853807
2.888429361864972,2.412563960857459,1.404957645389911,3.5675993841602414,1.37609898256391,0.4578084828582753
1.403071508250948,2.792869419958583,1.9028992662573547,3.591392497101338,1.0865156236737654,0.1757424057387429
