pr,V,E_n
4.498545428537851,3.9289653276792222,26.51194352057263
3.1492254846939134,4.457913598260186,21.058462668306785
3.8765911295067017,4.808088174488816,27.95848795066412
4.425751883918293,2.5663240443163904,17.036870210817117
1.136980600269438,1.460079038801954,2.490122312966805
2.1559055173235584,1.4895517487125591,4.816999250082541
1.5422815470464628,3.1245605067384083,7.228428018259189
3.264837201861992,4.1097426925395695,20.12646124902549
4.723472591023363,4.289427365833298,30.39148889054869
4.887979443927253,4.715147194558655,34.571313843140935
1.5356734166190873,3.5798334701583534,8.246182644068163
2.6478639991923485,3.580774574912029,14.222106129199268
4.140101769098684,3.685206882602318,22.885697301234757
4.888491608333819,4.325600546512967,31.71849295894923
3.291618655179747,4.869643271724753,24.043512955919603
4.30250054160024,1.883032362112464,12.152621636759484
2.863464669659985,2.454612005942449,10.54304213510914
4.3935619463018885,1.7505572288441718,11.53677243821016
2.353053267845181,1.369135467520877,4.832473028959108
1.5747053822682249,4.368000008383888,10.31746968442464
2.206416184780038,1.9208079066315775,6.357152479568066
4.587940201113799,3.1000243349157643,21.33408940588665
2.4398113376174355,3.9142533977548783,14.325059727224884
3.7407051425625135,1.1892135619762323,6.672745930334365
4.502712784838479,4.010613757596625,27.087962762069125
4.55672310452731,2.3189583973960928,15.8502769617786
3.5695245973768346,2.2888236181653125,12.255018306147193
3.89760591954254,2.4655894992028378,14.414844340882365
4.2015646219718015,1.64833586028961,10.38838445358042
4.616991892290029,3.0934145319255992,21.42340472008897
3.226651947018487,4.6030611385374645,22.278714277360567
3.9070594602094655,1.0860851268756933,6.365098754328713
3.645274730138478,3.0166545401486693,16.49480184714218
4.02767819919405,1.816060437983631,10.9717605517282
3.394456857691494,3.937658281613133,20.049316735901108
4.30253185537688,4.238905242724959,27.3570372581223
4.548579346811176,2.220158758231701,15.147852411501992
2.969723461147986,4.353584457916284,19.39341285714484
3.981119047914625,4.931029255937926,29.446521744958137
1.69018970022662,2.212614838597244,5.60960821614847
1.2269726537903014,3.587461456664969,6.602575655781957
4.804906393870633,4.376173687174632,31.540657395290715
3.8695043736356554,2.926597043614429,16.986720090202816
3.789443432238529,4.255671725728494,24.18994090623757
2.876078763776351,1.545757276344789,6.668579514672032
4.171350163943966,1.0769939527047896,6.738778351772677
2.5168887087394607,2.543306833327988,9.60183037749469
3.3402608420301974,1.3750611703335398,6.889594473992007
1.7952487918354063,3.4809228683023985,9.373683860688178
4.778533999401352,3.0057464455745,21.54459237563627
3.614477830251005,2.5567967048711058,13.862227509323152
3.457006968943523,1.3319099305571336,6.906632867911642
1.6342201739326776,4.324214881496975,10.60007879364339
1.340338312293878,3.1550219064778786,6.343195106068159
3.0875125612633663,1.229014532400269,5.691896710141579
1.4723116156269098,3.620388154848265,7.995509300191764
4.556598263661458,3.1178755935919398,21.310359774110204
3.763987102804363,2.9609517483736942,16.717476289356924
1.3609443949440148,1.750430546156565,3.573357960795851
2.2144467941300494,1.4811759140954743,4.9199778817670525
1.678584357712834,1.2679727089619646,3.192598732905482
2.7193979160523103,1.1958108007378505,4.877828099279033
2.8076832970499983,1.6303362146881173,6.866201637833321
3.962038038244232,3.601740225919778,21.4053476684528
4.523930689878325,1.9390622946955007,13.1582751368383
4.954959128408862,3.4665926683763417,25.765237479969883
1.4777481841759608,4.777147964363283,10.589132594816594
2.656072338309342,3.243883518422026,12.923983922967489
4.56308428645478,4.990255140551215,34.15643222587416
4.698306278945132,3.321987301713527,23.411570697324983
3.670949972252004,4.365539303866255,24.03851457958929
2.787816746718319,3.626646222328995,15.16563760954725
2.2619992057666494,2.258594879489495,7.663409735330788
3.2378772758774126,4.992103041442119,24.24572549508593
2.9431990401673715,4.563259759508324,20.145872616328937
4.337217979781844,2.560109172759881,16.65562730144787
4.784996379044154,2.791118064548634,20.03323474852491
3.438767214308375,2.910445399158116,15.01251632648937
1.60450804437026,3.0582321257002816,7.360437070856493
4.576666020409332,4.368757514816668,29.991516104204045
1.5519537487212245,2.273116178362851,5.291656761433634
4.641345087305256,3.003421440771977,20.90987302385144
2.2949390680035053,4.429442185678672,15.247949882065232
3.0191179146729183,4.004422331833327,18.134734799931447
2.037614444933144,4.0066402564259365,12.245982093216185
1.56705464056582,1.4150101227793723,3.32609726902354
1.028468246316117,4.992771285664674,7.702360092637519
1.0168778183918148,4.562067179394417,6.958597381109243
4.851865101002799,4.475496848063067,32.57176045014783
2.7363787063373137,1.7732289682479585,7.278338985261296
2.942821828014002,4.978036056652985,21.97420975223873
1.5094578394409917,4.716363803619895,10.678728475544675
4.371038002907645,4.699832632363699,30.8147205650508
1.0946702667604766,1.3222068360449288,2.171070764888742
2.478222468312028,3.396556897990659,12.626135429250985
3.3896515673180376,4.930976924322711,25.07144048990933
2.1804469356793947,1.0384470871235916,3.396418153475743
1.2046503769011272,1.825436354131869,3.298518888020963
2.5687213830800912,1.0411327555220176,4.011569957601755
2.728421140393218,1.142429584692001,4.675543545426449
4.706619477212295,4.320123813612861,30.499768327678428
2.3561546111569505,2.528308121974977,8.935627260025369
1.346471800115983,1.1857286578378965,2.3948253005521507
3.7707045672289294,4.50146281499771,25.46052959358459
2.9065920354251737,1.6482620642464858,7.186238082348438
3.441335395822005,2.4238389773644484,12.511864299865932
2.055409639457212,2.372153211213968,7.313619864897856
2.641117498500519,1.547266169140829,6.129767631233561
4.293267785202408,4.6602695501479365,30.011677695014782
3.454110260080017,4.108287898388962,21.285719071781827
2.066935498413499,3.6384416868371856,11.280636422146904
3.632487122052478,3.407527497012579,18.566699626406866
2.721677036549887,3.4825943242953965,14.217745500080628
2.851819300193965,2.743430491766927,11.735652037742316
2.4090723042141104,1.9098648953639383,6.901503936318067
2.721738853082917,4.3536382975719,17.774199760156808
3.5066231125972225,3.83142386050529,20.15303919510649
3.0909029439907107,4.746602306166986,22.00693056312695
3.542203415718505,3.2934218959870427,17.498955434051126
3.148042223542136,2.4631922329611258,11.631349731093993
4.550547241475877,3.2610992378559245,22.259679211506544
2.388502744901217,2.3523068257205115,8.427736965124968
2.1751811390615927,3.1224284016653265,10.18777105105898
4.390948853456654,1.4045584138859852,9.251016235598344
1.1506518869633615,1.1207780023964171,1.934437984986697
2.1370347461210355,2.408751556377171,7.721378656126706
3.049828659217961,4.919109747400371,22.50366282819011
2.360207685898517,4.205794305293729,14.889822066993712
3.111384605119408,4.11652711260159,19.212148627057854
4.163521504023979,3.081964810331895,19.247740143693044
3.980629628528335,3.284490458312926,19.611510049468567
3.149171688053038,1.7423299537540085,8.230344242413324
2.946727404850979,3.848937355493699,17.01265377748191
3.0540132359687195,3.559588562596358,16.30654587715822
4.031057153896891,4.433191805041913,26.805674310466912
4.247482281288033,2.6170165349718597,16.673597043196164
4.917504210113535,2.1117180644774005,15.576573708960632
1.1636773211843623,2.8581736248995075,4.988987740954287
3.411063217247172,4.462228741469567,22.831416490454973
1.7773079149002018,4.875277507523562,12.997303952184833
1.7940962559410822,1.793389279392542,4.826269487404552
2.123652927296606,2.072816246600653,6.6029134347621605
3.21172404266003,2.6959167726694986,12.987811073689594
3.1148393750636343,1.7849669576960436,8.33982804452877
1.1346515480045325,4.029681164334765,6.858425956615721
3.250655335295465,2.118000916919645,10.3273364711183
3.657470941815953,4.227278267166175,23.191721137695566
4.9031845227158914,2.0694691009048616,15.220483298693232
4.646482801527878,3.5033488123387984,24.417375006428014
1.5509020640706268,4.391403976036235,10.215956235903832
2.200897570241368,1.3980508721760794,4.615450151469236
3.208883866357256,1.4903887596076577,7.173726667957822
3.9967441201671514,2.929055059514861,17.560025380142797
2.7481944471356585,3.1467048495340424,12.971635191396455
4.284727512481884,3.8522852874249423,24.75898913543825
1.7465864325528422,1.9485933692217896,5.105080111867814
1.5400638698584803,2.1823848946447053,5.041518189550825
4.013292346661136,1.207277374641282,7.26773557191751
4.082240956987679,2.253638069616072,13.799840445020068
3.4348566465572152,2.7039495934809623,13.931518849685649
1.3443104017824823,2.9551793904516366,5.9590175905760265
2.333370991728236,4.647360667768231,16.26602485540373
2.0040454841128272,1.2952193325628496,3.893517681537313
4.518475658773221,4.215557135448735,28.57183845703932
4.822639515778005,4.118936858239238,29.79622148330858
2.270953294663702,3.200730806840848,10.90306525669025
1.6906017652333416,3.740534848209349,9.485632225949333
3.19098873043984,1.8856432637155995,9.025599606219416
4.881982276030477,3.853594940993037,28.21977330139308
2.729079407507381,2.997322026134873,12.269894728789474
1.2096521816005397,1.5183674979247668,2.7550448345040706
2.9422668160201013,4.045332965642596,17.853673416843595
4.761020559955719,3.1387914602368987,22.415776013401963
1.6225373377980974,4.545651157387155,11.063233091198692
4.404782169323717,1.1598816996498629,7.663539343713904
4.892708327805689,1.264887559052286,9.283088840869397
1.0034358640633751,2.528254376565437,3.805411672381424
2.8160475147068404,2.642038035948015,11.160156967338526
4.04565434146968,3.042001658962214,18.46033082750768
3.1888569435938625,2.2397891535183065,10.713550791574608
2.1103337569343923,3.626739582707613,11.48044645349704
1.4183813943268393,3.5527295466135573,7.558688231987845
1.2530219443715094,4.984299160416496,9.36815433797154
3.929762953542823,3.893323968857219,22.94976044843312
4.693457136447801,4.726278882481165,33.273881024735644
2.804327370225557,3.849337454857876,16.19220357283849
4.253764763257347,4.067427936262488,25.95282244854289
4.512588590676737,3.11035496213809,21.05362847264868
3.4549721588821214,2.741540146065649,14.207917315671663
2.237571218862351,4.454266963073993,14.950109336555665
1.7172778564231472,3.5245319958977266,9.078901126215069
1.36028118528243,3.770379552394066,7.693164549742857
2.970229024218602,3.398494389741601,15.141460012581884
4.0490040269841945,2.692089853434254,16.350423986337876
1.2269550576635555,4.918092195701962,9.051417140358277
2.727043906846339,1.8028809320651256,7.374803190836474
1.769264516579248,1.928272659303198,5.11743659159258
2.6123070293361312,2.003604272171032,7.851044286300436
1.3445992985916804,2.7421295180728795,5.530598139972505
1.429576238238937,2.487005301830118,5.333045525805889
1.8874359160649017,2.816012704823782,7.972565278769215
4.791777073257747,2.071588325831102,14.88988416741881
2.902198547632524,3.102368422921969,13.505533696837713
4.383730703106392,3.3677205043677283,22.14476966171663
2.090530277839952,3.3849897192917155,10.614635247534435
3.3621044675657155,3.9765839416283577,20.054535953698178
3.148144359356688,4.105897724020998,19.388938139958253
2.056789990537777,3.372152935976359,10.403715607918128
2.68766653616602,2.977054678999432,12.001995355624867
1.5608599176169706,1.0350457864776428,2.423342221516929
2.020701342317501,2.725625361371757,8.261512239567798
3.926372122852367,1.9670085806272015,11.584811484579072
4.731950344653084,2.2334528854072566,15.85288222630394
2.636031862883768,3.762727997459685,14.878006339002845
1.338864119614379,4.594591107913582,9.22729976802716
3.3267845334136785,2.3054402438846737,11.504554419097486
3.339088837517394,4.143012420534456,20.75082979065378
2.209177215066412,2.8016751181492774,9.284095252550824
4.341107804691154,3.7318483450709774,24.30053396506709
1.55669144997225,4.478433017165257,10.45730758064187
2.8101607227736376,2.1922294455404043,9.24077562474821
2.4431238170369056,1.5811795262075736,5.79452603923328
2.686858821326439,3.2742929042380404,13.196344160037816
3.410582874155313,2.091066011858976,10.697630893161708
3.783320401947443,4.451258479600599,25.260805530321758
4.530119189772185,3.952972515924875,26.861154976549965
1.599134246425557,2.4677841900434188,5.919477316628978
3.5015354483515457,1.5400983700754995,8.089063555151698
1.939348127898194,4.542661282403678,13.214702480557774
1.352495380204784,1.755982134251416,3.5624365864457648
4.21668359881696,3.831489524230408,24.234268553792035
2.012800317967941,2.085229548887719,6.295726048556021
2.8140891339451097,1.7198258789475651,7.259614977335911
1.6260861163147324,4.420259593791977,10.781584133958198
1.0069386995973484,3.9117173477437848,5.908289368994273
2.3480324159370998,2.198171445379636,7.742066714308037
1.4778148544850804,4.62041987528037,10.24218768847115
2.447600905927892,3.148389037957877,11.558999792278714
1.280311875572242,1.2480357375582751,2.3968124639016324
2.620238744444265,1.3346398639312542,5.245612622028741
3.700853669606973,4.9994155930705215,27.75315831525804
4.532231109020401,2.652023552184978,18.02937546760132
4.286727378788433,2.561417674433629,16.470148910260853
3.437127284981476,4.963907525873744,25.592372995958307
1.432607585846105,1.2888526827453015,2.769630195508533
3.82431342692388,1.3940397589353068,7.996867451643034
1.4472971902365188,3.465142589934621,7.522636701271906
4.69655289704176,3.710045560890115,26.136637840733083
2.6564173964508324,1.4416775873930363,5.744546134836191
2.2624349369736114,1.7359136291838446,5.891087463351277
3.0093883572301565,4.709170485974494,21.25758424905528
1.0127003535497685,4.533896177956854,6.887217393562274
4.682415635387923,4.693680941718954,32.96664754354072
2.678935409869207,2.098913405707116,8.434280167196947
3.495137261980783,1.9638163290331163,10.295711440934936
1.7169544827987853,3.90275781128353,10.051286279041848
2.735227600919454,1.7122114590030004,7.024932061913361
4.431194995106031,4.355920800157022,28.95290167310108
3.5969564365257827,2.719264282936806,14.671612747686316
1.758900833755808,2.606570050900063,6.877047353656559
4.481405993219565,3.718793184587868,24.998133097434216
3.908048412843807,2.843381399390103,16.668108247494143
4.045846783119723,1.5751566486861417,9.559263689994705
3.7818426224492665,2.728949415273504,15.480685819784012
1.6829049568704648,3.414703759967719,8.619932825840833
4.578003722808134,4.986867372427344,34.2448460941842
2.1561122608264376,1.239463308132649,4.008633053263951
2.3722777649709728,4.855943294864838,17.27946945955161
1.1956763957894323,4.502483121977511,8.075269187083233
1.968609501849893,4.367157576048145,12.895841850426187
2.136966173339009,3.917347657635119,12.556859150362577
2.558083597432093,1.2168860534572747,4.669344379939392
2.30624422507986,3.012725479781059,10.422121109244024
3.205840144078831,1.773879792057348,8.530162572221483
2.730005183868234,2.3587533224583432,9.659113196666546
2.3770909831257643,3.8191993118068974,13.617876370284453
3.272646581912038,2.6094875181586,12.809895610265803
2.202214526619678,3.206673237379772,10.59267357822043
1.5649696349978757,2.083070784661047,4.889913788318605
1.3336825986493306,4.53116901288664,9.064711896038965
1.9100618369949185,3.963043122479176,11.35448613991898
3.000923520595886,1.2576497087308538,5.661165887401478
1.297714486066114,1.912102354862208,3.722044387118725
3.973568524297086,1.6515314073151015,9.843709825493036
1.6581100173070684,2.8036703565839,6.973190855217968
2.8476598829034607,2.826718403605631,12.074298897319004
2.797775591908274,4.758087740305037,19.968092615975145
1.645896615578884,2.8469439239563816,7.028663053774014
4.938400232323758,3.424868741346434,25.37005888191541
3.2788322497465963,3.4437729787105096,16.937330855102875
3.621166928652107,3.898535537880957,21.17587193992421
2.452175387125738,2.4464406028764354,8.998652148657971
3.855689738372541,2.122291942831561,12.274348898709558
1.463460142533775,1.608892028493761,3.5318240360114004
4.0179830539250325,2.4460321492968107,14.742173587845617
2.645768644597281,2.1511843612633235,8.537304197667797
4.413991662387682,3.0157095745522886,19.96697537738476
4.807744995027197,2.661506195419156,19.193764635390487
2.9329126381115995,1.4249872472921346,6.269044660096442
2.433327157808441,1.7753208717719002,6.479904736660084
4.685719396298046,4.841655727886165,34.0299602315306
3.527019234723393,4.937508803691092,26.12203278335185
4.6162952973189135,2.598358057854071,17.99218212483368
4.510015621443264,2.3421242787757985,15.844525626960584
3.04426069020964,2.7054222443101827,12.354015883158343
3.031146421366174,3.9396087083731928,17.91229625695263
4.579973219415178,1.7561039759288422,12.06436377039392
3.0114733191641108,4.628618618421221,20.908442210942635
3.4723137525139536,4.625238214905695,24.0904173934052
3.9539258810105977,2.5776748522073984,15.2879029664595
1.715214755495658,4.886179640807083,12.571271126872174
2.785285664395765,1.7848128868260922,7.456820620958304
3.33016602219672,2.976046821484036,14.866095008059023
4.552947793162005,3.2617364105410824,22.27577338837377
3.153592312612113,4.538776195896519,21.47017458006917
2.8860494040316085,2.036077874023725,8.814332002332177
3.050055737672019,1.9616001646549772,8.974484755836437
3.210761151421538,1.3081627957919115,6.300297426695486
3.0994680314559537,2.8656747087425387,13.323100722449023
1.329682258637917,3.725069406814604,7.429738053654371
4.158137160339491,4.92693325332348,30.73029637073505
2.421940599741316,1.6005703776806968,5.814729570672257
2.0872438519443945,2.0317406693956994,6.361107331412343
3.6891910325047865,2.9439338834502378,16.29110172466741
2.225189502820303,3.271147018181451,10.91838301055895
1.5528537893792589,3.805108472792392,8.863165666462184
4.27693945121963,4.5712494058394615,29.326435387798632
1.505439960798972,4.732217256902019,10.68610344258419
2.1053721687653533,1.8802074544837848,5.937804669262968
3.133710451804815,3.6751360499784056,17.27521837743299
4.717047844570223,2.824162710768857,19.982565941321752
2.492996166009055,2.5565772305834984,9.560305850926063
2.899419907912393,3.772809031477756,16.40843642192742
4.773276996213118,3.778328343844591,27.052511651720096
2.8453409791349857,1.9953212826736304,8.516054118197196
2.9684615160450085,4.767623101713315,21.228758550664665
4.753925525612317,2.627215250143772,18.73437845840464
3.8504730273414296,3.910563195371201,22.586277158236385
4.330990771672656,4.404204650109225,28.61185454427128
2.495487395760476,4.878938360037358,18.262993773248272
2.3892062859872016,1.99858242089436,7.162538524596485
3.13728627407866,2.362619882069235,11.11832239032173
2.389981595312582,3.1558784348202926,11.313737064396566
3.875757216321645,4.1528717755148055,24.143284128614987
4.227005812216284,4.4238872232541,28.049695507926657
1.3185548888908354,4.956217150034842,9.802566530374566
3.5456149221762034,3.1915479044093487,16.973999812070968
3.4481902439900898,4.371003454542681,22.60807720260157
1.481259240952196,4.436544775612973,9.857509420162357
2.032079770575192,2.1186456170699715,6.457885349198525
2.96577303344113,1.8573324894972192,8.2626399172274
4.483866554839416,1.5721901559748308,10.574236287334964
2.0875987701082117,4.015054923540365,12.572735580449676
3.7870656177393016,4.414691892744097,25.07809181988541
1.6177570927109572,1.1461103535893398,2.7811922303229264
3.5257014424422968,2.3885116471061942,12.6317684392388
4.681222108318734,2.3771780027191225,16.69214733260659
4.7114708594283705,1.1458282007374492,8.0978042665286
3.023569830461782,1.24672562959457,5.654343000758419
3.211933096073268,1.5158733152697867,7.303325506154003
4.740592301437188,2.2927484680946253,16.30347860547193
3.65390681540855,1.2613678690547676,6.913380980214862
1.1805776267260333,4.796924928781042,8.494713372004902
2.714545638373364,3.6561060749917207,14.887000198948703
4.299109625455194,1.0050626670130622,6.481311878912286
2.628601233113993,4.5770710581146,18.04694194111561
2.879679634336581,1.6796430162763594,7.255250680390048
3.39187149792059,1.543965887313408,7.855400830410034
4.743883124650663,4.475906497222319,31.849765949530827
1.4623754102442543,2.100053704092184,4.606600345585161
2.659233291187233,4.24286247446441,16.924141713037198
4.552360343920881,4.843654659382235,33.07509208652893
1.9904159229209109,4.673500474827728,13.95331464131332
2.4033097496557225,1.504737677307658,5.424526095821701
4.743714586274515,4.916813775622938,34.985941838127005
4.341853500387591,3.054682378532194,19.89447506670345
2.5872190050275448,2.0245368121470624,7.85688017514714
2.888989620850038,2.624602070047882,11.373672208844782
4.410155413821897,1.205864806606229,7.9770768077876335
1.6589492334810805,3.8942606103352815,9.690570981736922
3.983144932053132,1.1457476758591727,6.845518572765177
3.603326028498679,2.3674586783566847,12.796088215676589
2.7915909492067867,1.0451505623063864,4.376449275439338
2.525761766954649,2.115592409984897,8.015223635398948
1.83865622794029,3.6017332839839247,9.933524000965315
4.873384119130897,3.770370494062906,27.561695533508814
3.9172693451623215,1.9248510084239052,11.31023977395562
3.475993808382611,1.6791794933850954,8.755226283254462
4.90036270292798,3.553952654112204,26.123485551275024
4.812389320382442,3.884202754334405,28.038443779738436
2.9075509899353547,4.904637460875796,21.390725256965165
2.9931441584323144,3.694105290386216,16.585484505830113
1.0315160203819214,1.5412958271277009,2.3848070067450418
3.7899242947446425,1.4426680915848702,8.201404274325583
4.573864980477337,2.0593961633663747,14.129099988826267
2.2657526354682846,4.814456877981097,16.36255253945112
1.5085938361137887,4.903730725097069,11.096606918764856
2.364183193518521,2.327393110603498,8.253575515199374
4.818732197940733,1.9602756128768792,14.169064818911732
2.042410337804223,1.1716551869972962,3.589500999397827
3.732202527390279,4.14051386673556,23.17985447718743
3.2975664889660403,3.271097503196281,16.17999226302081
4.819657925584133,1.2258061145631736,8.861949232925838
2.336299091460729,3.284611373966018,11.510751853197576
3.1486548581985048,4.820307449408833,22.766226702887348
2.3596651081649584,2.878394842518871,10.188071816120624
4.384289885647551,4.839036326420289,31.82360703330833
3.626203511698912,1.2750046601396616,6.935139564046378
4.200540775731758,3.8541300356980406,24.28414555488317
2.826787467535816,2.6104133458468373,11.068625596692112
3.749787739867739,2.092788035928224,11.77126637889831
4.610858118741328,4.950053982126406,34.235994887543065
2.0509350149555505,2.581912937212055,7.9430034727424035
2.2624856263127686,1.423854410274326,4.832175205811559
3.896791374504689,2.314908451013552,13.531072927016426
3.007572313358302,2.695122613544628,12.158664230404035
3.4805365406344966,4.000936143268958,20.888106665089296
3.785266264398561,2.250525178669589,12.77825555399631
4.730523863440284,3.88387487335858,27.559144156558315
3.2311974181597787,2.6433587740570474,12.811821069004694
3.3193440672243097,1.2548055615658806,6.247697094455661
4.35870104943894,3.088916131413054,20.195492975428422
1.409765086558315,2.1374175490452965,4.519884954061656
2.5361321476305534,3.519449738486349,13.38868443561776
1.998135144336309,4.0667136948595495,12.188765333478944
1.9622319156927357,3.7462028096925857,11.026378073754886
1.9792013515622464,1.29877735861474,3.8558128553231055
3.1526645151441346,2.492239591310212,11.78579298414154
4.747355636827431,3.938089404830997,28.043266401532215
1.0301903138827249,3.2140111349804124,4.966564709952066
1.7770417503641005,2.331504115634045,6.2147702319411415
4.104621250060173,1.188385418005217,7.316808060008783
4.305241578380195,1.2238481519690314,7.903442924221257
4.352920823235584,2.965831639140955,19.36504545034138
1.2677168083690955,1.6603962758167552,3.1573684011095247
3.562511020071704,1.121884506138588,5.995088874549631
1.7822013646812858,2.2534070112810256,6.024037576031132
3.4583417950144675,2.291447069393276,11.886910756719276
2.016331160688937,3.0814719294174737,9.31990180810907
4.911675816721655,3.78207587267681,27.864495901249708
1.1017069944726807,1.5945548027593968,2.63509826890505
1.6703631571348678,2.508577824137452,6.285353961367127
2.8292299069751192,3.417235748121193,14.502218366653462
3.361087084057677,3.841613776063789,19.367997666999063
4.644527337553429,1.3582753717947709,9.46282064433954
4.701473836943492,3.3001998234892524,23.273704690230375
4.438776021904873,4.619381679193143,30.75660095044379
2.537087617833966,1.4384407033050612,5.474175146015479
4.237488418550807,1.39064370550432,8.839254894607704
3.3741478708226484,2.655218527338691,13.438649910883038
2.509462556142661,3.731360432639153,14.04556393377035
3.316483615758889,1.1192476356710437,5.567949668519836
1.8517357381688264,2.144969308799421,5.957874489568758
2.0941816152250805,3.0779206427473222,9.668587234744807
3.8584797860877855,2.608543954830941,15.097521181255017
1.5262656337017595,4.421916003820613,10.123527647620827
3.2195938218930764,2.8156612276022392,13.597928239398067
3.5550328270552125,3.5849254146299785,19.11679129733114
3.121367372655884,1.250612846469056,5.85543320218922
3.570362338441061,1.832966915222594,9.816534062578858
2.479175512563304,1.9270347216037835,7.166185940489015
1.6129950252938077,2.338180572544147,5.657210447628504
1.746608580001979,1.5045789923956132,3.941865866113365
2.508389891156476,3.806200954818721,14.321153998166109
1.2645289091012089,1.879473729717673,3.564973297686404
4.101661721580469,4.734335324905607,29.12796296893734
2.313907514896487,2.8025386448005207,9.727222846487614
3.813001130679144,4.056978213088184,23.20389377046885
1.6930115421517078,3.820774965482079,9.702924174788178
4.692853852223126,2.8085278352319247,19.77001600596602
4.430290110101218,3.752481269026663,24.936870981763334
3.141566728057393,2.2929620847439622,10.805240091193122
3.2662320851731867,4.40812886745295,21.59695791367945
3.241570605228226,2.067949863812593,10.055108237430924
4.041298597799896,3.552524941629404,21.535221097884104
4.172062749669014,2.183574126790371,13.66501241328473
4.314069735738719,4.101292155376775,26.53989054740034
3.1874939914354123,4.863167074564348,23.25197374428059
2.120311678915112,3.2441708577373127,10.317980037084723
3.307611766818542,3.098848878276358,15.374683520068984
3.827150581947259,4.01309004964817,23.038049878376626
2.6766214788002185,3.028914735474135,12.160887357636827
2.172457781609213,1.684078060400625,5.487882730732032
3.938258274604609,3.3649750611255262,19.87821131747363
4.451598308022894,2.251174646132485,15.031987868681114
4.822619183009575,2.356325955454334,17.045494131296152
4.310821571468995,3.966704161678487,25.64963080169918
4.493518693053964,4.723876697970854,31.840242369021105
3.833022152127275,1.080819543043535,6.214207876406923
4.452241577596746,2.044698709444061,13.655238911767889
4.446315439005433,3.014495752930696,20.10509851060809
3.4209435039548017,1.7115393579751936,8.782619172642315
4.729458657082192,2.3386420135956736,16.590766075524282
1.642236334750157,3.248153411696572,8.001353330296194
4.081909258658589,3.5113150288266235,21.499303989351667
3.121970163120367,3.4217207113107837,16.023764950864898
4.378831447924796,4.420581714548538,29.03547334467968
2.0625313045665914,3.041574700506031,9.410014552457168
