q,v,r,I
4.754405598870232,1.4427952853868122,1.6723091163624844,0.6528366349811415
1.4513868715470766,2.849098172336337,2.690342898668123,0.2446262734326017
3.424973504748573,1.54097055025735,4.753995824798672,0.1766903743105085
1.1479578544496696,4.010973004610398,1.5105588066994802,0.4851300508335042
2.996425270380478,4.991190601262426,2.988265405444018,0.7965417986351109
2.8783936113736805,1.2151608374342122,1.528645445665235,0.3641642521984257
4.452121123513784,1.734119621000418,1.6249012681158828,0.7562043605695413
1.732818624654776,2.781430045395255,3.5054653318888565,0.2188243786996772
1.1687760191152434,4.9611832125258575,1.1976034120041006,0.770590524872239
1.6953530670009238,3.053833863915083,4.166514710632795,0.1977665216086076
3.2612559689394747,2.5155364805560803,1.7106319148725473,0.7632715382465646
3.391997454858224,1.3308013510687386,1.0056442759440185,0.7144050181713297
4.796656339382489,3.056790755134025,2.143809448994363,1.0885246450539088
3.4695123046857805,3.653266748721388,2.679674809650978,0.7528142895409092
1.6913661951849246,3.464793284399073,4.811515269480927,0.1938443907720212
3.5222352028845894,4.155145282974196,3.2273811276361157,0.7217294769565654
4.633143171081306,2.1965170721040708,2.888656197642269,0.5607051944618872
2.323489569442942,3.375992929577067,3.87251451655112,0.3223809218354366
3.13313382826931,1.9010342169546748,2.1957416511319665,0.4317255694999297
2.75413308116115,2.9295402291607817,4.689306473003613,0.2738393796787673
1.5512167893895366,3.58754226679103,3.3646988977850274,0.263234888340363
4.95202934693001,2.6239435651170493,2.497151143786551,0.8281576197234433
2.117230422808805,3.939471109048633,3.4201464679960143,0.3881338070845844
4.378941868843892,3.1111561049912004,3.060568047170924,0.7084497876747878
2.0299528363134853,4.875044950646049,4.040430865256949,0.3898136330608046
4.796709128777955,3.76995247752618,4.793738883781232,0.6003783416472013
1.066461490438074,3.530811399299101,3.814797848734795,0.1570971478952151
3.184426961578904,1.3422318529059347,2.427003371412634,0.2802906336010425
2.9824746028832463,3.251991718337922,3.0604444799302404,0.5043845922316179
4.93922693879458,4.028909963100844,1.7351243876212492,1.8253075934554457
3.643099188199241,1.3691710268192203,3.420216779148552,0.2321107177012661
2.464526069035074,3.734489466925339,3.23784005250235,0.4524070830825524
2.400891738353136,4.4633846740896015,1.9424686896162269,0.8780171511532686
4.504511294448735,4.096851665834539,2.606266704692145,1.1269358522456925
3.2362226722682887,3.932404416761541,3.175218137888721,0.6378860964607075
1.4872562238330749,4.85699042918778,4.396626445545321,0.2614891097598894
4.318154427177833,4.427247639263221,2.974076877505679,1.0230572227678203
4.997096408271563,4.524887711570251,4.308740537244598,0.8352093040940709
1.3943303672453258,3.396464762685098,2.2585541095775814,0.3337201508633712
1.0311192828772997,3.1241886054666788,3.210268056224596,0.1597073806969293
3.3204780094283004,2.732863102886842,4.9445631472274965,0.2920859651973671
4.976979519299897,4.318176832775261,2.4416029760638644,1.4009136362720342
3.204065013315567,4.341686275331371,2.872966183261612,0.7706361471001574
2.939298140479847,4.5405086196954905,3.664468051777451,0.5796386500336286
1.1772174979644658,4.884058144635529,2.1034110443726144,0.4350443332371348
4.2740339753709655,3.75093879074303,4.82503958540951,0.5288070035146635
2.4454391474535293,2.803919757394844,1.9194912322438265,0.5685339975687447
1.3032020384701828,4.448493271528882,4.559881628635595,0.2023444288506191
3.698099681748591,1.192271212388241,2.7619820899644907,0.2540697409932983
4.50849991578435,1.0254258580722406,1.9026205029715,0.386726818115043
3.666489388969601,1.1393913916710634,1.3128099817496444,0.5064558919026835
3.426224486244456,4.673658491023302,1.2841879899512367,1.9845603813201185
1.836035467545357,2.127981871646254,1.1476746638529316,0.5418141310711612
2.823249001043493,1.200683869179325,3.542867113928853,0.1522800910286602
2.793942564405168,2.5852880571105703,2.5564603742105247,0.4496840463174744
3.5976079490817234,1.1448163045627946,4.65442852674308,0.1408326677822222
1.323008865266836,2.204418762375357,3.4389770212847224,0.1349732517010606
3.132146272678578,1.6483737881959175,3.985183912200804,0.2061909021147714
1.6496975886889294,3.196221791169381,3.762783078778284,0.2230243062055463
3.644994408919906,1.7343673246986429,3.617054327774156,0.2781653618625368
3.345743005196672,4.3079744311423305,3.303967738795555,0.6943045786467159
1.632285135972003,4.286478210437656,4.8206574441724666,0.2309992161856703
4.855938358301303,2.4741293716687447,1.4826401279552242,1.2896740211352635
4.346698475757609,4.909218652976053,2.64723008506335,1.2829222355058671
1.3528943087279477,4.187391045067272,1.2980843767130592,0.6945837177555017
3.766751038818645,1.3740485315023214,4.601667332039485,0.1790086023045353
2.92412873676736,4.037941765146828,4.404414048349281,0.4266664875000377
2.406535501233193,4.179941885306101,1.9512884639429005,0.8204671004218126
1.9152160004255747,4.993682806451188,2.9590411785483264,0.5144081456375889
2.390312188216766,2.4195672780207578,3.967655100069199,0.2319949584975308
3.327254968824744,3.6866449899969,3.0568921732598877,0.6386419063708478
1.2000179811857627,3.681847051231695,4.1071788486873775,0.1712103495100886
3.640713046772482,2.700093203903588,2.559062974376256,0.611370338083704
2.0115192117011707,3.755081504819852,3.290991419454224,0.3652892859238178
1.193955884730804,2.075773527003726,1.2945791171224164,0.3046911106531044
1.644042285174664,4.989373626579946,3.898926126644701,0.3348375346040503
2.56207665174739,3.747290806258585,3.4304429083327657,0.4454299880454811
4.5290243561396615,2.8912007160457818,3.791862221264064,0.5496047556459077
3.609111287138513,2.155253893986568,1.68913411403821,0.7329168573365471
4.884175666462081,1.6426649484926834,3.766649799349407,0.3390042582542155
3.943061901976293,3.388371699674144,3.464418559594205,0.6137823787267799
1.0611556888158842,2.5094951837253268,2.982776979806992,0.1420904279020031
2.755547189566351,3.744755480375481,1.6260682242510578,1.009979796658693
3.80536871855284,3.618195086371078,4.630126855018055,0.4732776164355707
4.564411399416101,1.408655747925068,3.267991649116596,0.3131330056139411
3.7905943104338222,4.775595187624308,3.5762668913221245,0.8056103216816901
3.540034522260829,1.125086787179978,2.141545747288607,0.295996310125365
1.0233230734502845,4.5610353497380025,2.662510745439835,0.2790004907474443
1.2353774268692623,4.981964775926227,4.7135289498898665,0.2078137441184362
4.541573329559288,4.0205295000541135,2.106370424285682,1.379669194275955
2.3329088053235187,1.9743552298943183,3.2012962192529857,0.2289904268889938
4.728281446933229,3.4864702692045557,2.6346754070635483,0.9958233372426276
4.105625449904943,1.115224717836849,4.342997277490082,0.1677924007406076
4.122747040565488,1.9027015759924013,3.0481526795619804,0.4095819237312266
3.999804211548266,3.832121572828078,2.5045284931713,0.9740296261111736
4.314851097521689,1.208436064573254,4.691154689409862,0.1769008292444795
4.34505768451711,3.010425366830571,2.7975699110825625,0.7441536129069103
2.6783915978577846,4.853304035650645,3.6183116477995214,0.5717757522247058
3.5235476943354307,4.719741205478135,4.125447438348972,0.6415749721348876
4.130614448456518,3.2978846261257764,3.815929245198207,0.5681590596362968
2.7761142448301555,1.6727465464090183,2.76419547321322,0.2673738050950313
2.04536494351333,4.196202076746243,4.204076777287439,0.3249201876216516
4.030344127328593,2.3794722255873566,2.1208710180065182,0.7196621196239813
4.174935260953718,2.9915281451653493,1.4686969910411931,1.3534143132664818
2.2049091044694293,3.924602051766111,3.3767857485762622,0.4078523252971817
4.478758323315146,1.533666601737301,4.92186359674338,0.2221156433353129
2.4911689726570216,4.413207039631071,2.846971433477737,0.6146027662037575
4.0691176211196165,4.652077585298374,2.951722978897287,1.0206849899636945
3.2836507015896728,1.4034346306248398,4.068351936040131,0.1802813320962405
2.7787812117164563,3.871969281667496,1.5210208301963035,1.1258258776456525
4.965670236539317,2.3654405935398684,3.716504500521376,0.5030085757434105
2.3217988209959994,4.788096315907254,4.980238112371941,0.3552691430535455
1.1676371790476878,2.88754580552551,2.6274783582950554,0.2042291742187125
3.691873543166732,1.5705925442305206,1.5682934914857158,0.5884412912877718
1.9207871858301075,2.651197480201754,1.8471602191296173,0.4387699664850027
3.319148276887941,3.873455643150645,1.1246460530883624,1.819405525673006
2.4796025030419564,3.8415273243615697,2.2918933903627248,0.6614723760658494
3.7769492654340375,3.0336824339233446,4.563241520726365,0.3996298722077235
3.483875847410896,4.68410776901461,2.190036350534543,1.1859280921106887
3.458874384505557,1.3613752096235232,3.705433681811968,0.2022524144248009
2.1039921781655555,4.579210945206073,2.727025931946157,0.5622968297443663
2.901856123737661,3.349476144171653,4.8641409249200525,0.3180290176005423
1.1108917001419436,2.784406323286868,2.0041256925873494,0.2456402379193515
4.126677633577809,4.839928710146898,1.402691411536662,2.266196177326566
3.392980467605684,2.2916304457762826,3.9715907533574586,0.3115886171434115
1.485946085761618,3.2619197526106127,3.480193911743806,0.2216629014676572
2.682420036798098,2.2791800074128807,4.553481862193406,0.2136888844215052
3.31532553749007,2.7633182674925605,4.019869907078039,0.3627147528257501
4.263100478995942,3.6861918854892526,1.128725192370188,2.2158248110771868
2.9517378997080264,2.2211903078284383,4.135877527045612,0.2522992869844053
1.3862308435034645,3.70736861349384,4.86784050729603,0.1680293385704159
1.656790196199296,4.128439288461193,2.7214443486659365,0.4000129876591554
3.192867199813523,1.11625652332119,4.4848964318037865,0.1264772978516113
2.546773745396083,3.3761265025028164,2.381207995782369,0.5746876637879076
3.4495287471087983,2.568542920450514,2.5107283269577803,0.5616516058188914
4.302886444993269,4.42187495549253,4.945156830974856,0.6123594219773606
4.72303936193932,1.6186978585575005,4.289899007123165,0.2836353917186666
3.5827632575547206,3.628939528849757,4.678443324545618,0.4422996564115234
4.383906968072021,2.263616123006344,4.707672864605453,0.335488751478445
3.992128760581771,3.381246381316608,4.707113596340058,0.4564012345371074
1.1191684145238043,3.23970779550243,2.327575308038256,0.2479234895836537
3.943247549955317,4.574705243373223,4.98716640942919,0.5756830345278144
1.7004372644718453,4.4514825172543695,3.4431265520976644,0.3498907264422167
4.175617049136848,4.674766885838153,4.737158579899818,0.6558172405567865
4.69292242880875,4.868627888836095,4.333811032411925,0.8390737198022177
2.496389621367593,4.1519999730756085,1.907655422005892,0.8647486859962766
4.497005351318409,1.6195198973210123,4.183476289937034,0.2770719186931293
1.986171646462715,1.7837507967971011,2.281342560867372,0.247161366020385
2.1912999334006167,4.437619905343869,3.1865228489802853,0.485685369432188
2.219482186641489,4.652393326672823,4.674096748749955,0.3516013403110955
2.9229595322707778,2.2341862689319205,4.340734655311183,0.2394413067596273
1.4360533855888384,4.857860331941835,2.977526559455466,0.3728894506996929
1.8229172210654885,1.297455160772966,4.598809103691284,0.081852896980843
3.8232441754027806,4.206340871354351,3.2509664521573534,0.7873070551803356
4.140342399344595,4.100677022468135,3.1689123797089,0.8527107208711814
2.301354250171557,4.376065361121613,1.3118538535338748,1.2218051505364214
3.934099952384891,2.850139998991283,2.6889612882099327,0.6636623255268083
4.948852405023668,3.274550979325749,2.716222477658583,0.9495351594317668
4.4872666948887705,1.6570355848986766,3.776170564089821,0.3133879158392443
3.4790438269404413,3.9117602540810914,4.97934393302512,0.4349908645268649
4.756127567660942,4.727514576495409,1.2554131786874645,2.850491954415239
2.25668659537712,4.002861781113642,3.937609647280299,0.3651146966894052
3.793675328452095,4.254772610990744,1.9716210059582424,1.3029663809614638
1.0391304356157236,1.0393640455526936,1.992332634338648,0.0862771990501201
1.0030525130218924,1.0884823857095136,3.819837211665778,0.0454904624984476
3.869206510599647,3.732619136745985,1.1624420973190794,1.9773538347778017
2.095051658118797,4.768850006139239,3.685777087470956,0.4314191953593746
1.6396108766791837,3.868874107609165,2.1060044963280595,0.4793869708844051
3.318266571998229,3.148431004368019,4.675054077136866,0.3556632112286652
4.861544458118297,2.101290806186737,3.288331232474394,0.4944302073685632
3.1316239437591853,3.615335526258401,1.4169389043002516,1.2717074651407323
2.629018408945168,4.550037012778946,1.0332143174704949,1.8426305725638144
3.276744118326444,4.867751093676903,3.3328111592547023,0.7616936174368651
3.092819785249036,4.105455141926155,2.891587031070843,0.6988754574461626
2.93798855259846,2.313977790254235,3.165185208554764,0.3418458324549392
2.550768767464566,2.145953099317584,3.7473855261790727,0.2324786490975571
1.6137664811114432,1.1409554717406971,3.075171250603987,0.0952928271800153
1.5304402106414812,4.127747290519826,3.943590263289069,0.254951642817562
3.843139930021196,1.85393863083931,4.203665842487708,0.2697574809239985
2.6305967151876555,1.1212674387825046,3.1171416140472363,0.1506007319573122
2.2932699155083704,4.827867398396272,1.858948383013021,0.9479017121618832
4.991625659679528,1.31987008051996,3.2839159592695646,0.3193017435970052
3.894999256758806,3.7772219115914,2.46530067510277,0.9497955194052092
3.609386087100756,3.9700893386605336,3.0377028285687158,0.750772688931033
3.2961655382271204,1.2637528240198068,3.135848128098646,0.2114152270791734
4.989777476246837,4.35773027463521,2.8668460426564435,1.2071390100504478
2.020968602363976,1.9458965250485445,1.0059348631164695,0.6221993894528544
4.249142474447358,3.645953286034849,2.581299394981591,0.9551996293503768
3.006536894656743,2.7531074174712904,4.627186821606903,0.2847034903190376
2.6404947921769155,2.084223556361397,3.257140286800626,0.2689139195045161
1.752403803135044,2.356539713189701,1.4407498409228214,0.4561844752559316
4.689095003479049,2.4618145051443685,2.6502338893321244,0.6932346893554843
3.5932781294465683,2.09293622588206,4.572841283442339,0.2617464697234544
4.544458169416396,2.106460935664942,2.7881048882099444,0.5464451095261353
1.3098034384501478,1.709823357980688,3.206640411499015,0.111154549306032
3.040699808430825,3.1695659792334845,4.871183650301955,0.3148900745319583
4.7214075629897865,3.1842511467425227,3.273524858072623,0.7309426337216701
3.7963356653881233,1.0370763453764908,2.6158279162482154,0.23954455027579
3.1733188514928545,3.180546350587338,3.557189807154886,0.4515735885333923
1.272891018131383,2.305015976402513,4.384946241859159,0.1064929898139941
2.783502147295125,3.6381457157207353,3.4532938982385275,0.466721965341222
3.8595126576057583,3.0488984912706854,3.81959728184189,0.4903181740131471
4.896750441181144,1.5598665585449174,4.3320908710779005,0.2806195942358361
1.2091440656673609,3.7910984692346825,3.0076281201002715,0.2425711284667242
3.014407683847987,1.6803652056588012,2.841025865805462,0.2837596320656348
2.7718182048035804,3.5311924884203583,1.267519428076595,1.2289993173880631
1.819431014921998,2.5937561022871662,3.793753904001496,0.197977440714046
3.310602002416568,2.9609718280158246,3.442219848272014,0.4532343071077173
2.895023067240344,1.7622152403696467,3.272322581305912,0.2481275593449056
3.174075580066404,3.393145229148576,1.7153450167734317,0.9992826761750336
1.9023065383084543,3.2107888672052565,4.928365901503146,0.1972465594558607
1.094265848896188,4.716764282810334,1.6389042122505053,0.5012259860334635
1.923336118214547,1.8050909373711843,1.517509695722945,0.3641186552555036
4.540269477560809,2.281651102285206,1.9498551046786023,0.8455682302463398
4.730619550947878,4.927790400812592,3.5247532151793517,1.0525958800846091
2.222386734314394,3.117826250393584,2.6922401143964594,0.4096169183884661
4.115909396984252,3.123081912583796,4.974337888162859,0.411276628744942
1.4043840515987358,2.5112603725986475,2.013201726425118,0.2788113632909011
1.7318656967384287,4.181898049775521,4.038607380851957,0.2854145757201716
4.753830139543121,2.030305291933274,3.856976599072576,0.3982704952130332
4.419233461186743,4.158763709373145,3.5858856458000905,0.8157083099838526
4.465506743223727,2.752407965597623,1.753039602227894,1.115865781662731
3.478560507073792,2.2557001854771217,3.985371808201065,0.3133518221962764
4.2177370610960265,3.300754611311114,1.7601637637742686,1.258808874899114
3.565867797662285,2.5790415076712776,3.4309983831818065,0.4266022954973754
4.735381416782667,2.384355211080524,4.992582836504575,0.3599322597180392
3.4964789613265057,4.166465830523931,1.679497371297502,1.3805099688812423
4.775962860602793,1.5446837559934172,1.3381007577815751,0.8774691073819976
2.941766907939564,4.62033663299937,1.864222069290528,1.160391032372468
3.753694903266443,3.713078218273479,2.954823285530581,0.7507263982509609
2.707160131673998,1.7098921014110928,3.826675658953064,0.1925223390352813
4.505239877934425,1.8091848609967276,3.103126050790305,0.4180435999488782
3.646514202041531,1.0832528781821755,3.5820763083979856,0.1755064409196382
2.3247741505587203,4.56502622025938,3.3994409493871527,0.4968630196326298
3.15675139716387,3.0150828482928564,1.9461859730130096,0.7783508877249388
2.9509124418522505,2.6659972478986647,2.9630984462154237,0.4225616416962963
4.226334610410141,2.962324722268017,3.419649740837483,0.582686622430566
1.7376548817588953,2.585351410312327,1.512637985321053,0.4726810989612506
4.063257239512037,3.4715296483784046,2.7074506135989527,0.8291913915094834
4.195726858964962,2.479361682706618,3.2029230987619663,0.516916878633001
3.9742122125835806,3.1068884917067434,2.899745535537606,0.6776991847248033
4.072939090354551,3.863308964637512,3.622068537280821,0.6914023081367171
3.3692249933958807,2.577463974390725,4.624436623092448,0.2988710967050014
1.846359869388377,2.064425283488155,2.88088284642444,0.2105765739436225
4.119960968971766,3.6515465003428864,2.6966491188744817,0.8879032139541582
3.8921773717494,2.283872780100937,3.0901196032017944,0.4578354052506098
3.770411208770871,4.2092509026649125,3.117883177064461,0.8101283390320787
3.559878567078499,2.051653086819888,2.595844496435834,0.4477963721640755
1.1368565066632317,1.7664195754009495,4.673364493386419,0.0683895896193027
2.313442004623957,4.32408610432624,1.5748396373177616,1.0109664530911722
4.114077335252155,4.683738776713929,3.264681061276644,0.9393868759145416
3.83867437059036,3.840175331631895,1.0073089409031826,2.329108763338926
3.154696804843291,2.7816640696183703,2.950955631651221,0.4732817504403146
3.7161827006655246,3.439105916255079,2.1268210883119574,0.9563828558295432
3.480206139081955,1.0968712595620236,4.71601641318572,0.1288265717197984
4.572932592939405,1.364939311075878,4.286411456627943,0.2317578302172965
4.629001922007202,4.181930344566041,1.981109787596237,1.555162387183496
4.295785408425635,1.4550662096769806,3.948596770385514,0.2519432222955963
1.0899998461336882,3.836801809002778,4.838431956173903,0.1375660592644192
1.803753182450094,1.8694449884360969,4.8721668539169904,0.1101508312639309
1.279213801694826,2.000715689752208,3.5126149357377074,0.1159626422596736
2.8093893230026645,3.888701890356005,4.706127190106232,0.3694647844985507
2.7282638883691077,3.4720160885924645,1.5428154086341004,0.9771793203353444
2.361834837415689,2.164883420907093,3.005784580441075,0.2707361932969865
1.7277261726407942,3.2613480214402237,4.533804825311707,0.1978014034893253
4.011696783569548,1.537767180831508,4.380138094369372,0.2241563348610393
4.415359224174824,1.4525101217601253,2.760469756197553,0.3697620605797433
1.8443987378397704,2.9610018502948727,3.876142030812986,0.2242404439373859
3.991944973065049,1.5612834651536305,1.7154865117760818,0.578228016430221
3.395982027609554,2.370828253671916,4.446253796745376,0.2881982636683948
1.8978694135981944,3.659826176791162,4.748594554312364,0.2327993842614597
3.601574340039153,1.7501895023171228,1.1220065842466536,0.8941331244180039
2.1921773178326496,2.982783557138312,3.4108423933212624,0.3051096190385823
3.585778410405553,4.974911050237811,4.373372397412183,0.649190925022185
2.5532102125601583,4.03980865278233,3.094999238721164,0.5304041984040114
4.200319343207793,1.9056026144720888,3.71718928733292,0.3427047351260945
3.3927053327327243,3.7727344840008814,1.2961555686915711,1.5716845525276872
1.4752903856236803,2.156590264350656,2.173372088554769,0.2329867368216513
2.474736528442727,1.182337226064654,1.180432859003719,0.3945019678272079
2.55678071047838,4.012224570004772,4.909997441166535,0.3325198532001217
1.3609040801030037,2.7548303194042454,4.180971315866389,0.14271358435334
1.5214677563286862,2.755390117102285,3.400407873409427,0.1962162484328407
4.979106296791459,3.095147060832577,2.034503910210363,1.2055751551687992
4.604425108209611,1.018897659718326,3.2343071308881948,0.2308579588940892
2.355167239261557,2.648873772797478,2.2970477526555326,0.4322481297188198
3.52639674473515,4.03021973962358,3.616027674176753,0.6255302028495714
