m,g,z,U
4.661543542717328,2.1489392832780614,2.1869072729464016,21.907068143149164
2.351070478861568,2.618035364227941,4.910943389350872,30.22776831469074
3.715225923099131,3.8949145537743,3.4869113231870603,50.45730678007976
1.6288702182084829,4.570384632061959,3.113783906345796,23.1807617449318
2.3645466333459053,1.9159987835237435,2.207107969726905,9.99923307352234
3.475155941679921,1.1881303354362918,3.601807285346462,14.871639670349408
1.483019431828795,2.888067494047068,2.5453567173894265,10.90191608695529
4.544754405980343,1.426147177611112,1.735101282903333,11.24603930474788
2.5603980305091385,4.37452607477657,3.893702164316165,43.61151990587052
4.823179932515807,4.514548451055193,2.0852275028442024,45.40474349996273
1.27140973776921,4.01835373176878,1.885696078013836,9.633972355860822
3.554905681001764,3.367785316188843,1.985036417359729,23.765171912960973
3.584077188291211,4.389138019476248,3.933323542067445,61.87514981751194
1.8711908078197896,1.6441814970220188,2.039109534234874,6.273478112611931
1.180740829734118,3.9702822291392064,3.6709905592184864,17.20914242112686
2.695089181228673,3.189098925457057,4.006355186254698,34.43424627601624
1.8996596391511584,4.035248425538969,2.4548890892559427,18.81819428706327
4.761025234696332,4.464692948429464,1.2030183283216034,25.571978094807683
3.019479979917288,2.274285316904024,4.414180388760547,30.312878509310377
1.8514311419476115,2.1264710851377138,4.938676434490784,19.44364216302234
1.041420563741562,4.962647231626709,1.505501049544621,7.780734856503176
4.054636072563483,4.476891557250767,3.7619433852169575,68.28742081476139
2.172400736636088,4.859315449691549,4.486881494750897,47.365228148548425
2.2065353823282976,4.321391266172567,2.491026595415211,23.75269269500364
4.208474509979323,2.8037304393498768,4.534941261840032,53.50971329720238
4.732589010122813,1.9707832836347663,1.7902931815065672,16.697898560676524
2.829299262260516,4.886824629325215,3.041201272202846,42.04852866540778
2.349337319749195,1.7680454206403478,1.5255342929481497,6.33666532319302
4.580369352370568,4.64682961783329,3.102547996048936,66.03523954558469
2.985695430172099,3.3808434463497687,3.0748476779393696,31.0380315811772
4.9984163768902246,2.1950702508098034,2.403560951935273,26.371570536008974
2.437295696774561,1.429485318434367,4.674020593795211,16.284654263147328
3.837117327801229,1.6737837827376087,1.2112002628780392,7.77893944848189
4.753874439410724,2.9887252951339294,3.80366245341153,54.04253041929044
2.446480750897624,1.6230017318188756,4.451232502826055,17.674252933376362
1.151921443940664,4.898273506269876,3.880477456031492,21.89530801628021
1.0946062352097634,3.643069615769489,2.589483570513156,10.326152816654512
2.700119812736248,3.348982313545538,1.1480386055164051,10.381315311217042
4.06822141964359,4.773884989013353,1.331001130170975,25.84966732286912
3.804603665905251,4.404754744632346,3.1083715777652285,52.09116654857397
4.559657382278985,2.7967746981518014,3.2582040493586177,41.54970757759354
1.4926699234773977,2.6913408647152552,2.306023255203617,9.263949318070813
2.9732741151815247,2.348130987924688,2.185097404783099,15.255557076558812
4.3606157905630845,3.5413199178856094,1.1630154707511755,17.95967515309738
2.313039788905805,2.8253555004934787,1.6139888189388296,10.547674670358443
2.6063102938383427,1.3675148620366278,1.7356676718618709,6.186211282127589
1.3000435550292666,2.820979845206443,4.054995590980109,14.87127731355207
4.789567905755872,3.183090006489435,2.445420313746381,37.28196287111246
2.424947252617003,1.3148657398783192,2.3286271820060778,7.42478134509969
4.810094577932265,1.6653605488665395,1.8459691816041608,14.787213191817653
4.455336130844568,4.968077506701942,2.3100091500861413,51.1307940821607
4.851795198376115,1.5077834994705808,1.410888073650916,10.321290671897964
3.667015753824501,1.9616461092958195,3.424962847263083,24.637083858769188
4.722804459502818,2.875499837915069,1.34282507032289,18.236133084741518
4.323524317816135,1.8950715214488083,2.8438071571842016,23.300414887088984
4.663972061903117,3.2158037798744274,4.75014696337306,71.24469440125439
2.2930949579875914,2.285147388947216,4.028317855251704,21.108627082753586
1.931138461711059,3.4677939890156826,2.4336213224352288,16.297451786369596
2.2583440580725838,1.0025964706775,1.757223971846706,3.978720192122081
2.659153493514157,2.6418374846515995,2.602385597280532,18.28189252264032
2.597122438794848,1.3072275544157017,1.3585053649236838,4.6121664883458005
4.264913869048287,2.580696479491727,2.1281911826837674,23.423826027203813
4.612397539411656,3.9841054899287167,4.243488289678899,77.97952202219015
2.623039202258409,1.7154836889115137,1.5725871249854295,7.076297613722435
4.085481578163949,3.17586360688439,3.11733448764893,40.44720381114981
3.71512042447,3.770857546795908,3.733935806637166,52.30941575175868
3.0467936043103983,2.922275837005336,4.590793614005497,40.87445840461031
3.52699132614922,4.290272681115301,2.8360371543759886,42.91421806679335
2.8346929317830813,3.1968768656651263,1.4543601130163348,13.179650229902462
3.574096127388877,1.583097471329899,4.834395561371611,27.35369918852225
3.374506285652788,2.891231120699891,4.08418981055712,39.847306360320296
2.8964012151844667,3.067580542533985,1.9135220437254143,17.001536222451723
4.682599434622391,2.632877398030489,2.128068556018721,26.23634054576092
3.5456081342044588,4.889524485129062,1.1749691797968076,20.369662590113723
1.4345661059987205,1.4037074413280588,4.451468817368282,8.963972249264941
2.9141427229415826,1.855378507612932,3.975346709042914,21.494054760193794
2.934869993601464,3.184749744634939,2.606882128123831,24.366074860180653
4.571041610523551,1.7653135708283316,1.092125101241908,8.812708874540032
1.704924311207756,1.3481167980374558,1.264201536967994,2.90568771864345
4.695712601591476,2.99732932134644,4.119420974028579,57.97919035207022
1.952275831822416,3.4164211515254848,4.345706779534943,28.98497963111061
1.4373614783459328,3.3191901332890725,1.894984017943553,9.040733841507068
4.586278096587347,4.433473892970049,1.5832550554602882,32.1925533593264
3.928269061772166,2.3453804766673416,4.611894158529855,42.490697876139066
2.194489794476832,1.6882224229903726,2.16762360560533,8.030583490618262
1.078156145307417,4.021432997958801,4.112428245774432,17.83038962033838
1.7649893459354635,3.1467192164741444,4.721998536946542,26.22562993504561
4.308220370170899,2.283470159429556,3.4286399079145475,33.729905640554186
1.6407935475247548,4.41067912981438,1.54333683424849,11.1691500545512
2.397464838208668,3.7534152320970873,2.829709861887636,25.46365648895201
3.8028229108482265,2.355105489609026,4.97214356231453,44.53076194271414
2.257298155372552,3.1967580653381145,4.312555563014204,31.11955655722442
4.243959643663144,2.7224961441372635,4.814074385295131,55.62260382818806
2.0132557334579104,1.731260853308885,4.908024052580596,17.10677471255375
3.950140938735313,4.257175524930318,3.0619810295251355,51.49163044342571
4.740726487919481,2.13895484006222,1.639948534474407,16.62940591074857
3.081348771245489,3.987932700998324,1.5469515574592263,19.009267961675803
3.74187527872003,2.268383471103138,1.946166215152362,16.519074468112798
2.4257134898515105,3.834547238232542,3.7679723055543146,35.047843245293755
4.159039598891376,3.2393720743345367,2.921085833510906,39.35484514336265
1.6069100713052884,2.0457687830664693,3.373700587073904,11.09059015964389
1.3130514547830363,4.587562866420306,4.797921672961669,28.90127002792716
2.4026728163996456,4.388109515190367,3.662749070183384,38.61706467121515
1.4884692632080705,4.790707312034614,2.020066080233609,14.404728783929093
3.714664790942542,2.616257132346842,1.804605786489576,17.538094276517054
3.4120851816227544,2.373774710053171,1.999043216903547,16.191293540093856
1.131356739384917,4.780733771769938,4.350780049071612,23.532130931156384
2.532630611780033,2.8819698959624334,2.496540853048504,18.2221647587034
4.762359188155438,2.9105918306977934,1.6223181476092337,22.487412173369037
1.7913626647362593,3.8183738647178274,1.3548756162711908,9.267474380411812
2.995053541583799,1.1541649377184835,1.607192531416988,5.555720295212215
2.662052708280138,4.408393844814606,2.5893666555338246,30.387193308085276
3.13758627682617,2.064054262216107,3.0210368442186244,19.564682706769133
4.728803229410138,3.717969737115138,3.8337154243883647,67.4026490675472
2.290623451825767,1.9738209115601155,1.285923055588729,5.814018796800761
1.8656592821081128,4.549701251878239,4.704420609966813,39.9320271333092
1.6069274169778294,2.197125040095119,2.646184821087111,9.342674284712777
1.5946686707513384,1.5752389385005023,3.4136325995395023,8.574991100625187
1.581393272599763,1.5508082622252353,4.059601526185629,9.955920044853036
4.576691831537011,4.732968038476319,2.025812747070731,43.881810912768806
2.607810485865903,3.78263264056804,3.626747416346217,35.77564755260968
2.595147458210452,1.652211396286165,2.001689056736691,8.582706633963593
4.137882960698656,3.186214522238017,2.8612033543284907,37.722627996216765
2.9215191757105488,3.245636931248821,2.809587849222736,26.641047302828184
4.540654223024038,1.4970370429543682,1.624792393233534,11.044571090341524
4.386929221452441,2.508396941395385,1.7589027416720842,19.35524691450096
3.9923530661298665,3.580114489535513,1.464148518037569,20.927193451301207
2.947496333492801,3.454571659673405,1.3775368090776263,14.026544434124624
4.30070116133513,4.688352946316975,3.5279423182424776,71.13462405321823
1.085259895499115,1.406348762183538,1.9143154190541227,2.921731394611386
2.2752454282779886,3.967972252876661,4.621201315488576,41.72071717210888
4.478071800383922,4.7952424161262215,2.8424178829692117,61.03648940911223
2.214430415434956,1.271430786971258,4.684034059998268,13.1878745028733
4.7135693505740495,3.451786946955612,4.906420641074363,79.8286274266051
1.6556318025277856,4.715376080155035,2.6757858118973847,20.889663428619468
1.5831446247558565,4.792866148623194,3.5922685252179773,27.257416122802923
4.992890038926541,3.372489937181413,1.1644073468276264,19.60683982349776
3.214779039382909,1.0341660269713415,4.154088959724913,13.81074757493645
3.6333219378775854,4.644263812258256,4.311548502967561,72.75352471431782
2.239416203181871,1.1889271714747705,1.3190420894312265,3.5119532197641226
2.447171275574961,3.4603936256644414,3.670500565768339,31.082444369242243
4.307521130758449,1.70517932968739,3.569076924686591,26.215212623081616
1.9105097460708595,4.052050233807828,4.130230278208212,31.97410113773812
2.4244641877264272,2.921564072383332,4.877689263773608,34.549782562026216
4.592456251208477,1.8507415835357923,2.3248525378336087,19.75996733235803
3.7504051834902814,4.817054605339504,2.3677075802257352,42.77478390817928
4.619113990969806,2.656290234358794,2.341811526641506,28.73334218412392
4.62151572788263,4.107253296951425,4.355345146556244,82.67201049888901
3.956866858150597,3.448647297388736,2.459315561152187,33.559422221588115
2.793644310902158,1.8060122788047737,4.966679745862723,25.058667098774603
3.317818725735345,3.42296703983271,2.0069288947535235,22.7922582467244
3.8284463000229256,1.3713584287706544,2.989631483182292,15.69607981015479
2.0609867570813303,3.4027409323157407,3.142479974781192,22.038224630801963
1.2392210316674657,3.5582489207124186,3.4414057456562515,15.174730305566252
1.9967643886388475,1.5807226971214026,2.7785007097799497,8.769867340107387
3.1430629640219787,3.0640473847296947,3.2697051919597486,31.48887575867401
1.9201278279944776,2.720655067105285,3.5768642509451425,18.68555853658448
2.9301555079311634,3.470895968726569,3.910175772854709,39.76752357276278
1.6427303449805009,2.6979352643883074,3.1812123214749306,14.099069790464808
4.319847303236951,2.4072345733661176,3.232046316417823,33.609680480145144
1.2685294606708957,2.065208320058024,3.3834317935363414,8.863838811708963
3.4863129660027488,4.77749956447601,3.587630374096449,59.755064495205445
4.955110314560731,3.4868258753096897,1.5968605644346137,27.589929042258373
3.4898710302170284,4.988022152094347,2.9897404948082973,52.044069129318245
3.25107220008931,1.7984268035018447,2.156153757216983,12.606632959605044
3.0378201067411834,4.779896081515483,4.917890786487076,71.41005820906254
2.41990108100581,2.5361519117508484,3.896705703342049,23.91500545755529
4.843804472008338,1.2788466638186766,2.3045801494100773,14.275682993725884
1.904317575844625,3.947470736374988,4.326736971221423,32.52511115815631
4.012691472716085,2.385977509858856,3.924610670268009,37.5749745435665
1.6732699899447927,2.295854708922034,4.316083632834869,16.58060121776193
3.1055339455436832,2.5914860915169085,2.188857725091112,17.615813209177247
2.47026686400511,3.295220692222463,4.506798775173439,36.685677721437614
2.350290542710662,4.957498889982441,2.8087371854852488,32.726177583545784
2.055104337804381,4.884713640972453,3.8253381799227446,38.40102528797715
4.328673480527232,2.6468859375796603,3.27660176591713,37.54168099798618
4.5519955017309215,3.135550692332718,1.4097997998191207,20.1220903724828
1.97711613795772,1.0310592995001169,4.259279587156133,8.682643576934955
1.2233973987898383,3.891529097289837,4.485789591043611,21.35633544200222
4.004902565255265,3.094283310759655,4.226811703676089,52.37993206975764
3.049670140164275,4.838322188270322,4.583421766423242,67.62970225838133
4.227845398780863,3.5054349925634853,4.281412290771884,63.452401999968174
4.054819732851925,2.032074667966849,2.049342298381947,16.885958486020513
2.196387673405716,1.06353825827425,3.747803988573366,8.754653946480405
4.651229549656054,2.2674786344449487,1.816716594628894,19.16011715883222
1.587990579223788,1.0615957128904934,3.919205641674917,6.607012512341982
3.9835685060353305,1.9172079092327792,2.53559306023764,19.3651585296692
2.3612738471967023,3.446765971393733,2.99445378733895,24.371135752396757
1.108807815900987,3.798185357884988,3.0179061535550127,12.70978383986482
4.083330924764346,4.904442771744025,2.235981961740091,44.77880966456638
1.587993915449116,2.388767952567828,3.639293176552655,13.805109037716235
3.003690685462977,2.466536630424868,3.0741179046042006,22.77525759742706
2.45252861929068,1.1761394370962934,4.5191287350601295,13.035497469156292
3.5021547247400195,4.381778201278587,3.776082422374847,57.94649673605139
1.152723307227189,1.9879988642466344,1.0396851827813745,2.3825556914676618
4.217915696992211,1.2562106276380391,4.459841490492531,23.63087386471703
1.1548580720515158,4.879663691798918,3.733033221010929,21.036833050576945
4.123997403713968,4.209420996909789,4.746777952717904,82.40236241142875
1.7013268008329034,2.1534865897928306,1.8083583748135008,6.625435294480559
1.4177580246492938,4.276584219704528,2.741725990026646,16.6235277283184
1.2509705557048894,4.351911433408583,1.096450540667337,5.969200712728654
3.935373910181953,4.340286516582433,2.2471818175485785,38.383326831173385
2.2531811026751574,4.90400408787016,2.9065399881398606,32.11613139489135
2.224220262341286,4.160893322790232,4.115830986885175,38.09095899458773
1.4322468644397794,1.5223069989603872,4.243236619913747,9.2516112314096
4.160430634243605,3.369966581544986,1.790996869744915,25.11069346642678
4.910296345245667,3.874469715137725,1.6733096049569205,31.83437133907171
3.8565941692625394,2.6326585424242364,3.0412828452050014,30.878435426478813
3.2942594596533894,3.1588108917943343,2.900761786418881,30.18516082428919
3.365599749157694,3.683335697395164,4.177388930482627,51.785560390355926
1.525837499931674,1.9332322426245847,2.367157587696665,6.982637314096951
2.513238836949974,2.9755491957320963,1.875465727689937,14.025231210397935
4.123590721921859,4.248319553802219,3.6935632947866224,64.70506472143262
1.234238669711096,3.8448350174473727,2.89608444919576,13.74320673856474
3.7416521910486416,4.3377653303702886,2.129253615584492,34.55865737066334
1.3851804343418643,2.3991653847289776,3.713652415297028,12.341495470868376
3.339724264909798,1.1055139349812793,3.132244061483146,11.56459499004808
1.879945911941502,4.674471018193449,1.6875726093033787,14.82997072202724
2.713371019029877,1.1360977075124614,4.6583837992443335,14.360188220988924
4.866605244346332,3.609492381437725,2.6505976501232253,46.560330872128496
1.0158844389071846,3.722758562753554,4.142298491997373,15.665727573590337
2.763119623686908,4.568303036164927,1.7493655202726548,22.08183470055701
4.635842777409094,2.95448350438955,3.954460922864018,54.162357132206914
3.3508107559654023,1.653806643340665,4.94143755463428,27.383436201463205
4.560469767294989,3.759589737092016,4.162217609134185,71.36328259417468
2.2201492186350653,4.224879489115986,1.1638322053531232,10.916586520846144
1.0458824160342663,2.3015728077964166,1.298713653533186,3.126230427115701
4.341147376882644,4.795731619715047,2.2733700171662674,47.32923978480307
1.4753755895706289,3.725177127386621,4.181587508368601,22.98215297658792
2.9286733004185703,3.713574993083644,2.1838330110445128,23.75103573557389
4.305005238071795,3.2427354022132997,4.415066170994038,61.63429236570962
4.58731010939967,3.673817446053696,3.0929774978014293,52.12576391457713
3.994601159470696,3.210170897105061,3.650329884423449,46.80946643922272
1.6089435514817887,2.930289239301028,2.847448690516769,13.424780848098193
2.88786242133711,3.826832849759012,4.412297237045152,48.761915107013934
1.6211295093435854,2.7435687070561365,4.06414554522096,18.07601963856051
2.8629818795595985,2.2206777402204363,2.730344383790097,17.358874666047736
4.652833923355438,1.0011883103559782,1.180008048522616,5.496905755167054
4.730406410084083,3.047748782809068,4.041965830107625,58.2733866795754
3.57785576889287,3.314438972489666,4.1567810057624754,49.29353921371317
3.882041050987748,3.6442720727144327,3.834608148753265,54.24902127072666
1.8762331264416936,3.753364756854365,2.870954207727419,20.2177972388034
3.883876925937837,3.4707975396088697,3.978549159302317,53.63144135425567
4.4046277869258255,4.858967835214434,3.867947456351556,82.78159772875182
1.7223509097316638,1.065145892079229,3.470256236670102,6.366375917145379
1.2406782026102023,2.688601693849749,2.014156774381591,6.718601638020566
4.552822800632657,4.178514751164698,3.9314428431756174,74.79191502359106
1.1825653564685497,2.7457430570989425,2.252960608817614,7.315409546320755
4.04701606942872,2.341544808368302,3.4813803783729917,32.990498581732155
1.1947525391661973,1.0863435003028037,4.331633657891657,5.622077811472228
4.82946989344032,4.121701832653809,2.498023683741722,49.72474744644336
1.7291289778540715,2.4734248392436418,3.1020753671001837,13.267174825109148
3.188311260175083,3.362377336928768,1.421062998644422,15.234229514728357
2.5657310278326606,2.569349061302251,4.844224676421211,31.934381821816373
3.726847163011717,1.9278778512182064,2.567218602183832,18.445224596008288
4.55816697155203,3.798721487591308,1.3816995773223355,23.924413942872796
2.68071027932088,2.7286925251047025,1.3607107635276767,9.953373494859852
4.215177046338048,1.045668854340617,4.037860080286594,17.797592505726556
2.700790970746006,4.590348549866284,1.5654467366364386,19.40773849820524
1.2511464933997465,2.7162465623859564,4.542555445722096,15.437522006178082
3.139090788279067,2.810939516088047,4.581196238609955,40.4235334469136
3.47221122494521,1.1138689841767864,1.788304856791901,6.916427101867761
3.261169213847323,4.315819769989846,4.410995275116962,62.08307599548382
1.5364878983631791,4.553845595698075,1.1703083871598028,8.188564282054676
2.9457902378558223,3.711124939002924,4.767783417414921,52.1223409776107
1.1419600944614947,2.8263628878343026,4.116431509858817,13.286168121090006
4.574390645905607,3.946306780457936,4.348100788496842,78.49169290858491
1.5516148140718533,1.9808186940975947,4.081403174279587,12.544060540116558
4.691586790014319,1.897978505776107,3.2044660322322605,28.53426675532445
1.6187490672060658,2.6880990548227226,2.637723336468712,11.47767811343638
2.52296732947606,3.1294086120918045,3.970080500194457,31.345356465776188
3.853919906965487,3.288102924703613,1.1050769391462794,14.003629255447615
4.783675602700492,3.990966543805917,1.4929362074216028,28.50237560986277
2.071904756911682,1.5456216789043418,4.700093858310509,15.051490841928032
4.814603586387097,3.644493250237313,3.8794222410352193,68.07140844446235
3.352592412290818,2.226019390191278,3.312663515947208,24.72219487212013
2.738514188283477,1.28560749660575,1.019023172709475,3.5876283861496776
4.8181337002843385,2.747734081985614,4.103117310651996,54.32096565773927
2.8721532858332885,4.813775627131174,3.554255221574616,49.14078254507429
2.149889715600118,3.608773685677916,1.689950351820387,13.111421387691385
1.3062211634839145,4.467491971680726,2.8041918768229235,16.36395300478307
1.7946241407141,3.2723244421525246,1.2555289630684163,7.373209896887024
3.1166307842569982,4.4986397821111455,2.6245022778665774,36.79709462199161
2.771733395664917,3.370528248911624,3.8355534454394142,35.83252929339568
2.406244017356304,2.0260498539572422,3.2535773984687046,15.861744031747053
1.9226426263780996,1.12498618923947,4.1659421963822645,9.010709682598948
2.5688318613177312,3.772723494669599,1.46516042368118,14.199590989350767
4.016636351874771,2.421061019398238,1.925274849385869,18.722377052514545
4.2492746932391885,2.2449424704770164,2.5312340911901305,24.146396847162784
2.050673965153527,3.116915696598609,3.60462589191601,23.039968007715803
3.638513505151796,1.7375172772321057,2.609980009605452,16.500241626383684
3.4381560370324187,1.266913820826479,4.61948604473176,20.121776284091936
2.6208465181638454,4.17488567088742,1.763916662551669,19.30030793278564
3.717512654267969,2.280337223915988,4.054453293382339,34.37034044858457
4.150265604256254,4.8174722946492015,2.518363387239981,50.3516276100074
4.079672150560108,2.048242119297713,1.5733107002257083,13.14683016942728
1.4402247437963691,1.3971822794418167,3.076539757668459,6.190787095483267
2.959606644698776,1.4060278426259258,4.587318734014716,19.089160573034867
4.731321698817515,1.3072916296980033,3.1125256704917024,19.251647481491904
1.4704443987651574,3.455402886547835,2.063713442720551,10.485682229301478
4.838960413944312,3.57002540890302,3.2409341471472843,55.98782327234423
4.359781902159346,2.389144487874898,2.4910481319083253,25.94712825872688
2.666046329961892,4.334099857861071,3.263523098182803,37.70971901036479
3.720032920868964,3.114351982463985,2.377139612552124,27.540331731002336
4.637904531458895,2.067812290568887,2.6634636736235087,25.543458264956136
2.915627454339465,3.614580169966704,4.860359285705507,51.22220464132424
4.654408548599266,4.695796710333134,3.4487750559208403,75.37696684183761
1.433921665400316,1.693967433565859,3.228719339750777,7.842612884207909
1.9746643506299084,2.193693874134988,3.694535762701212,16.004023598165624
4.177985134122438,3.3368543367200894,3.601907000353226,50.215366245839554
1.8418948253758172,2.703657293120624,4.573587434397195,22.775790260206325
4.853488893520936,2.2075992094611325,1.7830286561042734,19.10436438737976
1.1388555808073528,3.293028311630689,3.294799983764045,12.356434576533026
2.748790777204264,4.225123710272233,1.392402695103562,16.17133856689871
2.1494473015495905,4.719699483553919,1.9050724857600283,19.32647518236493
4.604409689452454,4.648156661125773,4.208766997942071,90.07610523201792
1.4470233320056014,1.0795496654134462,4.069420318718039,6.3569780248411085
2.7509368270727537,1.280254658183596,1.6910422246739532,5.95568108216971
3.928449440724891,1.7786429278934888,2.2849975701999696,15.965983665271494
3.6412243232336863,4.938438945806432,2.8312131535753564,50.91077302734655
1.3334581865242914,2.594764202690776,2.346550143328792,8.119085948127527
3.455165471272829,2.693441625120568,1.8382394671676487,17.10718314075619
4.341166090565873,4.368750991095142,1.5670918966032152,29.720640088874983
4.479213288119526,1.812937414568496,3.49256329839739,28.361476769088448
2.563656557160493,2.082657714334877,2.882561793114258,15.39062899908585
2.070009169616837,3.6927488987954113,1.1624772214100796,8.886003874768916
1.4023562849916442,2.1666329413943046,2.9526948965851254,8.971442552170638
4.899065797678821,1.8226958796252115,4.634512541821239,41.38391238511298
1.2747379391678688,4.448273435889851,1.049879349280642,5.953217922370042
1.2683330638925936,3.112805394768896,3.180515682596893,12.556911284657565
4.788437043022001,3.083614507972376,4.783987585830248,70.6388964877869
2.267205759396024,2.0568431739083284,1.0777446341931651,5.025832207915881
1.5625775442847591,4.320654486804839,2.3066146883700185,15.572780785809671
2.8719285747950885,3.304167264130399,4.876757783906076,46.27717555681325
1.5781781148535794,4.816841069452863,2.468647975830985,18.766250039430734
4.076073646703102,1.0495915041249009,1.5557263427363703,6.655727527894447
4.022145163591535,4.370273838314756,2.1504324217687616,37.80003398818575
4.0283630186251775,2.516523158639909,2.3890361717003,24.21877971904787
2.3609334829556423,2.775183395042667,2.512975593115435,16.465074886451195
3.829969865142409,3.65059846497537,3.465847304761412,48.458375259022
3.753542307053839,1.051488638234265,1.4293752567605154,5.6414683962218
1.4379504702302484,3.5989613307817687,4.288498293033381,22.19352818577667
3.079987336103044,1.205968266998001,3.4823936608584427,12.934888060412083
2.650280196233464,4.94687111699179,4.787595197737458,62.76821952948155
1.1635065455304805,2.190233253248894,1.951162371906608,4.972246047760076
4.252052878917596,4.585323976083346,4.252190111265113,82.90512074338848
3.2419939712263743,3.84517903593988,4.874976377346171,60.7716858762964
1.4156144656741807,3.69937241603834,4.672112205469089,24.467314822661827
1.6299603241988925,4.921273288172286,2.018121158310688,16.188318921188753
3.5740903048624677,3.803167841536235,4.591471684219187,62.411256179185685
2.0868063957058745,2.101357553774571,3.8002905950803374,16.6647545511037
2.106521692232229,3.841097235973094,1.0503353535770343,8.498635846752888
