n,kb,T,V1,V2,E_n
1.8979082253538628,4.540188535637659,2.6642701014031367,4.385960151028283,4.539384105523382,0.7893476498222345
2.1524689502241268,2.173247020302532,4.076003190245158,4.268499322460768,3.547813606801304,-3.5260602539611017
2.6254479571703566,4.965624648867531,1.4153821305115677,4.024295381223704,2.2768586638641097,-10.509577240382708
3.723459956067922,3.366561186342524,1.5046547725224766,1.5415124591994656,3.98906203344814,17.93311026873888
2.1433999233107413,2.3763637342563277,2.478956868860282,4.53286589205106,3.638560294580909,-2.7748927817236035
3.843272841061145,3.874870928298724,3.770972588564726,3.582771339621947,4.607108404758257,14.121710491670608
1.7096561114735307,1.2344266585914307,2.0185585807643927,4.960392069315424,4.354289986531077,-0.5551843531505735
1.4971875239595187,3.6778934944835138,4.646989208229131,1.4439657469888552,2.8610780628802,17.497636822975064
2.2085654216131667,3.2439018275327136,4.9750933618330695,4.919670610902675,3.9015664078813073,-8.264403731511996
2.343197770510653,1.6103136903314983,3.375347624427187,2.369129025314859,1.5252207747488926,-5.608783780564365
3.427826893142416,2.9874508889954265,1.2205133982927348,4.787751690490524,3.05261739773559,-5.625150018949172
1.2736589386839938,4.290463599371083,4.8908537307675655,2.4116532009543685,1.6600366832205098,-9.981619426292417
1.320053341798522,4.41839534863616,4.4309878798514095,3.923924932120969,4.058287358771155,0.8701261072684312
2.001621514152232,4.365512603492628,1.6933867309330055,1.0047686645933234,4.977988566986365,23.679156971623044
3.808042095991908,3.7640428019408887,1.2420314332412574,2.747444369659228,1.261602854912518,-13.855726219907028
2.9967675766282644,2.2913341397118256,4.736439713218588,4.586849358421421,3.607086497158928,-7.81510120070994
1.8859593684353035,1.6186960562609911,4.510922202207745,3.416490425079445,2.5237465453342693,-4.1707892652953324
4.543333022487467,2.975521401385928,4.745196322112088,1.5214892999194558,3.567341915381702,54.66360258337006
2.253345429349308,3.911520569990479,1.904494291248952,1.6832342187684493,4.050821550030735,14.741707989511696
1.1938492833978689,3.1955364582788204,2.4959418785034786,4.301483249173744,3.8357586225882425,-1.0911503642375702
3.2280182300693183,4.913189466202612,1.396108611610959,1.532468940530714,3.960229200245628,21.022186639190423
4.884617913425226,2.13389464129908,3.610319069283096,2.6203843592404983,3.4403154922036507,10.244825260265126
1.9298674519212708,2.1468007343164253,3.696615766453968,1.2317526212322858,2.3692330718867463,10.0181247727477
1.3533761370122783,1.633353647722204,1.9850058387158505,4.265381996575979,3.0970487551432035,-1.40450055783493
1.4551873561757307,2.121896729929633,4.856997031818114,4.883796762243547,2.257711033053813,-11.57143310158978
2.584234835131765,4.065678362096369,4.393776855634698,2.565678011740818,4.491601399364656,25.851191548293126
2.367193723132614,3.2247430218798794,1.9097890003625635,1.6184820212854736,3.4958786526628867,11.22688313041617
4.004713335053374,4.029984719876861,4.730592847643529,3.311232085110173,1.9465384523167288,-40.560548927389576
3.0864956198921853,1.494547232627515,3.088865312040276,2.207676859287772,4.432642016689593,9.932106027681025
1.1880314375565368,2.7349657758414745,2.3481303041091666,4.741306495278384,4.530001010950361,-0.347837992447211
4.35044392278337,2.4800952677287857,4.689295749561119,2.974338276923184,2.2616645954877748,-13.859070198722284
2.3080489302647726,4.180832681569251,4.620335479755465,1.02500542967284,3.282620678138419,51.89355971295083
4.589274373123377,3.393342904235665,3.0530602328384884,3.1368818939938072,2.631748758192486,-8.348029715219226
4.67500669942803,4.085164958242323,4.769023729748849,2.0309022272338986,4.803473370344074,78.4067424486277
2.803161693939636,4.7234863019028746,2.9671808501342745,3.376938363109136,2.4428504147442287,-12.721459557095956
2.130831870959617,4.949324425335001,1.7005330503722016,1.5079905474711288,3.5062163797853767,15.132088033308762
4.292274514771167,4.773402955283249,4.469370571281981,2.322198944808731,1.9976431755935864,-13.785818945595851
4.5983451904233466,2.53405173291584,4.118407647224876,2.973063966495378,3.071487061995596,1.5629595275038803
2.632891378931585,2.5738297156702044,3.63054919324361,3.8293118491610016,1.5990746965759444,-21.48466713435887
3.653933163761447,2.2278804599756703,4.782203034304166,1.770822208975312,4.749879934237147,38.41092666321691
3.2578064355135403,2.289691827656722,2.717823818864217,4.242831118023738,1.458204794418427,-21.65234301572927
1.2077920079638576,4.846985417557468,3.853188062476161,4.5043708952355415,3.829097993791956,-3.66370776309957
1.4688216372612404,3.985840799494832,3.4439641595362875,2.337165342808885,3.2863561664931797,6.872250061849657
2.6337052546504243,4.800456675240547,1.8937967024343256,3.65937031453753,4.433329091213956,4.593744610923575
4.895630118479316,3.5913539807652577,4.910593681695808,3.514588173581587,4.135742651230936,14.051001707626664
1.485380564504836,1.8071395969387467,2.733014607026772,2.502957530858004,3.281018306061643,1.9857694482957935
3.8913180129809897,2.9531446323159463,4.456667504704345,2.489395248740218,1.4294103479271665,-28.412584817016555
2.580468291986877,4.350962349747029,2.7009930860599343,4.886881281130775,1.1066666422612603,-45.03942185270055
3.1576734059419005,2.4501591615470484,3.3755825339849155,4.354377875897884,3.048555063671035,-9.31079680577836
4.735148328848847,4.163137714165837,3.287306837020247,3.8268423665934095,3.9189677478313705,1.5415497139508887
1.1954767986012138,4.821648576104313,1.8705715459780377,3.033666581086353,2.813972325114931,-0.8105571460235603
2.5912672086346493,2.97849313481147,1.3229095156407582,3.412568332950316,1.7770242967474903,-6.662482380059238
1.770873428114414,4.4468329933011415,2.0706601489973826,1.671992692802005,4.513979930461181,16.194507171111855
4.443838832533894,1.1138035175080434,3.880488343945821,2.0462131680574505,4.085988067884195,13.282845638419596
4.680070313359938,4.8240756797430695,4.774832228555685,3.9043942393569258,3.044751672725792,-26.808420769804886
1.925632221323493,3.169043501700666,1.3105502803827482,2.364576606979665,1.8533459567744264,-1.948246203462784
4.448389498607436,4.88123872357683,1.2086509704286352,3.457326572465261,2.3716465963826794,-9.891741015067518
2.4185933839969347,4.655530192226486,2.15025872393219,1.0895899813412655,4.323762133051699,33.37138096690325
4.136492712866279,1.34498597619996,2.009186195442376,4.5336599738734265,4.551938262642581,0.0449762034272387
1.0978823094200174,1.0775501848468312,2.850602076111846,1.1812548117951804,1.2278501325336948,0.130466987860614
2.9563955340475365,2.624165892712757,4.437399731450778,2.5477121135270293,3.6539286646330114,12.414143392633694
3.5486794922937963,4.636610213399443,4.394617011318839,4.112528838606719,3.241017477044348,-17.22029008742021
1.8876169473841151,4.140565454735005,3.8858440053426087,3.0435320965348414,2.9240025433681858,-1.216822739877494
3.6932039440468287,2.834822887932324,2.139348753493891,2.580249158234703,1.4998481297232522,-12.151454152783094
2.351424294776575,4.760244550094884,3.784769251002337,3.805148081611592,1.9570690766414949,-28.168292844591065
4.392243541507978,3.8718133415201423,4.862965701784262,4.419781506936002,4.635273778741665,3.936902211524449
1.8342086696354407,3.675772573684204,4.155565566218824,1.9840332818145063,2.52357366091968,6.739419066045055
3.460640187911264,4.11352949387072,1.6889256357979183,3.8756152908405306,1.6311789880326306,-20.806506746955023
2.32226977487857,2.412614173048944,3.6262930347689815,4.524667928064489,4.888657503087358,1.572012145531653
3.732832823360282,4.90272286162766,4.803243517256977,4.97131189584376,2.9514909316995737,-45.83099622021025
2.07314051662204,2.3193085072820323,1.9967471235700085,4.830257569336072,1.8214146002052385,-9.363591740210593
1.4597329232320335,2.956018530548445,2.7248884738111427,4.209266662360485,1.95039550136442,-9.044828406306989
3.723557381966808,3.647204107785965,4.689936491456682,1.3227914072518177,3.925161101180541,69.27547488065376
1.3307779699620097,4.43846416147292,4.993573653209296,2.0603433190721763,4.878517466205664,25.423848968969903
3.548159346407766,1.3009178451525214,4.177017961489099,4.219345590109009,1.4376802944188003,-20.758383215466715
2.363565569104843,3.6540989437799305,1.381784712435748,4.010291075433909,4.450257499404073,1.24231372570539
2.077435299061556,3.8927259526218,4.447654616441049,4.924949823310778,4.173022748050789,-5.9588885794012985
2.428153720892285,1.14032453914609,2.427026896677918,3.140294306238166,2.7009758757006432,-1.012749951755872
4.112397836441641,1.9070669662197937,3.943106078714616,4.366334065045395,1.2863358574402373,-37.79336090895784
2.784442888516589,4.455504723799347,3.599636059600684,1.375687329192972,4.508497070267776,53.00884365885694
1.1410245427318575,1.9825131204733768,4.25881932079564,2.4998135630013647,2.3805660391303,-0.4708824283039796
4.068217140108928,1.1807183818150353,3.873556973200313,1.4311675320382542,1.3024636717669913,-1.753328327691758
1.929126165538901,3.2297761378667,1.1749829485973136,1.0154577582100592,3.591624232176525,9.248239984635966
4.565718306974415,1.5623643639627165,3.889942465817629,4.971664920314192,2.682100508403787,-17.12491911139715
4.955490546574694,1.184173066090683,3.588099213790139,3.3597949532095,1.4418014190445376,-17.812700794916744
3.621582662312693,2.1482878291461907,2.799592326912005,1.4482707020560155,1.0444362945701315,-7.120183312922124
3.533558027070411,4.8662621288814725,3.960301567428996,3.9904062360137034,2.7665032236560525,-24.944996304311875
2.266673678759004,2.093001176153274,3.629844311289857,1.2407031838131894,2.0615163865168395,8.743956076014614
2.6536857059208496,1.5394071797915632,2.119635790120836,4.791046430869697,2.7052133276849224,-4.949168050439884
3.5947285229274875,3.743083605305563,3.3990096140072925,3.870782747392892,2.9604502595918625,-12.262237912479623
2.085561330279783,4.83447408127534,4.779678046194071,3.2742254584395547,1.5025767537951933,-37.536387785040624
1.590173215097276,2.8875505876773744,3.055212165139309,1.395258028929673,1.3924349355737862,-0.0284135733572729
3.780830321698431,4.386360194637344,4.255472053476345,4.992010683948127,1.5415669632446405,-82.92617568125551
2.762608381736414,3.9066300277039465,3.259916295229784,4.809131804388517,4.901126536897421,0.6666581979794657
1.5450989230088878,3.000848086371707,4.156519070962863,3.707390458046032,3.9895170036009615,1.4134562557427777
3.246299797979466,2.7549073975530365,2.570333063822157,3.6944757241946498,2.132281875619181,-12.634791010672672
3.027348732961986,1.135636934744666,2.646724870834001,4.141329524006533,3.522391519235513,-1.472974156632051
2.47523742770444,2.955554976632045,1.2732548861329498,3.664322495472819,4.765422357354209,2.447382963260816
1.305718078357644,3.313180445717834,2.985557057648945,2.1447623043991,1.5985789305359308,-3.796117638278636
4.615178446555493,2.164363778722673,2.887516334051325,2.476319313557467,1.9200988627509183,-7.337609000934414
1.985651847771574,4.07707073559954,1.4346162572602896,4.036010177750944,4.937412376893787,2.341233842693881
4.818409393088216,3.118808051904398,1.9949147011917656,2.118244107565284,4.284012361568989,21.11426321775742
2.810087929371941,1.5918125907437055,3.040446305854632,1.3948416129507253,3.3047794958617387,11.731486356090516
3.144970629530422,1.4130446874998368,1.4184462972510763,1.8451374153103344,2.527145050112734,1.982697231593098
2.6819932686255137,1.329191183468062,1.959396484161949,3.746560285903993,3.2307348069706814,-1.0346804650756989
2.7359418525107584,1.9523374321807627,3.0231698009106083,1.6592124245617104,4.902053882287069,17.49353305909508
2.7347761808916258,4.906834210572802,4.075341271344868,4.450965775222963,3.971539353060366,-6.232575501066134
4.899723093307837,3.3055390712908097,2.4259106286766685,3.829206858404017,3.9728305683436487,1.4467243792217814
2.13437421434514,1.83509134754387,3.569346910040226,3.2293587531257466,1.7563747876642712,-8.514455882505713
1.844062322867181,2.329185468925425,2.381710826797028,1.4440968410669193,1.2484672614857462,-1.489131685893906
1.45591597566571,1.2146289171429243,4.793538064714319,1.3802369181635723,2.3510525478482025,4.514854491602349
3.6490485501464422,3.3089089506025964,2.8275754584595822,2.520584052625083,4.541966445202883,20.104702925374852
3.2273543484694893,4.778360530960331,3.145866662226388,3.96015208423972,3.309681953922197,-8.704858904587152
1.5321733232804355,1.174761211669074,2.059540162397811,1.94047609328392,1.920750376685516,-0.0378764309178722
1.4946801455042245,4.9109322918671054,3.1591516206466235,1.891019380654776,1.0006966870116054,-14.757956445708595
3.3833826658266064,2.064034813093448,2.559530600297093,2.7718189456012534,2.4879068538420204,-1.9315305287158515
2.09915788367488,4.679421595567405,3.880379024066017,1.3693904752926276,1.4207996946277055,1.404745921995919
3.9319378091473824,1.2557754678274935,3.624540406534372,1.2641584111760764,3.665214717700532,19.05062426295687
1.2903275099368583,3.607490454949932,3.242725972290336,1.844369807772959,3.991962177843472,11.655056723080405
1.6751262407195262,4.503641930802868,4.429423214256187,1.6567736531693096,4.9020452265106815,36.24936439113945
2.1790777772223904,2.3911677232338144,1.128957172549239,3.5799131104359336,3.2085558467994084,-0.6442346780623748
1.2002495495790018,2.5008892291579987,4.246186895163751,1.0433637500828885,4.856957896832277,19.60247184449727
3.130922133685485,1.1611608206717223,4.081583488157578,4.779887700305226,2.172688975689235,-11.699527015897004
4.819250960300407,1.4368510820289973,3.785803042682913,1.847761918035566,4.229847958855058,21.71099766414789
1.391565162956348,1.0244991382124442,1.622555065687043,4.93721946478672,1.2049094650036634,-3.2625429408026263
3.493073868625342,2.039196197067777,2.192767290399177,4.967645132089222,4.391114617193191,-1.9268309151383969
4.203684556068492,1.4639549060440524,4.116022023908673,2.803334994489329,3.7214705063633,7.176225015378874
3.029068813096903,4.2807278713981685,2.2501197393301497,4.691874716803716,4.7835410238462055,0.564530480045145
3.9894639927279294,1.1706318432277325,4.424674614141869,1.4122132291753,4.993467469995228,26.09817181911617
4.465586850842422,4.147483558078728,3.062423194533501,3.588174943519865,4.624647715587637,14.392809926463642
2.380585240209795,1.128118759549619,2.6802400294478703,2.350661055775677,3.337383088420568,2.5228322818618456
4.280852343567814,3.984068487286219,4.714283438206672,2.825391974583379,1.7444119202824315,-38.77275075934285
1.087515297876236,3.73399467658184,3.8647279350212553,3.285828675259561,4.220740007991951,3.929594459250447
2.366223308238894,2.274541417549637,3.690369282019704,4.888925150543543,1.7186699019154728,-20.76399683600913
2.358059678587648,1.382785631297586,4.308120491778741,2.038235214845523,2.1610854536873023,0.8221449525453034
2.067499173920782,3.649900860123535,1.4362343356743974,3.677386605546679,2.289394984014727,-5.136318522482849
4.981879735615246,4.112456101062257,2.9324369592878194,2.742518540823241,3.5748048154093177,15.922990373165218
2.5313232988732386,2.656780567357155,4.705743955661168,4.897377470158901,4.713646509882699,-1.2101165141230057
4.532584988681192,4.952708268029509,3.335476707653046,3.340403205897349,4.906004481313513,28.78022751770889
4.313755625180478,1.548791128086902,3.8593684499458103,2.60516485528525,1.5491088623261429,-13.403381396663852
4.274740100954082,3.4219573332226125,2.1154058499413515,1.0428141109369151,2.6934194580585893,29.36251470403437
2.9160518282682992,2.4479180191096583,1.491688672126556,2.110527426448247,3.952761554758119,6.681405358169964
1.1366381328585635,4.93658828673182,3.364200001029796,3.6820502107796944,3.5868169223558937,-0.4946611853001123
4.031162757278981,3.4972445250023965,4.1668032276087885,3.265963104809393,3.6002842851288364,5.725024121051468
4.316129912201669,3.1300021192854017,4.759150082832031,4.187543133764944,4.087345123292775,-1.557100784186923
4.317156968609558,1.5176181839502751,4.595844650444074,2.445940242204037,3.144863030621212,7.568129873211436
4.995512751975987,1.169532779277925,2.916274492005663,2.770178724557202,3.9683944115763,6.124336530847856
2.874249473878474,2.431975497433545,3.400193551339242,4.050887988503361,1.022698327842602,-32.71604882763149
2.712107043285875,1.7713087076210463,4.783274443902892,3.323981429111912,1.7395511884577823,-14.87957069067551
4.152905998034469,2.074240929731048,1.0261457777601506,1.7659773837010264,2.305663579292935,2.357138606081828
1.7600255010187489,1.7241652411884352,1.9928715920741813,3.9946850046946594,3.4657473271902384,-0.8589679160490143
1.9497269560034844,3.362240196268353,4.000282862966266,4.749742696654929,3.2918204332850785,-9.61489581144917
3.309942908660681,3.5682545819756166,3.5827658785818874,3.702692883623695,2.8893714585749186,-10.49503445633418
2.73741454457039,2.2206590142087936,3.273725671865233,1.240233558973014,2.2475407790323154,11.831602137915828
1.2439095814113732,2.389899821674983,2.397451784707406,2.718212873889067,3.155328320388678,1.062791893021599
4.918730674207533,3.970841933102858,1.148014912731556,1.1726210737866816,1.7839688830520388,9.40844250948367
3.272334754848929,4.7424217972650045,1.4985430314558623,2.2877513813092887,4.04557206308469,13.25692451494319
2.4688096496964795,3.6429337487067626,2.8242846198221976,3.2188368823826328,1.57767095756834,-18.11255622724726
1.1002419302286977,4.074139928520607,1.139174081826614,3.8651950134605295,3.4241554444889712,-0.6186766819886408
4.471496483177434,2.1269626610184567,2.148287287263886,3.8657034748508927,3.1000237592344244,-4.509975235539312
4.590895759826666,1.9784734405981763,4.508625573182282,1.7727897340219472,3.9541897936981214,32.85231768932278
3.4921462343604937,3.023281853291824,3.116977455295608,2.442658569211893,3.6347127623088906,13.079153670025567
1.4985643307380392,1.8570800217254373,4.2945590023488425,1.7563787707219962,2.272190223629844,3.077407685459268
2.9039371872088307,2.5354214196562723,2.981033681678015,1.1988045247689123,2.512036715514805,16.236798619621336
1.3666498247480183,4.405106202291876,4.246191316231166,1.949346914387461,1.2533513404945935,-11.29053186615715
4.843040407945767,4.333815319694156,4.792535028678818,1.9746061402666828,3.596362770014395,60.30899906222627
2.6152631131979884,3.562455796341692,1.3970001766524685,3.4157726396035346,2.7821006137184274,-2.6707504410322267
1.1635577916436404,2.859432951536081,1.292557558450743,3.020781384299261,4.569076252067124,1.7795227691290676
4.013260518455469,1.2575385120551723,4.089233092964285,2.4110411972131893,1.8164141712141613,-5.844469813641598
3.712750511613828,4.809674544366233,1.8514990783417589,1.3413104850651747,4.549902964646948,40.38441333311633
4.869941052576106,4.701914013205062,2.8470360188926214,3.1456159609161256,3.248966120923124,2.1074542248025105
2.509208476741099,3.5993280894376576,3.611415292915684,2.862684810594112,2.352349928079243,-6.4040653012583935
2.806106095999169,2.465367614899351,4.199842631630999,4.706003963982873,2.9193389977999287,-13.87317026773879
3.967630443090066,4.101749673801312,2.7134846064142053,3.960436897787021,1.1921360634661649,-53.01867012287196
4.841384969642428,1.2664494020060424,1.5934350601728935,4.673264404116383,4.112430629557757,-1.249024065362942
2.8378348910917577,3.98512626913845,3.619940091960888,3.1328843337550736,1.5127105441105142,-29.805223983786767
1.8268326210767727,3.790873686533113,2.003665576474281,4.001300248195424,3.417309655830735,-2.18915300008275
4.039211446000913,4.203238633299365,2.530271940602492,1.047795497005438,4.249007395317744,60.14159352642066
4.632183926857428,2.983338130027556,3.300623677484446,3.354519991341604,1.4589666769556553,-37.97610274386688
3.95876326210136,1.6820825521260407,4.753871777506912,1.8423071111368825,1.988518636368826,2.4176004212050097
3.4705963442415024,3.140982243020643,1.2106207582936563,3.3021280733985083,4.387075401763912,3.749232125977489
4.978955594201452,3.5811567317029964,1.3155439568872755,1.1371696359692285,4.438365786133197,31.942019153731177
2.651089994909576,3.760300769899253,4.0940174313385365,2.0690500596639745,1.8819027766030727,-3.869310150073576
2.6584315543708894,3.602853409696728,1.371578281602059,4.461885300963424,2.3619144338550884,-8.356363411965003
4.794543268787384,2.0267663260428903,4.437161747270893,4.9758316731386,3.4713722099799207,-15.524228474807437
1.0805762000829038,4.798517920004991,4.875526181009448,1.4627354981989948,3.9629158504369992,25.19626506809353
4.099177032018495,1.759429410662945,1.7298525893033112,3.7566304542163462,1.7509714665356912,-9.52362447051709
2.9001951325058952,4.68891018630651,1.174909050119333,4.615035882363596,4.066001061852056,-2.0236794591275573
1.1916564342366156,3.629261676935124,1.9592259212672616,2.379677213203535,4.652228800056811,5.680360839247702
3.339718429002961,4.99119768266358,4.795861366571906,2.041926527728546,1.2492164851247067,-39.282239756070176
1.877604521292198,2.9834883208229765,1.164682305735139,1.844548206409956,1.1349443039889031,-3.1685462130199946
2.410311478462904,3.133541701024959,1.3304516847282557,1.3460623208383362,4.663048814876817,12.485307520610528
1.7040593818778036,2.697225626228529,3.9890428418919615,3.268046201647293,2.6944044647601566,-3.5388488738336386
4.369080160343428,1.960041064292492,4.648984491426758,4.274574777941851,1.155870655566393,-52.0672723502754
1.4657396877652054,1.6687785432059838,2.806352058329404,3.360639151487012,2.404632565759616,-2.297722733658627
2.5994489600866286,4.028052763250397,1.568994374596496,1.8024112193736996,1.749318606081172,-0.4911954769003097
4.872327933336466,4.864499911298776,1.9327499269677868,1.8409712210889688,2.975836955079042,21.998928350405823
2.0168710215246386,1.6086348288012973,3.580106639099962,3.745139176431583,1.0740272784924634,-14.50805121753152
3.802174453813184,2.853821513016287,4.544561000629247,2.0558832986079363,2.054950047144585,-0.0223897681425713
1.9479755427118144,3.0930071835956627,1.3132970433647628,3.953588982537678,4.922699753536907,1.7347384200938394
3.638016930696285,2.583320180762936,1.078753969591939,2.1628076962705736,4.18677893943387,6.696598459648369
4.078285165182624,2.083730827553331,1.6126642301513328,2.45429545909847,2.932286269929431,2.4386152260214216
3.682805977204939,1.3112245787198242,1.0164695520431517,2.783865682937785,3.610917231752403,1.276809935379675
1.881538271626595,4.40494888281146,1.0079452718489548,2.6510459984038968,1.0381288665338242,-7.832097249921692
2.251735541412138,2.72702470640958,1.2016385004883268,3.030184042573264,3.3761811235724606,0.7977996284812404
1.1524909985438243,1.721948997728572,1.106610152876593,3.650349952130148,3.258142845094494,-0.2496214239977907
4.5764038434782925,3.2939198868162145,2.5205194806319358,2.2000488214470053,4.929432644235154,30.652320892370724
2.2529182832965917,3.9287290127768513,3.7880433697852673,4.381336067099687,1.4967776203085932,-36.010784050941155
4.529804861493989,1.261344513140675,4.584954672496319,4.0565645015939005,4.135046985519285,0.5019898550200501
3.3114603924802446,2.508594284038144,4.3007235210822845,2.923819308789388,3.312944124382761,4.463912361470381
1.2079315187829809,1.2344409163895629,3.8335196296614007,1.794026092805269,4.369343609283719,5.088312157404955
3.022417687305288,2.055589449945272,2.1494552487047525,4.410417247065862,1.0339446579654306,-19.371505049638102
2.984312910389709,3.86015786319737,4.33331081677152,1.5698752034415318,3.4258875653220686,38.95531700736334
1.8284267008751844,3.3700898619999378,3.1434178062207656,2.30930378018398,4.80324898504329,14.185274388460044
3.79022457157472,2.35447312533876,1.5389600745079508,3.7158732769072182,1.9898740695746104,-8.577247375205967
3.134401779949985,4.708380820706676,2.278704028238305,4.272059912419494,3.239330205979148,-9.306142426625364
3.307162370059712,1.1694433606591157,2.8378231901104547,1.3684669108831593,1.2450815719964363,-1.0370650461325353
2.608459522775983,2.9596585682705068,3.749728649702823,2.2783254607576477,1.4661104861066487,-12.76128743650033
4.55982254279744,1.8914882515097884,1.355899889561579,2.340181869854953,1.533193622786023,-4.94529267500732
4.091662161038912,1.2488955062731786,4.572088344783326,1.5777639677247053,4.44764826401301,24.213300610375114
4.767308688942512,4.705513324199853,2.192405646461776,2.0921052596079366,3.658802595434435,27.49070426433609
3.88488669278445,3.164461387661806,1.148185045437538,4.295264614320323,4.173748217053448,-0.4050903891056288
3.1361423051139523,2.4338858980485543,3.854982443813016,1.1334507388343784,4.262114374063739,38.97354369189092
4.62966178488935,1.2649603141288843,1.5329641806883574,3.5984734562321736,4.118205344444363,1.211142081867469
3.316571931061312,4.398266007601055,1.2738620571155788,1.0529929766998376,1.274510197938755,3.54778248542018
4.373352679278504,3.306729574802109,4.711745156048202,2.3514985346695703,1.3120262994319298,-39.75767648973383
3.3679774715481923,3.938934582629136,2.964580084753458,2.1017458598647045,4.616613106183401,30.947587845188814
2.292869953504511,2.4181378452416804,4.973412748936146,4.662536233250995,1.398434365457799,-33.20594617092306
1.2173791650851258,1.554972028071322,3.2779592095657115,3.161193022415994,1.0788821615987088,-6.670680821829687
4.827283874879408,3.1956206989950497,3.2363271143671657,4.554772751037476,1.8961074562258184,-43.75213477377799
3.653621938050522,4.802310296504908,2.315584259600213,4.961939904145918,3.193623068686938,-17.90272186353288
4.794805068965506,3.511046625645975,4.207192946865337,3.4691116875036503,2.893032166492961,-12.861750691047735
4.034492915582073,1.2354330690170512,3.4359022961157506,2.8074785648063245,4.014170215629526,6.12319847053081
2.6239380439774047,3.3900394663092537,4.270123296776342,3.023470419160589,2.8177446425523494,-2.6766643961044343
3.648115274040859,2.1915830266639635,3.005221672745543,2.7478075566036706,3.877637829093388,8.275512731972567
3.439101427037547,1.770753451661197,4.253957658571821,3.3002061502865896,4.80936122471726,9.755571837456005
3.94715858192457,3.8677218550052737,2.516599992288679,4.720007557226235,4.111429244220995,-5.303443652972581
4.6534933662796405,1.566847942183092,2.052334849353828,2.0638236486626567,2.7879027122405176,4.500178719997342
3.999987118207238,4.955392651233669,2.302044421854391,1.0870586194169798,1.419101740556223,12.1626078852382
4.009443019761267,3.3193597969190742,1.2943746610731344,2.656905666664482,4.364633597982919,8.55077985540114
4.026851254279583,1.3999402440593007,2.18698152485842,3.471127071168012,1.1822595217324712,-13.278738768742071
1.419052679860075,3.435307452310164,2.3955587138643364,2.399611517656992,4.26604183015794,6.719320950998176
1.914058707261931,2.257697965724468,4.166167148877751,4.26674023142053,3.1327650563065363,-5.561905948337563
2.8367958689210004,3.5676566943471424,1.880436744980693,2.5877804188485074,4.6432686874742615,11.126077769943295
4.568397088644746,2.2485902222050407,4.0216304239832095,2.268952813851348,1.4103913398051366,-19.641844451048616
3.4563186701244244,1.7197552848329845,2.256623972488525,4.9415882815127485,3.222963840629688,-5.7327013846928105
3.864723195081377,1.2928386241405465,2.252868604386062,1.7674770417142025,3.57486451529856,7.928699950561087
