Int_0,theta,n,Int
1.7322382187457743,3.2172176628147207,4.75761872728107,1.6656842866742063
1.6871269323773683,4.515112727642329,2.7781537587855487,0.0003632122219614
3.8420897371689815,2.230813607447335,3.1070260894407413,0.4828159180300068
4.237508862310201,1.983550242129538,3.753996077343137,1.8250785266838012
2.64247288355683,3.1710282871781383,4.539329633984699,1.6576522226983903
3.1182422675960564,2.957166479900564,3.392676543053166,2.863173929543822
1.887773895530673,4.341442218186701,3.98111752928933,1.3785520995163665
2.686515948055733,4.912422729570407,3.2738467334603816,6.472971299455027
4.619071526680349,2.155951692380702,2.06833533827301,3.7208451800163007
2.822845181081381,2.0038937933428467,3.5955418556893197,0.7867777203560227
4.054163143840912,3.696011512169648,4.576314594304112,2.972620215299677
2.872624742455056,1.1537544105782755,4.699543771602264,1.6820762870421206
3.94420000563945,3.1479708801555297,3.557279604659059,1.575222287578138
3.2882723180823543,4.706530875674831,1.4063302770330028,0.1825380975472088
4.031393521245226,2.927369783568025,2.477960481651513,0.8875680560895945
4.328092080428558,1.9342100753840783,3.41078085697141,0.1561041742601276
2.138014153586383,3.1764984772690386,4.729115835518332,1.8968121697637736
1.9366979123146888,3.203630809380832,3.8201502550333566,0.0516799113414352
3.577546431044988,3.5653057676708104,2.1980438120753245,1.83917936947542
4.192926814210358,2.910221006861225,1.3380349450304618,3.6759875389011016
4.734461915411141,3.9720683635004415,4.033268786737088,5.517797596300344
2.8704418625112327,2.5017979191022137,3.15412194225062,1.6516350720768491
1.7607623794934022,3.062738620842099,4.339020357223329,0.2205429905944734
3.955743759908807,3.126123712838004,2.280884067156611,0.6683060033583695
3.265846869637949,4.395344670509658,1.4187205419230096,0.002798625431448
4.093642193666907,3.5368639656644167,3.0370259556589474,2.663897922685183
1.4202388720874808,1.079763582702825,2.3739525705198705,4.937995549772596
3.363686353724433,3.4970492083117195,2.825207641593397,3.295499048935281
2.891246621139942,4.748943654799645,1.3633511113617,0.0547387213103624
1.8060770497366936,2.272032557866456,3.176378504338692,0.4447186377410583
2.6020302505215924,1.1858808147456488,4.455443405541374,1.9137683793958744
4.433585903366847,2.1419151140614785,2.577051943803056,0.7985599435349525
4.206786772331462,2.873767663027162,3.4822008614848534,3.9302550090916575
2.8185403794518047,3.719996514172773,2.1775382532926755,1.9082884789994168
1.4848753674990678,1.9767437224886015,4.749955980821447,2.12835808180074
2.127428888837632,2.9259736237163967,2.020048502103704,0.0738336428116684
2.3870766075799064,4.86735494884,2.146186682797022,4.296547870150912
2.7384609165282314,4.793620084729284,2.5001730089053797,0.4898262746465576
3.556246489261483,3.210577362098614,4.236740184301766,0.8729303540521682
1.0745587956045215,4.500550000909113,3.121439182621959,0.8089822021502606
1.5480447678589626,3.5269829849666627,2.4845123846354764,1.4372808445193943
2.79971955516616,1.6368088096167543,2.0445921761610486,5.197928819539005
2.170898049106925,1.9867787801246184,4.7831760092854125,3.087510464014788
3.881606977186156,2.516747769306061,1.1980842795923587,4.269496317141052
4.953162824732655,3.049918403543672,4.572286297730292,2.0080475014393504
2.2216083769195007,2.868065882097864,1.4576409767022491,1.705763055192368
1.2262150897469768,4.910879950025068,2.1531188960283387,2.1528203217618835
4.993528262829946,1.2780681186308964,3.6738210285044657,7.138241196297217
4.26457746339805,3.9182051352191554,1.8955845365556565,1.4589634256355797
2.7397305801919893,3.264976895439362,3.587027391100558,0.4725331210321917
2.474084736113483,3.125188829091925,3.429228508439728,1.5773326977979392
3.244323661437512,3.396175284822292,2.285528031098744,1.497381400415256
1.8071434964803887,1.0224026150520378,1.7095019569827898,4.439986931182011
4.549331003300941,2.34890656853458,1.152453707178434,5.097595813340347
3.586763956833583,4.857593944324159,2.0499810406460743,7.804978889744135
4.915083241632894,3.905631943136549,2.4793999454489133,5.613333359630661
1.074097245208324,2.4541427127650404,1.197144247655999,1.1991891659502705
1.0648290814201928,2.789922007917798,2.056141333876039,0.0800551029088179
1.828500738652597,2.739384534947718,2.0851855020943644,0.151094430702619
2.3532800929375144,2.2601216469732224,4.244696559330869,2.8564084609194365
4.092798443512757,2.347675425689411,2.5859543314000266,0.053969414089344
1.9695222000369923,2.5999746563257595,3.697173780311824,2.102683713707385
1.0746830689564142,3.076786606876977,3.386179203881204,0.8313509796802034
3.2786636606725983,4.682845624348811,3.3845590714168265,6.337402245770711
4.958319788828346,2.588490769443564,3.569934654729203,5.312504516676524
3.956018832558116,3.929015301254968,3.3973390884393777,0.6734688938190606
3.609166560717331,2.512793833036885,1.9055483903289927,1.844180552711497
1.850346439405961,4.198019039423365,2.9641775328111937,0.0093235310606884
4.04895018180224,2.0939060858543708,4.426315205022712,5.367131594227556
3.087237098772415,2.530589919516941,3.4599009338387057,3.0282658837902985
1.839499018919556,3.734022761541045,1.0266510871534005,1.7795959343000192
1.529832824904838,3.696485407766271,2.18892139772855,1.0213836257444977
4.010113588313925,2.145581595516033,2.277254937645485,2.148966800915764
4.3588464696814615,3.9794420947120175,1.2236798274253853,2.2027730177830067
4.050185561413327,2.038345430243452,4.781605237617825,5.440467164956399
1.5916513236712355,1.7125958075178884,3.0643709990915817,0.6827908292617684
1.2557641477852624,4.869385829342902,2.3397768297490096,0.911999557664704
3.354371714413237,3.286495328305433,2.0152081179041543,0.0963969525365607
2.93377260942789,1.049704775309675,3.871566985810703,9.370242053274076
4.4588807911388,4.342507654603338,1.4169087635178703,0.027739958249771
3.47182887715102,1.3865230556356525,3.7764652299621737,2.124726491992787
2.3748959902991973,3.986835397880919,2.718805853353986,1.6496135314487157
3.978624288879513,4.258506555399775,2.5401716647559347,3.2562726932232637
2.8110709632558124,4.336025661987127,4.224864680601249,0.2824606067667088
3.266846802147607,2.530684284849105,4.156985338018355,2.618023964720101
4.162845126874541,2.284867337594517,3.837891884711107,4.509229434409597
3.931755705838186,3.4026405284066925,2.866595658834381,3.8921122841520015
4.293989276138662,3.491508349248385,4.702972653067377,3.889532370669113
1.535234105160233,4.364293244116414,1.380991161057976,0.0373458778225069
1.3305441489108525,2.9702720200710995,4.88726911018984,0.9183567061533632
3.401665133307754,3.900569617656207,2.1573917827836944,3.020317820445437
3.639299891931703,1.1645010791596009,4.278362569873528,4.413747086902962
1.2503907698027836,2.552060678051483,4.478113271370768,0.3964124099776562
1.9030340994848816,1.452116353280219,1.260669411640436,2.713227613598788
4.552000096396989,2.4222780277542646,1.4493146387679774,5.020675130789424
1.3276100884096649,2.2081427296161795,3.1109176518180384,0.1389412109066931
1.585416728865363,2.200338353679781,1.042153948832714,1.6575975197098165
3.342711325945047,4.689438120664156,4.047571373691584,0.0281180669165977
4.978740208003524,3.41373094697972,4.14275169721271,2.5488998284869058
2.8538122754775395,3.3495749917027218,3.6542870047649822,0.0760011799032905
2.386391671578183,4.960667610868095,1.6045323115230117,3.497255636615075
4.976239176050366,2.30258570063876,1.7652182182281768,4.78308943005397
1.7671919407802317,3.198458431963863,4.562407226306528,1.273331340742939
2.1023560995414994,1.3808918702663644,1.6825421799372298,4.362999171277703
3.834138666394365,2.0991847306318743,4.768538607676789,4.67385616334298
2.2926025955553566,1.7519280398465624,2.1021140076175144,3.607715115032508
2.3694244627008145,3.1286061739322046,4.945673905471953,2.336988707100178
1.5016471262105329,4.428091431863999,1.2084478641925354,0.4735730181230113
2.3779622422150526,4.330680662768142,4.028681038592315,1.4425719131010677
2.2527179847662584,4.865872752931344,3.354279899076972,4.833539786052805
1.3165571717519966,4.154464755628261,3.2126714192240224,0.249189581004703
4.822608817672309,3.895977147474873,1.8445325941904107,1.062331052927583
1.2273411262268383,4.395608738839444,3.551475347243404,1.8672425879054857
2.964932287832012,2.733697611400421,1.2714795203042724,3.0062064623964857
1.6596131720192997,4.168604441694385,1.6005326133033568,0.0816323452010092
2.015275530782056,2.147527845793565,4.839302889359049,2.04378280972253
1.0021589535274225,4.188115043278157,4.863901190438698,0.6346177270085221
2.121729477213153,3.782030905237741,3.569857514741445,0.4782385249777961
4.3836751463946,2.5279093852430323,1.9262861865869167,2.0345613555886883
4.486138413979965,4.221037064969327,1.3515287767862558,0.495683616847244
3.854864207988145,4.059242041439793,2.798180176381585,1.5465552421456623
2.8206939819959147,4.2268254143686335,2.385384842022624,3.4449777766371694
2.433850788924897,1.3096743547186311,3.839476595256916,2.261035947801653
1.9902097617228176,4.116671189192725,2.246215611635799,2.529639362574754
1.5081447639960368,3.0353024649095013,1.8263062255034328,0.1976664250001302
3.985355343435673,1.5774384423564678,2.667293221103101,5.874128191562641
4.667392009741815,4.810661890426273,4.173373689953361,3.4314476376212344
1.2075968501993044,1.383392604724691,2.7062298317380917,2.7071407103604077
1.7104240245285665,1.8059678546300857,3.998164142384136,0.5661009540931992
3.929055726120054,2.7069473036853404,4.1900782399260095,1.360135927462529
3.850135839946835,1.285368607067562,4.504887977034416,0.637525532870629
4.059094466430281,4.477263582482152,3.972292773257799,1.6958009810474015
4.34696325712456,2.931420776891163,2.430903599926668,0.7354182239458258
3.505832994095042,4.4708730972083455,4.832278031935351,5.44948220862697
2.5970168041081525,2.9368875437608626,1.5967248515446228,1.342369115092899
2.141336104065922,1.0526644039495312,4.162883739714589,5.618251762767807
2.022453014764135,3.8820595994150704,4.895988408406162,0.0143041598585595
1.917934617554208,1.642811782318673,3.757012022348356,0.0110351619567601
3.067542861959541,3.320110789675668,1.565569311774094,0.8246229829080403
4.008075806522129,1.902812085157972,4.595343598908275,5.37190548473513
1.547388928616896,4.597804736118462,3.9017769467119434,0.5363037167251903
2.90025349947835,1.7321574931333816,2.62943132697526,2.891467470838428
2.903192604556488,1.6315526472102966,4.243618885923924,0.54248614626107
1.8300320128808585,2.589964067525245,3.005750952879445,0.919981744120668
4.574481583220445,2.441482653721315,2.199911713155317,1.0055946478062523
1.3619603418851685,3.2465361530517045,1.9856008962523493,0.0090668642897456
1.1660341389591895,3.139623035914683,4.337784072923988,0.2942591257224807
4.676831474481902,3.68469357827539,2.0822013249744087,2.06436204681706
1.1163417046093698,4.807138834879503,2.0504703923480903,2.3526500659061447
2.652116968229185,3.856332393951262,2.443166145942953,3.0218938663201165
4.082212127668242,4.74412802696474,4.121051339494272,0.9947939742589624
2.9076530101443203,4.571191253219571,2.571522870980182,0.7941253737564009
4.7947385919465,1.088604136229267,1.3711789477008405,8.242989092517924
2.9172979252513063,4.11102207130069,4.214465035920167,1.775636001844023
3.35717233385601,1.885982792146982,3.046997512215677,0.3601889890098673
2.7979362383347297,2.3401606959441588,1.6059897940464736,2.99614444625466
2.338366160947414,3.4922375900409635,3.112432883692378,1.357671090030008
1.850092064782909,2.8827913993733985,2.578289158931633,0.5559992327913911
1.1727107919786035,3.802006675638129,2.503206342189501,1.3076860400213075
4.361557763908079,1.2391554498270885,4.784640141140544,0.4016228073206745
1.9245600307014703,4.009938621370594,2.0499060911729634,1.5876147031272043
4.776115376611568,3.470469933800969,4.473127029930856,4.866155454867914
4.967099824705469,3.537929364461698,1.5375679759595062,0.8656833137220302
4.984087309673144,4.679264488718008,1.311848741943995,0.0504165532565552
4.13363576378747,3.696993478623357,2.499565956895313,4.431864090580426
2.750458361998221,2.6810164409786115,1.7460273354816889,1.49616604035754
3.1748453075925296,3.3578332434245115,4.610333357399544,3.170962647815916
3.9695291864933377,2.0182058211841047,2.204456323459021,3.4920592985809997
3.821497299016296,2.789210313402427,3.517508437941606,3.797366377694351
2.208748938864506,4.347706236804147,1.929212943914655,2.456288318356175
1.3146011482854625,2.1208511966071573,1.480914000821829,1.7266324068263414
2.09323165380716,3.747050853906887,2.726719422964364,1.95528555088796
1.7065351964326418,1.176206954278613,3.989937305231322,2.826051196424861
1.9910959660349932,2.339405184228385,2.668314363363927,0.0009831086807484
2.45082429785249,2.83029672817176,2.834744711821194,1.4670022919849666
4.477919256557399,1.9063214717515973,2.16173633090664,5.246927303334399
1.7557205115185193,1.9151343839921728,4.549530324468433,2.3064983956561416
1.4274119432676209,2.3807823159676467,4.009995588598446,1.6494957452182966
2.109782165633215,3.9930620038865032,3.660232727830578,1.857268396049384
3.510880209011808,2.1029060680366145,1.6581351148951895,4.520850557659307
4.094625162756094,3.662545437211232,4.547780300248119,3.470932741255937
2.9449589855940146,3.705037341209138,3.562405919644761,0.3086857084550826
1.89981288944392,3.055299575708554,1.6850482322867593,0.5498209118805666
1.8826128028446851,2.669625715309256,4.310633904538967,0.5077251707022579
2.515892908436535,4.17337485035528,1.062563310764005,2.1186477700430646
4.265056380237866,4.635254942361266,3.4930933168044027,7.466074611805746
4.026879194392296,1.0782123915513653,4.942205188406955,3.223461281692523
1.3797357647621085,1.2751116151995836,2.1955339075034703,3.7814375449944326
1.9529475882763143,4.672472851231014,2.5707572312156635,0.2814694780492102
3.980217155562874,2.117114528071572,4.311800367229936,5.124628442149067
2.351926628055948,1.7801031427610172,1.3293546127830274,3.3382320136661567
2.693464489466556,3.727702466912107,3.0874379915479904,0.7475939259993458
4.227857021666575,3.261537351527326,3.077574205092758,3.8570090157686674
2.674525703747878,1.6274718464158608,3.563913314298989,0.2895688681171143
4.47766195904648,3.617256981714969,1.0942919482222355,3.993176895692163
4.103588101621106,1.804069953789132,1.6457712495006054,6.616723087084642
2.983315464619244,2.182075365710776,4.7605576019076,2.9777200500882226
3.90165857663397,1.0895910788262504,2.5631113552015345,14.089690729718358
4.0136574316642815,4.410105342547711,2.327107119871716,5.161872962273161
3.4125788315916754,4.291185313583881,3.960392339217543,3.1008896376112483
1.516314581465677,4.609742628301326,1.76404688233198,1.7525975497386344
2.799413755487714,3.361961881474165,1.2195739082755548,2.2310848866687123
2.8559133627750377,2.4517657797099845,1.7763928944886436,2.1758441057325726
4.934252349775036,2.1566619634077084,2.903097211678653,0.0007819540747683
1.2311684541992247,2.6116234675513463,4.355059606898925,0.416872651194672
3.221426984264779,1.204854327092698,2.516252820366692,10.002677043910865
4.150576952327003,1.9967169258063588,4.127140607113599,4.044903459194819
3.320370069057823,4.751122978899721,4.5042667574762,6.322721893649306
2.8994895623081023,3.160914351756446,1.0502987071912735,2.876771712100449
1.0278885543226104,4.638662492491575,1.0861536776445797,0.6508459918044839
2.9168118617612637,2.7242449835344265,1.6237596333088002,1.957886210351785
4.95110096221783,2.7181286202278288,4.050735001930434,2.551488906470529
2.9729113251380697,1.471069019335932,4.858649003280926,1.158107193042169
3.4299401811913737,4.271832254500151,4.144477534048244,1.411448744021394
1.53048628311006,4.727999202068919,1.6159045810310402,1.2245926103058435
3.130754956100865,4.845895584821887,1.4499871556308532,0.9525688262162452
3.143938514552885,4.022175185745043,3.1445900635118296,0.00641070003499
1.1583086186580358,2.1242705111751814,1.4809268716500377,1.5184431405121874
3.05564385235752,3.939292737302812,2.853132779677205,1.3649571143261243
4.7432685887508255,3.0337993690315117,1.9794060140303595,0.0913631716366584
1.5677285121954183,1.4391986179008218,1.4306159773865097,2.6508081089331417
3.649737623747497,3.606159349281554,3.740298378851436,0.7622496069766993
3.2893651585841184,4.9906513921193945,3.9260359809742265,1.1980838130377605
3.924957542360528,3.438517524165476,2.748708717143413,4.012039757657379
1.6687079003921554,2.0859044416728825,4.53937799273535,2.2348527126759743
1.4062119838263525,1.31488039146865,4.9955463005629,0.0761404731840002
4.386292086296386,3.725439086174484,4.600655048296783,2.7232153466136837
4.18029632653184,2.312663854303265,3.8892146962039664,4.761966277236832
2.3683018307340102,4.363763911170235,2.339303788970921,3.016013246474228
2.9927174554771074,4.692982659146586,1.2696144921992871,0.1535966997143876
4.078562800461004,1.2379727458043464,1.633221032762756,8.698499982648936
2.374676348226594,1.2675988480372609,2.990050330289145,6.083515350398275
4.085113174314813,1.4295469884094358,2.5915414807005708,8.774727804674992
3.475055677844706,1.4855828647036038,4.047105047836463,0.1384985055639954
3.575893367652066,4.467864903886623,4.021840604622047,1.0457574764542534
1.1041100881496106,2.220409426552375,2.62978287174673,0.066702455996642
1.1516422214487498,2.748149303079904,1.5496932779694292,0.8610428798477122
1.448761654209934,2.2205293066606866,1.901047456520536,1.3283317432537451
3.687828099814265,2.8903367034716405,4.611768731790949,0.5196001831422288
1.5244679693496077,3.338859299952153,4.290187420988831,0.9129187987152336
3.556825886481421,3.273726196614554,1.1611920656380843,3.1974643210916827
1.43668977750142,4.331815550548242,3.310907049184197,1.2608916052206651
1.4930854994225982,4.584815260509576,3.687163576847776,1.8082307215230364
3.334317415217489,1.0769361256006706,3.4308820017087,11.73300694555655
1.4803700197438938,4.795243742611064,2.9174731211087344,1.3772691199254743
4.627142892303078,4.9660540419150205,1.1606347601789082,0.8147218103364264
4.324751912366191,2.150542223421181,3.598962690884301,2.4755461741382394
1.8372306052250744,2.6195175155038504,2.719066000582484,0.3268735397184963
3.9441916728733935,1.6729212865101917,2.383355611947113,5.953443330751727
2.4638696945066263,4.596521481697947,3.390766406929038,4.400608779407151
4.059754206512315,4.143846858382058,1.4006779520720554,0.2969843390168487
2.1860591029223984,1.6622612023107877,1.8946076793654931,4.006142120848781
2.1669051979193195,4.166822208607666,3.4317022359394618,1.6569068132547902
3.5191241332047007,3.842295692842896,3.7491856611578727,2.523288149706556
3.3268969184422974,2.3722197091371977,1.900751664259752,2.327174663871769
2.809216093438683,3.2711140114503885,1.2314977955802715,2.301838743934104
1.5219266091947574,1.3960370078892033,4.420904525686612,0.0114272225598622
2.159109407134749,1.656035709665149,3.231284232375567,0.8034882497683564
4.54387278306638,2.488275562526637,1.9141263275141864,2.4049056366955965
3.838308268031261,1.1865148969534336,2.771085892913722,12.214852978857175
1.046657445128692,2.1867724284077297,4.986493621047133,0.7238319673873225
1.867718651186717,3.639716423677714,1.0613857442124384,1.7407521771841437
3.9223649780535887,1.3111270412462257,1.907039507939948,9.506515256594076
2.221778075291072,3.5281892781066384,2.6432189449290404,2.30125761354262
1.6662910228713983,4.759714792158265,4.026305042358761,0.0857922954301539
1.392489842718173,2.004438265405742,2.2944477134555004,1.0913668847760352
1.405290577204188,1.228153420741029,4.895177374698852,0.077326915503998
1.4403487788564413,3.461761872268057,2.5661688051323424,1.372255170016965
1.318325370006475,2.7820884989082284,1.458508123042929,1.0955544573457483
3.5617928754203976,1.239873205649023,1.1837104849012872,4.7328366771422825
1.584839269372328,4.387280426547784,3.47071153800086,2.2660606948787216
3.654408919688891,2.008727604876365,1.035605252882296,3.817701231403299
4.849356370555224,2.137909705236973,4.6763931480852445,5.805592149459959
4.2930074561866345,1.0088599120162511,4.0541488998291,14.54596162005146
2.732978307877321,2.8218678238443777,1.2998330579907664,2.614251940389765
2.655357786189873,3.789161564817128,2.168048499604005,1.999115769090149
2.522967624699372,4.130227841105636,2.5892559449721504,2.111086726523517
1.0582562858677815,1.4020457119853842,2.979345885861552,1.920547354989913
2.616338905247572,2.630346540101398,2.1823406044585245,0.2009237747734715
4.564252753811464,2.2461390669773134,2.402606901874105,1.03337269638985
1.1199363510538929,1.5486258445176038,1.3268283174825315,1.6782379022246323
1.7598045224686332,4.12133155380835,1.5078151950741336,0.0026874489027491
4.668859175257062,2.52771591527638,2.594268432284893,0.0961014403177052
1.2387019290111994,1.639865858230856,3.4742793418708096,0.1932166809052548
1.8991479670847575,3.718370190031602,2.7333218115557814,1.7969740818930775
1.1878725042841611,3.6751798399372793,4.340937708159698,1.2574243042121944
1.8420692991690009,2.174484516713943,3.466597955180545,0.8099587262788639
3.9049032861886737,4.420530661777647,1.5537746955703442,0.5047909464007979
4.096280847174977,3.0915146148170165,1.2775949806642046,3.4653020089158217
3.1071251372691666,4.899181928654848,3.3644894351817336,6.541032117482488
4.267532906291509,3.678568389356325,1.519716754708981,0.5291585129865992
2.3409998174736986,4.95750992359242,3.6762135793734583,0.5837795493449845
2.964842798678361,2.5140542030984494,1.5965982550192663,2.69212847347686
2.2697631944675822,1.7854044948761,3.613285982726338,0.0263424776063205
4.8747135340809695,4.155628130228225,1.195286634144153,2.3855303450064262
1.076380731054503,2.182188646675839,4.471288872572623,1.3302575448549718
4.067802153108321,2.199682252496328,4.530361601405561,4.757191558473305
4.015496558188282,1.1230289604825296,3.876305645796408,9.57063768806958
4.806160487727424,4.314815039260898,2.36952770368763,5.880315592123722
1.6037656627166372,4.936084802701424,3.623574139157905,0.8845127441416467
3.7304542258122777,1.9231779343573423,1.302601543436109,5.003596194427431
3.2292424049839803,3.998061974714162,1.2918193517102412,1.0982373876059286
2.606805288985124,2.7849498369267662,2.9173257025788324,1.7055051682190263
1.802766041147593,3.480509965318144,2.1383716158774573,0.5567977867102343
1.392309477396087,1.2184798971627555,2.046981010313161,3.821649734465016
1.5026950477896848,3.9697919248386415,2.48975701756512,1.7001688545425502
3.7212990829191503,1.6147987560505332,1.1837793704401998,4.75580288068168
3.438967402102029,4.400833424610374,3.4865816188666963,5.091689297628438
3.412474234757188,3.5582294120577878,4.277764259769994,3.3579794404412318
3.557355174115836,2.2620400372936107,4.571905732007184,3.493624589791448
2.844673907380723,2.497967718800872,4.083905977147355,2.7076713843563933
1.8292133879793655,1.049623827977526,3.156986301879609,7.232421656375902
2.760056908073385,4.742020451613828,1.4667203477551656,0.6184764068577975
2.069034642373198,2.9777854009586293,4.016300071998036,0.185864816338702
3.4409848584086205,4.171165712995808,4.01957048257829,3.3845329686198524
3.732782791774095,3.4507788415912537,4.939448112243886,2.3546460581876807
4.440907856843236,1.658460768325238,2.278949341455583,7.363652211539173
1.0701544746944092,3.163175248086477,2.9137798079377752,1.0587466548200453
1.4084533728185953,4.9178809095557465,3.7425968427340055,0.171503550153107
4.011461289959737,1.363105815356223,3.8632344912126855,2.396569010402823
2.639544869545208,2.4873059856933533,4.598195318715712,0.8428137597193752
2.743058551280634,3.593156460298574,4.922615070811185,0.8697126139964365
1.1510992306025425,2.3992131016506177,1.3666619928606027,1.319254163084465
4.499944439653477,3.0782433893417287,1.6371730527239738,1.5283201067115404
1.2397666699768304,2.4557613209395592,2.933678402876366,0.276174229859159
4.677835535617676,1.6319252415627807,2.2219655778229512,8.309668472501391
3.5599086142725005,4.497738025834219,1.1235634080345278,1.9530132986703148
4.189304667862638,4.574486866386611,2.5276959663895084,1.7038051065218354
4.189975272528456,4.635756085820783,4.944404816346823,6.21908031204469
3.318767835774798,2.3991966809414085,2.4355213529206763,0.1819110888182161
1.890845239552687,3.922619169537785,4.435940641856105,0.9713593666392576
4.384045847233391,2.195996440829886,3.855690407416202,4.356796485770999
2.3993852434391485,4.589819553471745,1.371180214066294,0.0001130664633163
2.3664118426922727,2.3053937359855627,3.6128687018571246,2.06484108935802
3.2884258753121784,4.627392356922189,1.921824845028116,5.643688402911669
3.929252830468537,2.74693684575676,3.5086269147120173,4.040053553235655
3.3645100367019247,1.6316561147148825,3.654976940033551,0.1605265422961932
1.4219480080265154,4.905586849223665,3.5149422441741103,1.8230062990856868
2.7935241564057702,4.166887907372166,3.0922598642097627,0.0926346935220102
1.141938672254018,1.4615363418470588,4.4677960429684695,0.0387930347426359
2.9339131812350328,4.265746761503458,4.0736247107744905,1.84784167282997
4.889187453001874,4.296819279770905,1.8069369040727497,3.170338600348693
3.5077396196446147,4.155693556559347,3.0796442090020224,0.0613231855519063
4.710850375088759,1.6178119241213773,2.304332163295346,8.247139483832678
